year,age_gr,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Very concerned,0.12247,451,2515,0.10965,0.13528
2013,17-29 y.,Somewhat concerned,0.36286,1304,2515,0.34407,0.38166
2013,17-29 y.,Not concerned at all,0.20081,760,2515,0.18515,0.21647
2013,30-45 y.,Very concerned,0.17640,1029,4047,0.16466,0.18815
2013,30-45 y.,Somewhat concerned,0.38625,2279,4047,0.37125,0.40125
2013,30-45 y.,Not concerned at all,0.11396,739,4047,0.10417,0.12375
2013,46-65 y.,Very concerned,0.31867,2555,7287,0.30797,0.32937
2013,46-65 y.,Somewhat concerned,0.45817,3797,7287,0.44673,0.46961
2013,46-65 y.,Not concerned at all,0.12165,935,7287,0.11415,0.12916
2013,66 and older,Very concerned,0.35596,1802,4870,0.34251,0.36940
2013,66 and older,Somewhat concerned,0.45839,2303,4870,0.44439,0.47238
2013,66 and older,Not concerned at all,0.15993,765,4870,0.14964,0.17023
2014,17-29 y.,Very concerned,0.11319,572,4220,0.10363,0.12275
2014,17-29 y.,Somewhat concerned,0.47838,2072,4220,0.46331,0.49345
2014,17-29 y.,Not concerned at all,0.32572,1576,4220,0.31157,0.33986
2014,30-45 y.,Very concerned,0.17993,1523,8392,0.17171,0.18815
2014,30-45 y.,Somewhat concerned,0.55114,4584,8392,0.54050,0.56178
2014,30-45 y.,Not concerned at all,0.25688,2285,8392,0.24753,0.26623
2014,46-65 y.,Very concerned,0.25071,2289,9197,0.24185,0.25957
2014,46-65 y.,Somewhat concerned,0.53831,5034,9197,0.52812,0.54850
2014,46-65 y.,Not concerned at all,0.20013,1874,9197,0.19195,0.20831
2014,66 and older,Very concerned,0.27152,1348,4885,0.25905,0.28399
2014,66 and older,Somewhat concerned,0.51226,2569,4885,0.49825,0.52628
2014,66 and older,Not concerned at all,0.19927,968,4885,0.18807,0.21047
2019,17-29 y.,Very concerned,0.10230,387,3740,0.09259,0.11202
2019,17-29 y.,Somewhat concerned,0.40190,1717,3740,0.38619,0.41762
2019,17-29 y.,Not concerned at all,0.38375,1636,3740,0.36816,0.39934
2019,30-45 y.,Very concerned,0.14490,954,6183,0.13612,0.15367
2019,30-45 y.,Somewhat concerned,0.53476,3434,6183,0.52233,0.54719
2019,30-45 y.,Not concerned at all,0.29269,1795,6183,0.28135,0.30403
2019,46-65 y.,Very concerned,0.23001,2355,10263,0.22187,0.23816
2019,46-65 y.,Somewhat concerned,0.55476,5702,10263,0.54514,0.56437
2019,46-65 y.,Not concerned at all,0.19872,2206,10263,0.19100,0.20644
2019,66 and older,Very concerned,0.25174,1404,5081,0.23980,0.26367
2019,66 and older,Somewhat concerned,0.54242,2798,5081,0.52872,0.55612
2019,66 and older,Not concerned at all,0.18186,879,5081,0.17125,0.19247
