"hlc0119_h","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1995","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","1995","Mecklenburg-Vorpommern","2","113","0.804783553298709","0.739359675396093","0.870207431201325"
"Ja","1995","Mecklenburg-Vorpommern","3","89","0.9187011532747","0.865664351376753","0.971737955172647"
"Ja","1995","Mecklenburg-Vorpommern","4","33","1","1","1"
"Ja","1995","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","1995","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1995","Sachsen","2","381","0.880274041442557","0.849300206872681","0.911247876012432"
"Ja","1995","Sachsen","3","212","0.940914285881222","0.909757472985185","0.972071098777258"
"Ja","1995","Sachsen","4","53","0.94284287723506","0.881491885441311","1.00419386902881"
"Ja","1995","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1995","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","1995","Sachsen-Anhalt","2","291","0.838742355773309","0.799708150239283","0.877776561307334"
"Ja","1995","Sachsen-Anhalt","3","98","0.920010145825329","0.869543973942466","0.970476317708192"
"Ja","1995","Sachsen-Anhalt","4","35","0.926163148633621","0.844090940108142","1.0082353571591"
"Ja","1995","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","1995","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1995","Thueringen","2","224","0.860492332911239","0.818458365998746","0.902526299823732"
"Ja","1995","Thueringen","3","75","0.824319712402653","0.745699140995225","0.902940283810082"
"Ja","1995","Thueringen","4","29","","",""
"Ja","1995","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Schleswig-Holstein","2","27","","",""
"Nein","1995","Schleswig-Holstein","3","15","","",""
"Nein","1995","Schleswig-Holstein","4","4","","",""
"Nein","1995","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Hamburg","2","14","","",""
"Nein","1995","Hamburg","3","11","","",""
"Nein","1995","Hamburg","4","2","","",""
"Nein","1995","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Niedersachsen","2","157","0.43159565453166","0.381532133021723","0.481659176041598"
"Nein","1995","Niedersachsen","3","69","0.291027843556842","0.232703213762261","0.349352473351422"
"Nein","1995","Niedersachsen","4","43","0.209295671878598","0.150832981029994","0.267758362727203"
"Nein","1995","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Bremen","2","23","","",""
"Nein","1995","Bremen","3","","","",""
"Nein","1995","Bremen","4","","","",""
"Nein","1995","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Nordrhein-Westfalen","2","297","0.314097512825728","0.283254847434755","0.344940178216702"
"Nein","1995","Nordrhein-Westfalen","3","159","0.276213212281545","0.239887499183933","0.312538925379156"
"Nein","1995","Nordrhein-Westfalen","4","81","0.206937723001756","0.167037623620036","0.246837822383475"
"Nein","1995","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Hessen","2","125","0.40684388040595","0.35416054539974","0.45952721541216"
"Nein","1995","Hessen","3","40","0.153133318138758","0.106491795498286","0.19977484077923"
"Nein","1995","Hessen","4","26","","",""
"Nein","1995","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Rheinland-Pfalz,Saarland","2","79","0.271456787564208","0.218800429221902","0.324113145906514"
"Nein","1995","Rheinland-Pfalz,Saarland","3","42","0.236548942862798","0.171706819952103","0.301391065773493"
"Nein","1995","Rheinland-Pfalz,Saarland","4","20","","",""
"Nein","1995","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Baden-Wuerttemberg","2","194","0.24761454510777","0.214685101340707","0.280543988874832"
"Nein","1995","Baden-Wuerttemberg","3","100","0.237801483561115","0.196541622002688","0.279061345119542"
"Nein","1995","Baden-Wuerttemberg","4","59","0.219833963938666","0.172251983746828","0.267415944130504"
"Nein","1995","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Bayern","2","167","0.277041299600057","0.241555345366528","0.312527253833587"
"Nein","1995","Bayern","3","97","0.20328108228954","0.167089936481298","0.239472228097781"
"Nein","1995","Bayern","4","38","0.176704059736488","0.129233593056808","0.224174526416168"
"Nein","1995","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Saarland","2","","","",""
"Nein","1995","Saarland","3","","","",""
"Nein","1995","Saarland","4","","","",""
"Nein","1995","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Berlin","2","65","0.328764295792146","0.264458368016192","0.393070223568099"
"Nein","1995","Berlin","3","17","","",""
"Nein","1995","Berlin","4","20","","",""
"Nein","1995","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Brandenburg","2","45","0.188682915193644","0.136745367043565","0.240620463343722"
"Nein","1995","Brandenburg","3","7","","",""
"Nein","1995","Brandenburg","4","3","","",""
"Nein","1995","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Mecklenburg-Vorpommern","2","28","","",""
"Nein","1995","Mecklenburg-Vorpommern","3","13","","",""
"Nein","1995","Mecklenburg-Vorpommern","4","","","",""
"Nein","1995","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Sachsen","2","41","0.119725958557443","0.0887521239875681","0.150699793127319"
"Nein","1995","Sachsen","3","8","","",""
"Nein","1995","Sachsen","4","2","","",""
"Nein","1995","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Sachsen-Anhalt","2","50","0.161257644226691","0.122223438692665","0.200291849760716"
"Nein","1995","Sachsen-Anhalt","3","13","","",""
"Nein","1995","Sachsen-Anhalt","4","4","","",""
"Nein","1995","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1995","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1995","Thueringen","2","37","0.139507667088761","0.0974737001762682","0.181541634001254"
"Nein","1995","Thueringen","3","15","","",""
"Nein","1995","Thueringen","4","2","","",""
"Nein","1995","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Schleswig-Holstein","2","82","0.675299913394189","0.59288101647883","0.757718810309548"
"Ja","1996","Schleswig-Holstein","3","51","0.798790132877812","0.70132878897451","0.896251476781114"
"Ja","1996","Schleswig-Holstein","4","46","0.872178054401428","0.783123425059834","0.961232683743023"
"Ja","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Hamburg","2","16","","",""
"Ja","1996","Hamburg","3","40","0.737653956840033","0.614481487450793","0.860826426229274"
"Ja","1996","Hamburg","4","16","","",""
"Ja","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Niedersachsen","2","229","0.624321115861236","0.575040793413084","0.673601438309388"
"Ja","1996","Niedersachsen","3","192","0.747375302713369","0.694457051553601","0.800293553873136"
"Ja","1996","Niedersachsen","4","158","0.83028386732881","0.778517550085881","0.882050184571739"
"Ja","1996","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Bremen","2","29","","",""
"Ja","1996","Bremen","3","13","","",""
"Ja","1996","Bremen","4","7","","",""
"Ja","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Nordrhein-Westfalen","2","566","0.673897362277249","0.642024459851789","0.70577026470271"
"Ja","1996","Nordrhein-Westfalen","3","414","0.738656835410994","0.702868974358377","0.774444696463611"
"Ja","1996","Nordrhein-Westfalen","4","343","0.81864919180019","0.781123453475867","0.856174930124513"
"Ja","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Hessen","2","204","0.676351026831028","0.624601490779727","0.728100562882329"
"Ja","1996","Hessen","3","188","0.80311722490882","0.752913851428066","0.853320598389573"
"Ja","1996","Hessen","4","139","0.838308547939427","0.78246984349804","0.894147252380814"
"Ja","1996","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Rheinland-Pfalz,Saarland","2","173","0.661670476659897","0.605952025766897","0.717388927552897"
"Ja","1996","Rheinland-Pfalz,Saarland","3","138","0.78241074364819","0.722300992473845","0.842520494822536"
"Ja","1996","Rheinland-Pfalz,Saarland","4","103","0.852829381676667","0.790473290581805","0.915185472771529"
"Ja","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Baden-Wuerttemberg","2","388","0.649370458519044","0.610470002945041","0.688270914093047"
"Ja","1996","Baden-Wuerttemberg","3","331","0.676412386232846","0.634116231851284","0.718708540614409"
"Ja","1996","Baden-Wuerttemberg","4","225","0.7947748871271","0.746690867560406","0.842858906693794"
"Ja","1996","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Bayern","2","372","0.641248648406707","0.603972628281388","0.678524668532025"
"Ja","1996","Bayern","3","308","0.797884575433162","0.758282375950744","0.83748677491558"
"Ja","1996","Bayern","4","259","0.825237465049138","0.782406460980233","0.868068469118042"
"Ja","1996","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Saarland","2","","","",""
"Ja","1996","Saarland","3","","","",""
"Ja","1996","Saarland","4","","","",""
"Ja","1996","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Berlin","2","121","0.641743159626443","0.574096351999378","0.709389967253508"
"Ja","1996","Berlin","3","136","0.736898819347337","0.67147456287476","0.802323075819914"
"Ja","1996","Berlin","4","72","0.853101199531283","0.777397370018906","0.928805029043661"
"Ja","1996","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Brandenburg","2","174","0.721485927989262","0.663679037993372","0.779292817985152"
"Ja","1996","Brandenburg","3","117","0.905840412891733","0.855442638886613","0.956238186896853"
"Ja","1996","Brandenburg","4","37","0.763960861237062","0.643829876293068","0.884091846181055"
"Ja","1996","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Mecklenburg-Vorpommern","2","136","0.86371718530921","0.809353523348583","0.918080847269836"
"Ja","1996","Mecklenburg-Vorpommern","3","78","0.895361021024838","0.832472231815526","0.95824981023415"
"Ja","1996","Mecklenburg-Vorpommern","4","34","1","1","1"
"Ja","1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Sachsen","2","397","0.839300280205374","0.80592016291361","0.872680397497138"
"Ja","1996","Sachsen","3","195","0.853737900253678","0.80746227828536","0.900013522221996"
"Ja","1996","Sachsen","4","92","0.944618907657883","0.89910215190261","0.990135663413155"
"Ja","1996","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Sachsen-Anhalt","2","274","0.859806646110234","0.821707357973997","0.897905934246472"
"Ja","1996","Sachsen-Anhalt","3","106","0.831266362276682","0.76761712427148","0.894915600281884"
"Ja","1996","Sachsen-Anhalt","4","39","0.949610385655103","0.884228550191785","1.01499222111842"
"Ja","1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","1996","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1996","Thueringen","2","264","0.858264469361811","0.819313105694869","0.897215833028752"
"Ja","1996","Thueringen","3","95","0.808436459549093","0.737730831617193","0.879142087480992"
"Ja","1996","Thueringen","4","27","","",""
"Ja","1996","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Schleswig-Holstein","2","42","0.324700086605811","0.242281189690452","0.40711898352117"
"Nein","1996","Schleswig-Holstein","3","14","","",""
"Nein","1996","Schleswig-Holstein","4","8","","",""
"Nein","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Hamburg","2","17","","",""
"Nein","1996","Hamburg","3","9","","",""
"Nein","1996","Hamburg","4","1","","",""
"Nein","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Niedersachsen","2","142","0.375678884138764","0.326398561690613","0.424959206586916"
"Nein","1996","Niedersachsen","3","67","0.252624697286631","0.199706446126864","0.305542948446398"
"Nein","1996","Niedersachsen","4","44","0.16971613267119","0.117949815428261","0.221482449914119"
"Nein","1996","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Bremen","2","9","","",""
"Nein","1996","Bremen","3","","","",""
"Nein","1996","Bremen","4","","","",""
"Nein","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Nordrhein-Westfalen","2","265","0.326102637722751","0.29422973529729","0.357975540148211"
"Nein","1996","Nordrhein-Westfalen","3","165","0.261343164589006","0.225555303536389","0.297131025641623"
"Nein","1996","Nordrhein-Westfalen","4","62","0.18135080819981","0.143825069875487","0.218876546524133"
"Nein","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Hessen","2","110","0.323648973168972","0.271899437117671","0.375398509220273"
"Nein","1996","Hessen","3","53","0.19688277509118","0.146679401610427","0.247086148571934"
"Nein","1996","Hessen","4","28","","",""
"Nein","1996","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Rheinland-Pfalz,Saarland","2","104","0.338329523340104","0.282611072447103","0.394047974233104"
"Nein","1996","Rheinland-Pfalz,Saarland","3","43","0.21758925635181","0.157479505177464","0.277699007526155"
"Nein","1996","Rheinland-Pfalz,Saarland","4","21","","",""
"Nein","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Baden-Wuerttemberg","2","190","0.350629541480956","0.311729085906954","0.389529997054959"
"Nein","1996","Baden-Wuerttemberg","3","139","0.323587613767154","0.281291459385591","0.365883768148716"
"Nein","1996","Baden-Wuerttemberg","4","46","0.2052251128729","0.157141093306206","0.253309132439594"
"Nein","1996","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Bayern","2","264","0.358751351593293","0.321475331467975","0.396027371718612"
"Nein","1996","Bayern","3","87","0.202115424566838","0.16251322508442","0.241717624049256"
"Nein","1996","Bayern","4","43","0.174762534950862","0.131931530881958","0.217593539019767"
"Nein","1996","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Saarland","2","","","",""
"Nein","1996","Saarland","3","","","",""
"Nein","1996","Saarland","4","","","",""
"Nein","1996","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Berlin","2","72","0.358256840373557","0.290610032746492","0.425903648000621"
"Nein","1996","Berlin","3","38","0.263101180652663","0.197676924180086","0.32852543712524"
"Nein","1996","Berlin","4","12","","",""
"Nein","1996","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Brandenburg","2","57","0.278514072010738","0.220707182014848","0.336320962006628"
"Nein","1996","Brandenburg","3","12","","",""
"Nein","1996","Brandenburg","4","11","","",""
"Nein","1996","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Mecklenburg-Vorpommern","2","17","","",""
"Nein","1996","Mecklenburg-Vorpommern","3","13","","",""
"Nein","1996","Mecklenburg-Vorpommern","4","","","",""
"Nein","1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Sachsen","2","68","0.160699719794626","0.127319602502862","0.194079837086389"
"Nein","1996","Sachsen","3","29","","",""
"Nein","1996","Sachsen","4","5","","",""
"Nein","1996","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Sachsen-Anhalt","2","45","0.140193353889765","0.102094065753527","0.178292642026003"
"Nein","1996","Sachsen-Anhalt","3","27","","",""
"Nein","1996","Sachsen-Anhalt","4","4","","",""
"Nein","1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1996","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1996","Thueringen","2","44","0.141735530638189","0.102784166971248","0.180686894305131"
"Nein","1996","Thueringen","3","24","","",""
"Nein","1996","Thueringen","4","3","","",""
"Nein","1996","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Schleswig-Holstein","2","69","0.704521707249855","0.615096888008933","0.793946526490777"
"Ja","1997","Schleswig-Holstein","3","50","0.878373158204246","0.791195448749913","0.965550867658578"
"Ja","1997","Schleswig-Holstein","4","51","0.848097295841148","0.756511594174004","0.939682997508293"
"Ja","1997","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Hamburg","2","11","","",""
"Ja","1997","Hamburg","3","39","0.750939382911895","0.632248332434419","0.869630433389372"
"Ja","1997","Hamburg","4","15","","",""
"Ja","1997","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Niedersachsen","2","207","0.540267938608029","0.49099496077847","0.589540916437588"
"Ja","1997","Niedersachsen","3","192","0.67707991079996","0.621097939140477","0.733061882459443"
"Ja","1997","Niedersachsen","4","156","0.813124169062821","0.756800079171312","0.86944825895433"
"Ja","1997","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Bremen","2","24","","",""
"Ja","1997","Bremen","3","20","","",""
"Ja","1997","Bremen","4","5","","",""
"Ja","1997","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Nordrhein-Westfalen","2","548","0.663252100876904","0.630766224832128","0.69573797692168"
"Ja","1997","Nordrhein-Westfalen","3","473","0.756591948774454","0.723396472478616","0.789787425070293"
"Ja","1997","Nordrhein-Westfalen","4","329","0.786876079734867","0.747570941023612","0.826181218446122"
"Ja","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Hessen","2","167","0.66445809527155","0.608447015021404","0.720469175521696"
"Ja","1997","Hessen","3","196","0.814072934849139","0.76422546407395","0.863920405624327"
"Ja","1997","Hessen","4","149","0.864642900148728","0.813367513253467","0.915918287043989"
"Ja","1997","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Rheinland-Pfalz,Saarland","2","198","0.612497883253847","0.557642896762449","0.667352869745246"
"Ja","1997","Rheinland-Pfalz,Saarland","3","142","0.768452315951046","0.707994010503395","0.828910621398697"
"Ja","1997","Rheinland-Pfalz,Saarland","4","115","0.933403673654203","0.889162354799149","0.977644992509256"
"Ja","1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Baden-Wuerttemberg","2","362","0.615581157888645","0.576882247449384","0.654280068327906"
"Ja","1997","Baden-Wuerttemberg","3","385","0.784079587490393","0.747978129412901","0.820181045567885"
"Ja","1997","Baden-Wuerttemberg","4","193","0.788293346007668","0.738054180479304","0.838532511536032"
"Ja","1997","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Bayern","1 Einkommensschwächstes Quintil","","","",""
