year,hhtyp,regtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,Other Combinations,Rural regions,Yes,0.004507906455452127,36,6496,0.004485940756582532,0.004529872154321723
1995,Single-person household,Urban regions,Yes,0.14721776571720233,547,6697,0.14710205384474112,0.14733347758966353
1995,Single-person household,Urban regions,No,0.10797295887774358,435,6697,0.10787160852850426,0.1080743092269829
1995,Single-person household,Rural regions,Yes,0.058855945829362384,249,6697,0.05877908554954029,0.05893280610918448
1995,Single-person household,Rural regions,No,0.035149913770151864,151,6697,0.035089772750066875,0.03521005479023685
1995,Couple without children,Urban regions,Yes,0.14786630543332333,905,6697,0.14775038307223623,0.14798222779441042
1995,Couple without children,Urban regions,No,0.04769808049970954,320,6697,0.04762847933308573,0.047767681666333356
1995,Couple without children,Rural regions,Yes,0.06596267101128404,457,6697,0.06588161038191764,0.06604373164065044
1995,Couple without children,Rural regions,No,0.017027655314144022,120,6697,0.016985405304442106,0.01706990532384594
1995,Single parent,Urban regions,Yes,0.01584774172070897,109,6697,0.015806957367700273,0.015888526073717667
1995,Single parent,Urban regions,No,0.020942932149253638,137,6697,0.020896169244041383,0.020989695054465893
1995,Single parent,Rural regions,Yes,0.010295028688594568,73,6697,0.01026206427195161,0.010327993105237526
1995,Single parent,Rural regions,No,0.006777614940717966,52,6697,0.006750820763011014,0.006804409118424917
1995,Couple with children,Urban regions,Yes,0.12753230600398913,1103,6697,0.12742337198622644,0.1276412400217518
1995,Couple with children,Urban regions,No,0.06176513505710725,642,6697,0.06168651991215131,0.06184375020206319
1995,Couple with children,Rural regions,Yes,0.06809241127740173,682,6697,0.06801014638781938,0.06817467616698408
1995,Couple with children,Rural regions,No,0.03182759865316391,323,6697,0.03177027194240835,0.03188492536391947
1995,Multi-generational household,Urban regions,Yes,0.004410924517802665,52,6697,0.004389283204500135,0.004432565831105196
1995,Multi-generational household,Urban regions,No,0.002639159117163697,31,6697,0.0026224043775829506,0.0026559138567444434
1995,Multi-generational household,Rural regions,Yes,0.0039128091017059385,32,6697,0.003892421236862881,0.003933196966548996
1995,Other Combinations,Urban regions,Yes,0.007040790698983154,60,6697,0.007013484882987717,0.007068096514978591
1995,Other Combinations,Urban regions,No,0.0065582848279520855,44,6697,0.006531924848253231,0.00658464480765094
1995,Other Combinations,Rural regions,Yes,0.0046059667925341646,38,6697,0.00458385435312156,0.004628079231946769
1996,Single-person household,Urban regions,Yes,0.15452128226321407,567,6631,0.15440349620962507,0.15463906831680307
1996,Single-person household,Urban regions,No,0.10314523665153097,420,6631,0.10304612287436425,0.10324435042869769
1996,Single-person household,Rural regions,Yes,0.05716701723598628,246,6631,0.05709136208032133,0.05724267239165123
1996,Single-person household,Rural regions,No,0.03778415117837102,168,6631,0.037722015725589274,0.03784628663115277
1996,Couple without children,Urban regions,Yes,0.14803410267526534,877,6631,0.14791837416234527,0.14814983118818542
1996,Couple without children,Urban regions,No,0.04831458010711085,335,6631,0.04824470311666047,0.04838445709756123
1996,Couple without children,Rural regions,Yes,0.06399790529797403,465,6631,0.06391814814015045,0.0640776624557976
1996,Couple without children,Rural regions,No,0.019963664368080364,141,6631,0.019918082764674497,0.02000924597148623
1996,Single parent,Urban regions,Yes,0.017092419500780054,108,6631,0.017050181194683867,0.01713465780687624
1996,Single parent,Urban regions,No,0.02200087206863372,149,6631,0.021953071004935116,0.022048673132332327
1996,Single parent,Rural regions,Yes,0.01030591304757187,73,6631,0.010273001969858631,0.010338824125285109
1996,Single parent,Rural regions,No,0.007051451828522406,54,6631,0.007024183970530636,0.007078719686514177
1996,Couple with children,Urban regions,Yes,0.12076296674015291,1019,6631,0.12065678049788481,0.12086915298242101
1996,Couple with children,Urban regions,No,0.07035356712447399,686,6631,0.07027022772934727,0.07043690651960072
1996,Couple with children,Rural regions,Yes,0.06795978149133307,677,6631,0.06787776679282831,0.06804179618983783
1996,Couple with children,Rural regions,No,0.026222049496817175,275,6631,0.026169976608898426,0.026274122384735924
1996,Multi-generational household,Urban regions,Yes,0.004561201647915094,52,6631,0.0045392435206671,0.004583159775163088
1996,Multi-generational household,Rural regions,Yes,0.004458000233572546,32,6631,0.0044362908138066166,0.0044797096533384755
1996,Other Combinations,Urban regions,Yes,0.006762625696184225,60,6631,0.006735918236526035,0.006789333155842415
1996,Other Combinations,Urban regions,No,0.004885594324086245,34,6631,0.004862872479387096,0.004908316168785394
1996,Other Combinations,Rural regions,Yes,0.0046556170224237555,38,6631,0.004633433848308518,0.004677800196538993
1997,Single-person household,Urban regions,Yes,0.1565837906616394,560,6545,0.1564659689974248,0.15670161232585403
1997,Single-person household,Urban regions,No,0.10206515199350734,412,6545,0.10196700162456322,0.10216330236245146
1997,Single-person household,Rural regions,Yes,0.05873520331539335,255,6545,0.058658971558967994,0.058811435071818706
1997,Single-person household,Rural regions,No,0.03525847848033263,153,6545,0.035198683042705736,0.035318273917959525
1997,Couple without children,Urban regions,Yes,0.1475130128125329,899,6545,0.14739804141097057,0.14762798421409523
1997,Couple without children,Urban regions,No,0.04822551887241707,342,6545,0.04815605863513037,0.048294979109703776
1997,Couple without children,Rural regions,Yes,0.06361964479660755,465,6545,0.06354051272290591,0.06369877687030918
1997,Couple without children,Rural regions,No,0.022553048489208243,159,6545,0.02250491138010716,0.022601185598309325
1997,Single parent,Urban regions,Yes,0.018304164277316935,103,6545,0.01826070382852763,0.018347624726106238
1997,Single parent,Urban regions,No,0.022774387352195682,152,6545,0.022726020084780887,0.022822754619610478
1997,Single parent,Rural regions,Yes,0.010344530915002396,73,6545,0.010311726809851039,0.010377335020153753
1997,Single parent,Rural regions,No,0.008539873769660462,61,6545,0.008510040961738317,0.008569706577582607
1997,Couple with children,Urban regions,Yes,0.12016328267178598,996,6545,0.12005786395804048,0.12026870138553149
1997,Couple with children,Urban regions,No,0.06738700394182782,652,6545,0.0673057265824488,0.06746828130120686
1997,Couple with children,Rural regions,Yes,0.06130291882021894,637,6545,0.061225144882107285,0.06138069275833059
1997,Couple with children,Rural regions,No,0.03058813913404296,289,6545,0.030532309925276155,0.030643968342809767
1997,Multi-generational household,Urban regions,Yes,0.004528785629092645,47,6545,0.004507016752624224,0.004550554505561065
1997,Multi-generational household,Rural regions,Yes,0.004132231099679055,32,6545,0.004111432987361823,0.004153029211996287
1997,Other Combinations,Urban regions,Yes,0.006911909296873065,56,6545,0.006885048203781634,0.006938770389964496
1997,Other Combinations,Urban regions,No,0.0060570502728668945,39,6545,0.006031894243225802,0.006082206302507987
1997,Other Combinations,Rural regions,Yes,0.004411873397798585,36,6545,0.004390386082581775,0.004433360713015395
1998,Single-person household,Urban regions,Yes,0.1475312100461601,640,7417,0.14741615398065244,0.14764626611166776
1998,Single-person household,Urban regions,No,0.11669248144932245,556,7417,0.11658832030951298,0.11679664258913193
1998,Single-person household,Rural regions,Yes,0.0567511059507,294,7417,0.05667604248024821,0.05682616942115179
1998,Single-person household,Rural regions,No,0.03715142267745689,191,7417,0.03709006130798783,0.037212784046925955
1998,Couple without children,Urban regions,Yes,0.14964306187935647,1048,7417,0.14952732887023526,0.14975879488847768
1998,Couple without children,Urban regions,No,0.04666312240008676,372,7417,0.04659469368000676,0.046731551120166755
1998,Couple without children,Rural regions,Yes,0.06836000309502792,554,7417,0.06827812769742979,0.06844187849262605
1998,Couple without children,Rural regions,No,0.021172005125557693,179,7417,0.021125300218877614,0.021218710032237773
1998,Single parent,Urban regions,Yes,0.01949457587401245,133,7417,0.019449720940393236,0.019539430807631663
1998,Single parent,Urban regions,No,0.023354300553716654,163,7417,0.023305302336798395,0.023403298770634913
1998,Single parent,Rural regions,Yes,0.007155363293205768,60,7417,0.007128017859617394,0.0071827087267941426
1998,Single parent,Rural regions,No,0.010054466146347215,86,7417,0.01002209832406397,0.01008683396863046
1998,Couple with children,Urban regions,Yes,0.11462460819440688,1046,7417,0.1145212533165436,0.11472796307227016
1998,Couple with children,Urban regions,No,0.06720025673923961,708,7417,0.06711902832075942,0.06728148515771981
1998,Couple with children,Rural regions,Yes,0.0629869230061349,681,7417,0.06290810483653496,0.06306574117573484
1998,Couple with children,Rural regions,No,0.03208811252773738,338,7417,0.032030935928549616,0.03214528912692514
1998,Multi-generational household,Urban regions,Yes,0.0031137372099280126,38,7417,0.003095661635550264,0.0031318127843057613
1998,Other Combinations,Urban regions,Yes,0.007494124219811265,62,7417,0.007466143730207021,0.007522104709415509
1998,Other Combinations,Urban regions,No,0.004603090828060824,38,7417,0.004581129872219343,0.004625051783902304
1998,Other Combinations,Rural regions,Yes,0.0038660287837306963,39,7417,0.0038458952623773904,0.003886162305084002
1999,Single-person household,Urban regions,Yes,0.14994900479797346,612,7116,0.14983329003959192,0.150064719556355
1999,Single-person household,Urban regions,No,0.11277343642792925,522,7116,0.11267091488249953,0.11287595797335898
1999,Single-person household,Rural regions,Yes,0.061597026395199386,298,7116,0.06151910279129732,0.061674949999101454
1999,Single-person household,Rural regions,No,0.03680281925602249,181,7116,0.03674179638807898,0.036863842123966
1999,Couple without children,Urban regions,Yes,0.15212797258837593,1033,7116,0.15201156959157686,0.152244375585175
1999,Couple without children,Urban regions,No,0.049739770372787984,368,7116,0.04966930631750671,0.049810234428069255
1999,Couple without children,Rural regions,Yes,0.06864500785083567,537,7116,0.0685630564141016,0.06872695928756975
1999,Couple without children,Rural regions,No,0.02318840108584765,199,7116,0.023139621818311626,0.023237180353383673
1999,Single parent,Urban regions,Yes,0.015197243271985248,111,7116,0.015157592513034498,0.015236894030935998
1999,Single parent,Urban regions,No,0.02578874930524808,167,7116,0.02573737615717696,0.025840122453319198
1999,Single parent,Rural regions,Yes,0.008241476299016313,65,7116,0.008212174118008154,0.008270778480024471
1999,Single parent,Rural regions,No,0.010596059237338706,95,7116,0.010562873346857942,0.01062924512781947
1999,Couple with children,Urban regions,Yes,0.11787433426809112,1029,7116,0.11776982150625243,0.1179788470299298
1999,Couple with children,Urban regions,No,0.072010032664015,698,7116,0.0719262483702245,0.07209381695780549
1999,Couple with children,Rural regions,Yes,0.06347366728677874,676,7116,0.06339464469655236,0.06355268987700512
1999,Couple with children,Rural regions,No,0.028396828209437952,294,7116,0.028342992077607185,0.02845066434126872
1999,Multi-generational household,Urban regions,Yes,0.0035981706831170464,34,7116,0.0035787639422275846,0.003617577424006508
2000,Single-person household,Urban regions,Yes,0.1583658550304062,1332,12950,0.15824882596121073,0.15848288409960168
2000,Single-person household,Urban regions,No,0.10288330966195257,908,12950,0.10278592327936947,0.10298069604453566
2000,Single-person household,Rural regions,Yes,0.05814743268176336,547,12950,0.05807241596753424,0.05822244939599248
2000,Single-person household,Rural regions,No,0.04299335813262513,423,12950,0.04292833626152458,0.04305838000372568
2000,Couple without children,Urban regions,Yes,0.14749028293340158,1887,12950,0.14737661638407004,0.14760394948273312
2000,Couple without children,Urban regions,No,0.05470270227120771,712,12950,0.05462980858696412,0.0547755959554513
2000,Couple without children,Rural regions,Yes,0.0674123554523663,966,12950,0.06733198139687589,0.06749272950785672
2000,Couple without children,Rural regions,No,0.022462189430370285,333,12950,0.022414689373705735,0.022509689487034835
2000,Single parent,Urban regions,Yes,0.015197975152982024,207,12950,0.015158758670762773,0.015237191635201274
2000,Single parent,Urban regions,No,0.022628178098443967,293,12950,0.02258050690728502,0.022675849289602912
2000,Single parent,Rural regions,Yes,0.0076158018712677925,101,12950,0.00758793430507307,0.007643669437462515
2000,Single parent,Rural regions,No,0.009431940967177088,150,12950,0.0094009565023259,0.009462925432028277
2000,Couple with children,Urban regions,Yes,0.11659144366347345,1817,12950,0.1164885673381185,0.11669431998882838
2000,Couple with children,Urban regions,No,0.06654614029026935,1102,12950,0.06646624720990442,0.06662603337063429
2000,Couple with children,Rural regions,Yes,0.05997012128010504,1107,12950,0.05989401165282714,0.06004623090738294
2000,Couple with children,Rural regions,No,0.030622532971935467,534,12950,0.030567303827144704,0.03067776211672623
2000,Multi-generational household,Urban regions,Yes,0.0031447446895729665,64,12950,0.003126796937970543,0.00316269244117539
2000,Multi-generational household,Urban regions,No,0.0019934178051562302,37,12950,0.00197912007250753,0.0020077155378049306
2000,Multi-generational household,Rural regions,Yes,0.0019279917905370629,44,12950,0.001913930187593775,0.0019420533934803507
2000,Other Combinations,Urban regions,Yes,0.004920371611631661,67,12950,0.004897941616858151,0.004942801606405171
2000,Other Combinations,Urban regions,No,0.0024908381512476455,36,12950,0.0024748597801362666,0.0025068165223590243
2000,Other Combinations,Rural regions,Yes,0.002461016062107185,33,12950,0.002445133393835572,0.002476898730378798
2001,Single-person household,Urban regions,Yes,0.16410105643935635,1232,11680,0.16398259147957905,0.16421952139913365
2001,Single-person household,Urban regions,No,0.1024152453424854,796,11680,0.10231826641578917,0.10251222426918163
2001,Single-person household,Rural regions,Yes,0.06325450992620921,521,11680,0.06317665001793157,0.06333236983448684
2001,Single-person household,Rural regions,No,0.03852014205933259,335,11680,0.03845858592056379,0.03858169819810139
2001,Couple without children,Urban regions,Yes,0.1526391596135199,1744,11680,0.15252412606613325,0.15275419316090655
2001,Couple without children,Urban regions,No,0.04864629401380783,587,11680,0.04857748375014106,0.0487151042774746
2001,Couple without children,Rural regions,Yes,0.06926417326461086,915,11680,0.06918296039097359,0.06934538613824813
2001,Couple without children,Rural regions,No,0.021842457681783126,282,11680,0.021795704358105114,0.021889211005461137
2001,Single parent,Urban regions,Yes,0.016553204638856688,193,11680,0.016512393960712458,0.01659401531700092
2001,Single parent,Urban regions,No,0.02345564993225221,266,11680,0.02340724082694021,0.023504059037564213
2001,Single parent,Rural regions,Yes,0.008881683471796692,107,11680,0.008851673351826237,0.008911693591767146
2001,Single parent,Rural regions,No,0.00896837171278356,125,11680,0.008938216812806689,0.008998526612760432
2001,Couple with children,Urban regions,Yes,0.11401636800278411,1673,11680,0.11391470714140399,0.11411802886416424
2001,Couple with children,Urban regions,No,0.06507172427877644,967,11680,0.06499283052153229,0.0651506180360206
2001,Couple with children,Rural regions,Yes,0.059341795469030574,981,11680,0.05926622474210884,0.05941736619595231
2001,Couple with children,Rural regions,No,0.030281514065761593,493,11680,0.030226702909344087,0.0303363252221791
2001,Multi-generational household,Urban regions,Yes,0.0027835747181281065,56,11680,0.00276672263906675,0.002800426797189463
2001,Multi-generational household,Urban regions,No,0.0026448429058376585,48,11680,0.0026284150004003298,0.002661270811274987
2001,Multi-generational household,Rural regions,Yes,0.0020841967175291485,32,11680,0.002069609460390533,0.002098783974667764
2001,Other Combinations,Urban regions,Yes,0.005234035745358007,62,11680,0.0052109557277623285,0.005257115762953685
2002,Single-person household,Urban regions,Yes,0.15603501641550802,1167,12212,0.15591927099660183,0.1561507618344142
2002,Single-person household,Urban regions,No,0.11521138296932613,878,12212,0.11510954774606573,0.11531321819258654
2002,Single-person household,Rural regions,Yes,0.057112346714030864,479,12212,0.0570383307263589,0.057186362701702825
2002,Single-person household,Rural regions,No,0.042605099859374676,372,12212,0.042540681907849154,0.0426695178109002
2002,Couple without children,Urban regions,Yes,0.14221530854806985,1887,12212,0.1421039065754194,0.1423267105207203
2002,Couple without children,Urban regions,No,0.05760914406109735,700,12212,0.057534826439110016,0.057683461683084684
2002,Couple without children,Rural regions,Yes,0.06503588953534463,906,12212,0.06495723847642249,0.06511454059426677
2002,Couple without children,Rural regions,No,0.027007045410227706,339,12212,0.02695534143358624,0.027058749386869172
2002,Single parent,Urban regions,Yes,0.015049475738085996,178,12212,0.01501064296053112,0.015088308515640874
2002,Single parent,Urban regions,No,0.02699992840223757,273,12212,0.026948231049597107,0.02705162575487803
2002,Single parent,Rural regions,Yes,0.008603570220377747,98,12212,0.008574112876086176,0.008633027564669318
2002,Single parent,Rural regions,No,0.011426256623850644,149,12212,0.011392357608460494,0.011460155639240794
2002,Couple with children,Urban regions,Yes,0.10357322620469524,1765,12212,0.10347603841094467,0.1036704139984458
2002,Couple with children,Urban regions,No,0.07059893332349831,1066,12212,0.07051723160065924,0.07068063504633738
2002,Couple with children,Rural regions,Yes,0.054968997856382346,996,12212,0.054896301524245086,0.055041694188519605
2002,Couple with children,Rural regions,No,0.033105557520063084,477,12212,0.033048492424794955,0.03316262261533121
2002,Multi-generational household,Urban regions,Yes,0.0018094670397913795,49,12212,0.0017959116308729837,0.0018230224487097754
2002,Multi-generational household,Urban regions,No,0.0023403682946899016,38,12212,0.002324956122073469,0.0023557804673063343
2002,Multi-generational household,Rural regions,Yes,0.0019636456637873068,37,12212,0.0019495256440558645,0.0019777656835187492
2002,Other Combinations,Urban regions,Yes,0.003978605021388237,54,12212,0.003958526565607649,0.0039986834771688256
2002,Other Combinations,Urban regions,No,0.00275073457817293,37,12212,0.0027340291824606124,0.0027674399738852476
2003,Single-person household,Urban regions,Yes,0.15822831126480705,1177,11804,0.15811224600606788,0.15834437652354622
2003,Single-person household,Urban regions,No,0.1139396676676324,852,11804,0.11383861864641626,0.11404071668884855
2003,Single-person household,Rural regions,Yes,0.0599005153153447,493,11804,0.05982504690946545,0.05997598372122396
2003,Single-person household,Rural regions,No,0.04101712220238074,346,11804,0.04095404811001669,0.04108019629474479
2003,Couple without children,Urban regions,Yes,0.13856328579117522,1791,11804,0.1384534108222593,0.13867316076009115
2003,Couple without children,Urban regions,No,0.06137866687868513,729,11804,0.061302333071078,0.06145500068629226
2003,Couple without children,Rural regions,Yes,0.06757286480093062,906,11804,0.06749303655115639,0.06765269305070486
2003,Couple without children,Rural regions,No,0.027591748204574697,345,11804,0.0275396554987056,0.027643840910443793
2003,Single parent,Urban regions,Yes,0.015709569016766196,181,11804,0.01567002263480737,0.015749115398725023
2003,Single parent,Urban regions,No,0.02807649773593163,280,11804,0.028023962522819475,0.028129032949043786
2003,Single parent,Rural regions,Yes,0.008564825909586972,93,11804,0.00853552005292132,0.008594131766252623
2003,Single parent,Rural regions,No,0.010778830342401178,138,11804,0.01074599092007435,0.010811669764728006
2003,Couple with children,Urban regions,Yes,0.10383804038020719,1680,11804,0.1037410263639588,0.10393505439645559
2003,Couple with children,Urban regions,No,0.07037888804578553,1012,11804,0.07029754186278724,0.07046023422878382
2003,Couple with children,Rural regions,Yes,0.05223093340342287,890,11804,0.05216017497989495,0.0523016918269508
2003,Couple with children,Rural regions,No,0.033974832239561346,495,11804,0.03391721719913468,0.03403244727998801
2003,Multi-generational household,Urban regions,Yes,0.0019636904008089404,46,11804,0.001949611372918083,0.0019777694286997978
2003,Multi-generational household,Urban regions,No,0.0023065707151299483,31,11804,0.002291314565737897,0.0023218268645219995
2003,Other Combinations,Urban regions,Yes,0.003985139684867661,52,11804,0.003965103378060851,0.004005175991674471
2004,Single-person household,Urban regions,Yes,0.15023665170797532,1084,11543,0.1501231750083137,0.15035012840763692
2004,Single-person household,Urban regions,No,0.12231695209619849,883,11543,0.12221289254914543,0.12242101164325155
2004,Single-person household,Rural regions,Yes,0.05777470260890666,462,11543,0.0577006029873158,0.057848802230497515
2004,Single-person household,Rural regions,No,0.04485853010810804,383,11543,0.0447927906498502,0.044924269566365874
2004,Couple without children,Urban regions,Yes,0.1377688968352814,1788,11543,0.13765943639676598,0.13787835727379683
2004,Couple without children,Urban regions,No,0.06426571707394071,749,11543,0.06418783532418498,0.06434359882369645
2004,Couple without children,Rural regions,Yes,0.06622255793377414,885,11543,0.0661435820643299,0.06630153380321839
2004,Couple without children,Rural regions,No,0.027703158578688818,336,11543,0.027651035047238214,0.02775528211013942
2004,Single parent,Urban regions,Yes,0.01627926690304892,174,11543,0.01623907643305968,0.016319457373038162
2004,Single parent,Urban regions,No,0.02871798718382451,276,11543,0.02866494524107742,0.028771029126571604
2004,Single parent,Rural regions,Yes,0.007335554478346047,81,11543,0.007308453344720339,0.007362655611971755
2004,Single parent,Rural regions,No,0.01147909003640213,144,11543,0.011445258913568672,0.011512921159235589
2004,Couple with children,Urban regions,Yes,0.10123352241420241,1575,11543,0.10113772465344686,0.10132932017495797
2004,Couple with children,Urban regions,No,0.07105946684250128,1001,11543,0.07097786975083775,0.0711410639341648
2004,Couple with children,Rural regions,Yes,0.050524065050143355,838,11543,0.05045450484175578,0.05059362525853093
2004,Couple with children,Rural regions,No,0.03509227908680629,496,11543,0.03503383798048519,0.035150720193127385
2004,Multi-generational household,Urban regions,Yes,0.0019328069717997698,35,11543,0.0019188579458369371,0.0019467559977626025
2004,Multi-generational household,Urban regions,No,0.002092227447699015,34,11543,0.0020777157106315774,0.0021067391847664524
2004,Other Combinations,Urban regions,Yes,0.0031065666423526627,46,11543,0.0030888926584291803,0.003124240626276145
2005,Single-person household,Urban regions,Yes,0.15938113301442086,1164,11199,0.15926496738759155,0.15949729864125017
2005,Single-person household,Urban regions,No,0.11677569044827561,846,11199,0.11667376764790525,0.11687761324864597
2005,Single-person household,Rural regions,Yes,0.05975040154664888,489,11199,0.05967517838011741,0.05982562471318035
2005,Single-person household,Rural regions,No,0.04340490775413132,369,11199,0.04334023920585407,0.043469576302408566
2005,Couple without children,Urban regions,Yes,0.14256387247174887,1795,11199,0.1424529127779302,0.14267483216556753
2005,Couple without children,Urban regions,No,0.05759539399721259,654,11199,0.05752145523165898,0.0576693327627662
2005,Couple without children,Rural regions,Yes,0.06886765923612372,882,11199,0.06878729311913603,0.0689480253531114
2005,Couple without children,Rural regions,No,0.0268538688783733,311,11199,0.026802564777486357,0.026905172979260244
2005,Single parent,Urban regions,Yes,0.01650104657465,172,11199,0.016460616707447917,0.016541476441852082
