"plb0050","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","2001","AkademikerIn","Rheinland-Pfalz,Saarland","68","0.621872095694694","0.528675227144439","0.71506896424495"
"Ja","2001","AkademikerIn","Baden-Wuerttemberg","162","0.583440956354963","0.523973020048658","0.642908892661268"
"Ja","2001","AkademikerIn","Bayern","184","0.590479898475545","0.536261745244082","0.644698051707009"
"Ja","2001","AkademikerIn","Saarland","","","",""
"Ja","2001","AkademikerIn","Berlin","90","0.561353697941117","0.482206572263161","0.640500823619073"
"Ja","2001","AkademikerIn","Brandenburg","100","0.648680463489484","0.574007252858181","0.723353674120788"
"Ja","2001","AkademikerIn","Mecklenburg-Vorpommern","43","0.500267510981955","0.39270052819266","0.60783449377125"
"Ja","2001","AkademikerIn","Sachsen","132","0.556129457357948","0.494043032943393","0.618215881772504"
"Ja","2001","AkademikerIn","Sachsen-Anhalt","91","0.538516992576592","0.460538321825798","0.616495663327386"
"Ja","2001","AkademikerIn","Thueringen","71","0.648036343074231","0.559980645625685","0.736092040522778"
"Nein","2001","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Nein","2001","(noch) kein Abschluss","Hamburg","1","","",""
"Nein","2001","(noch) kein Abschluss","Niedersachsen","8","","",""
"Nein","2001","(noch) kein Abschluss","Bremen","","","",""
"Nein","2001","(noch) kein Abschluss","Nordrhein-Westfalen","34","0.599867720413473","0.471550891607774","0.728184549219172"
"Nein","2001","(noch) kein Abschluss","Hessen","9","","",""
"Nein","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","","",""
"Nein","2001","(noch) kein Abschluss","Baden-Wuerttemberg","18","","",""
"Nein","2001","(noch) kein Abschluss","Bayern","8","","",""
"Nein","2001","(noch) kein Abschluss","Saarland","","","",""
"Nein","2001","(noch) kein Abschluss","Berlin","9","","",""
"Nein","2001","(noch) kein Abschluss","Brandenburg","1","","",""
"Nein","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2001","(noch) kein Abschluss","Sachsen","2","","",""
"Nein","2001","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Nein","2001","(noch) kein Abschluss","Thueringen","3","","",""
"Nein","2001","Hauptschule","Schleswig-Holstein","85","0.557698821033549","0.476579229218782","0.638818412848316"
"Nein","2001","Hauptschule","Hamburg","15","","",""
"Nein","2001","Hauptschule","Niedersachsen","207","0.520418213134892","0.471337129882519","0.569499296387266"
"Nein","2001","Hauptschule","Bremen","14","","",""
"Nein","2001","Hauptschule","Nordrhein-Westfalen","491","0.488946360065845","0.458056712569546","0.519836007562143"
"Nein","2001","Hauptschule","Hessen","147","0.476798281091359","0.421199001333263","0.532397560849456"
"Nein","2001","Hauptschule","Rheinland-Pfalz,Saarland","191","0.555347759490486","0.503655362734238","0.607040156246733"
"Nein","2001","Hauptschule","Baden-Wuerttemberg","344","0.482033049627125","0.444990665079367","0.519075434174884"
"Nein","2001","Hauptschule","Bayern","439","0.5188682349259","0.485686463231206","0.552050006620594"
"Nein","2001","Hauptschule","Saarland","","","",""
"Nein","2001","Hauptschule","Berlin","34","0.441337568451777","0.330429558927492","0.552245577976062"
"Nein","2001","Hauptschule","Brandenburg","42","0.654611924139447","0.538117877921057","0.771105970357838"
"Nein","2001","Hauptschule","Mecklenburg-Vorpommern","19","","",""
"Nein","2001","Hauptschule","Sachsen","78","0.782991869713086","0.702601498704978","0.863382240721194"
"Nein","2001","Hauptschule","Sachsen-Anhalt","61","0.715501894359144","0.621767674070315","0.809236114647973"
"Nein","2001","Hauptschule","Thueringen","44","0.591475935432975","0.478713610139129","0.704238260726821"
"Nein","2001","Realschule","Schleswig-Holstein","56","0.443864236498182","0.354597409204331","0.533131063792034"
"Nein","2001","Realschule","Hamburg","16","","",""
"Nein","2001","Realschule","Niedersachsen","161","0.464722675169569","0.411708136391179","0.51773721394796"
"Nein","2001","Realschule","Bremen","13","","",""
"Nein","2001","Realschule","Nordrhein-Westfalen","313","0.468063432288353","0.429879693432698","0.506247171144008"
"Nein","2001","Realschule","Hessen","91","0.382008143319126","0.319754059084711","0.444262227553542"
"Nein","2001","Realschule","Rheinland-Pfalz,Saarland","82","0.483412024401239","0.408292210857074","0.558531837945404"
"Nein","2001","Realschule","Baden-Wuerttemberg","181","0.459488740662993","0.410217712462828","0.508759768863158"
"Nein","2001","Realschule","Bayern","236","0.504618670801258","0.459750292159788","0.549487049442727"
"Nein","2001","Realschule","Saarland","","","",""
"Nein","2001","Realschule","Berlin","69","0.448620250228454","0.371556002685114","0.525684497771794"
"Nein","2001","Realschule","Brandenburg","138","0.526769989042655","0.464630324821117","0.588909653264193"
"Nein","2001","Realschule","Mecklenburg-Vorpommern","87","0.505534277925","0.428305608511466","0.582762947338534"
"Nein","2001","Realschule","Sachsen","280","0.589827940026029","0.545779955467059","0.633875924584999"
"Nein","2001","Realschule","Sachsen-Anhalt","146","0.654849717673239","0.593541733041373","0.716157702305105"
"Nein","2001","Realschule","Thueringen","177","0.62213030106592","0.566988419984949","0.677272182146891"
"Nein","2001","(Fach-)Abitur","Schleswig-Holstein","17","","",""
"Nein","2001","(Fach-)Abitur","Hamburg","12","","",""
"Nein","2001","(Fach-)Abitur","Niedersachsen","45","0.493998685066623","0.399267074416353","0.588730295716893"
"Nein","2001","(Fach-)Abitur","Bremen","4","","",""
"Nein","2001","(Fach-)Abitur","Nordrhein-Westfalen","188","0.449726598809501","0.401979871297544","0.497473326321458"
"Nein","2001","(Fach-)Abitur","Hessen","53","0.433905239672574","0.345230589701744","0.522579889643404"
"Nein","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","45","0.6023150651248","0.495068218836827","0.709561911412773"
"Nein","2001","(Fach-)Abitur","Baden-Wuerttemberg","77","0.47473578978417","0.398999374128381","0.550472205439958"
"Nein","2001","(Fach-)Abitur","Bayern","81","0.51133234788045","0.430799016819928","0.591865678940971"
"Nein","2001","(Fach-)Abitur","Saarland","","","",""
"Nein","2001","(Fach-)Abitur","Berlin","31","0.613951829462749","0.481629140574729","0.746274518350769"
"Nein","2001","(Fach-)Abitur","Brandenburg","17","","",""
"Nein","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"Nein","2001","(Fach-)Abitur","Sachsen","32","0.609809381347131","0.479706572307716","0.739912190386547"
"Nein","2001","(Fach-)Abitur","Sachsen-Anhalt","20","","",""
"Nein","2001","(Fach-)Abitur","Thueringen","10","","",""
"Nein","2001","AkademikerIn","Schleswig-Holstein","27","","",""
"Nein","2001","AkademikerIn","Hamburg","21","","",""
"Nein","2001","AkademikerIn","Niedersachsen","55","0.331291385099277","0.261951201338662","0.400631568859892"
"Nein","2001","AkademikerIn","Bremen","7","","",""
"Nein","2001","AkademikerIn","Nordrhein-Westfalen","204","0.438605571256578","0.394443610970874","0.482767531542281"
"Nein","2001","AkademikerIn","Hessen","65","0.363895037623494","0.292201914802406","0.435588160444581"
"Nein","2001","AkademikerIn","Rheinland-Pfalz,Saarland","36","0.378127904305306","0.28493103575505","0.471324772855561"
"Nein","2001","AkademikerIn","Baden-Wuerttemberg","102","0.416559043645037","0.357091107338732","0.476026979951342"
"Nein","2001","AkademikerIn","Bayern","132","0.409520101524454","0.355301948292991","0.463738254755918"
"Nein","2001","AkademikerIn","Saarland","","","",""
"Nein","2001","AkademikerIn","Berlin","61","0.438646302058883","0.359499176380927","0.517793427736839"
"Nein","2001","AkademikerIn","Brandenburg","57","0.351319536510516","0.276646325879212","0.425992747141819"
"Nein","2001","AkademikerIn","Mecklenburg-Vorpommern","40","0.499732489018045","0.39216550622875","0.60729947180734"
"Nein","2001","AkademikerIn","Sachsen","114","0.443870542642052","0.381784118227496","0.505956967056607"
"Nein","2001","AkademikerIn","Sachsen-Anhalt","66","0.461483007423408","0.383504336672614","0.539461678174202"
"Nein","2001","AkademikerIn","Thueringen","42","0.351963656925769","0.263907959477222","0.440019354374315"
"Ja","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2002","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2002","(noch) kein Abschluss","Bremen","","","",""
"Ja","2002","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2002","(noch) kein Abschluss","Hessen","","","",""
"Ja","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2002","(noch) kein Abschluss","Bayern","","","",""
"Ja","2002","(noch) kein Abschluss","Saarland","","","",""
"Ja","2002","(noch) kein Abschluss","Berlin","","","",""
"Ja","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2002","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2002","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2002","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2002","Hauptschule","Hamburg","","","",""
"Ja","2002","Hauptschule","Niedersachsen","","","",""
"Ja","2002","Hauptschule","Bremen","","","",""
"Ja","2002","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2002","Hauptschule","Hessen","","","",""
"Ja","2002","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2002","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2002","Hauptschule","Bayern","","","",""
"Ja","2002","Hauptschule","Saarland","","","",""
"Ja","2002","Hauptschule","Berlin","","","",""
"Ja","2002","Hauptschule","Brandenburg","","","",""
"Ja","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2002","Hauptschule","Sachsen","","","",""
"Ja","2002","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2002","Hauptschule","Thueringen","","","",""
"Ja","2002","Realschule","Schleswig-Holstein","","","",""
"Ja","2002","Realschule","Hamburg","","","",""
"Ja","2002","Realschule","Niedersachsen","","","",""
"Ja","2002","Realschule","Bremen","","","",""
"Ja","2002","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2002","Realschule","Hessen","","","",""
"Ja","2002","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2002","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2002","Realschule","Bayern","","","",""
"Ja","2002","Realschule","Saarland","","","",""
"Ja","2002","Realschule","Berlin","","","",""
"Ja","2002","Realschule","Brandenburg","","","",""
"Ja","2002","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2002","Realschule","Sachsen","","","",""
"Ja","2002","Realschule","Sachsen-Anhalt","","","",""
"Ja","2002","Realschule","Thueringen","","","",""
"Ja","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2002","(Fach-)Abitur","Hamburg","","","",""
"Ja","2002","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2002","(Fach-)Abitur","Bremen","","","",""
"Ja","2002","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2002","(Fach-)Abitur","Hessen","","","",""
"Ja","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2002","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2002","(Fach-)Abitur","Bayern","","","",""
"Ja","2002","(Fach-)Abitur","Saarland","","","",""
"Ja","2002","(Fach-)Abitur","Berlin","","","",""
"Ja","2002","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2002","(Fach-)Abitur","Sachsen","","","",""
"Ja","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2002","(Fach-)Abitur","Thueringen","","","",""
"Ja","2002","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2002","AkademikerIn","Hamburg","","","",""
"Ja","2002","AkademikerIn","Niedersachsen","","","",""
"Ja","2002","AkademikerIn","Bremen","","","",""
"Ja","2002","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2002","AkademikerIn","Hessen","","","",""
"Ja","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2002","AkademikerIn","Bayern","","","",""
"Ja","2002","AkademikerIn","Saarland","","","",""
"Ja","2002","AkademikerIn","Berlin","","","",""
"Ja","2002","AkademikerIn","Brandenburg","","","",""
"Ja","2002","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2002","AkademikerIn","Sachsen","","","",""
"Ja","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2002","AkademikerIn","Thueringen","","","",""
"Nein","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2002","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2002","(noch) kein Abschluss","Bremen","","","",""
"Nein","2002","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2002","(noch) kein Abschluss","Hessen","","","",""
"Nein","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2002","(noch) kein Abschluss","Bayern","","","",""
"Nein","2002","(noch) kein Abschluss","Saarland","","","",""
"Nein","2002","(noch) kein Abschluss","Berlin","","","",""
"Nein","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2002","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2002","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2002","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2002","Hauptschule","Hamburg","","","",""
"Nein","2002","Hauptschule","Niedersachsen","","","",""
"Nein","2002","Hauptschule","Bremen","","","",""
"Nein","2002","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2002","Hauptschule","Hessen","","","",""
"Nein","2002","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2002","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2002","Hauptschule","Bayern","","","",""
"Nein","2002","Hauptschule","Saarland","","","",""
"Nein","2002","Hauptschule","Berlin","","","",""
"Nein","2002","Hauptschule","Brandenburg","","","",""
"Nein","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2002","Hauptschule","Sachsen","","","",""
"Nein","2002","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2002","Hauptschule","Thueringen","","","",""
"Nein","2002","Realschule","Schleswig-Holstein","","","",""
"Nein","2002","Realschule","Hamburg","","","",""
"Nein","2002","Realschule","Niedersachsen","","","",""
"Nein","2002","Realschule","Bremen","","","",""
"Nein","2002","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2002","Realschule","Hessen","","","",""
"Nein","2002","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2002","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2002","Realschule","Bayern","","","",""
"Nein","2002","Realschule","Saarland","","","",""
"Nein","2002","Realschule","Berlin","","","",""
"Nein","2002","Realschule","Brandenburg","","","",""
"Nein","2002","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2002","Realschule","Sachsen","","","",""
"Nein","2002","Realschule","Sachsen-Anhalt","","","",""
"Nein","2002","Realschule","Thueringen","","","",""
"Nein","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2002","(Fach-)Abitur","Hamburg","","","",""
"Nein","2002","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2002","(Fach-)Abitur","Bremen","","","",""
"Nein","2002","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2002","(Fach-)Abitur","Hessen","","","",""
"Nein","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2002","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2002","(Fach-)Abitur","Bayern","","","",""
"Nein","2002","(Fach-)Abitur","Saarland","","","",""
"Nein","2002","(Fach-)Abitur","Berlin","","","",""
"Nein","2002","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2002","(Fach-)Abitur","Sachsen","","","",""
"Nein","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2002","(Fach-)Abitur","Thueringen","","","",""
"Nein","2002","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2002","AkademikerIn","Hamburg","","","",""
"Nein","2002","AkademikerIn","Niedersachsen","","","",""
"Nein","2002","AkademikerIn","Bremen","","","",""
"Nein","2002","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2002","AkademikerIn","Hessen","","","",""
"Nein","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2002","AkademikerIn","Bayern","","","",""
"Nein","2002","AkademikerIn","Saarland","","","",""
"Nein","2002","AkademikerIn","Berlin","","","",""
"Nein","2002","AkademikerIn","Brandenburg","","","",""
"Nein","2002","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2002","AkademikerIn","Sachsen","","","",""
"Nein","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2002","AkademikerIn","Thueringen","","","",""
"Ja","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2003","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2003","(noch) kein Abschluss","Bremen","","","",""
"Ja","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2003","(noch) kein Abschluss","Hessen","","","",""
"Ja","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2003","(noch) kein Abschluss","Bayern","","","",""
"Ja","2003","(noch) kein Abschluss","Saarland","","","",""
"Ja","2003","(noch) kein Abschluss","Berlin","","","",""
"Ja","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2003","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2003","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2003","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2003","Hauptschule","Hamburg","","","",""
"Ja","2003","Hauptschule","Niedersachsen","","","",""
"Ja","2003","Hauptschule","Bremen","","","",""
"Ja","2003","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2003","Hauptschule","Hessen","","","",""
"Ja","2003","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2003","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2003","Hauptschule","Bayern","","","",""
"Ja","2003","Hauptschule","Saarland","","","",""
"Ja","2003","Hauptschule","Berlin","","","",""
"Ja","2003","Hauptschule","Brandenburg","","","",""
"Ja","2003","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2003","Hauptschule","Sachsen","","","",""
"Ja","2003","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2003","Hauptschule","Thueringen","","","",""
"Ja","2003","Realschule","Schleswig-Holstein","","","",""
"Ja","2003","Realschule","Hamburg","","","",""
"Ja","2003","Realschule","Niedersachsen","","","",""
"Ja","2003","Realschule","Bremen","","","",""
"Ja","2003","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2003","Realschule","Hessen","","","",""
"Ja","2003","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2003","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2003","Realschule","Bayern","","","",""
"Ja","2003","Realschule","Saarland","","","",""
"Ja","2003","Realschule","Berlin","","","",""
"Ja","2003","Realschule","Brandenburg","","","",""
"Ja","2003","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2003","Realschule","Sachsen","","","",""
"Ja","2003","Realschule","Sachsen-Anhalt","","","",""
"Ja","2003","Realschule","Thueringen","","","",""
"Ja","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2003","(Fach-)Abitur","Hamburg","","","",""
"Ja","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2003","(Fach-)Abitur","Bremen","","","",""
"Ja","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2003","(Fach-)Abitur","Hessen","","","",""
"Ja","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2003","(Fach-)Abitur","Bayern","","","",""
"Ja","2003","(Fach-)Abitur","Saarland","","","",""
"Ja","2003","(Fach-)Abitur","Berlin","","","",""
"Ja","2003","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2003","(Fach-)Abitur","Sachsen","","","",""
"Ja","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2003","(Fach-)Abitur","Thueringen","","","",""
"Ja","2003","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2003","AkademikerIn","Hamburg","","","",""
"Ja","2003","AkademikerIn","Niedersachsen","","","",""
"Ja","2003","AkademikerIn","Bremen","","","",""
"Ja","2003","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2003","AkademikerIn","Hessen","","","",""
"Ja","2003","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2003","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2003","AkademikerIn","Bayern","","","",""
"Ja","2003","AkademikerIn","Saarland","","","",""
