"plb0050","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Nein","2002","Realschule","Ostdeutschland","","","",""
"Nein","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2002","AkademikerIn","Westdeutschland","","","",""
"Nein","2002","AkademikerIn","Ostdeutschland","","","",""
"Ja","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2003","Hauptschule","Westdeutschland","","","",""
"Ja","2003","Hauptschule","Ostdeutschland","","","",""
"Ja","2003","Realschule","Westdeutschland","","","",""
"Ja","2003","Realschule","Ostdeutschland","","","",""
"Ja","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2003","AkademikerIn","Westdeutschland","","","",""
"Ja","2003","AkademikerIn","Ostdeutschland","","","",""
"Nein","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2003","Hauptschule","Westdeutschland","","","",""
"Nein","2003","Hauptschule","Ostdeutschland","","","",""
"Nein","2003","Realschule","Westdeutschland","","","",""
"Nein","2003","Realschule","Ostdeutschland","","","",""
"Nein","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2003","AkademikerIn","Westdeutschland","","","",""
"Nein","2003","AkademikerIn","Ostdeutschland","","","",""
"Ja","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2004","Hauptschule","Westdeutschland","","","",""
"Ja","2004","Hauptschule","Ostdeutschland","","","",""
"Ja","2004","Realschule","Westdeutschland","","","",""
"Ja","2004","Realschule","Ostdeutschland","","","",""
"Ja","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2004","AkademikerIn","Westdeutschland","","","",""
"Ja","2004","AkademikerIn","Ostdeutschland","","","",""
"Nein","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2004","Hauptschule","Westdeutschland","","","",""
"Nein","2004","Hauptschule","Ostdeutschland","","","",""
"Nein","2004","Realschule","Westdeutschland","","","",""
"Nein","2004","Realschule","Ostdeutschland","","","",""
"Nein","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2004","AkademikerIn","Westdeutschland","","","",""
"Nein","2004","AkademikerIn","Ostdeutschland","","","",""
"Ja","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2005","Hauptschule","Westdeutschland","","","",""
"Ja","2005","Hauptschule","Ostdeutschland","","","",""
"Ja","2005","Realschule","Westdeutschland","","","",""
"Ja","2005","Realschule","Ostdeutschland","","","",""
"Ja","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2005","AkademikerIn","Westdeutschland","","","",""
"Ja","2005","AkademikerIn","Ostdeutschland","","","",""
"Nein","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2005","Hauptschule","Westdeutschland","","","",""
"Nein","2005","Hauptschule","Ostdeutschland","","","",""
"Nein","2005","Realschule","Westdeutschland","","","",""
"Nein","2005","Realschule","Ostdeutschland","","","",""
"Nein","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2005","AkademikerIn","Westdeutschland","","","",""
"Nein","2005","AkademikerIn","Ostdeutschland","","","",""
"Ja","2006","(noch) kein Abschluss","Westdeutschland","37","0.349878811058325","0.256401960309563","0.443355661807088"
"Ja","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2006","Hauptschule","Westdeutschland","1441","0.475891022515914","0.458111516996001","0.493670528035828"
"Ja","2006","Hauptschule","Ostdeutschland","78","0.292661351649135","0.23614881540309","0.34917388789518"
"Ja","2006","Realschule","Westdeutschland","1315","0.536448027906985","0.516916151306707","0.555979904507263"
"Ja","2006","Realschule","Ostdeutschland","553","0.412876075361076","0.386583141984883","0.439169008737269"
"Ja","2006","(Fach-)Abitur","Westdeutschland","653","0.511066154196221","0.483475998022393","0.538656310370048"
"Ja","2006","(Fach-)Abitur","Ostdeutschland","102","0.444706870050147","0.378282578576093","0.511131161524201"
"Ja","2006","AkademikerIn","Westdeutschland","1399","0.597058887573787","0.577121603969211","0.616996171178363"
"Ja","2006","AkademikerIn","Ostdeutschland","512","0.579708862544028","0.546407887188579","0.613009837899477"
"Nein","2006","(noch) kein Abschluss","Westdeutschland","63","0.650121188941675","0.556644338192912","0.743598039690437"
"Nein","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2006","Hauptschule","Westdeutschland","1590","0.524108977484086","0.506329471964172","0.541888483003999"
"Nein","2006","Hauptschule","Ostdeutschland","171","0.707338648350865","0.65082611210482","0.76385118459691"
"Nein","2006","Realschule","Westdeutschland","1189","0.463551972093015","0.444020095492737","0.483083848693293"
"Nein","2006","Realschule","Ostdeutschland","794","0.587123924638924","0.560830991262731","0.613416858015117"
"Nein","2006","(Fach-)Abitur","Westdeutschland","608","0.488933845803779","0.461343689629952","0.516524001977607"
"Nein","2006","(Fach-)Abitur","Ostdeutschland","113","0.555293129949853","0.488868838475799","0.621717421423907"
"Nein","2006","AkademikerIn","Westdeutschland","926","0.402941112426213","0.383003828821637","0.422878396030789"
"Nein","2006","AkademikerIn","Ostdeutschland","332","0.420291137455972","0.386990162100523","0.453592112811421"
"Ja","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2007","Hauptschule","Westdeutschland","","","",""
"Ja","2007","Hauptschule","Ostdeutschland","","","",""
"Ja","2007","Realschule","Westdeutschland","","","",""
"Ja","2007","Realschule","Ostdeutschland","","","",""
"Ja","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2007","AkademikerIn","Westdeutschland","","","",""
"Ja","2007","AkademikerIn","Ostdeutschland","","","",""
"Nein","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2007","Hauptschule","Westdeutschland","","","",""
"Nein","2007","Hauptschule","Ostdeutschland","","","",""
"Nein","2007","Realschule","Westdeutschland","","","",""
"Nein","2007","Realschule","Ostdeutschland","","","",""
"Nein","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2007","AkademikerIn","Westdeutschland","","","",""
"Nein","2007","AkademikerIn","Ostdeutschland","","","",""
"Ja","2008","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2008","Hauptschule","Westdeutschland","","","",""
"Ja","2008","Hauptschule","Ostdeutschland","","","",""
"Ja","2008","Realschule","Westdeutschland","","","",""
"Ja","2008","Realschule","Ostdeutschland","","","",""
"Ja","2008","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2008","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2008","AkademikerIn","Westdeutschland","","","",""
"Ja","2008","AkademikerIn","Ostdeutschland","","","",""
"Nein","2008","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2008","Hauptschule","Westdeutschland","","","",""
"Nein","2008","Hauptschule","Ostdeutschland","","","",""
"Nein","2008","Realschule","Westdeutschland","","","",""
"Nein","2008","Realschule","Ostdeutschland","","","",""
"Nein","2008","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2008","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2008","AkademikerIn","Westdeutschland","","","",""
"Nein","2008","AkademikerIn","Ostdeutschland","","","",""
"Ja","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2009","Hauptschule","Westdeutschland","","","",""
"Ja","2009","Hauptschule","Ostdeutschland","","","",""
"Ja","2009","Realschule","Westdeutschland","","","",""
"Ja","2009","Realschule","Ostdeutschland","","","",""
"Ja","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2009","AkademikerIn","Westdeutschland","","","",""
"Ja","2009","AkademikerIn","Ostdeutschland","","","",""
"Nein","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2009","Hauptschule","Westdeutschland","","","",""
"Nein","2009","Hauptschule","Ostdeutschland","","","",""
"Nein","2009","Realschule","Westdeutschland","","","",""
"Nein","2009","Realschule","Ostdeutschland","","","",""
"Nein","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2009","AkademikerIn","Westdeutschland","","","",""
"Nein","2009","AkademikerIn","Ostdeutschland","","","",""
"Ja","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2010","Hauptschule","Westdeutschland","","","",""
"Ja","2010","Hauptschule","Ostdeutschland","","","",""
"Ja","2010","Realschule","Westdeutschland","","","",""
"Ja","2010","Realschule","Ostdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2010","AkademikerIn","Westdeutschland","","","",""
"Ja","2010","AkademikerIn","Ostdeutschland","","","",""
"Nein","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2010","Hauptschule","Westdeutschland","","","",""
"Nein","2010","Hauptschule","Ostdeutschland","","","",""
"Nein","2010","Realschule","Westdeutschland","","","",""
"Nein","2010","Realschule","Ostdeutschland","","","",""
"Nein","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2010","AkademikerIn","Westdeutschland","","","",""
"Nein","2010","AkademikerIn","Ostdeutschland","","","",""
"Ja","2011","(noch) kein Abschluss","Westdeutschland","39","0.345867158956172","0.253559944563802","0.438174373348541"
"Ja","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2011","Hauptschule","Westdeutschland","1193","0.491376619644434","0.471693096096546","0.511060143192321"
"Ja","2011","Hauptschule","Ostdeutschland","82","0.38874361813748","0.324764389617215","0.452722846657745"
"Ja","2011","Realschule","Westdeutschland","1258","0.545766827638579","0.525683157085004","0.565850498192154"
"Ja","2011","Realschule","Ostdeutschland","575","0.449100377598242","0.421592238054282","0.476608517142203"
"Ja","2011","(Fach-)Abitur","Westdeutschland","677","0.554511081523717","0.526564189331458","0.582457973715976"
"Ja","2011","(Fach-)Abitur","Ostdeutschland","118","0.469344214804114","0.405401311925148","0.53328711768308"
"Ja","2011","AkademikerIn","Westdeutschland","1383","0.638570936950912","0.618371729096925","0.658770144804899"
"Ja","2011","AkademikerIn","Ostdeutschland","466","0.571524582357091","0.536548969430152","0.60650019528403"
"Nein","2011","(noch) kein Abschluss","Westdeutschland","63","0.654132841043828","0.561825626651459","0.746440055436198"
"Nein","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2011","Hauptschule","Westdeutschland","1285","0.508623380355566","0.488939856807679","0.528306903903454"
"Nein","2011","Hauptschule","Ostdeutschland","141","0.61125638186252","0.547277153342255","0.675235610382785"
"Nein","2011","Realschule","Westdeutschland","1103","0.454233172361421","0.434149501807846","0.474316842914996"
"Nein","2011","Realschule","Ostdeutschland","681","0.550899622401758","0.523391482857798","0.578407761945718"
"Nein","2011","(Fach-)Abitur","Westdeutschland","538","0.445488918476283","0.417542026284024","0.473435810668542"
"Nein","2011","(Fach-)Abitur","Ostdeutschland","116","0.530655785195886","0.46671288231692","0.594598688074853"
"Nein","2011","AkademikerIn","Westdeutschland","790","0.361429063049088","0.341229855195101","0.381628270903075"
"Nein","2011","AkademikerIn","Ostdeutschland","303","0.428475417642909","0.39349980471597","0.463451030569848"
"Ja","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2012","Hauptschule","Westdeutschland","","","",""
"Ja","2012","Hauptschule","Ostdeutschland","","","",""
"Ja","2012","Realschule","Westdeutschland","","","",""
"Ja","2012","Realschule","Ostdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2012","AkademikerIn","Westdeutschland","","","",""
"Ja","2012","AkademikerIn","Ostdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2012","Hauptschule","Westdeutschland","","","",""
"Nein","2012","Hauptschule","Ostdeutschland","","","",""
"Nein","2012","Realschule","Westdeutschland","","","",""
"Nein","2012","Realschule","Ostdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2012","AkademikerIn","Westdeutschland","","","",""
"Nein","2012","AkademikerIn","Ostdeutschland","","","",""
"Ja","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2013","Hauptschule","Westdeutschland","","","",""
"Ja","2013","Hauptschule","Ostdeutschland","","","",""
"Ja","2013","Realschule","Westdeutschland","","","",""
"Ja","2013","Realschule","Ostdeutschland","","","",""
"Ja","2013","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2013","AkademikerIn","Westdeutschland","","","",""
"Ja","2013","AkademikerIn","Ostdeutschland","","","",""
"Nein","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2013","Hauptschule","Westdeutschland","","","",""
"Nein","2013","Hauptschule","Ostdeutschland","","","",""
"Nein","2013","Realschule","Westdeutschland","","","",""
"Nein","2013","Realschule","Ostdeutschland","","","",""
"Nein","2013","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2013","AkademikerIn","Westdeutschland","","","",""
"Nein","2013","AkademikerIn","Ostdeutschland","","","",""
"Ja","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2014","Hauptschule","Westdeutschland","","","",""
"Ja","2014","Hauptschule","Ostdeutschland","","","",""
"Ja","2014","Realschule","Westdeutschland","","","",""
"Ja","2014","Realschule","Ostdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2014","AkademikerIn","Westdeutschland","","","",""
"Ja","2014","AkademikerIn","Ostdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2014","Hauptschule","Westdeutschland","","","",""
"Nein","2014","Hauptschule","Ostdeutschland","","","",""
"Nein","2014","Realschule","Westdeutschland","","","",""
"Nein","2014","Realschule","Ostdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2014","AkademikerIn","Westdeutschland","","","",""
"Nein","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2015","Hauptschule","Westdeutschland","","","",""
"Ja","2015","Hauptschule","Ostdeutschland","","","",""
"Ja","2015","Realschule","Westdeutschland","","","",""
"Ja","2015","Realschule","Ostdeutschland","","","",""
"Ja","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2015","AkademikerIn","Westdeutschland","","","",""
"Ja","2015","AkademikerIn","Ostdeutschland","","","",""
"Nein","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2015","Hauptschule","Westdeutschland","","","",""
"Nein","2015","Hauptschule","Ostdeutschland","","","",""
"Nein","2015","Realschule","Westdeutschland","","","",""
"Nein","2015","Realschule","Ostdeutschland","","","",""
"Nein","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2015","AkademikerIn","Westdeutschland","","","",""
"Nein","2015","AkademikerIn","Ostdeutschland","","","",""
"Ja","2016","(noch) kein Abschluss","Westdeutschland","81","0.412545444093523","0.347787263345688","0.477303624841358"
"Ja","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2016","Hauptschule","Westdeutschland","1279","0.471113566371734","0.45275524619604","0.489471886547428"
"Ja","2016","Hauptschule","Ostdeutschland","92","0.351076615346637","0.294353339664233","0.40779989102904"
"Ja","2016","Realschule","Westdeutschland","1438","0.535556595611244","0.516896016241544","0.554217174980944"
"Ja","2016","Realschule","Ostdeutschland","561","0.458220665391111","0.430146687121323","0.486294643660898"
"Ja","2016","(Fach-)Abitur","Westdeutschland","1060","0.544716320088397","0.523325178442936","0.566107461733858"
"Ja","2016","(Fach-)Abitur","Ostdeutschland","158","0.483328526809329","0.428317859139498","0.53833919447916"
"Ja","2016","AkademikerIn","Westdeutschland","1939","0.652790168556836","0.635668240185637","0.669912096928035"
"Ja","2016","AkademikerIn","Ostdeutschland","473","0.640969923525589","0.607239497761502","0.674700349289676"
"Nein","2016","(noch) kein Abschluss","Westdeutschland","141","0.587454555906477","0.522696375158642","0.652212736654312"
"Nein","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2016","Hauptschule","Westdeutschland","1561","0.528886433628266","0.510528113452572","0.54724475380396"
"Nein","2016","Hauptschule","Ostdeutschland","180","0.648923384653363","0.592200108970959","0.705646660335767"
"Nein","2016","Realschule","Westdeutschland","1306","0.464443404388756","0.445782825019056","0.483103983758456"
"Nein","2016","Realschule","Ostdeutschland","649","0.541779334608889","0.513705356339102","0.569853312878677"
"Nein","2016","(Fach-)Abitur","Westdeutschland","1022","0.455283679911603","0.433892538266142","0.476674821557064"
"Nein","2016","(Fach-)Abitur","Ostdeutschland","159","0.516671473190671","0.46166080552084","0.571682140860502"
"Nein","2016","AkademikerIn","Westdeutschland","1031","0.347209831443164","0.330087903071965","0.364331759814363"
"Nein","2016","AkademikerIn","Ostdeutschland","304","0.359030076474411","0.325299650710324","0.392760502238497"
"Ja","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2017","Hauptschule","Westdeutschland","","","",""
"Ja","2017","Hauptschule","Ostdeutschland","","","",""
"Ja","2017","Realschule","Westdeutschland","","","",""
"Ja","2017","Realschule","Ostdeutschland","","","",""
"Ja","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2017","AkademikerIn","Westdeutschland","","","",""
"Ja","2017","AkademikerIn","Ostdeutschland","","","",""
"Nein","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2017","Hauptschule","Westdeutschland","","","",""
"Nein","2017","Hauptschule","Ostdeutschland","","","",""
"Nein","2017","Realschule","Westdeutschland","","","",""
"Nein","2017","Realschule","Ostdeutschland","","","",""
"Nein","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2017","AkademikerIn","Westdeutschland","","","",""
"Nein","2017","AkademikerIn","Ostdeutschland","","","",""
"Ja","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2018","Hauptschule","Westdeutschland","","","",""
"Ja","2018","Hauptschule","Ostdeutschland","","","",""
"Ja","2018","Realschule","Westdeutschland","","","",""
"Ja","2018","Realschule","Ostdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2018","AkademikerIn","Westdeutschland","","","",""
"Ja","2018","AkademikerIn","Ostdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2018","Hauptschule","Westdeutschland","","","",""
"Nein","2018","Hauptschule","Ostdeutschland","","","",""
"Nein","2018","Realschule","Westdeutschland","","","",""
"Nein","2018","Realschule","Ostdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2018","AkademikerIn","Westdeutschland","","","",""
"Nein","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","86","0.495011307287529","0.428335297436108","0.56168731713895"
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2019","Hauptschule","Westdeutschland","1109","0.457064893485632","0.437711055893325","0.476418731077939"
"Ja","2019","Hauptschule","Ostdeutschland","95","0.393627499541123","0.336504974661606","0.45075002442064"
"Ja","2019","Realschule","Westdeutschland","1514","0.521257088996159","0.503776019597108","0.538738158395209"
"Ja","2019","Realschule","Ostdeutschland","594","0.467945566881588","0.441600507370115","0.494290626393062"
"Ja","2019","(Fach-)Abitur","Westdeutschland","1198","0.55583668367439","0.53605666352682","0.575616703821961"
"Ja","2019","(Fach-)Abitur","Ostdeutschland","194","0.565006205919424","0.517077542324395","0.612934869514453"
"Ja","2019","AkademikerIn","Westdeutschland","2087","0.651635633133618","0.636314603334772","0.666956662932465"
"Ja","2019","AkademikerIn","Ostdeutschland","509","0.621491605700811","0.591263889472097","0.651719321929525"
"Nein","2019","(noch) kein Abschluss","Westdeutschland","130","0.504988692712471","0.43831268286105","0.571664702563891"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2019","Hauptschule","Westdeutschland","1436","0.542935106514368","0.523581268922061","0.562288944106675"
"Nein","2019","Hauptschule","Ostdeutschland","186","0.606372500458876","0.549249975579359","0.663495025338394"
"Nein","2019","Realschule","Westdeutschland","1623","0.478742911003841","0.461261841604791","0.496223980402892"
"Nein","2019","Realschule","Ostdeutschland","784","0.532054433118412","0.505709373606938","0.558399492629885"
"Nein","2019","(Fach-)Abitur","Westdeutschland","1226","0.44416331632561","0.424383296178039","0.46394333647318"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","217","0.434993794080576","0.387065130485547","0.482922457675605"
"Nein","2019","AkademikerIn","Westdeutschland","1628","0.348364366866382","0.333043337067535","0.363685396665228"
"Nein","2019","AkademikerIn","Ostdeutschland","480","0.378508394299189","0.348280678070475","0.408736110527903"
