year,pgisced97,regtyp,plb0050,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Second Stage of Tertiary Education,Urban regions,Yes,0.65915,1757,2724,0.64134,0.67695
2016,Second Stage of Tertiary Education,Urban regions,No,0.34085,967,2724,0.32305,0.35866
2016,Second Stage of Tertiary Education,Rural regions,Yes,0.62823,655,1023,0.59860,0.65786
2016,Second Stage of Tertiary Education,Rural regions,No,0.37177,368,1023,0.34214,0.40140
2019,No answer / don't know,Urban regions,Yes,0.42267,78,183,0.35090,0.49444
2019,No answer / don't know,Urban regions,No,0.57733,105,183,0.50556,0.64910
2019,No answer / don't know,Rural regions,No,0.71339,72,72,0.60821,0.81857
2019,Primary Level,Urban regions,Yes,0.47089,41,103,0.37402,0.56776
2019,Primary Level,Urban regions,No,0.52911,62,103,0.43224,0.62598
2019,Lower Secondary Level,Urban regions,Yes,0.39589,288,702,0.35969,0.43209
2019,Lower Secondary Level,Urban regions,No,0.60411,414,702,0.56791,0.64031
2019,Lower Secondary Level,Rural regions,Yes,0.41058,164,432,0.36414,0.45702
2019,Lower Secondary Level,Rural regions,No,0.58942,268,432,0.54298,0.63586
2019,Upper Secondary Level,No answer / don't know,Yes,0.57479,64,118,0.48521,0.66437
2019,Upper Secondary Level,No answer / don't know,No,0.42521,54,118,0.33563,0.51479
2019,Upper Secondary Level,Urban regions,Yes,0.49584,1808,3827,0.48000,0.51168
2019,Upper Secondary Level,Urban regions,No,0.50416,2019,3827,0.48832,0.52000
2019,Upper Secondary Level,Rural regions,Yes,0.48167,1152,2575,0.46236,0.50097
2019,Upper Secondary Level,Rural regions,No,0.51833,1423,2575,0.49903,0.53764
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.58481,571,1133,0.55610,0.61351
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.41519,562,1133,0.38649,0.44390
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.54929,218,452,0.50336,0.59521
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.45071,234,452,0.40479,0.49664
2019,First Stage of Tertiary Education,Urban regions,Yes,0.58551,302,637,0.54723,0.62380
2019,First Stage of Tertiary Education,Urban regions,No,0.41449,335,637,0.37620,0.45277
2019,First Stage of Tertiary Education,Rural regions,Yes,0.57435,209,466,0.52940,0.61929
2019,First Stage of Tertiary Education,Rural regions,No,0.42565,257,466,0.38071,0.47060
2019,Second Stage of Tertiary Education,No answer / don't know,Yes,0.58805,67,116,0.49809,0.67801
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.41195,49,116,0.32199,0.50191
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.66378,1893,3395,0.64789,0.67967
2019,Second Stage of Tertiary Education,Urban regions,No,0.33622,1502,3395,0.32033,0.35211
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.59938,647,1211,0.57177,0.62699
2019,Second Stage of Tertiary Education,Rural regions,No,0.40062,564,1211,0.37301,0.42823
2022,No answer / don't know,Urban regions,Yes,0.55651,893,1496,0.53133,0.58170
2022,No answer / don't know,Urban regions,No,0.44349,603,1496,0.41830,0.46867
2022,No answer / don't know,Rural regions,Yes,0.58273,388,654,0.54491,0.62055
2022,No answer / don't know,Rural regions,No,0.41727,266,654,0.37945,0.45509
2022,Pre-primary Level,Urban regions,Yes,0.35017,40,89,0.25050,0.44983
2022,Pre-primary Level,Urban regions,No,0.64983,49,89,0.55017,0.74950
2022,Primary Level,Urban regions,Yes,0.35450,41,79,0.24834,0.46066
2022,Primary Level,Urban regions,No,0.64550,38,79,0.53934,0.75166
2022,Lower Secondary Level,Urban regions,Yes,0.53946,236,454,0.49356,0.58536
2022,Lower Secondary Level,Urban regions,No,0.46054,218,454,0.41464,0.50644
2022,Lower Secondary Level,Rural regions,Yes,0.46863,138,280,0.41008,0.52719
2022,Lower Secondary Level,Rural regions,No,0.53137,142,280,0.47281,0.58992
2022,Upper Secondary Level,Urban regions,Yes,0.54313,1653,3050,0.52545,0.56081
2022,Upper Secondary Level,Urban regions,No,0.45687,1397,3050,0.43919,0.47455
2022,Upper Secondary Level,Rural regions,Yes,0.56363,1090,2071,0.54226,0.58499
2022,Upper Secondary Level,Rural regions,No,0.43637,981,2071,0.41501,0.45774
2022,Post-secondary Non-tertiary Level,Urban regions,Yes,0.58943,654,1129,0.56072,0.61814
2022,Post-secondary Non-tertiary Level,Urban regions,No,0.41057,475,1129,0.38186,0.43928
2022,Post-secondary Non-tertiary Level,Rural regions,Yes,0.56815,253,455,0.52259,0.61372
2022,Post-secondary Non-tertiary Level,Rural regions,No,0.43185,202,455,0.38628,0.47741
2022,First Stage of Tertiary Education,Urban regions,Yes,0.65645,311,469,0.61342,0.69948
2022,First Stage of Tertiary Education,Urban regions,No,0.34355,158,469,0.30052,0.38658
2022,First Stage of Tertiary Education,Rural regions,Yes,0.68350,210,336,0.63369,0.73331
2022,First Stage of Tertiary Education,Rural regions,No,0.31650,126,336,0.26669,0.36631
2022,Second Stage of Tertiary Education,Urban regions,Yes,0.71172,2913,4426,0.69837,0.72506
2022,Second Stage of Tertiary Education,Urban regions,No,0.28828,1513,4426,0.27494,0.30163
2022,Second Stage of Tertiary Education,Rural regions,Yes,0.70052,822,1190,0.67448,0.72655
2022,Second Stage of Tertiary Education,Rural regions,No,0.29948,368,1190,0.27345,0.32552
