year,plb0050,pgisced97,sampreg,proportion,n,lower_confidence,upper_confidence
2006,Yes,vocational + Abi,West,0.06045751633986928,27321,0.05763139282951735,0.06328363985022122
2006,Yes,general elementary,West,0.05555555555555555,27321,0.052839368149049916,0.05827174296206119
2006,Yes,higher vocational,East,0.01699346405228758,27321,0.01546087070156311,0.01852605740301205
2006,Yes,general elementary,East,0.008660130718954249,27321,0.0075614252511252405,0.009758836186783257
2006,Yes,vocational + Abi,East,0.00849673202614379,27321,0.007408351377508039,0.009585112674779541
2006,Yes,inadequately,West,0.005065359477124183,27321,0.004223557023027165,0.005907161931221201
2006,Yes,in school,West,0.00065359477124183,27321,0.000350540724506492,0.000956648817977168
2006,No,middle vocational,West,0.38580246913580246,27321,0.38003023006375414,0.3915747082078508
2006,No,higher education,West,0.15877914951989025,27321,0.1544454427179172,0.16311285632186331
2006,No,middle vocational,East,0.14008916323731138,27321,0.13597352913314117,0.1442047973414816
2006,No,general elementary,West,0.0723593964334705,27321,0.06928722732114194,0.07543156554579906
2006,No,higher vocational,West,0.06893004115226338,27321,0.06592601851015974,0.07193406379436702
2006,No,vocational + Abi,West,0.059327846364883405,27321,0.05652656835907078,0.06212912437069603
2006,No,higher education,East,0.05692729766803841,27321,0.054179779031157956,0.059674816304918867
2006,No,higher vocational,East,0.02263374485596708,27321,0.020870085714199717,0.024397403997734442
2006,No,general elementary,East,0.012517146776406037,27321,0.011198813453363442,0.01383548009944863
2006,No,vocational + Abi,East,0.010459533607681756,27321,0.009253163089820911,0.0116659041255426
2006,No,in school,West,0.005315500685871056,27321,0.004453271855953508,0.006177729515788604
2006,No,inadequately,West,0.004972565157750343,27321,0.004138470106249765,0.005806660209250921
2006,No,inadequately,East,0.0015432098765432098,27321,0.001077747148906853,0.0020086726041795666
2006,No,in school,East,0.0003429355281207133,27321,0.00012338244729780638,0.0005624886089436202
2011,Yes,middle vocational,West,0.359754014349163,41903,0.35515875772965066,0.3643492709686753
2011,Yes,higher education,West,0.23624871882473522,41903,0.2321815310844254,0.24031590656504503
2011,Yes,middle vocational,East,0.10146908097027674,41903,0.09857795583557875,0.10436020610497472
2011,Yes,higher education,East,0.07960368978476255,41903,0.07701197296832356,0.08219540660120155
2011,Yes,vocational + Abi,West,0.06815852408609498,41903,0.06574548353598393,0.07057156463620602
2011,Yes,higher vocational,West,0.06030064912880082,41903,0.058021414839165654,0.06257988341843598
2011,Yes,general elementary,West,0.05432183122651179,41903,0.052151668022784266,0.05649199443023931
2011,Yes,higher vocational,East,0.0179364537068671,41903,0.016665670115008406,0.019207237298725796
2011,Yes,vocational + Abi,East,0.010078578749572941,41903,0.009122192065423822,0.01103496543372206
2011,Yes,general elementary,East,0.005466347796378545,41903,0.004760368630965586,0.006172326961791503
2011,Yes,inadequately,West,0.004441407584557568,41903,0.0038047187404600473,0.005078096428655088
2011,Yes,in school,West,0.0018790570550051248,41903,0.001464394250607073,0.0022937198594031763
2011,Yes,inadequately,East,0.00017082336863682952,41903,4.5690887218348056e-05,0.00029595585005531095
2011,Yes,in school,East,0.00017082336863682952,41903,4.5690887218348056e-05,0.00029595585005531095
2011,No,middle vocational,West,0.3970530451866405,41903,0.39236817748071595,0.401737912892565
2011,No,higher education,West,0.15520628683693516,41903,0.15173920970103993,0.15867336397283038
2011,No,middle vocational,East,0.14027504911591357,41903,0.13694995843994337,0.14360013979188377
2011,No,general elementary,West,0.0681728880157171,41903,0.06575961181335246,0.07058616421808173
2011,No,vocational + Abi,West,0.06110019646365422,41903,0.0588068776159195,0.06339351531138894
2011,No,higher vocational,West,0.06051080550098232,41903,0.05822785826179936,0.06279375274016528
2011,No,higher education,East,0.059528487229862474,41903,0.05726296275369953,0.06179401170602542
2011,No,higher vocational,East,0.021611001964636542,41903,0.020218721451888088,0.023003282477384996
2011,No,vocational + Abi,East,0.012573673870333988,41903,0.011506790465834332,0.013640557274833643
2011,No,general elementary,East,0.011787819253438114,41903,0.010754402856070433,0.012821235650805795
2011,No,inadequately,West,0.0066797642436149315,41903,0.005899828683770035,0.007459699803459828
2011,No,in school,West,0.003536345776031434,41903,0.002967962088167116,0.004104729463895752
2011,No,inadequately,East,0.0015717092337917485,41903,0.0011924134157214974,0.0019510050518619995
2011,No,in school,East,0.0003929273084479371,41903,0.00020316747971641587,0.0005826871371794584
2016,Yes,middle vocational,West,0.3333798687700684,41132,0.3288239596132318,0.33793577792690505
2016,Yes,higher education,West,0.27069663548792405,41132,0.26640263889702187,0.27499063207882624
2016,Yes,vocational + Abi,West,0.08976685746195728,41132,0.08700436888439918,0.09252934603951539
2016,Yes,middle vocational,East,0.08264693564149099,41132,0.07998591775596921,0.08530795352701277
2016,Yes,higher education,East,0.06603378472706967,41132,0.06363376486485442,0.06843380458928491
2016,Yes,general elementary,West,0.05779701242496161,41132,0.055541781120533776,0.06005224372938944
2016,Yes,higher vocational,West,0.05640094932290939,41132,0.05417147172730779,0.058630426918510996
2016,Yes,vocational + Abi,East,0.01423984364093257,41132,0.013094846510493993,0.015384840771371146
2016,Yes,higher vocational,East,0.012704174228675136,41132,0.011621835923740303,0.01378651253360997
2016,Yes,inadequately,West,0.007817953371492391,41132,0.006966798914060813,0.00866910782892397
2016,Yes,general elementary,East,0.006142677649029736,41132,0.005387573178734348,0.006897782119325124
2016,Yes,in school,West,0.001535669412257434,41132,0.0011572431204655642,0.0019140957040493039
2016,Yes,inadequately,East,0.0005584252408208851,41132,0.00033011395312958816,0.0007867365285121821
2016,Yes,in school,East,0.00027921262041044257,41132,0.00011774961153748008,0.0004406756292834051
2016,No,middle vocational,West,0.3826086956521739,41132,0.37791166028775613,0.3873057310165917
2016,No,higher education,West,0.16009316770186335,41132,0.1565493765962445,0.16363695880748222
2016,No,middle vocational,East,0.11537267080745342,41132,0.11228523592184353,0.11846010569306331
2016,No,general elementary,West,0.09565217391304348,41132,0.09280979920764192,0.09849454861844505
2016,No,vocational + Abi,West,0.0951863354037267,41132,0.09235016032404122,0.09802251048341218
2016,No,higher education,East,0.04720496894409938,41132,0.045155413091971124,0.04925452479622764
2016,No,higher vocational,West,0.04285714285714286,41132,0.040899803420078956,0.04481448229420676
2016,No,higher vocational,East,0.015683229813664597,41132,0.014482483247862875,0.016883976379466318
2016,No,vocational + Abi,East,0.014906832298136646,41132,0.013735722824746117,0.016077941771527174
2016,No,inadequately,West,0.012577639751552796,41132,0.011500636009243457,0.013654643493862135
2016,No,general elementary,East,0.010869565217391304,41132,0.009867492988026168,0.01187163744675644
2016,No,in school,West,0.0055900621118012426,41132,0.004869523592999769,0.006310600630602716
2016,No,inadequately,East,0.0009316770186335404,41132,0.0006368302015218865,0.0012265238357451942
2016,No,in school,East,0.0004658385093167702,41132,0.0002573017249928169,0.0006743752936407235
2019,Yes,middle vocational,West,0.3201068804275217,42417,0.3156671773660848,0.32454658348895865
2019,Yes,higher education,West,0.2785571142284569,42417,0.27429088485404185,0.282823343602872
2019,Yes,vocational + Abi,West,0.09205076820307281,42417,0.08929951482925395,0.09480202157689167
2019,Yes,middle vocational,East,0.08269873079492318,42417,0.08007758296045502,0.08531987862939135
2019,Yes,higher education,East,0.06800267201068805,42417,0.065606839691139,0.0703985043302371
2019,Yes,general elementary,West,0.0550434201736807,42417,0.05287299544384804,0.057213844903513354
2019,Yes,higher vocational,West,0.05397461589846359,42417,0.05182415142699852,0.056125080369928665
2019,Yes,vocational + Abi,East,0.016432865731462926,42417,0.015222978887443213,0.01764275257548264
2019,Yes,higher vocational,East,0.015364061456245824,42417,0.014193546529858166,0.016534576382633483
2019,Yes,inadequately,West,0.008149632598530394,42417,0.007294017989605146,0.009005247207455642
2019,Yes,general elementary,East,0.006279225116900468,42417,0.0055274788016302255,0.00703097143217071
2019,Yes,in school,West,0.0028056112224448897,42417,0.0023022384105223235,0.003308984034367456
2019,Yes,inadequately,East,0.0002672010688042752,42417,0.00011165925375444146,0.000422742883854109
2019,Yes,in school,East,0.0002672010688042752,42417,0.00011165925375444146,0.000422742883854109
2019,No,middle vocational,West,0.34036298568507156,42417,0.3358536790584875,0.3448722923116556
2019,No,higher education,West,0.20807770961145194,42417,0.2042145721683134,0.2119408470545905
2019,No,middle vocational,East,0.10518916155419222,42417,0.10226946840108217,0.10810885470730228
2019,No,vocational + Abi,West,0.08908486707566463,42417,0.08637388264490754,0.09179585150642171
2019,No,general elementary,West,0.0732361963190184,42417,0.07075687098254282,0.07571552165549397
2019,No,higher education,East,0.06109406952965235,42417,0.05881479485360021,0.0633733442057045
2019,No,higher vocational,West,0.057515337423312884,42417,0.05529961639954354,0.05973105844708223
2019,No,higher vocational,East,0.019683026584867074,42417,0.018361075768515426,0.021004977401218723
2019,No,vocational + Abi,East,0.01520961145194274,42417,0.014044903455450411,0.01637431944843507
2019,No,general elementary,East,0.01495398773006135,42417,0.013798958791527198,0.016109016668595502
2019,No,inadequately,West,0.009969325153374233,42417,0.009023864842129699,0.010914785464618767
2019,No,in school,West,0.0037065439672801636,42417,0.003128229158020537,0.00428485877653979
2019,No,inadequately,East,0.0011503067484662577,42417,0.0008277226162000122,0.0014728908807325033
2019,No,in school,East,0.0007668711656441718,42417,0.0005034317749579421,0.0010303105563304014
