year,age_gr,migback,plb0050,proportion,n,lower_confidence,upper_confidence
2001,46-65 J.,indirekter Migrationshintergrund,Nein,0.0005649717514124294,27798,0.0002856273664331278,0.0008443161363917309
2001,66 und älter,direkter Migrationshintergrund,Nein,0.0005649717514124294,27798,0.0002856273664331278,0.0008443161363917309
2001,66 und älter,direkter Migrationshintergrund,Ja,0.00016142050040355126,27798,1.2074503613091354e-05,0.0003107664971940112
2001,66 und älter,indirekter Migrationshintergrund,Nein,8.071025020177563e-05,27798,-2.4897579118997334e-05,0.00018631807952254858
2006,46-65 J.,kein Migrationshintergrund,Ja,0.19826446280991736,27321,0.19353680775307197,0.20299211786676274
2006,30-45 J.,kein Migrationshintergrund,Ja,0.18008264462809917,27321,0.17552617221368186,0.18463911704251648
2006,30-45 J.,kein Migrationshintergrund,Nein,0.1734710743801653,27321,0.16898103305326898,0.1779611157070616
2006,46-65 J.,kein Migrationshintergrund,Nein,0.15859504132231406,27321,0.15426337383412997,0.16292670881049814
2006,18-29 J.,kein Migrationshintergrund,Nein,0.0771900826446281,27321,0.07402529441093675,0.08035487087831944
2006,18-29 J.,kein Migrationshintergrund,Ja,0.05818181818181818,27321,0.055406038738012,0.06095759762562436
2006,30-45 J.,direkter Migrationshintergrund,Ja,0.02371900826446281,27321,0.02191456406816821,0.025523452460757406
2006,46-65 J.,direkter Migrationshintergrund,Ja,0.022644628099173555,27321,0.020880554809939833,0.024408701388407276
2006,30-45 J.,direkter Migrationshintergrund,Nein,0.021074380165289255,27321,0.01937120220659798,0.02277755812398053
2006,46-65 J.,direkter Migrationshintergrund,Nein,0.01884297520661157,27321,0.01723065323288462,0.02045529718033852
2006,66 und älter,kein Migrationshintergrund,Nein,0.011818181818181818,27321,0.010536732191944963,0.013099631444418672
2006,18-29 J.,indirekter Migrationshintergrund,Nein,0.011322314049586777,27321,0.010067721395448035,0.01257690670372552
2006,30-45 J.,indirekter Migrationshintergrund,Ja,0.009338842975206612,27321,0.008198286275847982,0.01047939967456524
2006,18-29 J.,indirekter Migrationshintergrund,Ja,0.008925619834710744,27321,0.007810349647444829,0.01004089002197666
2006,18-29 J.,direkter Migrationshintergrund,Nein,0.007768595041322314,27321,0.006727511689352579,0.00880967839329205
2006,30-45 J.,indirekter Migrationshintergrund,Nein,0.007107438016528926,27321,0.006111309335224844,0.008103566697833008
2006,18-29 J.,direkter Migrationshintergrund,Ja,0.005785123966942148,27321,0.004885824700687486,0.006684423233196811
2006,66 und älter,kein Migrationshintergrund,Ja,0.001652892561983471,27321,0.0011711989683634275,0.002134586155603515
2006,46-65 J.,indirekter Migrationshintergrund,Ja,0.0014049586776859503,27321,0.0009608039861802478,0.0018491133691916528
2006,46-65 J.,indirekter Migrationshintergrund,Nein,0.0012396694214876034,27321,0.0008224242089524836,0.0016569146340227232
2006,66 und älter,direkter Migrationshintergrund,Nein,0.0012396694214876034,27321,0.0008224242089524836,0.0016569146340227232
2006,66 und älter,direkter Migrationshintergrund,Ja,0.00024793388429752067,27321,6.124353293379448e-05,0.00043462423566124686
2006,66 und älter,indirekter Migrationshintergrund,Nein,8.264462809917356e-05,27321,-2.5150006267777843e-05,0.00019043926246612496
2011,46-65 J.,kein Migrationshintergrund,Ja,0.24355971896955503,41903,0.2394498917072786,0.24766954623183146
2011,46-65 J.,kein Migrationshintergrund,Nein,0.1863628175103585,41903,0.18263436564787533,0.19009126937284165
2011,30-45 J.,kein Migrationshintergrund,Ja,0.15366600612502251,41903,0.1502130321319345,0.15711898011811054
2011,30-45 J.,kein Migrationshintergrund,Nein,0.137993154386597,41903,0.13469084589388564,0.1412954628793084
2011,18-29 J.,kein Migrationshintergrund,Nein,0.06449288416501531,41903,0.06214101607223837,0.06684475225779225
2011,18-29 J.,kein Migrationshintergrund,Ja,0.06368221941992434,41903,0.061344167001791315,0.06602027183805736
2011,46-65 J.,direkter Migrationshintergrund,Ja,0.021707800396324986,41903,0.020312474295951337,0.023103126496698635
2011,46-65 J.,direkter Migrationshintergrund,Nein,0.019546027742749054,41903,0.018220537993283634,0.020871517492214473
2011,30-45 J.,direkter Migrationshintergrund,Nein,0.018555215276526753,41903,0.01726310539628919,0.019847325156764316
2011,30-45 J.,direkter Migrationshintergrund,Ja,0.01801477211313277,41903,0.016741267927861146,0.01928827629840439
2011,30-45 J.,indirekter Migrationshintergrund,Ja,0.013691226805980904,41903,0.01257857021863537,0.01480388339332644
2011,66 und älter,kein Migrationshintergrund,Nein,0.01288056206088993,41903,0.011800905142361345,0.013960218979418515
2011,30-45 J.,indirekter Migrationshintergrund,Nein,0.009007386056566384,41903,0.00810276204687167,0.0099120100662611
2011,18-29 J.,indirekter Migrationshintergrund,Nein,0.008917312196000721,41903,0.008017181766256107,0.009817442625745335
2011,18-29 J.,indirekter Migrationshintergrund,Ja,0.00819672131147541,41903,0.007333412114834752,0.009060030508116068
2011,18-29 J.,direkter Migrationshintergrund,Ja,0.005584579355071158,41903,0.004871048642315274,0.006298110067827043
2011,18-29 J.,direkter Migrationshintergrund,Nein,0.004413619167717529,41903,0.0037789163666795103,0.005048321968755548
2011,46-65 J.,indirekter Migrationshintergrund,Ja,0.002972437398666907,41903,0.002451190536544207,0.003493684260789607
2011,66 und älter,kein Migrationshintergrund,Ja,0.002882363538101243,41903,0.002369051925355412,0.003395675150847074
2011,46-65 J.,indirekter Migrationshintergrund,Nein,0.0025220680958385876,41903,0.0020418223071848435,0.0030023138844923318
2011,66 und älter,direkter Migrationshintergrund,Nein,0.0009908124662223023,41903,0.0006895715324585648,0.0012920533999860398
2011,66 und älter,direkter Migrationshintergrund,Ja,0.0003602954422626554,41903,0.00017858300822232281,0.0005420078763029879
2016,46-65 J.,kein Migrationshintergrund,Ja,0.2115343077255382,41132,0.20758748186547632,0.21548113358560006
2016,46-65 J.,kein Migrationshintergrund,Nein,0.1509107927136583,41132,0.14745137529113655,0.15437021013618002
2016,30-45 J.,kein Migrationshintergrund,Ja,0.13046295629634963,41132,0.12720793518463624,0.13371797740806302
2016,30-45 J.,kein Migrationshintergrund,Nein,0.11433508531931745,41132,0.11125976301409671,0.1174104076245382
2016,30-45 J.,direkter Migrationshintergrund,Nein,0.06026351789185686,41132,0.057963684149857406,0.06256335163385632
2016,18-29 J.,kein Migrationshintergrund,Ja,0.050111599107207146,41132,0.04800310893587597,0.05222008927853832
2016,18-29 J.,kein Migrationshintergrund,Nein,0.049751601987184105,41132,0.0476503009950092,0.05185290297935901
2016,30-45 J.,direkter Migrationshintergrund,Ja,0.048527611779105764,41132,0.046450983748508916,0.05060423980970261
2016,46-65 J.,direkter Migrationshintergrund,Nein,0.03751169990640075,41132,0.0356753845757932,0.039348015237008295
2016,46-65 J.,direkter Migrationshintergrund,Ja,0.03218374253005976,41132,0.030478128000475602,0.033889357059643924
2016,18-29 J.,direkter Migrationshintergrund,Nein,0.01706386348909209,41132,0.015812257903311384,0.018315469074872793
2016,30-45 J.,indirekter Migrationshintergrund,Ja,0.01691986464108287,41132,0.015673459991926608,0.018166269290239134
2016,18-29 J.,indirekter Migrationshintergrund,Nein,0.014975880192958457,41132,0.01380210272406513,0.016149657661851786
2016,30-45 J.,indirekter Migrationshintergrund,Nein,0.013679890560875513,41132,0.012557312854464339,0.014802468267286687
2016,18-29 J.,indirekter Migrationshintergrund,Ja,0.013031895744834042,41132,0.011935868082827962,0.014127923406840121
2016,18-29 J.,direkter Migrationshintergrund,Ja,0.012167902656778746,41132,0.011108366972737987,0.013227438340819504
2016,66 und älter,kein Migrationshintergrund,Nein,0.011087911296709626,41132,0.010075936090668983,0.01209988650275027
2016,46-65 J.,indirekter Migrationshintergrund,Ja,0.005615955072359421,41132,0.00489375913027691,0.006338151014441932
2016,66 und älter,kein Migrationshintergrund,Ja,0.004175966592267262,41132,0.003552754362380119,0.004799178822154405
2016,46-65 J.,indirekter Migrationshintergrund,Nein,0.004031967744258046,41132,0.0034195505410038775,0.004644384947512214
2016,66 und älter,direkter Migrationshintergrund,Nein,0.001655986752105983,41132,0.0012630391021287491,0.002048934402083217
2019,46-65 J.,kein Migrationshintergrund,Nein,0.2122529897039074,42417,0.2083615851152459,0.2161443942925689
2019,46-65 J.,kein Migrationshintergrund,Ja,0.21218903881818763,42417,0.20829806257615316,0.2160800150602221
2019,30-45 J.,kein Migrationshintergrund,Nein,0.10775724243780777,42417,0.10480636720711552,0.11070811766850001
2019,30-45 J.,kein Migrationshintergrund,Ja,0.10718168446632986,42417,0.10423775140211994,0.11012561753053979
2019,18-29 J.,kein Migrationshintergrund,Ja,0.05704419006203236,42417,0.0548370114646066,0.05925136865945812
2019,18-29 J.,kein Migrationshintergrund,Nein,0.05122465946153354,42417,0.04912665053847742,0.053322668384589655
2019,30-45 J.,direkter Migrationshintergrund,Nein,0.03837053143186033,42417,0.03654247799939192,0.04019858486432874
2019,46-65 J.,direkter Migrationshintergrund,Nein,0.03466138006011383,42417,0.03292058012215266,0.036402179998075
2019,30-45 J.,direkter Migrationshintergrund,Ja,0.03446952740295453,42417,0.032733379365636285,0.036205675440272776
2019,46-65 J.,direkter Migrationshintergrund,Ja,0.030632474259768498,42417,0.028992559145109096,0.0322723893744279
2019,66 und älter,kein Migrationshintergrund,Nein,0.024493189230670846,42417,0.023022151139244322,0.02596422732209737
2019,30-45 J.,indirekter Migrationshintergrund,Ja,0.013877342201189486,42417,0.01276406141343392,0.014990622988945053
2019,30-45 J.,indirekter Migrationshintergrund,Nein,0.013685489544030184,42417,0.01257982348898829,0.014791155599072079
2019,18-29 J.,indirekter Migrationshintergrund,Nein,0.012534373601074376,42417,0.011475611449685749,0.013593135752463003
2019,18-29 J.,indirekter Migrationshintergrund,Ja,0.012150668286755772,42417,0.011108035123899247,0.013193301449612296
2019,18-29 J.,direkter Migrationshintergrund,Nein,0.008121762486410437,42417,0.007267600145429918,0.008975924827390958
2019,46-65 J.,indirekter Migrationshintergrund,Ja,0.007418302743492997,42417,0.006601679936984755,0.00823492555000124
2019,46-65 J.,indirekter Migrationshintergrund,Nein,0.007226450086333696,42417,0.006420378339204867,0.008032521833462525
2019,18-29 J.,direkter Migrationshintergrund,Ja,0.006522990343416257,42417,0.005756885204962428,0.007289095481870085
2019,66 und älter,kein Migrationshintergrund,Ja,0.004924218200422076,42417,0.00425805165396985,0.0055903847468743014
2019,66 und älter,direkter Migrationshintergrund,Nein,0.0024940845430709217,42417,0.002019406195217267,0.0029687628909245765
2019,66 und älter,direkter Migrationshintergrund,Ja,0.0006395088571976722,42417,0.0003989227934536902,0.0008800949209416542
2019,66 und älter,indirekter Migrationshintergrund,Nein,0.00012790177143953444,42417,2.0280875994588895e-05,0.00023552266688447998
