"plb0050","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2006","AkademikerIn","männlich","1082","0.604497804375663","0.581776569544992","0.627219039206334"
"Ja","2006","AkademikerIn","weiblich","829","0.578109438889561","0.552146991735146","0.604071886043977"
"Nein","2006","(noch) kein Abschluss","männlich","41","0.681157030194735","0.56224271760629","0.800071342783181"
"Nein","2006","(noch) kein Abschluss","weiblich","31","0.652246956803599","0.5202376382474","0.784256275359798"
"Nein","2006","Hauptschule","männlich","962","0.508010913948422","0.485695300397238","0.530326527499607"
"Nein","2006","Hauptschule","weiblich","799","0.573766536031112","0.547406188928619","0.600126883133606"
"Nein","2006","Realschule","männlich","900","0.479955046275038","0.456849531473686","0.50306056107639"
"Nein","2006","Realschule","weiblich","1083","0.519726039035165","0.498125035074124","0.541327042996205"
"Nein","2006","(Fach-)Abitur","männlich","331","0.507763995308582","0.47043415604955","0.545093834567614"
"Nein","2006","(Fach-)Abitur","weiblich","390","0.484295829283463","0.449380478373698","0.519211180193228"
"Nein","2006","AkademikerIn","männlich","697","0.395502195624337","0.372780960793666","0.418223430455008"
"Nein","2006","AkademikerIn","weiblich","561","0.421890561110439","0.395928113956023","0.447853008264854"
"Ja","2007","(noch) kein Abschluss","männlich","","","",""
"Ja","2007","(noch) kein Abschluss","weiblich","","","",""
"Ja","2007","Hauptschule","männlich","","","",""
"Ja","2007","Hauptschule","weiblich","","","",""
"Ja","2007","Realschule","männlich","","","",""
"Ja","2007","Realschule","weiblich","","","",""
"Ja","2007","(Fach-)Abitur","männlich","","","",""
"Ja","2007","(Fach-)Abitur","weiblich","","","",""
"Ja","2007","AkademikerIn","männlich","","","",""
"Ja","2007","AkademikerIn","weiblich","","","",""
"Nein","2007","(noch) kein Abschluss","männlich","","","",""
"Nein","2007","(noch) kein Abschluss","weiblich","","","",""
"Nein","2007","Hauptschule","männlich","","","",""
"Nein","2007","Hauptschule","weiblich","","","",""
"Nein","2007","Realschule","männlich","","","",""
"Nein","2007","Realschule","weiblich","","","",""
"Nein","2007","(Fach-)Abitur","männlich","","","",""
"Nein","2007","(Fach-)Abitur","weiblich","","","",""
"Nein","2007","AkademikerIn","männlich","","","",""
"Nein","2007","AkademikerIn","weiblich","","","",""
"Ja","2008","(noch) kein Abschluss","männlich","","","",""
"Ja","2008","(noch) kein Abschluss","weiblich","","","",""
"Ja","2008","Hauptschule","männlich","","","",""
"Ja","2008","Hauptschule","weiblich","","","",""
"Ja","2008","Realschule","männlich","","","",""
"Ja","2008","Realschule","weiblich","","","",""
"Ja","2008","(Fach-)Abitur","männlich","","","",""
"Ja","2008","(Fach-)Abitur","weiblich","","","",""
"Ja","2008","AkademikerIn","männlich","","","",""
"Ja","2008","AkademikerIn","weiblich","","","",""
"Nein","2008","(noch) kein Abschluss","männlich","","","",""
"Nein","2008","(noch) kein Abschluss","weiblich","","","",""
"Nein","2008","Hauptschule","männlich","","","",""
"Nein","2008","Hauptschule","weiblich","","","",""
"Nein","2008","Realschule","männlich","","","",""
"Nein","2008","Realschule","weiblich","","","",""
"Nein","2008","(Fach-)Abitur","männlich","","","",""
"Nein","2008","(Fach-)Abitur","weiblich","","","",""
"Nein","2008","AkademikerIn","männlich","","","",""
"Nein","2008","AkademikerIn","weiblich","","","",""
"Ja","2009","(noch) kein Abschluss","männlich","","","",""
"Ja","2009","(noch) kein Abschluss","weiblich","","","",""
"Ja","2009","Hauptschule","männlich","","","",""
"Ja","2009","Hauptschule","weiblich","","","",""
"Ja","2009","Realschule","männlich","","","",""
"Ja","2009","Realschule","weiblich","","","",""
"Ja","2009","(Fach-)Abitur","männlich","","","",""
"Ja","2009","(Fach-)Abitur","weiblich","","","",""
"Ja","2009","AkademikerIn","männlich","","","",""
"Ja","2009","AkademikerIn","weiblich","","","",""
"Nein","2009","(noch) kein Abschluss","männlich","","","",""
"Nein","2009","(noch) kein Abschluss","weiblich","","","",""
"Nein","2009","Hauptschule","männlich","","","",""
"Nein","2009","Hauptschule","weiblich","","","",""
"Nein","2009","Realschule","männlich","","","",""
"Nein","2009","Realschule","weiblich","","","",""
"Nein","2009","(Fach-)Abitur","männlich","","","",""
"Nein","2009","(Fach-)Abitur","weiblich","","","",""
"Nein","2009","AkademikerIn","männlich","","","",""
"Nein","2009","AkademikerIn","weiblich","","","",""
"Ja","2010","(noch) kein Abschluss","männlich","","","",""
"Ja","2010","(noch) kein Abschluss","weiblich","","","",""
"Ja","2010","Hauptschule","männlich","","","",""
"Ja","2010","Hauptschule","weiblich","","","",""
"Ja","2010","Realschule","männlich","","","",""
"Ja","2010","Realschule","weiblich","","","",""
"Ja","2010","(Fach-)Abitur","männlich","","","",""
"Ja","2010","(Fach-)Abitur","weiblich","","","",""
"Ja","2010","AkademikerIn","männlich","","","",""
"Ja","2010","AkademikerIn","weiblich","","","",""
"Nein","2010","(noch) kein Abschluss","männlich","","","",""
"Nein","2010","(noch) kein Abschluss","weiblich","","","",""
"Nein","2010","Hauptschule","männlich","","","",""
"Nein","2010","Hauptschule","weiblich","","","",""
"Nein","2010","Realschule","männlich","","","",""
"Nein","2010","Realschule","weiblich","","","",""
"Nein","2010","(Fach-)Abitur","männlich","","","",""
"Nein","2010","(Fach-)Abitur","weiblich","","","",""
"Nein","2010","AkademikerIn","männlich","","","",""
"Nein","2010","AkademikerIn","weiblich","","","",""
"Ja","2011","(noch) kein Abschluss","männlich","23","","",""
"Ja","2011","(noch) kein Abschluss","weiblich","19","","",""
"Ja","2011","Hauptschule","männlich","795","0.511834813184282","0.487030105973818","0.536639520394746"
"Ja","2011","Hauptschule","weiblich","480","0.446030689810421","0.417188349777591","0.474873029843251"
"Ja","2011","Realschule","männlich","874","0.553963526204601","0.529861817271391","0.578065235137811"
"Ja","2011","Realschule","weiblich","959","0.479690744266807","0.457702113883708","0.501679374649907"
"Ja","2011","(Fach-)Abitur","männlich","367","0.541537932889359","0.503379231488987","0.579696634289731"
"Ja","2011","(Fach-)Abitur","weiblich","428","0.546162331573502","0.511532611464095","0.580792051682909"
"Ja","2011","AkademikerIn","männlich","957","0.625075313430896","0.600849765792569","0.649300861069224"
"Ja","2011","AkademikerIn","weiblich","892","0.62766768914945","0.602416780375809","0.65291859792309"
"Nein","2011","(noch) kein Abschluss","männlich","43","0.679822661892994","0.567266509986861","0.792378813799128"
"Nein","2011","(noch) kein Abschluss","weiblich","30","0.643885525075179","0.509810096035877","0.777960954114482"
"Nein","2011","Hauptschule","männlich","765","0.488165186815718","0.463360479605254","0.512969894026183"
"Nein","2011","Hauptschule","weiblich","661","0.553969310189579","0.525126970156749","0.582811650222409"
"Nein","2011","Realschule","männlich","760","0.446036473795399","0.421934764862189","0.470138182728609"
"Nein","2011","Realschule","weiblich","1024","0.520309255733193","0.498320625350094","0.542297886116292"
"Nein","2011","(Fach-)Abitur","männlich","288","0.458462067110641","0.420303365710269","0.496620768511013"
"Nein","2011","(Fach-)Abitur","weiblich","366","0.453837668426498","0.419207948317091","0.488467388535904"
"Nein","2011","AkademikerIn","männlich","577","0.374924686569104","0.350699138930776","0.399150234207432"
"Nein","2011","AkademikerIn","weiblich","516","0.37233231085055","0.34708140207691","0.397583219624191"
"Ja","2012","(noch) kein Abschluss","männlich","","","",""
"Ja","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja","2012","Hauptschule","männlich","","","",""
"Ja","2012","Hauptschule","weiblich","","","",""
"Ja","2012","Realschule","männlich","","","",""
"Ja","2012","Realschule","weiblich","","","",""
"Ja","2012","(Fach-)Abitur","männlich","","","",""
"Ja","2012","(Fach-)Abitur","weiblich","","","",""
"Ja","2012","AkademikerIn","männlich","","","",""
"Ja","2012","AkademikerIn","weiblich","","","",""
"Nein","2012","(noch) kein Abschluss","männlich","","","",""
"Nein","2012","(noch) kein Abschluss","weiblich","","","",""
"Nein","2012","Hauptschule","männlich","","","",""
"Nein","2012","Hauptschule","weiblich","","","",""
"Nein","2012","Realschule","männlich","","","",""
"Nein","2012","Realschule","weiblich","","","",""
"Nein","2012","(Fach-)Abitur","männlich","","","",""
"Nein","2012","(Fach-)Abitur","weiblich","","","",""
"Nein","2012","AkademikerIn","männlich","","","",""
"Nein","2012","AkademikerIn","weiblich","","","",""
"Ja","2013","(noch) kein Abschluss","männlich","","","",""
"Ja","2013","(noch) kein Abschluss","weiblich","","","",""
"Ja","2013","Hauptschule","männlich","","","",""
"Ja","2013","Hauptschule","weiblich","","","",""
"Ja","2013","Realschule","männlich","","","",""
"Ja","2013","Realschule","weiblich","","","",""
"Ja","2013","(Fach-)Abitur","männlich","","","",""
"Ja","2013","(Fach-)Abitur","weiblich","","","",""
"Ja","2013","AkademikerIn","männlich","","","",""
"Ja","2013","AkademikerIn","weiblich","","","",""
"Nein","2013","(noch) kein Abschluss","männlich","","","",""
"Nein","2013","(noch) kein Abschluss","weiblich","","","",""
"Nein","2013","Hauptschule","männlich","","","",""
"Nein","2013","Hauptschule","weiblich","","","",""
"Nein","2013","Realschule","männlich","","","",""
"Nein","2013","Realschule","weiblich","","","",""
"Nein","2013","(Fach-)Abitur","männlich","","","",""
"Nein","2013","(Fach-)Abitur","weiblich","","","",""
"Nein","2013","AkademikerIn","männlich","","","",""
"Nein","2013","AkademikerIn","weiblich","","","",""
"Ja","2014","(noch) kein Abschluss","männlich","","","",""
"Ja","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja","2014","Hauptschule","männlich","","","",""
"Ja","2014","Hauptschule","weiblich","","","",""
"Ja","2014","Realschule","männlich","","","",""
"Ja","2014","Realschule","weiblich","","","",""
"Ja","2014","(Fach-)Abitur","männlich","","","",""
"Ja","2014","(Fach-)Abitur","weiblich","","","",""
"Ja","2014","AkademikerIn","männlich","","","",""
"Ja","2014","AkademikerIn","weiblich","","","",""
"Nein","2014","(noch) kein Abschluss","männlich","","","",""
"Nein","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein","2014","Hauptschule","männlich","","","",""
"Nein","2014","Hauptschule","weiblich","","","",""
"Nein","2014","Realschule","männlich","","","",""
"Nein","2014","Realschule","weiblich","","","",""
"Nein","2014","(Fach-)Abitur","männlich","","","",""
"Nein","2014","(Fach-)Abitur","weiblich","","","",""
"Nein","2014","AkademikerIn","männlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","männlich","","","",""
"Ja","2015","(noch) kein Abschluss","weiblich","","","",""
"Ja","2015","Hauptschule","männlich","","","",""
"Ja","2015","Hauptschule","weiblich","","","",""
"Ja","2015","Realschule","männlich","","","",""
"Ja","2015","Realschule","weiblich","","","",""
"Ja","2015","(Fach-)Abitur","männlich","","","",""
"Ja","2015","(Fach-)Abitur","weiblich","","","",""
"Ja","2015","AkademikerIn","männlich","","","",""
"Ja","2015","AkademikerIn","weiblich","","","",""
"Nein","2015","(noch) kein Abschluss","männlich","","","",""
"Nein","2015","(noch) kein Abschluss","weiblich","","","",""
"Nein","2015","Hauptschule","männlich","","","",""
"Nein","2015","Hauptschule","weiblich","","","",""
"Nein","2015","Realschule","männlich","","","",""
"Nein","2015","Realschule","weiblich","","","",""
"Nein","2015","(Fach-)Abitur","männlich","","","",""
"Nein","2015","(Fach-)Abitur","weiblich","","","",""
"Nein","2015","AkademikerIn","männlich","","","",""
"Nein","2015","AkademikerIn","weiblich","","","",""
"Ja","2016","(noch) kein Abschluss","männlich","53","0.487513028460927","0.400921055690093","0.574105001231762"
"Ja","2016","(noch) kein Abschluss","weiblich","33","0.285210977106337","0.201961613031013","0.368460341181662"
"Ja","2016","Hauptschule","männlich","864","0.482151384224089","0.458983896926084","0.505318871522094"
"Ja","2016","Hauptschule","weiblich","507","0.434886383364655","0.408193472100224","0.461579294629087"
"Ja","2016","Realschule","männlich","888","0.534119407026086","0.510166011742397","0.558072802309775"
"Ja","2016","Realschule","weiblich","1111","0.494767457163829","0.474281026297969","0.515253888029689"
"Ja","2016","(Fach-)Abitur","männlich","552","0.569026506591164","0.538886021233603","0.599166991948726"
"Ja","2016","(Fach-)Abitur","weiblich","666","0.506604397476892","0.480052739072929","0.533156055880855"
"Ja","2016","AkademikerIn","männlich","1205","0.659859168789627","0.63825340342292","0.681464934156334"
"Ja","2016","AkademikerIn","weiblich","1207","0.640389762542532","0.618811846238791","0.661967678846273"
"Nein","2016","(noch) kein Abschluss","männlich","75","0.512486971539073","0.425894998768238","0.599078944309907"
"Nein","2016","(noch) kein Abschluss","weiblich","80","0.714789022893663","0.631539658818338","0.798038386968987"
"Nein","2016","Hauptschule","männlich","923","0.517848615775911","0.494681128477906","0.541016103073916"
"Nein","2016","Hauptschule","weiblich","818","0.565113616635345","0.538420705370913","0.591806527899776"
"Nein","2016","Realschule","männlich","778","0.465880592973914","0.441927197690225","0.489833988257603"
"Nein","2016","Realschule","weiblich","1177","0.505232542836171","0.484746111970311","0.525718973702031"
"Nein","2016","(Fach-)Abitur","männlich","485","0.430973493408835","0.400833008051274","0.461113978766397"
"Nein","2016","(Fach-)Abitur","weiblich","696","0.493395602523108","0.466843944119145","0.519947260927071"
"Nein","2016","AkademikerIn","männlich","642","0.340140831210373","0.318535065843666","0.36174659657708"
"Nein","2016","AkademikerIn","weiblich","693","0.359610237457468","0.338032321153727","0.381188153761209"
"Ja","2017","(noch) kein Abschluss","männlich","","","",""
"Ja","2017","(noch) kein Abschluss","weiblich","","","",""
"Ja","2017","Hauptschule","männlich","","","",""
"Ja","2017","Hauptschule","weiblich","","","",""
"Ja","2017","Realschule","männlich","","","",""
"Ja","2017","Realschule","weiblich","","","",""
"Ja","2017","(Fach-)Abitur","männlich","","","",""
"Ja","2017","(Fach-)Abitur","weiblich","","","",""
"Ja","2017","AkademikerIn","männlich","","","",""
"Ja","2017","AkademikerIn","weiblich","","","",""
"Nein","2017","(noch) kein Abschluss","männlich","","","",""
"Nein","2017","(noch) kein Abschluss","weiblich","","","",""
"Nein","2017","Hauptschule","männlich","","","",""
"Nein","2017","Hauptschule","weiblich","","","",""
"Nein","2017","Realschule","männlich","","","",""
"Nein","2017","Realschule","weiblich","","","",""
"Nein","2017","(Fach-)Abitur","männlich","","","",""
"Nein","2017","(Fach-)Abitur","weiblich","","","",""
"Nein","2017","AkademikerIn","männlich","","","",""
"Nein","2017","AkademikerIn","weiblich","","","",""
"Ja","2018","(noch) kein Abschluss","männlich","","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja","2018","Hauptschule","männlich","","","",""
"Ja","2018","Hauptschule","weiblich","","","",""
"Ja","2018","Realschule","männlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","männlich","","","",""
"Ja","2018","(Fach-)Abitur","weiblich","","","",""
"Ja","2018","AkademikerIn","männlich","","","",""
"Ja","2018","AkademikerIn","weiblich","","","",""
"Nein","2018","(noch) kein Abschluss","männlich","","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein","2018","Hauptschule","männlich","","","",""
"Nein","2018","Hauptschule","weiblich","","","",""
"Nein","2018","Realschule","männlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","männlich","","","",""
"Nein","2018","(Fach-)Abitur","weiblich","","","",""
"Nein","2018","AkademikerIn","männlich","","","",""
"Nein","2018","AkademikerIn","weiblich","","","",""
"Ja","2019","(noch) kein Abschluss","männlich","45","0.461780351489488","0.375414789110289","0.548145913868688"
"Ja","2019","(noch) kein Abschluss","weiblich","45","0.496774663218027","0.403760824121007","0.589788502315047"
"Ja","2019","Hauptschule","männlich","762","0.490769054461474","0.466727682170389","0.514810426752559"
"Ja","2019","Hauptschule","weiblich","443","0.393045904956247","0.365035058655762","0.421056751256732"
"Ja","2019","Realschule","männlich","957","0.540552944606355","0.518706611622384","0.562399277590326"
"Ja","2019","Realschule","weiblich","1155","0.476993761419332","0.457508187588359","0.496479335250306"
"Ja","2019","(Fach-)Abitur","männlich","630","0.576264727030593","0.549288577532027","0.603240876529159"
"Ja","2019","(Fach-)Abitur","weiblich","769","0.539657935061881","0.514892674078544","0.564423196045218"
"Ja","2019","AkademikerIn","männlich","1278","0.638668910253204","0.619819256839241","0.657518563667168"
"Ja","2019","AkademikerIn","weiblich","1330","0.656839916247152","0.637135035513147","0.676544796981158"
"Nein","2019","(noch) kein Abschluss","männlich","83","0.538219648510512","0.451854086131312","0.624585210889711"
"Nein","2019","(noch) kein Abschluss","weiblich","66","0.503225336781973","0.410211497684953","0.596239175878994"
"Nein","2019","Hauptschule","männlich","899","0.509230945538526","0.485189573247441","0.533272317829611"
"Nein","2019","Hauptschule","weiblich","725","0.606954095043753","0.578943248743268","0.634964941344238"
"Nein","2019","Realschule","männlich","1042","0.459447055393645","0.437600722409674","0.481293388377616"
"Nein","2019","Realschule","weiblich","1369","0.523006238580668","0.503520664749694","0.542491812411641"
"Nein","2019","(Fach-)Abitur","männlich","659","0.423735272969407","0.39675912347084","0.450711422467973"
"Nein","2019","(Fach-)Abitur","weiblich","787","0.460342064938119","0.435576803954782","0.485107325921456"
"Nein","2019","AkademikerIn","männlich","1217","0.361331089746796","0.342481436332832","0.380180743160759"
"Nein","2019","AkademikerIn","weiblich","900","0.343160083752848","0.323455203018842","0.362864964486853"
