"plb0050","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2002","Realschule","4","","","",""
"Ja","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","(Fach-)Abitur","2","","","",""
"Ja","2002","(Fach-)Abitur","3","","","",""
"Ja","2002","(Fach-)Abitur","4","","","",""
"Ja","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","AkademikerIn","2","","","",""
"Ja","2002","AkademikerIn","3","","","",""
"Ja","2002","AkademikerIn","4","","","",""
"Ja","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","(noch) kein Abschluss","2","","","",""
"Nein","2002","(noch) kein Abschluss","3","","","",""
"Nein","2002","(noch) kein Abschluss","4","","","",""
"Nein","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Hauptschule","2","","","",""
"Nein","2002","Hauptschule","3","","","",""
"Nein","2002","Hauptschule","4","","","",""
"Nein","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Realschule","2","","","",""
"Nein","2002","Realschule","3","","","",""
"Nein","2002","Realschule","4","","","",""
"Nein","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","(Fach-)Abitur","2","","","",""
"Nein","2002","(Fach-)Abitur","3","","","",""
"Nein","2002","(Fach-)Abitur","4","","","",""
"Nein","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","AkademikerIn","2","","","",""
"Nein","2002","AkademikerIn","3","","","",""
"Nein","2002","AkademikerIn","4","","","",""
"Nein","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","(noch) kein Abschluss","2","","","",""
"Ja","2003","(noch) kein Abschluss","3","","","",""
"Ja","2003","(noch) kein Abschluss","4","","","",""
"Ja","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Hauptschule","2","","","",""
"Ja","2003","Hauptschule","3","","","",""
"Ja","2003","Hauptschule","4","","","",""
"Ja","2003","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Realschule","2","","","",""
"Ja","2003","Realschule","3","","","",""
"Ja","2003","Realschule","4","","","",""
"Ja","2003","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","(Fach-)Abitur","2","","","",""
"Ja","2003","(Fach-)Abitur","3","","","",""
"Ja","2003","(Fach-)Abitur","4","","","",""
"Ja","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","AkademikerIn","2","","","",""
"Ja","2003","AkademikerIn","3","","","",""
"Ja","2003","AkademikerIn","4","","","",""
"Ja","2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","(noch) kein Abschluss","2","","","",""
"Nein","2003","(noch) kein Abschluss","3","","","",""
"Nein","2003","(noch) kein Abschluss","4","","","",""
"Nein","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Hauptschule","2","","","",""
"Nein","2003","Hauptschule","3","","","",""
"Nein","2003","Hauptschule","4","","","",""
"Nein","2003","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Realschule","2","","","",""
"Nein","2003","Realschule","3","","","",""
"Nein","2003","Realschule","4","","","",""
"Nein","2003","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","(Fach-)Abitur","2","","","",""
"Nein","2003","(Fach-)Abitur","3","","","",""
"Nein","2003","(Fach-)Abitur","4","","","",""
"Nein","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","AkademikerIn","2","","","",""
"Nein","2003","AkademikerIn","3","","","",""
"Nein","2003","AkademikerIn","4","","","",""
"Nein","2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","(noch) kein Abschluss","2","","","",""
"Ja","2004","(noch) kein Abschluss","3","","","",""
"Ja","2004","(noch) kein Abschluss","4","","","",""
"Ja","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","Hauptschule","2","","","",""
"Ja","2004","Hauptschule","3","","","",""
"Ja","2004","Hauptschule","4","","","",""
"Ja","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","Realschule","2","","","",""
"Ja","2004","Realschule","3","","","",""
"Ja","2004","Realschule","4","","","",""
"Ja","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","(Fach-)Abitur","2","","","",""
"Ja","2004","(Fach-)Abitur","3","","","",""
"Ja","2004","(Fach-)Abitur","4","","","",""
"Ja","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","AkademikerIn","2","","","",""
"Ja","2004","AkademikerIn","3","","","",""
"Ja","2004","AkademikerIn","4","","","",""
"Ja","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","(noch) kein Abschluss","2","","","",""
"Nein","2004","(noch) kein Abschluss","3","","","",""
"Nein","2004","(noch) kein Abschluss","4","","","",""
"Nein","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","Hauptschule","2","","","",""
"Nein","2004","Hauptschule","3","","","",""
"Nein","2004","Hauptschule","4","","","",""
"Nein","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","Realschule","2","","","",""
"Nein","2004","Realschule","3","","","",""
"Nein","2004","Realschule","4","","","",""
"Nein","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","(Fach-)Abitur","2","","","",""
"Nein","2004","(Fach-)Abitur","3","","","",""
"Nein","2004","(Fach-)Abitur","4","","","",""
"Nein","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","AkademikerIn","2","","","",""
"Nein","2004","AkademikerIn","3","","","",""
"Nein","2004","AkademikerIn","4","","","",""
"Nein","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","(noch) kein Abschluss","2","","","",""
"Ja","2005","(noch) kein Abschluss","3","","","",""
"Ja","2005","(noch) kein Abschluss","4","","","",""
"Ja","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","Hauptschule","2","","","",""
"Ja","2005","Hauptschule","3","","","",""
"Ja","2005","Hauptschule","4","","","",""
"Ja","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","Realschule","2","","","",""
"Ja","2005","Realschule","3","","","",""
"Ja","2005","Realschule","4","","","",""
"Ja","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","(Fach-)Abitur","2","","","",""
"Ja","2005","(Fach-)Abitur","3","","","",""
"Ja","2005","(Fach-)Abitur","4","","","",""
"Ja","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","AkademikerIn","2","","","",""
"Ja","2005","AkademikerIn","3","","","",""
"Ja","2005","AkademikerIn","4","","","",""
"Ja","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","(noch) kein Abschluss","2","","","",""
"Nein","2005","(noch) kein Abschluss","3","","","",""
"Nein","2005","(noch) kein Abschluss","4","","","",""
"Nein","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","Hauptschule","2","","","",""
"Nein","2005","Hauptschule","3","","","",""
"Nein","2005","Hauptschule","4","","","",""
"Nein","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","Realschule","2","","","",""
"Nein","2005","Realschule","3","","","",""
"Nein","2005","Realschule","4","","","",""
"Nein","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","(Fach-)Abitur","2","","","",""
"Nein","2005","(Fach-)Abitur","3","","","",""
"Nein","2005","(Fach-)Abitur","4","","","",""
"Nein","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","AkademikerIn","2","","","",""
"Nein","2005","AkademikerIn","3","","","",""
"Nein","2005","AkademikerIn","4","","","",""
"Nein","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Ja","2006","(noch) kein Abschluss","2","11","","",""
"Ja","2006","(noch) kein Abschluss","3","7","","",""
"Ja","2006","(noch) kein Abschluss","4","9","","",""
"Ja","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Ja","2006","Hauptschule","1 Einkommensschwächstes Quintil","212","0.371062332233684","0.332819936466213","0.409304728001155"
"Ja","2006","Hauptschule","2","393","0.437867260886148","0.404975808442742","0.470758713329554"
"Ja","2006","Hauptschule","3","350","0.492486677968229","0.455264443484517","0.52970891245194"
"Ja","2006","Hauptschule","4","391","0.558856755486785","0.52281346799626","0.594900042977311"
"Ja","2006","Hauptschule","5 Einkommensstärkstes Quintil","173","0.480157373569161","0.429319323843414","0.530995423294908"
"Ja","2006","Realschule","1 Einkommensschwächstes Quintil","195","0.38153207022251","0.340898401498436","0.422165738946583"
"Ja","2006","Realschule","2","358","0.434437670907558","0.400996548678608","0.467878793136507"
"Ja","2006","Realschule","3","439","0.525151606013699","0.491834863770827","0.558468348256572"
"Ja","2006","Realschule","4","510","0.560446111773225","0.528581170079753","0.592311053466696"
"Ja","2006","Realschule","5 Einkommensstärkstes Quintil","366","0.581475226954334","0.543924571678913","0.619025882229754"
"Ja","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","65","0.358003150245141","0.289473417363051","0.426532883127231"
"Ja","2006","(Fach-)Abitur","2","127","0.466036509475391","0.406970373382325","0.525102645568458"
"Ja","2006","(Fach-)Abitur","3","173","0.550665146621758","0.494931658336026","0.606398634907491"
"Ja","2006","(Fach-)Abitur","4","194","0.543911444457997","0.492532736826686","0.595290152089308"
"Ja","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","196","0.565353705561756","0.51319684217668","0.617510568946831"
"Ja","2006","AkademikerIn","1 Einkommensschwächstes Quintil","56","0.359622331575558","0.287056050665844","0.432188612485272"
"Ja","2006","AkademikerIn","2","144","0.468985148347675","0.411746477004131","0.526223819691218"
"Ja","2006","AkademikerIn","3","263","0.594097107224537","0.548573766884375","0.639620447564699"
"Ja","2006","AkademikerIn","4","512","0.645448508406083","0.611919927400244","0.678977089411922"
"Ja","2006","AkademikerIn","5 Einkommensstärkstes Quintil","936","0.632065335610701","0.607496556662995","0.656634114558407"
"Nein","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","27","","",""
"Nein","2006","(noch) kein Abschluss","2","20","","",""
"Nein","2006","(noch) kein Abschluss","3","6","","",""
"Nein","2006","(noch) kein Abschluss","4","13","","",""
"Nein","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Nein","2006","Hauptschule","1 Einkommensschwächstes Quintil","401","0.628937667766316","0.590695271998845","0.667180063533787"
"Nein","2006","Hauptschule","2","481","0.562132739113852","0.529241286670446","0.595024191557258"
"Nein","2006","Hauptschule","3","343","0.507513322031771","0.47029108754806","0.544735556515483"
"Nein","2006","Hauptschule","4","338","0.441143244513215","0.405099957022689","0.47718653200374"
"Nein","2006","Hauptschule","5 Einkommensstärkstes Quintil","198","0.519842626430839","0.469004576705091","0.570680676156586"
"Nein","2006","Realschule","1 Einkommensschwächstes Quintil","354","0.61846792977749","0.577834261053417","0.659101598501564"
"Nein","2006","Realschule","2","486","0.565562329092443","0.532121206863493","0.599003451321392"
"Nein","2006","Realschule","3","424","0.474848393986301","0.441531651743428","0.508165136229173"
"Nein","2006","Realschule","4","422","0.439553888226775","0.407688946533304","0.471418829920247"
"Nein","2006","Realschule","5 Einkommensstärkstes Quintil","297","0.418524773045666","0.380974117770246","0.456075428321087"
"Nein","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","123","0.641996849754859","0.573467116872769","0.710526582636949"
"Nein","2006","(Fach-)Abitur","2","147","0.533963490524609","0.474897354431542","0.593029626617675"
"Nein","2006","(Fach-)Abitur","3","133","0.449334853378242","0.393601365092509","0.505068341663974"
"Nein","2006","(Fach-)Abitur","4","167","0.456088555542003","0.404709847910692","0.507467263173314"
"Nein","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","151","0.434646294438244","0.382489431053169","0.48680315782332"
"Nein","2006","AkademikerIn","1 Einkommensschwächstes Quintil","112","0.640377668424442","0.567811387514728","0.712943949334156"
"Nein","2006","AkademikerIn","2","148","0.531014851652326","0.473776180308782","0.588253522995869"
"Nein","2006","AkademikerIn","3","184","0.405902892775463","0.360379552435301","0.451426233115625"
"Nein","2006","AkademikerIn","4","270","0.354551491593917","0.321022910588078","0.388080072599756"
"Nein","2006","AkademikerIn","5 Einkommensstärkstes Quintil","544","0.367934664389299","0.343365885441593","0.392503443337005"
"Ja","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","(noch) kein Abschluss","2","","","",""
"Ja","2007","(noch) kein Abschluss","3","","","",""
"Ja","2007","(noch) kein Abschluss","4","","","",""
"Ja","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","Hauptschule","2","","","",""
"Ja","2007","Hauptschule","3","","","",""
"Ja","2007","Hauptschule","4","","","",""
"Ja","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","Realschule","2","","","",""
"Ja","2007","Realschule","3","","","",""
"Ja","2007","Realschule","4","","","",""
"Ja","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","(Fach-)Abitur","2","","","",""
"Ja","2007","(Fach-)Abitur","3","","","",""
"Ja","2007","(Fach-)Abitur","4","","","",""
"Ja","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","AkademikerIn","2","","","",""
"Ja","2007","AkademikerIn","3","","","",""
"Ja","2007","AkademikerIn","4","","","",""
"Ja","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","(noch) kein Abschluss","2","","","",""
"Nein","2007","(noch) kein Abschluss","3","","","",""
"Nein","2007","(noch) kein Abschluss","4","","","",""
"Nein","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Hauptschule","2","","","",""
"Nein","2007","Hauptschule","3","","","",""
"Nein","2007","Hauptschule","4","","","",""
"Nein","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Realschule","2","","","",""
"Nein","2007","Realschule","3","","","",""
"Nein","2007","Realschule","4","","","",""
"Nein","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","(Fach-)Abitur","2","","","",""
"Nein","2007","(Fach-)Abitur","3","","","",""
"Nein","2007","(Fach-)Abitur","4","","","",""
"Nein","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","AkademikerIn","2","","","",""
"Nein","2007","AkademikerIn","3","","","",""
"Nein","2007","AkademikerIn","4","","","",""
"Nein","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","(noch) kein Abschluss","2","","","",""
"Ja","2008","(noch) kein Abschluss","3","","","",""
"Ja","2008","(noch) kein Abschluss","4","","","",""
"Ja","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Hauptschule","2","","","",""
"Ja","2008","Hauptschule","3","","","",""
"Ja","2008","Hauptschule","4","","","",""
"Ja","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Realschule","2","","","",""
"Ja","2008","Realschule","3","","","",""
"Ja","2008","Realschule","4","","","",""
"Ja","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","(Fach-)Abitur","2","","","",""
"Ja","2008","(Fach-)Abitur","3","","","",""
"Ja","2008","(Fach-)Abitur","4","","","",""
"Ja","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","AkademikerIn","2","","","",""
"Ja","2008","AkademikerIn","3","","","",""
"Ja","2008","AkademikerIn","4","","","",""
"Ja","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","(noch) kein Abschluss","2","","","",""
"Nein","2008","(noch) kein Abschluss","3","","","",""
"Nein","2008","(noch) kein Abschluss","4","","","",""
"Nein","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Hauptschule","2","","","",""
"Nein","2008","Hauptschule","3","","","",""
"Nein","2008","Hauptschule","4","","","",""
"Nein","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Realschule","2","","","",""
"Nein","2008","Realschule","3","","","",""
"Nein","2008","Realschule","4","","","",""
"Nein","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","(Fach-)Abitur","2","","","",""
"Nein","2008","(Fach-)Abitur","3","","","",""
"Nein","2008","(Fach-)Abitur","4","","","",""
"Nein","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","AkademikerIn","2","","","",""
"Nein","2008","AkademikerIn","3","","","",""
"Nein","2008","AkademikerIn","4","","","",""
"Nein","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","(noch) kein Abschluss","2","","","",""
"Ja","2009","(noch) kein Abschluss","3","","","",""
"Ja","2009","(noch) kein Abschluss","4","","","",""
"Ja","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Hauptschule","2","","","",""
