"plh0166","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","39","0.0329138283679633","0.0229107360980561","0.0429169206378705"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","109","0.0361266614443689","0.0296953138632592","0.0425580090254787"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hessen","Westdeutschland, alte Bundeslaender","34","0.0281344050770461","0.0188934362056046","0.0373753739484876"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","31","0.0340499946489053","0.0218364356552388","0.0462635536425717"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","43","0.0194046922309977","0.0136884136761048","0.0251209707858905"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bayern","Westdeutschland, alte Bundeslaender","67","0.034537628245162","0.0266731127416814","0.0424021437486426"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","35","0.0957940902101111","0.06616409950741","0.125424080912812"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hamburg","Westdeutschland, alte Bundeslaender","33","0.115250542068722","0.0794136934366244","0.151087390700819"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","170","0.1304309327743","0.111548635558699","0.149313229989901"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","339","0.106128216852761","0.095512944750125","0.116743488955397"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hessen","Westdeutschland, alte Bundeslaender","131","0.108987180914806","0.0915721110511667","0.126402250778446"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","97","0.119265940685276","0.0974392948983338","0.141092586472218"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","207","0.0976066611561648","0.0853081435293238","0.109905178783006"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bayern","Westdeutschland, alte Bundeslaender","244","0.116593055402223","0.102770931305843","0.130415179498604"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Berlin","Westdeutschland, alte Bundeslaender","44","0.105667190914588","0.0755414485192383","0.135792933309937"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","38","0.0993663307895975","0.0692486031216953","0.1294840584575"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","107","0.0817393616987579","0.0663786586575236","0.0971000647399922"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","251","0.077389876252058","0.0681805201310577","0.0865992323730584"
