"plh0166","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","621","0.104669812939701","0.096861800837778","0.112477825041624"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","696","0.116745727640683","0.108720846676431","0.124770608604934"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","509","0.0877444636640778","0.0805283019736705","0.0949606253544852"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","503","0.0824127028258797","0.0755404994637808","0.0892849061879786"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","862","0.151257350787933","0.142118651270752","0.160396050305113"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","881","0.140046986091309","0.13137438297141","0.148719589211209"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","1459","0.250014320046634","0.23896979440449","0.261058845688777"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","1420","0.234917905413991","0.224323238522284","0.245512572305697"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","871","0.148380040700501","0.139313350038891","0.157446731362111"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","926","0.144495108876371","0.135708666822611","0.153281550930131"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","1098","0.177008554186367","0.167273622057306","0.186743486315428"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","1252","0.201304463213222","0.191283890166488","0.211325036259956"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","47","0.0102454904652328","0.0075611339701267","0.0129298469603389"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","35","0.00631755842281492","0.00423175155509958","0.00840336529053027"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","35","0.00796722239090936","0.00562681138036","0.0103076334014587"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","67","0.0133439364605152","0.0102852500919097","0.0164026228291208"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","61","0.0106196050811363","0.00792117303880607","0.0133180371234666"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","114","0.0212400970188236","0.0173966012878464","0.0250835927498009"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","126","0.0249876603979374","0.0208785907245092","0.0290967300713657"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","195","0.0328154124520911","0.0280663958528479","0.0375644290513343"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","164","0.0280329851626002","0.0236875218398785","0.032378448485322"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","523","0.104017803128547","0.0958798797014105","0.112155726555683"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","604","0.112905394586695","0.104573994944719","0.12123679422867"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","477","0.0920201073734725","0.084314807348242","0.0997254073987029"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","486","0.0911409792334089","0.0835642676089275","0.0987176908578903"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","870","0.16049712210654","0.150712258198455","0.170281986014626"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","849","0.148904736872792","0.139533023550987","0.158276450194597"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","1503","0.279936275824759","0.267968178098475","0.291904373551042"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","1434","0.262054728495825","0.250478056484121","0.273631400507529"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","845","0.149644991237389","0.14013584995506","0.159154132519718"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","888","0.15352899425841","0.144038760768614","0.163019227748205"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","744","0.131817176238413","0.122799354063369","0.140834998413457"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","861","0.153540135097472","0.144049619739678","0.163030650455266"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","37","0.00832182174042794","0.00585413179348427","0.0107895116873716"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","34","0.00670058389121817","0.00450689721432713","0.00889427056810921"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","87","0.0166520566278865","0.0131760263108961","0.0201280869448768"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","69","0.0107723371029241","0.00799658116791482","0.0135480930379334"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","134","0.0252433526259592","0.0209822928283297","0.0295044124235886"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","147","0.0258787034012036","0.0216094104267139","0.0301479963756934"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","483","0.0915662852151559","0.0837318006584977","0.0994007697718141"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","559","0.10906296833464","0.100681109443431","0.117444827225848"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","448","0.0855013547121012","0.0779055456310331","0.0930971637931694"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","452","0.0870913735881062","0.0795094499056386","0.0946732972705737"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","848","0.165842637628836","0.155739224749424","0.175946050508247"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","830","0.158776034524004","0.148948909598226","0.168603159449781"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","1522","0.301123793179968","0.288662340491194","0.313585245868741"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","1443","0.274839509969546","0.26283526546249","0.286843754476601"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","911","0.171645674762026","0.161402831823529","0.181888517700522"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","968","0.173163734131194","0.162989155961092","0.183338312301297"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","690","0.124608261235626","0.115636645809343","0.133579876661908"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","763","0.143077638813729","0.133662324924249","0.15249295270321"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","34","0.00742889918315516","0.00510299768959364","0.00975480067671668"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","59","0.0123533661396844","0.00933574677764228","0.0153709855017265"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","53","0.0117637881101203","0.0088433214642397","0.0146842547560008"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","87","0.0200507560565857","0.0162212904389873","0.0238802216741842"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","103","0.0188729814623591","0.0151871867170961","0.0225587762076221"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","152","0.0306621045137261","0.025952227330355","0.0353719816970972"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","141","0.027727249578744","0.0232799567629229","0.0321745423945651"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","482","0.0983310545635342","0.0901963850897941","0.106465724037274"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","578","0.123033131116521","0.114135981299699","0.131930280933343"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","465","0.0963613513522609","0.0882997773217159","0.104422925382806"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","486","0.0992229516129398","0.0911252270781616","0.107320676147718"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","948","0.195264548309564","0.18443502664332","0.206094069975808"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","910","0.167478678595823","0.157364614132254","0.177592743059393"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","1518","0.28889145963647","0.276509017541045","0.301273901731894"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","1477","0.278945522713201","0.26679788003935","0.291093165387051"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","844","0.149326141528122","0.139589246856155","0.159063036200089"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","841","0.147549785174491","0.137943575204148","0.157155995144834"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","546","0.0991603020109343","0.0909951610730249","0.107325442948844"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","593","0.113204132337907","0.104622078342948","0.121786186332865"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
