year,bula_h,hhtyp,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Hesse,Couple without children,No,0.48681,130,285,0.42867,0.54494
2015,Hesse,Single parent,Yes,0.38752,53,110,0.29606,0.47898
2015,Hesse,Single parent,No,0.48145,57,110,0.38765,0.57525
2015,Hesse,Couple with children,Yes,0.54747,220,415,0.49953,0.59542
2015,Hesse,Couple with children,No,0.43281,195,415,0.38508,0.48053
2015,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.37053,88,223,0.30700,0.43406
2015,"Rhineland-Palatinate, Saarland",Single-person household,No,0.62836,135,223,0.56479,0.69193
2015,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.52069,131,255,0.45925,0.58213
2015,"Rhineland-Palatinate, Saarland",Couple without children,No,0.45601,124,255,0.39476,0.51726
2015,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.45860,36,90,0.35507,0.56212
2015,"Rhineland-Palatinate, Saarland",Single parent,No,0.51736,54,90,0.41354,0.62118
2015,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.62950,164,308,0.57548,0.68352
2015,"Rhineland-Palatinate, Saarland",Couple with children,No,0.36594,144,308,0.31206,0.41982
2015,Baden-Wuerttemberg,Single-person household,Yes,0.40826,147,355,0.35705,0.45946
2015,Baden-Wuerttemberg,Single-person household,No,0.55412,208,355,0.50234,0.60590
2015,Baden-Wuerttemberg,Couple without children,Yes,0.56613,264,469,0.52122,0.61103
2015,Baden-Wuerttemberg,Couple without children,No,0.41431,205,469,0.36968,0.45894
2015,Baden-Wuerttemberg,Single parent,Yes,0.50133,76,149,0.42077,0.58188
2015,Baden-Wuerttemberg,Single parent,No,0.46131,73,149,0.38100,0.54163
2015,Baden-Wuerttemberg,Couple with children,Yes,0.59930,477,752,0.56425,0.63435
2015,Baden-Wuerttemberg,Couple with children,No,0.35868,275,752,0.32438,0.39298
2015,Bavaria,Single-person household,Yes,0.37829,227,554,0.33786,0.41871
2015,Bavaria,Single-person household,No,0.57230,327,554,0.53107,0.61354
2015,Bavaria,Couple without children,Yes,0.57671,372,666,0.53915,0.61426
2015,Bavaria,Couple without children,No,0.38472,294,666,0.34774,0.42170
2015,Bavaria,Single parent,Yes,0.32282,107,254,0.26521,0.38043
2015,Bavaria,Single parent,No,0.67423,147,254,0.61648,0.73198
2015,Bavaria,Couple with children,Yes,0.58770,550,977,0.55682,0.61859
2015,Bavaria,Couple with children,No,0.37863,427,977,0.34819,0.40906
2015,Berlin,Single-person household,Yes,0.48553,108,217,0.41887,0.55218
2015,Berlin,Single-person household,No,0.48380,109,217,0.41715,0.55044
2015,Berlin,Couple without children,Yes,0.62543,93,163,0.55090,0.69997
2015,Berlin,Couple without children,No,0.33588,70,163,0.26315,0.40861
2015,Berlin,Single parent,Yes,0.45839,34,74,0.34409,0.57269
2015,Berlin,Single parent,No,0.46315,40,74,0.34876,0.57754
2015,Berlin,Couple with children,Yes,0.47641,75,157,0.39804,0.55479
2015,Berlin,Couple with children,No,0.46175,82,157,0.38351,0.53998
2015,Brandenburg,Single-person household,Yes,0.56513,80,134,0.48088,0.64939
2015,Brandenburg,Single-person household,No,0.40961,54,134,0.32604,0.49319
2015,Brandenburg,Couple without children,Yes,0.58603,142,216,0.52019,0.65187
2015,Brandenburg,Couple without children,No,0.40207,74,216,0.33653,0.46761
2015,Brandenburg,Single parent,Yes,0.45955,39,39,0.30109,0.61800
2015,Brandenburg,Couple with children,Yes,0.70148,105,164,0.63123,0.77174
2015,Brandenburg,Couple with children,No,0.29483,59,164,0.22483,0.36483
2015,Mecklenburg-Western Pomerania,Single-person household,Yes,0.67165,67,100,0.57915,0.76416
2015,Mecklenburg-Western Pomerania,Single-person household,No,0.30893,33,100,0.21791,0.39994
2015,Mecklenburg-Western Pomerania,Couple without children,Yes,0.69478,83,83,0.59511,0.79445
2015,Mecklenburg-Western Pomerania,Single parent,Yes,0.79757,33,33,0.65835,0.93679
2015,Mecklenburg-Western Pomerania,Couple with children,Yes,0.68354,63,63,0.56777,0.79931
2015,Saxony,Single-person household,Yes,0.48170,125,231,0.41712,0.54628
2015,Saxony,Single-person household,No,0.49268,106,231,0.42807,0.55729
2015,Saxony,Couple without children,Yes,0.61820,190,284,0.56159,0.67480
2015,Saxony,Couple without children,No,0.33067,94,284,0.27586,0.38548
2015,Saxony,Single parent,Yes,0.62994,53,90,0.52963,0.73025
2015,Saxony,Single parent,No,0.35101,37,90,0.25185,0.45017
2015,Saxony,Couple with children,Yes,0.57361,172,271,0.51462,0.63260
2015,Saxony,Couple with children,No,0.38308,99,271,0.32509,0.44107
2015,Saxony-Anhalt,Single-person household,Yes,0.62999,90,147,0.55167,0.70831
2015,Saxony-Anhalt,Single-person household,No,0.35367,57,147,0.27611,0.43122
2015,Saxony-Anhalt,Couple without children,Yes,0.65254,112,174,0.58159,0.72350
2015,Saxony-Anhalt,Couple without children,No,0.28963,62,174,0.22204,0.35722
2015,Saxony-Anhalt,Single parent,Yes,0.75115,43,43,0.62039,0.88190
2015,Saxony-Anhalt,Couple with children,Yes,0.60136,87,138,0.51937,0.68335
2015,Saxony-Anhalt,Couple with children,No,0.36109,51,138,0.28066,0.44152
2015,Thuringa,Single-person household,Yes,0.50484,76,149,0.42429,0.58539
2015,Thuringa,Single-person household,No,0.44389,73,149,0.36384,0.52393
2015,Thuringa,Couple without children,Yes,0.57323,113,189,0.50252,0.64393
2015,Thuringa,Couple without children,No,0.42131,76,189,0.35073,0.49190
2015,Thuringa,Single parent,Yes,0.72914,36,36,0.58191,0.87637
2015,Thuringa,Couple with children,Yes,0.69877,119,168,0.62919,0.76836
2015,Thuringa,Couple with children,No,0.28094,49,168,0.21277,0.34911
2016,Schleswig-Holstein,Single-person household,Yes,0.45777,59,126,0.37043,0.54511
2016,Schleswig-Holstein,Single-person household,No,0.52761,67,126,0.44009,0.61513
2016,Schleswig-Holstein,Couple without children,Yes,0.60526,74,130,0.52091,0.68961
2016,Schleswig-Holstein,Couple without children,No,0.37447,56,130,0.29095,0.45799
2016,Schleswig-Holstein,Couple with children,Yes,0.80832,121,175,0.74983,0.86681
2016,Schleswig-Holstein,Couple with children,No,0.18043,54,175,0.12330,0.23757
2016,Hamburg,Single-person household,No,0.58109,46,46,0.43693,0.72525
2016,Hamburg,Couple without children,Yes,0.51263,34,66,0.39111,0.63414
2016,Hamburg,Couple without children,No,0.46391,32,66,0.34267,0.58515
2016,Hamburg,Couple with children,Yes,0.35131,44,91,0.25268,0.44994
2016,Hamburg,Couple with children,No,0.64622,47,91,0.54743,0.74500
2016,Lower Saxony,Single-person household,Yes,0.56681,162,285,0.50918,0.62444
2016,Lower Saxony,Single-person household,No,0.40216,123,285,0.34514,0.45919
2016,Lower Saxony,Couple without children,Yes,0.74124,283,392,0.69783,0.78465
2016,Lower Saxony,Couple without children,No,0.25674,109,392,0.21344,0.30004
2016,Lower Saxony,Single parent,Yes,0.54489,88,151,0.46520,0.62458
2016,Lower Saxony,Single parent,No,0.42700,63,151,0.34784,0.50615
2016,Lower Saxony,Couple with children,Yes,0.68234,317,477,0.64051,0.72416
2016,Lower Saxony,Couple with children,No,0.30663,160,477,0.26521,0.34806
2016,North Rhine-Westphalia,Single-person household,Yes,0.50117,319,599,0.46110,0.54125
2016,North Rhine-Westphalia,Single-person household,No,0.48054,280,599,0.44049,0.52058
2016,North Rhine-Westphalia,Couple without children,Yes,0.67405,527,782,0.64117,0.70692
2016,North Rhine-Westphalia,Couple without children,No,0.31810,255,782,0.28543,0.35076
2016,North Rhine-Westphalia,Single parent,Yes,0.45034,167,311,0.39495,0.50572
2016,North Rhine-Westphalia,Single parent,No,0.53685,144,311,0.48134,0.59236
2016,North Rhine-Westphalia,Couple with children,Yes,0.60015,698,1135,0.57163,0.62866
2016,North Rhine-Westphalia,Couple with children,No,0.39028,437,1135,0.36189,0.41867
2016,Hesse,Single-person household,Yes,0.50850,98,206,0.44006,0.57694
2016,Hesse,Single-person household,No,0.48352,108,206,0.41511,0.55193
2016,Hesse,Couple without children,Yes,0.60459,172,279,0.54712,0.66207
2016,Hesse,Couple without children,No,0.38897,107,279,0.33166,0.44628
2016,Hesse,Single parent,Yes,0.53263,50,109,0.43853,0.62673
2016,Hesse,Single parent,No,0.44613,59,109,0.35237,0.53988
2016,Hesse,Couple with children,Yes,0.57329,190,343,0.52087,0.62571
2016,Hesse,Couple with children,No,0.42049,153,343,0.36817,0.47281
2016,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.36466,77,203,0.29828,0.43104
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.61900,126,203,0.55203,0.68597
2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.64706,142,237,0.58608,0.70803
2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.33407,95,237,0.27390,0.39425
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.61004,52,52,0.47618,0.74390
2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.65520,167,295,0.60087,0.70953
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.33135,128,295,0.27755,0.38516
2016,Baden-Wuerttemberg,Single-person household,Yes,0.55738,190,341,0.50459,0.61018
2016,Baden-Wuerttemberg,Single-person household,No,0.40956,151,341,0.35729,0.46183
2016,Baden-Wuerttemberg,Couple without children,Yes,0.69731,291,423,0.65348,0.74115
2016,Baden-Wuerttemberg,Couple without children,No,0.29868,132,423,0.25501,0.34234
2016,Baden-Wuerttemberg,Single parent,Yes,0.57317,80,144,0.49210,0.65424
2016,Baden-Wuerttemberg,Single parent,No,0.40669,64,144,0.32617,0.48720
2016,Baden-Wuerttemberg,Couple with children,Yes,0.70062,471,664,0.66576,0.73549
2016,Baden-Wuerttemberg,Couple with children,No,0.28521,193,664,0.25084,0.31957
2016,Bavaria,Single-person household,Yes,0.43891,245,510,0.39580,0.48203
2016,Bavaria,Single-person household,No,0.54363,265,510,0.50035,0.58690
2016,Bavaria,Couple without children,Yes,0.59199,370,631,0.55361,0.63037
2016,Bavaria,Couple without children,No,0.40134,261,631,0.36307,0.43962
2016,Bavaria,Single parent,Yes,0.29468,99,232,0.23589,0.35348
2016,Bavaria,Single parent,No,0.66568,133,232,0.60484,0.72651
2016,Bavaria,Couple with children,Yes,0.62701,525,860,0.59467,0.65935
2016,Bavaria,Couple with children,No,0.35706,335,860,0.32502,0.38910
2016,Berlin,Single-person household,Yes,0.55380,119,225,0.48870,0.61889
2016,Berlin,Single-person household,No,0.43823,106,225,0.37325,0.50320
2016,Berlin,Couple without children,Yes,0.67785,104,165,0.60633,0.74937
2016,Berlin,Couple without children,No,0.30422,61,165,0.23380,0.37463
2016,Berlin,Single parent,Yes,0.58308,39,39,0.42631,0.73984
2016,Berlin,Couple with children,Yes,0.59386,80,137,0.51131,0.67640
2016,Berlin,Couple with children,No,0.40073,57,137,0.31837,0.48309
2016,Brandenburg,Single-person household,Yes,0.60154,89,133,0.51802,0.68506
2016,Brandenburg,Single-person household,No,0.36376,44,133,0.28169,0.44583
2016,Brandenburg,Couple without children,Yes,0.69856,155,213,0.63679,0.76033
2016,Brandenburg,Couple without children,No,0.30114,58,213,0.23938,0.36289
2016,Brandenburg,Couple with children,Yes,0.71503,108,149,0.64230,0.78775
2016,Brandenburg,Couple with children,No,0.27580,41,149,0.20380,0.34781
2016,Mecklenburg-Western Pomerania,Single-person household,Yes,0.78175,81,81,0.69124,0.87227
2016,Mecklenburg-Western Pomerania,Couple without children,Yes,0.88911,90,90,0.82388,0.95435
2016,Mecklenburg-Western Pomerania,Couple with children,Yes,0.86911,62,62,0.78447,0.95375
2016,Saxony,Single-person household,Yes,0.51171,123,224,0.44611,0.57732
2016,Saxony,Single-person household,No,0.47967,101,224,0.41410,0.54524
2016,Saxony,Couple without children,Yes,0.64842,196,285,0.59289,0.70395
2016,Saxony,Couple without children,No,0.34935,89,285,0.29390,0.40480
2016,Saxony,Single parent,Yes,0.64646,56,92,0.54824,0.74469
2016,Saxony,Single parent,No,0.33727,36,92,0.24014,0.43441
2016,Saxony,Couple with children,Yes,0.64708,169,245,0.58712,0.70704
2016,Saxony,Couple with children,No,0.31242,76,245,0.25426,0.37057
2016,Saxony-Anhalt,Single-person household,Yes,0.66937,98,147,0.59306,0.74568
2016,Saxony-Anhalt,Single-person household,No,0.32204,49,147,0.24625,0.39784
2016,Saxony-Anhalt,Couple without children,Yes,0.65969,105,155,0.58486,0.73452
2016,Saxony-Anhalt,Couple without children,No,0.33732,50,155,0.26265,0.41200
2016,Saxony-Anhalt,Single parent,Yes,0.77901,45,45,0.65641,0.90161
2016,Saxony-Anhalt,Couple with children,Yes,0.63620,80,133,0.55412,0.71827
2016,Saxony-Anhalt,Couple with children,No,0.34732,53,133,0.26610,0.42855
2016,Thuringa,Single-person household,Yes,0.55620,82,149,0.47615,0.63624
2016,Thuringa,Single-person household,No,0.43280,67,149,0.35298,0.51263
2016,Thuringa,Couple without children,Yes,0.73049,121,183,0.66602,0.79495
2016,Thuringa,Couple without children,No,0.26951,62,183,0.20505,0.33398
2016,Thuringa,Single parent,Yes,0.78401,34,34,0.64360,0.92441
2016,Thuringa,Couple with children,Yes,0.78542,114,150,0.71950,0.85133
2016,Thuringa,Couple with children,No,0.20745,36,150,0.14235,0.27256
2017,Schleswig-Holstein,Single-person household,Yes,0.49475,61,128,0.40779,0.58170
2017,Schleswig-Holstein,Single-person household,No,0.47910,67,128,0.39222,0.56599
2017,Schleswig-Holstein,Couple without children,Yes,0.62532,91,160,0.55008,0.70055
2017,Schleswig-Holstein,Couple without children,No,0.37071,69,160,0.29564,0.44579
2017,Schleswig-Holstein,Single parent,Yes,0.45127,36,36,0.28641,0.61613
2017,Schleswig-Holstein,Couple with children,Yes,0.76734,151,198,0.70833,0.82634
2017,Schleswig-Holstein,Couple with children,No,0.21723,47,198,0.15965,0.27481
2017,Hamburg,Single-person household,Yes,0.42789,31,76,0.31591,0.53986
2017,Hamburg,Single-person household,No,0.56754,45,76,0.45541,0.67966
2017,Hamburg,Couple without children,Yes,0.50595,47,87,0.40029,0.61162
2017,Hamburg,Couple without children,No,0.49308,40,87,0.38741,0.59874
2017,Hamburg,Couple with children,Yes,0.58573,63,97,0.48719,0.68427
2017,Hamburg,Couple with children,No,0.40919,34,97,0.31083,0.50754
2017,Lower Saxony,Single-person household,Yes,0.50832,192,346,0.45557,0.56107
2017,Lower Saxony,Single-person household,No,0.46919,154,346,0.41653,0.52186
2017,Lower Saxony,Couple without children,Yes,0.71138,325,461,0.66997,0.75279
2017,Lower Saxony,Couple without children,No,0.28665,136,461,0.24533,0.32798
2017,Lower Saxony,Single parent,Yes,0.68263,106,164,0.61117,0.75408
2017,Lower Saxony,Single parent,No,0.29949,58,164,0.22917,0.36981
2017,Lower Saxony,Couple with children,Yes,0.69984,379,531,0.66082,0.73886
2017,Lower Saxony,Couple with children,No,0.28338,152,531,0.24501,0.32175
2017,North Rhine-Westphalia,Single-person household,Yes,0.60520,415,679,0.56841,0.64200
2017,North Rhine-Westphalia,Single-person household,No,0.37519,264,679,0.33875,0.41164
2017,North Rhine-Westphalia,Couple without children,Yes,0.68651,621,902,0.65622,0.71680
2017,North Rhine-Westphalia,Couple without children,No,0.31182,281,902,0.28157,0.34206
2017,North Rhine-Westphalia,Single parent,Yes,0.50346,183,317,0.44833,0.55859
2017,North Rhine-Westphalia,Single parent,No,0.47958,134,317,0.42449,0.53466
2017,North Rhine-Westphalia,Couple with children,Yes,0.67766,821,1181,0.65100,0.70433
2017,North Rhine-Westphalia,Couple with children,No,0.30281,360,1181,0.27659,0.32903
2017,North Rhine-Westphalia,Other Combinations,Yes,0.53280,36,36,0.36751,0.69810
2017,Hesse,Single-person household,Yes,0.49784,120,234,0.43364,0.56204
2017,Hesse,Single-person household,No,0.47412,114,234,0.41001,0.53824
2017,Hesse,Couple without children,Yes,0.57874,166,278,0.52059,0.63688
2017,Hesse,Couple without children,No,0.41286,112,278,0.35488,0.47084
2017,Hesse,Single parent,Yes,0.53792,56,107,0.44300,0.63283
2017,Hesse,Single parent,No,0.45424,51,107,0.35945,0.54902
2017,Hesse,Couple with children,Yes,0.57007,229,384,0.52048,0.61965
2017,Hesse,Couple with children,No,0.41309,155,384,0.36377,0.46240
2017,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.45008,96,213,0.38311,0.51705
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.51459,117,213,0.44731,0.58187
2017,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.62807,153,252,0.56827,0.68786
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.37062,99,252,0.31087,0.43037
2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.56757,40,80,0.45832,0.67681
2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.40380,40,80,0.29561,0.51200
2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.63526,175,291,0.57986,0.69067
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.34196,116,291,0.28736,0.39656
2017,Baden-Wuerttemberg,Single-person household,Yes,0.52687,193,367,0.47572,0.57802
2017,Baden-Wuerttemberg,Single-person household,No,0.45870,174,367,0.40765,0.50975
2017,Baden-Wuerttemberg,Couple without children,Yes,0.60904,311,491,0.56583,0.65224
2017,Baden-Wuerttemberg,Couple without children,No,0.38189,180,491,0.33887,0.42491
2017,Baden-Wuerttemberg,Single parent,Yes,0.52012,74,133,0.43489,0.60535
2017,Baden-Wuerttemberg,Single parent,No,0.43029,59,133,0.34583,0.51476
2017,Baden-Wuerttemberg,Couple with children,Yes,0.69663,497,687,0.66223,0.73103
2017,Baden-Wuerttemberg,Couple with children,No,0.29427,190,687,0.26017,0.32838
2017,Bavaria,Single-person household,Yes,0.51670,316,582,0.47607,0.55734
2017,Bavaria,Single-person household,No,0.46471,266,582,0.42416,0.50527
2017,Bavaria,Couple without children,Yes,0.63197,446,698,0.59616,0.66777
2017,Bavaria,Couple without children,No,0.36185,252,698,0.32618,0.39753
2017,Bavaria,Single parent,Yes,0.30508,106,242,0.24694,0.36321
2017,Bavaria,Single parent,No,0.67867,136,242,0.61971,0.73763
2017,Bavaria,Couple with children,Yes,0.66194,580,900,0.63101,0.69286
2017,Bavaria,Couple with children,No,0.31723,320,900,0.28680,0.34765
2017,Berlin,Single-person household,Yes,0.51657,134,249,0.45438,0.57877
2017,Berlin,Single-person household,No,0.46234,115,249,0.40028,0.52439
2017,Berlin,Couple without children,Yes,0.78777,125,182,0.72820,0.84734
2017,Berlin,Couple without children,No,0.20584,57,182,0.14694,0.26474
2017,Berlin,Single parent,Yes,0.52575,38,38,0.36486,0.68665
2017,Berlin,Couple with children,Yes,0.66027,94,146,0.58318,0.73736
2017,Berlin,Couple with children,No,0.33151,52,146,0.25489,0.40814
2017,Brandenburg,Single-person household,Yes,0.67369,106,155,0.59963,0.74774
2017,Brandenburg,Single-person household,No,0.31757,49,155,0.24405,0.39110
2017,Brandenburg,Couple without children,Yes,0.66003,159,229,0.59854,0.72152
2017,Brandenburg,Couple without children,No,0.33984,70,229,0.27836,0.40133
2017,Brandenburg,Single parent,Yes,0.58010,32,32,0.40636,0.75384
2017,Brandenburg,Couple with children,Yes,0.64031,108,169,0.56774,0.71288
2017,Brandenburg,Couple with children,No,0.34377,61,169,0.27195,0.41559
2017,Mecklenburg-Western Pomerania,Single-person household,Yes,0.75819,91,91,0.66973,0.84665
2017,Mecklenburg-Western Pomerania,Couple without children,Yes,0.80853,92,92,0.72769,0.88937
2017,Mecklenburg-Western Pomerania,Couple with children,Yes,0.86746,74,74,0.78968,0.94524
2017,Saxony,Single-person household,Yes,0.53628,152,268,0.47646,0.59610
2017,Saxony,Single-person household,No,0.44081,116,268,0.38125,0.50036
2017,Saxony,Couple without children,Yes,0.64800,214,317,0.59534,0.70066
2017,Saxony,Couple without children,No,0.32709,103,317,0.27537,0.37882
2017,Saxony,Single parent,Yes,0.56717,62,95,0.46701,0.66734
2017,Saxony,Single parent,No,0.42090,33,95,0.32109,0.52071
2017,Saxony,Couple with children,Yes,0.67753,193,278,0.62248,0.73258
2017,Saxony,Couple with children,No,0.28816,85,278,0.23483,0.34150
2017,Saxony-Anhalt,Single-person household,Yes,0.64828,97,150,0.57161,0.72495
2017,Saxony-Anhalt,Single-person household,No,0.34076,53,150,0.26465,0.41686
2017,Saxony-Anhalt,Couple without children,Yes,0.73075,135,191,0.66768,0.79382
2017,Saxony-Anhalt,Couple without children,No,0.26694,56,191,0.20404,0.32984
2017,Saxony-Anhalt,Single parent,Yes,0.63482,45,45,0.49255,0.77709
2017,Saxony-Anhalt,Couple with children,Yes,0.75772,99,143,0.68725,0.82820
2017,Saxony-Anhalt,Couple with children,No,0.21833,44,143,0.15038,0.28628
2017,Thuringa,Single-person household,Yes,0.54009,89,172,0.46539,0.61479
2017,Thuringa,Single-person household,No,0.44461,83,172,0.37013,0.51909
2017,Thuringa,Couple without children,Yes,0.70906,132,196,0.64531,0.77281
2017,Thuringa,Couple without children,No,0.29094,64,196,0.22719,0.35469
2017,Thuringa,Couple with children,Yes,0.73496,113,166,0.66762,0.80231
2017,Thuringa,Couple with children,No,0.25643,53,166,0.18980,0.32306
2018,Schleswig-Holstein,Single-person household,Yes,0.47259,59,133,0.38742,0.55776
2018,Schleswig-Holstein,Single-person household,No,0.51658,74,133,0.43133,0.60183
2018,Schleswig-Holstein,Couple without children,Yes,0.64135,93,156,0.56585,0.71686
2018,Schleswig-Holstein,Couple without children,No,0.33843,63,156,0.26394,0.41293
2018,Schleswig-Holstein,Couple with children,Yes,0.70547,142,200,0.64214,0.76881
2018,Schleswig-Holstein,Couple with children,No,0.27671,58,200,0.21455,0.33886
2018,Hamburg,Single-person household,Yes,0.41965,37,86,0.31474,0.52457
2018,Hamburg,Single-person household,No,0.56923,49,86,0.46396,0.67450
2018,Hamburg,Couple without children,Yes,0.61799,56,93,0.51870,0.71727
2018,Hamburg,Couple without children,No,0.37599,37,93,0.27701,0.47497
2018,Hamburg,Couple with children,Yes,0.53006,58,97,0.43022,0.62990
2018,Hamburg,Couple with children,No,0.46140,39,97,0.36168,0.56113
2018,Lower Saxony,Single-person household,Yes,0.56786,208,353,0.51611,0.61961
2018,Lower Saxony,Single-person household,No,0.39951,145,353,0.34835,0.45068
2018,Lower Saxony,Couple without children,Yes,0.76592,325,447,0.72662,0.80521
2018,Lower Saxony,Couple without children,No,0.23204,122,447,0.19287,0.27122
2018,Lower Saxony,Single parent,Yes,0.64699,86,149,0.57000,0.72399
2018,Lower Saxony,Single parent,No,0.34164,63,149,0.26523,0.41804
2018,Lower Saxony,Couple with children,Yes,0.67663,337,495,0.63538,0.71788
2018,Lower Saxony,Couple with children,No,0.30348,158,495,0.26293,0.34402
2018,North Rhine-Westphalia,Single-person household,Yes,0.61517,450,730,0.57985,0.65049
2018,North Rhine-Westphalia,Single-person household,No,0.36193,280,730,0.32704,0.39681
2018,North Rhine-Westphalia,Couple without children,Yes,0.67542,618,905,0.64490,0.70594
2018,North Rhine-Westphalia,Couple without children,No,0.31938,287,905,0.28898,0.34977
2018,North Rhine-Westphalia,Single parent,Yes,0.47488,184,319,0.42000,0.52977
2018,North Rhine-Westphalia,Single parent,No,0.50198,135,319,0.44703,0.55694
2018,North Rhine-Westphalia,Couple with children,Yes,0.68513,776,1113,0.65783,0.71243
2018,North Rhine-Westphalia,Couple with children,No,0.29720,337,1113,0.27034,0.32407
2018,North Rhine-Westphalia,Other Combinations,Yes,0.63821,34,34,0.47427,0.80216
2018,Hesse,Single-person household,Yes,0.52743,138,247,0.46505,0.58982
2018,Hesse,Single-person household,No,0.46063,109,247,0.39834,0.52291
2018,Hesse,Couple without children,Yes,0.58460,167,268,0.52549,0.64371
2018,Hesse,Couple without children,No,0.41386,101,268,0.35478,0.47294
2018,Hesse,Single parent,Yes,0.51786,52,107,0.42274,0.61299
2018,Hesse,Single parent,No,0.46838,55,107,0.37339,0.56338
2018,Hesse,Couple with children,Yes,0.59613,207,340,0.54390,0.64836
2018,Hesse,Couple with children,No,0.39172,133,340,0.33975,0.44368
2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.46319,105,225,0.39789,0.52849
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.52422,120,225,0.45881,0.58962
2018,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.64396,157,257,0.58531,0.70262
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.34314,100,257,0.28498,0.40130
2018,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.57910,34,81,0.47092,0.68729
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.38531,47,81,0.27866,0.49195
2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.62932,171,283,0.57295,0.68570
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.35239,112,283,0.29663,0.40815
2018,Baden-Wuerttemberg,Single-person household,Yes,0.56604,203,366,0.51519,0.61688
2018,Baden-Wuerttemberg,Single-person household,No,0.42731,163,366,0.37656,0.47806
2018,Baden-Wuerttemberg,Couple without children,Yes,0.65258,315,461,0.60906,0.69609
