"plh0164","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","kein Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","kein Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","direkter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","direkter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","indirekter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","indirekter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","kein Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","direkter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","indirekter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","kein Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","kein Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","direkter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","direkter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","indirekter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","indirekter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","kein Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","direkter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","indirekter Migrationshintergrund","maennlich","","","",""
