"plh0164","year","bula_h","n","percent","lower_confidence","upper_confidence"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","34","0.00835026309983462","0.00376203406269052","0.0129384921369787"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","30","0.0207725139711931","0.0116888841167141","0.029856143825672"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","53","0.0153129262670494","0.010367138727074","0.0202587138070249"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","47","0.0170486951903807","0.010521487471593","0.0235759029091685"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","30","0.0187282157312361","0.0116447809502368","0.0258116505122354"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","48","0.043556404361347","0.0305568401444204","0.0565559685782735"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","102","0.0294004398762425","0.0225965981681443","0.0362042815843406"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","30","0.0271763316814349","0.0168150136517556","0.0375376497111141"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","96","0.0590250180412808","0.0471421038362674","0.0709079322462941"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","70","0.0472548469754713","0.0361678840085325","0.0583418099424102"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","41","0.0451737791576176","0.0319462574744445","0.0584013008407907"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","108","0.0393527756828964","0.0315216013310793","0.0471839500347136"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","43","0.0310951937527868","0.0200343129664126","0.042156074539161"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","93","0.0584012402234575","0.046577365142733","0.0702251153041819"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","71","0.0453616398109136","0.0344882525476313","0.0562350270741959"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","37","0.158101950024148","0.113497324828758","0.202706575219537"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","35","0.153357498143033","0.101433901504119","0.205281094781946"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","149","0.164254768756158","0.140657102819748","0.187852434692567"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","338","0.140140548385137","0.126159076845187","0.154122019925088"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","157","0.158935210712353","0.135636745662744","0.182233675761962"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","81","0.150812451741727","0.122296306860885","0.17932859662257"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","231","0.153635013816317","0.135453091202445","0.171816936430189"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","235","0.171776997303013","0.152068333107204","0.191485661498821"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","60","0.205833754024778","0.161255961416014","0.250411546633541"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","96","0.0966619582167969","0.0778416797097936","0.1154822367238"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","246","0.0994067699831819","0.0873555902890404","0.111457949677323"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","93","0.0907456743316366","0.0724411614122197","0.109050187251053"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","55","0.0877578138588375","0.0652118722595705","0.110303755458104"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","154","0.0999942861432048","0.0848682168935028","0.115120355392907"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","148","0.0990980789379052","0.0834855801887976","0.114710577687013"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","35","0.128105797334548","0.091257210535382","0.164954384133714"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","35","0.141850945515499","0.0991950552010198","0.184506835829979"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","136","0.1451625067067","0.122726678178547","0.167598335234852"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","332","0.144797532758376","0.130624189818338","0.158970875698413"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","147","0.15286553677324","0.129933982552281","0.175797090994198"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","107","0.182450320922606","0.151675198041056","0.213225443804156"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","242","0.162127613505368","0.143543866146136","0.1807113608646"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","215","0.150797357798037","0.132098995226859","0.169495720369216"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","42","0.141533921535459","0.103101620346376","0.179966222724542"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","48","0.198753451413561","0.149964447138925","0.247542455688196"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","37","0.224595086773247","0.164460182108789","0.284729991437705"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","222","0.243953879332341","0.216601122128133","0.27130663653655"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","536","0.250200394440633","0.232755279275603","0.267645509605663"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","183","0.208254412710485","0.182378692006618","0.234130133414352"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","117","0.188538659305771","0.157370975593211","0.219706343018331"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","278","0.195961261915094","0.17594700551219","0.215975518317999"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","289","0.2082000525394","0.18698475172868","0.229415353350121"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","43","0.1439159412635","0.105215385126852","0.182616497400149"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Schleswig-Holstein","33","0.123848047412138","0.0835748762488632","0.164121218575412"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hamburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Niedersachsen","98","0.100952480494353","0.0817647803770404","0.120140180611665"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Nordrhein-Westfalen","274","0.125770827438739","0.112415336766867","0.13912631811061"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hessen","91","0.10869652678999","0.0888619400679787","0.128531113512001"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Rheinland-Pfalz,Saarland","73","0.12225214373935","0.096149557810852","0.148354729667849"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Baden-Wuerttemberg","147","0.109015456683257","0.0933011587409546","0.12472975462556"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Bayern","142","0.112751763911616","0.096225096510723","0.129278431312509"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Berlin","36","0.114316642811988","0.0792334974726878","0.149399788151289"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Brandenburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Mecklenburg-Vorpommern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Sachsen-Anhalt","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Thueringen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Schleswig-Holstein","57","0.220960028398978","0.17023547189774","0.271684584900217"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Hamburg","31","0.174488825763483","0.119798877190413","0.229178774336552"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Niedersachsen","114","0.130137975593914","0.108709054264041","0.151566896923788"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Bremen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Nordrhein-Westfalen","318","0.14250783441291","0.128428189805896","0.156587479019923"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Hessen","149","0.188064760873854","0.163163752675586","0.212965769072121"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Rheinland-Pfalz,Saarland","81","0.136354131647719","0.109009479407563","0.163698783887875"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Baden-Wuerttemberg","156","0.123212187287464","0.106639614132183","0.139784760442746"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Bayern","177","0.129715911710807","0.112159805881126","0.147272017540489"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Berlin","47","0.149214299039802","0.109929922749355","0.18849867533025"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Brandenburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Mecklenburg-Vorpommern","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Sachsen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Sachsen-Anhalt","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Thueringen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
