"plh0164","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","46","0.0302292922588994","0.0216387744026058","0.0388198101151929"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","47","0.116514114715416","0.0864671841498448","0.146561045280988"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","67","0.0209343224763957","0.0155019374140882","0.0263667075387031"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","52","0.035194509378404","0.0259490570190834","0.0444399617377247"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","50","0.107690863797959","0.0786601218182695","0.136721605777648"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","173","0.05701619168526","0.0482177370499424","0.0658146463205776"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","33","0.0576486489470609","0.038841494945034","0.0764558029490879"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","98","0.0622836270100761","0.0501582982866657","0.0744089557334866"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","45","0.0892479223705775","0.0625479889438478","0.115947855797307"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","167","0.0618001286461681","0.0526632564011013","0.0709370008912349"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","44","0.115096783852342","0.0802930121845603","0.149900555520123"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","254","0.165489884026665","0.146844456202534","0.184135311850796"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","77","0.0957932918753719","0.0761690616158924","0.115417522134852"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","33","0.0624590413308626","0.0409890948406002","0.0839289878211251"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","82","0.241169290075854","0.201106195940249","0.28123238421146"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","553","0.210987754758791","0.195505804229685","0.226469705287897"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","91","0.168206753155287","0.137143287828423","0.199270218482152"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","119","0.213060762537423","0.180020428926445","0.246101096148401"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","31","0.100744774455253","0.0679201641074823","0.133569384803025"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","165","0.0921401021884111","0.077628860168231","0.106651344208591"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","69","0.0839848006684706","0.0654902873390715","0.10247931399787"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","45","0.0888261024399123","0.0635849535750796","0.114067251304745"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","40","0.0906065265516186","0.0637242098522396","0.117488843250998"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","318","0.116743017586467","0.10455833625489","0.128927698918044"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","55","0.0952527685913077","0.0708733733275003","0.119632163855115"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","77","0.122897147852258","0.0964049341997757","0.149389361504741"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","48","0.162564504044905","0.12232659782198","0.20280241026783"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","247","0.161659820086296","0.143189177249575","0.180130462923018"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","165","0.198442166188773","0.171848658121584","0.225035674255963"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","85","0.186954421830656","0.152363391600024","0.221545452061288"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","33","0.0594012970986858","0.0372646833293053","0.0815379108680663"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","411","0.154998121978583","0.141265697049719","0.168730546907447"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","105","0.188597281085842","0.156110518360657","0.221084043811028"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","85","0.137147482808357","0.109389730831251","0.164905234785463"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","55","0.192161590437428","0.149193864303135","0.235129316571721"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","311","0.219902038857415","0.199121345991173","0.240682731723657"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","231","0.282821894860026","0.252791486019265","0.312852303700788"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","136","0.277670919051234","0.237936128434827","0.317405709667642"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","49","0.236476147239523","0.177289945381606","0.29566234909744"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","36","0.0785875832816627","0.0533867423682769","0.103788424195049"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","455","0.182163956723505","0.167517939950544","0.196809973496467"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","138","0.247762340374429","0.211910151411078","0.283614529337781"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","43","0.240181194483232","0.177946390956596","0.302415998009869"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","120","0.28493078326933","0.241397964147744","0.328463602390916"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","99","0.171242241995478","0.140844498832001","0.201639985158955"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","38","0.308933006613695","0.230406821138494","0.387459192088897"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(noch) kein Abschluss","37","0.128019274093709","0.0915826650521854","0.164455883135232"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Hauptschulabschluss","125","0.09328420960789","0.0786923554015486","0.107876063814231"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Realschulabschluss","138","0.141866879101952","0.118601557541569","0.165132200662335"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","(Fach-)Abitur","92","0.204053338577871","0.168297084459171","0.23980959269657"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","AkademikerInnen","55","0.328589971140664","0.263166051462191","0.394013890819136"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Hauptschulabschluss","177","0.070941681305947","0.0612001460859243","0.0806832165259697"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Realschulabschluss","67","0.12228609992145","0.0950787947043109","0.149493405138588"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","(Fach-)Abitur","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","AkademikerInnen","103","0.248273640346638","0.206608940172923","0.289938340520352"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(noch) kein Abschluss","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Hauptschulabschluss","35","0.0573874763071817","0.0386203727167367","0.0761545798976267"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Realschulabschluss","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","(Fach-)Abitur","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","AkademikerInnen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","16-34 Jahre alt","(noch) kein Abschluss","38","0.171297022907956","0.130208437760796","0.212385608055117"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","16-34 Jahre alt","Hauptschulabschluss","183","0.118583999702358","0.102363122503636","0.134804876901081"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","16-34 Jahre alt","Realschulabschluss","136","0.14969290699733","0.125903712784033","0.173482101210628"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","16-34 Jahre alt","(Fach-)Abitur","64","0.124586156215966","0.0952853359360662","0.153886976495867"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","16-34 Jahre alt","AkademikerInnen","52","0.248592467759662","0.188392362478727","0.308792573040598"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","35-65 Jahre alt","Hauptschulabschluss","259","0.101457475217517","0.0900005910708005","0.112914359364233"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","35-65 Jahre alt","Realschulabschluss","64","0.107670164953162","0.0819288404451189","0.133411489461204"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","35-65 Jahre alt","(Fach-)Abitur","34","0.210807520251145","0.151386059679555","0.270228980822734"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","35-65 Jahre alt","AkademikerInnen","110","0.276385064169365","0.233254602047717","0.319515526291012"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","66 und älter","(noch) kein Abschluss","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","66 und älter","Hauptschulabschluss","102","0.175519977558678","0.14482442673981","0.206215528377546"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","66 und älter","Realschulabschluss","30","0.23789510471661","0.165531132387269","0.310259077045951"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","66 und älter","(Fach-)Abitur","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","66 und älter","AkademikerInnen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","Hauptschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","AkademikerInnen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","Hauptschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","AkademikerInnen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","Hauptschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","Hauptschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","16-34 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","Hauptschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","35-65 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","Hauptschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","66 und älter","(Fach-)Abitur","","","",""
