"plh0164","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","maennlich","179","0.0371031657558188","0.0314569577195206","0.0427493737921169"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","weiblich","240","0.048884209544858","0.0424705754996311","0.0552978435900848"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","maennlich","590","0.134856165238195","0.124652855402711","0.14505947507368"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","weiblich","752","0.177259488040297","0.165900507171604","0.18861846890899"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","maennlich","452","0.100953116109685","0.0919537369958043","0.109952495223565"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","weiblich","427","0.0949354004494989","0.0862165934544164","0.103654207444581"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","maennlich","710","0.169835553758119","0.158619040247326","0.181052067268912"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","weiblich","585","0.136099966426109","0.125900817438524","0.146299115413694"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","maennlich","933","0.229649568045935","0.217085262340861","0.242213873751009"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","weiblich","835","0.207235504814682","0.195179390453829","0.219291619175536"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","maennlich","497","0.129649100515583","0.119614653170146","0.139683547861019"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Westdeutschland, alte Bundeslaender","weiblich","420","0.0995869986412097","0.0906801231372894","0.10849387414513"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Westdeutschland, alte Bundeslaender","maennlich","580","0.140274814395636","0.129901173993716","0.150648454797557"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Westdeutschland, alte Bundeslaender","weiblich","570","0.149485035152785","0.138879245237792","0.160090825067777"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","64","0.00842573734411989","0.00559526314978863","0.0112562115384511"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","105","0.0184134501475997","0.0142897195454109","0.0225371807497885"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","33","0.00417953175796931","0.00218175499382067","0.00617730852211794"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","45","0.00850857387684996","0.00569128572017509","0.0113258620335248"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","107","0.0185874404503625","0.0144050148963435","0.0227698660043815"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","131","0.02212610694584","0.0176142810716751","0.0266379328200049"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","31","0.0174947923156018","0.0110301965462955","0.0239593880849082"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","163","0.0311094287134333","0.0257332214745902","0.0364856359522765"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","201","0.0428634281872933","0.0366506076649573","0.0490762487096293"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","55","0.0404430973995871","0.0304270526104614","0.0504591421887127"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","54","0.0282331292313818","0.0200657992960469","0.0364004591667167"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","203","0.0407407907136799","0.0346190443202859","0.0468625371070738"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","206","0.0500673656583314","0.0433780425225637","0.0567566887940991"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","53","0.0303670019553718","0.0216424458787387","0.0390915580320049"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","77","0.04620074836456","0.0358499811537207","0.0565515155753994"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","516","0.117924494092264","0.107937207541356","0.127911780643172"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","623","0.151970802470029","0.140959368420374","0.162982236519684"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","249","0.174314253719468","0.155025128584401","0.193603378854535"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","299","0.208978573348371","0.188930873508285","0.229026273188458"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","433","0.113727477648163","0.103896222565667","0.123558732730659"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","weiblich","424","0.112536102328922","0.102842623119712","0.122229581538133"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","maennlich","179","0.112458894084274","0.0963957768640402","0.128522011304507"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Ostdeutschland, neue Bundeslaender","weiblich","187","0.11851380459126","0.102576613668788","0.134450995513732"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Westdeutschland, alte Bundeslaender","maennlich","663","0.174197230102621","0.162452273708826","0.185942186496417"
