year,age_gr,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Not concerned at all,0.12397,1072,7700,0.11660,0.13133
2011,66 and older,Very concerned,0.41814,2105,5000,0.40447,0.43182
2011,66 and older,Somewhat concerned,0.44624,2330,5000,0.43246,0.46002
2011,66 and older,Not concerned at all,0.11028,565,5000,0.10160,0.11896
2012,17-29 y.,Very concerned,0.15595,571,2863,0.14266,0.16925
2012,17-29 y.,Somewhat concerned,0.45595,1511,2863,0.43770,0.47419
2012,17-29 y.,Not concerned at all,0.22136,781,2863,0.20615,0.23657
2012,30-45 y.,Very concerned,0.19796,1191,4572,0.18641,0.20951
2012,30-45 y.,Somewhat concerned,0.41488,2406,4572,0.40060,0.42917
2012,30-45 y.,Not concerned at all,0.17727,975,4572,0.16620,0.18834
2012,46-65 y.,Very concerned,0.30660,2484,7801,0.29636,0.31683
2012,46-65 y.,Somewhat concerned,0.48531,4035,7801,0.47422,0.49640
2012,46-65 y.,Not concerned at all,0.15627,1282,7801,0.14821,0.16433
2012,66 and older,Very concerned,0.40390,2088,5128,0.39046,0.41733
2012,66 and older,Somewhat concerned,0.46762,2454,5128,0.45396,0.48128
2012,66 and older,Not concerned at all,0.11437,586,5128,0.10566,0.12309
2013,17-29 y.,Very concerned,0.14229,528,2523,0.12866,0.15593
2013,17-29 y.,Somewhat concerned,0.34798,1271,2523,0.32939,0.36657
2013,17-29 y.,Not concerned at all,0.19892,724,2523,0.18334,0.21450
2013,30-45 y.,Very concerned,0.15499,1023,4054,0.14385,0.16613
2013,30-45 y.,Somewhat concerned,0.35740,2112,4054,0.34265,0.37216
2013,30-45 y.,Not concerned at all,0.16526,919,4054,0.15383,0.17670
2013,46-65 y.,Very concerned,0.28769,2283,7292,0.27730,0.29808
2013,46-65 y.,Somewhat concerned,0.46296,3744,7292,0.45152,0.47441
2013,46-65 y.,Not concerned at all,0.14896,1265,7292,0.14079,0.15714
2013,66 and older,Very concerned,0.40451,1969,4886,0.39075,0.41827
2013,66 and older,Somewhat concerned,0.45430,2312,4886,0.44034,0.46827
2013,66 and older,Not concerned at all,0.12055,605,4886,0.11142,0.12968
2018,17-29 y.,Very concerned,0.26835,1279,4248,0.25502,0.28168
2018,17-29 y.,Somewhat concerned,0.46114,2130,4248,0.44615,0.47613
2018,17-29 y.,Not concerned at all,0.18031,839,4248,0.16875,0.19187
2018,30-45 y.,Very concerned,0.33312,2373,6718,0.32185,0.34440
2018,30-45 y.,Somewhat concerned,0.48650,3281,6718,0.47455,0.49845
2018,30-45 y.,Not concerned at all,0.16484,1064,6718,0.15597,0.17371
2018,46-65 y.,Very concerned,0.42884,3923,9609,0.41894,0.43874
2018,46-65 y.,Somewhat concerned,0.45982,4540,9609,0.44986,0.46979
2018,46-65 y.,Not concerned at all,0.10670,1146,9609,0.10052,0.11287
2018,66 and older,Very concerned,0.51884,2552,4970,0.50495,0.53273
2018,66 and older,Somewhat concerned,0.39304,1999,4970,0.37946,0.40662
2018,66 and older,Not concerned at all,0.08339,419,4970,0.07570,0.09108
