year,age_gr,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,At least once per month,0.32204515272244355,18165,0.31525003259607587,0.32884027284881123
1990,30-45 y.,At least once per week,0.1806108897742364,18165,0.17501646510561805,0.18620531444285474
1990,30-45 y.,Never,0.03652058432934927,18165,0.0337926843070417,0.03924848435165684
1990,46-65 y.,Seldom,0.4635612321562735,18165,0.45630932888475023,0.47081313542779674
1990,46-65 y.,At least once per month,0.2569496619083396,18165,0.2505953063285688,0.26330401748811044
1990,46-65 y.,At least once per week,0.1728024042073629,18165,0.16730423764522984,0.17830057076949596
1990,46-65 y.,Never,0.10668670172802404,18165,0.10219722820850254,0.11117617524754554
1990,66 and older,Seldom,0.3897058823529412,18165,0.3826137563509297,0.39679800835495266
1990,66 and older,Never,0.33578431372549017,18165,0.3289164268006064,0.34265220065037394
1990,66 and older,At least once per week,0.14460784313725492,18165,0.13949318128310959,0.14972250499140025
1990,66 and older,At least once per month,0.12990196078431374,18165,0.1250128450436422,0.13479107652498526
1992,18-29 y.,Seldom,0.4667066586682663,17350,0.4592831125492247,0.47413020478730794
1992,18-29 y.,At least once per month,0.34853029394121177,17350,0.34143984537877453,0.355620742503649
1992,18-29 y.,At least once per week,0.10797840431913618,17350,0.1033603135074477,0.11259649513082465
1992,18-29 y.,Never,0.07678464307138572,17350,0.07282282045649885,0.08074646568627258
1992,30-45 y.,Seldom,0.5325135965949397,17350,0.5250892852793367,0.5399379079105426
1992,30-45 y.,At least once per month,0.29723338850792147,17350,0.2904325777833404,0.3040341992325025
1992,30-45 y.,Never,0.0891463703003074,17350,0.08490620818927266,0.09338653241134215
1992,30-45 y.,At least once per week,0.0811066445968314,17350,0.07704439031799831,0.08516889887566448
1992,46-65 y.,Seldom,0.5213675213675214,17350,0.5139342600450322,0.5288007826900106
1992,46-65 y.,At least once per month,0.2380593262946204,17350,0.23172194977119018,0.24439670281805062
1992,46-65 y.,Never,0.14152840623428858,17350,0.13634170652786237,0.1467151059407148
1992,46-65 y.,At least once per week,0.09904474610356963,17350,0.09459972666619265,0.1034897655409466
1992,66 and older,Never,0.42201834862385323,17350,0.4146693354749997,0.4293673617727068
1992,66 and older,Seldom,0.3112208892025406,17350,0.3043315005543934,0.3181102778506878
1992,66 and older,At least once per month,0.16725476358503882,17350,0.16170145690168164,0.172808070268396
1992,66 and older,At least once per week,0.0995059985885674,17350,0.09505178154808752,0.10396021562904728
1994,18-29 y.,Seldom,0.47868956743002544,16642,0.4710997994110266,0.4862793354490243
1994,18-29 y.,At least once per month,0.34033078880407125,16642,0.333131873898766,0.3475297037093765
1994,18-29 y.,At least once per week,0.11450381679389313,16642,0.10966591953639375,0.1193417140513925
1994,18-29 y.,Never,0.06647582697201018,16642,0.0626909830842596,0.07026067085976076
1994,30-45 y.,Seldom,0.5454765360425737,16642,0.5379113519030321,0.5530417201821154
1994,30-45 y.,At least once per month,0.2999516207063377,16642,0.29298947759567495,0.3069137638170004
1994,30-45 y.,Never,0.07958393807450412,16642,0.07547189060270999,0.08369598554629824
1994,30-45 y.,At least once per week,0.07498790517658442,16642,0.0709864069482364,0.07898940340493245
1994,46-65 y.,Seldom,0.5248833592534993,16642,0.517296101546327,0.5324706169606716
1994,46-65 y.,At least once per month,0.23898392949714878,16642,0.2325045327226609,0.24546332627163667
1994,46-65 y.,Never,0.13426645930533956,16642,0.12908646595193615,0.13944645265874298
1994,46-65 y.,At least once per week,0.10186625194401244,16642,0.09727068619591063,0.10646181769211426
1994,66 and older,Never,0.3916893732970027,16642,0.3842730797963704,0.39910566679763504
1994,66 and older,Seldom,0.3480926430517711,16642,0.3408550580739817,0.35533022802956055
1994,66 and older,At least once per month,0.167574931880109,16642,0.16190039512402446,0.17324946863619353
1994,66 and older,At least once per week,0.09264305177111716,16642,0.08823802224716662,0.0970480812950677
1996,18-29 y.,Seldom,0.4216087252897069,16862,0.4141551062759992,0.42906234430341456
1996,18-29 y.,At least once per month,0.3827539195637355,16862,0.37541739252189055,0.39009044660558045
1996,18-29 y.,At least once per week,0.14008179959100203,16862,0.13484313063073727,0.1453204685512668
1996,18-29 y.,Never,0.05555555555555555,16862,0.05209812485160288,0.059012986259508224
1996,30-45 y.,Seldom,0.4862115732368897,16862,0.4786674923948766,0.49375565407890276
1996,30-45 y.,At least once per month,0.35149186256781195,16862,0.3442854871776598,0.35869823795796413
1996,30-45 y.,At least once per week,0.10397830018083183,16862,0.09937115233386895,0.10858544802779471
1996,30-45 y.,Never,0.05831826401446655,16862,0.05478109431246071,0.06185543371647238
1996,46-65 y.,Seldom,0.4826075753671734,16862,0.47506519154950705,0.4901499591848398
1996,46-65 y.,At least once per month,0.2847204328781242,16862,0.2779088388503056,0.2915320269059428
1996,46-65 y.,At least once per week,0.1296057717083226,16862,0.1245361949710367,0.1346753484456085
1996,46-65 y.,Never,0.1030662200463798,16862,0.09847698931180236,0.10765545078095724
1996,66 and older,Seldom,0.3667752442996743,16862,0.35950112400347,0.37404936459587856
1996,66 and older,Never,0.30749185667752443,16862,0.3005267017554382,0.31445701159961065
1996,66 and older,At least once per month,0.20781758957654722,16862,0.20169330619522893,0.21394187295786551
1996,66 and older,At least once per week,0.11791530944625407,16862,0.11304740809427319,0.12278321079823495
1997,18-29 y.,Seldom,0.42687319884726227,16487,0.419322971037601,0.4344234266569235
1997,18-29 y.,At least once per month,0.3695965417867435,16487,0.3622283911634757,0.3769646924100113
1997,18-29 y.,At least once per week,0.14229106628242075,16487,0.13695840454712063,0.14762372801772086
1997,18-29 y.,Never,0.061239193083573486,16487,0.05757922366175195,0.06489916250539501
1997,30-45 y.,Seldom,0.4971244536461928,16487,0.48949228295894764,0.5047566243334379
1997,30-45 y.,At least once per month,0.3360938578329883,16487,0.32888329968383917,0.3433044159821374
1997,30-45 y.,At least once per week,0.0956981826547044,16487,0.09120769197397363,0.10018867333543516
1997,30-45 y.,Never,0.07108350586611456,16487,0.0671610505109106,0.07500596122131852
1997,46-65 y.,Seldom,0.49843096234309625,16487,0.4907987030151184,0.5060632216710741
1997,46-65 y.,At least once per month,0.2696129707112971,16487,0.2628391738377633,0.2763867675848309
1997,46-65 y.,At least once per week,0.11767782426778242,16487,0.1127591714980928,0.12259647703747205
1997,46-65 y.,Never,0.11427824267782427,16487,0.10942182886600062,0.11913465648964792
1997,66 and older,Seldom,0.37128072445019406,16487,0.3639056766160786,0.3786557722843095
1997,66 and older,Never,0.3188874514877102,16487,0.3117734589050567,0.3260014440703637
1997,66 and older,At least once per month,0.17529107373868047,16487,0.16948723281246997,0.18109491466489097
1997,66 and older,At least once per week,0.13454075032341525,16487,0.1293319766535679,0.1397495239932626
1999,18-29 y.,Seldom,0.43581327498176514,17396,0.4284445384119679,0.4431820115515624
1999,18-29 y.,At least once per month,0.3610503282275711,17396,0.353912787989274,0.3681878684658682
1999,18-29 y.,At least once per week,0.13967906637490882,17396,0.13452764259009353,0.1448304901597241
1999,18-29 y.,Never,0.06345733041575492,17396,0.05983459968398124,0.06708006114752861
1999,30-45 y.,Seldom,0.5193864507882403,17396,0.5119618230268616,0.5268110785496191
1999,30-45 y.,At least once per month,0.33191308052833407,17396,0.32491530446803,0.3389108565886381
1999,30-45 y.,At least once per week,0.08862377503195569,17396,0.08440044187498158,0.0928471081889298
1999,30-45 y.,Never,0.06007669365146996,17396,0.056545426352900385,0.06360796095003954
1999,46-65 y.,Seldom,0.5227927063339731,17396,0.5153702155291378,0.5302151971388085
1999,46-65 y.,At least once per month,0.2593570057581574,17396,0.2528439495934569,0.2658700619228579
1999,46-65 y.,Never,0.11036468330134357,17396,0.10570826014675452,0.11502110645593261
1999,46-65 y.,At least once per week,0.10748560460652591,17396,0.1028828890311998,0.11208832018185202
1999,66 and older,Seldom,0.40654997176736307,17396,0.39925068515513645,0.4138492583795897
1999,66 and older,Never,0.3246753246753247,17396,0.317716877689435,0.3316337716612143
1999,66 and older,At least once per month,0.17108977978543197,17396,0.16549352920145294,0.176686030369411
1999,66 and older,At least once per week,0.09768492377188029,17396,0.09327303810030341,0.10209680944345717
2001,18-29 y.,Seldom,0.3883881230116649,27798,0.38265857686564514,0.3941176691576847
2001,18-29 y.,At least once per month,0.38494167550371156,27798,0.3792215584954549,0.3906617925119682
2001,18-29 y.,At least once per week,0.16092258748674443,27798,0.15660283548343115,0.1652423394900577
2001,18-29 y.,Never,0.06574761399787911,27798,0.06283407119778825,0.06866115679796997
2001,30-45 y.,Seldom,0.4658981748318924,27798,0.4600340010538003,0.47176234860998445
2001,30-45 y.,At least once per month,0.3449979415397283,27798,0.3394096522475417,0.35058623083191487
2001,30-45 y.,At least once per week,0.11678331274873062,27798,0.1130078227488336,0.12055880274862764
2001,30-45 y.,Never,0.07232057087964869,27798,0.0692756277753707,0.07536551398392667
2001,46-65 y.,Seldom,0.4890500568828214,27798,0.4831736057297358,0.494926508035907
2001,46-65 y.,At least once per month,0.28754266211604096,27798,0.2822218261240126,0.29286349810806933
2001,46-65 y.,At least once per week,0.11177474402730375,27798,0.10807064407762898,0.11547884397697852
2001,46-65 y.,Never,0.1116325369738339,27798,0.10793049775454976,0.11533457619311806
2001,66 and older,Seldom,0.3608216731169991,27798,0.355176118355917,0.36646722787808117
2001,66 and older,Never,0.33224173861268236,27798,0.32670459195676255,0.33777888526860217
2001,66 and older,At least once per month,0.18189937481393273,27798,0.17736446910476436,0.1864342805231011
2001,66 and older,At least once per week,0.12503721345638583,27798,0.12114887795595618,0.12892554895681546
2005,18-29 y.,At least once per month,0.40618675917895347,25520,0.40016111397952003,0.4122124043783869
2005,18-29 y.,Seldom,0.3908644116796762,25520,0.38487773522147517,0.3968510881378773
2005,18-29 y.,At least once per week,0.1569817866435386,25520,0.15251845817499357,0.16144511511208362
2005,18-29 y.,Never,0.04596704249783174,25520,0.04339770765498528,0.0485363773406782
2005,30-45 y.,Seldom,0.4746991923520686,25520,0.4685724584689619,0.4808259262351753
2005,30-45 y.,At least once per month,0.36607878687984174,25520,0.3601683353435787,0.37198923841610476
2005,30-45 y.,At least once per week,0.10647766606230427,25520,0.10269326022211446,0.11026207190249408
2005,30-45 y.,Never,0.052744354705785396,25520,0.05000191347820203,0.05548679593336876
2005,46-65 y.,Seldom,0.522990975504942,25520,0.5168628714420296,0.5291190795678544
2005,46-65 y.,At least once per month,0.28104856037816933,25520,0.27553342474219383,0.28656369601414483
2005,46-65 y.,At least once per week,0.10628849734994987,25520,0.10250705447720633,0.11006994022269341
2005,46-65 y.,Never,0.08967196676693884,25520,0.08616652269596786,0.09317741083790981
2005,66 and older,Seldom,0.38721804511278196,25520,0.38124155074924154,0.3931945394763224
2005,66 and older,Never,0.28544575725026855,25520,0.27990466815097675,0.29098684634956035
2005,66 and older,At least once per month,0.20730397422126745,25520,0.20233035090001322,0.21227759754252168
2005,66 and older,At least once per week,0.12003222341568207,25520,0.116044747744767,0.12401969908659713
2007,18-29 y.,At least once per month,0.4109467455621302,25385,0.404894207348728,0.41699928377553236
2007,18-29 y.,Seldom,0.36153846153846153,25385,0.3556281263645034,0.36744879671241965
2007,18-29 y.,At least once per week,0.1683431952662722,25385,0.16374023375760288,0.17294615677494152
2007,18-29 y.,Never,0.05917159763313609,25385,0.05626905007055871,0.06207414519571347
2007,30-45 y.,Seldom,0.4620386643233743,25385,0.45590553420054175,0.4681717944462069
2007,30-45 y.,At least once per month,0.36520210896309313,25385,0.3592789707943775,0.3711252471318088
2007,30-45 y.,At least once per week,0.11669595782073813,25385,0.11274638156866004,0.12064553407281622
2007,30-45 y.,Never,0.05606326889279438,25385,0.053233322956305215,0.058893214829283544
2007,46-65 y.,Seldom,0.4930219310737682,25385,0.48687164675406075,0.4991722153934756
2007,46-65 y.,At least once per month,0.29336371404158357,25385,0.2877626743214167,0.2989647537617504
2007,46-65 y.,At least once per week,0.11606379948732555,25385,0.11212352624545918,0.12000407272919192
2007,46-65 y.,Never,0.0975505553973227,25385,0.09390054752059994,0.10120056327404546
2007,66 and older,Seldom,0.3936219739292365,25385,0.38761191289532704,0.3996320349631459
2007,66 and older,Never,0.271415270018622,25385,0.26594479979101115,0.2768857402462328
2007,66 and older,At least once per month,0.21438547486033518,25385,0.20933688700222228,0.2194340627184481
2007,66 and older,At least once per week,0.12057728119180633,25385,0.11657139071329978,0.12458317167031288
2009,18-29 y.,At least once per month,0.42025405786873676,21983,0.413728954320854,0.42677916141661953
2009,18-29 y.,Seldom,0.3779110797459421,21983,0.3715014397580707,0.38432071973381354
2009,18-29 y.,At least once per week,0.1559633027522936,21983,0.15116702342414734,0.16075958208043983
2009,18-29 y.,Never,0.045871559633027525,21983,0.04310596982983727,0.04863714943621778
2009,30-45 y.,Seldom,0.48830221077484437,21983,0.48169430704745514,0.4949101145022336
2009,30-45 y.,At least once per month,0.3734707018673535,21983,0.36707612882340807,0.3798652749112989
2009,30-45 y.,At least once per week,0.0910066537883666,21983,0.08720450142274701,0.0948088061539862
2009,30-45 y.,Never,0.0472204335694355,21983,0.04441646078591284,0.050024406352958156
2009,46-65 y.,Seldom,0.5227417302798982,21983,0.5161388578269994,0.529344602732797
2009,46-65 y.,At least once per month,0.2841921119592875,21983,0.278229770542106,0.290154453376469
2009,46-65 y.,At least once per week,0.09939567430025445,21983,0.09544052075768414,0.10335082784282476
2009,46-65 y.,Never,0.0936704834605598,21983,0.08981874283494136,0.09752222408617824
2009,66 and older,Seldom,0.44207464857004364,21983,0.43550944125971747,0.4486398558803698
2009,66 and older,Never,0.2583616093068347,21983,0.2525750196909427,0.26414819892272673
2009,66 and older,At least once per month,0.1992244304411052,21983,0.19394436511367052,0.20450449576853985
2009,66 and older,At least once per week,0.10033931168201649,21983,0.09636751030447255,0.10431111305956042
2011,18-29 y.,At least once per month,0.4034623707622024,41903,0.39876500959786637,0.4081597319265385
2011,18-29 y.,Seldom,0.34287088242365954,41903,0.3383259841073202,0.3474157807399989
2011,18-29 y.,At least once per week,0.19475835537388794,41903,0.1909665618914938,0.19855014885628208
2011,18-29 y.,Never,0.05890839144025006,41903,0.056653954741986146,0.06116282813851398
2011,30-45 y.,Seldom,0.4328523862375139,41903,0.4281083120104673,0.43759646046456047
2011,30-45 y.,At least once per month,0.3709010190697205,41903,0.36627590959258394,0.3755261285468571
2011,30-45 y.,At least once per week,0.12935122591060438,41903,0.12613800722483273,0.13256444459637604
2011,30-45 y.,Never,0.06689536878216124,41903,0.06450317304855667,0.0692875645157658
2011,46-65 y.,Seldom,0.4899351006489935,41903,0.4851486287954138,0.49472157250257315
2011,46-65 y.,At least once per month,0.2956770432295677,41903,0.2913075784982732,0.30004650796086224
2011,46-65 y.,At least once per week,0.12352876471235287,41903,0.12037821457014612,0.1266793148545596
2011,46-65 y.,Never,0.09085909140908591,41903,0.08810718723006684,0.09361099558810497
2011,66 and older,Seldom,0.4255736418905668,41903,0.42083953506398863,0.43030774871714494
2011,66 and older,Never,0.2586781721906256,41903,0.2544852500436399,0.2628710943376113
2011,66 and older,At least once per month,0.20670719748970387,41903,0.20282990941564819,0.21058448556375955
2011,66 and older,At least once per week,0.10904098842910374,41903,0.10605658682241297,0.11202539003579452
2015,18-29 y.,At least once per month,0.4193258426966292,38036,0.4143667672528915,0.4242849181403669
2015,18-29 y.,Seldom,0.33977528089887643,38036,0.335015352363895,0.34453520943385785
2015,18-29 y.,At least once per week,0.19640449438202248,38036,0.1924119191122993,0.20039706965174567
2015,18-29 y.,Never,0.04449438202247191,38036,0.04242220017905585,0.04656656386588798
2015,30-45 y.,Seldom,0.42839864537977745,38036,0.4234255210014758,0.4333717697580791
2015,30-45 y.,At least once per month,0.38522012578616355,38036,0.38032940401128246,0.39011084756104464
2015,30-45 y.,At least once per week,0.1347363328495404,38036,0.13130490203172704,0.13816776366735375
2015,30-45 y.,Never,0.05164489598451862,38036,0.04942077786377522,0.05386901410526203
2015,46-65 y.,Seldom,0.49610702927952627,38036,0.49108226732306715,0.5011317912359854
2015,46-65 y.,At least once per month,0.3167013926965676,38036,0.3120263142096757,0.3213764711834595
2015,46-65 y.,At least once per week,0.11382827064371093,38036,0.1106364192267249,0.11702012206069695
2015,46-65 y.,Never,0.0733633073801952,38036,0.07074299632207033,0.07598361843832006
2015,66 and older,Seldom,0.45118949958982774,38036,0.4461885860055898,0.45619041317406567
2015,66 and older,Never,0.2237489745693191,38036,0.21956065055158852,0.2279372985870497
2015,66 and older,At least once per month,0.22272354388843313,38036,0.21854206919588395,0.2269050185809823
2015,66 and older,At least once per week,0.10233798195242001,38036,0.09929195668790189,0.10538400721693814
2017,18-29 y.,At least once per month,0.4181985294117647,45410,0.4136616317987743,0.42273542702475514
2017,18-29 y.,Seldom,0.31824448529411764,45410,0.313960232451345,0.32252873813689026
2017,18-29 y.,At least once per week,0.21461397058823528,45410,0.21083780612357267,0.2183901350528979
2017,18-29 y.,Never,0.04894301470588235,45410,0.04695861593833902,0.050927413473425685
2017,30-45 y.,Seldom,0.40731538992408556,45410,0.402796231613126,0.4118345482350451
2017,30-45 y.,At least once per month,0.39337474120082816,45410,0.388881664832538,0.3978678175691183
2017,30-45 y.,At least once per week,0.14396135265700483,45410,0.1407324870743183,0.14719021823969136
2017,30-45 y.,Never,0.055348516218081435,45410,0.053245371695244764,0.057451660740918106
2017,46-65 y.,Seldom,0.4712320514107842,45410,0.46664080827001236,0.4758232945515561
2017,46-65 y.,At least once per month,0.3360779194698263,45410,0.33173322874632194,0.34042261019333064
2017,46-65 y.,At least once per week,0.12461090470930816,45410,0.12157310657443593,0.1276487028441804
2017,46-65 y.,Never,0.06807912441008133,45410,0.06576238694822854,0.07039586187193413
2017,66 and older,Seldom,0.42353656066437106,45410,0.41899179330183456,0.42808132802690757
2017,66 and older,At least once per month,0.24569576665991494,45410,0.24173615650144242,0.24965537681838745
2017,66 and older,Never,0.20498278306663967,45410,0.2012697631398185,0.20869580299346083
2017,66 and older,At least once per week,0.12578488960907433,45410,0.1227348624168119,0.12883491680133674
