"pli0095_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","kein Migrationshintergrund","208","0.0742912290378352","0.0646633279055009","0.0839191301701695"
"Min 1x pro Woche","1986","16-34 Jahre alt","direkter Migrationshintergrund","153","0.121637769866895","0.102347807263426","0.140927732470365"
"Min 1x pro Woche","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","kein Migrationshintergrund","286","0.0799574044816843","0.0712695311125262","0.0886452778508423"
"Min 1x pro Woche","1986","35-65 Jahre alt","direkter Migrationshintergrund","176","0.0816572026312482","0.0686052361953305","0.094709169067166"
"Min 1x pro Woche","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","66 und älter","kein Migrationshintergrund","73","0.0765247326323629","0.0598725835686727","0.0931768816960531"
"Min 1x pro Woche","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","kein Migrationshintergrund","805","0.282385850837201","0.265858904243424","0.298912797430978"
"Min 1x pro Monat","1986","16-34 Jahre alt","direkter Migrationshintergrund","349","0.315401325972483","0.28797863187983","0.342824020065136"
"Min 1x pro Monat","1986","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.27644326347901","0.199562848981473","0.353323677976547"
"Min 1x pro Monat","1986","35-65 Jahre alt","kein Migrationshintergrund","696","0.183877732553679","0.171469144851155","0.196286320256203"
"Min 1x pro Monat","1986","35-65 Jahre alt","direkter Migrationshintergrund","443","0.256113388458542","0.235309438550166","0.276917338366918"
"Min 1x pro Monat","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","66 und älter","kein Migrationshintergrund","89","0.0875845098171442","0.069876623636613","0.105292395997675"
"Min 1x pro Monat","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1986","16-34 Jahre alt","kein Migrationshintergrund","1480","0.519913805783158","0.501571626058792","0.538255985507525"
"Seltener","1986","16-34 Jahre alt","direkter Migrationshintergrund","424","0.412812079649385","0.383756797998951","0.441867361299819"
"Seltener","1986","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.508694116298448","0.422757004305604","0.594631228291291"
"Seltener","1986","35-65 Jahre alt","kein Migrationshintergrund","2078","0.54647901484863","0.53053250632364","0.562425523373621"
"Seltener","1986","35-65 Jahre alt","direkter Migrationshintergrund","700","0.471155460278402","0.447363927975846","0.494946992580958"
"Seltener","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","kein Migrationshintergrund","294","0.278724793963223","0.250638460462181","0.306811127464265"
"Seltener","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1986","16-34 Jahre alt","kein Migrationshintergrund","357","0.123409114341805","0.111333819208424","0.135484409475186"
"Nie","1986","16-34 Jahre alt","direkter Migrationshintergrund","177","0.150148824511237","0.129067750023519","0.171229898998955"
"Nie","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1986","35-65 Jahre alt","kein Migrationshintergrund","684","0.189685848116006","0.177127736225169","0.202243960006843"
"Nie","1986","35-65 Jahre alt","direkter Migrationshintergrund","372","0.191073948631808","0.172335594706293","0.209812302557322"
"Nie","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1986","66 und älter","kein Migrationshintergrund","523","0.55716596358727","0.526050983242185","0.588280943932355"
"Nie","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1987","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","16-34 Jahre alt","kein Migrationshintergrund","188","0.0689141665832208","0.0592239708218866","0.078604362344555"
"Min 1x pro Woche","1988","16-34 Jahre alt","direkter Migrationshintergrund","138","0.10135440774805","0.0828515765190747","0.119857238977026"
"Min 1x pro Woche","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","35-65 Jahre alt","kein Migrationshintergrund","237","0.0693667969537542","0.0608935080048628","0.0778400859026456"
"Min 1x pro Woche","1988","35-65 Jahre alt","direkter Migrationshintergrund","207","0.112127436999691","0.0966380155029012","0.12761685849648"
"Min 1x pro Woche","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","66 und älter","kein Migrationshintergrund","64","0.0700274989489234","0.0539762867091053","0.0860787111887414"
"Min 1x pro Woche","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","16-34 Jahre alt","kein Migrationshintergrund","740","0.289456446952313","0.272107608530053","0.306805285374573"
"Min 1x pro Monat","1988","16-34 Jahre alt","direkter Migrationshintergrund","278","0.256541929739009","0.229766893840405","0.283316965637612"
"Min 1x pro Monat","1988","16-34 Jahre alt","indirekter Migrationshintergrund","55","0.232104269711118","0.172696955663663","0.291511583758573"
"Min 1x pro Monat","1988","35-65 Jahre alt","kein Migrationshintergrund","654","0.192149798306424","0.179010495853775","0.205289100759074"
"Min 1x pro Monat","1988","35-65 Jahre alt","direkter Migrationshintergrund","387","0.230679559036833","0.209999007130048","0.251360110943618"
"Min 1x pro Monat","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","66 und älter","kein Migrationshintergrund","102","0.0984440535539702","0.0797057805868955","0.117182326521045"
"Min 1x pro Monat","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1988","16-34 Jahre alt","kein Migrationshintergrund","1379","0.524335142364971","0.505230520171724","0.543439764558218"
"Seltener","1988","16-34 Jahre alt","direkter Migrationshintergrund","381","0.402393404612","0.372328781704858","0.432458027519142"
"Seltener","1988","16-34 Jahre alt","indirekter Migrationshintergrund","85","0.468725839223731","0.398504999162325","0.538946679285136"
"Seltener","1988","35-65 Jahre alt","kein Migrationshintergrund","1913","0.546592437504172","0.529990334137804","0.563194540870541"
"Seltener","1988","35-65 Jahre alt","direkter Migrationshintergrund","623","0.444420495145165","0.420026997256754","0.468813993033576"
"Seltener","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1988","66 und älter","kein Migrationshintergrund","284","0.278270137915643","0.250082472024647","0.306457803806639"
"Seltener","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1988","16-34 Jahre alt","kein Migrationshintergrund","318","0.117294244099495","0.104985045838468","0.129603442360522"
"Nie","1988","16-34 Jahre alt","direkter Migrationshintergrund","225","0.239710257900941","0.21353713658466","0.265883379217221"
"Nie","1988","16-34 Jahre alt","indirekter Migrationshintergrund","33","0.251279374308181","0.190243447206634","0.312315301409729"
"Nie","1988","35-65 Jahre alt","kein Migrationshintergrund","650","0.191890967235649","0.178758413970258","0.20502352050104"
"Nie","1988","35-65 Jahre alt","direkter Migrationshintergrund","377","0.212772508818311","0.192681034080022","0.2328639835566"
"Nie","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1988","66 und älter","kein Migrationshintergrund","521","0.553258309581463","0.521988107316452","0.584528511846475"
"Nie","1988","66 und älter","direkter Migrationshintergrund","35","0.58952534022322","0.468054445367412","0.710996235079029"
"Nie","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
