year,quintil_oecd,sampreg,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,1st Quintile,East,At least once per week,0.13696,91,702,0.11151,0.16241
1997,1st Quintile,East,At least once per month,0.30453,209,702,0.27047,0.33860
1997,1st Quintile,East,Seldom,0.41718,318,702,0.38068,0.45368
1997,1st Quintile,East,Never,0.14133,84,702,0.11554,0.16712
1997,2nd Quintile,West,At least once per week,0.12190,232,1740,0.10652,0.13728
1997,2nd Quintile,West,At least once per month,0.28259,512,1740,0.26142,0.30375
1997,2nd Quintile,West,Seldom,0.41595,760,1740,0.39278,0.43912
1997,2nd Quintile,West,Never,0.17957,236,1740,0.16153,0.19761
1997,2nd Quintile,East,At least once per week,0.11204,110,981,0.09230,0.13179
1997,2nd Quintile,East,At least once per month,0.31068,311,981,0.28170,0.33965
1997,2nd Quintile,East,Seldom,0.46969,475,981,0.43844,0.50094
1997,2nd Quintile,East,Never,0.10759,85,981,0.08819,0.12699
1997,3rd Quintile,West,At least once per week,0.09598,184,1760,0.08221,0.10975
1997,3rd Quintile,West,At least once per month,0.28146,553,1760,0.26044,0.30247
1997,3rd Quintile,West,Seldom,0.46835,807,1760,0.44503,0.49167
1997,3rd Quintile,West,Never,0.15422,216,1760,0.13734,0.17110
1997,3rd Quintile,East,At least once per week,0.13539,108,850,0.11237,0.15840
1997,3rd Quintile,East,At least once per month,0.32851,281,850,0.29692,0.36011
1997,3rd Quintile,East,Seldom,0.44664,402,850,0.41320,0.48008
1997,3rd Quintile,East,Never,0.08946,59,850,0.07026,0.10866
1997,4th Quintile,West,At least once per week,0.11387,230,1936,0.09971,0.12802
1997,4th Quintile,West,At least once per month,0.30426,610,1936,0.28376,0.32476
1997,4th Quintile,West,Seldom,0.47181,920,1936,0.44957,0.49405
1997,4th Quintile,West,Never,0.11007,176,1936,0.09612,0.12401
1997,4th Quintile,East,At least once per week,0.13462,78,704,0.10939,0.15985
1997,4th Quintile,East,At least once per month,0.30940,228,704,0.27523,0.34358
1997,4th Quintile,East,Seldom,0.48808,356,704,0.45113,0.52503
1997,4th Quintile,East,Never,0.06790,42,704,0.04930,0.08649
1997,5th Quintile,West,At least once per week,0.10390,199,2024,0.09060,0.11720
1997,5th Quintile,West,At least once per month,0.26201,570,2024,0.24285,0.28117
1997,5th Quintile,West,Seldom,0.51317,1026,2024,0.49139,0.53495
1997,5th Quintile,West,Never,0.12092,229,2024,0.10671,0.13513
1997,5th Quintile,East,At least once per month,0.30700,101,312,0.25574,0.35826
1997,5th Quintile,East,Seldom,0.53993,211,312,0.48454,0.59532
1999,1st Quintile,West,At least once per week,0.10955,226,1778,0.09503,0.12407
1999,1st Quintile,West,At least once per month,0.26823,494,1778,0.24763,0.28883
1999,1st Quintile,West,Seldom,0.42443,745,1778,0.40145,0.44741
1999,1st Quintile,West,Never,0.19780,313,1778,0.17927,0.21632
1999,1st Quintile,East,At least once per week,0.14189,99,801,0.11771,0.16607
1999,1st Quintile,East,At least once per month,0.27641,235,801,0.24542,0.30740
1999,1st Quintile,East,Seldom,0.43745,372,801,0.40307,0.47182
1999,1st Quintile,East,Never,0.14424,95,801,0.11990,0.16859
1999,2nd Quintile,West,At least once per week,0.11998,224,1840,0.10513,0.13483
1999,2nd Quintile,West,At least once per month,0.27348,550,1840,0.25310,0.29385
1999,2nd Quintile,West,Seldom,0.44817,835,1840,0.42544,0.47090
1999,2nd Quintile,West,Never,0.15838,231,1840,0.14169,0.17507
1999,2nd Quintile,East,At least once per week,0.10803,108,1020,0.08897,0.12709
1999,2nd Quintile,East,At least once per month,0.28422,323,1020,0.25653,0.31192
1999,2nd Quintile,East,Seldom,0.49947,510,1020,0.46877,0.53017
1999,2nd Quintile,East,Never,0.10828,79,1020,0.08920,0.12736
1999,3rd Quintile,West,At least once per week,0.12116,243,1886,0.10643,0.13589
1999,3rd Quintile,West,At least once per month,0.25812,551,1886,0.23836,0.27787
1999,3rd Quintile,West,Seldom,0.47654,872,1886,0.45399,0.49909
1999,3rd Quintile,West,Never,0.14418,220,1886,0.12833,0.16004
1999,3rd Quintile,East,At least once per week,0.09159,75,923,0.07297,0.11020
1999,3rd Quintile,East,At least once per month,0.30453,304,923,0.27483,0.33424
1999,3rd Quintile,East,Seldom,0.52560,489,923,0.49337,0.55783
1999,3rd Quintile,East,Never,0.07828,55,923,0.06094,0.09562
1999,4th Quintile,West,At least once per week,0.09701,207,2119,0.08440,0.10961
1999,4th Quintile,West,At least once per month,0.27919,624,2119,0.26009,0.29830
1999,4th Quintile,West,Seldom,0.49736,1060,2119,0.47606,0.51865
1999,4th Quintile,West,Never,0.12644,228,2119,0.11229,0.14060
1999,4th Quintile,East,At least once per week,0.07450,48,600,0.05347,0.09553
1999,4th Quintile,East,At least once per month,0.31486,200,600,0.27766,0.35205
1999,4th Quintile,East,Seldom,0.55331,352,600,0.51350,0.59312
1999,5th Quintile,West,At least once per week,0.08913,190,2209,0.07724,0.10101
1999,5th Quintile,West,At least once per month,0.24669,609,2209,0.22871,0.26467
1999,5th Quintile,West,Seldom,0.54145,1163,2209,0.52066,0.56223
1999,5th Quintile,West,Never,0.12273,247,2209,0.10905,0.13642
1999,5th Quintile,East,At least once per week,0.07607,34,372,0.04909,0.10304
1999,5th Quintile,East,At least once per month,0.25900,102,372,0.21442,0.30358
1999,5th Quintile,East,Seldom,0.60585,236,372,0.55613,0.65558
2001,1st Quintile,West,At least once per week,0.13767,388,2673,0.12460,0.15073
2001,1st Quintile,West,At least once per month,0.27251,752,2673,0.25562,0.28939
2001,1st Quintile,West,Seldom,0.37192,1012,2673,0.35359,0.39024
2001,1st Quintile,West,Never,0.21791,521,2673,0.20226,0.23356
2001,1st Quintile,East,At least once per week,0.16504,173,1172,0.14378,0.18631
2001,1st Quintile,East,At least once per month,0.31405,390,1172,0.28747,0.34063
2001,1st Quintile,East,Seldom,0.39393,478,1172,0.36595,0.42192
2001,1st Quintile,East,Never,0.12697,131,1172,0.10790,0.14604
2001,2nd Quintile,West,At least once per week,0.11175,338,2928,0.10034,0.12317
2001,2nd Quintile,West,At least once per month,0.28783,892,2928,0.27143,0.30423
2001,2nd Quintile,West,Seldom,0.42517,1264,2928,0.40726,0.44308
2001,2nd Quintile,West,Never,0.17524,434,2928,0.16147,0.18902
2001,2nd Quintile,East,At least once per week,0.14502,194,1384,0.12646,0.16358
2001,2nd Quintile,East,At least once per month,0.32883,470,1384,0.30407,0.35359
2001,2nd Quintile,East,Seldom,0.40810,581,1384,0.38220,0.43400
2001,2nd Quintile,East,Never,0.11805,139,1384,0.10105,0.13506
2001,3rd Quintile,West,At least once per week,0.13727,440,3213,0.12537,0.14918
2001,3rd Quintile,West,At least once per month,0.30615,997,3213,0.29021,0.32209
2001,3rd Quintile,West,Seldom,0.41158,1355,3213,0.39456,0.42860
2001,3rd Quintile,West,Never,0.14499,421,3213,0.13281,0.15717
2001,3rd Quintile,East,At least once per week,0.12855,152,1305,0.11038,0.14672
2001,3rd Quintile,East,At least once per month,0.33516,454,1305,0.30953,0.36078
2001,3rd Quintile,East,Seldom,0.43615,599,1305,0.40923,0.46307
2001,3rd Quintile,East,Never,0.10014,100,1305,0.08385,0.11643
2001,4th Quintile,West,At least once per week,0.12154,454,3627,0.11091,0.13218
2001,4th Quintile,West,At least once per month,0.29282,1109,3627,0.27801,0.30764
2001,4th Quintile,West,Seldom,0.46597,1681,3627,0.44974,0.48221
2001,4th Quintile,West,Never,0.11966,383,3627,0.10910,0.13023
2001,4th Quintile,East,At least once per week,0.12556,118,961,0.10460,0.14652
2001,4th Quintile,East,At least once per month,0.31815,330,961,0.28868,0.34761
2001,4th Quintile,East,Seldom,0.48941,462,961,0.45779,0.52104
2001,4th Quintile,East,Never,0.06687,51,961,0.05107,0.08268
2001,5th Quintile,West,At least once per week,0.10027,408,3910,0.09086,0.10969
2001,5th Quintile,West,At least once per month,0.28342,1145,3910,0.26929,0.29755
2001,5th Quintile,West,Seldom,0.48403,1880,3910,0.46837,0.49970
2001,5th Quintile,West,Never,0.13227,477,3910,0.12165,0.14289
2001,5th Quintile,East,At least once per week,0.07646,43,585,0.05491,0.09802
2001,5th Quintile,East,At least once per month,0.28301,171,585,0.24648,0.31955
2001,5th Quintile,East,Seldom,0.56640,329,585,0.52620,0.60659
2001,5th Quintile,East,Never,0.07413,42,585,0.05288,0.09537
2005,1st Quintile,West,At least once per week,0.15975,325,2121,0.14416,0.17535
2005,1st Quintile,West,At least once per month,0.28370,653,2121,0.26451,0.30289
2005,1st Quintile,West,Seldom,0.38255,795,2121,0.36186,0.40324
2005,1st Quintile,West,Never,0.17399,348,2121,0.15786,0.19013
2005,1st Quintile,East,At least once per week,0.15642,141,1012,0.13403,0.17881
2005,1st Quintile,East,At least once per month,0.34292,333,1012,0.31366,0.37218
2005,1st Quintile,East,Seldom,0.39513,436,1012,0.36500,0.42527
2005,1st Quintile,East,Never,0.10553,102,1012,0.08659,0.12447
2005,2nd Quintile,West,At least once per week,0.12513,306,2397,0.11188,0.13838
2005,2nd Quintile,West,At least once per month,0.31449,775,2397,0.29589,0.33308
2005,2nd Quintile,West,Seldom,0.39111,958,2397,0.37157,0.41065
2005,2nd Quintile,West,Never,0.16927,358,2397,0.15425,0.18428
2005,2nd Quintile,East,At least once per week,0.12058,136,1215,0.10226,0.13890
2005,2nd Quintile,East,At least once per month,0.27336,360,1215,0.24829,0.29843
2005,2nd Quintile,East,Seldom,0.47665,598,1215,0.44856,0.50475
2005,2nd Quintile,East,Never,0.12941,121,1215,0.11053,0.14829
2005,3rd Quintile,West,At least once per week,0.11306,336,2665,0.10103,0.12509
2005,3rd Quintile,West,At least once per month,0.33419,838,2665,0.31627,0.35210
2005,3rd Quintile,West,Seldom,0.43327,1206,2665,0.41445,0.45208
2005,3rd Quintile,West,Never,0.11949,285,2665,0.10717,0.13180
2005,3rd Quintile,East,At least once per week,0.09824,106,1072,0.08042,0.11607
2005,3rd Quintile,East,At least once per month,0.31096,353,1072,0.28323,0.33868
2005,3rd Quintile,East,Seldom,0.48872,521,1072,0.45878,0.51866
2005,3rd Quintile,East,Never,0.10208,92,1072,0.08395,0.12022
2005,4th Quintile,West,At least once per week,0.11359,369,3302,0.10277,0.12442
2005,4th Quintile,West,At least once per month,0.32046,1092,3302,0.30454,0.33638
2005,4th Quintile,West,Seldom,0.46458,1543,3302,0.44757,0.48160
2005,4th Quintile,West,Never,0.10136,298,3302,0.09106,0.11165
2005,4th Quintile,East,At least once per week,0.13891,112,976,0.11720,0.16062
2005,4th Quintile,East,At least once per month,0.30736,320,976,0.27840,0.33632
2005,4th Quintile,East,Seldom,0.48552,485,976,0.45415,0.51689
2005,4th Quintile,East,Never,0.06821,59,976,0.05238,0.08403
2005,5th Quintile,West,At least once per week,0.10088,537,5083,0.09260,0.10916
2005,5th Quintile,West,At least once per month,0.29457,1503,5083,0.28204,0.30710
2005,5th Quintile,West,Seldom,0.50451,2553,5083,0.49077,0.51826
2005,5th Quintile,West,Never,0.10003,490,5083,0.09179,0.10828
2005,5th Quintile,East,At least once per week,0.08927,60,734,0.06863,0.10991
2005,5th Quintile,East,At least once per month,0.34895,248,734,0.31445,0.38346
2005,5th Quintile,East,Seldom,0.52070,390,734,0.48454,0.55687
2005,5th Quintile,East,Never,0.04107,36,734,0.02671,0.05544
2007,1st Quintile,West,At least once per week,0.13875,311,2157,0.12416,0.15335
2007,1st Quintile,West,At least once per month,0.28690,611,2157,0.26781,0.30599
2007,1st Quintile,West,Seldom,0.38746,851,2157,0.36690,0.40803
2007,1st Quintile,West,Never,0.18688,384,2157,0.17043,0.20334
2007,1st Quintile,East,At least once per week,0.13462,134,1012,0.11358,0.15566
2007,1st Quintile,East,At least once per month,0.33869,338,1012,0.30951,0.36786
2007,1st Quintile,East,Seldom,0.38825,406,1012,0.35821,0.41829
2007,1st Quintile,East,Never,0.13844,134,1012,0.11715,0.15973
2007,2nd Quintile,West,At least once per week,0.12251,322,2412,0.10942,0.13559
2007,2nd Quintile,West,At least once per month,0.30273,775,2412,0.28440,0.32107
2007,2nd Quintile,West,Seldom,0.41284,973,2412,0.39319,0.43250
2007,2nd Quintile,West,Never,0.16191,342,2412,0.14721,0.17662
2007,2nd Quintile,East,At least once per week,0.12177,137,1083,0.10229,0.14126
2007,2nd Quintile,East,At least once per month,0.33427,352,1083,0.30616,0.36238
2007,2nd Quintile,East,Seldom,0.43060,472,1083,0.40110,0.46010
2007,2nd Quintile,East,Never,0.11336,122,1083,0.09447,0.13225
2007,3rd Quintile,West,At least once per week,0.12070,342,2694,0.10839,0.13300
2007,3rd Quintile,West,At least once per month,0.33143,890,2694,0.31365,0.34921
2007,3rd Quintile,West,Seldom,0.42709,1148,2694,0.40841,0.44577
2007,3rd Quintile,West,Never,0.12078,314,2694,0.10848,0.13309
2007,3rd Quintile,East,At least once per week,0.11578,145,1155,0.09732,0.13424
2007,3rd Quintile,East,At least once per month,0.33101,372,1155,0.30386,0.35816
2007,3rd Quintile,East,Seldom,0.43447,527,1155,0.40587,0.46307
2007,3rd Quintile,East,Never,0.11874,111,1155,0.10008,0.13740
2007,4th Quintile,West,At least once per week,0.11610,402,3291,0.10515,0.12705
2007,4th Quintile,West,At least once per month,0.34318,1104,3291,0.32696,0.35940
2007,4th Quintile,West,Seldom,0.43926,1471,3291,0.42230,0.45622
2007,4th Quintile,West,Never,0.10146,314,3291,0.09114,0.11177
2007,4th Quintile,East,At least once per week,0.12393,114,1005,0.10355,0.14431
2007,4th Quintile,East,At least once per month,0.34339,366,1005,0.31402,0.37277
2007,4th Quintile,East,Seldom,0.46100,453,1005,0.43017,0.49183
2007,4th Quintile,East,Never,0.07168,72,1005,0.05572,0.08763
2007,5th Quintile,West,At least once per week,0.11189,605,4857,0.10303,0.12076
2007,5th Quintile,West,At least once per month,0.28580,1393,4857,0.27309,0.29851
2007,5th Quintile,West,Seldom,0.48314,2333,4857,0.46909,0.49720
2007,5th Quintile,West,Never,0.11917,526,4857,0.11005,0.12828
2007,5th Quintile,East,At least once per week,0.07562,54,719,0.05628,0.09496
2007,5th Quintile,East,At least once per month,0.37087,245,719,0.33554,0.40620
2007,5th Quintile,East,Seldom,0.48907,369,719,0.45250,0.52563
2007,5th Quintile,East,Never,0.06445,51,719,0.04649,0.08241
2009,1st Quintile,West,At least once per week,0.12215,237,1918,0.10750,0.13681
2009,1st Quintile,West,At least once per month,0.29311,574,1918,0.27273,0.31349
2009,1st Quintile,West,Seldom,0.39608,748,1918,0.37418,0.41797
2009,1st Quintile,West,Never,0.18866,359,1918,0.17114,0.20617
