year,bula_h,sex,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Hamburg,male,At least once per month,0.27962,34,78,0.17937,0.37987
1988,Hamburg,male,Seldom,0.56111,44,78,0.45027,0.67195
1988,Hamburg,female,Seldom,0.48704,47,47,0.34260,0.63148
1988,Lower Saxony,male,At least once per month,0.25616,134,483,0.21719,0.29513
1988,Lower Saxony,male,Seldom,0.53969,278,483,0.49519,0.58419
1988,Lower Saxony,male,Never,0.15751,71,483,0.12499,0.19003
1988,Lower Saxony,female,At least once per month,0.16039,99,503,0.12829,0.19250
1988,Lower Saxony,female,Seldom,0.56976,303,503,0.52645,0.61307
1988,Lower Saxony,female,Never,0.21848,101,503,0.18233,0.25462
1988,North Rhine-Westphalia,male,At least once per week,0.05907,100,1339,0.04644,0.07171
1988,North Rhine-Westphalia,male,At least once per month,0.22038,299,1339,0.19817,0.24259
1988,North Rhine-Westphalia,male,Seldom,0.52552,700,1339,0.49877,0.55228
1988,North Rhine-Westphalia,male,Never,0.19502,240,1339,0.17379,0.21625
1988,North Rhine-Westphalia,female,At least once per week,0.06791,98,1339,0.05442,0.08139
1988,North Rhine-Westphalia,female,At least once per month,0.15294,231,1339,0.13365,0.17222
1988,North Rhine-Westphalia,female,Seldom,0.49441,664,1339,0.46762,0.52120
1988,North Rhine-Westphalia,female,Never,0.28475,346,1339,0.26057,0.30893
1988,Hesse,male,At least once per week,0.10579,71,496,0.07869,0.13288
1988,Hesse,male,At least once per month,0.25763,133,496,0.21910,0.29616
1988,Hesse,male,Seldom,0.43520,196,496,0.39152,0.47888
1988,Hesse,male,Never,0.20138,96,496,0.16605,0.23671
1988,Hesse,female,At least once per week,0.14099,84,501,0.11049,0.17150
1988,Hesse,female,At least once per month,0.14494,82,501,0.11408,0.17580
1988,Hesse,female,Seldom,0.44865,209,501,0.40505,0.49224
1988,Hesse,female,Never,0.26542,126,501,0.22671,0.30412
1988,"Rhineland-Palatinate, Saarland",male,At least once per month,0.25646,89,333,0.20949,0.30344
1988,"Rhineland-Palatinate, Saarland",male,Seldom,0.48919,186,333,0.43542,0.54297
1988,"Rhineland-Palatinate, Saarland",male,Never,0.18983,58,333,0.14765,0.23202
1988,"Rhineland-Palatinate, Saarland",female,At least once per month,0.23186,79,351,0.18764,0.27607
1988,"Rhineland-Palatinate, Saarland",female,Seldom,0.42093,177,351,0.36921,0.47266
1988,"Rhineland-Palatinate, Saarland",female,Never,0.28902,95,351,0.24152,0.33651
1988,Baden-Wuerttemberg,male,At least once per week,0.08123,90,949,0.06384,0.09862
1988,Baden-Wuerttemberg,male,At least once per month,0.26891,261,949,0.24069,0.29714
1988,Baden-Wuerttemberg,male,Seldom,0.42998,376,949,0.39847,0.46150
1988,Baden-Wuerttemberg,male,Never,0.21987,222,949,0.19351,0.24624
1988,Baden-Wuerttemberg,female,At least once per week,0.08375,91,930,0.06593,0.10156
1988,Baden-Wuerttemberg,female,At least once per month,0.19127,193,930,0.16598,0.21656
1988,Baden-Wuerttemberg,female,Seldom,0.45057,391,930,0.41857,0.48256
1988,Baden-Wuerttemberg,female,Never,0.27441,255,930,0.24572,0.30311
1988,Bavaria,male,At least once per week,0.07774,79,787,0.05902,0.09646
1988,Bavaria,male,At least once per month,0.26833,225,787,0.23735,0.29930
1988,Bavaria,male,Seldom,0.45512,349,787,0.42030,0.48993
1988,Bavaria,male,Never,0.19881,134,787,0.17091,0.22671
1988,Bavaria,female,At least once per week,0.10279,96,841,0.08226,0.12333
1988,Bavaria,female,At least once per month,0.18902,183,841,0.16254,0.21549
1988,Bavaria,female,Seldom,0.44757,371,841,0.41394,0.48120
1988,Bavaria,female,Never,0.26062,191,841,0.23093,0.29031
1988,Berlin,male,At least once per month,0.21469,43,155,0.14983,0.27954
1988,Berlin,male,Seldom,0.38064,69,155,0.30395,0.45733
1988,Berlin,male,Never,0.36736,43,155,0.29122,0.44350
1988,Berlin,female,At least once per month,0.19446,37,153,0.13154,0.25738
1988,Berlin,female,Seldom,0.36840,72,153,0.29172,0.44509
1988,Berlin,female,Never,0.37176,44,153,0.29493,0.44859
1992,Schleswig-Holstein,male,Seldom,0.57292,74,74,0.45945,0.68639
1992,Schleswig-Holstein,female,Seldom,0.54952,82,113,0.45738,0.64167
1992,Schleswig-Holstein,female,Never,0.23422,31,113,0.15578,0.31265
1992,Hamburg,female,Seldom,0.43230,33,33,0.26065,0.60395
1992,Lower Saxony,male,At least once per week,0.06842,37,477,0.04574,0.09110
1992,Lower Saxony,male,At least once per month,0.26215,131,477,0.22264,0.30166
1992,Lower Saxony,male,Seldom,0.52959,252,477,0.48475,0.57443
1992,Lower Saxony,male,Never,0.13983,57,477,0.10867,0.17099
1992,Lower Saxony,female,At least once per week,0.08088,35,484,0.05657,0.10520
1992,Lower Saxony,female,At least once per month,0.19168,104,484,0.15657,0.22678
1992,Lower Saxony,female,Seldom,0.52791,271,484,0.48339,0.57244
1992,Lower Saxony,female,Never,0.19953,74,484,0.16389,0.23517
1992,North Rhine-Westphalia,male,At least once per week,0.08613,113,1227,0.07043,0.10184
1992,North Rhine-Westphalia,male,At least once per month,0.26462,366,1227,0.23992,0.28931
1992,North Rhine-Westphalia,male,Seldom,0.52222,603,1227,0.49426,0.55019
1992,North Rhine-Westphalia,male,Never,0.12702,145,1227,0.10838,0.14567
1992,North Rhine-Westphalia,female,At least once per week,0.09342,132,1270,0.07741,0.10943
1992,North Rhine-Westphalia,female,At least once per month,0.24289,325,1270,0.21929,0.26648
1992,North Rhine-Westphalia,female,Seldom,0.49230,623,1270,0.46479,0.51980
1992,North Rhine-Westphalia,female,Never,0.17139,190,1270,0.15066,0.19213
1992,Hesse,male,At least once per week,0.10140,50,467,0.07400,0.12881
1992,Hesse,male,At least once per month,0.32322,167,467,0.28075,0.36568
1992,Hesse,male,Seldom,0.42483,186,467,0.37995,0.46971
1992,Hesse,male,Never,0.15055,64,467,0.11808,0.18302
1992,Hesse,female,At least once per week,0.14222,70,475,0.11078,0.17367
1992,Hesse,female,At least once per month,0.24712,136,475,0.20828,0.28595
1992,Hesse,female,Seldom,0.41649,181,475,0.37211,0.46087
1992,Hesse,female,Never,0.19417,88,475,0.15856,0.22978
1992,"Rhineland-Palatinate, Saarland",male,At least once per month,0.30609,100,282,0.25220,0.35998
1992,"Rhineland-Palatinate, Saarland",male,Seldom,0.45938,140,282,0.40111,0.51765
1992,"Rhineland-Palatinate, Saarland",male,Never,0.16211,42,282,0.11902,0.20520
1992,"Rhineland-Palatinate, Saarland",female,At least once per week,0.10317,37,343,0.07093,0.13540
1992,"Rhineland-Palatinate, Saarland",female,At least once per month,0.28283,99,343,0.23510,0.33056
1992,"Rhineland-Palatinate, Saarland",female,Seldom,0.38290,137,343,0.33138,0.43442
1992,"Rhineland-Palatinate, Saarland",female,Never,0.23111,70,343,0.18643,0.27578
1992,Baden-Wuerttemberg,male,At least once per week,0.11250,110,868,0.09147,0.13354
1992,Baden-Wuerttemberg,male,At least once per month,0.30875,277,868,0.27800,0.33950
1992,Baden-Wuerttemberg,male,Seldom,0.44558,378,868,0.41250,0.47866
1992,Baden-Wuerttemberg,male,Never,0.13317,103,868,0.11055,0.15579
1992,Baden-Wuerttemberg,female,At least once per week,0.09679,102,873,0.07716,0.11641
1992,Baden-Wuerttemberg,female,At least once per month,0.27020,248,873,0.24073,0.29968
1992,Baden-Wuerttemberg,female,Seldom,0.45447,382,873,0.42142,0.48752
1992,Baden-Wuerttemberg,female,Never,0.17854,141,873,0.15312,0.20396
1992,Bavaria,male,At least once per week,0.06987,72,806,0.05226,0.08748
1992,Bavaria,male,At least once per month,0.27443,233,806,0.24361,0.30526
1992,Bavaria,male,Seldom,0.48332,375,806,0.44879,0.51784
1992,Bavaria,male,Never,0.17239,126,806,0.14629,0.19848
1992,Bavaria,female,At least once per week,0.10545,95,812,0.08431,0.12659
1992,Bavaria,female,At least once per month,0.23550,203,812,0.20630,0.26470
1992,Bavaria,female,Seldom,0.42515,350,812,0.39113,0.45918
1992,Bavaria,female,Never,0.23390,164,812,0.20476,0.26303
1992,Berlin,male,At least once per month,0.33882,91,250,0.28003,0.39761
1992,Berlin,male,Seldom,0.43257,124,250,0.37103,0.49410
1992,Berlin,male,Never,0.13395,35,250,0.09164,0.17625
1992,Berlin,female,At least once per week,0.13288,35,315,0.09533,0.17042
1992,Berlin,female,At least once per month,0.21182,77,315,0.16662,0.25701
1992,Berlin,female,Seldom,0.46754,156,315,0.41235,0.52273
1992,Berlin,female,Never,0.18776,47,315,0.14457,0.23096
1992,Brandenburg,male,At least once per month,0.31617,105,261,0.25965,0.37269
1992,Brandenburg,male,Seldom,0.51216,156,261,0.45140,0.57292
1992,Brandenburg,female,At least once per week,0.09391,31,341,0.06291,0.12492
1992,Brandenburg,female,At least once per month,0.22403,81,341,0.17971,0.26835
1992,Brandenburg,female,Seldom,0.50541,180,341,0.45227,0.55856
1992,Brandenburg,female,Never,0.17664,49,341,0.13611,0.21718
1992,Mecklenburg-Western Pomerania,male,At least once per month,0.30211,64,172,0.23329,0.37094
1992,Mecklenburg-Western Pomerania,male,Seldom,0.48868,108,172,0.41375,0.56360
1992,Mecklenburg-Western Pomerania,female,At least once per month,0.21645,44,179,0.15595,0.27695
1992,Mecklenburg-Western Pomerania,female,Seldom,0.58876,135,179,0.51647,0.66104
1992,Saxony,male,At least once per week,0.07373,41,531,0.05148,0.09598
1992,Saxony,male,At least once per month,0.29893,159,531,0.25996,0.33791
1992,Saxony,male,Seldom,0.51576,287,531,0.47321,0.55830
1992,Saxony,male,Never,0.11158,44,531,0.08477,0.13839
1992,Saxony,female,At least once per week,0.09286,54,620,0.06999,0.11572
1992,Saxony,female,At least once per month,0.20432,136,620,0.17256,0.23608
1992,Saxony,female,Seldom,0.51161,347,620,0.47223,0.55099
1992,Saxony,female,Never,0.19122,83,620,0.16023,0.22220
1992,Saxony-Anhalt,male,At least once per month,0.29403,112,311,0.24331,0.34475
1992,Saxony-Anhalt,male,Seldom,0.52763,199,311,0.47206,0.58321
1992,Saxony-Anhalt,female,At least once per week,0.09294,35,400,0.06445,0.12143
1992,Saxony-Anhalt,female,At least once per month,0.23667,88,400,0.19496,0.27837
1992,Saxony-Anhalt,female,Seldom,0.54848,239,400,0.49965,0.59731
1992,Saxony-Anhalt,female,Never,0.12191,38,400,0.08981,0.15401
1992,Thuringa,male,At least once per month,0.34465,116,275,0.28837,0.40092
1992,Thuringa,male,Seldom,0.47068,159,275,0.41158,0.52979
1992,Thuringa,female,At least once per month,0.24399,89,328,0.19743,0.29054
1992,Thuringa,female,Seldom,0.50023,200,328,0.44604,0.55443
1992,Thuringa,female,Never,0.16451,39,328,0.12433,0.20470
1994,Schleswig-Holstein,male,Seldom,0.66625,86,86,0.56600,0.76650
1994,Schleswig-Holstein,female,Seldom,0.57562,87,87,0.47116,0.68008
1994,Hamburg,female,Seldom,0.49835,38,38,0.33724,0.65946
1994,Lower Saxony,male,At least once per week,0.06952,39,478,0.04670,0.09235
1994,Lower Saxony,male,At least once per month,0.31805,168,478,0.27625,0.35984
1994,Lower Saxony,male,Seldom,0.50373,229,478,0.45886,0.54860
1994,Lower Saxony,male,Never,0.10870,42,478,0.08077,0.13663
1994,Lower Saxony,female,At least once per week,0.06548,35,484,0.04342,0.08755
1994,Lower Saxony,female,At least once per month,0.23328,112,484,0.19556,0.27099
1994,Lower Saxony,female,Seldom,0.52647,267,484,0.48194,0.57100
1994,Lower Saxony,female,Never,0.17477,70,484,0.14090,0.20864
1994,North Rhine-Westphalia,male,At least once per week,0.06986,92,1176,0.05528,0.08443
1994,North Rhine-Westphalia,male,At least once per month,0.28183,351,1176,0.25610,0.30755
1994,North Rhine-Westphalia,male,Seldom,0.54404,617,1176,0.51556,0.57252
1994,North Rhine-Westphalia,male,Never,0.10427,116,1176,0.08680,0.12175
1994,North Rhine-Westphalia,female,At least once per week,0.07892,106,1263,0.06405,0.09380
1994,North Rhine-Westphalia,female,At least once per month,0.22861,286,1263,0.20544,0.25178
1994,North Rhine-Westphalia,female,Seldom,0.51424,664,1263,0.48667,0.54182
1994,North Rhine-Westphalia,female,Never,0.17823,207,1263,0.15711,0.19934
1994,Hesse,male,At least once per week,0.12807,56,446,0.09702,0.15912
1994,Hesse,male,At least once per month,0.30340,144,446,0.26069,0.34612
1994,Hesse,male,Seldom,0.44542,198,446,0.39924,0.49159
1994,Hesse,male,Never,0.12311,48,446,0.09258,0.15364
1994,Hesse,female,At least once per week,0.10526,58,466,0.07737,0.13316
1994,Hesse,female,At least once per month,0.24673,134,466,0.20754,0.28591
1994,Hesse,female,Seldom,0.44046,201,466,0.39534,0.48558
1994,Hesse,female,Never,0.20755,73,466,0.17069,0.24441
1994,"Rhineland-Palatinate, Saarland",male,At least once per week,0.09716,34,296,0.06336,0.13096
1994,"Rhineland-Palatinate, Saarland",male,At least once per month,0.31060,92,296,0.25780,0.36341
1994,"Rhineland-Palatinate, Saarland",male,Seldom,0.43582,134,296,0.37924,0.49241
1994,"Rhineland-Palatinate, Saarland",male,Never,0.15641,36,296,0.11496,0.19786
1994,"Rhineland-Palatinate, Saarland",female,At least once per week,0.12555,43,332,0.08985,0.16124
1994,"Rhineland-Palatinate, Saarland",female,At least once per month,0.26027,90,332,0.21300,0.30754
1994,"Rhineland-Palatinate, Saarland",female,Seldom,0.39569,133,332,0.34301,0.44837
1994,"Rhineland-Palatinate, Saarland",female,Never,0.21849,66,332,0.17397,0.26301
1994,Baden-Wuerttemberg,male,At least once per week,0.10421,102,858,0.08376,0.12467
1994,Baden-Wuerttemberg,male,At least once per month,0.32101,298,858,0.28975,0.35227
1994,Baden-Wuerttemberg,male,Seldom,0.44897,357,858,0.41567,0.48227
1994,Baden-Wuerttemberg,male,Never,0.12581,101,858,0.10361,0.14801
1994,Baden-Wuerttemberg,female,At least once per week,0.10310,109,866,0.08283,0.12336
1994,Baden-Wuerttemberg,female,At least once per month,0.27498,259,866,0.24523,0.30474
1994,Baden-Wuerttemberg,female,Seldom,0.46409,384,866,0.43085,0.49732
1994,Baden-Wuerttemberg,female,Never,0.15783,114,866,0.13354,0.18213
1994,Bavaria,male,At least once per week,0.08959,72,766,0.06935,0.10983
1994,Bavaria,male,At least once per month,0.26755,228,766,0.23618,0.29892
1994,Bavaria,male,Seldom,0.49555,368,766,0.46012,0.53098
1994,Bavaria,male,Never,0.14731,98,766,0.12219,0.17242
1994,Bavaria,female,At least once per week,0.09021,74,804,0.07039,0.11002
1994,Bavaria,female,At least once per month,0.19302,179,804,0.16572,0.22032
1994,Bavaria,female,Seldom,0.48361,394,804,0.44904,0.51817
1994,Bavaria,female,Never,0.23316,157,804,0.20392,0.26241
1994,Berlin,male,At least once per month,0.31166,82,211,0.24902,0.37431
1994,Berlin,male,Seldom,0.51383,129,211,0.44622,0.58143
1994,Berlin,female,At least once per month,0.21413,74,259,0.16407,0.26418
1994,Berlin,female,Seldom,0.50054,148,259,0.43953,0.56156
1994,Berlin,female,Never,0.15291,37,259,0.10900,0.19683
1994,Brandenburg,male,At least once per month,0.30527,88,245,0.24749,0.36306
1994,Brandenburg,male,Seldom,0.51422,157,245,0.45151,0.57693
1994,Brandenburg,female,At least once per month,0.21368,69,288,0.16625,0.26110
1994,Brandenburg,female,Seldom,0.53852,178,288,0.48085,0.59620
1994,Brandenburg,female,Never,0.16706,41,288,0.12390,0.21022
1994,Mecklenburg-Western Pomerania,male,At least once per month,0.31661,62,169,0.24627,0.38695
1994,Mecklenburg-Western Pomerania,male,Seldom,0.49981,107,169,0.42420,0.57542
1994,Mecklenburg-Western Pomerania,female,At least once per month,0.19762,41,161,0.13592,0.25933
1994,Mecklenburg-Western Pomerania,female,Seldom,0.55025,120,161,0.47316,0.62733
1994,Saxony,male,At least once per week,0.08781,41,523,0.06353,0.11209
1994,Saxony,male,At least once per month,0.31210,168,523,0.27235,0.35185
1994,Saxony,male,Seldom,0.50777,272,523,0.46488,0.55065
1994,Saxony,male,Never,0.09232,42,523,0.06749,0.11716
1994,Saxony,female,At least once per week,0.07970,48,598,0.05798,0.10143
1994,Saxony,female,At least once per month,0.19558,135,598,0.16376,0.22740
1994,Saxony,female,Seldom,0.50357,321,598,0.46346,0.54367
1994,Saxony,female,Never,0.22115,94,598,0.18786,0.25444
1994,Saxony-Anhalt,male,At least once per month,0.33677,109,274,0.28071,0.39284
1994,Saxony-Anhalt,male,Seldom,0.47449,165,274,0.41525,0.53372
1994,Saxony-Anhalt,female,At least once per week,0.11177,37,371,0.07966,0.14387
1994,Saxony-Anhalt,female,At least once per month,0.22010,78,371,0.17788,0.26232
1994,Saxony-Anhalt,female,Seldom,0.47722,202,371,0.42633,0.52812
1994,Saxony-Anhalt,female,Never,0.19091,54,371,0.15086,0.23096
1994,Thuringa,male,At least once per week,0.11391,38,294,0.07753,0.15029
1994,Thuringa,male,At least once per month,0.32420,94,294,0.27060,0.37779
1994,Thuringa,male,Seldom,0.47626,162,294,0.41908,0.53345
1994,Thuringa,female,At least once per month,0.21444,76,319,0.16933,0.25955
1994,Thuringa,female,Seldom,0.52139,199,319,0.46648,0.57629
1994,Thuringa,female,Never,0.17672,44,319,0.13480,0.21865
1996,Schleswig-Holstein,male,At least once per month,0.33672,46,116,0.25035,0.42310
1996,Schleswig-Holstein,male,Seldom,0.54139,70,116,0.45032,0.63246
1996,Schleswig-Holstein,female,At least once per month,0.26454,40,119,0.18495,0.34413
1996,Schleswig-Holstein,female,Seldom,0.54865,79,119,0.45886,0.63844
1996,Hamburg,male,At least once per month,0.47607,33,33,0.30303,0.64912
1996,Hamburg,female,Seldom,0.53493,33,33,0.36211,0.70775
1996,Lower Saxony,male,At least once per week,0.10981,58,508,0.08260,0.13703
1996,Lower Saxony,male,At least once per month,0.29264,167,508,0.25304,0.33225
1996,Lower Saxony,male,Seldom,0.50435,243,508,0.46083,0.54788
1996,Lower Saxony,male,Never,0.09319,40,508,0.06788,0.11849
1996,Lower Saxony,female,At least once per week,0.11720,65,533,0.08986,0.14453
1996,Lower Saxony,female,At least once per month,0.24368,147,533,0.20720,0.28017
1996,Lower Saxony,female,Seldom,0.52305,272,533,0.48061,0.56550
