year,pgisced97,regtyp,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Second Stage of Tertiary Education,Urban regions,At least once per week,0.07708,53,621,0.05609,0.09808
1986,Second Stage of Tertiary Education,Urban regions,At least once per month,0.21415,131,621,0.18186,0.24644
1986,Second Stage of Tertiary Education,Urban regions,Seldom,0.49544,313,621,0.45608,0.53479
1986,Second Stage of Tertiary Education,Urban regions,Never,0.21333,124,621,0.18108,0.24558
1986,Second Stage of Tertiary Education,Rural regions,Seldom,0.56038,75,75,0.44729,0.67347
1988,No answer / don't know,Urban regions,Seldom,0.51369,53,85,0.40680,0.62058
1988,No answer / don't know,Urban regions,Never,0.21810,32,85,0.12979,0.30641
1988,Pre-primary Level,Urban regions,Seldom,0.50275,68,68,0.38302,0.62247
1988,Primary Level,Urban regions,At least once per week,0.11669,83,594,0.09085,0.14253
1988,Primary Level,Urban regions,At least once per month,0.19745,137,594,0.16541,0.22949
1988,Primary Level,Urban regions,Seldom,0.38705,211,594,0.34785,0.42625
1988,Primary Level,Urban regions,Never,0.29882,163,594,0.26198,0.33566
1988,Lower Secondary Level,Urban regions,At least once per week,0.09702,220,2098,0.08435,0.10969
1988,Lower Secondary Level,Urban regions,At least once per month,0.18181,423,2098,0.16531,0.19832
1988,Lower Secondary Level,Urban regions,Seldom,0.40121,870,2098,0.38023,0.42219
1988,Lower Secondary Level,Urban regions,Never,0.31996,585,2098,0.30000,0.33993
1988,Lower Secondary Level,Rural regions,At least once per week,0.07809,55,605,0.05669,0.09949
1988,Lower Secondary Level,Rural regions,At least once per month,0.17619,127,605,0.14581,0.20658
1988,Lower Secondary Level,Rural regions,Seldom,0.45632,280,605,0.41660,0.49604
1988,Lower Secondary Level,Rural regions,Never,0.28940,143,605,0.25323,0.32556
1988,Upper Secondary Level,Urban regions,At least once per week,0.06510,296,3662,0.05710,0.07309
1988,Upper Secondary Level,Urban regions,At least once per month,0.21152,834,3662,0.19829,0.22475
1988,Upper Secondary Level,Urban regions,Seldom,0.50258,1820,3662,0.48639,0.51878
1988,Upper Secondary Level,Urban regions,Never,0.22080,712,3662,0.20736,0.23423
1988,Upper Secondary Level,Rural regions,At least once per week,0.06192,68,1040,0.04726,0.07657
1988,Upper Secondary Level,Rural regions,At least once per month,0.23544,265,1040,0.20964,0.26124
1988,Upper Secondary Level,Rural regions,Seldom,0.52293,534,1040,0.49256,0.55330
1988,Upper Secondary Level,Rural regions,Never,0.17971,173,1040,0.15637,0.20306
1988,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.26635,60,204,0.20554,0.32716
1988,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.46719,101,204,0.39856,0.53583
1988,Post-secondary Non-tertiary Level,Urban regions,Never,0.17952,43,204,0.12673,0.23232
1988,First Stage of Tertiary Education,Urban regions,At least once per month,0.21142,94,399,0.17130,0.25153
1988,First Stage of Tertiary Education,Urban regions,Seldom,0.53093,231,399,0.48190,0.57996
1988,First Stage of Tertiary Education,Urban regions,Never,0.20562,74,399,0.16591,0.24533
1988,First Stage of Tertiary Education,Rural regions,Seldom,0.53772,65,65,0.41557,0.65987
1988,Second Stage of Tertiary Education,Urban regions,At least once per week,0.05751,33,587,0.03866,0.07636
1988,Second Stage of Tertiary Education,Urban regions,At least once per month,0.23507,137,587,0.20074,0.26941
1988,Second Stage of Tertiary Education,Urban regions,Seldom,0.50159,303,587,0.46111,0.54208
1988,Second Stage of Tertiary Education,Urban regions,Never,0.20583,114,587,0.17309,0.23856
1988,Second Stage of Tertiary Education,Rural regions,Seldom,0.54399,66,66,0.42291,0.66508
1992,No answer / don't know,Urban regions,At least once per month,0.30576,42,100,0.21501,0.39652
1992,No answer / don't know,Urban regions,Seldom,0.38310,58,100,0.28734,0.47887
1992,Pre-primary Level,Urban regions,At least once per month,0.28664,35,105,0.19973,0.37355
1992,Pre-primary Level,Urban regions,Seldom,0.53495,70,105,0.43908,0.63081
1992,Primary Level,Urban regions,At least once per week,0.11846,71,520,0.09066,0.14627
1992,Primary Level,Urban regions,At least once per month,0.27049,149,520,0.23228,0.30871
1992,Primary Level,Urban regions,Seldom,0.35364,185,520,0.31251,0.39477
1992,Primary Level,Urban regions,Never,0.25740,115,520,0.21979,0.29502
1992,Primary Level,Rural regions,Seldom,0.51402,47,47,0.36958,0.65846
1992,Lower Secondary Level,Urban regions,At least once per week,0.12982,257,1912,0.11475,0.14489
1992,Lower Secondary Level,Urban regions,At least once per month,0.23723,534,1912,0.21816,0.25630
1992,Lower Secondary Level,Urban regions,Seldom,0.40916,764,1912,0.38711,0.43120
1992,Lower Secondary Level,Urban regions,Never,0.22379,357,1912,0.20511,0.24248
1992,Lower Secondary Level,Rural regions,At least once per week,0.08541,65,825,0.06633,0.10449
1992,Lower Secondary Level,Rural regions,At least once per month,0.21329,194,825,0.18532,0.24126
1992,Lower Secondary Level,Rural regions,Seldom,0.42104,382,825,0.38733,0.45475
1992,Lower Secondary Level,Rural regions,Never,0.28026,184,825,0.24959,0.31092
1992,Upper Secondary Level,No answer / don't know,Seldom,0.56128,41,41,0.40750,0.71506
1992,Upper Secondary Level,Urban regions,At least once per week,0.09082,392,4121,0.08205,0.09960
1992,Upper Secondary Level,Urban regions,At least once per month,0.26200,1156,4121,0.24857,0.27543
1992,Upper Secondary Level,Urban regions,Seldom,0.49279,2035,4121,0.47752,0.50806
1992,Upper Secondary Level,Urban regions,Never,0.15439,538,4121,0.14335,0.16542
1992,Upper Secondary Level,Rural regions,At least once per week,0.08626,214,2458,0.07516,0.09736
1992,Upper Secondary Level,Rural regions,At least once per month,0.27172,696,2458,0.25413,0.28931
1992,Upper Secondary Level,Rural regions,Seldom,0.50906,1305,2458,0.48930,0.52883
1992,Upper Secondary Level,Rural regions,Never,0.13296,243,2458,0.11953,0.14639
1992,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.33473,105,273,0.27865,0.39081
1992,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.49222,136,273,0.43281,0.55163
1992,Post-secondary Non-tertiary Level,Urban regions,Never,0.10258,32,273,0.06652,0.13863
1992,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.42898,33,68,0.31047,0.54749
1992,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.39734,35,68,0.28016,0.51452
1992,First Stage of Tertiary Education,Urban regions,At least once per month,0.24095,120,438,0.20085,0.28105
1992,First Stage of Tertiary Education,Urban regions,Seldom,0.53910,249,438,0.49237,0.58584
1992,First Stage of Tertiary Education,Urban regions,Never,0.16234,69,438,0.12776,0.19691
1992,First Stage of Tertiary Education,Rural regions,At least once per month,0.33327,91,266,0.27651,0.39002
1992,First Stage of Tertiary Education,Rural regions,Seldom,0.42919,140,266,0.36959,0.48878
1992,First Stage of Tertiary Education,Rural regions,Never,0.17725,35,266,0.13127,0.22323
1992,Second Stage of Tertiary Education,Urban regions,At least once per week,0.06294,71,988,0.04779,0.07809
1992,Second Stage of Tertiary Education,Urban regions,At least once per month,0.25564,262,988,0.22843,0.28286
1992,Second Stage of Tertiary Education,Urban regions,Seldom,0.54066,544,988,0.50957,0.57175
1992,Second Stage of Tertiary Education,Urban regions,Never,0.14076,111,988,0.11906,0.16246
1992,Second Stage of Tertiary Education,Rural regions,At least once per week,0.08582,51,628,0.06390,0.10775
1992,Second Stage of Tertiary Education,Rural regions,At least once per month,0.26357,163,628,0.22908,0.29805
1992,Second Stage of Tertiary Education,Rural regions,Seldom,0.53476,359,628,0.49572,0.57380
1992,Second Stage of Tertiary Education,Rural regions,Never,0.11585,55,628,0.09080,0.14090
1994,No answer / don't know,Urban regions,At least once per month,0.34277,53,135,0.26240,0.42313
1994,No answer / don't know,Urban regions,Seldom,0.46110,82,135,0.37670,0.54550
1994,Pre-primary Level,Urban regions,At least once per month,0.33482,50,133,0.25431,0.41533
1994,Pre-primary Level,Urban regions,Seldom,0.46567,83,133,0.38058,0.55077
1994,Pre-primary Level,Rural regions,Seldom,0.58615,40,40,0.43157,0.74072
1994,Primary Level,Urban regions,At least once per week,0.09003,53,465,0.06398,0.11607
1994,Primary Level,Urban regions,At least once per month,0.26227,127,465,0.22224,0.30229
1994,Primary Level,Urban regions,Seldom,0.41585,184,465,0.37100,0.46070
1994,Primary Level,Urban regions,Never,0.23186,101,465,0.19346,0.27026
1994,Primary Level,Rural regions,At least once per month,0.31330,37,37,0.16178,0.46482
1994,Lower Secondary Level,Urban regions,At least once per week,0.11513,204,1718,0.10003,0.13023
1994,Lower Secondary Level,Urban regions,At least once per month,0.23638,449,1718,0.21629,0.25648
1994,Lower Secondary Level,Urban regions,Seldom,0.42499,747,1718,0.40160,0.44837
1994,Lower Secondary Level,Urban regions,Never,0.22350,318,1718,0.20379,0.24320
1994,Lower Secondary Level,Rural regions,At least once per week,0.10002,78,752,0.07856,0.12148
1994,Lower Secondary Level,Rural regions,At least once per month,0.22140,182,752,0.19171,0.25110
1994,Lower Secondary Level,Rural regions,Seldom,0.41335,337,752,0.37813,0.44857
1994,Lower Secondary Level,Rural regions,Never,0.26523,155,752,0.23366,0.29680
1994,Upper Secondary Level,Urban regions,At least once per week,0.08756,382,4122,0.07893,0.09619
1994,Upper Secondary Level,Urban regions,At least once per month,0.25997,1145,4122,0.24658,0.27336
1994,Upper Secondary Level,Urban regions,Seldom,0.50864,2106,4122,0.49338,0.52391
1994,Upper Secondary Level,Urban regions,Never,0.14383,489,4122,0.13311,0.15454
1994,Upper Secondary Level,Rural regions,At least once per week,0.09145,228,2405,0.07993,0.10297
1994,Upper Secondary Level,Rural regions,At least once per month,0.28355,706,2405,0.26553,0.30156
1994,Upper Secondary Level,Rural regions,Seldom,0.50027,1242,2405,0.48028,0.52026
1994,Upper Secondary Level,Rural regions,Never,0.12473,229,2405,0.11153,0.13794
1994,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.36853,99,234,0.30659,0.43047
1994,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.47535,135,234,0.41123,0.53947
1994,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.54116,57,57,0.41065,0.67168
1994,First Stage of Tertiary Education,Urban regions,At least once per week,0.07193,37,457,0.04821,0.09564
1994,First Stage of Tertiary Education,Urban regions,At least once per month,0.19931,108,457,0.16264,0.23597
1994,First Stage of Tertiary Education,Urban regions,Seldom,0.56746,251,457,0.52198,0.61293
1994,First Stage of Tertiary Education,Urban regions,Never,0.16131,61,457,0.12755,0.19507
1994,First Stage of Tertiary Education,Rural regions,At least once per month,0.29345,94,243,0.23608,0.35082
1994,First Stage of Tertiary Education,Rural regions,Seldom,0.50609,149,243,0.44310,0.56909
1994,Second Stage of Tertiary Education,Urban regions,At least once per week,0.06051,69,1034,0.04597,0.07505
1994,Second Stage of Tertiary Education,Urban regions,At least once per month,0.25078,265,1034,0.22435,0.27722
1994,Second Stage of Tertiary Education,Urban regions,Seldom,0.57475,590,1034,0.54460,0.60490
1994,Second Stage of Tertiary Education,Urban regions,Never,0.11396,110,1034,0.09458,0.13333
1994,Second Stage of Tertiary Education,Rural regions,At least once per week,0.09364,56,611,0.07052,0.11676
1994,Second Stage of Tertiary Education,Rural regions,At least once per month,0.23578,152,611,0.20209,0.26946
1994,Second Stage of Tertiary Education,Rural regions,Seldom,0.53487,337,611,0.49529,0.57446
1994,Second Stage of Tertiary Education,Rural regions,Never,0.13571,66,611,0.10853,0.16288
1996,No answer / don't know,Urban regions,At least once per month,0.37332,77,147,0.29486,0.45178
1996,No answer / don't know,Urban regions,Seldom,0.36481,70,147,0.28673,0.44290
1996,Pre-primary Level,Urban regions,At least once per month,0.35356,65,159,0.27902,0.42811
1996,Pre-primary Level,Urban regions,Seldom,0.46971,94,159,0.39189,0.54753
1996,Pre-primary Level,Rural regions,Seldom,0.54733,53,53,0.41204,0.68262
1996,Primary Level,Urban regions,At least once per week,0.13511,59,402,0.10165,0.16857
1996,Primary Level,Urban regions,At least once per month,0.27573,120,402,0.23199,0.31947
1996,Primary Level,Urban regions,Seldom,0.37612,156,402,0.32871,0.42354
1996,Primary Level,Urban regions,Never,0.21304,67,402,0.17296,0.25312
1996,Primary Level,Rural regions,At least once per month,0.36427,36,36,0.20484,0.52370
1996,Lower Secondary Level,Urban regions,At least once per week,0.15672,244,1634,0.13909,0.17435
1996,Lower Secondary Level,Urban regions,At least once per month,0.23871,459,1634,0.21803,0.25938
1996,Lower Secondary Level,Urban regions,Seldom,0.40160,658,1634,0.37782,0.42538
1996,Lower Secondary Level,Urban regions,Never,0.20298,273,1634,0.18347,0.22248
1996,Lower Secondary Level,Rural regions,At least once per week,0.13264,94,735,0.10810,0.15718
1996,Lower Secondary Level,Rural regions,At least once per month,0.24580,211,735,0.21465,0.27695
1996,Lower Secondary Level,Rural regions,Seldom,0.43621,327,735,0.40033,0.47209
1996,Lower Secondary Level,Rural regions,Never,0.18536,103,735,0.15724,0.21347
1996,Upper Secondary Level,Urban regions,At least once per week,0.11779,511,4134,0.10796,0.12762
1996,Upper Secondary Level,Urban regions,At least once per month,0.29839,1315,4134,0.28444,0.31234
1996,Upper Secondary Level,Urban regions,Seldom,0.45664,1884,4134,0.44146,0.47183
1996,Upper Secondary Level,Urban regions,Never,0.12718,424,4134,0.11702,0.13734
1996,Upper Secondary Level,Rural regions,At least once per week,0.11133,272,2463,0.09891,0.12376
1996,Upper Secondary Level,Rural regions,At least once per month,0.32326,859,2463,0.30479,0.34174
1996,Upper Secondary Level,Rural regions,Seldom,0.47098,1161,2463,0.45126,0.49070
1996,Upper Secondary Level,Rural regions,Never,0.09442,171,2463,0.08287,0.10597
1996,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.10918,44,323,0.07512,0.14325
1996,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.36917,134,323,0.31646,0.42188
1996,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.45106,145,323,0.39671,0.50541
1996,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.35697,45,98,0.26162,0.45231
1996,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.48001,53,98,0.38059,0.57944
1996,First Stage of Tertiary Education,Urban regions,At least once per week,0.12037,54,468,0.09086,0.14988
1996,First Stage of Tertiary Education,Urban regions,At least once per month,0.30268,158,468,0.26101,0.34435
1996,First Stage of Tertiary Education,Urban regions,Seldom,0.45697,217,468,0.41179,0.50215
1996,First Stage of Tertiary Education,Urban regions,Never,0.11998,39,468,0.09051,0.14945
1996,First Stage of Tertiary Education,Rural regions,At least once per month,0.35457,106,251,0.29527,0.41387
1996,First Stage of Tertiary Education,Rural regions,Seldom,0.50581,145,251,0.44384,0.56779
1996,Second Stage of Tertiary Education,Urban regions,At least once per week,0.09532,111,1117,0.07809,0.11255
1996,Second Stage of Tertiary Education,Urban regions,At least once per month,0.29184,324,1117,0.26516,0.31851
1996,Second Stage of Tertiary Education,Urban regions,Seldom,0.52277,595,1117,0.49347,0.55208
1996,Second Stage of Tertiary Education,Urban regions,Never,0.09007,87,1117,0.07327,0.10687
1996,Second Stage of Tertiary Education,Rural regions,At least once per week,0.11115,70,643,0.08684,0.13547
1996,Second Stage of Tertiary Education,Rural regions,At least once per month,0.31398,200,643,0.27808,0.34988
1996,Second Stage of Tertiary Education,Rural regions,Seldom,0.50554,338,643,0.46687,0.54422
1996,Second Stage of Tertiary Education,Rural regions,Never,0.06932,35,643,0.04967,0.08897
1997,No answer / don't know,Urban regions,At least once per week,0.18316,35,179,0.12634,0.23999
1997,No answer / don't know,Urban regions,At least once per month,0.22866,54,179,0.16696,0.29036
1997,No answer / don't know,Urban regions,Seldom,0.49260,90,179,0.41915,0.56605
1997,No answer / don't know,Rural regions,Seldom,0.51651,33,33,0.34336,0.68966
1997,Pre-primary Level,Urban regions,At least once per month,0.23090,48,153,0.16391,0.29789
1997,Pre-primary Level,Urban regions,Seldom,0.54023,105,153,0.46100,0.61946
1997,Pre-primary Level,Rural regions,Seldom,0.48762,58,58,0.35786,0.61738
1997,Primary Level,Urban regions,At least once per week,0.11102,50,386,0.07964,0.14240
1997,Primary Level,Urban regions,At least once per month,0.25099,102,386,0.20768,0.29430
1997,Primary Level,Urban regions,Seldom,0.42289,164,386,0.37354,0.47224
1997,Primary Level,Urban regions,Never,0.21510,70,386,0.17405,0.25614
1997,Lower Secondary Level,Urban regions,At least once per week,0.13315,213,1603,0.11651,0.14979
1997,Lower Secondary Level,Urban regions,At least once per month,0.22810,432,1603,0.20755,0.24865
1997,Lower Secondary Level,Urban regions,Seldom,0.40989,665,1603,0.38581,0.43397
1997,Lower Secondary Level,Urban regions,Never,0.22886,293,1603,0.20829,0.24943
1997,Lower Secondary Level,Rural regions,At least once per week,0.12624,97,704,0.10169,0.15079
1997,Lower Secondary Level,Rural regions,At least once per month,0.28902,225,704,0.25551,0.32253
1997,Lower Secondary Level,Rural regions,Seldom,0.39067,281,704,0.35460,0.42674
1997,Lower Secondary Level,Rural regions,Never,0.19407,101,704,0.16484,0.22331
1997,Upper Secondary Level,Urban regions,At least once per week,0.11356,479,4030,0.10376,0.12335
1997,Upper Secondary Level,Urban regions,At least once per month,0.28633,1196,4030,0.27237,0.30029
1997,Upper Secondary Level,Urban regions,Seldom,0.46685,1912,4030,0.45145,0.48226
1997,Upper Secondary Level,Urban regions,Never,0.13326,443,4030,0.12276,0.14375
1997,Upper Secondary Level,Rural regions,At least once per week,0.11459,267,2405,0.10186,0.12732
1997,Upper Secondary Level,Rural regions,At least once per month,0.31655,809,2405,0.29796,0.33514
1997,Upper Secondary Level,Rural regions,Seldom,0.46066,1127,2405,0.44074,0.48059
1997,Upper Secondary Level,Rural regions,Never,0.10820,202,2405,0.09578,0.12061
1997,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.10136,36,333,0.06890,0.13383
1997,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.36403,119,333,0.31228,0.41579
1997,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.42908,147,333,0.37584,0.48232
1997,Post-secondary Non-tertiary Level,Urban regions,Never,0.10552,31,333,0.07248,0.13857
1997,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.33739,48,99,0.24378,0.43100
1997,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.43488,51,99,0.33673,0.53303
1997,First Stage of Tertiary Education,Urban regions,At least once per week,0.10673,50,460,0.07849,0.13498
1997,First Stage of Tertiary Education,Urban regions,At least once per month,0.29503,138,460,0.25331,0.33675
1997,First Stage of Tertiary Education,Urban regions,Seldom,0.46838,222,460,0.42273,0.51403
1997,First Stage of Tertiary Education,Urban regions,Never,0.12985,50,460,0.09910,0.16060
1997,First Stage of Tertiary Education,Rural regions,At least once per month,0.35111,100,236,0.29008,0.41214
1997,First Stage of Tertiary Education,Rural regions,Seldom,0.46723,136,236,0.40344,0.53102
1997,Second Stage of Tertiary Education,Urban regions,At least once per week,0.08641,103,1097,0.06977,0.10304
1997,Second Stage of Tertiary Education,Urban regions,At least once per month,0.25795,302,1097,0.23204,0.28385
1997,Second Stage of Tertiary Education,Urban regions,Seldom,0.53988,583,1097,0.51037,0.56939
1997,Second Stage of Tertiary Education,Urban regions,Never,0.11577,109,1097,0.09683,0.13471
1997,Second Stage of Tertiary Education,Rural regions,At least once per week,0.10460,68,657,0.08118,0.12802
1997,Second Stage of Tertiary Education,Rural regions,At least once per month,0.31981,207,657,0.28412,0.35550
1997,Second Stage of Tertiary Education,Rural regions,Seldom,0.48704,343,657,0.44879,0.52529
1997,Second Stage of Tertiary Education,Rural regions,Never,0.08856,39,657,0.06681,0.11030
1999,No answer / don't know,Urban regions,At least once per week,0.14049,31,179,0.08944,0.19154
1999,No answer / don't know,Urban regions,At least once per month,0.35327,66,179,0.28305,0.42349
1999,No answer / don't know,Urban regions,Seldom,0.37447,82,179,0.30337,0.44557
1999,No answer / don't know,Rural regions,Seldom,0.39388,33,33,0.22458,0.56317
1999,Pre-primary Level,Urban regions,At least once per month,0.34128,65,166,0.26893,0.41363
1999,Pre-primary Level,Urban regions,Seldom,0.46108,101,166,0.38502,0.53714
1999,Pre-primary Level,Rural regions,At least once per month,0.29407,34,93,0.20096,0.38717
1999,Pre-primary Level,Rural regions,Seldom,0.55820,59,93,0.45672,0.65968
1999,Primary Level,Urban regions,At least once per week,0.12348,49,352,0.08906,0.15790
1999,Primary Level,Urban regions,At least once per month,0.24012,87,352,0.19543,0.28480
1999,Primary Level,Urban regions,Seldom,0.34512,125,352,0.29538,0.39485
1999,Primary Level,Urban regions,Never,0.29129,91,352,0.24375,0.33882
1999,Primary Level,Rural regions,Seldom,0.53403,31,31,0.35552,0.71254
1999,Lower Secondary Level,Urban regions,At least once per week,0.12049,211,1677,0.10490,0.13607
1999,Lower Secondary Level,Urban regions,At least once per month,0.24126,458,1677,0.22078,0.26175
1999,Lower Secondary Level,Urban regions,Seldom,0.40487,699,1677,0.38137,0.42837
1999,Lower Secondary Level,Urban regions,Never,0.23338,309,1677,0.21313,0.25363
1999,Lower Secondary Level,Rural regions,At least once per week,0.10088,86,745,0.07924,0.12252
1999,Lower Secondary Level,Rural regions,At least once per month,0.21941,192,745,0.18968,0.24915
1999,Lower Secondary Level,Rural regions,Seldom,0.43344,326,745,0.39783,0.46905
1999,Lower Secondary Level,Rural regions,Never,0.24627,141,745,0.21531,0.27723
1999,Upper Secondary Level,Urban regions,At least once per week,0.11186,499,4283,0.10242,0.12130
