"pli0095_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1996","Hauptschule","3","298","0.278330765720185","0.250370633715798","0.306290897724572"
"Min 1x pro Monat","1996","Hauptschule","4","155","0.232680503367692","0.198671895210534","0.26668911152485"
"Min 1x pro Monat","1996","Hauptschule","5 Einkommensstärkstes Quintil","55","0.273641162303682","0.212312089657678","0.334970234949686"
"Min 1x pro Monat","1996","Realschule","1 Einkommensschwächstes Quintil","354","0.337775574854634","0.308269853747511","0.367281295961757"
"Min 1x pro Monat","1996","Realschule","2","346","0.371578812523071","0.340165261654624","0.402992363391518"
"Min 1x pro Monat","1996","Realschule","3","202","0.302902715339402","0.266407349330676","0.339398081348129"
"Min 1x pro Monat","1996","Realschule","4","119","0.289284610942144","0.244455271352572","0.334113950531716"
"Min 1x pro Monat","1996","Realschule","5 Einkommensstärkstes Quintil","59","0.237361809372334","0.179679897759492","0.295043720985176"
"Min 1x pro Monat","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","120","0.336439290571276","0.28553811883992","0.387340462302632"
"Min 1x pro Monat","1996","(Fach-)Abitur","2","114","0.420235622312358","0.362829116056071","0.477642128568645"
"Min 1x pro Monat","1996","(Fach-)Abitur","3","93","0.402090016627927","0.335774067264816","0.468405965991039"
"Min 1x pro Monat","1996","(Fach-)Abitur","4","51","0.392531051783886","0.308589795352564","0.476472308215208"
"Min 1x pro Monat","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","21","","",""
"Min 1x pro Monat","1996","AkademikerIn","1 Einkommensschwächstes Quintil","110","0.363580417959143","0.308688413200314","0.418472422717972"
"Min 1x pro Monat","1996","AkademikerIn","2","138","0.295142472358057","0.25377526747111","0.336509677245004"
"Min 1x pro Monat","1996","AkademikerIn","3","107","0.29583129963068","0.24874929893797","0.34291330032339"
"Min 1x pro Monat","1996","AkademikerIn","4","98","0.298609862079068","0.249455974115056","0.34776375004308"
"Min 1x pro Monat","1996","AkademikerIn","5 Einkommensstärkstes Quintil","71","0.259923373172212","0.210620490719376","0.309226255625048"
"Seltener","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","154","0.369708500079482","0.323152730700441","0.416264269458522"
"Seltener","1996","(noch) kein Abschluss","2","115","0.479160549323025","0.41772444122575","0.540596657420301"
"Seltener","1996","(noch) kein Abschluss","3","39","0.402202975841951","0.300331499082365","0.504074452601537"
"Seltener","1996","(noch) kein Abschluss","4","25","","",""
"Seltener","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Seltener","1996","Hauptschule","1 Einkommensschwächstes Quintil","957","0.409542895590951","0.389424162891385","0.429661628290516"
"Seltener","1996","Hauptschule","2","804","0.451860363846147","0.429095792342328","0.474624935349966"
"Seltener","1996","Hauptschule","3","441","0.441468451204744","0.410489749999855","0.472447152409633"
"Seltener","1996","Hauptschule","4","283","0.487409378159212","0.447179102070948","0.527639654247475"
"Seltener","1996","Hauptschule","5 Einkommensstärkstes Quintil","103","0.501253242543758","0.432472206675284","0.570034278412233"
"Seltener","1996","Realschule","1 Einkommensschwächstes Quintil","455","0.464682858798123","0.433567600113545","0.495798117482702"
"Seltener","1996","Realschule","2","435","0.454356456749822","0.421988222258917","0.486724691240727"
"Seltener","1996","Realschule","3","302","0.486726174698021","0.447029296519734","0.526423052876307"
"Seltener","1996","Realschule","4","202","0.515335451174681","0.46592515550567","0.564745746843692"
"Seltener","1996","Realschule","5 Einkommensstärkstes Quintil","111","0.5291967603725","0.461525656998194","0.596867863746805"
"Seltener","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","133","0.437684269152318","0.384239564718075","0.491128973586562"
"Seltener","1996","(Fach-)Abitur","2","127","0.451617575932486","0.39373923120576","0.509495920659212"
"Seltener","1996","(Fach-)Abitur","3","83","0.398813491861315","0.332587575321474","0.465039408401156"
"Seltener","1996","(Fach-)Abitur","4","57","0.418082195592937","0.333293476583159","0.502870914602714"
"Seltener","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","35","0.500218688003998","0.383088447828012","0.617348928179985"
"Seltener","1996","AkademikerIn","1 Einkommensschwächstes Quintil","121","0.410544328692721","0.354408170568117","0.466680486817325"
"Seltener","1996","AkademikerIn","2","252","0.532425652857161","0.487172955109495","0.577678350604827"
"Seltener","1996","AkademikerIn","3","194","0.518337333080782","0.466794032166995","0.569880633994568"
"Seltener","1996","AkademikerIn","4","176","0.505903076856845","0.452204137299701","0.55960201641399"
"Seltener","1996","AkademikerIn","5 Einkommensstärkstes Quintil","190","0.584296830970294","0.528895559463011","0.639698102477578"
"Nie","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68","0.168822661416314","0.132695379887621","0.204949942945007"
"Nie","1996","(noch) kein Abschluss","2","23","","",""
"Nie","1996","(noch) kein Abschluss","3","12","","",""
"Nie","1996","(noch) kein Abschluss","4","6","","",""
"Nie","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Nie","1996","Hauptschule","1 Einkommensschwächstes Quintil","330","0.184894270451707","0.169011529751932","0.200777011151482"
"Nie","1996","Hauptschule","2","237","0.151863167982855","0.135447031954548","0.168279304011161"
"Nie","1996","Hauptschule","3","118","0.138247336943458","0.116714104974969","0.159780568911948"
"Nie","1996","Hauptschule","4","68","0.12399574908795","0.097469414121232","0.150522084054669"
"Nie","1996","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Nie","1996","Realschule","1 Einkommensschwächstes Quintil","61","0.0826230016047961","0.0654473223130048","0.0997986808965874"
"Nie","1996","Realschule","2","44","0.0829630676892373","0.0650321728341343","0.10089396254434"
"Nie","1996","Realschule","3","40","0.0961498622667956","0.0727365966446368","0.119563127888954"
"Nie","1996","Realschule","4","24","","",""
"Nie","1996","Realschule","5 Einkommensstärkstes Quintil","24","","",""
"Nie","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","34","0.0867583935118198","0.056434658723503","0.117082128300137"
"Nie","1996","(Fach-)Abitur","2","14","","",""
"Nie","1996","(Fach-)Abitur","3","9","","",""
"Nie","1996","(Fach-)Abitur","4","12","","",""
"Nie","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","4","","",""
"Nie","1996","AkademikerIn","1 Einkommensschwächstes Quintil","24","","",""
"Nie","1996","AkademikerIn","2","24","","",""
"Nie","1996","AkademikerIn","3","26","","",""
"Nie","1996","AkademikerIn","4","22","","",""
"Nie","1996","AkademikerIn","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","61","0.148619336148747","0.114437060229739","0.182801612067755"
"Min 1x pro Woche","1997","(noch) kein Abschluss","2","30","0.109264241833908","0.0680402330004265","0.150488250667389"
"Min 1x pro Woche","1997","(noch) kein Abschluss","3","10","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","4","9","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Woche","1997","Hauptschule","1 Einkommensschwächstes Quintil","290","0.133563483198717","0.119020818957968","0.148106147439466"
"Min 1x pro Woche","1997","Hauptschule","2","213","0.116289238051623","0.101577617716988","0.131000858386258"
"Min 1x pro Woche","1997","Hauptschule","3","117","0.120218167041175","0.100299023620613","0.140137310461736"
"Min 1x pro Woche","1997","Hauptschule","4","61","0.0924431452605141","0.0684959745246948","0.116390315996333"
"Min 1x pro Woche","1997","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Woche","1997","Realschule","1 Einkommensschwächstes Quintil","114","0.123710497194575","0.102651272631072","0.144769721758078"
"Min 1x pro Woche","1997","Realschule","2","108","0.107653822344707","0.0879030567893014","0.127404587900113"
"Min 1x pro Woche","1997","Realschule","3","66","0.130806958285599","0.102954249556715","0.158659667014483"
"Min 1x pro Woche","1997","Realschule","4","35","0.0916547759432862","0.0638271546903024","0.11948239719627"
"Min 1x pro Woche","1997","Realschule","5 Einkommensstärkstes Quintil","12","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","43","0.134309437864065","0.0965339110780098","0.17208496465012"
"Min 1x pro Woche","1997","(Fach-)Abitur","2","28","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","3","27","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","4","13","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Woche","1997","AkademikerIn","1 Einkommensschwächstes Quintil","39","0.140792063127554","0.101630050479498","0.179954075775609"
"Min 1x pro Woche","1997","AkademikerIn","2","48","0.117998399235888","0.0873994228799681","0.148597375591809"
"Min 1x pro Woche","1997","AkademikerIn","3","40","0.0982782601660291","0.0675696974655299","0.128986822866528"
"Min 1x pro Woche","1997","AkademikerIn","4","27","","",""
"Min 1x pro Woche","1997","AkademikerIn","5 Einkommensstärkstes Quintil","17","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","112","0.254426340232363","0.212573229793736","0.29627945067099"
"Min 1x pro Monat","1997","(noch) kein Abschluss","2","60","0.260615847660661","0.202609939583693","0.318621755737628"
"Min 1x pro Monat","1997","(noch) kein Abschluss","3","29","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","4","12","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Monat","1997","Hauptschule","1 Einkommensschwächstes Quintil","574","0.252450292670046","0.233879103564337","0.271021481775755"
"Min 1x pro Monat","1997","Hauptschule","2","524","0.253148678915175","0.233194191168518","0.273103166661832"
"Min 1x pro Monat","1997","Hauptschule","3","337","0.309667556219193","0.28134873913045","0.337986373307936"
"Min 1x pro Monat","1997","Hauptschule","4","174","0.299360931055388","0.261497089943034","0.337224772167741"
"Min 1x pro Monat","1997","Hauptschule","5 Einkommensstärkstes Quintil","52","0.236568147844982","0.178393410223468","0.294742885466496"
"Min 1x pro Monat","1997","Realschule","1 Einkommensschwächstes Quintil","312","0.322807272601712","0.292902321760376","0.352712223443048"
"Min 1x pro Monat","1997","Realschule","2","304","0.312721152220603","0.283178625257321","0.342263679183886"
"Min 1x pro Monat","1997","Realschule","3","204","0.347010929275131","0.307690484071597","0.386331374478665"
"Min 1x pro Monat","1997","Realschule","4","126","0.288993779186404","0.245276410661542","0.332711147711267"
"Min 1x pro Monat","1997","Realschule","5 Einkommensstärkstes Quintil","49","0.23337049322191","0.174896089789778","0.291844896654042"
"Min 1x pro Monat","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","115","0.382993431056109","0.329139615483868","0.436847246628351"
"Min 1x pro Monat","1997","(Fach-)Abitur","2","94","0.3493341169928","0.292571427537141","0.406096806448458"
"Min 1x pro Monat","1997","(Fach-)Abitur","3","74","0.320307454027647","0.257938474626814","0.38267643342848"
"Min 1x pro Monat","1997","(Fach-)Abitur","4","53","0.345111576117334","0.267997247195841","0.422225905038828"
"Min 1x pro Monat","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Monat","1997","AkademikerIn","1 Einkommensschwächstes Quintil","104","0.304304413350195","0.252497164964395","0.356111661735995"
"Min 1x pro Monat","1997","AkademikerIn","2","128","0.286086769840995","0.243221480873917","0.328952058808073"
"Min 1x pro Monat","1997","AkademikerIn","3","106","0.263161432283091","0.21773676179304","0.308586102773143"
"Min 1x pro Monat","1997","AkademikerIn","4","103","0.28834112999754","0.241547571617071","0.335134688378008"
"Min 1x pro Monat","1997","AkademikerIn","5 Einkommensstärkstes Quintil","68","0.249425538451804","0.200707013841411","0.298144063062197"
"Seltener","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","178","0.423933697287292","0.376445396403411","0.471421998171172"
"Seltener","1997","(noch) kein Abschluss","2","95","0.483376296936598","0.41734245135797","0.549410142515227"
"Seltener","1997","(noch) kein Abschluss","3","64","0.547176024479298","0.455398338020841","0.638953710937755"
"Seltener","1997","(noch) kein Abschluss","4","26","","",""
"Seltener","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Seltener","1997","Hauptschule","1 Einkommensschwächstes Quintil","899","0.419597158854473","0.398500544237755","0.440693773471191"
"Seltener","1997","Hauptschule","2","812","0.434122486764777","0.411376591595829","0.456868381933725"
"Seltener","1997","Hauptschule","3","452","0.437651112143662","0.407265705613543","0.468036518673781"
"Seltener","1997","Hauptschule","4","247","0.449890626480809","0.40876070048066","0.491020552480958"
"Seltener","1997","Hauptschule","5 Einkommensstärkstes Quintil","110","0.563060044138859","0.49516166675706","0.630958421520658"
"Seltener","1997","Realschule","1 Einkommensschwächstes Quintil","443","0.454391412354899","0.42254423466507","0.486238590044728"
"Seltener","1997","Realschule","2","472","0.486614317624778","0.454763774633277","0.518464860616279"
"Seltener","1997","Realschule","3","257","0.427250183900644","0.386388383131479","0.46811198466981"
"Seltener","1997","Realschule","4","221","0.537365555077532","0.489278635210773","0.585452474944291"
"Seltener","1997","Realschule","5 Einkommensstärkstes Quintil","117","0.602248893971542","0.534587059892485","0.669910728050598"
"Seltener","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","122","0.367122893899827","0.313722882576802","0.420522905222851"
"Seltener","1997","(Fach-)Abitur","2","131","0.489968225075459","0.43045054144412","0.549485908706797"
"Seltener","1997","(Fach-)Abitur","3","98","0.438720224254589","0.372389859498021","0.505050589011157"
"Seltener","1997","(Fach-)Abitur","4","70","0.432118531797635","0.351765557443738","0.512471506151531"
"Seltener","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","30","0.444878145933016","0.32846185200168","0.561294439864353"
"Seltener","1997","AkademikerIn","1 Einkommensschwächstes Quintil","145","0.50059424764556","0.444295792941136","0.556892702349985"
"Seltener","1997","AkademikerIn","2","208","0.465235360840385","0.417925480148039","0.512545241532731"
"Seltener","1997","AkademikerIn","3","200","0.578507743511509","0.527569510175868","0.629445976847151"
"Seltener","1997","AkademikerIn","4","198","0.517522554267363","0.465904694954631","0.569140413580095"
"Seltener","1997","AkademikerIn","5 Einkommensstärkstes Quintil","175","0.552571431992295","0.496584992911213","0.608557871073378"
"Nie","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","65","0.173020626331599","0.13667118801181","0.209370064651387"
"Nie","1997","(noch) kein Abschluss","2","35","0.146743613568833","0.0999855917708458","0.19350163536682"
"Nie","1997","(noch) kein Abschluss","3","10","","",""
"Nie","1997","(noch) kein Abschluss","4","7","","",""
"Nie","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Nie","1997","Hauptschule","1 Einkommensschwächstes Quintil","339","0.194389065276764","0.17747179347062","0.211306337082908"
"Nie","1997","Hauptschule","2","275","0.196439596268425","0.178206540739924","0.214672651796926"
"Nie","1997","Hauptschule","3","118","0.132463164595971","0.11170018688265","0.153226142309291"
"Nie","1997","Hauptschule","4","80","0.158305297203289","0.128126289637596","0.188484304768982"
"Nie","1997","Hauptschule","5 Einkommensstärkstes Quintil","21","","",""
"Nie","1997","Realschule","1 Einkommensschwächstes Quintil","70","0.0990908178488138","0.0799802976923653","0.118201338005262"
"Nie","1997","Realschule","2","62","0.0930107078099115","0.0745022566431862","0.111519158976637"
"Nie","1997","Realschule","3","36","0.0949319285386255","0.0707193708996018","0.119144486177649"
"Nie","1997","Realschule","4","31","0.0819858897927776","0.0555272629887897","0.108444516596765"
"Nie","1997","Realschule","5 Einkommensstärkstes Quintil","23","","",""
"Nie","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","33","0.115574237179999","0.0801551689102553","0.150993305449743"
"Nie","1997","(Fach-)Abitur","2","18","","",""
"Nie","1997","(Fach-)Abitur","3","16","","",""
"Nie","1997","(Fach-)Abitur","4","10","","",""
"Nie","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Nie","1997","AkademikerIn","1 Einkommensschwächstes Quintil","15","","",""
"Nie","1997","AkademikerIn","2","43","0.130679470082732","0.0987105619295992","0.162648378235864"
"Nie","1997","AkademikerIn","3","15","","",""
"Nie","1997","AkademikerIn","4","32","0.122257930719499","0.0884188296047509","0.156097031834248"
"Nie","1997","AkademikerIn","5 Einkommensstärkstes Quintil","43","0.149755620631835","0.10957744366913","0.18993379759454"
"Min 1x pro Woche","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1998","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1998","Hauptschule","2","","","",""
"Min 1x pro Woche","1998","Hauptschule","3","","","",""
"Min 1x pro Woche","1998","Hauptschule","4","","","",""
"Min 1x pro Woche","1998","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1998","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1998","Realschule","2","","","",""
"Min 1x pro Woche","1998","Realschule","3","","","",""
"Min 1x pro Woche","1998","Realschule","4","","","",""
"Min 1x pro Woche","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1998","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1998","AkademikerIn","2","","","",""
"Min 1x pro Woche","1998","AkademikerIn","3","","","",""
"Min 1x pro Woche","1998","AkademikerIn","4","","","",""
"Min 1x pro Woche","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1998","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1998","Hauptschule","2","","","",""
"Min 1x pro Monat","1998","Hauptschule","3","","","",""
"Min 1x pro Monat","1998","Hauptschule","4","","","",""
"Min 1x pro Monat","1998","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1998","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1998","Realschule","2","","","",""
"Min 1x pro Monat","1998","Realschule","3","","","",""
"Min 1x pro Monat","1998","Realschule","4","","","",""
"Min 1x pro Monat","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1998","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1998","AkademikerIn","2","","","",""
"Min 1x pro Monat","1998","AkademikerIn","3","","","",""
"Min 1x pro Monat","1998","AkademikerIn","4","","","",""
"Min 1x pro Monat","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1998","(noch) kein Abschluss","2","","","",""
"Seltener","1998","(noch) kein Abschluss","3","","","",""
"Seltener","1998","(noch) kein Abschluss","4","","","",""
"Seltener","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1998","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1998","Hauptschule","2","","","",""
"Seltener","1998","Hauptschule","3","","","",""
"Seltener","1998","Hauptschule","4","","","",""
"Seltener","1998","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1998","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1998","Realschule","2","","","",""
"Seltener","1998","Realschule","3","","","",""
"Seltener","1998","Realschule","4","","","",""
"Seltener","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1998","(Fach-)Abitur","2","","","",""
"Seltener","1998","(Fach-)Abitur","3","","","",""
"Seltener","1998","(Fach-)Abitur","4","","","",""
"Seltener","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1998","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1998","AkademikerIn","2","","","",""
"Seltener","1998","AkademikerIn","3","","","",""
"Seltener","1998","AkademikerIn","4","","","",""
"Seltener","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1998","(noch) kein Abschluss","2","","","",""
"Nie","1998","(noch) kein Abschluss","3","","","",""
"Nie","1998","(noch) kein Abschluss","4","","","",""
"Nie","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1998","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1998","Hauptschule","2","","","",""
"Nie","1998","Hauptschule","3","","","",""
"Nie","1998","Hauptschule","4","","","",""
"Nie","1998","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1998","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1998","Realschule","2","","","",""
"Nie","1998","Realschule","3","","","",""
"Nie","1998","Realschule","4","","","",""
"Nie","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1998","(Fach-)Abitur","2","","","",""
"Nie","1998","(Fach-)Abitur","3","","","",""
"Nie","1998","(Fach-)Abitur","4","","","",""
"Nie","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","1998","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","1998","AkademikerIn","2","","","",""
"Nie","1998","AkademikerIn","3","","","",""
"Nie","1998","AkademikerIn","4","","","",""
"Nie","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","44","0.109904376989719","0.0769957941296532","0.142812959849784"
"Min 1x pro Woche","1999","(noch) kein Abschluss","2","28","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","3","13","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","4","8","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Woche","1999","Hauptschule","1 Einkommensschwächstes Quintil","231","0.109934934053481","0.095787455799041","0.12408241230792"
"Min 1x pro Woche","1999","Hauptschule","2","243","0.127926155302167","0.113240089762681","0.142612220841654"
"Min 1x pro Woche","1999","Hauptschule","3","135","0.109118518362693","0.090776556014859","0.127460480710527"
"Min 1x pro Woche","1999","Hauptschule","4","87","0.108240421641826","0.0857029449790865","0.130777898304565"
"Min 1x pro Woche","1999","Hauptschule","5 Einkommensstärkstes Quintil","17","","",""
"Min 1x pro Woche","1999","Realschule","1 Einkommensschwächstes Quintil","103","0.129241651693617","0.107421626885566","0.151061676501668"
"Min 1x pro Woche","1999","Realschule","2","108","0.106255125179281","0.087324893557265","0.125185356801297"
"Min 1x pro Woche","1999","Realschule","3","57","0.0977458084005861","0.0747201961187632","0.120771420682409"
"Min 1x pro Woche","1999","Realschule","4","51","0.100387478925439","0.0750409361494646","0.125734021701414"
