year,age_gr,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,30-45 y.,4th Quintile,At least once per month,0.22415,124,523,0.18838,0.25993
1988,30-45 y.,4th Quintile,Seldom,0.61826,314,523,0.57659,0.65994
1988,30-45 y.,4th Quintile,Never,0.11798,85,523,0.09030,0.14565
1988,30-45 y.,5th Quintile,At least once per week,0.05530,35,612,0.03718,0.07343
1988,30-45 y.,5th Quintile,At least once per month,0.22076,136,612,0.18788,0.25365
1988,30-45 y.,5th Quintile,Seldom,0.57653,343,612,0.53735,0.61571
1988,30-45 y.,5th Quintile,Never,0.14741,98,612,0.11930,0.17552
1988,46-65 y.,1st Quintile,At least once per week,0.09356,61,503,0.06809,0.11904
1988,46-65 y.,1st Quintile,At least once per month,0.20365,105,503,0.16842,0.23887
1988,46-65 y.,1st Quintile,Seldom,0.42653,202,503,0.38326,0.46979
1988,46-65 y.,1st Quintile,Never,0.27626,135,503,0.23715,0.31538
1988,46-65 y.,2nd Quintile,At least once per week,0.10163,49,512,0.07543,0.12783
1988,46-65 y.,2nd Quintile,At least once per month,0.21305,111,512,0.17755,0.24855
1988,46-65 y.,2nd Quintile,Seldom,0.46897,244,512,0.42570,0.51223
1988,46-65 y.,2nd Quintile,Never,0.21635,108,512,0.18065,0.25205
1988,46-65 y.,3rd Quintile,At least once per week,0.06278,49,613,0.04356,0.08200
1988,46-65 y.,3rd Quintile,At least once per month,0.18676,129,613,0.15588,0.21764
1988,46-65 y.,3rd Quintile,Seldom,0.53675,309,613,0.49725,0.57626
1988,46-65 y.,3rd Quintile,Never,0.21371,126,613,0.18123,0.24618
1988,46-65 y.,4th Quintile,At least once per week,0.08755,72,730,0.06703,0.10806
1988,46-65 y.,4th Quintile,At least once per month,0.20460,146,730,0.17531,0.23388
1988,46-65 y.,4th Quintile,Seldom,0.51307,354,730,0.47679,0.54936
1988,46-65 y.,4th Quintile,Never,0.19478,158,730,0.16603,0.22353
1988,46-65 y.,5th Quintile,At least once per week,0.06063,50,721,0.04320,0.07806
1988,46-65 y.,5th Quintile,At least once per month,0.15809,112,721,0.13144,0.18473
1988,46-65 y.,5th Quintile,Seldom,0.54802,384,721,0.51167,0.58437
1988,46-65 y.,5th Quintile,Never,0.23326,175,721,0.20237,0.26416
1988,66 and older,1st Quintile,Seldom,0.21770,59,218,0.16279,0.27261
1988,66 and older,1st Quintile,Never,0.58621,159,218,0.52068,0.65174
1988,66 and older,2nd Quintile,Seldom,0.30075,87,222,0.24028,0.36121
1988,66 and older,2nd Quintile,Never,0.54108,135,222,0.47538,0.60678
1988,66 and older,3rd Quintile,Seldom,0.34012,60,147,0.26327,0.41697
1988,66 and older,3rd Quintile,Never,0.54652,87,147,0.46577,0.62727
1988,66 and older,4th Quintile,Seldom,0.27849,39,123,0.19895,0.35803
1988,66 and older,4th Quintile,Never,0.51966,84,123,0.43100,0.60832
1988,66 and older,5th Quintile,Seldom,0.33826,54,132,0.25724,0.41928
1988,66 and older,5th Quintile,Never,0.49073,78,132,0.40512,0.57634
1992,17-29 y.,1st Quintile,At least once per week,0.13112,71,692,0.10595,0.15629
1992,17-29 y.,1st Quintile,At least once per month,0.33330,232,692,0.29815,0.36845
1992,17-29 y.,1st Quintile,Seldom,0.43907,313,692,0.40207,0.47608
1992,17-29 y.,1st Quintile,Never,0.09651,76,692,0.07449,0.11852
1992,17-29 y.,2nd Quintile,At least once per week,0.09575,98,810,0.07547,0.11603
1992,17-29 y.,2nd Quintile,At least once per month,0.34398,288,810,0.31124,0.37671
1992,17-29 y.,2nd Quintile,Seldom,0.49318,361,810,0.45873,0.52763
1992,17-29 y.,2nd Quintile,Never,0.06709,63,810,0.04985,0.08433
1992,17-29 y.,3rd Quintile,At least once per week,0.10772,84,758,0.08564,0.12981
1992,17-29 y.,3rd Quintile,At least once per month,0.35331,262,758,0.31926,0.38736
1992,17-29 y.,3rd Quintile,Seldom,0.46672,352,758,0.43118,0.50226
1992,17-29 y.,3rd Quintile,Never,0.07225,60,758,0.05381,0.09069
1992,17-29 y.,4th Quintile,At least once per week,0.10328,89,722,0.08107,0.12550
1992,17-29 y.,4th Quintile,At least once per month,0.33924,238,722,0.30469,0.37380
1992,17-29 y.,4th Quintile,Seldom,0.50977,355,722,0.47328,0.54626
1992,17-29 y.,4th Quintile,Never,0.04770,40,722,0.03214,0.06326
1992,17-29 y.,5th Quintile,At least once per week,0.09087,55,574,0.06733,0.11440
1992,17-29 y.,5th Quintile,At least once per month,0.33625,200,574,0.29757,0.37494
1992,17-29 y.,5th Quintile,Seldom,0.51483,283,574,0.47391,0.55575
1992,17-29 y.,5th Quintile,Never,0.05805,36,574,0.03890,0.07720
1992,30-45 y.,1st Quintile,At least once per week,0.07994,69,806,0.06120,0.09867
1992,30-45 y.,1st Quintile,At least once per month,0.30998,243,806,0.27803,0.34193
1992,30-45 y.,1st Quintile,Seldom,0.52867,426,806,0.49419,0.56315
1992,30-45 y.,1st Quintile,Never,0.08141,68,806,0.06252,0.10030
1992,30-45 y.,2nd Quintile,At least once per week,0.07685,94,1035,0.06061,0.09308
1992,30-45 y.,2nd Quintile,At least once per month,0.35311,338,1035,0.32398,0.38224
1992,30-45 y.,2nd Quintile,Seldom,0.48599,521,1035,0.45553,0.51646
1992,30-45 y.,2nd Quintile,Never,0.08405,82,1035,0.06714,0.10097
1992,30-45 y.,3rd Quintile,At least once per week,0.08762,87,887,0.06900,0.10624
1992,30-45 y.,3rd Quintile,At least once per month,0.30255,266,887,0.27230,0.33279
1992,30-45 y.,3rd Quintile,Seldom,0.52829,458,887,0.49542,0.56116
1992,30-45 y.,3rd Quintile,Never,0.08155,76,887,0.06353,0.09957
1992,30-45 y.,4th Quintile,At least once per week,0.06618,55,774,0.04866,0.08371
1992,30-45 y.,4th Quintile,At least once per month,0.28390,216,774,0.25211,0.31568
1992,30-45 y.,4th Quintile,Seldom,0.56205,429,774,0.52707,0.59703
1992,30-45 y.,4th Quintile,Never,0.08787,74,774,0.06791,0.10783
1992,30-45 y.,5th Quintile,At least once per week,0.04609,38,726,0.03082,0.06135
1992,30-45 y.,5th Quintile,At least once per month,0.25660,194,726,0.22480,0.28839
1992,30-45 y.,5th Quintile,Seldom,0.58907,418,726,0.55325,0.62488
1992,30-45 y.,5th Quintile,Never,0.10825,76,726,0.08563,0.13087
1992,46-65 y.,1st Quintile,At least once per week,0.13474,98,735,0.11004,0.15944
1992,46-65 y.,1st Quintile,At least once per month,0.21493,165,735,0.18521,0.24464
1992,46-65 y.,1st Quintile,Seldom,0.43196,332,735,0.39613,0.46780
1992,46-65 y.,1st Quintile,Never,0.21837,140,735,0.18848,0.24826
1992,46-65 y.,2nd Quintile,At least once per week,0.09984,67,704,0.07768,0.12201
1992,46-65 y.,2nd Quintile,At least once per month,0.26307,188,704,0.23052,0.29562
1992,46-65 y.,2nd Quintile,Seldom,0.49791,353,704,0.46095,0.53487
1992,46-65 y.,2nd Quintile,Never,0.13917,96,704,0.11359,0.16476
1992,46-65 y.,3rd Quintile,At least once per week,0.09725,72,782,0.07647,0.11803
1992,46-65 y.,3rd Quintile,At least once per month,0.23019,195,782,0.20066,0.25971
1992,46-65 y.,3rd Quintile,Seldom,0.56712,430,782,0.53237,0.60187
1992,46-65 y.,3rd Quintile,Never,0.10544,85,782,0.08390,0.12698
1992,46-65 y.,4th Quintile,At least once per week,0.09159,87,874,0.07245,0.11072
1992,46-65 y.,4th Quintile,At least once per month,0.24584,222,874,0.21728,0.27440
1992,46-65 y.,4th Quintile,Seldom,0.54954,463,874,0.51654,0.58255
1992,46-65 y.,4th Quintile,Never,0.11303,102,874,0.09203,0.13404
1992,46-65 y.,5th Quintile,At least once per week,0.07207,70,882,0.05499,0.08915
1992,46-65 y.,5th Quintile,At least once per month,0.19780,177,882,0.17150,0.22411
1992,46-65 y.,5th Quintile,Seldom,0.57436,495,882,0.54171,0.60701
1992,46-65 y.,5th Quintile,Never,0.15577,140,882,0.13182,0.17971
1992,66 and older,1st Quintile,At least once per week,0.11704,61,497,0.08875,0.14533
1992,66 and older,1st Quintile,At least once per month,0.11693,70,497,0.08865,0.14521
1992,66 and older,1st Quintile,Seldom,0.24137,145,497,0.20371,0.27902
1992,66 and older,1st Quintile,Never,0.52466,221,497,0.48071,0.56861
1992,66 and older,2nd Quintile,At least once per month,0.15373,49,270,0.11062,0.19683
1992,66 and older,2nd Quintile,Seldom,0.28868,95,270,0.23452,0.34283
1992,66 and older,2nd Quintile,Never,0.46503,126,270,0.40542,0.52463
1992,66 and older,3rd Quintile,At least once per month,0.16093,38,199,0.10974,0.21211
1992,66 and older,3rd Quintile,Seldom,0.33468,72,199,0.26896,0.40041
1992,66 and older,3rd Quintile,Never,0.40975,89,199,0.34125,0.47825
1992,66 and older,4th Quintile,At least once per month,0.20121,44,195,0.14479,0.25762
1992,66 and older,4th Quintile,Seldom,0.26897,62,195,0.20657,0.33137
1992,66 and older,4th Quintile,Never,0.43061,89,195,0.36093,0.50029
1992,66 and older,5th Quintile,At least once per month,0.17237,36,176,0.11641,0.22833
1992,66 and older,5th Quintile,Seldom,0.38190,67,176,0.30991,0.45388
1992,66 and older,5th Quintile,Never,0.36821,73,176,0.29675,0.43968
1994,17-29 y.,1st Quintile,At least once per week,0.11588,92,701,0.09217,0.13959
1994,17-29 y.,1st Quintile,At least once per month,0.31744,212,701,0.28295,0.35192
1994,17-29 y.,1st Quintile,Seldom,0.48358,326,701,0.44656,0.52060
1994,17-29 y.,1st Quintile,Never,0.08311,71,701,0.06266,0.10356
1994,17-29 y.,2nd Quintile,At least once per week,0.11168,85,682,0.08802,0.13533
1994,17-29 y.,2nd Quintile,At least once per month,0.34251,233,682,0.30687,0.37815
1994,17-29 y.,2nd Quintile,Seldom,0.48175,317,682,0.44422,0.51928
1994,17-29 y.,2nd Quintile,Never,0.06406,47,682,0.04567,0.08245
1994,17-29 y.,3rd Quintile,At least once per week,0.09531,69,706,0.07363,0.11699
1994,17-29 y.,3rd Quintile,At least once per month,0.37288,252,706,0.33718,0.40857
1994,17-29 y.,3rd Quintile,Seldom,0.48440,344,706,0.44751,0.52129
1994,17-29 y.,3rd Quintile,Never,0.04742,41,706,0.03173,0.06310
1994,17-29 y.,4th Quintile,At least once per week,0.10377,77,710,0.08132,0.12621
1994,17-29 y.,4th Quintile,At least once per month,0.34544,239,710,0.31044,0.38045
1994,17-29 y.,4th Quintile,Seldom,0.50885,360,710,0.47205,0.54565
1994,17-29 y.,4th Quintile,Never,0.04194,34,710,0.02718,0.05669
1994,17-29 y.,5th Quintile,At least once per week,0.13107,63,497,0.10137,0.16077
1994,17-29 y.,5th Quintile,At least once per month,0.35556,181,497,0.31344,0.39769
1994,17-29 y.,5th Quintile,Seldom,0.46225,253,497,0.41837,0.50613
1994,30-45 y.,1st Quintile,At least once per week,0.09588,66,735,0.07458,0.11718
1994,30-45 y.,1st Quintile,At least once per month,0.27598,212,735,0.24364,0.30831
1994,30-45 y.,1st Quintile,Seldom,0.53606,390,735,0.49998,0.57213
1994,30-45 y.,1st Quintile,Never,0.09209,67,735,0.07117,0.11301
1994,30-45 y.,2nd Quintile,At least once per week,0.08027,74,929,0.06279,0.09775
1994,30-45 y.,2nd Quintile,At least once per month,0.31873,276,929,0.28875,0.34871
1994,30-45 y.,2nd Quintile,Seldom,0.52854,502,929,0.49642,0.56065
1994,30-45 y.,2nd Quintile,Never,0.07247,77,929,0.05579,0.08915
1994,30-45 y.,3rd Quintile,At least once per week,0.06927,75,937,0.05300,0.08554
1994,30-45 y.,3rd Quintile,At least once per month,0.30692,303,937,0.27737,0.33647
1994,30-45 y.,3rd Quintile,Seldom,0.55057,490,937,0.51871,0.58244
1994,30-45 y.,3rd Quintile,Never,0.07324,69,937,0.05655,0.08993
1994,30-45 y.,4th Quintile,At least once per week,0.05732,53,775,0.04094,0.07369
1994,30-45 y.,4th Quintile,At least once per month,0.28167,240,775,0.24998,0.31335
1994,30-45 y.,4th Quintile,Seldom,0.57868,431,775,0.54389,0.61347
1994,30-45 y.,4th Quintile,Never,0.08234,51,775,0.06297,0.10170
1994,30-45 y.,5th Quintile,At least once per week,0.04702,42,758,0.03194,0.06210
1994,30-45 y.,5th Quintile,At least once per month,0.28486,209,758,0.25270,0.31701
1994,30-45 y.,5th Quintile,Seldom,0.57171,442,758,0.53646,0.60696
1994,30-45 y.,5th Quintile,Never,0.09641,65,758,0.07539,0.11744
1994,46-65 y.,1st Quintile,At least once per week,0.13648,84,682,0.11069,0.16226
1994,46-65 y.,1st Quintile,At least once per month,0.21037,156,682,0.17976,0.24098
1994,46-65 y.,1st Quintile,Seldom,0.45261,323,682,0.41523,0.49000
1994,46-65 y.,1st Quintile,Never,0.20054,119,682,0.17047,0.23061
1994,46-65 y.,2nd Quintile,At least once per week,0.11497,83,660,0.09062,0.13933
1994,46-65 y.,2nd Quintile,At least once per month,0.28451,197,660,0.25006,0.31896
1994,46-65 y.,2nd Quintile,Seldom,0.49060,309,660,0.45244,0.52877
1994,46-65 y.,2nd Quintile,Never,0.10991,71,660,0.08603,0.13379
1994,46-65 y.,3rd Quintile,At least once per week,0.09506,72,766,0.07427,0.11584
1994,46-65 y.,3rd Quintile,At least once per month,0.22435,192,766,0.19478,0.25391
1994,46-65 y.,3rd Quintile,Seldom,0.57335,416,766,0.53831,0.60840
1994,46-65 y.,3rd Quintile,Never,0.10724,86,766,0.08532,0.12917
1994,46-65 y.,4th Quintile,At least once per week,0.09405,78,817,0.07402,0.11407
1994,46-65 y.,4th Quintile,At least once per month,0.22296,184,817,0.19440,0.25152
1994,46-65 y.,4th Quintile,Seldom,0.57269,464,817,0.53875,0.60663
