"pli0095_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1985","Hauptschule","kein Migrationshintergrund","2213","","",""
"Seltener","1985","Hauptschule","direkter Migrationshintergrund","521","0.358572438814583","0.334245892921897","0.382898984707269"
"Seltener","1985","Hauptschule","indirekter Migrationshintergrund","33","0.428742105668087","0.319610958359384","0.53787325297679"
"Seltener","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1985","Realschule","kein Migrationshintergrund","820","0.488429809965827","0.464133433055183","0.512726186876471"
"Seltener","1985","Realschule","direkter Migrationshintergrund","54","0.451945485530335","0.368301726367116","0.535589244693554"
"Seltener","1985","Realschule","indirekter Migrationshintergrund","12","","",""
"Seltener","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1985","(Fach-)Abitur","kein Migrationshintergrund","243","","",""
"Seltener","1985","(Fach-)Abitur","direkter Migrationshintergrund","78","0.337765098420072","0.276375599856059","0.399154596984086"
"Seltener","1985","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Seltener","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1985","AkademikerIn","kein Migrationshintergrund","343","0.522554938514591","0.483643801894955","0.561466075134227"
"Seltener","1985","AkademikerIn","direkter Migrationshintergrund","49","0.435568172917362","0.341619636536516","0.529516709298208"
"Seltener","1985","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Seltener","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1985","(noch) kein Abschluss","kein Migrationshintergrund","45","0.216217035649889","0.162186593217031","0.270247478082747"
"Nie","1985","(noch) kein Abschluss","direkter Migrationshintergrund","169","","",""
"Nie","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nie","1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1985","Hauptschule","kein Migrationshintergrund","1001","","",""
"Nie","1985","Hauptschule","direkter Migrationshintergrund","233","","",""
"Nie","1985","Hauptschule","indirekter Migrationshintergrund","17","","",""
"Nie","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1985","Realschule","kein Migrationshintergrund","244","","",""
"Nie","1985","Realschule","direkter Migrationshintergrund","15","","",""
"Nie","1985","Realschule","indirekter Migrationshintergrund","6","0.105878401887963","-0.00422213715729489","0.21597894093322"
"Nie","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1985","(Fach-)Abitur","kein Migrationshintergrund","84","0.167907279230698","0.136497183158839","0.199317375302558"
"Nie","1985","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Nie","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1985","AkademikerIn","kein Migrationshintergrund","97","0.172287176432246","0.14286921633075","0.201705136533742"
"Nie","1985","AkademikerIn","direkter Migrationshintergrund","13","","",""
"Nie","1985","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","direkter Migrationshintergrund","109","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1986","Hauptschule","kein Migrationshintergrund","346","0.0790373422802699","0.0711405181902957","0.0869341663702441"
"Min 1x pro Woche","1986","Hauptschule","direkter Migrationshintergrund","168","","",""
"Min 1x pro Woche","1986","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1986","Realschule","kein Migrationshintergrund","101","","",""
"Min 1x pro Woche","1986","Realschule","direkter Migrationshintergrund","11","","",""
"Min 1x pro Woche","1986","Realschule","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1986","(Fach-)Abitur","kein Migrationshintergrund","47","0.0885667194783425","0.0651186949547729","0.112014744001912"
"Min 1x pro Woche","1986","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Min 1x pro Woche","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1986","AkademikerIn","kein Migrationshintergrund","52","0.0811886806780525","0.0598950134676761","0.102482347888429"
"Min 1x pro Woche","1986","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","(noch) kein Abschluss","kein Migrationshintergrund","43","0.176712125375596","0.125963152267557","0.227461098483634"
"Min 1x pro Monat","1986","(noch) kein Abschluss","direkter Migrationshintergrund","202","","",""
"Min 1x pro Monat","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.169771497919397","0.00523422199912932","0.334308773839665"
"Min 1x pro Monat","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","Hauptschule","kein Migrationshintergrund","897","0.188963128535424","0.177504724715696","0.200421532355153"
"Min 1x pro Monat","1986","Hauptschule","direkter Migrationshintergrund","443","0.278742028713832","0.255859784195771","0.301624273231894"
"Min 1x pro Monat","1986","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Min 1x pro Monat","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","Realschule","kein Migrationshintergrund","363","0.213569073799334","0.193412239952437","0.233725907646232"
"Min 1x pro Monat","1986","Realschule","direkter Migrationshintergrund","42","0.258655000718752","0.187380413511606","0.329929587925897"
"Min 1x pro Monat","1986","Realschule","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Monat","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","kein Migrationshintergrund","144","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","direkter Migrationshintergrund","76","0.358037415749596","0.295807425526688","0.420267405972505"
"Min 1x pro Monat","1986","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.493823696012555","0.167187954946241","0.820459437078869"
"Min 1x pro Monat","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","AkademikerIn","kein Migrationshintergrund","123","","",""
"Min 1x pro Monat","1986","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Min 1x pro Monat","1986","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","(noch) kein Abschluss","kein Migrationshintergrund","108","","",""
"Seltener","1986","(noch) kein Abschluss","direkter Migrationshintergrund","285","","",""
"Seltener","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Seltener","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","Hauptschule","kein Migrationshintergrund","2234","","",""
"Seltener","1986","Hauptschule","direkter Migrationshintergrund","598","0.438264807714244","0.412943496172517","0.463586119255971"
"Seltener","1986","Hauptschule","indirekter Migrationshintergrund","41","0.539915135657489","0.433331587854851","0.646498683460127"
"Seltener","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","Realschule","kein Migrationshintergrund","852","0.52049555410612","0.495924280198965","0.545066828013275"
"Seltener","1986","Realschule","direkter Migrationshintergrund","71","0.516575440785794","0.435237097507241","0.597913784064348"
"Seltener","1986","Realschule","indirekter Migrationshintergrund","11","","",""
"Seltener","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","(Fach-)Abitur","kein Migrationshintergrund","283","","",""
"Seltener","1986","(Fach-)Abitur","direkter Migrationshintergrund","90","0.386985130608696","0.323763846735336","0.450206414482055"
"Seltener","1986","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Seltener","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","AkademikerIn","kein Migrationshintergrund","338","0.509290208106856","0.470315346915783","0.548265069297929"
"Seltener","1986","AkademikerIn","direkter Migrationshintergrund","48","0.481013910321669","0.387643681060011","0.574384139583328"
"Seltener","1986","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Seltener","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","(noch) kein Abschluss","kein Migrationshintergrund","53","0.288472872159846","0.228193815836364","0.348751928483327"
"Nie","1986","(noch) kein Abschluss","direkter Migrationshintergrund","187","","",""
"Nie","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nie","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","Hauptschule","kein Migrationshintergrund","1007","","",""
"Nie","1986","Hauptschule","direkter Migrationshintergrund","266","","",""
"Nie","1986","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Nie","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","Realschule","kein Migrationshintergrund","272","","",""
"Nie","1986","Realschule","direkter Migrationshintergrund","21","","",""
"Nie","1986","Realschule","indirekter Migrationshintergrund","6","0.390505113664117","0.218767414619347","0.562242812708886"
"Nie","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","(Fach-)Abitur","kein Migrationshintergrund","90","0.164026881090432","0.133466257702597","0.194587504478268"
"Nie","1986","(Fach-)Abitur","direkter Migrationshintergrund","33","0.12444016963369","0.0815948014738455","0.167285537793534"
"Nie","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Nie","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","AkademikerIn","kein Migrationshintergrund","119","","",""
"Nie","1986","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Nie","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1987","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","Realschule","kein Migrationshintergrund","","","",""
"Nie","1987","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","direkter Migrationshintergrund","100","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1988","Hauptschule","kein Migrationshintergrund","304","0.0712404609155034","0.0634031360008811","0.0790777858301257"
"Min 1x pro Woche","1988","Hauptschule","direkter Migrationshintergrund","188","","",""
"Min 1x pro Woche","1988","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1988","Realschule","kein Migrationshintergrund","98","0.0693059647067004","0.0564447805701985","0.0821671488432023"
"Min 1x pro Woche","1988","Realschule","direkter Migrationshintergrund","18","","",""
"Min 1x pro Woche","1988","Realschule","indirekter Migrationshintergrund","4","0.0331118302372197","-0.019166481096234","0.0853901415706734"
"Min 1x pro Woche","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1988","(Fach-)Abitur","kein Migrationshintergrund","37","0.0730223944986445","0.0503307977004783","0.0957139912968107"
"Min 1x pro Woche","1988","(Fach-)Abitur","direkter Migrationshintergrund","26","","",""
"Min 1x pro Woche","1988","(Fach-)Abitur","indirekter Migrationshintergrund","4","0.058185869937504","-0.0470739583988539","0.163445698273862"
"Min 1x pro Woche","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1988","AkademikerIn","kein Migrationshintergrund","31","0.055254457033804","0.037138196006721","0.0733707180608869"
"Min 1x pro Woche","1988","AkademikerIn","direkter Migrationshintergrund","8","0.0972119607053465","0.0338598341330255","0.160564087277668"
"Min 1x pro Woche","1988","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","direkter Migrationshintergrund","174","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.195397401859153","0.0485321065008925","0.342262697217413"
"Min 1x pro Monat","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1988","Hauptschule","kein Migrationshintergrund","848","0.197122217182875","0.185001024480481","0.209243409885268"
"Min 1x pro Monat","1988","Hauptschule","direkter Migrationshintergrund","363","0.207414729591465","0.186480407760252","0.228349051422678"
"Min 1x pro Monat","1988","Hauptschule","indirekter Migrationshintergrund","33","0.233590757323119","0.155920658185769","0.31126085646047"
"Min 1x pro Monat","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1988","Realschule","kein Migrationshintergrund","318","0.204110813726267","0.18370041479066","0.224521212661874"
"Min 1x pro Monat","1988","Realschule","direkter Migrationshintergrund","29","","",""
"Min 1x pro Monat","1988","Realschule","indirekter Migrationshintergrund","7","0.233991396985424","0.110294557632195","0.357688236338652"
"Min 1x pro Monat","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","kein Migrationshintergrund","142","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","direkter Migrationshintergrund","64","0.349076434655328","0.284605538542448","0.413547330768208"
"Min 1x pro Monat","1988","(Fach-)Abitur","indirekter Migrationshintergrund","9","0.311073827394411","0.102917618799925","0.519230035988897"
"Min 1x pro Monat","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1988","AkademikerIn","kein Migrationshintergrund","134","","",""
"Min 1x pro Monat","1988","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Min 1x pro Monat","1988","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1988","(noch) kein Abschluss","kein Migrationshintergrund","97","0.497892026533729","0.424849130634166","0.570934922433292"
"Seltener","1988","(noch) kein Abschluss","direkter Migrationshintergrund","232","","",""
"Seltener","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Seltener","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1988","Hauptschule","kein Migrationshintergrund","2032","","",""
"Seltener","1988","Hauptschule","direkter Migrationshintergrund","551","0.42444108126568","0.398921725835324","0.449960436696035"
"Seltener","1988","Hauptschule","indirekter Migrationshintergrund","52","0.613027854731554","0.523620010778512","0.702435698684596"
"Seltener","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1988","Realschule","kein Migrationshintergrund","818","0.530777934819153","0.505506038693956","0.556049830944349"
"Seltener","1988","Realschule","direkter Migrationshintergrund","68","0.458679316881982","0.378670684680422","0.538687949083543"
"Seltener","1988","Realschule","indirekter Migrationshintergrund","24","","",""
"Seltener","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1988","(Fach-)Abitur","kein Migrationshintergrund","245","","",""
"Seltener","1988","(Fach-)Abitur","direkter Migrationshintergrund","90","0.403048689938052","0.336706980876317","0.469390398999786"
"Seltener","1988","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Seltener","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1988","AkademikerIn","kein Migrationshintergrund","328","0.513669742909834","0.474038734472362","0.553300751347307"
"Seltener","1988","AkademikerIn","direkter Migrationshintergrund","41","0.487573467657911","0.380681693726502","0.594465241589321"
"Seltener","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1988","(noch) kein Abschluss","kein Migrationshintergrund","39","0.248217174601495","0.185110695194952","0.311323654008039"
"Nie","1988","(noch) kein Abschluss","direkter Migrationshintergrund","190","","",""
"Nie","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.301210851901877","0.131277955982933","0.471143747820821"
