"pli0095_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","1985","Realschule","Schleswig-Holstein","16","","",""
"Min 1x pro Monat","1985","Realschule","Hamburg","13","","",""
"Min 1x pro Monat","1985","Realschule","Niedersachsen","55","0.260564916250628","0.201617294860776","0.319512537640481"
"Min 1x pro Monat","1985","Realschule","Bremen","5","0.279597936016443","0.0920591046586168","0.467136767374269"
"Min 1x pro Monat","1985","Realschule","Nordrhein-Westfalen","122","","",""
"Min 1x pro Monat","1985","Realschule","Hessen","47","0.246304904983423","0.183009458949484","0.309600351017361"
"Min 1x pro Monat","1985","Realschule","Rheinland-Pfalz,Saarland","32","0.316245707062224","0.225105409230017","0.407386004894431"
"Min 1x pro Monat","1985","Realschule","Baden-Wuerttemberg","76","0.269126288775887","0.216322792746506","0.321929784805267"
"Min 1x pro Monat","1985","Realschule","Bayern","88","0.238710559343595","0.194176992821388","0.283244125865801"
"Min 1x pro Monat","1985","Realschule","Saarland","","","",""
"Min 1x pro Monat","1985","Realschule","Berlin","22","","",""
"Min 1x pro Monat","1985","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","Realschule","Sachsen","","","",""
"Min 1x pro Monat","1985","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","Realschule","Thueringen","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Schleswig-Holstein","4","0.134730086379736","0.000890007984440361","0.268570164775031"
"Min 1x pro Monat","1985","(Fach-)Abitur","Hamburg","14","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Niedersachsen","18","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Bremen","2","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Nordrhein-Westfalen","75","0.308223987273269","0.251098857874031","0.365349116672507"
"Min 1x pro Monat","1985","(Fach-)Abitur","Hessen","31","0.306818869139219","0.211007402927689","0.402630335350749"
"Min 1x pro Monat","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.221146863367512","0.0700980664015723","0.372195660333453"
"Min 1x pro Monat","1985","(Fach-)Abitur","Baden-Wuerttemberg","38","0.382624715022457","0.296024985566066","0.469224444478847"
"Min 1x pro Monat","1985","(Fach-)Abitur","Bayern","29","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Berlin","9","0.213910648412291","0.071833163470913","0.355988133353669"
"Min 1x pro Monat","1985","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Schleswig-Holstein","1","","",""
"Min 1x pro Monat","1985","AkademikerIn","Hamburg","4","0.262505908144659","0.039841257607203","0.485170558682114"
"Min 1x pro Monat","1985","AkademikerIn","Niedersachsen","12","","",""
"Min 1x pro Monat","1985","AkademikerIn","Bremen","1","","",""
"Min 1x pro Monat","1985","AkademikerIn","Nordrhein-Westfalen","63","0.289570916015588","0.229907317988164","0.349234514043013"
"Min 1x pro Monat","1985","AkademikerIn","Hessen","24","","",""
"Min 1x pro Monat","1985","AkademikerIn","Rheinland-Pfalz,Saarland","12","","",""
"Min 1x pro Monat","1985","AkademikerIn","Baden-Wuerttemberg","20","","",""
"Min 1x pro Monat","1985","AkademikerIn","Bayern","22","","",""
"Min 1x pro Monat","1985","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Berlin","10","","",""
"Min 1x pro Monat","1985","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Thueringen","","","",""
"Seltener","1985","(noch) kein Abschluss","Schleswig-Holstein","8","0.536038786174042","0.274808805247596","0.797268767100488"
"Seltener","1985","(noch) kein Abschluss","Hamburg","7","0.512689289131231","0.312715732448957","0.712662845813506"
"Seltener","1985","(noch) kein Abschluss","Niedersachsen","35","0.404025054473441","0.293703735647453","0.514346373299429"
"Seltener","1985","(noch) kein Abschluss","Bremen","1","","",""
"Seltener","1985","(noch) kein Abschluss","Nordrhein-Westfalen","139","","",""
"Seltener","1985","(noch) kein Abschluss","Hessen","45","0.351271578964389","0.265140466558151","0.437402691370627"
"Seltener","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","19","","",""
"Seltener","1985","(noch) kein Abschluss","Baden-Wuerttemberg","104","","",""
"Seltener","1985","(noch) kein Abschluss","Bayern","34","0.413203047790389","0.316692723734634","0.509713371846145"
"Seltener","1985","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1985","(noch) kein Abschluss","Berlin","20","","",""
"Seltener","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","1985","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","1985","Hauptschule","Schleswig-Holstein","111","","",""
"Seltener","1985","Hauptschule","Hamburg","61","0.433240142569053","0.352306193603609","0.514174091534497"
"Seltener","1985","Hauptschule","Niedersachsen","325","0.491065457838499","0.452514738227452","0.529616177449546"
"Seltener","1985","Hauptschule","Bremen","38","0.450268831843624","0.341921878218746","0.558615785468503"
"Seltener","1985","Hauptschule","Nordrhein-Westfalen","729","0.431386387804913","0.407357710868062","0.455415064741765"
"Seltener","1985","Hauptschule","Hessen","244","","",""
"Seltener","1985","Hauptschule","Rheinland-Pfalz,Saarland","201","","",""
"Seltener","1985","Hauptschule","Baden-Wuerttemberg","504","0.433152264322437","0.405104903471982","0.461199625172893"
"Seltener","1985","Hauptschule","Bayern","489","0.435491652440105","0.406760028041463","0.464223276838748"
"Seltener","1985","Hauptschule","Saarland","","","",""
"Seltener","1985","Hauptschule","Berlin","65","0.340051200914893","0.269662857408282","0.410439544421504"
"Seltener","1985","Hauptschule","Brandenburg","","","",""
"Seltener","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","Hauptschule","Sachsen","","","",""
"Seltener","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","1985","Hauptschule","Thueringen","","","",""
"Seltener","1985","Realschule","Schleswig-Holstein","48","0.551142549028126","0.442151887850952","0.6601332102053"
"Seltener","1985","Realschule","Hamburg","26","","",""
"Seltener","1985","Realschule","Niedersachsen","106","","",""
"Seltener","1985","Realschule","Bremen","11","","",""
"Seltener","1985","Realschule","Nordrhein-Westfalen","227","","",""
"Seltener","1985","Realschule","Hessen","85","0.468672720277046","0.395364279103346","0.541981161450746"
"Seltener","1985","Realschule","Rheinland-Pfalz,Saarland","42","0.412025176625286","0.31555583084821","0.508494522402363"
"Seltener","1985","Realschule","Baden-Wuerttemberg","132","","",""
"Seltener","1985","Realschule","Bayern","178","","",""
"Seltener","1985","Realschule","Saarland","","","",""
"Seltener","1985","Realschule","Berlin","31","0.367144327169116","0.256569209354167","0.477719444984065"
"Seltener","1985","Realschule","Brandenburg","","","",""
"Seltener","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","Realschule","Sachsen","","","",""
"Seltener","1985","Realschule","Sachsen-Anhalt","","","",""
"Seltener","1985","Realschule","Thueringen","","","",""
"Seltener","1985","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"Seltener","1985","(Fach-)Abitur","Hamburg","11","","",""
"Seltener","1985","(Fach-)Abitur","Niedersachsen","35","0.478467414137251","0.362272846609338","0.594661981665164"
"Seltener","1985","(Fach-)Abitur","Bremen","1","","",""
"Seltener","1985","(Fach-)Abitur","Nordrhein-Westfalen","106","","",""
"Seltener","1985","(Fach-)Abitur","Hessen","38","0.449455641738515","0.346109881574048","0.552801401902982"
"Seltener","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"Seltener","1985","(Fach-)Abitur","Baden-Wuerttemberg","48","0.406408527061669","0.318893901610335","0.493923152513003"
"Seltener","1985","(Fach-)Abitur","Bayern","45","0.389668847600954","0.302414298132437","0.476923397069471"
"Seltener","1985","(Fach-)Abitur","Saarland","","","",""
"Seltener","1985","(Fach-)Abitur","Berlin","12","","",""
"Seltener","1985","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","(Fach-)Abitur","Sachsen","","","",""
"Seltener","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","1985","(Fach-)Abitur","Thueringen","","","",""
"Seltener","1985","AkademikerIn","Schleswig-Holstein","11","","",""
"Seltener","1985","AkademikerIn","Hamburg","7","0.45562186924397","0.20359022240231","0.70765351608563"
"Seltener","1985","AkademikerIn","Niedersachsen","45","0.652895694071955","0.540570947224767","0.765220440919142"
"Seltener","1985","AkademikerIn","Bremen","1","","",""
"Seltener","1985","AkademikerIn","Nordrhein-Westfalen","110","","",""
"Seltener","1985","AkademikerIn","Hessen","42","0.440355957075074","0.337794373731276","0.542917540418871"
"Seltener","1985","AkademikerIn","Rheinland-Pfalz,Saarland","15","","",""
"Seltener","1985","AkademikerIn","Baden-Wuerttemberg","59","0.536675747953694","0.443910544074905","0.629440951832483"
"Seltener","1985","AkademikerIn","Bayern","84","0.566962757151317","0.486312829851192","0.647612684451442"
"Seltener","1985","AkademikerIn","Saarland","","","",""
"Seltener","1985","AkademikerIn","Berlin","19","","",""
"Seltener","1985","AkademikerIn","Brandenburg","","","",""
"Seltener","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","AkademikerIn","Sachsen","","","",""
"Seltener","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","1985","AkademikerIn","Thueringen","","","",""
"Nie","1985","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Nie","1985","(noch) kein Abschluss","Hamburg","6","0.127460789449736","-0.00595992087125891","0.260881499770732"
"Nie","1985","(noch) kein Abschluss","Niedersachsen","17","","",""
"Nie","1985","(noch) kein Abschluss","Bremen","2","","",""
"Nie","1985","(noch) kein Abschluss","Nordrhein-Westfalen","51","0.141591556050992","0.104479594488123","0.178703517613861"
"Nie","1985","(noch) kein Abschluss","Hessen","23","","",""
"Nie","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","15","","",""
"Nie","1985","(noch) kein Abschluss","Baden-Wuerttemberg","68","0.223782650078137","0.176222637346086","0.271342662810188"
"Nie","1985","(noch) kein Abschluss","Bayern","27","","",""
"Nie","1985","(noch) kein Abschluss","Saarland","","","",""
"Nie","1985","(noch) kein Abschluss","Berlin","6","0.231435114175492","0.0990708703455277","0.363799358005457"
"Nie","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","1985","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","1985","(noch) kein Abschluss","Thueringen","","","",""
"Nie","1985","Hauptschule","Schleswig-Holstein","38","0.21615099549174","0.160742675014837","0.271559315968643"
"Nie","1985","Hauptschule","Hamburg","34","0.277948979801578","0.204778933457331","0.351119026145825"
"Nie","1985","Hauptschule","Niedersachsen","116","","",""
"Nie","1985","Hauptschule","Bremen","17","","",""
"Nie","1985","Hauptschule","Nordrhein-Westfalen","320","0.240713959378789","0.21997240211863","0.261455516638949"
"Nie","1985","Hauptschule","Hessen","103","","",""
"Nie","1985","Hauptschule","Rheinland-Pfalz,Saarland","104","","",""
"Nie","1985","Hauptschule","Baden-Wuerttemberg","228","","",""
"Nie","1985","Hauptschule","Bayern","250","","",""
"Nie","1985","Hauptschule","Saarland","","","",""
"Nie","1985","Hauptschule","Berlin","41","0.315639208467085","0.246581605496691","0.384696811437479"
"Nie","1985","Hauptschule","Brandenburg","","","",""
"Nie","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","1985","Hauptschule","Sachsen","","","",""
"Nie","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","1985","Hauptschule","Thueringen","","","",""
"Nie","1985","Realschule","Schleswig-Holstein","12","","",""
"Nie","1985","Realschule","Hamburg","11","","",""
"Nie","1985","Realschule","Niedersachsen","33","0.158829097194561","0.109742215520881","0.207915978868241"
"Nie","1985","Realschule","Bremen","5","0.277112374120739","0.0900871837296536","0.464137564511825"
"Nie","1985","Realschule","Nordrhein-Westfalen","58","0.143342663720354","0.110857457055274","0.175827870385433"
"Nie","1985","Realschule","Hessen","22","","",""
"Nie","1985","Realschule","Rheinland-Pfalz,Saarland","12","","",""
"Nie","1985","Realschule","Baden-Wuerttemberg","43","0.188368553405018","0.141815617050173","0.234921489759863"
"Nie","1985","Realschule","Bayern","55","0.173403847628045","0.133853271531132","0.212954423724959"
"Nie","1985","Realschule","Saarland","","","",""
"Nie","1985","Realschule","Berlin","14","","",""
"Nie","1985","Realschule","Brandenburg","","","",""
"Nie","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","1985","Realschule","Sachsen","","","",""
"Nie","1985","Realschule","Sachsen-Anhalt","","","",""
"Nie","1985","Realschule","Thueringen","","","",""
"Nie","1985","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Nie","1985","(Fach-)Abitur","Hamburg","2","","",""
"Nie","1985","(Fach-)Abitur","Niedersachsen","8","0.14983231072682","0.0668139883293891","0.23285063312425"
"Nie","1985","(Fach-)Abitur","Bremen","3","","",""
"Nie","1985","(Fach-)Abitur","Nordrhein-Westfalen","27","","",""
"Nie","1985","(Fach-)Abitur","Hessen","8","0.11936585244155","0.052007586152652","0.186724118730447"
"Nie","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","0.197137999544839","0.0523426157825914","0.341933383307087"
"Nie","1985","(Fach-)Abitur","Baden-Wuerttemberg","14","","",""
"Nie","1985","(Fach-)Abitur","Bayern","33","0.290536923404549","0.209305692609285","0.371768154199814"
"Nie","1985","(Fach-)Abitur","Saarland","","","",""
"Nie","1985","(Fach-)Abitur","Berlin","7","0.298557146566644","0.140001035611663","0.457113257521625"
"Nie","1985","(Fach-)Abitur","Brandenburg","","","",""
"Nie","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","1985","(Fach-)Abitur","Sachsen","","","",""
"Nie","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","1985","(Fach-)Abitur","Thueringen","","","",""
"Nie","1985","AkademikerIn","Schleswig-Holstein","3","","",""
"Nie","1985","AkademikerIn","Hamburg","4","0.281872222611372","0.0541898206897885","0.509554624532955"
"Nie","1985","AkademikerIn","Niedersachsen","7","0.113494586537338","0.0386514783526653","0.188337694722011"
"Nie","1985","AkademikerIn","Bremen","","","",""
"Nie","1985","AkademikerIn","Nordrhein-Westfalen","29","","",""
"Nie","1985","AkademikerIn","Hessen","13","","",""
"Nie","1985","AkademikerIn","Rheinland-Pfalz,Saarland","4","0.0963691757545565","-0.00139475608339017","0.194133107592503"
"Nie","1985","AkademikerIn","Baden-Wuerttemberg","21","","",""
"Nie","1985","AkademikerIn","Bayern","22","","",""
"Nie","1985","AkademikerIn","Saarland","","","",""
"Nie","1985","AkademikerIn","Berlin","7","0.252769327101267","0.112734273952912","0.392804380249622"
"Nie","1985","AkademikerIn","Brandenburg","","","",""
"Nie","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","1985","AkademikerIn","Sachsen","","","",""
"Nie","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","1985","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Hamburg","2","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Niedersachsen","7","0.060515498255029","0.00618917068895574","0.114841825821102"
"Min 1x pro Woche","1986","(noch) kein Abschluss","Bremen","1","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Nordrhein-Westfalen","37","0.081240670687591","0.052157893704256","0.110323447670926"
"Min 1x pro Woche","1986","(noch) kein Abschluss","Hessen","18","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.0294341582302294","-0.0144440590706424","0.0733123755311011"
"Min 1x pro Woche","1986","(noch) kein Abschluss","Baden-Wuerttemberg","32","0.0888400475643264","0.0541903130180525","0.1234897821106"
"Min 1x pro Woche","1986","(noch) kein Abschluss","Bayern","16","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Berlin","2","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","1986","Hauptschule","Schleswig-Holstein","15","","",""
"Min 1x pro Woche","1986","Hauptschule","Hamburg","8","0.0579500066958248","0.0177857128723007","0.0981143005193489"
"Min 1x pro Woche","1986","Hauptschule","Niedersachsen","39","0.0654360970152697","0.0460641122185233","0.0848080818120161"
