"pli0095_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Nie","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1984","66 und älter","Hauptschulabschluss","","","",""
"Nie","1984","66 und älter","Realschulabschluss","","","",""
"Nie","1984","66 und älter","(Fach-)Abitur","","","",""
"Nie","1984","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","156","0.273786589067622","0.235644308423546","0.311928869711697"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","404","0.171177828152047","0.155502315379243","0.186853340924851"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Realschulabschluss","170","0.176007082580536","0.152415457171246","0.199598707989826"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","99","0.169591155791599","0.138702134749273","0.200480176833925"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","AkademikerInnen","58","0.219853254508772","0.168100301271423","0.271606207746122"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","243","0.342310251461072","0.308576721913398","0.376043781008747"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","1069","0.269579882999257","0.25590852701172","0.283251238986794"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Realschulabschluss","189","0.2744505369869","0.241346120696142","0.307554953277657"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","63","0.284462280096415","0.228425002628267","0.340499557564563"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","AkademikerInnen","140","0.298058948678852","0.257054068586854","0.339063828770851"
"Nie, sehr selten (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1984","66 und älter","Hauptschulabschluss","539","0.572499264858446","0.541106482924123","0.60389204679277"
"Nie, sehr selten (1984)","1984","66 und älter","Realschulabschluss","78","0.455349835558167","0.381354408935542","0.529345262180791"
"Nie, sehr selten (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1984","66 und älter","AkademikerInnen","37","0.58646600926722","0.463883283100546","0.709048735433894"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","292","0.60294964907732","0.56109615167482","0.64480314647982"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","1469","0.690454015778098","0.671214360466263","0.709693671089933"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Realschulabschluss","730","0.725254442360104","0.697601484576708","0.752907400143501"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","378","0.689208464485426","0.651113598162418","0.727303330808435"
"Gelegentlich (1984)","1984","16-34 Jahre alt","AkademikerInnen","154","0.637199006157619","0.577115908329817","0.697282103985422"
"Gelegentlich (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","399","0.521897242627918","0.486383665405451","0.557410819850384"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","2502","0.622941261297464","0.60800955142119","0.637872971173738"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Realschulabschluss","424","0.604906573126604","0.568639339179664","0.641173807073544"
"Gelegentlich (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","149","0.614607613071391","0.554157244813622","0.675057981329161"
"Gelegentlich (1984)","1984","35-65 Jahre alt","AkademikerInnen","294","0.604035284186826","0.560192962852913","0.647877605520739"
"Gelegentlich (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","Hauptschulabschluss","338","0.343836894611246","0.313696006470387","0.373977782752105"
"Gelegentlich (1984)","1984","66 und älter","Realschulabschluss","78","0.429393021677681","0.355845253707949","0.502940789647413"
"Gelegentlich (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","77","0.123263761855058","0.0951434179959767","0.15138410571414"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","345","0.138368156069855","0.123998503515594","0.152737808624116"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Realschulabschluss","101","0.0987384750593596","0.080258572551336","0.117218377567383"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","90","0.141200379722975","0.112537460763833","0.169863298682116"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","AkademikerInnen","34","0.142947739333608","0.0992083378854837","0.186687140781733"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","118","0.13579250591101","0.11143750162575","0.16014751019627"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","476","0.107478855703279","0.0979365733600755","0.117021138046483"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Realschulabschluss","85","0.120642889886496","0.0964797212254188","0.144806058547574"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","37","0.100930106832194","0.0635142658310904","0.138345947833297"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","AkademikerInnen","44","0.0979057671343216","0.0712639260642809","0.124547608204362"
"Haeufig,regelmaessig (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","Hauptschulabschluss","77","0.0836638405303077","0.0660939031244259","0.10123377793619"
"Haeufig,regelmaessig (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","(noch) kein Abschluss","53","0.093648232554314","0.0662702370299839","0.121026228078644"
"Min 1x pro Woche","1985","16-34 Jahre alt","Hauptschulabschluss","242","0.0987195039693895","0.0853388729297336","0.112100135009045"
"Min 1x pro Woche","1985","16-34 Jahre alt","Realschulabschluss","85","0.0815164141975885","0.064279137790925","0.098753690604252"
"Min 1x pro Woche","1985","16-34 Jahre alt","(Fach-)Abitur","83","0.159990854583444","0.128420984301087","0.191560724865802"
"Min 1x pro Woche","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","(noch) kein Abschluss","107","0.171583826537326","0.142442785424671","0.20072486764998"
"Min 1x pro Woche","1985","35-65 Jahre alt","Hauptschulabschluss","407","0.0987036264347749","0.0890617689907506","0.108345483878799"
"Min 1x pro Woche","1985","35-65 Jahre alt","Realschulabschluss","61","0.0958863539187321","0.0734912044212381","0.118281503416226"
"Min 1x pro Woche","1985","35-65 Jahre alt","(Fach-)Abitur","30","0.114265014422189","0.0724164906370132","0.156113538207365"
"Min 1x pro Woche","1985","35-65 Jahre alt","AkademikerInnen","41","0.087307880502703","0.0613701922742965","0.113245568731109"
"Min 1x pro Woche","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","Hauptschulabschluss","74","0.0913781502894686","0.071631919503113","0.111124381075824"
"Min 1x pro Woche","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","(noch) kein Abschluss","111","0.222975601285772","0.183860049377715","0.262091153193828"
"Min 1x pro Monat","1985","16-34 Jahre alt","Hauptschulabschluss","612","0.325289978559308","0.304274511369851","0.346305445748766"
"Min 1x pro Monat","1985","16-34 Jahre alt","Realschulabschluss","308","0.311075989875524","0.281913183211107","0.340238796539941"
"Min 1x pro Monat","1985","16-34 Jahre alt","(Fach-)Abitur","171","0.327005911645529","0.286607281622039","0.367404541669019"
"Min 1x pro Monat","1985","16-34 Jahre alt","AkademikerInnen","73","0.321665775379255","0.262195738148763","0.381135812609746"
"Min 1x pro Monat","1985","35-65 Jahre alt","(noch) kein Abschluss","183","0.260369040457615","0.226449901690908","0.294288179224322"
"Min 1x pro Monat","1985","35-65 Jahre alt","Hauptschulabschluss","941","0.243221046864643","0.229352037575201","0.257090056154085"
"Min 1x pro Monat","1985","35-65 Jahre alt","Realschulabschluss","143","0.216340296415935","0.185022116166746","0.247658476665124"
"Min 1x pro Monat","1985","35-65 Jahre alt","(Fach-)Abitur","53","0.199812563112741","0.147213396465506","0.252411729759975"
"Min 1x pro Monat","1985","35-65 Jahre alt","AkademikerInnen","90","0.207520640983904","0.170258567114114","0.244782714853693"
"Min 1x pro Monat","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Hauptschulabschluss","94","0.115093922789538","0.0932240516410086","0.136963793938067"
"Min 1x pro Monat","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","66 und älter","AkademikerInnen","","","",""
"Seltener","1985","16-34 Jahre alt","(noch) kein Abschluss","201","0.518702308270319","0.471748649193937","0.5656559673467"
"Seltener","1985","16-34 Jahre alt","Hauptschulabschluss","820","0.461538117441869","0.439175306275575","0.483900928608163"
"Seltener","1985","16-34 Jahre alt","Realschulabschluss","490","0.518477456001638","0.487001156899401","0.549953755103874"
"Seltener","1985","16-34 Jahre alt","(Fach-)Abitur","218","0.420603526774562","0.378091913162364","0.46311514038676"
"Seltener","1985","16-34 Jahre alt","AkademikerInnen","119","0.502457153304649","0.438801251063144","0.566113055546154"
"Seltener","1985","35-65 Jahre alt","(noch) kein Abschluss","211","0.316204998733419","0.280264017394456","0.352145980072382"
"Seltener","1985","35-65 Jahre alt","Hauptschulabschluss","1724","0.486532132648156","0.470374685680168","0.502689579616143"
"Seltener","1985","35-65 Jahre alt","Realschulabschluss","350","0.514841478124371","0.476827558886556","0.552855397362185"
"Seltener","1985","35-65 Jahre alt","(Fach-)Abitur","96","0.490247105537419","0.424487534259879","0.556006676814959"
"Seltener","1985","35-65 Jahre alt","AkademikerInnen","258","0.55733148021953","0.511692230207369","0.602970730231691"
"Seltener","1985","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1985","66 und älter","Hauptschulabschluss","231","0.266956212887891","0.236641293749128","0.297271132026653"
"Seltener","1985","66 und älter","Realschulabschluss","47","0.280823349267004","0.212043603882515","0.349603094651493"
"Seltener","1985","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1985","66 und älter","AkademikerInnen","","","",""
"Nie","1985","16-34 Jahre alt","(noch) kein Abschluss","70","0.164673857889596","0.129820563937048","0.199527151842144"
"Nie","1985","16-34 Jahre alt","Hauptschulabschluss","235","0.114452400029433","0.100171238410528","0.128733561648338"
"Nie","1985","16-34 Jahre alt","Realschulabschluss","85","0.0889301399252499","0.0709988827248535","0.106861397125646"
"Nie","1985","16-34 Jahre alt","(Fach-)Abitur","46","0.0923997069964646","0.0674614657498583","0.117337948243071"
"Nie","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1985","35-65 Jahre alt","(noch) kein Abschluss","142","0.25184213427164","0.218291292312819","0.285392976230461"
"Nie","1985","35-65 Jahre alt","Hauptschulabschluss","604","0.171543194052426","0.159356609085598","0.183729779019255"
"Nie","1985","35-65 Jahre alt","Realschulabschluss","110","0.172931871540963","0.144166352496932","0.201697390584993"
"Nie","1985","35-65 Jahre alt","(Fach-)Abitur","43","0.195675316927652","0.143489158905089","0.247861474950214"
"Nie","1985","35-65 Jahre alt","AkademikerInnen","66","0.147839998293863","0.115226383305904","0.180453613281822"
"Nie","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1985","66 und älter","Hauptschulabschluss","419","0.526571714033103","0.492355866388428","0.560787561677778"
"Nie","1985","66 und älter","Realschulabschluss","72","0.441795734233286","0.365792250090263","0.51779921837631"
"Nie","1985","66 und älter","(Fach-)Abitur","","","",""
"Nie","1985","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","(noch) kein Abschluss","47","0.0774356149942824","0.0518126921678238","0.103058537820741"
"Min 1x pro Woche","1986","16-34 Jahre alt","Hauptschulabschluss","185","0.0791761311448677","0.0668554326987528","0.0914968295909825"
"Min 1x pro Woche","1986","16-34 Jahre alt","Realschulabschluss","63","0.0656771843239454","0.0499826706744275","0.0813716979734632"
"Min 1x pro Woche","1986","16-34 Jahre alt","(Fach-)Abitur","48","0.0898674373652496","0.0660955206277092","0.11363935410279"
"Min 1x pro Woche","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","(noch) kein Abschluss","75","0.108121311181712","0.0831697253290576","0.133072897034366"
"Min 1x pro Woche","1986","35-65 Jahre alt","Hauptschulabschluss","284","0.0816984436546218","0.0725889287401464","0.0908079585690972"
"Min 1x pro Woche","1986","35-65 Jahre alt","Realschulabschluss","33","0.0550128725069456","0.0375250149228451","0.0725007300910462"
"Min 1x pro Woche","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","AkademikerInnen","40","0.0788285076395306","0.0543622790148769","0.103294736264184"
"Min 1x pro Woche","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","Hauptschulabschluss","56","0.0726583067531558","0.0541304601042502","0.0911861534020613"
"Min 1x pro Woche","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","(noch) kein Abschluss","101","0.222996557432191","0.183092183551467","0.262900931312915"
"Min 1x pro Monat","1986","16-34 Jahre alt","Hauptschulabschluss","543","0.283620177533151","0.263052268609331","0.304188086456971"
"Min 1x pro Monat","1986","16-34 Jahre alt","Realschulabschluss","280","0.281749531087018","0.253248427132091","0.310250635041945"
"Min 1x pro Monat","1986","16-34 Jahre alt","(Fach-)Abitur","186","0.32581579759847","0.286858748737574","0.364772846459365"
"Min 1x pro Monat","1986","16-34 Jahre alt","AkademikerInnen","67","0.293228490268425","0.234266389410802","0.352190591126049"
"Min 1x pro Monat","1986","35-65 Jahre alt","(noch) kein Abschluss","147","0.228309949734574","0.194583278611231","0.262036620857917"
"Min 1x pro Monat","1986","35-65 Jahre alt","Hauptschulabschluss","749","0.200142131531984","0.186835400749234","0.213448862314734"
"Min 1x pro Monat","1986","35-65 Jahre alt","Realschulabschluss","121","0.174233750517259","0.145140904570793","0.203326596463725"
"Min 1x pro Monat","1986","35-65 Jahre alt","(Fach-)Abitur","35","0.155114172802788","0.106267879102179","0.203960466503398"
"Min 1x pro Monat","1986","35-65 Jahre alt","AkademikerInnen","74","0.169996407888792","0.135891648418128","0.204101167359456"
"Min 1x pro Monat","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Hauptschulabschluss","69","0.0884633172040079","0.0681943740978738","0.108732260310142"
"Min 1x pro Monat","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","66 und älter","AkademikerInnen","","","",""
"Seltener","1986","16-34 Jahre alt","(noch) kein Abschluss","184","0.490952000907742","0.443027363618217","0.538876638197268"
"Seltener","1986","16-34 Jahre alt","Hauptschulabschluss","865","0.501217610851178","0.478402708077474","0.524032513624881"
"Seltener","1986","16-34 Jahre alt","Realschulabschluss","503","0.5358764366025","0.504279770447704","0.567473102757297"
"Seltener","1986","16-34 Jahre alt","(Fach-)Abitur","268","0.502327834060257","0.460767790623197","0.543887877497318"
"Seltener","1986","16-34 Jahre alt","AkademikerInnen","114","0.510948136304241","0.446204629559197","0.575691643049285"
"Seltener","1986","35-65 Jahre alt","(noch) kein Abschluss","225","0.390016073791996","0.350824738856431","0.429207408727561"
"Seltener","1986","35-65 Jahre alt","Hauptschulabschluss","1789","0.530550632316628","0.51395271882114","0.547148545812115"
"Seltener","1986","35-65 Jahre alt","Realschulabschluss","388","0.591696985421427","0.553997756115965","0.62939621472689"
"Seltener","1986","35-65 Jahre alt","(Fach-)Abitur","102","0.509534196434556","0.44208172016429","0.576986672704823"
"Seltener","1986","35-65 Jahre alt","AkademikerInnen","261","0.549799199562232","0.504628136055716","0.594970263068748"
"Seltener","1986","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1986","66 und älter","Hauptschulabschluss","233","0.284137624823819","0.251946099185655","0.316329150461982"
"Seltener","1986","66 und älter","Realschulabschluss","45","0.258618435971805","0.190981210444564","0.326255661499047"
"Seltener","1986","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1986","66 und älter","AkademikerInnen","","","",""
"Nie","1986","16-34 Jahre alt","(noch) kein Abschluss","86","0.208615826665784","0.169664051293545","0.247567602038023"
"Nie","1986","16-34 Jahre alt","Hauptschulabschluss","252","0.135986080470804","0.120345333023381","0.151626827918227"
"Nie","1986","16-34 Jahre alt","Realschulabschluss","111","0.116696847986536","0.0963556477429777","0.137038048230095"
"Nie","1986","16-34 Jahre alt","(Fach-)Abitur","54","0.0819889309760235","0.0591848661960159","0.104792995756031"
"Nie","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1986","35-65 Jahre alt","(noch) kein Abschluss","148","0.273552665291718","0.23773377302139","0.309371557562046"
"Nie","1986","35-65 Jahre alt","Hauptschulabschluss","651","0.187608792496767","0.174624900308419","0.200592684685115"
"Nie","1986","35-65 Jahre alt","Realschulabschluss","111","0.179056391554368","0.149649909150814","0.208462873957922"
"Nie","1986","35-65 Jahre alt","(Fach-)Abitur","46","0.196985378925776","0.143321064451225","0.250649693400327"
"Nie","1986","35-65 Jahre alt","AkademikerInnen","91","0.201375884909445","0.164965097281957","0.237786672536932"
"Nie","1986","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1986","66 und älter","Hauptschulabschluss","396","0.554740751219018","0.519266443589666","0.59021505884837"
"Nie","1986","66 und älter","Realschulabschluss","81","0.515718226305395","0.438522998110627","0.592913454500162"
"Nie","1986","66 und älter","(Fach-)Abitur","","","",""
"Nie","1986","66 und älter","AkademikerInnen","32","0.636853513037572","0.507383004381947","0.766324021693196"
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","AkademikerInnen","","","",""
