year,age_gr,regtyp,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,30-45 y.,Urban regions,Non-denominational,0.27755,780,2864,0.26115,0.29396
1997,30-45 y.,Rural regions,Catholic,0.28202,336,1425,0.25864,0.30539
1997,30-45 y.,Rural regions,Protestant,0.32386,403,1425,0.29956,0.34817
1997,30-45 y.,Rural regions,Non-denominational,0.36487,686,1425,0.33987,0.38987
1997,46-65 y.,Urban regions,Catholic,0.35579,810,2449,0.33682,0.37475
1997,46-65 y.,Urban regions,Protestant,0.34917,706,2449,0.33028,0.36805
1997,46-65 y.,Urban regions,Other Christian community,0.03082,135,2449,0.02398,0.03767
1997,46-65 y.,Urban regions,Other religious community,0.03833,214,2449,0.03073,0.04594
1997,46-65 y.,Urban regions,Non-denominational,0.22449,584,2449,0.20797,0.24102
1997,46-65 y.,Rural regions,Catholic,0.24337,287,1324,0.22025,0.26650
1997,46-65 y.,Rural regions,Protestant,0.36185,434,1324,0.33596,0.38774
1997,46-65 y.,Rural regions,Non-denominational,0.37324,603,1324,0.34717,0.39930
1997,66 and older,Urban regions,Catholic,0.37842,390,1008,0.34846,0.40837
1997,66 and older,Urban regions,Protestant,0.47475,471,1008,0.44390,0.50559
1997,66 and older,Urban regions,Non-denominational,0.12375,147,1008,0.10341,0.14409
1997,66 and older,Rural regions,Catholic,0.27493,117,516,0.23637,0.31349
1997,66 and older,Rural regions,Protestant,0.47391,241,516,0.43079,0.51704
1997,66 and older,Rural regions,Non-denominational,0.22232,158,516,0.18640,0.25823
2003,17-29 y.,Urban regions,Catholic,0.32818,825,2601,0.31013,0.34622
2003,17-29 y.,Urban regions,Protestant,0.33954,889,2601,0.32134,0.35775
2003,17-29 y.,Urban regions,Other Christian community,0.02947,74,2601,0.02297,0.03598
2003,17-29 y.,Urban regions,Other religious community,0.08727,211,2601,0.07642,0.09812
2003,17-29 y.,Urban regions,Non-denominational,0.21554,602,2601,0.19973,0.23134
2003,17-29 y.,Rural regions,Catholic,0.27251,343,1344,0.24870,0.29632
2003,17-29 y.,Rural regions,Protestant,0.29982,377,1344,0.27532,0.32433
2003,17-29 y.,Rural regions,Non-denominational,0.40100,624,1344,0.37478,0.42721
2003,30-45 y.,Urban regions,Catholic,0.31737,1487,4648,0.30398,0.33075
2003,30-45 y.,Urban regions,Protestant,0.31175,1422,4648,0.29843,0.32507
2003,30-45 y.,Urban regions,Other Christian community,0.03017,138,4648,0.02525,0.03509
2003,30-45 y.,Urban regions,Other religious community,0.05808,319,4648,0.05136,0.06481
2003,30-45 y.,Urban regions,Non-denominational,0.28263,1282,4648,0.26968,0.29557
2003,30-45 y.,Rural regions,Catholic,0.27800,573,2214,0.25933,0.29666
2003,30-45 y.,Rural regions,Protestant,0.29458,630,2214,0.27559,0.31357
2003,30-45 y.,Rural regions,Other religious community,0.01357,31,2214,0.00875,0.01840
2003,30-45 y.,Rural regions,Non-denominational,0.40103,980,2214,0.38061,0.42145
2003,46-65 y.,Urban regions,Catholic,0.33608,1625,5018,0.32300,0.34915
2003,46-65 y.,Urban regions,Protestant,0.32419,1621,5018,0.31124,0.33715
2003,46-65 y.,Urban regions,Other Christian community,0.02896,151,5018,0.02432,0.03360
2003,46-65 y.,Urban regions,Other religious community,0.04220,213,5018,0.03664,0.04777
2003,46-65 y.,Urban regions,Non-denominational,0.26857,1408,5018,0.25630,0.28083
2003,46-65 y.,Rural regions,Catholic,0.25311,566,2485,0.23601,0.27021
2003,46-65 y.,Rural regions,Protestant,0.34227,809,2485,0.32362,0.36093
2003,46-65 y.,Rural regions,Other Christian community,0.00934,31,2485,0.00556,0.01312
2003,46-65 y.,Rural regions,Non-denominational,0.38678,1079,2485,0.36763,0.40593
2003,66 and older,Urban regions,Catholic,0.37493,861,2389,0.35551,0.39434
2003,66 and older,Urban regions,Protestant,0.46038,1067,2389,0.44039,0.48037
2003,66 and older,Urban regions,Other Christian community,0.01064,34,2389,0.00653,0.01476
2003,66 and older,Urban regions,Other religious community,0.02117,56,2389,0.01539,0.02694
2003,66 and older,Urban regions,Non-denominational,0.13288,371,2389,0.11926,0.14649
2003,66 and older,Rural regions,Catholic,0.26845,302,1216,0.24353,0.29337
2003,66 and older,Rural regions,Protestant,0.45212,554,1216,0.42413,0.48011
2003,66 and older,Rural regions,Non-denominational,0.25712,360,1216,0.23255,0.28170
2007,17-29 y.,Urban regions,Catholic,0.30652,661,2211,0.28730,0.32574
2007,17-29 y.,Urban regions,Protestant,0.33860,819,2211,0.31887,0.35833
2007,17-29 y.,Urban regions,Other Christian community,0.03113,74,2211,0.02389,0.03837
2007,17-29 y.,Urban regions,Islamic community,0.07441,133,2211,0.06347,0.08535
2007,17-29 y.,Urban regions,Non-denominational,0.24134,524,2211,0.22350,0.25918
2007,17-29 y.,Rural regions,Catholic,0.25484,280,1128,0.22939,0.28028
2007,17-29 y.,Rural regions,Protestant,0.34645,351,1128,0.31867,0.37423
2007,17-29 y.,Rural regions,Non-denominational,0.35867,497,1128,0.33067,0.38667
2007,30-45 y.,Urban regions,Catholic,0.32556,1211,3813,0.31069,0.34044
2007,30-45 y.,Urban regions,Protestant,0.29711,1176,3813,0.28260,0.31162
2007,30-45 y.,Urban regions,Other Christian community,0.02947,121,3813,0.02410,0.03484
2007,30-45 y.,Urban regions,Islamic community,0.07075,259,3813,0.06261,0.07889
2007,30-45 y.,Urban regions,Non-denominational,0.27308,1046,3813,0.25893,0.28722
2007,30-45 y.,Rural regions,Catholic,0.25502,463,1823,0.23501,0.27504
2007,30-45 y.,Rural regions,Protestant,0.30941,562,1823,0.28818,0.33064
2007,30-45 y.,Rural regions,Non-denominational,0.40233,798,1823,0.37981,0.42484
2007,46-65 y.,Urban regions,Catholic,0.32108,1453,4564,0.30754,0.33463
2007,46-65 y.,Urban regions,Protestant,0.29824,1473,4564,0.28497,0.31152
2007,46-65 y.,Urban regions,Other Christian community,0.03954,154,4564,0.03389,0.04520
2007,46-65 y.,Urban regions,Islamic community,0.03633,120,4564,0.03090,0.04176
2007,46-65 y.,Urban regions,Non-denominational,0.30112,1364,4564,0.28781,0.31443
2007,46-65 y.,Rural regions,Catholic,0.27058,578,2445,0.25297,0.28819
2007,46-65 y.,Rural regions,Protestant,0.31377,761,2445,0.29537,0.33217
2007,46-65 y.,Rural regions,Other Christian community,0.02344,38,2445,0.01744,0.02944
2007,46-65 y.,Rural regions,Non-denominational,0.38099,1068,2445,0.36174,0.40025
2007,66 and older,Urban regions,Catholic,0.35103,952,2826,0.33343,0.36863
2007,66 and older,Urban regions,Protestant,0.45738,1274,2826,0.43901,0.47575
2007,66 and older,Urban regions,Other Christian community,0.02298,60,2826,0.01745,0.02850
2007,66 and older,Urban regions,Islamic community,0.01745,54,2826,0.01262,0.02228
2007,66 and older,Urban regions,Non-denominational,0.14977,486,2826,0.13661,0.16293
2007,66 and older,Rural regions,Catholic,0.25532,351,1486,0.23315,0.27750
2007,66 and older,Rural regions,Protestant,0.45437,667,1486,0.42905,0.47970
2007,66 and older,Rural regions,Non-denominational,0.27682,468,1486,0.25406,0.29957
2011,17-29 y.,Urban regions,Catholic,0.29474,658,2065,0.27507,0.31441
2011,17-29 y.,Urban regions,Protestant,0.38621,760,2065,0.36520,0.40721
2011,17-29 y.,Urban regions,Other Christian community,0.02408,66,2065,0.01747,0.03070
2011,17-29 y.,Urban regions,Islamic community,0.04281,95,2065,0.03408,0.05154
2011,17-29 y.,Urban regions,Non-denominational,0.24782,486,2065,0.22920,0.26645
2011,17-29 y.,Rural regions,Catholic,0.26686,254,1000,0.23944,0.29429
2011,17-29 y.,Rural regions,Protestant,0.34603,339,1000,0.31653,0.37553
2011,17-29 y.,Rural regions,Non-denominational,0.35846,407,1000,0.32872,0.38819
2011,30-45 y.,Urban regions,Catholic,0.31165,1182,3816,0.29696,0.32635
2011,30-45 y.,Urban regions,Protestant,0.28414,1177,3816,0.26983,0.29845
2011,30-45 y.,Urban regions,Other Christian community,0.02889,140,3816,0.02357,0.03420
2011,30-45 y.,Urban regions,Islamic community,0.05053,217,3816,0.04358,0.05748
2011,30-45 y.,Urban regions,Non-denominational,0.31751,1100,3816,0.30274,0.33228
2011,30-45 y.,Rural regions,Catholic,0.24889,481,1914,0.22952,0.26827
2011,30-45 y.,Rural regions,Protestant,0.29699,623,1914,0.27652,0.31747
2011,30-45 y.,Rural regions,Non-denominational,0.42264,810,1914,0.40051,0.44478
2011,46-65 y.,Urban regions,Catholic,0.31176,1571,5056,0.29900,0.32453
2011,46-65 y.,Urban regions,Protestant,0.29463,1601,5056,0.28207,0.30720
2011,46-65 y.,Urban regions,Other Christian community,0.03197,160,5056,0.02712,0.03682
2011,46-65 y.,Urban regions,Islamic community,0.02563,94,5056,0.02127,0.02999
2011,46-65 y.,Urban regions,Non-denominational,0.33125,1630,5056,0.31828,0.34423
2011,46-65 y.,Rural regions,Catholic,0.26151,729,2989,0.24575,0.27726
2011,46-65 y.,Rural regions,Protestant,0.29865,907,2989,0.28223,0.31506
2011,46-65 y.,Rural regions,Other Christian community,0.01497,36,2989,0.01061,0.01932
2011,46-65 y.,Rural regions,Non-denominational,0.41310,1317,2989,0.39544,0.43075
2011,66 and older,Urban regions,Catholic,0.33818,1077,3300,0.32204,0.35433
2011,66 and older,Urban regions,Protestant,0.42380,1400,3300,0.40693,0.44066
2011,66 and older,Urban regions,Other Christian community,0.02412,66,3300,0.01889,0.02936
2011,66 and older,Urban regions,Islamic community,0.01408,37,3300,0.01006,0.01810
2011,66 and older,Urban regions,Non-denominational,0.19874,720,3300,0.18513,0.21236
2011,66 and older,Rural regions,Catholic,0.26247,435,1779,0.24202,0.28292
2011,66 and older,Rural regions,Protestant,0.42887,731,1779,0.40587,0.45188
2011,66 and older,Rural regions,Non-denominational,0.28605,613,1779,0.26505,0.30706
2015,17-29 y.,Urban regions,Catholic,0.30572,873,2992,0.28921,0.32223
2015,17-29 y.,Urban regions,Protestant,0.31318,812,2992,0.29656,0.32980
2015,17-29 y.,Urban regions,Other Christian community,0.01624,82,2992,0.01171,0.02078
2015,17-29 y.,Urban regions,Islamic community,0.03930,164,2992,0.03233,0.04626
2015,17-29 y.,Urban regions,Other religious community,0.01137,45,2992,0.00757,0.01517
2015,17-29 y.,Urban regions,Non-denominational,0.24105,727,2992,0.22572,0.25637
2015,17-29 y.,Urban regions,Christian orthodox,0.01546,123,2992,0.01104,0.01989
2015,17-29 y.,Urban regions,Sunni denomination,0.04747,166,2992,0.03984,0.05509
2015,17-29 y.,Rural regions,Catholic,0.26032,376,1316,0.23661,0.28404
2015,17-29 y.,Rural regions,Protestant,0.37007,428,1316,0.34397,0.39617
2015,17-29 y.,Rural regions,Islamic community,0.01141,36,1316,0.00567,0.01716
2015,17-29 y.,Rural regions,Non-denominational,0.32385,441,1316,0.29856,0.34914
2015,17-29 y.,Rural regions,Christian orthodox,0.00679,35,1316,0.00235,0.01123
2015,30-45 y.,Urban regions,Catholic,0.28947,1537,5452,0.27743,0.30151
2015,30-45 y.,Urban regions,Protestant,0.24509,1258,5452,0.23367,0.25651
2015,30-45 y.,Urban regions,Other Christian community,0.02910,175,5452,0.02464,0.03356
2015,30-45 y.,Urban regions,Islamic community,0.04427,309,5452,0.03881,0.04973
2015,30-45 y.,Urban regions,Other religious community,0.00756,52,5452,0.00526,0.00985
2015,30-45 y.,Urban regions,Non-denominational,0.33413,1657,5452,0.32161,0.34665
2015,30-45 y.,Urban regions,Christian orthodox,0.01641,263,5452,0.01304,0.01978
2015,30-45 y.,Urban regions,Sunni denomination,0.02765,201,5452,0.02330,0.03200
2015,30-45 y.,Rural regions,Catholic,0.24504,702,2721,0.22888,0.26121
2015,30-45 y.,Rural regions,Protestant,0.24438,684,2721,0.22823,0.26053
2015,30-45 y.,Rural regions,Other Christian community,0.01255,47,2721,0.00836,0.01673
2015,30-45 y.,Rural regions,Islamic community,0.01642,78,2721,0.01165,0.02120
2015,30-45 y.,Rural regions,Non-denominational,0.44893,1058,2721,0.43024,0.46762
2015,30-45 y.,Rural regions,Christian orthodox,0.01170,100,2721,0.00765,0.01574
2015,30-45 y.,Rural regions,Sunni denomination,0.01365,52,2721,0.00929,0.01801
2015,46-65 y.,Urban regions,Catholic,0.31616,1790,5772,0.30416,0.32816
2015,46-65 y.,Urban regions,Protestant,0.27204,1613,5772,0.26056,0.28352
2015,46-65 y.,Urban regions,Other Christian community,0.02191,173,5772,0.01813,0.02568
2015,46-65 y.,Urban regions,Islamic community,0.02404,125,5772,0.02008,0.02799
2015,46-65 y.,Urban regions,Other religious community,0.00462,35,5772,0.00287,0.00637
2015,46-65 y.,Urban regions,Non-denominational,0.34147,1835,5772,0.32924,0.35371
2015,46-65 y.,Urban regions,Christian orthodox,0.00604,117,5772,0.00404,0.00803
2015,46-65 y.,Urban regions,Sunni denomination,0.01168,84,5772,0.00891,0.01445
2015,46-65 y.,Rural regions,Catholic,0.24062,805,3246,0.22591,0.25533
2015,46-65 y.,Rural regions,Protestant,0.29894,973,3246,0.28319,0.31469
2015,46-65 y.,Rural regions,Other Christian community,0.01533,50,3246,0.01110,0.01956
2015,46-65 y.,Rural regions,Non-denominational,0.43429,1377,3246,0.41724,0.45135
2015,46-65 y.,Rural regions,Christian orthodox,0.00326,41,3246,0.00130,0.00522
2015,66 and older,Urban regions,Catholic,0.32482,937,3037,0.30816,0.34148
2015,66 and older,Urban regions,Protestant,0.40354,1210,3037,0.38609,0.42099
2015,66 and older,Urban regions,Other Christian community,0.02834,77,3037,0.02244,0.03424
2015,66 and older,Urban regions,Non-denominational,0.23264,813,3037,0.21761,0.24767
2015,66 and older,Rural regions,Catholic,0.25339,419,1759,0.23306,0.27372
2015,66 and older,Rural regions,Protestant,0.43295,716,1759,0.40979,0.45611
2015,66 and older,Rural regions,Non-denominational,0.29509,624,1759,0.27377,0.31641
2019,17-29 y.,No answer / don't know,Protestant,0.24327,33,93,0.15560,0.33095
2019,17-29 y.,No answer / don't know,Non-denominational,0.53154,60,93,0.42957,0.63351
2019,17-29 y.,Urban regions,Catholic,0.28171,706,3243,0.26622,0.29719
2019,17-29 y.,Urban regions,Protestant,0.27864,753,3243,0.26320,0.29407
2019,17-29 y.,Urban regions,Other Christian community,0.01379,47,3243,0.00977,0.01780
2019,17-29 y.,Urban regions,Islamic community,0.02588,89,3243,0.02041,0.03134
2019,17-29 y.,Urban regions,Other religious community,0.00807,96,3243,0.00499,0.01115
2019,17-29 y.,Urban regions,Non-denominational,0.27004,755,3243,0.25475,0.28532
2019,17-29 y.,Urban regions,Christian orthodox,0.01824,106,3243,0.01363,0.02285
2019,17-29 y.,Urban regions,Shiite denomination,0.01343,54,3243,0.00947,0.01739
2019,17-29 y.,Urban regions,Sunni denomination,0.08726,637,3243,0.07755,0.09698
2019,17-29 y.,Rural regions,Catholic,0.24963,280,1364,0.22665,0.27261
2019,17-29 y.,Rural regions,Protestant,0.31598,360,1364,0.29130,0.34066
2019,17-29 y.,Rural regions,Islamic community,0.01063,31,1364,0.00519,0.01608
2019,17-29 y.,Rural regions,Other religious community,0.01625,56,1364,0.00954,0.02296
2019,17-29 y.,Rural regions,Non-denominational,0.35981,417,1364,0.33433,0.38529
2019,17-29 y.,Rural regions,Christian orthodox,0.00600,35,1364,0.00190,0.01010
2019,17-29 y.,Rural regions,Sunni denomination,0.02842,185,1364,0.01960,0.03725
2019,30-45 y.,No answer / don't know,Protestant,0.19129,31,125,0.12206,0.26051
2019,30-45 y.,No answer / don't know,Non-denominational,0.59120,94,125,0.50467,0.67773
2019,30-45 y.,Urban regions,Catholic,0.25563,1061,5196,0.24377,0.26750
2019,30-45 y.,Urban regions,Protestant,0.23785,949,5196,0.22627,0.24942
2019,30-45 y.,Urban regions,Other Christian community,0.01359,81,5196,0.01044,0.01674
2019,30-45 y.,Urban regions,Islamic community,0.01260,144,5196,0.00957,0.01564
2019,30-45 y.,Urban regions,Other religious community,0.00904,134,5196,0.00646,0.01161
2019,30-45 y.,Urban regions,Non-denominational,0.38176,1582,5196,0.36855,0.39497
2019,30-45 y.,Urban regions,Christian orthodox,0.02526,205,5196,0.02099,0.02953
2019,30-45 y.,Urban regions,Shiite denomination,0.00393,84,5196,0.00223,0.00564
2019,30-45 y.,Urban regions,Sunni denomination,0.05694,956,5196,0.05064,0.06324
2019,30-45 y.,Rural regions,Catholic,0.24088,459,2493,0.22409,0.25767
2019,30-45 y.,Rural regions,Protestant,0.24835,522,2493,0.23139,0.26532
2019,30-45 y.,Rural regions,Islamic community,0.00759,63,2493,0.00418,0.01100
2019,30-45 y.,Rural regions,Other religious community,0.00377,57,2493,0.00137,0.00618
2019,30-45 y.,Rural regions,Non-denominational,0.44894,947,2493,0.42941,0.46847
2019,30-45 y.,Rural regions,Christian orthodox,0.01552,70,2493,0.01067,0.02037
2019,30-45 y.,Rural regions,Shiite denomination,0.00129,35,2493,-0.00012,0.00270
2019,30-45 y.,Rural regions,Sunni denomination,0.02566,340,2493,0.01945,0.03187
2019,46-65 y.,No answer / don't know,Catholic,0.24155,40,192,0.18085,0.30225
2019,46-65 y.,No answer / don't know,Protestant,0.25040,50,192,0.18896,0.31184
2019,46-65 y.,No answer / don't know,Non-denominational,0.48083,102,192,0.40998,0.55169
2019,46-65 y.,Urban regions,Catholic,0.27375,1765,6938,0.26326,0.28424
2019,46-65 y.,Urban regions,Protestant,0.26007,1802,6938,0.24975,0.27039
2019,46-65 y.,Urban regions,Other Christian community,0.01831,127,6938,0.01515,0.02146
2019,46-65 y.,Urban regions,Islamic community,0.01370,78,6938,0.01097,0.01644
2019,46-65 y.,Urban regions,Other religious community,0.00549,73,6938,0.00375,0.00723
2019,46-65 y.,Urban regions,Non-denominational,0.36483,2441,6938,0.35350,0.37616
2019,46-65 y.,Urban regions,Christian orthodox,0.02107,160,6938,0.01769,0.02445
2019,46-65 y.,Urban regions,Shiite denomination,0.00270,36,6938,0.00148,0.00392
2019,46-65 y.,Urban regions,Sunni denomination,0.03718,456,6938,0.03273,0.04163
2019,46-65 y.,Rural regions,Catholic,0.24120,840,3808,0.22761,0.25479
2019,46-65 y.,Rural regions,Protestant,0.27075,1031,3808,0.25664,0.28487
2019,46-65 y.,Rural regions,Other Christian community,0.02009,47,3808,0.01564,0.02455
2019,46-65 y.,Rural regions,Other religious community,0.00324,36,3808,0.00143,0.00504
2019,46-65 y.,Rural regions,Non-denominational,0.44481,1658,3808,0.42902,0.46059
2019,46-65 y.,Rural regions,Christian orthodox,0.01247,65,3808,0.00895,0.01600
2019,46-65 y.,Rural regions,Sunni denomination,0.00453,131,3808,0.00240,0.00666
2019,66 and older,No answer / don't know,Non-denominational,0.49398,39,39,0.33502,0.65295
2019,66 and older,Urban regions,Catholic,0.31426,990,3182,0.29813,0.33039
2019,66 and older,Urban regions,Protestant,0.36548,1093,3182,0.34874,0.38221
2019,66 and older,Urban regions,Other Christian community,0.02334,56,3182,0.01809,0.02859
2019,66 and older,Urban regions,Non-denominational,0.26699,1009,3182,0.25161,0.28236
2019,66 and older,Urban regions,Christian orthodox,0.01350,34,3182,0.00949,0.01751
2019,66 and older,Rural regions,Catholic,0.22781,392,1838,0.20863,0.24699
2019,66 and older,Rural regions,Protestant,0.40202,681,1838,0.37960,0.42444
2019,66 and older,Rural regions,Non-denominational,0.35625,765,1838,0.33435,0.37815
