"plh0258_h","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Andere christlische Religionsgemeinschaft","1991","16-34 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1991","16-34 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1991","35-65 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1991","35-65 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1991","66 und älter","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1991","66 und älter","weiblich","","","",""
"Islamische Religionsgemeinschaft","1991","16-34 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1991","16-34 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1991","35-65 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1991","35-65 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1991","66 und älter","maennlich","","","",""
"Islamische Religionsgemeinschaft","1991","66 und älter","weiblich","","","",""
"Andere Religionsgemeinschaft","1991","16-34 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1991","16-34 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1991","35-65 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1991","35-65 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1991","66 und älter","maennlich","","","",""
"Andere Religionsgemeinschaft","1991","66 und älter","weiblich","","","",""
"Konfessionslos","1991","16-34 Jahre alt","maennlich","599","0.796035662910847","0.767255451192539","0.824815874629155"
"Konfessionslos","1991","16-34 Jahre alt","weiblich","581","0.736297095547219","0.705570209795481","0.767023981298958"
"Konfessionslos","1991","35-65 Jahre alt","maennlich","760","0.686764514133019","0.659454771182375","0.714074257083664"
"Konfessionslos","1991","35-65 Jahre alt","weiblich","702","0.619502222493781","0.591093666497768","0.647910778489793"
"Konfessionslos","1991","66 und älter","maennlich","70","0.516434384763631","0.43213653674434","0.600732232782923"
"Konfessionslos","1991","66 und älter","weiblich","103","0.369003547624537","0.31176409170049","0.426243003548584"
"Christlich orthodox","1991","16-34 Jahre alt","maennlich","","","",""
"Christlich orthodox","1991","16-34 Jahre alt","weiblich","","","",""
"Christlich orthodox","1991","35-65 Jahre alt","maennlich","","","",""
"Christlich orthodox","1991","35-65 Jahre alt","weiblich","","","",""
"Christlich orthodox","1991","66 und älter","maennlich","","","",""
"Christlich orthodox","1991","66 und älter","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1991","16-34 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1991","16-34 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1991","35-65 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1991","35-65 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1991","66 und älter","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1991","66 und älter","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1991","16-34 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1991","16-34 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1991","35-65 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1991","35-65 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1991","66 und älter","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1991","66 und älter","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1991","16-34 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1991","16-34 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1991","35-65 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1991","35-65 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1991","66 und älter","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1991","66 und älter","weiblich","","","",""
"Mehrfachnennung","1991","16-34 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1991","16-34 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1991","35-65 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1991","35-65 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1991","66 und älter","maennlich","","","",""
"Mehrfachnennung","1991","66 und älter","weiblich","","","",""
"Katholisch","1992","16-34 Jahre alt","maennlich","","","",""
"Katholisch","1992","16-34 Jahre alt","weiblich","","","",""
"Katholisch","1992","35-65 Jahre alt","maennlich","","","",""
"Katholisch","1992","35-65 Jahre alt","weiblich","","","",""
"Katholisch","1992","66 und älter","maennlich","","","",""
"Katholisch","1992","66 und älter","weiblich","","","",""
"Evangelisch","1992","16-34 Jahre alt","maennlich","","","",""
"Evangelisch","1992","16-34 Jahre alt","weiblich","","","",""
"Evangelisch","1992","35-65 Jahre alt","maennlich","","","",""
"Evangelisch","1992","35-65 Jahre alt","weiblich","","","",""
"Evangelisch","1992","66 und älter","maennlich","","","",""
"Evangelisch","1992","66 und älter","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1992","16-34 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1992","16-34 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1992","35-65 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1992","35-65 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1992","66 und älter","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1992","66 und älter","weiblich","","","",""
"Islamische Religionsgemeinschaft","1992","16-34 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1992","16-34 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1992","35-65 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1992","35-65 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1992","66 und älter","maennlich","","","",""
"Islamische Religionsgemeinschaft","1992","66 und älter","weiblich","","","",""
"Andere Religionsgemeinschaft","1992","16-34 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1992","16-34 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1992","35-65 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1992","35-65 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1992","66 und älter","maennlich","","","",""
"Andere Religionsgemeinschaft","1992","66 und älter","weiblich","","","",""
"Konfessionslos","1992","16-34 Jahre alt","maennlich","","","",""
"Konfessionslos","1992","16-34 Jahre alt","weiblich","","","",""
"Konfessionslos","1992","35-65 Jahre alt","maennlich","","","",""
"Konfessionslos","1992","35-65 Jahre alt","weiblich","","","",""
"Konfessionslos","1992","66 und älter","maennlich","","","",""
"Konfessionslos","1992","66 und älter","weiblich","","","",""
"Christlich orthodox","1992","16-34 Jahre alt","maennlich","","","",""
"Christlich orthodox","1992","16-34 Jahre alt","weiblich","","","",""
"Christlich orthodox","1992","35-65 Jahre alt","maennlich","","","",""
"Christlich orthodox","1992","35-65 Jahre alt","weiblich","","","",""
"Christlich orthodox","1992","66 und älter","maennlich","","","",""
"Christlich orthodox","1992","66 und älter","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1992","16-34 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1992","16-34 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1992","35-65 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1992","35-65 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1992","66 und älter","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1992","66 und älter","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1992","16-34 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1992","16-34 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1992","35-65 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1992","35-65 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1992","66 und älter","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1992","66 und älter","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1992","16-34 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1992","16-34 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1992","35-65 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1992","35-65 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1992","66 und älter","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1992","66 und älter","weiblich","","","",""
"Mehrfachnennung","1992","16-34 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1992","16-34 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1992","35-65 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1992","35-65 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1992","66 und älter","maennlich","","","",""
"Mehrfachnennung","1992","66 und älter","weiblich","","","",""
"Katholisch","1993","16-34 Jahre alt","maennlich","","","",""
"Katholisch","1993","16-34 Jahre alt","weiblich","","","",""
"Katholisch","1993","35-65 Jahre alt","maennlich","","","",""
"Katholisch","1993","35-65 Jahre alt","weiblich","","","",""
"Katholisch","1993","66 und älter","maennlich","","","",""
"Katholisch","1993","66 und älter","weiblich","","","",""
"Evangelisch","1993","16-34 Jahre alt","maennlich","","","",""
"Evangelisch","1993","16-34 Jahre alt","weiblich","","","",""
"Evangelisch","1993","35-65 Jahre alt","maennlich","","","",""
"Evangelisch","1993","35-65 Jahre alt","weiblich","","","",""
"Evangelisch","1993","66 und älter","maennlich","","","",""
"Evangelisch","1993","66 und älter","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1993","16-34 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1993","16-34 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1993","35-65 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1993","35-65 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1993","66 und älter","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1993","66 und älter","weiblich","","","",""
"Islamische Religionsgemeinschaft","1993","16-34 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1993","16-34 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1993","35-65 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1993","35-65 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1993","66 und älter","maennlich","","","",""
"Islamische Religionsgemeinschaft","1993","66 und älter","weiblich","","","",""
"Andere Religionsgemeinschaft","1993","16-34 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1993","16-34 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1993","35-65 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1993","35-65 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1993","66 und älter","maennlich","","","",""
"Andere Religionsgemeinschaft","1993","66 und älter","weiblich","","","",""
"Konfessionslos","1993","16-34 Jahre alt","maennlich","","","",""
"Konfessionslos","1993","16-34 Jahre alt","weiblich","","","",""
"Konfessionslos","1993","35-65 Jahre alt","maennlich","","","",""
"Konfessionslos","1993","35-65 Jahre alt","weiblich","","","",""
"Konfessionslos","1993","66 und älter","maennlich","","","",""
"Konfessionslos","1993","66 und älter","weiblich","","","",""
"Christlich orthodox","1993","16-34 Jahre alt","maennlich","","","",""
"Christlich orthodox","1993","16-34 Jahre alt","weiblich","","","",""
"Christlich orthodox","1993","35-65 Jahre alt","maennlich","","","",""
"Christlich orthodox","1993","35-65 Jahre alt","weiblich","","","",""
"Christlich orthodox","1993","66 und älter","maennlich","","","",""
"Christlich orthodox","1993","66 und älter","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1993","16-34 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1993","16-34 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1993","35-65 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1993","35-65 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1993","66 und älter","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1993","66 und älter","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1993","16-34 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1993","16-34 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1993","35-65 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1993","35-65 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1993","66 und älter","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1993","66 und älter","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1993","16-34 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1993","16-34 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1993","35-65 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1993","35-65 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1993","66 und älter","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1993","66 und älter","weiblich","","","",""
"Mehrfachnennung","1993","16-34 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1993","16-34 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1993","35-65 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1993","35-65 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1993","66 und älter","maennlich","","","",""
"Mehrfachnennung","1993","66 und älter","weiblich","","","",""
"Katholisch","1994","16-34 Jahre alt","maennlich","","","",""
"Katholisch","1994","16-34 Jahre alt","weiblich","","","",""
"Katholisch","1994","35-65 Jahre alt","maennlich","","","",""
"Katholisch","1994","35-65 Jahre alt","weiblich","","","",""
"Katholisch","1994","66 und älter","maennlich","","","",""
"Katholisch","1994","66 und älter","weiblich","","","",""
"Evangelisch","1994","16-34 Jahre alt","maennlich","","","",""
"Evangelisch","1994","16-34 Jahre alt","weiblich","","","",""
"Evangelisch","1994","35-65 Jahre alt","maennlich","","","",""
"Evangelisch","1994","35-65 Jahre alt","weiblich","","","",""
"Evangelisch","1994","66 und älter","maennlich","","","",""
"Evangelisch","1994","66 und älter","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1994","16-34 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1994","16-34 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1994","35-65 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1994","35-65 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1994","66 und älter","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1994","66 und älter","weiblich","","","",""
"Islamische Religionsgemeinschaft","1994","16-34 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1994","16-34 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1994","35-65 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1994","35-65 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1994","66 und älter","maennlich","","","",""
"Islamische Religionsgemeinschaft","1994","66 und älter","weiblich","","","",""
"Andere Religionsgemeinschaft","1994","16-34 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1994","16-34 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1994","35-65 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1994","35-65 Jahre alt","weiblich","","","",""
"Andere Religionsgemeinschaft","1994","66 und älter","maennlich","","","",""
"Andere Religionsgemeinschaft","1994","66 und älter","weiblich","","","",""
"Konfessionslos","1994","16-34 Jahre alt","maennlich","","","",""
"Konfessionslos","1994","16-34 Jahre alt","weiblich","","","",""
"Konfessionslos","1994","35-65 Jahre alt","maennlich","","","",""
"Konfessionslos","1994","35-65 Jahre alt","weiblich","","","",""
"Konfessionslos","1994","66 und älter","maennlich","","","",""
"Konfessionslos","1994","66 und älter","weiblich","","","",""
"Christlich orthodox","1994","16-34 Jahre alt","maennlich","","","",""
"Christlich orthodox","1994","16-34 Jahre alt","weiblich","","","",""
"Christlich orthodox","1994","35-65 Jahre alt","maennlich","","","",""
"Christlich orthodox","1994","35-65 Jahre alt","weiblich","","","",""
"Christlich orthodox","1994","66 und älter","maennlich","","","",""
"Christlich orthodox","1994","66 und älter","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1994","16-34 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1994","16-34 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1994","35-65 Jahre alt","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1994","35-65 Jahre alt","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1994","66 und älter","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1994","66 und älter","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1994","16-34 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1994","16-34 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1994","35-65 Jahre alt","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1994","35-65 Jahre alt","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1994","66 und älter","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1994","66 und älter","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1994","16-34 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1994","16-34 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1994","35-65 Jahre alt","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1994","35-65 Jahre alt","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1994","66 und älter","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1994","66 und älter","weiblich","","","",""
"Mehrfachnennung","1994","16-34 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1994","16-34 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1994","35-65 Jahre alt","maennlich","","","",""
"Mehrfachnennung","1994","35-65 Jahre alt","weiblich","","","",""
"Mehrfachnennung","1994","66 und älter","maennlich","","","",""
"Mehrfachnennung","1994","66 und älter","weiblich","","","",""
"Katholisch","1995","16-34 Jahre alt","maennlich","","","",""
"Katholisch","1995","16-34 Jahre alt","weiblich","","","",""
"Katholisch","1995","35-65 Jahre alt","maennlich","","","",""
"Katholisch","1995","35-65 Jahre alt","weiblich","","","",""
"Katholisch","1995","66 und älter","maennlich","","","",""
"Katholisch","1995","66 und älter","weiblich","","","",""
"Evangelisch","1995","16-34 Jahre alt","maennlich","","","",""
"Evangelisch","1995","16-34 Jahre alt","weiblich","","","",""
"Evangelisch","1995","35-65 Jahre alt","maennlich","","","",""
"Evangelisch","1995","35-65 Jahre alt","weiblich","","","",""
"Evangelisch","1995","66 und älter","maennlich","","","",""
"Evangelisch","1995","66 und älter","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1995","16-34 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1995","16-34 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1995","35-65 Jahre alt","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1995","35-65 Jahre alt","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1995","66 und älter","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1995","66 und älter","weiblich","","","",""
"Islamische Religionsgemeinschaft","1995","16-34 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1995","16-34 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1995","35-65 Jahre alt","maennlich","","","",""
"Islamische Religionsgemeinschaft","1995","35-65 Jahre alt","weiblich","","","",""
"Islamische Religionsgemeinschaft","1995","66 und älter","maennlich","","","",""
"Islamische Religionsgemeinschaft","1995","66 und älter","weiblich","","","",""
"Andere Religionsgemeinschaft","1995","16-34 Jahre alt","maennlich","","","",""
"Andere Religionsgemeinschaft","1995","16-34 Jahre alt","weiblich","","","",""
