"plh0258_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Katholisch","1990","Realschulabschluss","Hessen","53","0.316807159767745","0.246034878609586","0.387579440925905"
"Katholisch","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","53","0.611121882398797","0.509268038125957","0.712975726671637"
"Katholisch","1990","Realschulabschluss","Baden-Wuerttemberg","114","0.421170210632055","0.360922229585523","0.481418191678587"
"Katholisch","1990","Realschulabschluss","Bayern","178","0.597948299884183","0.540823111874673","0.655073487893692"
"Katholisch","1990","Realschulabschluss","Saarland","","","",""
"Katholisch","1990","Realschulabschluss","Berlin","","","",""
"Katholisch","1990","Realschulabschluss","Brandenburg","","","",""
"Katholisch","1990","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Katholisch","1990","Realschulabschluss","Sachsen","","","",""
"Katholisch","1990","Realschulabschluss","Sachsen-Anhalt","","","",""
"Katholisch","1990","Realschulabschluss","Thueringen","36","0.152928171857689","0.110543182928551","0.195313160786827"
"Katholisch","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Katholisch","1990","(Fach-)Abitur","Hamburg","","","",""
"Katholisch","1990","(Fach-)Abitur","Niedersachsen","","","",""
"Katholisch","1990","(Fach-)Abitur","Bremen","","","",""
"Katholisch","1990","(Fach-)Abitur","Nordrhein-Westfalen","97","0.405364621233162","0.343635051802936","0.467094190663387"
"Katholisch","1990","(Fach-)Abitur","Hessen","","","",""
"Katholisch","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Katholisch","1990","(Fach-)Abitur","Baden-Wuerttemberg","46","0.380796815654262","0.297325038598014","0.46426859271051"
"Katholisch","1990","(Fach-)Abitur","Bayern","57","0.51206778335265","0.418229875666266","0.605905691039034"
"Katholisch","1990","(Fach-)Abitur","Saarland","","","",""
"Katholisch","1990","(Fach-)Abitur","Berlin","","","",""
"Katholisch","1990","(Fach-)Abitur","Brandenburg","","","",""
"Katholisch","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Katholisch","1990","(Fach-)Abitur","Sachsen","","","",""
"Katholisch","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Katholisch","1990","(Fach-)Abitur","Thueringen","","","",""
"Katholisch","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"Katholisch","1990","AkademikerInnen","Hamburg","","","",""
"Katholisch","1990","AkademikerInnen","Niedersachsen","","","",""
"Katholisch","1990","AkademikerInnen","Bremen","","","",""
"Katholisch","1990","AkademikerInnen","Nordrhein-Westfalen","82","0.449481264032023","0.379840760256797","0.519121767807248"
"Katholisch","1990","AkademikerInnen","Hessen","","","",""
"Katholisch","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Katholisch","1990","AkademikerInnen","Baden-Wuerttemberg","34","0.370586584051149","0.275450923479101","0.465722244623196"
"Katholisch","1990","AkademikerInnen","Bayern","65","0.513311517026675","0.428997992248459","0.597625041804891"
"Katholisch","1990","AkademikerInnen","Saarland","","","",""
"Katholisch","1990","AkademikerInnen","Berlin","","","",""
"Katholisch","1990","AkademikerInnen","Brandenburg","","","",""
"Katholisch","1990","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Katholisch","1990","AkademikerInnen","Sachsen","","","",""
"Katholisch","1990","AkademikerInnen","Sachsen-Anhalt","","","",""
"Katholisch","1990","AkademikerInnen","Thueringen","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Hamburg","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Bremen","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Nordrhein-Westfalen","39","0.285642205441122","0.231459393119523","0.33982501776272"
"Evangelisch","1990","(noch) kein Abschluss","Hessen","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Bayern","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Saarland","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Berlin","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Sachsen","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Evangelisch","1990","(noch) kein Abschluss","Thueringen","","","",""
"Evangelisch","1990","Hauptschulabschluss","Schleswig-Holstein","112","0.744964917433404","0.678657529414918","0.81127230545189"
"Evangelisch","1990","Hauptschulabschluss","Hamburg","43","0.61636846505255","0.515343096623771","0.71739383348133"
"Evangelisch","1990","Hauptschulabschluss","Niedersachsen","359","0.727012945434638","0.689815390828729","0.764210500040548"
"Evangelisch","1990","Hauptschulabschluss","Bremen","39","0.687822350315288","0.571537746190406","0.80410695444017"
"Evangelisch","1990","Hauptschulabschluss","Nordrhein-Westfalen","441","0.398692000063305","0.372669687533609","0.424714312593002"
"Evangelisch","1990","Hauptschulabschluss","Hessen","245","0.621565637275634","0.580157893808704","0.662973380742563"
"Evangelisch","1990","Hauptschulabschluss","Rheinland-Pfalz,Saarland","164","0.408608859718314","0.363089056016825","0.454128663419804"
"Evangelisch","1990","Hauptschulabschluss","Baden-Wuerttemberg","302","0.400405413008307","0.370964172926775","0.42984665308984"
"Evangelisch","1990","Hauptschulabschluss","Bayern","168","0.217111080533732","0.190811237199525","0.24341092386794"
"Evangelisch","1990","Hauptschulabschluss","Saarland","","","",""
"Evangelisch","1990","Hauptschulabschluss","Berlin","84","0.470903294440306","0.403869827361412","0.537936761519201"
"Evangelisch","1990","Hauptschulabschluss","Brandenburg","102","0.430612476895177","0.371218864816636","0.490006088973718"
"Evangelisch","1990","Hauptschulabschluss","Mecklenburg-Vorpommern","52","0.323873063226385","0.256441417284668","0.391304709168103"
"Evangelisch","1990","Hauptschulabschluss","Sachsen","189","0.374293896426639","0.333170986057008","0.415416806796269"
"Evangelisch","1990","Hauptschulabschluss","Sachsen-Anhalt","101","0.334822974800474","0.2834361443059","0.386209805295049"
"Evangelisch","1990","Hauptschulabschluss","Thueringen","118","0.390728984241157","0.336502559699669","0.444955408782645"
"Evangelisch","1990","Realschulabschluss","Schleswig-Holstein","50","0.760669388285368","0.656135958727088","0.865202817843649"
"Evangelisch","1990","Realschulabschluss","Hamburg","","","",""
"Evangelisch","1990","Realschulabschluss","Niedersachsen","148","0.712305000509768","0.650785106748826","0.773824894270709"
"Evangelisch","1990","Realschulabschluss","Bremen","","","",""
"Evangelisch","1990","Realschulabschluss","Nordrhein-Westfalen","162","0.382004568438605","0.336292577500232","0.427716559376978"
"Evangelisch","1990","Realschulabschluss","Hessen","84","0.530624718153523","0.454706170200206","0.606543266106839"
"Evangelisch","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Evangelisch","1990","Realschulabschluss","Baden-Wuerttemberg","111","0.456860533231242","0.396077028160175","0.517644038302309"
"Evangelisch","1990","Realschulabschluss","Bayern","76","0.311808368617923","0.257838240334566","0.36577849690128"
"Evangelisch","1990","Realschulabschluss","Saarland","","","",""
"Evangelisch","1990","Realschulabschluss","Berlin","49","0.377857176241883","0.304540573060763","0.451173779423003"
"Evangelisch","1990","Realschulabschluss","Brandenburg","50","0.212586662970955","0.161971502170807","0.263201823771103"
"Evangelisch","1990","Realschulabschluss","Mecklenburg-Vorpommern","39","0.234431581002419","0.17450803020629","0.294355131798548"
"Evangelisch","1990","Realschulabschluss","Sachsen","139","0.304508503121992","0.262223339325187","0.346793666918797"
"Evangelisch","1990","Realschulabschluss","Sachsen-Anhalt","63","0.206224834639079","0.159252202523252","0.253197466754906"
"Evangelisch","1990","Realschulabschluss","Thueringen","81","0.277317159366321","0.224597760514463","0.33003655821818"
"Evangelisch","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Evangelisch","1990","(Fach-)Abitur","Hamburg","","","",""
"Evangelisch","1990","(Fach-)Abitur","Niedersachsen","47","0.704913167989438","0.60099895379102","0.808827382187856"
"Evangelisch","1990","(Fach-)Abitur","Bremen","","","",""
"Evangelisch","1990","(Fach-)Abitur","Nordrhein-Westfalen","81","0.433538087185209","0.371230068703541","0.495846105666877"
"Evangelisch","1990","(Fach-)Abitur","Hessen","33","0.517920704627424","0.409103777481149","0.626737631773699"
"Evangelisch","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Evangelisch","1990","(Fach-)Abitur","Baden-Wuerttemberg","37","0.362766150704334","0.280116844590284","0.445415456818384"
"Evangelisch","1990","(Fach-)Abitur","Bayern","","","",""
"Evangelisch","1990","(Fach-)Abitur","Saarland","","","",""
"Evangelisch","1990","(Fach-)Abitur","Berlin","","","",""
"Evangelisch","1990","(Fach-)Abitur","Brandenburg","","","",""
"Evangelisch","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Evangelisch","1990","(Fach-)Abitur","Sachsen","","","",""
"Evangelisch","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Evangelisch","1990","(Fach-)Abitur","Thueringen","","","",""
"Evangelisch","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"Evangelisch","1990","AkademikerInnen","Hamburg","","","",""
"Evangelisch","1990","AkademikerInnen","Niedersachsen","37","0.46762864394197","0.35618363552117","0.579073652362769"
"Evangelisch","1990","AkademikerInnen","Bremen","","","",""
"Evangelisch","1990","AkademikerInnen","Nordrhein-Westfalen","77","0.37706184156776","0.309212003607728","0.444911679527791"
"Evangelisch","1990","AkademikerInnen","Hessen","35","0.457630177476363","0.350450084065765","0.564810270886961"
"Evangelisch","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Evangelisch","1990","AkademikerInnen","Baden-Wuerttemberg","51","0.532554328156383","0.434271414143654","0.630837242169111"
"Evangelisch","1990","AkademikerInnen","Bayern","38","0.301676063364453","0.224251262460734","0.379100864268172"
"Evangelisch","1990","AkademikerInnen","Saarland","","","",""
"Evangelisch","1990","AkademikerInnen","Berlin","30","0.273813389832208","0.201729057036293","0.345897722628122"
"Evangelisch","1990","AkademikerInnen","Brandenburg","45","0.263333324628147","0.198263418490842","0.328403230765452"
"Evangelisch","1990","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Evangelisch","1990","AkademikerInnen","Sachsen","61","0.230487785717243","0.181764242915296","0.279211328519189"
"Evangelisch","1990","AkademikerInnen","Sachsen-Anhalt","40","0.219721678780407","0.15837510794882","0.281068249611993"
"Evangelisch","1990","AkademikerInnen","Thueringen","44","0.328122597645131","0.24832581921348","0.407919376076781"
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Bayern","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1990","(noch) kein Abschluss","Thueringen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Nordrhein-Westfalen","40","0.0153101660979812","0.00878459816574219","0.0218357340302202"
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Baden-Wuerttemberg","53","0.0269581843323526","0.0172264924899406","0.0366898761747647"
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Bayern","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1990","Hauptschulabschluss","Thueringen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Bayern","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1990","Realschulabschluss","Thueringen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Bayern","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1990","(Fach-)Abitur","Thueringen","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Bayern","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1990","AkademikerInnen","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Bremen","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Nordrhein-Westfalen","89","0.235632592382469","0.18472750101429","0.286537683750648"
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Hessen","35","0.182606111691406","0.110077696208307","0.255134527174505"
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Baden-Wuerttemberg","59","0.180049240481707","0.128690023469575","0.231408457493839"
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Bayern","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Berlin","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Bremen","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Nordrhein-Westfalen","134","0.0303130882428004","0.021201176687422","0.0394249997981788"
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Hessen","66","0.0284833090994629","0.0142808633845909","0.0426857548143348"
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Baden-Wuerttemberg","108","0.0302337373517376","0.0199451267479641","0.040522347955511"
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Bayern","51","0.0157025540337785","0.0077718741318984","0.0236332339356586"
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Berlin","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Bremen","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Hessen","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Bayern","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Berlin","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1990","Realschulabschluss","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Bremen","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Hessen","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Bayern","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Saarland","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Berlin","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1990","AkademikerInnen","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1990","AkademikerInnen","Niedersachsen","","","",""
