year,quintil_oecd,sex,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,3rd Quintile,male,Non-denominational,0.22428,431,1278,0.20140,0.24716
1997,3rd Quintile,female,Catholic,0.26965,400,1335,0.24583,0.29346
1997,3rd Quintile,female,Protestant,0.34827,475,1335,0.32271,0.37384
1997,3rd Quintile,female,Other Christian community,0.01802,44,1335,0.01088,0.02516
1997,3rd Quintile,female,Other religious community,0.01819,50,1335,0.01102,0.02536
1997,3rd Quintile,female,Non-denominational,0.16932,366,1335,0.14919,0.18945
1997,4th Quintile,male,Catholic,0.27856,405,1340,0.25455,0.30257
1997,4th Quintile,male,Protestant,0.31177,438,1340,0.28696,0.33658
1997,4th Quintile,male,Other Christian community,0.01628,48,1340,0.00950,0.02305
1997,4th Quintile,male,Other religious community,0.00921,33,1340,0.00410,0.01433
1997,4th Quintile,male,Non-denominational,0.23743,416,1340,0.21464,0.26022
1997,4th Quintile,female,Catholic,0.31832,422,1281,0.29280,0.34384
1997,4th Quintile,female,Protestant,0.32722,463,1281,0.30151,0.35292
1997,4th Quintile,female,Other Christian community,0.02187,46,1281,0.01385,0.02988
1997,4th Quintile,female,Non-denominational,0.18911,350,1281,0.16766,0.21056
1997,5th Quintile,male,Catholic,0.30282,400,1235,0.27718,0.32845
1997,5th Quintile,male,Protestant,0.28481,380,1235,0.25962,0.30999
1997,5th Quintile,male,Other Christian community,0.01947,41,1235,0.01176,0.02718
1997,5th Quintile,male,Non-denominational,0.29177,414,1235,0.26640,0.31713
1997,5th Quintile,female,Catholic,0.31419,391,1144,0.28728,0.34110
1997,5th Quintile,female,Protestant,0.35937,423,1144,0.33155,0.38718
1997,5th Quintile,female,Other Christian community,0.01980,34,1144,0.01173,0.02788
1997,5th Quintile,female,Non-denominational,0.19519,296,1144,0.17221,0.21817
2003,1st Quintile,male,Catholic,0.18204,319,1433,0.16205,0.20202
2003,1st Quintile,male,Protestant,0.20852,369,1433,0.18748,0.22956
2003,1st Quintile,male,Other Christian community,0.02853,58,1433,0.01991,0.03716
2003,1st Quintile,male,Other religious community,0.09418,190,1433,0.07905,0.10931
2003,1st Quintile,male,Non-denominational,0.23343,497,1433,0.21152,0.25534
2003,1st Quintile,female,Catholic,0.22281,486,1948,0.20432,0.24129
2003,1st Quintile,female,Protestant,0.28373,627,1948,0.26371,0.30376
2003,1st Quintile,female,Other Christian community,0.02164,61,1948,0.01517,0.02810
2003,1st Quintile,female,Other religious community,0.06769,189,1948,0.05653,0.07885
2003,1st Quintile,female,Non-denominational,0.20746,585,1948,0.18945,0.22548
2003,2nd Quintile,male,Catholic,0.23797,498,1749,0.21801,0.25793
2003,2nd Quintile,male,Protestant,0.25104,511,1749,0.23072,0.27137
2003,2nd Quintile,male,Other Christian community,0.01278,38,1749,0.00751,0.01804
2003,2nd Quintile,male,Other religious community,0.04113,109,1749,0.03182,0.05044
2003,2nd Quintile,male,Non-denominational,0.23018,593,1749,0.21044,0.24991
2003,2nd Quintile,female,Catholic,0.27056,610,2086,0.25149,0.28963
2003,2nd Quintile,female,Protestant,0.29963,724,2086,0.27996,0.31929
2003,2nd Quintile,female,Other Christian community,0.01884,48,2086,0.01301,0.02468
2003,2nd Quintile,female,Other religious community,0.02652,104,2086,0.01962,0.03342
2003,2nd Quintile,female,Non-denominational,0.19577,600,2086,0.17873,0.21280
2003,3rd Quintile,male,Catholic,0.24245,557,1994,0.22363,0.26126
2003,3rd Quintile,male,Protestant,0.27316,638,1994,0.25359,0.29272
2003,3rd Quintile,male,Other Christian community,0.01329,42,1994,0.00826,0.01832
2003,3rd Quintile,male,Other religious community,0.02461,77,1994,0.01781,0.03142
2003,3rd Quintile,male,Non-denominational,0.25737,680,1994,0.23818,0.27656
2003,3rd Quintile,female,Catholic,0.27770,623,2055,0.25834,0.29707
2003,3rd Quintile,female,Protestant,0.30828,746,2055,0.28831,0.32826
2003,3rd Quintile,female,Other Christian community,0.01810,58,2055,0.01234,0.02387
2003,3rd Quintile,female,Other religious community,0.01696,63,2055,0.01138,0.02255
2003,3rd Quintile,female,Non-denominational,0.19678,565,2055,0.17959,0.21397
2003,4th Quintile,male,Catholic,0.28577,728,2206,0.26692,0.30463
2003,4th Quintile,male,Protestant,0.26566,674,2206,0.24722,0.28409
2003,4th Quintile,male,Other Christian community,0.01476,39,2206,0.00973,0.01979
2003,4th Quintile,male,Other religious community,0.01340,42,2206,0.00860,0.01820
2003,4th Quintile,male,Non-denominational,0.27132,723,2206,0.25276,0.28988
2003,4th Quintile,female,Catholic,0.29687,761,2230,0.27790,0.31583
2003,4th Quintile,female,Protestant,0.32961,794,2230,0.31010,0.34913
2003,4th Quintile,female,Other Christian community,0.02022,54,2230,0.01437,0.02606
2003,4th Quintile,female,Other religious community,0.00949,35,2230,0.00546,0.01351
2003,4th Quintile,female,Non-denominational,0.20317,586,2230,0.18647,0.21988
2003,5th Quintile,male,Catholic,0.27699,982,3199,0.26148,0.29250
2003,5th Quintile,male,Protestant,0.31106,1079,3199,0.29501,0.32710
2003,5th Quintile,male,Other Christian community,0.01602,55,3199,0.01167,0.02037
2003,5th Quintile,male,Non-denominational,0.28840,1083,3199,0.27270,0.30410
2003,5th Quintile,female,Catholic,0.30891,1016,3067,0.29255,0.32526
2003,5th Quintile,female,Protestant,0.35478,1206,3067,0.33784,0.37171
2003,5th Quintile,female,Other Christian community,0.01431,51,3067,0.01011,0.01852
2003,5th Quintile,female,Non-denominational,0.20177,794,3067,0.18756,0.21598
2007,1st Quintile,male,Catholic,0.16335,269,1325,0.14344,0.18326
2007,1st Quintile,male,Protestant,0.22103,379,1325,0.19868,0.24338
2007,1st Quintile,male,Other Christian community,0.02778,50,1325,0.01893,0.03663
2007,1st Quintile,male,Islamic community,0.08327,147,1325,0.06839,0.09816
2007,1st Quintile,male,Non-denominational,0.26497,480,1325,0.24120,0.28875
2007,1st Quintile,female,Catholic,0.22773,451,1850,0.20862,0.24685
2007,1st Quintile,female,Protestant,0.27473,599,1850,0.25439,0.29508
2007,1st Quintile,female,Other Christian community,0.03308,69,1850,0.02493,0.04123
2007,1st Quintile,female,Islamic community,0.05790,142,1850,0.04725,0.06855
2007,1st Quintile,female,Non-denominational,0.22866,589,1850,0.20952,0.24780
2007,2nd Quintile,male,Catholic,0.22222,434,1570,0.20165,0.24279
2007,2nd Quintile,male,Protestant,0.25855,529,1570,0.23689,0.28022
2007,2nd Quintile,male,Islamic community,0.04208,76,1570,0.03214,0.05201
2007,2nd Quintile,male,Non-denominational,0.22817,531,1570,0.20740,0.24893
2007,2nd Quintile,female,Catholic,0.24073,525,1893,0.22147,0.26000
2007,2nd Quintile,female,Protestant,0.31562,735,1893,0.29468,0.33656
2007,2nd Quintile,female,Other Christian community,0.02576,50,1893,0.01862,0.03290
2007,2nd Quintile,female,Islamic community,0.03542,78,1893,0.02709,0.04375
2007,2nd Quintile,female,Non-denominational,0.18763,505,1893,0.17004,0.20522
2007,3rd Quintile,male,Catholic,0.25241,531,1837,0.23254,0.27228
2007,3rd Quintile,male,Protestant,0.24383,573,1837,0.22419,0.26347
2007,3rd Quintile,male,Other Christian community,0.02056,47,1837,0.01407,0.02705
2007,3rd Quintile,male,Islamic community,0.03297,56,1837,0.02480,0.04113
2007,3rd Quintile,male,Non-denominational,0.27231,630,1837,0.25195,0.29268
2007,3rd Quintile,female,Catholic,0.27671,631,2019,0.25719,0.29623
2007,3rd Quintile,female,Protestant,0.30538,729,2019,0.28528,0.32547
2007,3rd Quintile,female,Other Christian community,0.01851,49,2019,0.01263,0.02439
2007,3rd Quintile,female,Islamic community,0.02258,49,2019,0.01610,0.02907
2007,3rd Quintile,female,Non-denominational,0.20569,561,2019,0.18806,0.22333
2007,4th Quintile,male,Catholic,0.26133,643,2121,0.24262,0.28003
2007,4th Quintile,male,Protestant,0.29340,750,2121,0.27402,0.31279
2007,4th Quintile,male,Other Christian community,0.01409,38,2121,0.00907,0.01910
2007,4th Quintile,male,Non-denominational,0.25738,690,2121,0.23877,0.27600
2007,4th Quintile,female,Catholic,0.27957,680,2133,0.26052,0.29862
2007,4th Quintile,female,Protestant,0.31519,808,2133,0.29547,0.33491
2007,4th Quintile,female,Other Christian community,0.02921,66,2133,0.02207,0.03636
2007,4th Quintile,female,Non-denominational,0.22213,579,2133,0.20448,0.23977
2007,5th Quintile,male,Catholic,0.29852,869,2799,0.28157,0.31548
2007,5th Quintile,male,Protestant,0.29523,930,2799,0.27833,0.31213
2007,5th Quintile,male,Other Christian community,0.02064,54,2799,0.01538,0.02591
2007,5th Quintile,male,Non-denominational,0.28343,946,2799,0.26673,0.30013
2007,5th Quintile,female,Catholic,0.31349,914,2755,0.29616,0.33082
2007,5th Quintile,female,Protestant,0.33891,1050,2755,0.32123,0.35658
2007,5th Quintile,female,Other Christian community,0.01827,51,2755,0.01327,0.02327
2007,5th Quintile,female,Non-denominational,0.21170,740,2755,0.19644,0.22696
2011,1st Quintile,male,Catholic,0.13930,225,1033,0.11818,0.16043
2011,1st Quintile,male,Protestant,0.16999,273,1033,0.14707,0.19290
2011,1st Quintile,male,Other Christian community,0.02181,33,1033,0.01290,0.03072
2011,1st Quintile,male,Islamic community,0.05345,84,1033,0.03972,0.06717
2011,1st Quintile,male,Non-denominational,0.25540,418,1033,0.22879,0.28200
2011,1st Quintile,female,Catholic,0.18172,355,1436,0.16177,0.20167
2011,1st Quintile,female,Protestant,0.22901,472,1436,0.20727,0.25075
2011,1st Quintile,female,Other Christian community,0.01865,42,1436,0.01165,0.02565
2011,1st Quintile,female,Islamic community,0.03248,82,1436,0.02331,0.04165
2011,1st Quintile,female,Non-denominational,0.20632,485,1436,0.18538,0.22726
2011,2nd Quintile,male,Catholic,0.19391,295,1194,0.17147,0.21634
2011,2nd Quintile,male,Protestant,0.24080,397,1194,0.21654,0.26506
2011,2nd Quintile,male,Islamic community,0.02612,43,1194,0.01707,0.03517
2011,2nd Quintile,male,Non-denominational,0.23946,459,1194,0.21524,0.26367
2011,2nd Quintile,female,Catholic,0.21653,383,1495,0.19564,0.23741
2011,2nd Quintile,female,Protestant,0.27745,564,1495,0.25475,0.30015
2011,2nd Quintile,female,Other Christian community,0.01923,35,1495,0.01226,0.02619
2011,2nd Quintile,female,Islamic community,0.02344,43,1495,0.01577,0.03112
2011,2nd Quintile,female,Non-denominational,0.19796,470,1495,0.17776,0.21817
2011,3rd Quintile,male,Catholic,0.21881,413,1430,0.19738,0.24025
2011,3rd Quintile,male,Protestant,0.23921,445,1430,0.21709,0.26133
2011,3rd Quintile,male,Islamic community,0.01505,34,1430,0.00874,0.02137
2011,3rd Quintile,male,Non-denominational,0.26978,538,1430,0.24676,0.29279
2011,3rd Quintile,female,Catholic,0.22745,450,1564,0.20667,0.24823
2011,3rd Quintile,female,Protestant,0.30156,590,1564,0.27881,0.32431
2011,3rd Quintile,female,Other Christian community,0.02423,35,1564,0.01661,0.03186
2011,3rd Quintile,female,Non-denominational,0.22952,489,1564,0.20867,0.25037
2011,4th Quintile,male,Catholic,0.25872,526,1618,0.23737,0.28006
2011,4th Quintile,male,Protestant,0.26306,542,1618,0.24160,0.28452
2011,4th Quintile,male,Non-denominational,0.26600,550,1618,0.24446,0.28754
2011,4th Quintile,female,Catholic,0.25694,519,1604,0.23555,0.27833
2011,4th Quintile,female,Protestant,0.27964,594,1604,0.25766,0.30161
2011,4th Quintile,female,Other Christian community,0.01821,38,1604,0.01166,0.02475
2011,4th Quintile,female,Non-denominational,0.21302,453,1604,0.19298,0.23306
2011,5th Quintile,male,Catholic,0.28062,591,2005,0.26095,0.30029
2011,5th Quintile,male,Protestant,0.25987,673,2005,0.24067,0.27908
2011,5th Quintile,male,Non-denominational,0.29578,741,2005,0.27579,0.31576
2011,5th Quintile,female,Catholic,0.27873,616,2019,0.25916,0.29829
2011,5th Quintile,female,Protestant,0.30388,737,2019,0.28382,0.32395
2011,5th Quintile,female,Other Christian community,0.01911,41,2019,0.01313,0.02508
2011,5th Quintile,female,Non-denominational,0.23283,625,2019,0.21439,0.25127
2015,1st Quintile,male,Catholic,0.16459,439,2092,0.14870,0.18048
2015,1st Quintile,male,Protestant,0.20784,508,2092,0.19045,0.22523
2015,1st Quintile,male,Other Christian community,0.01720,64,2092,0.01163,0.02278
2015,1st Quintile,male,Islamic community,0.06128,178,2092,0.05100,0.07156
2015,1st Quintile,male,Other religious community,0.01221,36,2092,0.00750,0.01692
2015,1st Quintile,male,Non-denominational,0.26740,713,2092,0.24843,0.28638
2015,1st Quintile,male,Christian orthodox,0.00737,51,2092,0.00370,0.01104
2015,1st Quintile,male,Sunni denomination,0.03286,103,2092,0.02522,0.04050
2015,1st Quintile,female,Catholic,0.21051,669,2955,0.19580,0.22521
2015,1st Quintile,female,Protestant,0.25409,848,2955,0.23839,0.26979
2015,1st Quintile,female,Other Christian community,0.01515,92,2955,0.01074,0.01955
2015,1st Quintile,female,Islamic community,0.03916,181,2955,0.03217,0.04616
2015,1st Quintile,female,Other religious community,0.00830,44,2955,0.00503,0.01157
2015,1st Quintile,female,Non-denominational,0.23996,929,2955,0.22456,0.25536
2015,1st Quintile,female,Christian orthodox,0.00801,68,2955,0.00480,0.01123
2015,1st Quintile,female,Sunni denomination,0.02873,124,2955,0.02270,0.03475
2015,2nd Quintile,male,Catholic,0.22255,595,2246,0.20534,0.23975
2015,2nd Quintile,male,Protestant,0.23605,600,2246,0.21848,0.25361
2015,2nd Quintile,male,Other Christian community,0.01715,57,2246,0.01178,0.02252
2015,2nd Quintile,male,Islamic community,0.01842,71,2246,0.01286,0.02398
2015,2nd Quintile,male,Non-denominational,0.28666,828,2246,0.26796,0.30537
2015,2nd Quintile,male,Christian orthodox,0.00615,53,2246,0.00292,0.00938
2015,2nd Quintile,male,Sunni denomination,0.01490,42,2246,0.00989,0.01992
2015,2nd Quintile,female,Catholic,0.24041,809,2932,0.22493,0.25588
2015,2nd Quintile,female,Protestant,0.28231,896,2932,0.26602,0.29861
2015,2nd Quintile,female,Other Christian community,0.02348,92,2932,0.01800,0.02897
2015,2nd Quintile,female,Islamic community,0.01572,82,2932,0.01122,0.02023
2015,2nd Quintile,female,Non-denominational,0.25377,939,2932,0.23801,0.26952
2015,2nd Quintile,female,Christian orthodox,0.00622,67,2932,0.00337,0.00907
2015,2nd Quintile,female,Sunni denomination,0.01235,47,2932,0.00835,0.01635
2015,3rd Quintile,male,Catholic,0.23734,648,2206,0.21958,0.25510
2015,3rd Quintile,male,Protestant,0.25803,678,2206,0.23977,0.27629
2015,3rd Quintile,male,Other Christian community,0.01277,46,2206,0.00808,0.01746
2015,3rd Quintile,male,Islamic community,0.01417,43,2206,0.00924,0.01910
2015,3rd Quintile,male,Non-denominational,0.29108,758,2206,0.27212,0.31004
2015,3rd Quintile,male,Christian orthodox,0.00386,33,2206,0.00127,0.00645
2015,3rd Quintile,female,Catholic,0.26343,794,2542,0.24630,0.28056
2015,3rd Quintile,female,Protestant,0.29006,861,2542,0.27242,0.30770
2015,3rd Quintile,female,Other Christian community,0.01393,64,2542,0.00937,0.01849
2015,3rd Quintile,female,Islamic community,0.00879,39,2542,0.00516,0.01242
2015,3rd Quintile,female,Non-denominational,0.24802,752,2542,0.23123,0.26482
2015,3rd Quintile,female,Christian orthodox,0.00270,32,2542,0.00068,0.00472
2015,4th Quintile,male,Catholic,0.26026,686,2206,0.24194,0.27857
2015,4th Quintile,male,Protestant,0.25778,686,2206,0.23952,0.27603
2015,4th Quintile,male,Other Christian community,0.01314,38,2206,0.00838,0.01789
2015,4th Quintile,male,Non-denominational,0.30342,796,2206,0.28423,0.32261
2015,4th Quintile,female,Catholic,0.26313,750,2401,0.24551,0.28074
2015,4th Quintile,female,Protestant,0.30073,861,2401,0.28238,0.31907
2015,4th Quintile,female,Other Christian community,0.01887,56,2401,0.01343,0.02432
2015,4th Quintile,female,Non-denominational,0.26240,734,2401,0.24480,0.28000
2015,5th Quintile,male,Catholic,0.27678,761,2505,0.25925,0.29430
2015,5th Quintile,male,Protestant,0.25830,765,2505,0.24115,0.27544
2015,5th Quintile,male,Other Christian community,0.01574,41,2505,0.01087,0.02062
2015,5th Quintile,male,Non-denominational,0.33406,938,2505,0.31559,0.35254
2015,5th Quintile,female,Catholic,0.28989,827,2500,0.27210,0.30768
2015,5th Quintile,female,Protestant,0.31371,866,2500,0.29552,0.33191
2015,5th Quintile,female,Other Christian community,0.02257,51,2500,0.01674,0.02839
2015,5th Quintile,female,Non-denominational,0.25433,756,2500,0.23726,0.27141
2019,1st Quintile,male,Catholic,0.13793,366,3332,0.12622,0.14964
2019,1st Quintile,male,Protestant,0.16908,412,3332,0.15635,0.18181
2019,1st Quintile,male,Islamic community,0.03433,167,3332,0.02815,0.04051
2019,1st Quintile,male,Other religious community,0.01033,162,3332,0.00690,0.01377
2019,1st Quintile,male,Non-denominational,0.29192,832,3332,0.27648,0.30736
2019,1st Quintile,male,Christian orthodox,0.02402,152,3332,0.01882,0.02921
2019,1st Quintile,male,Shiite denomination,0.00959,106,3332,0.00628,0.01290
2019,1st Quintile,male,Sunni denomination,0.07515,1135,3332,0.06620,0.08411
2019,1st Quintile,female,Catholic,0.17855,535,3585,0.16601,0.19109
2019,1st Quintile,female,Protestant,0.23376,696,3585,0.21991,0.24762
2019,1st Quintile,female,Other Christian community,0.01137,55,3585,0.00790,0.01485
2019,1st Quintile,female,Islamic community,0.02675,144,3585,0.02147,0.03204
2019,1st Quintile,female,Other religious community,0.00916,129,3585,0.00604,0.01228
2019,1st Quintile,female,Non-denominational,0.25375,958,3585,0.23951,0.26800
2019,1st Quintile,female,Christian orthodox,0.01842,155,3585,0.01402,0.02282
2019,1st Quintile,female,Shiite denomination,0.00437,80,3585,0.00221,0.00653
2019,1st Quintile,female,Sunni denomination,0.05666,833,3585,0.04909,0.06423
2019,2nd Quintile,male,Catholic,0.21851,518,2131,0.20096,0.23606
2019,2nd Quintile,male,Protestant,0.19986,529,2131,0.18288,0.21684
2019,2nd Quintile,male,Other Christian community,0.01279,40,2131,0.00802,0.01757
2019,2nd Quintile,male,Non-denominational,0.29739,859,2131,0.27798,0.31680
2019,2nd Quintile,male,Christian orthodox,0.01410,59,2131,0.00909,0.01911
2019,2nd Quintile,male,Sunni denomination,0.03708,126,2131,0.02905,0.04510
2019,2nd Quintile,female,Catholic,0.23691,673,2645,0.22070,0.25311
2019,2nd Quintile,female,Protestant,0.25158,770,2645,0.23504,0.26813
2019,2nd Quintile,female,Other Christian community,0.01994,57,2645,0.01462,0.02527
2019,2nd Quintile,female,Non-denominational,0.26105,932,2645,0.24431,0.27779
2019,2nd Quintile,female,Christian orthodox,0.01844,87,2645,0.01331,0.02357
2019,2nd Quintile,female,Sunni denomination,0.03042,126,2645,0.02387,0.03697
2019,3rd Quintile,male,Catholic,0.21608,542,1957,0.19784,0.23432
2019,3rd Quintile,male,Protestant,0.23494,556,1957,0.21615,0.25372
2019,3rd Quintile,male,Non-denominational,0.30536,773,1957,0.28495,0.32577
2019,3rd Quintile,male,Christian orthodox,0.00805,31,1957,0.00409,0.01201
2019,3rd Quintile,male,Sunni denomination,0.02193,55,1957,0.01544,0.02842
2019,3rd Quintile,female,Catholic,0.23324,640,2369,0.21620,0.25027
2019,3rd Quintile,female,Protestant,0.27585,756,2369,0.25785,0.29385
2019,3rd Quintile,female,Other Christian community,0.01542,41,2369,0.01046,0.02038
2019,3rd Quintile,female,Non-denominational,0.28326,845,2369,0.26511,0.30141
2019,3rd Quintile,female,Christian orthodox,0.01883,49,2369,0.01335,0.02430
2019,3rd Quintile,female,Sunni denomination,0.01830,38,2369,0.01290,0.02370
2019,4th Quintile,male,Catholic,0.21827,532,1955,0.19996,0.23659
2019,4th Quintile,male,Protestant,0.23945,596,1955,0.22053,0.25837
2019,4th Quintile,male,Other Christian community,0.02047,34,1955,0.01419,0.02674
2019,4th Quintile,male,Non-denominational,0.34945,793,1955,0.32831,0.37059
2019,4th Quintile,female,Catholic,0.25567,684,2171,0.23731,0.27402
2019,4th Quintile,female,Protestant,0.29213,754,2171,0.27300,0.31127
2019,4th Quintile,female,Non-denominational,0.25992,693,2171,0.24146,0.27837
2019,4th Quintile,female,Christian orthodox,0.00927,40,2171,0.00524,0.01330
2019,5th Quintile,male,Catholic,0.26133,673,2341,0.24353,0.27913
2019,5th Quintile,male,Protestant,0.25454,700,2341,0.23689,0.27219
2019,5th Quintile,male,Non-denominational,0.35667,968,2341,0.33727,0.37608
2019,5th Quintile,female,Catholic,0.27945,707,2377,0.26141,0.29750
2019,5th Quintile,female,Protestant,0.27018,767,2377,0.25233,0.28804
2019,5th Quintile,female,Other Christian community,0.01206,34,2377,0.00767,0.01645
2019,5th Quintile,female,Non-denominational,0.31330,828,2377,0.29465,0.33195
2019,5th Quintile,female,Christian orthodox,0.01542,41,2377,0.01046,0.02037
