year,age_gr,bula_h,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Saxony-Anhalt,Protestant,0.15556,35,202,0.10546,0.20567
1990,17-29 y.,Saxony-Anhalt,Non-denominational,0.78985,167,202,0.73352,0.84617
1990,17-29 y.,Thuringa,Protestant,0.23868,50,181,0.17640,0.30095
1990,17-29 y.,Thuringa,Non-denominational,0.63321,131,181,0.56281,0.70362
1990,30-45 y.,Schleswig-Holstein,Protestant,0.64288,46,46,0.50288,0.78287
1990,30-45 y.,Lower Saxony,Catholic,0.16448,50,225,0.11593,0.21302
1990,30-45 y.,Lower Saxony,Protestant,0.63171,137,225,0.56854,0.69488
1990,30-45 y.,Lower Saxony,Non-denominational,0.17001,38,225,0.12081,0.21920
1990,30-45 y.,North Rhine-Westphalia,Catholic,0.49577,379,797,0.46103,0.53050
1990,30-45 y.,North Rhine-Westphalia,Protestant,0.31542,228,797,0.28314,0.34770
1990,30-45 y.,North Rhine-Westphalia,Other Christian community,0.02829,43,797,0.01677,0.03981
1990,30-45 y.,North Rhine-Westphalia,Islamic community,0.02877,62,797,0.01716,0.04038
1990,30-45 y.,North Rhine-Westphalia,Non-denominational,0.11988,85,797,0.09731,0.14244
1990,30-45 y.,Hesse,Catholic,0.23518,96,238,0.18118,0.28917
1990,30-45 y.,Hesse,Protestant,0.53860,108,238,0.47514,0.60207
1990,30-45 y.,Hesse,Non-denominational,0.13358,34,238,0.09027,0.17689
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Catholic,0.63426,105,148,0.55640,0.71212
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Protestant,0.27646,43,148,0.20416,0.34876
1990,30-45 y.,Baden-Wuerttemberg,Catholic,0.49562,268,498,0.45166,0.53958
1990,30-45 y.,Baden-Wuerttemberg,Protestant,0.34205,135,498,0.30034,0.38375
1990,30-45 y.,Baden-Wuerttemberg,Other Christian community,0.02778,37,498,0.01333,0.04223
1990,30-45 y.,Baden-Wuerttemberg,Islamic community,0.04037,58,498,0.02306,0.05767
1990,30-45 y.,Bavaria,Catholic,0.64055,279,389,0.59280,0.68830
1990,30-45 y.,Bavaria,Protestant,0.21630,77,389,0.17533,0.25727
1990,30-45 y.,Bavaria,Non-denominational,0.07907,33,389,0.05222,0.10592
1990,30-45 y.,Berlin,Protestant,0.34924,58,173,0.27799,0.42048
1990,30-45 y.,Berlin,Non-denominational,0.52430,115,173,0.44966,0.59893
1990,30-45 y.,Brandenburg,Protestant,0.22358,59,264,0.17322,0.27393
1990,30-45 y.,Brandenburg,Non-denominational,0.75811,205,264,0.70636,0.80987
1990,30-45 y.,Mecklenburg-Western Pomerania,Non-denominational,0.74730,124,124,0.67050,0.82410
1990,30-45 y.,Saxony,Protestant,0.25758,118,417,0.21555,0.29960
1990,30-45 y.,Saxony,Non-denominational,0.67328,299,417,0.62820,0.71835
1990,30-45 y.,Saxony-Anhalt,Protestant,0.21725,64,260,0.16703,0.26747
1990,30-45 y.,Saxony-Anhalt,Non-denominational,0.73739,196,260,0.68379,0.79098
1990,30-45 y.,Thuringa,Catholic,0.15019,32,240,0.10490,0.19548
1990,30-45 y.,Thuringa,Protestant,0.29278,73,240,0.23509,0.35047
1990,30-45 y.,Thuringa,Non-denominational,0.55481,135,240,0.49181,0.61782
1990,46-65 y.,Schleswig-Holstein,Protestant,0.66532,64,64,0.54880,0.78185
1990,46-65 y.,Lower Saxony,Catholic,0.16096,61,304,0.11958,0.20233
1990,46-65 y.,Lower Saxony,Protestant,0.63934,198,304,0.58527,0.69341
1990,46-65 y.,Lower Saxony,Non-denominational,0.16313,45,304,0.12153,0.20474
1990,46-65 y.,North Rhine-Westphalia,Catholic,0.42315,317,730,0.38728,0.45901
1990,46-65 y.,North Rhine-Westphalia,Protestant,0.42717,249,730,0.39126,0.46307
1990,46-65 y.,North Rhine-Westphalia,Islamic community,0.02954,76,730,0.01725,0.04183
1990,46-65 y.,North Rhine-Westphalia,Non-denominational,0.07859,49,730,0.05906,0.09813
1990,46-65 y.,North Rhine-Westphalia,Christian orthodox,0.01217,39,730,0.00421,0.02012
1990,46-65 y.,Hesse,Catholic,0.29987,95,265,0.24460,0.35515
1990,46-65 y.,Hesse,Protestant,0.56838,135,265,0.50863,0.62813
1990,46-65 y.,Hesse,Islamic community,0.02564,35,265,0.00657,0.04471
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Catholic,0.54475,123,202,0.47591,0.61360
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Protestant,0.38598,79,202,0.31868,0.45328
1990,46-65 y.,Baden-Wuerttemberg,Catholic,0.45448,240,526,0.41188,0.49707
1990,46-65 y.,Baden-Wuerttemberg,Protestant,0.43729,168,526,0.39486,0.47972
1990,46-65 y.,Baden-Wuerttemberg,Other Christian community,0.04754,34,526,0.02934,0.06575
1990,46-65 y.,Baden-Wuerttemberg,Islamic community,0.01825,45,526,0.00680,0.02970
1990,46-65 y.,Baden-Wuerttemberg,Christian orthodox,0.01008,39,526,0.00153,0.01862
1990,46-65 y.,Bavaria,Catholic,0.65397,280,372,0.60556,0.70237
1990,46-65 y.,Bavaria,Protestant,0.24080,92,372,0.19729,0.28430
1990,46-65 y.,Berlin,Protestant,0.42510,65,152,0.34625,0.50395
1990,46-65 y.,Berlin,Non-denominational,0.43838,87,152,0.35923,0.51752
1990,46-65 y.,Brandenburg,Protestant,0.34629,72,204,0.28084,0.41174
1990,46-65 y.,Brandenburg,Non-denominational,0.58561,132,204,0.51784,0.65337
1990,46-65 y.,Mecklenburg-Western Pomerania,Protestant,0.34869,55,156,0.27367,0.42372
1990,46-65 y.,Mecklenburg-Western Pomerania,Non-denominational,0.62555,101,156,0.54936,0.70175
1990,46-65 y.,Saxony,Protestant,0.30879,131,394,0.26311,0.35447
1990,46-65 y.,Saxony,Non-denominational,0.61561,263,394,0.56751,0.66370
1990,46-65 y.,Saxony-Anhalt,Protestant,0.28788,70,205,0.22575,0.35001
1990,46-65 y.,Saxony-Anhalt,Non-denominational,0.60911,135,205,0.54215,0.67607
1990,46-65 y.,Thuringa,Protestant,0.38931,90,201,0.32173,0.45688
1990,46-65 y.,Thuringa,Non-denominational,0.49705,111,201,0.42776,0.56635
1990,66 and older,Lower Saxony,Protestant,0.77917,93,93,0.69440,0.86393
1990,66 and older,North Rhine-Westphalia,Catholic,0.52784,127,222,0.46202,0.59366
1990,66 and older,North Rhine-Westphalia,Protestant,0.42106,95,222,0.35596,0.48615
1990,66 and older,Hesse,Catholic,0.32056,35,96,0.22671,0.41441
1990,66 and older,Hesse,Protestant,0.56343,61,96,0.46370,0.66317
1990,66 and older,"Rhineland-Palatinate, Saarland",Catholic,0.44531,45,85,0.33903,0.55160
1990,66 and older,"Rhineland-Palatinate, Saarland",Protestant,0.50679,40,85,0.39987,0.61371
1990,66 and older,Baden-Wuerttemberg,Catholic,0.40675,70,147,0.32706,0.48643
1990,66 and older,Baden-Wuerttemberg,Protestant,0.50167,77,147,0.42056,0.58277
1990,66 and older,Bavaria,Catholic,0.58520,118,184,0.51381,0.65658
1990,66 and older,Bavaria,Protestant,0.34045,66,184,0.27180,0.40911
1990,66 and older,Brandenburg,Protestant,0.60175,40,40,0.44811,0.75539
1990,66 and older,Saxony,Protestant,0.56224,78,126,0.47526,0.64921
1990,66 and older,Saxony,Non-denominational,0.34327,48,126,0.26004,0.42651
1990,66 and older,Saxony-Anhalt,Protestant,0.41304,37,85,0.30775,0.51834
1990,66 and older,Saxony-Anhalt,Non-denominational,0.49791,48,85,0.39099,0.60484
1990,66 and older,Thuringa,Protestant,0.49561,37,37,0.33228,0.65894
1997,17-29 y.,Schleswig-Holstein,Protestant,0.72920,40,40,0.58973,0.86866
1997,17-29 y.,Lower Saxony,Protestant,0.61269,121,199,0.54484,0.68054
1997,17-29 y.,Lower Saxony,Other religious community,0.09031,38,199,0.05038,0.13023
1997,17-29 y.,Lower Saxony,Non-denominational,0.16936,40,199,0.11712,0.22161
1997,17-29 y.,North Rhine-Westphalia,Catholic,0.47451,246,579,0.43380,0.51522
1997,17-29 y.,North Rhine-Westphalia,Protestant,0.29033,156,579,0.25333,0.32734
1997,17-29 y.,North Rhine-Westphalia,Other religious community,0.11728,123,579,0.09105,0.14351
1997,17-29 y.,North Rhine-Westphalia,Non-denominational,0.08891,54,579,0.06571,0.11211
1997,17-29 y.,Hesse,Catholic,0.29027,58,127,0.21102,0.36953
1997,17-29 y.,Hesse,Protestant,0.50137,69,127,0.41406,0.58867
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Catholic,0.53159,87,134,0.44679,0.61640
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Protestant,0.27722,47,134,0.20115,0.35330
1997,17-29 y.,Baden-Wuerttemberg,Catholic,0.47135,177,421,0.42361,0.51909
1997,17-29 y.,Baden-Wuerttemberg,Protestant,0.31084,107,421,0.26658,0.35511
1997,17-29 y.,Baden-Wuerttemberg,Other Christian community,0.03362,35,421,0.01638,0.05086
1997,17-29 y.,Baden-Wuerttemberg,Other religious community,0.09917,102,421,0.07059,0.12776
1997,17-29 y.,Bavaria,Catholic,0.65049,231,366,0.60158,0.69941
1997,17-29 y.,Bavaria,Protestant,0.16670,68,366,0.12846,0.20494
1997,17-29 y.,Bavaria,Other religious community,0.05794,34,366,0.03397,0.08191
1997,17-29 y.,Bavaria,Non-denominational,0.08670,33,366,0.05783,0.11557
1997,17-29 y.,Berlin,Non-denominational,0.55316,60,60,0.42630,0.68002
1997,17-29 y.,Brandenburg,Non-denominational,0.80850,116,116,0.73658,0.88042
1997,17-29 y.,Mecklenburg-Western Pomerania,Non-denominational,0.79583,80,80,0.70694,0.88472
1997,17-29 y.,Saxony,Protestant,0.19291,52,227,0.14146,0.24435
1997,17-29 y.,Saxony,Non-denominational,0.77335,175,227,0.71876,0.82793
1997,17-29 y.,Saxony-Anhalt,Non-denominational,0.86254,126,126,0.80218,0.92291
1997,17-29 y.,Thuringa,Protestant,0.23227,43,138,0.16156,0.30299
1997,17-29 y.,Thuringa,Non-denominational,0.64075,95,138,0.56041,0.72109
1997,30-45 y.,Schleswig-Holstein,Protestant,0.57614,50,50,0.43777,0.71451
1997,30-45 y.,Lower Saxony,Catholic,0.10641,47,335,0.07334,0.13948
1997,30-45 y.,Lower Saxony,Protestant,0.61845,203,335,0.56635,0.67055
1997,30-45 y.,Lower Saxony,Non-denominational,0.23942,85,335,0.19365,0.28519
1997,30-45 y.,North Rhine-Westphalia,Catholic,0.45762,376,865,0.42440,0.49084
1997,30-45 y.,North Rhine-Westphalia,Protestant,0.28841,231,865,0.25820,0.31861
1997,30-45 y.,North Rhine-Westphalia,Other Christian community,0.03336,44,865,0.02138,0.04533
1997,30-45 y.,North Rhine-Westphalia,Other religious community,0.03796,74,865,0.02522,0.05070
1997,30-45 y.,North Rhine-Westphalia,Non-denominational,0.17695,140,865,0.15150,0.20239
1997,30-45 y.,Hesse,Catholic,0.23214,79,265,0.18121,0.28306
1997,30-45 y.,Hesse,Protestant,0.46207,104,265,0.40193,0.52222
1997,30-45 y.,Hesse,Other religious community,0.05721,33,265,0.02920,0.08523
1997,30-45 y.,Hesse,Non-denominational,0.21346,49,265,0.16403,0.26289
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Catholic,0.54497,138,215,0.47825,0.61169
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Protestant,0.29273,77,215,0.23177,0.35370
1997,30-45 y.,Baden-Wuerttemberg,Catholic,0.45077,258,586,0.41045,0.49109
1997,30-45 y.,Baden-Wuerttemberg,Protestant,0.25349,133,586,0.21824,0.28874
1997,30-45 y.,Baden-Wuerttemberg,Other Christian community,0.04125,42,586,0.02513,0.05736
1997,30-45 y.,Baden-Wuerttemberg,Other religious community,0.05102,75,586,0.03319,0.06885
1997,30-45 y.,Baden-Wuerttemberg,Non-denominational,0.19989,78,586,0.16748,0.23229
1997,30-45 y.,Bavaria,Catholic,0.55483,314,546,0.51310,0.59656
1997,30-45 y.,Bavaria,Protestant,0.21803,114,546,0.18336,0.25269
1997,30-45 y.,Bavaria,Other religious community,0.03427,32,546,0.01900,0.04955
1997,30-45 y.,Bavaria,Non-denominational,0.15466,86,546,0.12431,0.18502
1997,30-45 y.,Berlin,Non-denominational,0.63864,120,120,0.55233,0.72495
1997,30-45 y.,Brandenburg,Protestant,0.19998,35,191,0.14311,0.25686
1997,30-45 y.,Brandenburg,Non-denominational,0.76097,156,191,0.70033,0.82162
1997,30-45 y.,Mecklenburg-Western Pomerania,Non-denominational,0.83372,98,98,0.75963,0.90782
1997,30-45 y.,Saxony,Protestant,0.23745,83,334,0.19175,0.28315
1997,30-45 y.,Saxony,Non-denominational,0.70394,251,334,0.65490,0.75297
1997,30-45 y.,Saxony-Anhalt,Non-denominational,0.84622,171,171,0.79199,0.90045
1997,30-45 y.,Thuringa,Protestant,0.18546,52,204,0.13200,0.23893
1997,30-45 y.,Thuringa,Non-denominational,0.67824,152,204,0.61398,0.74251
1997,46-65 y.,Schleswig-Holstein,Protestant,0.52332,43,43,0.37226,0.67437
1997,46-65 y.,Lower Saxony,Catholic,0.14012,52,280,0.09939,0.18085
1997,46-65 y.,Lower Saxony,Protestant,0.56617,152,280,0.50801,0.62432
1997,46-65 y.,Lower Saxony,Non-denominational,0.25937,76,280,0.20794,0.31080
1997,46-65 y.,North Rhine-Westphalia,Catholic,0.40187,283,736,0.36643,0.43732
1997,46-65 y.,North Rhine-Westphalia,Protestant,0.37986,234,736,0.34477,0.41495
1997,46-65 y.,North Rhine-Westphalia,Other Christian community,0.03497,44,736,0.02169,0.04825
1997,46-65 y.,North Rhine-Westphalia,Other religious community,0.04276,83,736,0.02814,0.05739
1997,46-65 y.,North Rhine-Westphalia,Non-denominational,0.13158,92,736,0.10714,0.15602
1997,46-65 y.,Hesse,Catholic,0.31437,87,232,0.25450,0.37424
1997,46-65 y.,Hesse,Protestant,0.42928,103,232,0.36545,0.49311
1997,46-65 y.,Hesse,Non-denominational,0.17549,42,232,0.12643,0.22454
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Catholic,0.64307,112,161,0.56883,0.71731
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Protestant,0.25138,49,161,0.18416,0.31860
1997,46-65 y.,Baden-Wuerttemberg,Catholic,0.47406,206,444,0.42756,0.52055
1997,46-65 y.,Baden-Wuerttemberg,Protestant,0.34562,120,444,0.30134,0.38991
1997,46-65 y.,Baden-Wuerttemberg,Other Christian community,0.05429,51,444,0.03319,0.07539
1997,46-65 y.,Baden-Wuerttemberg,Other religious community,0.04853,67,444,0.02852,0.06854
1997,46-65 y.,Bavaria,Catholic,0.60040,269,399,0.55228,0.64852
1997,46-65 y.,Bavaria,Protestant,0.18526,72,399,0.14709,0.22343
1997,46-65 y.,Bavaria,Non-denominational,0.15080,58,399,0.11564,0.18596
1997,46-65 y.,Berlin,Protestant,0.36532,53,144,0.28639,0.44424
1997,46-65 y.,Berlin,Non-denominational,0.49628,91,144,0.41433,0.57823
1997,46-65 y.,Brandenburg,Protestant,0.18336,34,184,0.12729,0.23942
1997,46-65 y.,Brandenburg,Non-denominational,0.76911,150,184,0.70806,0.83017
1997,46-65 y.,Mecklenburg-Western Pomerania,Protestant,0.36710,42,131,0.28424,0.44996
1997,46-65 y.,Mecklenburg-Western Pomerania,Non-denominational,0.60660,89,131,0.52262,0.69057
1997,46-65 y.,Saxony,Protestant,0.33422,110,346,0.28444,0.38399
1997,46-65 y.,Saxony,Non-denominational,0.61889,236,346,0.56764,0.67014
1997,46-65 y.,Saxony-Anhalt,Protestant,0.17317,43,210,0.12187,0.22447
1997,46-65 y.,Saxony-Anhalt,Non-denominational,0.78246,167,210,0.72652,0.83839
1997,46-65 y.,Thuringa,Protestant,0.31264,61,166,0.24191,0.38338
1997,46-65 y.,Thuringa,Non-denominational,0.54166,105,166,0.46563,0.61769
1997,66 and older,Lower Saxony,Protestant,0.66388,88,88,0.56462,0.76314
1997,66 and older,North Rhine-Westphalia,Catholic,0.55542,153,260,0.49491,0.61594
1997,66 and older,North Rhine-Westphalia,Protestant,0.38400,107,260,0.32477,0.44323
1997,66 and older,Hesse,Catholic,0.29552,36,93,0.20228,0.38876
1997,66 and older,Hesse,Protestant,0.53630,57,93,0.43440,0.63820
1997,66 and older,"Rhineland-Palatinate, Saarland",Catholic,0.49535,54,98,0.39585,0.59485
1997,66 and older,"Rhineland-Palatinate, Saarland",Protestant,0.44526,44,98,0.34636,0.54417
1997,66 and older,Baden-Wuerttemberg,Catholic,0.40595,84,171,0.33212,0.47977
1997,66 and older,Baden-Wuerttemberg,Protestant,0.48528,87,171,0.41015,0.56041
1997,66 and older,Bavaria,Catholic,0.59257,123,189,0.52233,0.66281
1997,66 and older,Bavaria,Protestant,0.31152,66,189,0.24531,0.37772
1997,66 and older,Berlin,Non-denominational,0.45043,33,33,0.27804,0.62281
1997,66 and older,Brandenburg,Non-denominational,0.58049,39,39,0.42359,0.73739
1997,66 and older,Saxony,Protestant,0.54261,71,128,0.45596,0.62925
1997,66 and older,Saxony,Non-denominational,0.36936,57,128,0.28542,0.45330
1997,66 and older,Saxony-Anhalt,Non-denominational,0.61343,51,51,0.47845,0.74841
1997,66 and older,Thuringa,Non-denominational,0.54783,41,41,0.39359,0.70207
2003,17-29 y.,Schleswig-Holstein,Protestant,0.62189,67,67,0.50490,0.73888
2003,17-29 y.,Lower Saxony,Catholic,0.16786,59,298,0.12535,0.21037
2003,17-29 y.,Lower Saxony,Protestant,0.54782,181,298,0.49122,0.60443
2003,17-29 y.,Lower Saxony,Non-denominational,0.19394,58,298,0.14898,0.23891
2003,17-29 y.,North Rhine-Westphalia,Catholic,0.42572,325,757,0.39047,0.46097
2003,17-29 y.,North Rhine-Westphalia,Protestant,0.29467,255,757,0.26217,0.32717
2003,17-29 y.,North Rhine-Westphalia,Other religious community,0.10971,86,757,0.08743,0.13199
2003,17-29 y.,North Rhine-Westphalia,Non-denominational,0.13407,91,757,0.10978,0.15836
2003,17-29 y.,Hesse,Catholic,0.24571,61,224,0.18921,0.30222
2003,17-29 y.,Hesse,Protestant,0.51051,118,224,0.44489,0.57612
2003,17-29 y.,Hesse,Non-denominational,0.13038,45,224,0.08618,0.17457
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Catholic,0.54000,136,202,0.47109,0.60890
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Protestant,0.29756,66,202,0.23436,0.36077
2003,17-29 y.,Baden-Wuerttemberg,Catholic,0.33930,184,484,0.29707,0.38152
2003,17-29 y.,Baden-Wuerttemberg,Protestant,0.40060,189,484,0.35690,0.44430
2003,17-29 y.,Baden-Wuerttemberg,Other religious community,0.10466,64,484,0.07736,0.13196
2003,17-29 y.,Baden-Wuerttemberg,Non-denominational,0.10461,47,484,0.07732,0.13191
2003,17-29 y.,Bavaria,Catholic,0.59636,330,527,0.55443,0.63829
2003,17-29 y.,Bavaria,Protestant,0.18166,104,527,0.14871,0.21461
2003,17-29 y.,Bavaria,Non-denominational,0.15152,93,527,0.12088,0.18216
2003,17-29 y.,Berlin,Protestant,0.16726,38,153,0.10793,0.22659
2003,17-29 y.,Berlin,Non-denominational,0.60519,115,153,0.52748,0.68290
2003,17-29 y.,Brandenburg,Non-denominational,0.85380,150,150,0.79707,0.91053
2003,17-29 y.,Mecklenburg-Western Pomerania,Non-denominational,0.83314,82,82,0.75194,0.91434
2003,17-29 y.,Saxony,Protestant,0.27608,90,297,0.22515,0.32701
2003,17-29 y.,Saxony,Non-denominational,0.69255,207,297,0.63998,0.74512
2003,17-29 y.,Saxony-Anhalt,Non-denominational,0.82172,146,146,0.75942,0.88402
2003,17-29 y.,Thuringa,Protestant,0.22942,50,181,0.16799,0.29084
2003,17-29 y.,Thuringa,Non-denominational,0.64151,131,181,0.57145,0.71156
2003,30-45 y.,Schleswig-Holstein,Protestant,0.53950,99,158,0.46153,0.61747
2003,30-45 y.,Schleswig-Holstein,Non-denominational,0.29941,59,158,0.22777,0.37105
2003,30-45 y.,Hamburg,Non-denominational,0.46715,32,32,0.29152,0.64278
2003,30-45 y.,Lower Saxony,Catholic,0.14535,90,609,0.11734,0.17337
2003,30-45 y.,Lower Saxony,Protestant,0.51139,332,609,0.47165,0.55112
2003,30-45 y.,Lower Saxony,Other religious community,0.05394,34,609,0.03599,0.07190
2003,30-45 y.,Lower Saxony,Non-denominational,0.27288,153,609,0.23747,0.30828
2003,30-45 y.,North Rhine-Westphalia,Catholic,0.40472,597,1474,0.37965,0.42979
2003,30-45 y.,North Rhine-Westphalia,Protestant,0.30630,451,1474,0.28276,0.32984
2003,30-45 y.,North Rhine-Westphalia,Other Christian community,0.01991,32,1474,0.01278,0.02705
2003,30-45 y.,North Rhine-Westphalia,Other religious community,0.05927,116,1474,0.04721,0.07132
2003,30-45 y.,North Rhine-Westphalia,Non-denominational,0.19772,278,1474,0.17738,0.21806
2003,30-45 y.,Hesse,Catholic,0.22178,111,452,0.18343,0.26012
2003,30-45 y.,Hesse,Protestant,0.46157,220,452,0.41556,0.50758
2003,30-45 y.,Hesse,Non-denominational,0.21735,121,452,0.17929,0.25542
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Catholic,0.50310,229,416,0.45500,0.55121
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Protestant,0.25712,128,416,0.21507,0.29917
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Non-denominational,0.15559,59,416,0.12072,0.19047
2003,30-45 y.,Baden-Wuerttemberg,Catholic,0.36564,340,925,0.33458,0.39669
2003,30-45 y.,Baden-Wuerttemberg,Protestant,0.34927,297,925,0.31853,0.38001
2003,30-45 y.,Baden-Wuerttemberg,Other Christian community,0.04011,42,925,0.02746,0.05276
2003,30-45 y.,Baden-Wuerttemberg,Other religious community,0.06011,87,925,0.04478,0.07543
2003,30-45 y.,Baden-Wuerttemberg,Non-denominational,0.17973,159,925,0.15497,0.20449
2003,30-45 y.,Bavaria,Catholic,0.56450,573,985,0.53352,0.59548
2003,30-45 y.,Bavaria,Protestant,0.18541,193,985,0.16113,0.20970
2003,30-45 y.,Bavaria,Other religious community,0.03418,42,985,0.02282,0.04553
2003,30-45 y.,Bavaria,Non-denominational,0.18805,177,985,0.16363,0.21246
2003,30-45 y.,Berlin,Protestant,0.18135,40,194,0.12699,0.23571
2003,30-45 y.,Berlin,Non-denominational,0.61831,154,194,0.54978,0.68685
2003,30-45 y.,Brandenburg,Protestant,0.15218,42,228,0.10545,0.19891
2003,30-45 y.,Brandenburg,Non-denominational,0.80921,186,228,0.75809,0.86032
2003,30-45 y.,Mecklenburg-Western Pomerania,Non-denominational,0.85033,135,135,0.78993,0.91074
2003,30-45 y.,Saxony,Protestant,0.19163,109,458,0.15554,0.22771
2003,30-45 y.,Saxony,Non-denominational,0.74955,349,458,0.70983,0.78928
2003,30-45 y.,Saxony-Anhalt,Non-denominational,0.87320,198,198,0.82673,0.91966
2003,30-45 y.,Thuringa,Protestant,0.18349,53,233,0.13368,0.23329
2003,30-45 y.,Thuringa,Non-denominational,0.70313,180,233,0.64434,0.76192
2003,46-65 y.,Schleswig-Holstein,Protestant,0.63266,160,227,0.56981,0.69551
2003,46-65 y.,Schleswig-Holstein,Non-denominational,0.26161,67,227,0.20431,0.31892
2003,46-65 y.,Hamburg,Protestant,0.48972,58,108,0.39500,0.58444
2003,46-65 y.,Hamburg,Non-denominational,0.38886,50,108,0.29649,0.48123
2003,46-65 y.,Lower Saxony,Catholic,0.19270,111,575,0.16044,0.22497
2003,46-65 y.,Lower Saxony,Protestant,0.54735,323,575,0.50663,0.58807
2003,46-65 y.,Lower Saxony,Non-denominational,0.21037,141,575,0.17702,0.24371
2003,46-65 y.,North Rhine-Westphalia,Catholic,0.40999,662,1609,0.38595,0.43403
2003,46-65 y.,North Rhine-Westphalia,Protestant,0.30282,518,1609,0.28036,0.32528
2003,46-65 y.,North Rhine-Westphalia,Other Christian community,0.02635,40,1609,0.01852,0.03418
2003,46-65 y.,North Rhine-Westphalia,Other religious community,0.04920,81,1609,0.03863,0.05977
2003,46-65 y.,North Rhine-Westphalia,Non-denominational,0.19875,308,1609,0.17925,0.21826
2003,46-65 y.,Hesse,Catholic,0.25507,126,476,0.21587,0.29427
2003,46-65 y.,Hesse,Protestant,0.47540,251,476,0.43049,0.52031
2003,46-65 y.,Hesse,Non-denominational,0.17567,99,476,0.14145,0.20989
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Catholic,0.51994,214,401,0.47098,0.56890
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Protestant,0.29001,130,401,0.24554,0.33448
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Non-denominational,0.14156,57,401,0.10740,0.17572
2003,46-65 y.,Baden-Wuerttemberg,Catholic,0.42755,343,865,0.39456,0.46054
2003,46-65 y.,Baden-Wuerttemberg,Protestant,0.34526,285,865,0.31355,0.37696
2003,46-65 y.,Baden-Wuerttemberg,Other Christian community,0.03639,49,865,0.02390,0.04887
2003,46-65 y.,Baden-Wuerttemberg,Other religious community,0.04619,64,865,0.03220,0.06019
2003,46-65 y.,Baden-Wuerttemberg,Non-denominational,0.14158,124,865,0.11833,0.16482
2003,46-65 y.,Bavaria,Catholic,0.58814,602,1005,0.55770,0.61859
