"plh0258_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Sunnitische Rel.gemeinschaft","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","62","0.0447653678098381","0.0343422342257394","0.0551885013939368"
"Katholisch","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","117","0.0538276311054924","0.0444462641480187","0.0632089980629661"
"Katholisch","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1991","66 und älter","Ostdeutschland, neue Bundeslaender","32","0.0783233164459105","0.0522526073194245","0.104394025572396"
"Evangelisch","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","286","0.183776700095929","0.164254807730318","0.20329859246154"
"Evangelisch","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","632","0.285615268467938","0.266837881700479","0.304392655235397"
"Evangelisch","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1991","66 und älter","Ostdeutschland, neue Bundeslaender","199","0.49097616877996","0.442467732658294","0.539484604901627"
"Andere christlische Religionsgemeinschaft","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1156","0.767137323808609","0.745833444445655","0.788441203171562"
"Konfessionslos","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1458","0.654730302549788","0.634965666908234","0.674494938191342"
"Konfessionslos","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1991","66 und älter","Ostdeutschland, neue Bundeslaender","173","0.415981101894097","0.368154639292693","0.463807564495502"
"Christlich orthodox","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
