year,age_gr,pgisced97,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,66 and older,Lower Secondary Level,Non-denominational,0.07676,41,454,0.05225,0.10128
1997,66 and older,Upper Secondary Level,Catholic,0.31563,231,771,0.28280,0.34845
1997,66 and older,Upper Secondary Level,Protestant,0.49644,373,771,0.46113,0.53176
1997,66 and older,Upper Secondary Level,Non-denominational,0.16128,167,771,0.13530,0.18726
1997,66 and older,Second Stage of Tertiary Education,Catholic,0.31177,36,163,0.24044,0.38310
1997,66 and older,Second Stage of Tertiary Education,Protestant,0.36114,60,163,0.28718,0.43511
1997,66 and older,Second Stage of Tertiary Education,Non-denominational,0.31848,67,163,0.24673,0.39022
2003,17-29 y.,Pre-primary Level,Catholic,0.30658,185,578,0.26896,0.34420
2003,17-29 y.,Pre-primary Level,Protestant,0.32558,214,578,0.28735,0.36382
2003,17-29 y.,Pre-primary Level,Non-denominational,0.26873,179,578,0.23256,0.30490
2003,17-29 y.,Lower Secondary Level,Catholic,0.29387,234,814,0.26255,0.32518
2003,17-29 y.,Lower Secondary Level,Protestant,0.32593,247,814,0.29371,0.35815
2003,17-29 y.,Lower Secondary Level,Other Christian community,0.03214,31,814,0.02002,0.04427
2003,17-29 y.,Lower Secondary Level,Other religious community,0.08304,67,814,0.06407,0.10201
2003,17-29 y.,Lower Secondary Level,Non-denominational,0.25114,235,814,0.22133,0.28095
2003,17-29 y.,Upper Secondary Level,Catholic,0.32037,530,1739,0.29843,0.34231
2003,17-29 y.,Upper Secondary Level,Protestant,0.31070,532,1739,0.28895,0.33246
2003,17-29 y.,Upper Secondary Level,Other Christian community,0.01887,39,1739,0.01247,0.02527
2003,17-29 y.,Upper Secondary Level,Other religious community,0.05785,86,1739,0.04687,0.06882
2003,17-29 y.,Upper Secondary Level,Non-denominational,0.28652,552,1739,0.26526,0.30778
2003,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.28411,67,257,0.22886,0.33936
2003,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.43980,114,257,0.37899,0.50060
2003,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.20973,76,257,0.15986,0.25960
2003,17-29 y.,First Stage of Tertiary Education,Catholic,0.42985,36,36,0.26584,0.59386
2003,17-29 y.,Second Stage of Tertiary Education,Catholic,0.33494,61,189,0.26747,0.40240
2003,17-29 y.,Second Stage of Tertiary Education,Protestant,0.29540,59,189,0.23018,0.36061
2003,17-29 y.,Second Stage of Tertiary Education,Non-denominational,0.28596,69,189,0.22137,0.35055
2003,30-45 y.,Lower Secondary Level,Catholic,0.26180,117,405,0.21893,0.30467
2003,30-45 y.,Lower Secondary Level,Protestant,0.27928,102,405,0.23553,0.32303
2003,30-45 y.,Lower Secondary Level,Other religious community,0.20346,111,405,0.16420,0.24272
2003,30-45 y.,Lower Secondary Level,Non-denominational,0.19624,75,405,0.15751,0.23497
2003,30-45 y.,Upper Secondary Level,Catholic,0.30509,1069,3553,0.28994,0.32023
2003,30-45 y.,Upper Secondary Level,Protestant,0.30509,1066,3553,0.28995,0.32024
2003,30-45 y.,Upper Secondary Level,Other Christian community,0.02037,74,3553,0.01572,0.02501
2003,30-45 y.,Upper Secondary Level,Other religious community,0.03257,143,3553,0.02673,0.03841
2003,30-45 y.,Upper Secondary Level,Non-denominational,0.33124,1201,3553,0.31576,0.34672
2003,30-45 y.,Post-secondary Non-tertiary Level,Catholic,0.33241,180,503,0.29120,0.37362
2003,30-45 y.,Post-secondary Non-tertiary Level,Protestant,0.31123,171,503,0.27073,0.35173
2003,30-45 y.,Post-secondary Non-tertiary Level,Non-denominational,0.28317,152,503,0.24376,0.32258
2003,30-45 y.,First Stage of Tertiary Education,Catholic,0.35576,241,667,0.31940,0.39212
2003,30-45 y.,First Stage of Tertiary Education,Protestant,0.28893,221,667,0.25450,0.32335
2003,30-45 y.,First Stage of Tertiary Education,Non-denominational,0.30881,205,667,0.27372,0.34389
2003,30-45 y.,Second Stage of Tertiary Education,Catholic,0.27413,422,1570,0.25206,0.29621
2003,30-45 y.,Second Stage of Tertiary Education,Protestant,0.32027,471,1570,0.29718,0.34336
2003,30-45 y.,Second Stage of Tertiary Education,Other Christian community,0.03113,35,1570,0.02254,0.03972
2003,30-45 y.,Second Stage of Tertiary Education,Other religious community,0.01742,32,1570,0.01095,0.02390
2003,30-45 y.,Second Stage of Tertiary Education,Non-denominational,0.35068,610,1570,0.32707,0.37429
2003,46-65 y.,Primary Level,Catholic,0.31733,32,82,0.21597,0.41869
2003,46-65 y.,Primary Level,Other religious community,0.49179,50,82,0.38292,0.60066
2003,46-65 y.,Lower Secondary Level,Catholic,0.41006,268,685,0.37320,0.44692
2003,46-65 y.,Lower Secondary Level,Protestant,0.30146,196,685,0.26707,0.33585
2003,46-65 y.,Lower Secondary Level,Other Christian community,0.03703,46,685,0.02288,0.05118
2003,46-65 y.,Lower Secondary Level,Other religious community,0.09050,77,685,0.06900,0.11200
2003,46-65 y.,Lower Secondary Level,Non-denominational,0.15159,98,685,0.12471,0.17846
2003,46-65 y.,Upper Secondary Level,Catholic,0.32348,1198,3852,0.30871,0.33826
2003,46-65 y.,Upper Secondary Level,Protestant,0.34068,1303,3852,0.32572,0.35565
2003,46-65 y.,Upper Secondary Level,Other Christian community,0.01613,70,3852,0.01215,0.02011
2003,46-65 y.,Upper Secondary Level,Other religious community,0.01510,63,3852,0.01125,0.01895
2003,46-65 y.,Upper Secondary Level,Non-denominational,0.29603,1218,3852,0.28162,0.31045
2003,46-65 y.,Post-secondary Non-tertiary Level,Catholic,0.33144,74,215,0.26837,0.39451
2003,46-65 y.,Post-secondary Non-tertiary Level,Protestant,0.37178,84,215,0.30703,0.43654
2003,46-65 y.,Post-secondary Non-tertiary Level,Non-denominational,0.23913,57,215,0.18198,0.29629
2003,46-65 y.,First Stage of Tertiary Education,Catholic,0.27947,179,624,0.24423,0.31470
2003,46-65 y.,First Stage of Tertiary Education,Protestant,0.34081,209,624,0.30359,0.37803
2003,46-65 y.,First Stage of Tertiary Education,Non-denominational,0.34377,236,624,0.30647,0.38107
2003,46-65 y.,Second Stage of Tertiary Education,Catholic,0.21086,438,1975,0.19287,0.22886
2003,46-65 y.,Second Stage of Tertiary Education,Protestant,0.30709,629,1975,0.28674,0.32744
2003,46-65 y.,Second Stage of Tertiary Education,Other Christian community,0.03482,38,1975,0.02674,0.04291
2003,46-65 y.,Second Stage of Tertiary Education,Non-denominational,0.42522,870,1975,0.40341,0.44703
2003,66 and older,Lower Secondary Level,Catholic,0.40132,306,744,0.36607,0.43656
2003,66 and older,Lower Secondary Level,Protestant,0.47003,356,744,0.43414,0.50592
2003,66 and older,Lower Secondary Level,Non-denominational,0.09129,82,744,0.07058,0.11200
2003,66 and older,Upper Secondary Level,Catholic,0.33560,604,1843,0.31404,0.35716
2003,66 and older,Upper Secondary Level,Protestant,0.47907,873,1843,0.45626,0.50189
2003,66 and older,Upper Secondary Level,Non-denominational,0.16144,366,1843,0.14464,0.17824
2003,66 and older,Post-secondary Non-tertiary Level,Protestant,0.45872,48,48,0.31626,0.60118
2003,66 and older,First Stage of Tertiary Education,Catholic,0.30111,72,235,0.24233,0.35989
2003,66 and older,First Stage of Tertiary Education,Protestant,0.41801,99,235,0.35481,0.48121
2003,66 and older,First Stage of Tertiary Education,Non-denominational,0.22484,64,235,0.17135,0.27833
2003,66 and older,Second Stage of Tertiary Education,Catholic,0.25611,135,565,0.22009,0.29214
2003,66 and older,Second Stage of Tertiary Education,Protestant,0.35554,227,565,0.31603,0.39504
2003,66 and older,Second Stage of Tertiary Education,Non-denominational,0.36062,203,565,0.32099,0.40024
2007,17-29 y.,Pre-primary Level,Catholic,0.13992,96,316,0.10161,0.17823
2007,17-29 y.,Pre-primary Level,Protestant,0.20010,139,316,0.15592,0.24429
2007,17-29 y.,Pre-primary Level,Non-denominational,0.10956,81,316,0.07507,0.14406
2007,17-29 y.,Lower Secondary Level,Catholic,0.22424,156,587,0.19047,0.25801
2007,17-29 y.,Lower Secondary Level,Protestant,0.31682,197,587,0.27916,0.35449
2007,17-29 y.,Lower Secondary Level,Islamic community,0.06512,37,587,0.04514,0.08510
2007,17-29 y.,Lower Secondary Level,Non-denominational,0.29282,197,587,0.25598,0.32967
2007,17-29 y.,Upper Secondary Level,Catholic,0.31362,445,1557,0.29057,0.33667
2007,17-29 y.,Upper Secondary Level,Protestant,0.33957,548,1557,0.31604,0.36310
2007,17-29 y.,Upper Secondary Level,Other Christian community,0.02111,41,1557,0.01396,0.02825
2007,17-29 y.,Upper Secondary Level,Islamic community,0.03657,42,1557,0.02724,0.04589
2007,17-29 y.,Upper Secondary Level,Non-denominational,0.27977,481,1557,0.25746,0.30207
2007,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.30137,73,240,0.24320,0.35955
2007,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.34674,90,240,0.28640,0.40708
2007,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.25344,77,240,0.19830,0.30859
2007,17-29 y.,Second Stage of Tertiary Education,Catholic,0.31795,66,209,0.25466,0.38123
2007,17-29 y.,Second Stage of Tertiary Education,Protestant,0.32928,70,209,0.26541,0.39315
2007,17-29 y.,Second Stage of Tertiary Education,Non-denominational,0.29385,73,209,0.23194,0.35576
2007,30-45 y.,Lower Secondary Level,Catholic,0.27368,85,315,0.22437,0.32300
2007,30-45 y.,Lower Secondary Level,Protestant,0.25411,80,315,0.20596,0.30227
2007,30-45 y.,Lower Secondary Level,Islamic community,0.24159,90,315,0.19425,0.28894
2007,30-45 y.,Lower Secondary Level,Non-denominational,0.17684,60,315,0.13464,0.21904
2007,30-45 y.,Upper Secondary Level,Catholic,0.30081,836,2841,0.28394,0.31767
2007,30-45 y.,Upper Secondary Level,Protestant,0.29967,877,2841,0.28282,0.31652
2007,30-45 y.,Upper Secondary Level,Other Christian community,0.01861,58,2841,0.01364,0.02358
2007,30-45 y.,Upper Secondary Level,Islamic community,0.04712,122,2841,0.03933,0.05491
2007,30-45 y.,Upper Secondary Level,Non-denominational,0.33082,948,2841,0.31351,0.34812
2007,30-45 y.,Post-secondary Non-tertiary Level,Catholic,0.34052,157,489,0.29847,0.38257
2007,30-45 y.,Post-secondary Non-tertiary Level,Protestant,0.34119,184,489,0.29912,0.38326
2007,30-45 y.,Post-secondary Non-tertiary Level,Non-denominational,0.24828,148,489,0.20995,0.28661
2007,30-45 y.,First Stage of Tertiary Education,Catholic,0.35084,183,527,0.31006,0.39163
2007,30-45 y.,First Stage of Tertiary Education,Protestant,0.28560,172,527,0.24700,0.32421
2007,30-45 y.,First Stage of Tertiary Education,Non-denominational,0.31564,172,527,0.27592,0.35535
2007,30-45 y.,Second Stage of Tertiary Education,Catholic,0.29100,398,1346,0.26673,0.31528
2007,30-45 y.,Second Stage of Tertiary Education,Protestant,0.31305,413,1346,0.28826,0.33783
2007,30-45 y.,Second Stage of Tertiary Education,Other Christian community,0.03733,39,1346,0.02720,0.04746
2007,30-45 y.,Second Stage of Tertiary Education,Non-denominational,0.33161,496,1346,0.30645,0.35677
2007,46-65 y.,Lower Secondary Level,Catholic,0.36410,186,497,0.32175,0.40644
2007,46-65 y.,Lower Secondary Level,Protestant,0.28888,153,497,0.24900,0.32877
2007,46-65 y.,Lower Secondary Level,Other Christian community,0.06783,34,497,0.04570,0.08996
2007,46-65 y.,Lower Secondary Level,Islamic community,0.10639,52,497,0.07925,0.13353
2007,46-65 y.,Lower Secondary Level,Non-denominational,0.16766,72,497,0.13479,0.20054
2007,46-65 y.,Upper Secondary Level,Catholic,0.31397,1099,3618,0.29884,0.32909
2007,46-65 y.,Upper Secondary Level,Protestant,0.30367,1151,3618,0.28868,0.31865
2007,46-65 y.,Upper Secondary Level,Other Christian community,0.02810,89,3618,0.02272,0.03349
2007,46-65 y.,Upper Secondary Level,Islamic community,0.01317,33,3618,0.00945,0.01688
2007,46-65 y.,Upper Secondary Level,Non-denominational,0.33619,1246,3618,0.32079,0.35158
2007,46-65 y.,Post-secondary Non-tertiary Level,Catholic,0.30460,80,245,0.24686,0.36235
2007,46-65 y.,Post-secondary Non-tertiary Level,Protestant,0.31445,84,245,0.25619,0.37271
2007,46-65 y.,Post-secondary Non-tertiary Level,Non-denominational,0.30794,81,245,0.25002,0.36587
2007,46-65 y.,First Stage of Tertiary Education,Catholic,0.28357,173,587,0.24707,0.32006
2007,46-65 y.,First Stage of Tertiary Education,Protestant,0.33121,204,587,0.29310,0.36931
2007,46-65 y.,First Stage of Tertiary Education,Non-denominational,0.34047,210,587,0.30210,0.37884
2007,46-65 y.,Second Stage of Tertiary Education,Catholic,0.25276,464,1951,0.23347,0.27205
2007,46-65 y.,Second Stage of Tertiary Education,Protestant,0.30439,633,1951,0.28397,0.32481
2007,46-65 y.,Second Stage of Tertiary Education,Other Christian community,0.03155,38,1951,0.02379,0.03931
2007,46-65 y.,Second Stage of Tertiary Education,Non-denominational,0.38692,816,1951,0.36530,0.40854
2007,66 and older,Lower Secondary Level,Catholic,0.38551,284,719,0.34991,0.42111
2007,66 and older,Lower Secondary Level,Protestant,0.45131,343,719,0.41491,0.48771
2007,66 and older,Lower Secondary Level,Non-denominational,0.11387,92,719,0.09063,0.13710
2007,66 and older,Upper Secondary Level,Catholic,0.32195,700,2224,0.30252,0.34137
2007,66 and older,Upper Secondary Level,Protestant,0.48712,1081,2224,0.46635,0.50790
2007,66 and older,Upper Secondary Level,Non-denominational,0.16562,443,2224,0.15016,0.18107
2007,66 and older,Post-secondary Non-tertiary Level,Catholic,0.29376,32,97,0.20265,0.38488
2007,66 and older,Post-secondary Non-tertiary Level,Protestant,0.50066,65,97,0.40064,0.60068
2007,66 and older,First Stage of Tertiary Education,Catholic,0.28414,95,303,0.23327,0.33500
2007,66 and older,First Stage of Tertiary Education,Protestant,0.41834,127,303,0.36270,0.47397
2007,66 and older,First Stage of Tertiary Education,Non-denominational,0.26046,81,303,0.21096,0.30995
2007,66 and older,Second Stage of Tertiary Education,Catholic,0.23956,174,799,0.20994,0.26917
2007,66 and older,Second Stage of Tertiary Education,Protestant,0.36084,306,799,0.32752,0.39416
2007,66 and older,Second Stage of Tertiary Education,Non-denominational,0.36735,319,799,0.33390,0.40080
2011,17-29 y.,Pre-primary Level,Catholic,0.14223,115,333,0.10466,0.17980
2011,17-29 y.,Pre-primary Level,Protestant,0.23014,158,333,0.18486,0.27542
2011,17-29 y.,Pre-primary Level,Non-denominational,0.07917,60,333,0.05013,0.10822
2011,17-29 y.,Lower Secondary Level,Catholic,0.24942,148,450,0.20939,0.28944
2011,17-29 y.,Lower Secondary Level,Protestant,0.27640,165,450,0.23503,0.31776
2011,17-29 y.,Lower Secondary Level,Non-denominational,0.19196,137,450,0.15553,0.22839
2011,17-29 y.,Upper Secondary Level,Catholic,0.25396,391,1346,0.23070,0.27722
2011,17-29 y.,Upper Secondary Level,Protestant,0.34027,480,1346,0.31495,0.36559
2011,17-29 y.,Upper Secondary Level,Islamic community,0.02273,36,1346,0.01477,0.03070
2011,17-29 y.,Upper Secondary Level,Non-denominational,0.29345,439,1346,0.26912,0.31779
2011,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.19426,51,208,0.14037,0.24816
2011,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.44582,85,208,0.37811,0.51353
2011,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.28482,72,208,0.22334,0.34631
2011,17-29 y.,Second Stage of Tertiary Education,Catholic,0.31632,98,279,0.26165,0.37099
2011,17-29 y.,Second Stage of Tertiary Education,Protestant,0.32217,102,279,0.26723,0.37710
