year,quintil_oecd,regtyp,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,1st Quintile,Rural regions,Seldom,0.35056,319,888,0.31916,0.38196
2010,1st Quintile,Rural regions,Sometimes,0.18979,162,888,0.16398,0.21559
2010,1st Quintile,Rural regions,Often,0.10530,79,888,0.08510,0.12550
2010,2nd Quintile,Urban regions,Very seldom,0.35319,659,1763,0.33087,0.37551
2010,2nd Quintile,Urban regions,Seldom,0.35254,615,1763,0.33023,0.37485
2010,2nd Quintile,Urban regions,Sometimes,0.19431,329,1763,0.17584,0.21279
2010,2nd Quintile,Urban regions,Often,0.07263,125,1763,0.06052,0.08475
2010,2nd Quintile,Urban regions,Very often,0.02732,35,1763,0.01971,0.03494
2010,2nd Quintile,Rural regions,Very seldom,0.35918,458,1214,0.33218,0.38618
2010,2nd Quintile,Rural regions,Seldom,0.34802,436,1214,0.32121,0.37482
2010,2nd Quintile,Rural regions,Sometimes,0.22436,249,1214,0.20088,0.24783
2010,2nd Quintile,Rural regions,Often,0.05720,71,1214,0.04413,0.07027
2010,3rd Quintile,Urban regions,Very seldom,0.38693,732,1872,0.36486,0.40900
2010,3rd Quintile,Urban regions,Seldom,0.33076,663,1872,0.30944,0.35207
2010,3rd Quintile,Urban regions,Sometimes,0.21649,363,1872,0.19783,0.23515
2010,3rd Quintile,Urban regions,Often,0.05505,114,1872,0.04472,0.06539
2010,3rd Quintile,Rural regions,Very seldom,0.32377,460,1291,0.29823,0.34930
2010,3rd Quintile,Rural regions,Seldom,0.42944,535,1291,0.40243,0.45645
2010,3rd Quintile,Rural regions,Sometimes,0.18398,224,1291,0.16283,0.20512
2010,3rd Quintile,Rural regions,Often,0.05083,72,1291,0.03885,0.06282
2010,4th Quintile,Urban regions,Very seldom,0.38757,933,2249,0.36743,0.40771
2010,4th Quintile,Urban regions,Seldom,0.37725,803,2249,0.35722,0.39729
2010,4th Quintile,Urban regions,Sometimes,0.17443,390,2249,0.15874,0.19011
2010,4th Quintile,Urban regions,Often,0.05640,123,2249,0.04686,0.06594
2010,4th Quintile,Rural regions,Very seldom,0.35948,458,1197,0.33229,0.38668
2010,4th Quintile,Rural regions,Seldom,0.35984,421,1197,0.33264,0.38705
2010,4th Quintile,Rural regions,Sometimes,0.20340,245,1197,0.18059,0.22622
2010,4th Quintile,Rural regions,Often,0.07021,73,1197,0.05573,0.08469
2010,5th Quintile,Urban regions,Very seldom,0.40118,1402,3285,0.38442,0.41795
2010,5th Quintile,Urban regions,Seldom,0.36678,1194,3285,0.35030,0.38327
2010,5th Quintile,Urban regions,Sometimes,0.17986,547,3285,0.16673,0.19300
2010,5th Quintile,Urban regions,Often,0.04528,142,3285,0.03817,0.05239
2010,5th Quintile,Rural regions,Very seldom,0.39711,416,1037,0.36731,0.42691
2010,5th Quintile,Rural regions,Seldom,0.37187,406,1037,0.34244,0.40130
2010,5th Quintile,Rural regions,Sometimes,0.16579,162,1037,0.14314,0.18844
2010,5th Quintile,Rural regions,Often,0.05636,53,1037,0.04232,0.07041
2011,1st Quintile,Urban regions,Very seldom,0.30954,501,1503,0.28616,0.33292
2011,1st Quintile,Urban regions,Seldom,0.30649,451,1503,0.28318,0.32981
2011,1st Quintile,Urban regions,Sometimes,0.24619,360,1503,0.22440,0.26797
2011,1st Quintile,Urban regions,Often,0.11801,156,1503,0.10169,0.13432
2011,1st Quintile,Urban regions,Very often,0.01978,35,1503,0.01274,0.02682
2011,1st Quintile,Rural regions,Very seldom,0.33031,330,951,0.30040,0.36022
2011,1st Quintile,Rural regions,Seldom,0.28912,312,951,0.26029,0.31795
2011,1st Quintile,Rural regions,Sometimes,0.26053,224,951,0.23262,0.28844
2011,1st Quintile,Rural regions,Often,0.10033,85,951,0.08123,0.11944
2011,2nd Quintile,Urban regions,Very seldom,0.35696,588,1620,0.33362,0.38030
2011,2nd Quintile,Urban regions,Seldom,0.32837,561,1620,0.30550,0.35125
2011,2nd Quintile,Urban regions,Sometimes,0.19699,317,1620,0.17761,0.21636
2011,2nd Quintile,Urban regions,Often,0.09281,122,1620,0.07867,0.10694
2011,2nd Quintile,Urban regions,Very often,0.02488,32,1620,0.01729,0.03246
2011,2nd Quintile,Rural regions,Very seldom,0.34412,380,1072,0.31567,0.37257
2011,2nd Quintile,Rural regions,Seldom,0.31827,374,1072,0.29037,0.34617
2011,2nd Quintile,Rural regions,Sometimes,0.23969,234,1072,0.21412,0.26526
2011,2nd Quintile,Rural regions,Often,0.08855,84,1072,0.07154,0.10557
2011,3rd Quintile,Urban regions,Very seldom,0.32652,640,1832,0.30504,0.34800
2011,3rd Quintile,Urban regions,Seldom,0.37285,690,1832,0.35070,0.39500
2011,3rd Quintile,Urban regions,Sometimes,0.21116,386,1832,0.19247,0.22985
2011,3rd Quintile,Urban regions,Often,0.07355,116,1832,0.06159,0.08550
2011,3rd Quintile,Rural regions,Very seldom,0.31330,387,1172,0.28673,0.33987
2011,3rd Quintile,Rural regions,Seldom,0.38866,435,1172,0.36074,0.41658
2011,3rd Quintile,Rural regions,Sometimes,0.21871,277,1172,0.19504,0.24239
2011,3rd Quintile,Rural regions,Often,0.05883,73,1172,0.04535,0.07231
2011,4th Quintile,Urban regions,Very seldom,0.38119,820,2184,0.36082,0.40157
2011,4th Quintile,Urban regions,Seldom,0.34178,809,2184,0.32188,0.36167
2011,4th Quintile,Urban regions,Sometimes,0.21535,452,2184,0.19811,0.23260
2011,4th Quintile,Urban regions,Often,0.04615,103,2184,0.03734,0.05495
2011,4th Quintile,Rural regions,Very seldom,0.32112,357,1046,0.29281,0.34943
2011,4th Quintile,Rural regions,Seldom,0.39920,413,1046,0.36951,0.42890
2011,4th Quintile,Rural regions,Sometimes,0.20835,215,1046,0.18372,0.23297
2011,4th Quintile,Rural regions,Often,0.06051,61,1046,0.04605,0.07496
2011,5th Quintile,Urban regions,Very seldom,0.36610,1223,3018,0.34891,0.38329
2011,5th Quintile,Urban regions,Seldom,0.38369,1077,3018,0.36634,0.40105
2011,5th Quintile,Urban regions,Sometimes,0.18829,534,3018,0.17434,0.20224
2011,5th Quintile,Urban regions,Often,0.05032,150,3018,0.04252,0.05812
2011,5th Quintile,Urban regions,Very often,0.01159,34,3018,0.00777,0.01541
2011,5th Quintile,Rural regions,Very seldom,0.33012,363,1035,0.30146,0.35879
2011,5th Quintile,Rural regions,Seldom,0.40313,406,1035,0.37323,0.43303
2011,5th Quintile,Rural regions,Sometimes,0.19214,219,1035,0.16812,0.21615
2011,5th Quintile,Rural regions,Often,0.05223,47,1035,0.03867,0.06579
2012,1st Quintile,Urban regions,Very seldom,0.38532,718,1880,0.36331,0.40732
2012,1st Quintile,Urban regions,Seldom,0.31255,573,1880,0.29159,0.33351
2012,1st Quintile,Urban regions,Sometimes,0.20296,391,1880,0.18478,0.22115
2012,1st Quintile,Urban regions,Often,0.07658,156,1880,0.06456,0.08861
2012,1st Quintile,Urban regions,Very often,0.02258,42,1880,0.01587,0.02930
2012,1st Quintile,Rural regions,Very seldom,0.36646,449,1121,0.33824,0.39468
2012,1st Quintile,Rural regions,Seldom,0.36208,383,1121,0.33394,0.39023
2012,1st Quintile,Rural regions,Sometimes,0.17453,212,1121,0.15230,0.19676
2012,1st Quintile,Rural regions,Often,0.07500,77,1121,0.05958,0.09043
2012,2nd Quintile,Urban regions,Very seldom,0.37816,738,1881,0.35624,0.40008
2012,2nd Quintile,Urban regions,Seldom,0.33786,627,1881,0.31648,0.35924
2012,2nd Quintile,Urban regions,Sometimes,0.19389,344,1881,0.17602,0.21176
2012,2nd Quintile,Urban regions,Often,0.07219,138,1881,0.06050,0.08389
2012,2nd Quintile,Urban regions,Very often,0.01789,34,1881,0.01189,0.02388
2012,2nd Quintile,Rural regions,Very seldom,0.39850,515,1255,0.37140,0.42559
2012,2nd Quintile,Rural regions,Seldom,0.34766,452,1255,0.32130,0.37401
2012,2nd Quintile,Rural regions,Sometimes,0.17202,211,1255,0.15113,0.19290
2012,2nd Quintile,Rural regions,Often,0.06812,77,1255,0.05417,0.08206
2012,3rd Quintile,Urban regions,Very seldom,0.39190,856,2053,0.37078,0.41303
2012,3rd Quintile,Urban regions,Seldom,0.34573,695,2053,0.32515,0.36631
2012,3rd Quintile,Urban regions,Sometimes,0.18656,377,2053,0.16971,0.20342
2012,3rd Quintile,Urban regions,Often,0.06299,125,2053,0.05248,0.07350
2012,3rd Quintile,Rural regions,Very seldom,0.37923,555,1387,0.35369,0.40477
2012,3rd Quintile,Rural regions,Seldom,0.37242,518,1387,0.34696,0.39787
2012,3rd Quintile,Rural regions,Sometimes,0.17986,242,1387,0.15964,0.20008
2012,3rd Quintile,Rural regions,Often,0.05534,72,1387,0.04330,0.06737
2012,4th Quintile,Urban regions,Very seldom,0.42236,1037,2415,0.40266,0.44207
2012,4th Quintile,Urban regions,Seldom,0.34216,856,2415,0.32323,0.36109
2012,4th Quintile,Urban regions,Sometimes,0.17054,396,2415,0.15554,0.18555
2012,4th Quintile,Urban regions,Often,0.05558,126,2415,0.04644,0.06472
2012,4th Quintile,Rural regions,Very seldom,0.37190,530,1350,0.34610,0.39769
2012,4th Quintile,Rural regions,Seldom,0.39227,534,1350,0.36621,0.41832
2012,4th Quintile,Rural regions,Sometimes,0.17026,216,1350,0.15020,0.19032
2012,4th Quintile,Rural regions,Often,0.05187,70,1350,0.04003,0.06370
2012,5th Quintile,Urban regions,Very seldom,0.43767,1429,3270,0.42066,0.45467
2012,5th Quintile,Urban regions,Seldom,0.34237,1158,3270,0.32610,0.35863
2012,5th Quintile,Urban regions,Sometimes,0.17082,537,3270,0.15792,0.18372
2012,5th Quintile,Urban regions,Often,0.04202,146,3270,0.03514,0.04890
2012,5th Quintile,Rural regions,Very seldom,0.38354,481,1215,0.35619,0.41089
2012,5th Quintile,Rural regions,Seldom,0.39259,476,1215,0.36512,0.42006
2012,5th Quintile,Rural regions,Sometimes,0.16722,202,1215,0.14623,0.18821
2012,5th Quintile,Rural regions,Often,0.04673,56,1215,0.03486,0.05860
2013,1st Quintile,Urban regions,Very seldom,0.38245,1142,3085,0.36530,0.39960
2013,1st Quintile,Urban regions,Seldom,0.29850,1036,3085,0.28235,0.31465
2013,1st Quintile,Urban regions,Sometimes,0.20850,579,3085,0.19416,0.22284
2013,1st Quintile,Urban regions,Often,0.08495,245,3085,0.07511,0.09479
2013,1st Quintile,Urban regions,Very often,0.02560,83,3085,0.02003,0.03118
2013,1st Quintile,Rural regions,Very seldom,0.37458,826,2054,0.35364,0.39551
2013,1st Quintile,Rural regions,Seldom,0.33091,681,2054,0.31055,0.35126
2013,1st Quintile,Rural regions,Sometimes,0.18148,345,2054,0.16480,0.19815
2013,1st Quintile,Rural regions,Often,0.08243,145,2054,0.07054,0.09433
2013,1st Quintile,Rural regions,Very often,0.03061,57,2054,0.02316,0.03806
2013,2nd Quintile,Urban regions,Very seldom,0.39230,1222,3049,0.37497,0.40964
2013,2nd Quintile,Urban regions,Seldom,0.34570,1087,3049,0.32881,0.36258
2013,2nd Quintile,Urban regions,Sometimes,0.16772,496,3049,0.15446,0.18099
2013,2nd Quintile,Urban regions,Often,0.07747,194,3049,0.06797,0.08696
2013,2nd Quintile,Urban regions,Very often,0.01681,50,3049,0.01225,0.02138
2013,2nd Quintile,Rural regions,Very seldom,0.38727,879,2164,0.36674,0.40780
2013,2nd Quintile,Rural regions,Seldom,0.33166,744,2164,0.31182,0.35150
2013,2nd Quintile,Rural regions,Sometimes,0.19488,367,2164,0.17818,0.21157
2013,2nd Quintile,Rural regions,Often,0.07040,143,2164,0.05962,0.08118
2013,2nd Quintile,Rural regions,Very often,0.01580,31,2164,0.01054,0.02105
2013,3rd Quintile,Urban regions,Very seldom,0.38052,1179,2945,0.36298,0.39806
2013,3rd Quintile,Urban regions,Seldom,0.33842,1051,2945,0.32133,0.35552
2013,3rd Quintile,Urban regions,Sometimes,0.19746,494,2945,0.18308,0.21184
2013,3rd Quintile,Urban regions,Often,0.07240,187,2945,0.06304,0.08176
2013,3rd Quintile,Urban regions,Very often,0.01119,34,2945,0.00739,0.01498
2013,3rd Quintile,Rural regions,Very seldom,0.41173,798,1921,0.38972,0.43375
2013,3rd Quintile,Rural regions,Seldom,0.35385,715,1921,0.33246,0.37523
2013,3rd Quintile,Rural regions,Sometimes,0.17104,309,1921,0.15420,0.18789
2013,3rd Quintile,Rural regions,Often,0.05172,99,1921,0.04182,0.06163
2013,4th Quintile,Urban regions,Very seldom,0.43276,1300,3047,0.41517,0.45036
2013,4th Quintile,Urban regions,Seldom,0.34288,1121,3047,0.32602,0.35974
2013,4th Quintile,Urban regions,Sometimes,0.16849,482,3047,0.15519,0.18178
2013,4th Quintile,Urban regions,Often,0.04851,144,3047,0.04088,0.05614
2013,4th Quintile,Rural regions,Very seldom,0.41130,749,1754,0.38826,0.43433
2013,4th Quintile,Rural regions,Seldom,0.36488,659,1754,0.34234,0.38741
2013,4th Quintile,Rural regions,Sometimes,0.15299,256,1754,0.13614,0.16984
2013,4th Quintile,Rural regions,Often,0.06085,90,1754,0.04966,0.07204
2013,5th Quintile,Urban regions,Very seldom,0.44528,1850,4116,0.43010,0.46047
2013,5th Quintile,Urban regions,Seldom,0.35913,1472,4116,0.34447,0.37379
2013,5th Quintile,Urban regions,Sometimes,0.14697,586,4116,0.13616,0.15779
2013,5th Quintile,Urban regions,Often,0.04017,174,4116,0.03417,0.04617
2013,5th Quintile,Urban regions,Very often,0.00844,34,4116,0.00565,0.01124
2013,5th Quintile,Rural regions,Very seldom,0.40670,611,1366,0.38065,0.43276
2013,5th Quintile,Rural regions,Seldom,0.38611,490,1366,0.36028,0.41193
2013,5th Quintile,Rural regions,Sometimes,0.16851,217,1366,0.14865,0.18836
2013,5th Quintile,Rural regions,Often,0.03039,48,1366,0.02129,0.03950
2014,1st Quintile,Urban regions,Very seldom,0.39514,1461,3694,0.37937,0.41090
2014,1st Quintile,Urban regions,Seldom,0.30213,1147,3694,0.28732,0.31694
2014,1st Quintile,Urban regions,Sometimes,0.18749,674,3694,0.17490,0.20008
2014,1st Quintile,Urban regions,Often,0.09416,308,3694,0.08474,0.10358
2014,1st Quintile,Urban regions,Very often,0.02109,104,3694,0.01645,0.02572
2014,1st Quintile,Rural regions,Very seldom,0.39318,893,2106,0.37231,0.41404
2014,1st Quintile,Rural regions,Seldom,0.30844,642,2106,0.28871,0.32817
2014,1st Quintile,Rural regions,Sometimes,0.19490,383,2106,0.17798,0.21183
2014,1st Quintile,Rural regions,Often,0.07804,138,2106,0.06658,0.08950
2014,1st Quintile,Rural regions,Very often,0.02544,50,2106,0.01871,0.03217
2014,2nd Quintile,Urban regions,Very seldom,0.41378,1414,3375,0.39716,0.43040
2014,2nd Quintile,Urban regions,Seldom,0.32994,1133,3375,0.31408,0.34581
2014,2nd Quintile,Urban regions,Sometimes,0.16411,545,3375,0.15161,0.17661
2014,2nd Quintile,Urban regions,Often,0.07443,212,3375,0.06558,0.08329
2014,2nd Quintile,Urban regions,Very often,0.01773,71,3375,0.01328,0.02219
2014,2nd Quintile,Rural regions,Very seldom,0.40658,922,2097,0.38555,0.42761
2014,2nd Quintile,Rural regions,Seldom,0.34053,741,2097,0.32024,0.36082
2014,2nd Quintile,Rural regions,Sometimes,0.16460,317,2097,0.14873,0.18048
2014,2nd Quintile,Rural regions,Often,0.06975,117,2097,0.05885,0.08066
2014,3rd Quintile,Urban regions,Very seldom,0.40657,1318,3176,0.38949,0.42366
2014,3rd Quintile,Urban regions,Seldom,0.33767,1082,3176,0.32122,0.35412
2014,3rd Quintile,Urban regions,Sometimes,0.18087,540,3176,0.16748,0.19426
2014,3rd Quintile,Urban regions,Often,0.06255,193,3176,0.05413,0.07098
2014,3rd Quintile,Urban regions,Very often,0.01234,43,3176,0.00850,0.01618
2014,3rd Quintile,Rural regions,Very seldom,0.41600,830,1948,0.39410,0.43789
2014,3rd Quintile,Rural regions,Seldom,0.34030,719,1948,0.31926,0.36135
2014,3rd Quintile,Rural regions,Sometimes,0.15924,305,1948,0.14299,0.17549
2014,3rd Quintile,Rural regions,Often,0.06735,94,1948,0.05622,0.07848
