year,migback,regtyp,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Indirect migration background,Rural regions,Seldom,0.32327,43,87,0.22441,0.42212
2009,No migration background,Urban regions,Very seldom,0.40428,4002,9718,0.39452,0.41403
2009,No migration background,Urban regions,Seldom,0.33439,3269,9718,0.32501,0.34377
2009,No migration background,Urban regions,Sometimes,0.18550,1753,9718,0.17777,0.19323
2009,No migration background,Urban regions,Often,0.06036,547,9718,0.05562,0.06509
2009,No migration background,Urban regions,Very often,0.01548,147,9718,0.01302,0.01793
2009,No migration background,Rural regions,Very seldom,0.37104,2242,5822,0.35863,0.38345
2009,No migration background,Rural regions,Seldom,0.34923,2055,5822,0.33699,0.36148
2009,No migration background,Rural regions,Sometimes,0.19759,1056,5822,0.18736,0.20782
2009,No migration background,Rural regions,Often,0.06324,375,5822,0.05699,0.06949
2009,No migration background,Rural regions,Very often,0.01889,94,5822,0.01540,0.02239
2009,Direct migration background,Urban regions,Very seldom,0.35530,530,1331,0.32958,0.38103
2009,Direct migration background,Urban regions,Seldom,0.32988,410,1331,0.30461,0.35515
2009,Direct migration background,Urban regions,Sometimes,0.20729,250,1331,0.18550,0.22907
2009,Direct migration background,Urban regions,Often,0.08447,108,1331,0.06952,0.09942
2009,Direct migration background,Urban regions,Very often,0.02306,33,1331,0.01499,0.03112
2009,Direct migration background,Rural regions,Very seldom,0.35462,106,284,0.29888,0.41036
2009,Direct migration background,Rural regions,Seldom,0.32210,109,284,0.26765,0.37654
2009,Direct migration background,Rural regions,Sometimes,0.21986,69,284,0.17161,0.26811
2009,Indirect migration background,Urban regions,Very seldom,0.39913,239,584,0.35938,0.43889
2009,Indirect migration background,Urban regions,Seldom,0.31274,201,584,0.27510,0.35037
2009,Indirect migration background,Urban regions,Sometimes,0.19622,100,584,0.16399,0.22846
2009,Indirect migration background,Urban regions,Often,0.08033,44,584,0.05826,0.10239
2009,Indirect migration background,Rural regions,Very seldom,0.37048,42,92,0.27126,0.46971
2009,Indirect migration background,Rural regions,Seldom,0.46474,50,92,0.36227,0.56722
2010,No migration background,Urban regions,Very seldom,0.38126,3637,9144,0.37130,0.39122
2010,No migration background,Urban regions,Seldom,0.35714,3241,9144,0.34732,0.36696
2010,No migration background,Urban regions,Sometimes,0.18801,1635,9144,0.18000,0.19601
2010,No migration background,Urban regions,Often,0.06254,531,9144,0.05758,0.06751
2010,No migration background,Urban regions,Very often,0.01105,100,9144,0.00891,0.01319
2010,No migration background,Rural regions,Very seldom,0.35051,1969,5316,0.33768,0.36334
2010,No migration background,Rural regions,Seldom,0.37286,1989,5316,0.35986,0.38586
2010,No migration background,Rural regions,Sometimes,0.19968,970,5316,0.18893,0.21043
2010,No migration background,Rural regions,Often,0.06466,322,5316,0.05805,0.07128
2010,No migration background,Rural regions,Very often,0.01228,66,5316,0.00932,0.01525
2010,Direct migration background,Urban regions,Very seldom,0.36089,453,1166,0.33331,0.38847
2010,Direct migration background,Urban regions,Seldom,0.32142,398,1166,0.29461,0.34824
2010,Direct migration background,Urban regions,Sometimes,0.21807,229,1166,0.19435,0.24178
2010,Direct migration background,Urban regions,Often,0.08644,86,1166,0.07031,0.10258
2010,Direct migration background,Rural regions,Very seldom,0.32587,100,256,0.26834,0.38340
2010,Direct migration background,Rural regions,Seldom,0.39470,96,256,0.33471,0.45470
2010,Direct migration background,Rural regions,Sometimes,0.16471,60,256,0.11919,0.21024
2010,Indirect migration background,Urban regions,Very seldom,0.37634,237,506,0.33408,0.41859
2010,Indirect migration background,Urban regions,Seldom,0.34113,172,506,0.29978,0.38248
2010,Indirect migration background,Urban regions,Sometimes,0.17241,97,506,0.13947,0.20536
2010,Indirect migration background,Rural regions,Very seldom,0.52419,51,84,0.41674,0.63163
2010,Indirect migration background,Rural regions,Seldom,0.33243,33,84,0.23108,0.43378
2011,No migration background,Urban regions,Very seldom,0.38080,4371,11108,0.37177,0.38983
2011,No migration background,Urban regions,Seldom,0.33883,3764,11108,0.33003,0.34764
2011,No migration background,Urban regions,Sometimes,0.19753,2147,11108,0.19012,0.20493
2011,No migration background,Urban regions,Often,0.06762,667,11108,0.06295,0.07229
2011,No migration background,Urban regions,Very often,0.01522,159,11108,0.01294,0.01750
2011,No migration background,Rural regions,Very seldom,0.36155,2519,6707,0.35005,0.37305
2011,No migration background,Rural regions,Seldom,0.35741,2372,6707,0.34594,0.36888
2011,No migration background,Rural regions,Sometimes,0.20098,1308,6707,0.19139,0.21057
2011,No migration background,Rural regions,Often,0.06405,412,6707,0.05819,0.06991
2011,No migration background,Rural regions,Very often,0.01601,96,6707,0.01301,0.01902
2011,Direct migration background,Urban regions,Very seldom,0.39416,641,1545,0.36979,0.41854
2011,Direct migration background,Urban regions,Seldom,0.29287,446,1545,0.27018,0.31557
2011,Direct migration background,Urban regions,Sometimes,0.21888,318,1545,0.19825,0.23950
2011,Direct migration background,Urban regions,Often,0.06814,104,1545,0.05557,0.08071
2011,Direct migration background,Urban regions,Very often,0.02594,36,1545,0.01801,0.03387
2011,Direct migration background,Rural regions,Very seldom,0.35886,179,428,0.31337,0.40436
2011,Direct migration background,Rural regions,Seldom,0.32980,157,428,0.28521,0.37439
2011,Direct migration background,Rural regions,Sometimes,0.21211,92,428,0.17333,0.25088
2011,Indirect migration background,Urban regions,Very seldom,0.38704,254,642,0.34933,0.42474
2011,Indirect migration background,Urban regions,Seldom,0.34830,225,642,0.31142,0.38518
2011,Indirect migration background,Urban regions,Sometimes,0.17803,125,642,0.14841,0.20764
2011,Indirect migration background,Urban regions,Often,0.07914,38,642,0.05824,0.10004
2011,Indirect migration background,Rural regions,Very seldom,0.40014,51,100,0.30363,0.49665
2011,Indirect migration background,Rural regions,Seldom,0.37241,49,100,0.27718,0.46765
2012,No migration background,Urban regions,Very seldom,0.41592,4575,10902,0.40667,0.42517
2012,No migration background,Urban regions,Seldom,0.34346,3734,10902,0.33454,0.35237
2012,No migration background,Urban regions,Sometimes,0.17294,1856,10902,0.16584,0.18004
2012,No migration background,Urban regions,Often,0.05789,622,10902,0.05350,0.06227
2012,No migration background,Urban regions,Very often,0.00980,115,10902,0.00795,0.01165
2012,No migration background,Rural regions,Very seldom,0.38603,2734,6752,0.37441,0.39764
2012,No migration background,Rural regions,Seldom,0.37084,2473,6752,0.35932,0.38236
2012,No migration background,Rural regions,Sometimes,0.17039,1111,6752,0.16142,0.17936
2012,No migration background,Rural regions,Often,0.05789,344,6752,0.05232,0.06346
2012,No migration background,Rural regions,Very often,0.01485,90,6752,0.01196,0.01773
2012,Direct migration background,Urban regions,Very seldom,0.37258,592,1496,0.34807,0.39709
2012,Direct migration background,Urban regions,Seldom,0.31207,468,1496,0.28858,0.33556
2012,Direct migration background,Urban regions,Sometimes,0.22096,301,1496,0.19993,0.24199
2012,Direct migration background,Urban regions,Often,0.06620,103,1496,0.05359,0.07880
2012,Direct migration background,Urban regions,Very often,0.02819,32,1496,0.01980,0.03658
2012,Direct migration background,Rural regions,Very seldom,0.43831,221,490,0.39434,0.48229
2012,Direct migration background,Rural regions,Seldom,0.33233,154,490,0.29058,0.37408
2012,Direct migration background,Rural regions,Sometimes,0.15193,74,490,0.12012,0.18375
2012,Direct migration background,Rural regions,Often,0.06325,41,490,0.04167,0.08482
2012,Indirect migration background,Urban regions,Very seldom,0.47014,285,620,0.43082,0.50946
2012,Indirect migration background,Urban regions,Seldom,0.30256,190,620,0.26637,0.33875
2012,Indirect migration background,Urban regions,Sometimes,0.15898,106,620,0.13018,0.18779
2012,Indirect migration background,Urban regions,Often,0.05575,39,620,0.03768,0.07383
2012,Indirect migration background,Rural regions,Very seldom,0.42361,61,113,0.33209,0.51512
2012,Indirect migration background,Rural regions,Seldom,0.36589,52,113,0.27668,0.45509
2013,No migration background,Urban regions,Very seldom,0.41445,5484,13231,0.40605,0.42284
2013,No migration background,Urban regions,Seldom,0.34311,4731,13231,0.33502,0.35120
2013,No migration background,Urban regions,Sometimes,0.17019,2113,13231,0.16378,0.17659
2013,No migration background,Urban regions,Often,0.06000,736,13231,0.05595,0.06404
2013,No migration background,Urban regions,Very often,0.01226,167,13231,0.01039,0.01414
2013,No migration background,Rural regions,Very seldom,0.39980,3492,8388,0.38932,0.41029
2013,No migration background,Rural regions,Seldom,0.35239,2969,8388,0.34217,0.36262
2013,No migration background,Rural regions,Sometimes,0.17261,1325,8388,0.16452,0.18070
2013,No migration background,Rural regions,Often,0.06004,472,8388,0.05496,0.06513
2013,No migration background,Rural regions,Very often,0.01515,130,8388,0.01253,0.01776
2013,Direct migration background,Urban regions,Very seldom,0.36775,835,2137,0.34730,0.38820
2013,Direct migration background,Urban regions,Seldom,0.30663,714,2137,0.28707,0.32618
2013,Direct migration background,Urban regions,Sometimes,0.22683,398,2137,0.20907,0.24459
2013,Direct migration background,Urban regions,Often,0.08086,150,2137,0.06930,0.09242
2013,Direct migration background,Urban regions,Very often,0.01793,40,2137,0.01230,0.02356
2013,Direct migration background,Rural regions,Very seldom,0.37081,283,694,0.33485,0.40678
2013,Direct migration background,Rural regions,Seldom,0.35301,236,694,0.31743,0.38859
2013,Direct migration background,Rural regions,Sometimes,0.18414,132,694,0.15528,0.21300
2013,Direct migration background,Rural regions,Often,0.06973,43,694,0.05076,0.08869
2013,Indirect migration background,Urban regions,Very seldom,0.45136,375,884,0.41854,0.48419
2013,Indirect migration background,Urban regions,Seldom,0.35953,325,884,0.32788,0.39118
2013,Indirect migration background,Urban regions,Sometimes,0.12301,126,884,0.10135,0.14468
2013,Indirect migration background,Urban regions,Often,0.04976,58,884,0.03542,0.06410
2013,Indirect migration background,Rural regions,Very seldom,0.41795,88,209,0.35092,0.48498
2013,Indirect migration background,Rural regions,Seldom,0.32152,84,209,0.25804,0.38499
2013,Indirect migration background,Rural regions,Sometimes,0.19422,37,209,0.14046,0.24798
2014,No migration background,Urban regions,Very seldom,0.41337,5124,12281,0.40466,0.42208
2014,No migration background,Urban regions,Seldom,0.34653,4276,12281,0.33812,0.35495
2014,No migration background,Urban regions,Sometimes,0.16703,2024,12281,0.16043,0.17363
2014,No migration background,Urban regions,Often,0.06052,686,12281,0.05630,0.06474
2014,No migration background,Urban regions,Very often,0.01255,171,12281,0.01058,0.01451
2014,No migration background,Rural regions,Very seldom,0.40527,3228,7760,0.39435,0.41620
2014,No migration background,Rural regions,Seldom,0.34766,2782,7760,0.33706,0.35826
2014,No migration background,Rural regions,Sometimes,0.16972,1231,7760,0.16137,0.17807
2014,No migration background,Rural regions,Often,0.06306,414,7760,0.05765,0.06847
2014,No migration background,Rural regions,Very often,0.01429,105,7760,0.01165,0.01693
2014,Direct migration background,Urban regions,Very seldom,0.40849,1711,3939,0.39313,0.42384
2014,Direct migration background,Urban regions,Seldom,0.30769,1208,3939,0.29328,0.32211
2014,Direct migration background,Urban regions,Sometimes,0.17710,651,3939,0.16517,0.18902
2014,Direct migration background,Urban regions,Often,0.08372,276,3939,0.07507,0.09237
2014,Direct migration background,Urban regions,Very often,0.02301,93,3939,0.01832,0.02769
2014,Direct migration background,Rural regions,Very seldom,0.46240,631,1300,0.43528,0.48951
2014,Direct migration background,Rural regions,Seldom,0.30550,409,1300,0.28045,0.33055
2014,Direct migration background,Rural regions,Sometimes,0.15410,200,1300,0.13446,0.17373
2014,Direct migration background,Rural regions,Often,0.05025,60,1300,0.03837,0.06213
2014,Indirect migration background,Urban regions,Very seldom,0.45030,594,1356,0.42381,0.47679
2014,Indirect migration background,Urban regions,Seldom,0.34144,459,1356,0.31619,0.36669
2014,Indirect migration background,Urban regions,Sometimes,0.15741,227,1356,0.13802,0.17680
2014,Indirect migration background,Urban regions,Often,0.03788,76,1356,0.02771,0.04804
2014,Indirect migration background,Rural regions,Very seldom,0.37905,128,294,0.32350,0.43461
2014,Indirect migration background,Rural regions,Seldom,0.42790,118,294,0.37124,0.48455
2014,Indirect migration background,Rural regions,Sometimes,0.12335,48,294,0.08569,0.16100
2015,No migration background,Urban regions,Very seldom,0.41300,4782,11580,0.40403,0.42196
2015,No migration background,Urban regions,Seldom,0.34964,4136,11580,0.34096,0.35833
2015,No migration background,Urban regions,Sometimes,0.16829,1842,11580,0.16147,0.17510
2015,No migration background,Urban regions,Often,0.05614,653,11580,0.05195,0.06033
2015,No migration background,Urban regions,Very often,0.01294,167,11580,0.01088,0.01500
2015,No migration background,Rural regions,Very seldom,0.38132,2898,7384,0.37024,0.39240
2015,No migration background,Rural regions,Seldom,0.36409,2720,7384,0.35312,0.37507
2015,No migration background,Rural regions,Sometimes,0.18381,1268,7384,0.17498,0.19265
2015,No migration background,Rural regions,Often,0.05919,406,7384,0.05380,0.06457
2015,No migration background,Rural regions,Very often,0.01159,92,7384,0.00915,0.01403
2015,Direct migration background,Urban regions,Very seldom,0.41077,1425,3320,0.39403,0.42751
2015,Direct migration background,Urban regions,Seldom,0.30295,1032,3320,0.28732,0.31858
2015,Direct migration background,Urban regions,Sometimes,0.18663,581,3320,0.17338,0.19989
2015,Direct migration background,Urban regions,Often,0.07361,205,3320,0.06473,0.08250
2015,Direct migration background,Urban regions,Very often,0.02603,77,3320,0.02061,0.03145
2015,Direct migration background,Rural regions,Very seldom,0.42081,485,1117,0.39185,0.44978
2015,Direct migration background,Rural regions,Seldom,0.31709,370,1117,0.28979,0.34439
2015,Direct migration background,Rural regions,Sometimes,0.18435,186,1117,0.16160,0.20710
2015,Direct migration background,Rural regions,Often,0.05744,76,1117,0.04378,0.07109
2015,Indirect migration background,Urban regions,Very seldom,0.46754,570,1226,0.43960,0.49548
2015,Indirect migration background,Urban regions,Seldom,0.30741,389,1226,0.28157,0.33325
2015,Indirect migration background,Urban regions,Sometimes,0.15242,195,1226,0.13229,0.17254
2015,Indirect migration background,Urban regions,Often,0.05613,72,1226,0.04324,0.06902
2015,Indirect migration background,Rural regions,Very seldom,0.47250,122,273,0.41316,0.53183
2015,Indirect migration background,Rural regions,Seldom,0.29486,99,273,0.24067,0.34905
2015,Indirect migration background,Rural regions,Sometimes,0.14988,52,273,0.10746,0.19230
2016,No migration background,Urban regions,Very seldom,0.38572,4214,10822,0.37655,0.39490
2016,No migration background,Urban regions,Seldom,0.35029,3860,10822,0.34131,0.35928
2016,No migration background,Urban regions,Sometimes,0.18338,1899,10822,0.17609,0.19067
2016,No migration background,Urban regions,Often,0.06724,703,10822,0.06252,0.07196
2016,No migration background,Urban regions,Very often,0.01336,146,10822,0.01120,0.01553
2016,No migration background,Rural regions,Very seldom,0.35614,2565,6885,0.34482,0.36745
2016,No migration background,Rural regions,Seldom,0.36426,2555,6885,0.35289,0.37562
2016,No migration background,Rural regions,Sometimes,0.18968,1220,6885,0.18042,0.19894
2016,No migration background,Rural regions,Often,0.07628,442,6885,0.07001,0.08255
2016,No migration background,Rural regions,Very often,0.01365,103,6885,0.01091,0.01639
2016,Direct migration background,Urban regions,Very seldom,0.39525,1497,3649,0.37938,0.41112
2016,Direct migration background,Urban regions,Seldom,0.34173,1204,3649,0.32634,0.35712
2016,Direct migration background,Urban regions,Sometimes,0.16728,643,3649,0.15517,0.17939
2016,Direct migration background,Urban regions,Often,0.07076,234,3649,0.06244,0.07909
2016,Direct migration background,Urban regions,Very often,0.02498,71,3649,0.01991,0.03004
2016,Direct migration background,Rural regions,Very seldom,0.43833,577,1259,0.41091,0.46575
2016,Direct migration background,Rural regions,Seldom,0.27745,374,1259,0.25271,0.30219
2016,Direct migration background,Rural regions,Sometimes,0.18485,229,1259,0.16340,0.20630
2016,Direct migration background,Rural regions,Often,0.07985,79,1259,0.06487,0.09483
2016,Indirect migration background,Urban regions,Very seldom,0.38682,438,1137,0.35850,0.41515
2016,Indirect migration background,Urban regions,Seldom,0.37572,422,1137,0.34756,0.40389
2016,Indirect migration background,Urban regions,Sometimes,0.15514,198,1137,0.13409,0.17619
2016,Indirect migration background,Urban regions,Often,0.06431,79,1137,0.05005,0.07858
2016,Indirect migration background,Rural regions,Very seldom,0.46951,122,270,0.40987,0.52915
2016,Indirect migration background,Rural regions,Seldom,0.32913,104,270,0.27297,0.38528
2016,Indirect migration background,Rural regions,Sometimes,0.15122,44,270,0.10841,0.19403
2017,No migration background,Urban regions,Very seldom,0.40393,5069,12242,0.39523,0.41262
2017,No migration background,Urban regions,Seldom,0.35732,4340,12242,0.34883,0.36580
2017,No migration background,Urban regions,Sometimes,0.16462,1985,12242,0.15805,0.17119
2017,No migration background,Urban regions,Often,0.06017,683,12242,0.05596,0.06438
2017,No migration background,Urban regions,Very often,0.01397,165,12242,0.01189,0.01605
2017,No migration background,Rural regions,Very seldom,0.37777,3044,7807,0.36701,0.38853
2017,No migration background,Rural regions,Seldom,0.37348,2943,7807,0.36275,0.38421
2017,No migration background,Rural regions,Sometimes,0.17387,1279,7807,0.16546,0.18228
2017,No migration background,Rural regions,Often,0.06211,437,7807,0.05675,0.06746
2017,No migration background,Rural regions,Very often,0.01278,104,7807,0.01028,0.01527
2017,Direct migration background,Urban regions,Very seldom,0.39596,1457,3495,0.37974,0.41218
2017,Direct migration background,Urban regions,Seldom,0.30233,1101,3495,0.28710,0.31756
2017,Direct migration background,Urban regions,Sometimes,0.20173,637,3495,0.18842,0.21503
2017,Direct migration background,Urban regions,Often,0.08493,229,3495,0.07568,0.09417
2017,Direct migration background,Urban regions,Very often,0.01505,71,3495,0.01102,0.01909
2017,Direct migration background,Rural regions,Very seldom,0.40928,546,1210,0.38156,0.43699
2017,Direct migration background,Rural regions,Seldom,0.30131,379,1210,0.27544,0.32717
2017,Direct migration background,Rural regions,Sometimes,0.21528,212,1210,0.19211,0.23844
2017,Direct migration background,Rural regions,Often,0.06099,73,1210,0.04750,0.07447
2017,Indirect migration background,Urban regions,Very seldom,0.36114,503,1316,0.33518,0.38711
2017,Indirect migration background,Urban regions,Seldom,0.38594,481,1316,0.35962,0.41225
2017,Indirect migration background,Urban regions,Sometimes,0.18547,224,1316,0.16446,0.20647
2017,Indirect migration background,Urban regions,Often,0.05484,77,1316,0.04254,0.06715
2017,Indirect migration background,Urban regions,Very often,0.01261,31,1316,0.00658,0.01864
2017,Indirect migration background,Rural regions,Very seldom,0.44011,129,260,0.37966,0.50057
2017,Indirect migration background,Rural regions,Seldom,0.31298,92,260,0.25651,0.36945
2017,Indirect migration background,Rural regions,Sometimes,0.16218,39,260,0.11728,0.20707
2018,No migration background,Urban regions,Very seldom,0.42308,5139,11916,0.41421,0.43195
2018,No migration background,Urban regions,Seldom,0.35187,4156,11916,0.34329,0.36044
2018,No migration background,Urban regions,Sometimes,0.15942,1838,11916,0.15285,0.16599
2018,No migration background,Urban regions,Often,0.05125,611,11916,0.04729,0.05521
2018,No migration background,Urban regions,Very often,0.01438,172,11916,0.01224,0.01652
2018,No migration background,Rural regions,Very seldom,0.38378,3042,7447,0.37273,0.39483
2018,No migration background,Rural regions,Seldom,0.37462,2749,7447,0.36362,0.38561
2018,No migration background,Rural regions,Sometimes,0.17726,1192,7447,0.16859,0.18594
2018,No migration background,Rural regions,Often,0.05061,369,7447,0.04563,0.05559
2018,No migration background,Rural regions,Very often,0.01373,95,7447,0.01108,0.01637
2018,Direct migration background,Urban regions,Very seldom,0.39739,1413,3385,0.38090,0.41388
2018,Direct migration background,Urban regions,Seldom,0.30628,1006,3385,0.29075,0.32182
2018,Direct migration background,Urban regions,Sometimes,0.18724,663,3385,0.17409,0.20038
2018,Direct migration background,Urban regions,Often,0.07985,232,3385,0.07072,0.08898
2018,Direct migration background,Urban regions,Very often,0.02924,71,3385,0.02356,0.03491
2018,Direct migration background,Rural regions,Very seldom,0.43553,537,1150,0.40686,0.46420
2018,Direct migration background,Rural regions,Seldom,0.30349,341,1150,0.27691,0.33008
2018,Direct migration background,Rural regions,Sometimes,0.18502,200,1150,0.16257,0.20748
2018,Direct migration background,Rural regions,Often,0.05447,72,1150,0.04135,0.06759
2018,Indirect migration background,Urban regions,Very seldom,0.40058,517,1278,0.37370,0.42745
2018,Indirect migration background,Urban regions,Seldom,0.34499,438,1278,0.31892,0.37107
2018,Indirect migration background,Urban regions,Sometimes,0.16093,226,1278,0.14077,0.18108
2018,Indirect migration background,Urban regions,Often,0.07813,97,1278,0.06341,0.09285
2018,Indirect migration background,Rural regions,Very seldom,0.41641,122,279,0.35846,0.47436
2018,Indirect migration background,Rural regions,Seldom,0.36294,114,279,0.30642,0.41947
2018,Indirect migration background,Rural regions,Sometimes,0.15611,43,279,0.11345,0.19878
2019,No migration background,No answer / don't know,Very seldom,0.47537,219,471,0.43022,0.52052
2019,No migration background,No answer / don't know,Seldom,0.28406,151,471,0.24329,0.32483
2019,No migration background,No answer / don't know,Sometimes,0.13645,62,471,0.10542,0.16748
2019,No migration background,No answer / don't know,Often,0.08013,39,471,0.05558,0.10467
2019,No migration background,Urban regions,Very seldom,0.42127,5399,12155,0.41249,0.43005
2019,No migration background,Urban regions,Seldom,0.35842,4170,12155,0.34989,0.36695
2019,No migration background,Urban regions,Sometimes,0.15334,1813,12155,0.14693,0.15974
2019,No migration background,Urban regions,Often,0.05291,629,12155,0.04893,0.05689
2019,No migration background,Urban regions,Very often,0.01407,144,12155,0.01197,0.01616
2019,No migration background,Rural regions,Very seldom,0.40317,3184,7441,0.39202,0.41432
2019,No migration background,Rural regions,Seldom,0.35369,2659,7441,0.34283,0.36456
2019,No migration background,Rural regions,Sometimes,0.17531,1139,7441,0.16667,0.18395
2019,No migration background,Rural regions,Often,0.05390,371,7441,0.04877,0.05903
2019,No migration background,Rural regions,Very often,0.01394,88,7441,0.01127,0.01660
2019,Direct migration background,Urban regions,Very seldom,0.39647,1253,2963,0.37885,0.41409
2019,Direct migration background,Urban regions,Seldom,0.33851,951,2963,0.32147,0.35555
2019,Direct migration background,Urban regions,Sometimes,0.17763,503,2963,0.16386,0.19139
2019,Direct migration background,Urban regions,Often,0.06424,187,2963,0.05541,0.07307
2019,Direct migration background,Urban regions,Very often,0.02316,69,2963,0.01774,0.02858
2019,Direct migration background,Rural regions,Very seldom,0.42928,467,1017,0.39884,0.45971
2019,Direct migration background,Rural regions,Seldom,0.31648,310,1017,0.28788,0.34508
2019,Direct migration background,Rural regions,Sometimes,0.16347,184,1017,0.14073,0.18621
2019,Direct migration background,Rural regions,Often,0.06965,56,1017,0.05400,0.08530
2019,Indirect migration background,Urban regions,Very seldom,0.43172,534,1241,0.40415,0.45929
2019,Indirect migration background,Urban regions,Seldom,0.36965,419,1241,0.34278,0.39652
2019,Indirect migration background,Urban regions,Sometimes,0.13307,184,1241,0.11417,0.15198
2019,Indirect migration background,Urban regions,Often,0.04054,73,1241,0.02956,0.05151
2019,Indirect migration background,Urban regions,Very often,0.02502,31,1241,0.01632,0.03371
2019,Indirect migration background,Rural regions,Very seldom,0.40230,124,277,0.34445,0.46016
2019,Indirect migration background,Rural regions,Seldom,0.37247,100,277,0.31543,0.42951
2019,Indirect migration background,Rural regions,Sometimes,0.16941,53,277,0.12515,0.21366
2020,No migration background,Urban regions,Very seldom,0.36212,4193,11568,0.35336,0.37088
2020,No migration background,Urban regions,Seldom,0.34603,4004,11568,0.33736,0.35470
2020,No migration background,Urban regions,Sometimes,0.20460,2289,11568,0.19725,0.21195
2020,No migration background,Urban regions,Often,0.07318,893,11568,0.06843,0.07793
2020,No migration background,Urban regions,Very often,0.01407,189,11568,0.01192,0.01621
2020,No migration background,Rural regions,Very seldom,0.34571,2473,6918,0.33450,0.35691
2020,No migration background,Rural regions,Seldom,0.35531,2530,6918,0.34403,0.36658
2020,No migration background,Rural regions,Sometimes,0.20248,1291,6918,0.19301,0.21195
2020,No migration background,Rural regions,Often,0.07425,489,6918,0.06808,0.08043
2020,No migration background,Rural regions,Very often,0.02226,135,6918,0.01878,0.02574
2020,Direct migration background,Urban regions,Very seldom,0.34497,1464,4208,0.33061,0.35933
