year,migback,sex,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,female,Very seldom,0.30073,2334,7536,0.29038,0.31109
2010,No migration background,female,Seldom,0.35537,2731,7536,0.34456,0.36618
2010,No migration background,female,Sometimes,0.24260,1739,7536,0.23293,0.25228
2010,No migration background,female,Often,0.08475,616,7536,0.07846,0.09104
2010,No migration background,female,Very often,0.01655,116,7536,0.01367,0.01943
2010,Direct migration background,male,Very seldom,0.44905,317,630,0.41017,0.48792
2010,Direct migration background,male,Seldom,0.33629,215,630,0.29937,0.37321
2010,Direct migration background,male,Sometimes,0.15257,98,630,0.12447,0.18067
2010,Direct migration background,female,Very seldom,0.27062,236,788,0.23958,0.30166
2010,Direct migration background,female,Seldom,0.33826,279,788,0.30521,0.37132
2010,Direct migration background,female,Sometimes,0.25300,191,788,0.22263,0.28338
2010,Direct migration background,female,Often,0.12327,82,788,0.10030,0.14624
2010,Indirect migration background,male,Very seldom,0.47660,163,298,0.41980,0.53340
2010,Indirect migration background,male,Seldom,0.33145,94,298,0.27791,0.38499
2010,Indirect migration background,male,Sometimes,0.12507,41,298,0.08745,0.16269
2010,Indirect migration background,female,Very seldom,0.31729,125,304,0.26488,0.36970
2010,Indirect migration background,female,Seldom,0.34881,111,304,0.29514,0.40247
2010,Indirect migration background,female,Sometimes,0.20410,68,304,0.15871,0.24948
2011,No migration background,male,Very seldom,0.45637,4070,8465,0.44576,0.46698
2011,No migration background,male,Seldom,0.34109,2865,8465,0.33099,0.35119
2011,No migration background,male,Sometimes,0.15722,1194,8465,0.14947,0.16498
2011,No migration background,male,Often,0.03714,282,8465,0.03311,0.04117
2011,No migration background,male,Very often,0.00818,54,8465,0.00626,0.01010
2011,No migration background,female,Very seldom,0.29436,2820,9350,0.28512,0.30360
2011,No migration background,female,Seldom,0.34928,3271,9350,0.33962,0.35894
2011,No migration background,female,Sometimes,0.23900,2261,9350,0.23035,0.24764
2011,No migration background,female,Often,0.09478,797,9350,0.08884,0.10071
2011,No migration background,female,Very often,0.02259,201,9350,0.01958,0.02560
2011,Direct migration background,male,Very seldom,0.48180,461,880,0.44877,0.51483
2011,Direct migration background,male,Seldom,0.32427,269,880,0.29332,0.35521
2011,Direct migration background,male,Sometimes,0.14263,115,880,0.11951,0.16575
2011,Direct migration background,male,Often,0.04039,35,880,0.02737,0.05340
2011,Direct migration background,female,Very seldom,0.30490,359,1119,0.27791,0.33189
2011,Direct migration background,female,Seldom,0.28201,334,1119,0.25563,0.30839
2011,Direct migration background,female,Sometimes,0.28058,295,1119,0.25425,0.30692
2011,Direct migration background,female,Often,0.09839,97,1119,0.08093,0.11585
2011,Direct migration background,female,Very often,0.03412,34,1119,0.02348,0.04476
2011,Indirect migration background,male,Very seldom,0.48415,182,362,0.43260,0.53570
2011,Indirect migration background,male,Seldom,0.35715,129,362,0.30772,0.40658
2011,Indirect migration background,male,Sometimes,0.10413,51,362,0.07262,0.13564
2011,Indirect migration background,female,Very seldom,0.27998,123,403,0.23609,0.32387
2011,Indirect migration background,female,Seldom,0.34750,145,403,0.30095,0.39405
2011,Indirect migration background,female,Sometimes,0.26547,102,403,0.22230,0.30864
2011,Indirect migration background,female,Often,0.09075,33,403,0.06267,0.11883
2012,No migration background,male,Very seldom,0.47248,4124,8376,0.46178,0.48317
2012,No migration background,male,Seldom,0.35321,2924,8376,0.34297,0.36344
2012,No migration background,male,Sometimes,0.12927,998,8376,0.12209,0.13646
2012,No migration background,male,Often,0.03907,285,8376,0.03492,0.04322
2012,No migration background,male,Very often,0.00598,45,8376,0.00432,0.00763
2012,No migration background,female,Very seldom,0.34070,3185,9278,0.33105,0.35034
2012,No migration background,female,Seldom,0.35274,3283,9278,0.34301,0.36246
2012,No migration background,female,Sometimes,0.21350,1969,9278,0.20516,0.22184
2012,No migration background,female,Often,0.07612,681,9278,0.07072,0.08151
2012,No migration background,female,Very often,0.01695,160,9278,0.01433,0.01958
2012,Direct migration background,male,Very seldom,0.49513,453,870,0.46189,0.52837
2012,Direct migration background,male,Seldom,0.29689,249,870,0.26651,0.32727
2012,Direct migration background,male,Sometimes,0.15833,131,870,0.13405,0.18260
2012,Direct migration background,male,Often,0.03670,37,870,0.02420,0.04920
2012,Direct migration background,female,Very seldom,0.29408,360,1084,0.26694,0.32122
2012,Direct migration background,female,Seldom,0.33479,373,1084,0.30668,0.36290
2012,Direct migration background,female,Sometimes,0.24488,244,1084,0.21927,0.27049
2012,Direct migration background,female,Often,0.09098,107,1084,0.07385,0.10810
2012,Indirect migration background,male,Very seldom,0.55338,203,356,0.50166,0.60509
2012,Indirect migration background,male,Seldom,0.26196,104,356,0.21622,0.30770
2012,Indirect migration background,male,Sometimes,0.13522,49,356,0.09965,0.17079
2012,Indirect migration background,female,Very seldom,0.35984,143,367,0.31067,0.40901
2012,Indirect migration background,female,Seldom,0.37216,138,367,0.32264,0.42169
2012,Indirect migration background,female,Sometimes,0.19512,86,367,0.15452,0.23572
2013,No migration background,male,Very seldom,0.48813,4951,9830,0.47825,0.49801
2013,No migration background,male,Seldom,0.34160,3380,9830,0.33222,0.35098
2013,No migration background,male,Sometimes,0.12530,1106,9830,0.11875,0.13184
2013,No migration background,male,Often,0.03769,335,9830,0.03392,0.04145
2013,No migration background,male,Very often,0.00728,58,9830,0.00560,0.00896
2013,No migration background,female,Very seldom,0.33514,4025,11789,0.32661,0.34366
2013,No migration background,female,Seldom,0.35095,4320,11789,0.34233,0.35956
2013,No migration background,female,Sometimes,0.21401,2332,11789,0.20661,0.22142
2013,No migration background,female,Often,0.08097,873,11789,0.07605,0.08590
2013,No migration background,female,Very often,0.01893,239,11789,0.01647,0.02139
2013,Direct migration background,male,Very seldom,0.44401,591,1208,0.41598,0.47204
2013,Direct migration background,male,Seldom,0.33449,408,1208,0.30787,0.36110
2013,Direct migration background,male,Sometimes,0.16718,164,1208,0.14613,0.18823
2013,Direct migration background,male,Often,0.04664,45,1208,0.03474,0.05854
2013,Direct migration background,female,Very seldom,0.30240,527,1620,0.28003,0.32477
2013,Direct migration background,female,Seldom,0.30158,542,1620,0.27922,0.32393
2013,Direct migration background,female,Sometimes,0.26119,366,1620,0.23980,0.28259
2013,Direct migration background,female,Often,0.10612,148,1620,0.09112,0.12113
2013,Direct migration background,female,Very often,0.02871,37,1620,0.02057,0.03684
2013,Indirect migration background,male,Very seldom,0.53999,273,497,0.49613,0.58385
2013,Indirect migration background,male,Seldom,0.32797,180,497,0.28665,0.36928
2013,Indirect migration background,male,Sometimes,0.09850,44,497,0.07227,0.12472
2013,Indirect migration background,female,Very seldom,0.34698,190,590,0.30853,0.38542
2013,Indirect migration background,female,Seldom,0.37519,229,590,0.33609,0.41430
2013,Indirect migration background,female,Sometimes,0.17859,119,590,0.14766,0.20952
2013,Indirect migration background,female,Often,0.07491,52,590,0.05365,0.09617
2014,No migration background,male,Very seldom,0.49275,4698,9212,0.48254,0.50296
2014,No migration background,male,Seldom,0.33713,3122,9212,0.32747,0.34678
2014,No migration background,male,Sometimes,0.12733,1046,9212,0.12053,0.13414
2014,No migration background,male,Often,0.03785,295,9212,0.03396,0.04175
2014,No migration background,male,Very often,0.00493,51,9212,0.00350,0.00636
2014,No migration background,female,Very seldom,0.33298,3654,10829,0.32410,0.34186
2014,No migration background,female,Seldom,0.35617,3936,10829,0.34715,0.36519
2014,No migration background,female,Sometimes,0.20630,2209,10829,0.19868,0.21392
2014,No migration background,female,Often,0.08363,805,10829,0.07842,0.08885
2014,No migration background,female,Very often,0.02092,225,10829,0.01822,0.02361
2014,Direct migration background,male,Very seldom,0.51934,1304,2348,0.49913,0.53956
2014,Direct migration background,male,Seldom,0.29595,682,2348,0.27748,0.31441
2014,Direct migration background,male,Sometimes,0.12173,274,2348,0.10850,0.13496
2014,Direct migration background,male,Often,0.05228,88,2348,0.04328,0.06129
2014,Direct migration background,female,Very seldom,0.32630,1038,2887,0.30919,0.34341
2014,Direct migration background,female,Seldom,0.31788,935,2887,0.30090,0.33487
2014,Direct migration background,female,Sometimes,0.21980,577,2887,0.20469,0.23491
2014,Direct migration background,female,Often,0.09936,248,2887,0.08845,0.11027
2014,Direct migration background,female,Very often,0.03666,89,2887,0.02980,0.04351
2014,Indirect migration background,male,Very seldom,0.50071,415,761,0.46516,0.53625
2014,Indirect migration background,male,Seldom,0.34611,254,761,0.31229,0.37994
2014,Indirect migration background,male,Sometimes,0.12181,92,761,0.09856,0.14507
2014,Indirect migration background,female,Very seldom,0.36505,307,872,0.33308,0.39702
2014,Indirect migration background,female,Seldom,0.36794,323,872,0.33591,0.39997
2014,Indirect migration background,female,Sometimes,0.18643,183,872,0.16056,0.21229
2014,Indirect migration background,female,Often,0.06229,59,872,0.04624,0.07834
2015,No migration background,male,Very seldom,0.48228,4328,8709,0.47178,0.49277
2015,No migration background,male,Seldom,0.34711,3039,8709,0.33711,0.35710
2015,No migration background,male,Sometimes,0.12985,1001,8709,0.12279,0.13691
2015,No migration background,male,Often,0.03576,281,8709,0.03186,0.03966
2015,No migration background,male,Very often,0.00500,60,8709,0.00352,0.00648
2015,No migration background,female,Very seldom,0.32561,3352,10255,0.31654,0.33468
2015,No migration background,female,Seldom,0.36193,3817,10255,0.35263,0.37123
2015,No migration background,female,Sometimes,0.21536,2109,10255,0.20741,0.22332
2015,No migration background,female,Often,0.07755,778,10255,0.07238,0.08273
2015,No migration background,female,Very often,0.01954,199,10255,0.01686,0.02222
2015,Direct migration background,male,Very seldom,0.49526,1047,1971,0.47318,0.51734
2015,Direct migration background,male,Seldom,0.30434,601,1971,0.28402,0.32466
2015,Direct migration background,male,Sometimes,0.13917,244,1971,0.12388,0.15445
2015,Direct migration background,male,Often,0.04797,79,1971,0.03853,0.05740
2015,Direct migration background,female,Very seldom,0.33721,863,2464,0.31854,0.35588
2015,Direct migration background,female,Seldom,0.30751,801,2464,0.28929,0.32574
2015,Direct migration background,female,Sometimes,0.22934,523,2464,0.21274,0.24595
2015,Direct migration background,female,Often,0.09052,202,2464,0.07919,0.10185
2015,Direct migration background,female,Very often,0.03541,75,2464,0.02811,0.04271
2015,Indirect migration background,male,Very seldom,0.57531,406,684,0.53824,0.61238
2015,Indirect migration background,male,Seldom,0.26218,200,684,0.22919,0.29516
2015,Indirect migration background,male,Sometimes,0.11274,78,684,0.08902,0.13646
2015,Indirect migration background,female,Very seldom,0.34851,286,798,0.31542,0.38159
2015,Indirect migration background,female,Seldom,0.35361,288,798,0.32042,0.38681
2015,Indirect migration background,female,Sometimes,0.19599,169,798,0.16843,0.22355
2015,Indirect migration background,female,Often,0.06984,55,798,0.05215,0.08754
2016,No migration background,male,Very seldom,0.45140,3858,8133,0.44058,0.46222
2016,No migration background,male,Seldom,0.36471,2939,8133,0.35425,0.37518
2016,No migration background,male,Sometimes,0.13379,976,8133,0.12639,0.14119
2016,No migration background,male,Often,0.04236,309,8133,0.03798,0.04674
2016,No migration background,male,Very often,0.00774,51,8133,0.00584,0.00965
2016,No migration background,female,Very seldom,0.30294,2921,9574,0.29373,0.31214
2016,No migration background,female,Seldom,0.34617,3476,9574,0.33664,0.35570
2016,No migration background,female,Sometimes,0.23487,2143,9574,0.22638,0.24337
2016,No migration background,female,Often,0.09711,836,9574,0.09118,0.10304
2016,No migration background,female,Very often,0.01891,198,9574,0.01618,0.02164
2016,Direct migration background,male,Very seldom,0.49176,1137,2182,0.47078,0.51275
2016,Direct migration background,male,Seldom,0.32401,677,2182,0.30436,0.34365
2016,Direct migration background,male,Sometimes,0.11998,285,2182,0.10634,0.13361
2016,Direct migration background,male,Often,0.05233,83,2182,0.04299,0.06168
2016,Direct migration background,female,Very seldom,0.32238,937,2722,0.30482,0.33994
2016,Direct migration background,female,Seldom,0.33174,901,2722,0.31405,0.34943
2016,Direct migration background,female,Sometimes,0.21904,587,2722,0.20350,0.23458
2016,Direct migration background,female,Often,0.09186,230,2722,0.08101,0.10271
2016,Direct migration background,female,Very often,0.03498,67,2722,0.02808,0.04189
2016,Indirect migration background,male,Very seldom,0.46642,319,643,0.42783,0.50501
2016,Indirect migration background,male,Seldom,0.35831,241,643,0.32122,0.39540
2016,Indirect migration background,male,Sometimes,0.12384,83,643,0.09836,0.14932
2016,Indirect migration background,female,Very seldom,0.32972,241,755,0.29616,0.36327
2016,Indirect migration background,female,Seldom,0.37789,285,755,0.34328,0.41249
2016,Indirect migration background,female,Sometimes,0.18797,159,755,0.16008,0.21585
2016,Indirect migration background,female,Often,0.08378,70,755,0.06401,0.10356
2017,No migration background,male,Very seldom,0.47356,4629,9332,0.46343,0.48369
2017,No migration background,male,Seldom,0.36070,3282,9332,0.35096,0.37045
2017,No migration background,male,Sometimes,0.11950,1048,9332,0.11292,0.12608
2017,No migration background,male,Often,0.03872,302,9332,0.03481,0.04264
2017,No migration background,male,Very often,0.00752,71,9332,0.00576,0.00927
2017,No migration background,female,Very seldom,0.31877,3484,10717,0.30994,0.32759
2017,No migration background,female,Seldom,0.36503,4001,10717,0.35591,0.37414
2017,No migration background,female,Sometimes,0.21456,2216,10717,0.20679,0.22234
2017,No migration background,female,Often,0.08224,818,10717,0.07704,0.08744
2017,No migration background,female,Very often,0.01941,198,10717,0.01679,0.02202
2017,Direct migration background,male,Very seldom,0.49159,1101,2077,0.47008,0.51309
2017,Direct migration background,male,Seldom,0.28963,614,2077,0.27011,0.30914
2017,Direct migration background,male,Sometimes,0.16105,286,2077,0.14523,0.17686
2017,Direct migration background,male,Often,0.04905,76,2077,0.03976,0.05834
2017,Direct migration background,female,Very seldom,0.31633,902,2628,0.29855,0.33411
2017,Direct migration background,female,Seldom,0.31320,866,2628,0.29547,0.33094
2017,Direct migration background,female,Sometimes,0.24310,563,2628,0.22669,0.25950
2017,Direct migration background,female,Often,0.10741,226,2628,0.09557,0.11926
2017,Direct migration background,female,Very often,0.01995,71,2628,0.01461,0.02530
2017,Indirect migration background,male,Very seldom,0.42023,347,741,0.38467,0.45579
2017,Indirect migration background,male,Seldom,0.37436,271,741,0.33949,0.40923
2017,Indirect migration background,male,Sometimes,0.15869,91,741,0.13236,0.18502
2017,Indirect migration background,male,Often,0.03905,32,741,0.02509,0.05300
2017,Indirect migration background,female,Very seldom,0.31909,285,818,0.28713,0.35105
2017,Indirect migration background,female,Seldom,0.37667,302,818,0.34344,0.40989
2017,Indirect migration background,female,Sometimes,0.20833,172,818,0.18048,0.23618
2017,Indirect migration background,female,Often,0.07547,59,818,0.05735,0.09358
2018,No migration background,male,Very seldom,0.48765,4622,8982,0.47731,0.49799
2018,No migration background,male,Seldom,0.34828,3029,8982,0.33843,0.35813
2018,No migration background,male,Sometimes,0.12579,1018,8982,0.11893,0.13265
2018,No migration background,male,Often,0.03341,264,8982,0.02970,0.03713
2018,No migration background,male,Very often,0.00486,49,8982,0.00343,0.00630
2018,No migration background,female,Very seldom,0.33421,3559,10381,0.32513,0.34328
2018,No migration background,female,Seldom,0.37073,3876,10381,0.36144,0.38002
2018,No migration background,female,Sometimes,0.20393,2012,10381,0.19618,0.21168
2018,No migration background,female,Often,0.06802,716,10381,0.06317,0.07286
2018,No migration background,female,Very often,0.02311,218,10381,0.02022,0.02600
2018,Direct migration background,male,Very seldom,0.50450,1062,1990,0.48253,0.52647
2018,Direct migration background,male,Seldom,0.27766,540,1990,0.25798,0.29735
2018,Direct migration background,male,Sometimes,0.14959,302,1990,0.13392,0.16527
2018,Direct migration background,male,Often,0.04993,86,1990,0.04035,0.05950
2018,Direct migration background,female,Very seldom,0.31677,888,2540,0.29868,0.33487
2018,Direct migration background,female,Seldom,0.33063,807,2540,0.31233,0.34893
2018,Direct migration background,female,Sometimes,0.21982,561,2540,0.20371,0.23592
2018,Direct migration background,female,Often,0.09679,218,2540,0.08529,0.10829
2018,Direct migration background,female,Very often,0.03599,66,2540,0.02874,0.04323
2018,Indirect migration background,male,Very seldom,0.47306,359,734,0.43692,0.50921
2018,Indirect migration background,male,Seldom,0.34601,238,734,0.31158,0.38045
2018,Indirect migration background,male,Sometimes,0.12126,104,734,0.09763,0.14490
2018,Indirect migration background,male,Often,0.05180,33,734,0.03576,0.06785
2018,Indirect migration background,female,Very seldom,0.32901,280,838,0.29718,0.36084
2018,Indirect migration background,female,Seldom,0.34942,314,838,0.31712,0.38172
2018,Indirect migration background,female,Sometimes,0.20127,165,838,0.17411,0.22843
2018,Indirect migration background,female,Often,0.10022,79,838,0.07988,0.12057
2019,No migration background,male,Very seldom,0.49374,5106,9710,0.48379,0.50368
2019,No migration background,male,Seldom,0.34711,3200,9710,0.33764,0.35658
2019,No migration background,male,Sometimes,0.11564,1055,9710,0.10928,0.12201
2019,No migration background,male,Often,0.03585,290,9710,0.03215,0.03955
2019,No migration background,male,Very often,0.00766,59,9710,0.00593,0.00940
2019,No migration background,female,Very seldom,0.34156,3696,10364,0.33243,0.35069
2019,No migration background,female,Seldom,0.36350,3778,10364,0.35424,0.37276
2019,No migration background,female,Sometimes,0.20356,1958,10364,0.19581,0.21131
2019,No migration background,female,Often,0.07090,747,10364,0.06596,0.07585
2019,No migration background,female,Very often,0.02048,185,10364,0.01775,0.02321
2019,Direct migration background,male,Very seldom,0.49698,933,1785,0.47377,0.52018
2019,Direct migration background,male,Seldom,0.33745,571,1785,0.31551,0.35940
2019,Direct migration background,male,Sometimes,0.12312,212,1785,0.10787,0.13836
2019,Direct migration background,male,Often,0.03550,69,1785,0.02691,0.04409
2019,Direct migration background,female,Very seldom,0.31911,799,2223,0.29973,0.33849
2019,Direct migration background,female,Seldom,0.33129,702,2223,0.31172,0.35086
2019,Direct migration background,female,Sometimes,0.22029,478,2223,0.20305,0.23752
2019,Direct migration background,female,Often,0.09237,177,2223,0.08033,0.10441
2019,Direct migration background,female,Very often,0.03694,67,2223,0.02910,0.04478
2019,Indirect migration background,male,Very seldom,0.51295,385,711,0.47619,0.54972
2019,Indirect migration background,male,Seldom,0.33922,240,711,0.30440,0.37405
2019,Indirect migration background,male,Sometimes,0.11032,86,711,0.08728,0.13337
2019,Indirect migration background,female,Very seldom,0.33966,290,804,0.30691,0.37242
2019,Indirect migration background,female,Seldom,0.39757,289,804,0.36372,0.43142
2019,Indirect migration background,female,Sometimes,0.17146,160,804,0.14539,0.19753
2019,Indirect migration background,female,Often,0.05711,65,804,0.04106,0.07316
2020,No migration background,male,Very seldom,0.44304,3997,8775,0.43265,0.45344
2020,No migration background,male,Seldom,0.35322,3074,8775,0.34322,0.36322
2020,No migration background,male,Sometimes,0.15130,1240,8775,0.14380,0.15879
2020,No migration background,male,Often,0.04509,397,8775,0.04075,0.04943
2020,No migration background,male,Very often,0.00735,67,8775,0.00557,0.00914
2020,No migration background,female,Very seldom,0.27390,2669,9704,0.26503,0.28278
2020,No migration background,female,Seldom,0.34554,3457,9704,0.33608,0.35500
2020,No migration background,female,Sometimes,0.25373,2336,9704,0.24508,0.26239
2020,No migration background,female,Often,0.10079,985,9704,0.09480,0.10678
2020,No migration background,female,Very often,0.02603,257,9704,0.02286,0.02920
2020,Direct migration background,male,Very seldom,0.42129,1201,2743,0.40281,0.43977
2020,Direct migration background,male,Seldom,0.33669,823,2743,0.31900,0.35438
2020,Direct migration background,male,Sometimes,0.15719,508,2743,0.14357,0.17082
2020,Direct migration background,male,Often,0.06495,166,2743,0.05572,0.07417
2020,Direct migration background,male,Very often,0.01987,45,2743,0.01465,0.02510
2020,Direct migration background,female,Very seldom,0.28207,842,2857,0.26557,0.29858
2020,Direct migration background,female,Seldom,0.28362,809,2857,0.26709,0.30015
2020,Direct migration background,female,Sometimes,0.24608,711,2857,0.23028,0.26188
2020,Direct migration background,female,Often,0.14095,385,2857,0.12819,0.15372
2020,Direct migration background,female,Very often,0.04727,110,2857,0.03949,0.05506
2020,Indirect migration background,male,Very seldom,0.44846,341,716,0.41200,0.48491
2020,Indirect migration background,male,Seldom,0.32265,215,716,0.28839,0.35692
2020,Indirect migration background,male,Sometimes,0.16416,116,716,0.13701,0.19131
2020,Indirect migration background,male,Often,0.04612,44,716,0.03074,0.06149
2020,Indirect migration background,female,Very seldom,0.28292,216,783,0.25135,0.31449
2020,Indirect migration background,female,Seldom,0.37030,270,783,0.33646,0.40415
2020,Indirect migration background,female,Sometimes,0.24775,199,783,0.21749,0.27801
2020,Indirect migration background,female,Often,0.07381,98,783,0.05549,0.09214
2021,No migration background,male,Very seldom,0.47274,3139,6200,0.46032,0.48517
2021,No migration background,male,Seldom,0.36327,2176,6200,0.35129,0.37524
2021,No migration background,male,Sometimes,0.12076,643,6200,0.11265,0.12887
2021,No migration background,male,Often,0.03356,193,6200,0.02908,0.03804
2021,No migration background,male,Very often,0.00967,49,6200,0.00723,0.01210
2021,No migration background,female,Very seldom,0.33807,2412,6934,0.32694,0.34921
2021,No migration background,female,Seldom,0.36485,2590,6934,0.35352,0.37618
2021,No migration background,female,Sometimes,0.19673,1263,6934,0.18737,0.20609
2021,No migration background,female,Often,0.08172,539,6934,0.07527,0.08817
2021,No migration background,female,Very often,0.01863,130,6934,0.01545,0.02181
2021,Direct migration background,male,Very seldom,0.45226,666,1409,0.42626,0.47826
2021,Direct migration background,male,Seldom,0.34520,441,1409,0.32037,0.37003
2021,Direct migration background,male,Sometimes,0.13799,217,1409,0.11998,0.15601
2021,Direct migration background,male,Often,0.05083,85,1409,0.03936,0.06230
2021,Direct migration background,female,Very seldom,0.28696,542,1678,0.26531,0.30861
2021,Direct migration background,female,Seldom,0.35809,559,1678,0.33515,0.38104
2021,Direct migration background,female,Sometimes,0.21859,352,1678,0.19881,0.23837
2021,Direct migration background,female,Often,0.11123,176,1678,0.09619,0.12628
2021,Direct migration background,female,Very often,0.02512,49,1678,0.01763,0.03261
2021,Indirect migration background,male,Very seldom,0.49161,231,417,0.44357,0.53965
2021,Indirect migration background,male,Seldom,0.32316,137,417,0.27822,0.36811
2021,Indirect migration background,male,Sometimes,0.12254,49,417,0.09103,0.15405
