year,quintil_oecd_hh,sampreg,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,2nd Quintile,East,Just Right,0.74531,391,525,0.70801,0.78262
1999,2nd Quintile,East,A Bit Too Large,0.09080,43,525,0.06620,0.11540
1999,3rd Quintile,West,A Bit Too Small,0.13236,162,995,0.11129,0.15343
1999,3rd Quintile,West,Just Right,0.76668,760,995,0.74038,0.79297
1999,3rd Quintile,West,A Bit Too Large,0.08433,73,995,0.06705,0.10160
1999,3rd Quintile,East,A Bit Too Small,0.14058,63,457,0.10867,0.17248
1999,3rd Quintile,East,Just Right,0.74518,352,457,0.70518,0.78517
1999,3rd Quintile,East,A Bit Too Large,0.09796,42,457,0.07067,0.12524
1999,4th Quintile,West,A Bit Too Small,0.14916,166,1071,0.12782,0.17051
1999,4th Quintile,West,Just Right,0.72786,803,1071,0.70119,0.75452
1999,4th Quintile,West,A Bit Too Large,0.11154,102,1071,0.09268,0.13041
1999,4th Quintile,East,A Bit Too Small,0.14610,48,259,0.10300,0.18920
1999,4th Quintile,East,Just Right,0.71770,211,259,0.66277,0.77262
1999,5th Quintile,West,A Bit Too Small,0.10933,118,1054,0.09048,0.12818
1999,5th Quintile,West,Just Right,0.69924,771,1054,0.67154,0.72693
1999,5th Quintile,West,A Bit Too Large,0.16710,165,1054,0.14457,0.18964
1999,5th Quintile,East,Just Right,0.69747,109,109,0.61083,0.78410
2000,1st Quintile,West,Much Too Small,0.03034,71,1775,0.02236,0.03832
2000,1st Quintile,West,A Bit Too Small,0.17642,326,1775,0.15868,0.19416
2000,1st Quintile,West,Just Right,0.72415,1283,1775,0.70335,0.74495
2000,1st Quintile,West,A Bit Too Large,0.05923,95,1775,0.04825,0.07022
2000,1st Quintile,East,A Bit Too Small,0.15056,119,728,0.12456,0.17656
2000,1st Quintile,East,Just Right,0.76691,568,728,0.73618,0.79765
2000,1st Quintile,East,A Bit Too Large,0.05451,41,728,0.03801,0.07101
2000,2nd Quintile,West,Much Too Small,0.01805,39,1852,0.01199,0.02412
2000,2nd Quintile,West,A Bit Too Small,0.16119,324,1852,0.14444,0.17794
2000,2nd Quintile,West,Just Right,0.73979,1365,1852,0.71980,0.75978
2000,2nd Quintile,West,A Bit Too Large,0.07631,124,1852,0.06422,0.08841
2000,2nd Quintile,East,A Bit Too Small,0.12884,110,821,0.10591,0.15177
2000,2nd Quintile,East,Just Right,0.77760,655,821,0.74914,0.80607
2000,2nd Quintile,East,A Bit Too Large,0.07210,56,821,0.05440,0.08981
2000,3rd Quintile,West,A Bit Too Small,0.13192,262,1843,0.11646,0.14737
2000,3rd Quintile,West,Just Right,0.75587,1424,1843,0.73626,0.77549
2000,3rd Quintile,West,A Bit Too Large,0.08714,157,1843,0.07426,0.10002
2000,3rd Quintile,East,A Bit Too Small,0.12078,99,735,0.09721,0.14436
2000,3rd Quintile,East,Just Right,0.73090,547,735,0.69882,0.76299
2000,3rd Quintile,East,A Bit Too Large,0.12360,89,735,0.09979,0.14742
2000,4th Quintile,West,A Bit Too Small,0.11643,236,2067,0.10260,0.13026
2000,4th Quintile,West,Just Right,0.75238,1611,2067,0.73377,0.77100
2000,4th Quintile,West,A Bit Too Large,0.10460,220,2067,0.09140,0.11779
2000,4th Quintile,East,A Bit Too Small,0.14511,71,464,0.11303,0.17720
2000,4th Quintile,East,Just Right,0.72283,346,464,0.68206,0.76360
2000,4th Quintile,East,A Bit Too Large,0.10671,47,464,0.07859,0.13483
2000,5th Quintile,West,A Bit Too Small,0.11569,235,2099,0.10201,0.12938
2000,5th Quintile,West,Just Right,0.71356,1562,2099,0.69422,0.73291
2000,5th Quintile,West,A Bit Too Large,0.14075,302,2099,0.12587,0.15563
2000,5th Quintile,East,Just Right,0.76657,197,231,0.71190,0.82124
2000,5th Quintile,East,A Bit Too Large,0.14032,34,231,0.09543,0.18521
2001,1st Quintile,West,Much Too Small,0.03549,63,1529,0.02622,0.04477
2001,1st Quintile,West,A Bit Too Small,0.17033,283,1529,0.15148,0.18918
2001,1st Quintile,West,Just Right,0.72570,1094,1529,0.70333,0.74807
2001,1st Quintile,West,A Bit Too Large,0.06340,89,1529,0.05118,0.07562
2001,1st Quintile,East,A Bit Too Small,0.14066,99,665,0.11422,0.16711
2001,1st Quintile,East,Just Right,0.78397,533,665,0.75267,0.81527
2001,1st Quintile,East,A Bit Too Large,0.05475,33,665,0.03744,0.07205
2001,2nd Quintile,West,Much Too Small,0.02441,43,1665,0.01699,0.03182
2001,2nd Quintile,West,A Bit Too Small,0.14358,263,1665,0.12673,0.16043
2001,2nd Quintile,West,Just Right,0.75098,1258,1665,0.73020,0.77176
2001,2nd Quintile,West,A Bit Too Large,0.07737,101,1665,0.06453,0.09021
2001,2nd Quintile,East,A Bit Too Small,0.11182,92,771,0.08956,0.13408
2001,2nd Quintile,East,Just Right,0.78236,618,771,0.75321,0.81151
2001,2nd Quintile,East,A Bit Too Large,0.08854,61,771,0.06847,0.10860
2001,3rd Quintile,West,Much Too Small,0.01729,33,1736,0.01116,0.02343
2001,3rd Quintile,West,A Bit Too Small,0.13653,252,1736,0.12037,0.15268
2001,3rd Quintile,West,Just Right,0.74399,1291,1736,0.72345,0.76452
2001,3rd Quintile,West,A Bit Too Large,0.09151,160,1736,0.07794,0.10508
2001,3rd Quintile,East,A Bit Too Small,0.10224,84,657,0.07906,0.12543
2001,3rd Quintile,East,Just Right,0.77777,515,657,0.74595,0.80958
2001,3rd Quintile,East,A Bit Too Large,0.09885,58,657,0.07601,0.12169
2001,4th Quintile,West,A Bit Too Small,0.12300,228,1861,0.10807,0.13792
2001,4th Quintile,West,Just Right,0.74918,1437,1861,0.72948,0.76888
2001,4th Quintile,West,A Bit Too Large,0.10877,196,1861,0.09462,0.12292
2001,4th Quintile,East,A Bit Too Small,0.13383,60,448,0.10227,0.16539
2001,4th Quintile,East,Just Right,0.72288,333,448,0.68139,0.76438
2001,4th Quintile,East,A Bit Too Large,0.12655,55,448,0.09573,0.15738
2001,5th Quintile,West,A Bit Too Small,0.11779,215,1888,0.10324,0.13233
2001,5th Quintile,West,Just Right,0.70814,1399,1888,0.68763,0.72865
2001,5th Quintile,West,A Bit Too Large,0.14809,274,1888,0.13207,0.16412
2001,5th Quintile,East,Just Right,0.67385,179,213,0.61074,0.73695
2001,5th Quintile,East,A Bit Too Large,0.17201,34,213,0.12121,0.22281
2002,1st Quintile,West,Much Too Small,0.03790,72,1414,0.02795,0.04786
2002,1st Quintile,West,A Bit Too Small,0.18678,277,1414,0.16645,0.20710
2002,1st Quintile,West,Just Right,0.68151,963,1414,0.65722,0.70580
2002,1st Quintile,West,A Bit Too Large,0.08179,102,1414,0.06750,0.09608
2002,1st Quintile,East,A Bit Too Small,0.13803,94,647,0.11143,0.16463
2002,1st Quintile,East,Just Right,0.78663,520,647,0.75504,0.81822
2002,1st Quintile,East,A Bit Too Large,0.04883,33,647,0.03221,0.06545
2002,2nd Quintile,West,Much Too Small,0.02597,45,1515,0.01796,0.03398
2002,2nd Quintile,West,A Bit Too Small,0.14164,236,1515,0.12408,0.15920
2002,2nd Quintile,West,Just Right,0.71446,1097,1515,0.69171,0.73721
2002,2nd Quintile,West,A Bit Too Large,0.10465,137,1515,0.08923,0.12007
2002,2nd Quintile,East,A Bit Too Small,0.10309,76,680,0.08022,0.12596
2002,2nd Quintile,East,Just Right,0.79631,552,680,0.76601,0.82660
2002,2nd Quintile,East,A Bit Too Large,0.07178,52,680,0.05236,0.09119
2002,3rd Quintile,West,A Bit Too Small,0.14712,247,1621,0.12987,0.16437
2002,3rd Quintile,West,Just Right,0.73172,1214,1621,0.71014,0.75330
2002,3rd Quintile,West,A Bit Too Large,0.10096,160,1621,0.08629,0.11563
2002,3rd Quintile,East,A Bit Too Small,0.10069,70,605,0.07669,0.12469
2002,3rd Quintile,East,Just Right,0.76541,466,605,0.73161,0.79920
2002,3rd Quintile,East,A Bit Too Large,0.12168,69,605,0.09561,0.14775
2002,4th Quintile,West,A Bit Too Small,0.13084,256,1791,0.11522,0.14646
2002,4th Quintile,West,Just Right,0.71563,1328,1791,0.69473,0.73653
2002,4th Quintile,West,A Bit Too Large,0.11948,207,1791,0.10445,0.13451
2002,4th Quintile,East,A Bit Too Small,0.13897,69,495,0.10846,0.16947
2002,4th Quintile,East,Just Right,0.70929,369,495,0.66925,0.74934
2002,4th Quintile,East,A Bit Too Large,0.12509,57,495,0.09592,0.15426
2002,5th Quintile,West,A Bit Too Small,0.10786,340,2844,0.09645,0.11926
2002,5th Quintile,West,Just Right,0.68392,2013,2844,0.66683,0.70101
2002,5th Quintile,West,A Bit Too Large,0.16536,422,2844,0.15171,0.17902
2002,5th Quintile,West,Much Too Large,0.02748,69,2844,0.02147,0.03349
2002,5th Quintile,East,A Bit Too Small,0.13555,46,344,0.09933,0.17178
2002,5th Quintile,East,Just Right,0.71205,262,344,0.66413,0.75997
2002,5th Quintile,East,A Bit Too Large,0.11994,36,344,0.08556,0.15432
2003,1st Quintile,West,Much Too Small,0.03570,56,1408,0.02601,0.04540
2003,1st Quintile,West,A Bit Too Small,0.17639,262,1408,0.15647,0.19630
2003,1st Quintile,West,Just Right,0.69918,987,1408,0.67521,0.72314
2003,1st Quintile,West,A Bit Too Large,0.07508,103,1408,0.06131,0.08885
2003,1st Quintile,East,A Bit Too Small,0.15412,96,578,0.12466,0.18358
2003,1st Quintile,East,Just Right,0.78122,482,578,0.74749,0.81495
2003,2nd Quintile,West,Much Too Small,0.02853,47,1463,0.02000,0.03706
2003,2nd Quintile,West,A Bit Too Small,0.15264,225,1463,0.13421,0.17108
2003,2nd Quintile,West,Just Right,0.71353,1062,1463,0.69035,0.73670
2003,2nd Quintile,West,A Bit Too Large,0.09655,129,1463,0.08141,0.11169
2003,2nd Quintile,East,A Bit Too Small,0.09862,77,714,0.07674,0.12051
2003,2nd Quintile,East,Just Right,0.80041,576,714,0.77107,0.82975
2003,2nd Quintile,East,A Bit Too Large,0.08530,61,714,0.06480,0.10581
2003,3rd Quintile,West,A Bit Too Small,0.16698,283,1556,0.14845,0.18552
2003,3rd Quintile,West,Just Right,0.68695,1114,1556,0.66390,0.71000
2003,3rd Quintile,West,A Bit Too Large,0.11573,159,1556,0.09983,0.13163
2003,3rd Quintile,East,A Bit Too Small,0.11641,83,619,0.09113,0.14170
2003,3rd Quintile,East,Just Right,0.77861,483,619,0.74587,0.81134
2003,3rd Quintile,East,A Bit Too Large,0.08497,53,619,0.06299,0.10695
2003,4th Quintile,West,A Bit Too Small,0.12627,244,1759,0.11074,0.14180
2003,4th Quintile,West,Just Right,0.72686,1295,1759,0.70603,0.74769
2003,4th Quintile,West,A Bit Too Large,0.12473,220,1759,0.10928,0.14017
2003,4th Quintile,East,A Bit Too Small,0.13282,58,461,0.10180,0.16383
2003,4th Quintile,East,Just Right,0.69753,339,461,0.65556,0.73951
2003,4th Quintile,East,A Bit Too Large,0.14904,64,461,0.11649,0.18158
2003,5th Quintile,West,A Bit Too Small,0.11652,293,2647,0.10430,0.12875
2003,5th Quintile,West,Just Right,0.68803,1905,2647,0.67037,0.70568
2003,5th Quintile,West,A Bit Too Large,0.16242,394,2647,0.14836,0.17647
2003,5th Quintile,West,Much Too Large,0.02307,55,2647,0.01735,0.02879
2003,5th Quintile,East,A Bit Too Small,0.12823,33,356,0.09345,0.16302
2003,5th Quintile,East,Just Right,0.70123,263,356,0.65362,0.74885
2003,5th Quintile,East,A Bit Too Large,0.16891,60,356,0.12993,0.20789
2004,1st Quintile,West,Much Too Small,0.03015,50,1329,0.02095,0.03935
2004,1st Quintile,West,A Bit Too Small,0.16066,217,1329,0.14091,0.18041
2004,1st Quintile,West,Just Right,0.72712,973,1329,0.70316,0.75108
2004,1st Quintile,West,A Bit Too Large,0.07216,89,1329,0.05824,0.08608
2004,1st Quintile,East,A Bit Too Small,0.12503,79,590,0.09832,0.15174
2004,1st Quintile,East,Just Right,0.76943,473,590,0.73541,0.80345
2004,1st Quintile,East,A Bit Too Large,0.06815,38,590,0.04780,0.08850
2004,2nd Quintile,West,Much Too Small,0.02720,34,1433,0.01878,0.03563
2004,2nd Quintile,West,A Bit Too Small,0.14170,217,1433,0.12364,0.15976
2004,2nd Quintile,West,Just Right,0.73694,1067,1433,0.71414,0.75975
2004,2nd Quintile,West,A Bit Too Large,0.08454,115,1433,0.07013,0.09895
2004,2nd Quintile,East,A Bit Too Small,0.10888,81,703,0.08584,0.13193
2004,2nd Quintile,East,Just Right,0.81977,573,703,0.79134,0.84821
2004,2nd Quintile,East,A Bit Too Large,0.06401,49,703,0.04590,0.08212
2004,3rd Quintile,West,A Bit Too Small,0.14273,238,1528,0.12518,0.16027
2004,3rd Quintile,West,Just Right,0.70575,1114,1528,0.68289,0.72861
2004,3rd Quintile,West,A Bit Too Large,0.12312,176,1528,0.10664,0.13960
2004,3rd Quintile,East,A Bit Too Small,0.09949,63,595,0.07542,0.12356
2004,3rd Quintile,East,Just Right,0.78749,477,595,0.75459,0.82039
2004,3rd Quintile,East,A Bit Too Large,0.08610,55,595,0.06354,0.10866
2004,4th Quintile,West,A Bit Too Small,0.11336,229,1731,0.09842,0.12830
2004,4th Quintile,West,Just Right,0.73743,1285,1731,0.71670,0.75817
2004,4th Quintile,West,A Bit Too Large,0.12697,217,1731,0.11128,0.14266
2004,4th Quintile,East,A Bit Too Small,0.14601,71,484,0.11451,0.17750
2004,4th Quintile,East,Just Right,0.70507,345,484,0.66440,0.74574
2004,4th Quintile,East,A Bit Too Large,0.13834,68,484,0.10755,0.16913
2004,5th Quintile,West,A Bit Too Small,0.11526,282,2595,0.10297,0.12755
2004,5th Quintile,West,Just Right,0.68996,1855,2595,0.67216,0.70775
2004,5th Quintile,West,A Bit Too Large,0.16876,405,2595,0.15435,0.18318
2004,5th Quintile,West,Much Too Large,0.01966,53,2595,0.01432,0.02500
2004,5th Quintile,East,A Bit Too Small,0.17418,39,331,0.13326,0.21510
2004,5th Quintile,East,Just Right,0.67775,242,331,0.62732,0.72817
2004,5th Quintile,East,A Bit Too Large,0.12750,50,331,0.09151,0.16348
2005,1st Quintile,West,Much Too Small,0.02805,34,1325,0.01916,0.03694
2005,1st Quintile,West,A Bit Too Small,0.18398,252,1325,0.16311,0.20485
2005,1st Quintile,West,Just Right,0.72166,957,1325,0.69752,0.74580
2005,1st Quintile,West,A Bit Too Large,0.05945,82,1325,0.04671,0.07218
2005,1st Quintile,East,A Bit Too Small,0.15452,99,622,0.12609,0.18294
2005,1st Quintile,East,Just Right,0.77073,487,622,0.73767,0.80379
2005,1st Quintile,East,A Bit Too Large,0.05078,36,622,0.03351,0.06804
2005,2nd Quintile,West,A Bit Too Small,0.13186,196,1348,0.11379,0.14993
2005,2nd Quintile,West,Just Right,0.74547,1037,1348,0.72220,0.76873
2005,2nd Quintile,West,A Bit Too Large,0.09541,115,1348,0.07972,0.11109
2005,2nd Quintile,East,A Bit Too Small,0.10061,74,667,0.07777,0.12346
2005,2nd Quintile,East,Just Right,0.79211,538,667,0.76130,0.82293
2005,2nd Quintile,East,A Bit Too Large,0.08309,55,667,0.06213,0.10405
2005,3rd Quintile,West,A Bit Too Small,0.15847,249,1465,0.13977,0.17718
2005,3rd Quintile,West,Just Right,0.70524,1076,1465,0.68188,0.72860
2005,3rd Quintile,West,A Bit Too Large,0.10130,140,1465,0.08584,0.11675
2005,3rd Quintile,East,A Bit Too Small,0.10375,66,569,0.07867,0.12883
2005,3rd Quintile,East,Just Right,0.78269,449,569,0.74878,0.81661
2005,3rd Quintile,East,A Bit Too Large,0.09559,54,569,0.07141,0.11977
2005,4th Quintile,West,A Bit Too Small,0.12204,207,1704,0.10650,0.13759
2005,4th Quintile,West,Just Right,0.71545,1272,1704,0.69402,0.73688
2005,4th Quintile,West,A Bit Too Large,0.14142,225,1704,0.12487,0.15797
2005,4th Quintile,East,A Bit Too Small,0.13637,66,458,0.10491,0.16784
2005,4th Quintile,East,Just Right,0.73971,338,458,0.69948,0.77994
2005,4th Quintile,East,A Bit Too Large,0.10365,54,458,0.07570,0.13160
2005,5th Quintile,West,A Bit Too Small,0.11268,268,2506,0.10030,0.12507
2005,5th Quintile,West,Just Right,0.69859,1801,2506,0.68062,0.71656
2005,5th Quintile,West,A Bit Too Large,0.16263,380,2506,0.14817,0.17708
2005,5th Quintile,West,Much Too Large,0.02253,57,2506,0.01672,0.02834
2005,5th Quintile,East,A Bit Too Small,0.14871,34,316,0.10942,0.18800
2005,5th Quintile,East,Just Right,0.70757,236,316,0.65733,0.75780
2005,5th Quintile,East,A Bit Too Large,0.11994,46,316,0.08406,0.15582
2006,1st Quintile,West,Much Too Small,0.04442,54,1419,0.03370,0.05514
2006,1st Quintile,West,A Bit Too Small,0.15091,230,1419,0.13228,0.16954
2006,1st Quintile,West,Just Right,0.72399,1032,1419,0.70072,0.74725
2006,1st Quintile,West,A Bit Too Large,0.07500,103,1419,0.06129,0.08871
2006,1st Quintile,East,A Bit Too Small,0.11354,86,645,0.08903,0.13804
2006,1st Quintile,East,Just Right,0.81381,520,645,0.78375,0.84387
2006,1st Quintile,East,A Bit Too Large,0.05061,39,645,0.03368,0.06754
2006,2nd Quintile,West,A Bit Too Small,0.15711,238,1446,0.13835,0.17587
2006,2nd Quintile,West,Just Right,0.72080,1076,1446,0.69767,0.74393
2006,2nd Quintile,West,A Bit Too Large,0.09542,132,1446,0.08028,0.11057
2006,2nd Quintile,East,A Bit Too Small,0.11108,85,719,0.08809,0.13406
2006,2nd Quintile,East,Just Right,0.77501,564,719,0.74447,0.80556
2006,2nd Quintile,East,A Bit Too Large,0.09516,70,719,0.07369,0.11662
2006,3rd Quintile,West,A Bit Too Small,0.14875,241,1655,0.13160,0.16590
2006,3rd Quintile,West,Just Right,0.68573,1213,1655,0.66336,0.70810
2006,3rd Quintile,West,A Bit Too Large,0.12645,201,1655,0.11043,0.14247
2006,3rd Quintile,East,A Bit Too Small,0.10970,83,657,0.08578,0.13361
2006,3rd Quintile,East,Just Right,0.76390,493,657,0.73140,0.79640
2006,3rd Quintile,East,A Bit Too Large,0.11114,81,657,0.08709,0.13519
2006,4th Quintile,West,A Bit Too Small,0.12314,241,1931,0.10848,0.13780
2006,4th Quintile,West,Just Right,0.71842,1438,1931,0.69836,0.73849
2006,4th Quintile,West,A Bit Too Large,0.13022,252,1931,0.11521,0.14524
2006,4th Quintile,East,A Bit Too Small,0.11842,56,495,0.08993,0.14691
2006,4th Quintile,East,Just Right,0.74607,387,495,0.70769,0.78445
2006,4th Quintile,East,A Bit Too Large,0.11431,52,495,0.08625,0.14237
2006,5th Quintile,West,A Bit Too Small,0.11074,275,2687,0.09887,0.12260
2006,5th Quintile,West,Just Right,0.67206,1873,2687,0.65431,0.68981
2006,5th Quintile,West,A Bit Too Large,0.17941,464,2687,0.16490,0.19392
2006,5th Quintile,West,Much Too Large,0.02875,75,2687,0.02243,0.03507
2006,5th Quintile,East,A Bit Too Small,0.13747,35,337,0.10065,0.17429
2006,5th Quintile,East,Just Right,0.69278,253,337,0.64345,0.74211
2006,5th Quintile,East,A Bit Too Large,0.11682,49,337,0.08248,0.15117
2007,1st Quintile,West,Much Too Small,0.03251,40,1342,0.02302,0.04200
2007,1st Quintile,West,A Bit Too Small,0.16468,228,1342,0.14483,0.18453
2007,1st Quintile,West,Just Right,0.73573,988,1342,0.71213,0.75933
2007,1st Quintile,West,A Bit Too Large,0.06097,86,1342,0.04816,0.07378
2007,1st Quintile,East,A Bit Too Small,0.13854,86,568,0.11010,0.16697
2007,1st Quintile,East,Just Right,0.79219,482,568,0.75880,0.82559
2007,2nd Quintile,West,A Bit Too Small,0.14435,224,1420,0.12606,0.16263
2007,2nd Quintile,West,Just Right,0.72761,1067,1420,0.70444,0.75077
2007,2nd Quintile,West,A Bit Too Large,0.09196,129,1420,0.07692,0.10699
2007,2nd Quintile,East,A Bit Too Small,0.12467,79,622,0.09869,0.15066
2007,2nd Quintile,East,Just Right,0.77891,502,622,0.74627,0.81155
2007,2nd Quintile,East,A Bit Too Large,0.06052,41,622,0.04177,0.07928
2007,3rd Quintile,West,A Bit Too Small,0.14807,234,1522,0.13022,0.16592
2007,3rd Quintile,West,Just Right,0.70223,1113,1522,0.67925,0.72521
2007,3rd Quintile,West,A Bit Too Large,0.12619,175,1522,0.10950,0.14288
2007,3rd Quintile,East,A Bit Too Small,0.10516,73,636,0.08130,0.12902
2007,3rd Quintile,East,Just Right,0.75841,491,636,0.72512,0.79171
2007,3rd Quintile,East,A Bit Too Large,0.11561,72,636,0.09074,0.14048
2007,4th Quintile,West,A Bit Too Small,0.13103,237,1785,0.11538,0.14669
2007,4th Quintile,West,Just Right,0.70382,1288,1785,0.68263,0.72500
2007,4th Quintile,West,A Bit Too Large,0.14568,260,1785,0.12931,0.16205
2007,4th Quintile,East,A Bit Too Small,0.12612,63,501,0.09702,0.15522
2007,4th Quintile,East,Just Right,0.72827,373,501,0.68928,0.76726
2007,4th Quintile,East,A Bit Too Large,0.12923,65,501,0.09982,0.15863
2007,5th Quintile,West,A Bit Too Small,0.10148,256,2475,0.08958,0.11338
2007,5th Quintile,West,Just Right,0.68805,1721,2475,0.66980,0.70631
2007,5th Quintile,West,A Bit Too Large,0.18035,431,2475,0.16520,0.19550
2007,5th Quintile,West,Much Too Large,0.02746,67,2475,0.02102,0.03390
2007,5th Quintile,East,A Bit Too Small,0.10345,34,332,0.07064,0.13626
2007,5th Quintile,East,Just Right,0.72736,243,332,0.67939,0.77533
2007,5th Quintile,East,A Bit Too Large,0.15216,55,332,0.11346,0.19085
2008,1st Quintile,West,A Bit Too Small,0.16441,212,1235,0.14373,0.18509
2008,1st Quintile,West,Just Right,0.72662,928,1235,0.70175,0.75149
2008,1st Quintile,West,A Bit Too Large,0.07526,95,1235,0.06054,0.08998
2008,1st Quintile,East,A Bit Too Small,0.13564,80,572,0.10756,0.16373
2008,1st Quintile,East,Just Right,0.76555,461,572,0.73080,0.80030
2008,1st Quintile,East,A Bit Too Large,0.06509,31,572,0.04485,0.08532
2008,2nd Quintile,West,A Bit Too Small,0.14509,198,1299,0.12593,0.16425
2008,2nd Quintile,West,Just Right,0.71752,979,1299,0.69303,0.74201
2008,2nd Quintile,West,A Bit Too Large,0.09681,122,1299,0.08073,0.11290
2008,2nd Quintile,East,A Bit Too Small,0.11207,70,611,0.08704,0.13710
2008,2nd Quintile,East,Just Right,0.81342,503,611,0.78250,0.84433
2008,2nd Quintile,East,A Bit Too Large,0.06417,38,611,0.04472,0.08362
2008,3rd Quintile,West,A Bit Too Small,0.11145,181,1452,0.09525,0.12764
2008,3rd Quintile,West,Just Right,0.73658,1098,1452,0.71391,0.75924
2008,3rd Quintile,West,A Bit Too Large,0.11627,173,1452,0.09978,0.13276
2008,3rd Quintile,East,A Bit Too Small,0.12683,87,652,0.10126,0.15239
2008,3rd Quintile,East,Just Right,0.72213,479,652,0.68772,0.75654
2008,3rd Quintile,East,A Bit Too Large,0.13332,86,652,0.10721,0.15943
2008,4th Quintile,West,A Bit Too Small,0.12435,220,1664,0.10849,0.14021
2008,4th Quintile,West,Just Right,0.68599,1179,1664,0.66368,0.70830
2008,4th Quintile,West,A Bit Too Large,0.15389,228,1664,0.13655,0.17123
2008,4th Quintile,West,Much Too Large,0.02436,37,1664,0.01695,0.03177
2008,4th Quintile,East,A Bit Too Small,0.11941,46,419,0.08833,0.15050
2008,4th Quintile,East,Just Right,0.72142,312,419,0.67844,0.76440
2008,4th Quintile,East,A Bit Too Large,0.13695,61,419,0.10399,0.16991
2008,5th Quintile,West,A Bit Too Small,0.11147,224,2332,0.09869,0.12424
2008,5th Quintile,West,Just Right,0.66252,1609,2332,0.64332,0.68171
2008,5th Quintile,West,A Bit Too Large,0.19098,433,2332,0.17502,0.20693
2008,5th Quintile,West,Much Too Large,0.03013,66,2332,0.02319,0.03707
2008,5th Quintile,East,A Bit Too Small,0.13328,36,335,0.09683,0.16973
2008,5th Quintile,East,Just Right,0.72839,247,335,0.68068,0.77609
2008,5th Quintile,East,A Bit Too Large,0.10180,52,335,0.06937,0.13423
2009,1st Quintile,West,Much Too Small,0.03357,38,1185,0.02331,0.04383
2009,1st Quintile,West,A Bit Too Small,0.15782,189,1185,0.13705,0.17859
2009,1st Quintile,West,Just Right,0.71883,871,1185,0.69322,0.74444
2009,1st Quintile,West,A Bit Too Large,0.07569,87,1185,0.06062,0.09075
2009,1st Quintile,East,A Bit Too Small,0.13548,90,564,0.10721,0.16375
2009,1st Quintile,East,Just Right,0.77606,441,564,0.74162,0.81049
2009,1st Quintile,East,A Bit Too Large,0.05197,33,564,0.03363,0.07031
2009,2nd Quintile,West,A Bit Too Small,0.14748,183,1223,0.12760,0.16736
2009,2nd Quintile,West,Just Right,0.72081,915,1223,0.69566,0.74596
2009,2nd Quintile,West,A Bit Too Large,0.09970,125,1223,0.08290,0.11650
2009,2nd Quintile,East,A Bit Too Small,0.12444,72,607,0.09816,0.15072
2009,2nd Quintile,East,Just Right,0.76752,478,607,0.73389,0.80115
2009,2nd Quintile,East,A Bit Too Large,0.08914,57,607,0.06645,0.11183
2009,3rd Quintile,West,A Bit Too Small,0.12811,182,1311,0.11001,0.14621
2009,3rd Quintile,West,Just Right,0.70091,947,1311,0.67612,0.72571
2009,3rd Quintile,West,A Bit Too Large,0.13916,182,1311,0.12042,0.15790
2009,3rd Quintile,East,A Bit Too Small,0.16502,82,579,0.13476,0.19528
2009,3rd Quintile,East,Just Right,0.69927,424,579,0.66188,0.73665
2009,3rd Quintile,East,A Bit Too Large,0.11206,73,579,0.08635,0.13778
2009,4th Quintile,West,A Bit Too Small,0.13905,211,1623,0.12221,0.15589
2009,4th Quintile,West,Just Right,0.68429,1163,1623,0.66167,0.70691
2009,4th Quintile,West,A Bit Too Large,0.14646,216,1623,0.12925,0.16367
2009,4th Quintile,West,Much Too Large,0.02401,33,1623,0.01656,0.03146
2009,4th Quintile,East,A Bit Too Small,0.14400,47,410,0.10997,0.17802
2009,4th Quintile,East,Just Right,0.66611,306,410,0.62041,0.71182
2009,4th Quintile,East,A Bit Too Large,0.14961,57,410,0.11504,0.18418
2009,5th Quintile,West,A Bit Too Small,0.11621,219,2132,0.10260,0.12982
2009,5th Quintile,West,Just Right,0.63451,1411,2132,0.61407,0.65496
2009,5th Quintile,West,A Bit Too Large,0.20518,432,2132,0.18803,0.22232
2009,5th Quintile,West,Much Too Large,0.03582,70,2132,0.02793,0.04371
2009,5th Quintile,East,Just Right,0.76110,245,296,0.71244,0.80976
2009,5th Quintile,East,A Bit Too Large,0.13459,51,296,0.09564,0.17354
2010,1st Quintile,West,Much Too Small,0.03268,171,2253,0.02534,0.04002
2010,1st Quintile,West,A Bit Too Small,0.16596,550,2253,0.15059,0.18133
2010,1st Quintile,West,Just Right,0.69920,1400,2253,0.68025,0.71814
2010,1st Quintile,West,A Bit Too Large,0.08544,132,2253,0.07390,0.09699
2010,1st Quintile,East,Much Too Small,0.02853,55,859,0.01739,0.03967
2010,1st Quintile,East,A Bit Too Small,0.15795,204,859,0.13355,0.18236
2010,1st Quintile,East,Just Right,0.74719,565,859,0.71811,0.77627
2010,1st Quintile,East,A Bit Too Large,0.04925,35,859,0.03477,0.06373
2010,2nd Quintile,West,Much Too Small,0.01376,70,2041,0.00871,0.01882
2010,2nd Quintile,West,A Bit Too Small,0.13488,422,2041,0.12006,0.14971
2010,2nd Quintile,West,Just Right,0.72889,1385,2041,0.70960,0.74818
2010,2nd Quintile,West,A Bit Too Large,0.11120,164,2041,0.09755,0.12484
2010,2nd Quintile,East,A Bit Too Small,0.12180,149,825,0.09947,0.14413
2010,2nd Quintile,East,Just Right,0.74934,605,825,0.71975,0.77893
