year,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Urban regions,Somewhat concerned,0.53118,5647,8837,0.52078,0.54159
1999,Urban regions,Not concerned at all,0.09832,1147,8837,0.09211,0.10452
1999,Rural regions,Very concerned,0.18110,995,4785,0.17019,0.19201
1999,Rural regions,Somewhat concerned,0.52235,3131,4785,0.50820,0.53651
1999,Rural regions,Not concerned at all,0.11289,659,4785,0.10392,0.12185
2000,Urban regions,Very concerned,0.22618,4184,15574,0.21961,0.23275
2000,Urban regions,Somewhat concerned,0.47205,9013,15574,0.46421,0.47989
2000,Urban regions,Not concerned at all,0.12274,2377,15574,0.11758,0.12789
2000,Rural regions,Very concerned,0.20662,2087,8328,0.19792,0.21532
2000,Rural regions,Somewhat concerned,0.49657,5126,8328,0.48584,0.50731
2000,Rural regions,Not concerned at all,0.11285,1115,8328,0.10605,0.11964
2001,Urban regions,Very concerned,0.21107,3625,14187,0.20436,0.21779
2001,Urban regions,Somewhat concerned,0.48752,8408,14187,0.47929,0.49574
2001,Urban regions,Not concerned at all,0.12154,2154,14187,0.11616,0.12692
2001,Rural regions,Very concerned,0.19950,1787,7561,0.19049,0.20851
2001,Rural regions,Somewhat concerned,0.49945,4682,7561,0.48818,0.51072
2001,Rural regions,Not concerned at all,0.12315,1092,7561,0.11574,0.13056
2002,Urban regions,Very concerned,0.19741,3483,15181,0.19108,0.20374
2002,Urban regions,Somewhat concerned,0.50016,9261,15181,0.49220,0.50811
2002,Urban regions,Not concerned at all,0.12777,2437,15181,0.12246,0.13308
2002,Rural regions,Very concerned,0.18104,1659,7715,0.17245,0.18964
2002,Rural regions,Somewhat concerned,0.50626,4841,7715,0.49510,0.51741
2002,Rural regions,Not concerned at all,0.13829,1215,7715,0.13058,0.14599
2003,Urban regions,Very concerned,0.20326,3379,14645,0.19674,0.20978
2003,Urban regions,Somewhat concerned,0.50499,9063,14645,0.49689,0.51309
2003,Urban regions,Not concerned at all,0.11705,2203,14645,0.11184,0.12226
2003,Rural regions,Very concerned,0.20335,1753,7390,0.19417,0.21253
2003,Rural regions,Somewhat concerned,0.50611,4641,7390,0.49471,0.51751
2003,Rural regions,Not concerned at all,0.12063,996,7390,0.11320,0.12805
2004,Urban regions,Very concerned,0.19371,3245,14235,0.18722,0.20020
2004,Urban regions,Somewhat concerned,0.50180,8662,14235,0.49359,0.51002
2004,Urban regions,Not concerned at all,0.13060,2328,14235,0.12506,0.13613
2004,Rural regions,Very concerned,0.19380,1602,7221,0.18468,0.20292
2004,Rural regions,Somewhat concerned,0.50462,4482,7221,0.49308,0.51615
2004,Rural regions,Not concerned at all,0.13717,1137,7221,0.12924,0.14511
2005,Urban regions,Very concerned,0.23681,3759,13661,0.22968,0.24394
2005,Urban regions,Somewhat concerned,0.48157,7924,13661,0.47320,0.48995
2005,Urban regions,Not concerned at all,0.11525,1978,13661,0.10990,0.12061
2005,Rural regions,Very concerned,0.23295,1845,6909,0.22298,0.24292
2005,Rural regions,Somewhat concerned,0.48085,4063,6909,0.46907,0.49263
2005,Rural regions,Not concerned at all,0.12520,1001,6909,0.11740,0.13301
2006,Urban regions,Very concerned,0.22718,3849,14323,0.22032,0.23405
2006,Urban regions,Somewhat concerned,0.48444,8536,14323,0.47626,0.49263
2006,Urban regions,Not concerned at all,0.11391,1938,14323,0.10871,0.11912
2006,Rural regions,Very concerned,0.20791,1888,7470,0.19870,0.21711
2006,Rural regions,Somewhat concerned,0.49525,4541,7470,0.48391,0.50659
2006,Rural regions,Not concerned at all,0.11921,1041,7470,0.11186,0.12656
2007,Urban regions,Very concerned,0.31483,4980,13352,0.30695,0.32271
2007,Urban regions,Somewhat concerned,0.42016,6962,13352,0.41179,0.42853
2007,Urban regions,Not concerned at all,0.09001,1410,13352,0.08516,0.09487
2007,Rural regions,Very concerned,0.28520,2396,7027,0.27464,0.29575
2007,Rural regions,Somewhat concerned,0.44730,3805,7027,0.43568,0.45893
2007,Rural regions,Not concerned at all,0.10135,826,7027,0.09430,0.10841
2008,Urban regions,Very concerned,0.24411,3559,12622,0.23662,0.25161
2008,Urban regions,Somewhat concerned,0.47651,7353,12622,0.46780,0.48522
2008,Urban regions,Not concerned at all,0.11337,1710,12622,0.10784,0.11891
2008,Rural regions,Very concerned,0.22541,1710,6624,0.21535,0.23547
2008,Rural regions,Somewhat concerned,0.49280,4022,6624,0.48076,0.50484
2008,Rural regions,Not concerned at all,0.12206,892,6624,0.11417,0.12994
2009,Urban regions,Very concerned,0.22979,3167,11634,0.22214,0.23743
2009,Urban regions,Somewhat concerned,0.49374,6923,11634,0.48466,0.50283
2009,Urban regions,Not concerned at all,0.11234,1544,11634,0.10660,0.11808
2009,Rural regions,Very concerned,0.20423,1530,6307,0.19428,0.21418
2009,Rural regions,Somewhat concerned,0.51144,3854,6307,0.49910,0.52378
2009,Rural regions,Not concerned at all,0.12735,923,6307,0.11912,0.13558
2010,Urban regions,Very concerned,0.26279,4755,15560,0.25587,0.26970
2010,Urban regions,Somewhat concerned,0.47987,8972,15560,0.47202,0.48772
2010,Urban regions,Not concerned at all,0.09719,1833,15560,0.09254,0.10185
2010,Rural regions,Very concerned,0.23617,2177,8320,0.22704,0.24530
2010,Rural regions,Somewhat concerned,0.49622,5037,8320,0.48547,0.50696
2010,Rural regions,Not concerned at all,0.11268,1106,8320,0.10588,0.11947
2011,Urban regions,Very concerned,0.23655,4155,13237,0.22931,0.24379
2011,Urban regions,Somewhat concerned,0.43244,7594,13237,0.42400,0.44088
2011,Urban regions,Not concerned at all,0.08776,1488,13237,0.08294,0.09258
2011,Rural regions,Very concerned,0.22189,2070,7254,0.21233,0.23145
2011,Rural regions,Somewhat concerned,0.43790,4251,7254,0.42648,0.44931
2011,Rural regions,Not concerned at all,0.09523,933,7254,0.08847,0.10199
2012,Urban regions,Very concerned,0.21704,3751,12981,0.20995,0.22413
2012,Urban regions,Somewhat concerned,0.45110,7639,12981,0.44254,0.45966
2012,Urban regions,Not concerned at all,0.09554,1591,12981,0.09048,0.10060
2012,Rural regions,Very concerned,0.20366,1914,7404,0.19449,0.21283
2012,Rural regions,Somewhat concerned,0.45970,4452,7404,0.44835,0.47105
2012,Rural regions,Not concerned at all,0.10483,1038,7404,0.09785,0.11181
2013,Urban regions,Very concerned,0.18667,3255,11988,0.17970,0.19365
2013,Urban regions,Somewhat concerned,0.40753,7052,11988,0.39873,0.41633
2013,Urban regions,Not concerned at all,0.09838,1681,11988,0.09304,0.10371
2013,Rural regions,Very concerned,0.18284,1661,6778,0.17364,0.19204
2013,Rural regions,Somewhat concerned,0.43817,4046,6778,0.42636,0.44998
2013,Rural regions,Not concerned at all,0.11340,1071,6778,0.10585,0.12095
2014,Urban regions,Very concerned,0.23123,4944,17554,0.22499,0.23747
2014,Urban regions,Somewhat concerned,0.48144,10069,17554,0.47405,0.48883
2014,Urban regions,Not concerned at all,0.12200,2541,17554,0.11716,0.12685
2014,Rural regions,Very concerned,0.20629,2294,9401,0.19811,0.21447
2014,Rural regions,Somewhat concerned,0.50045,5554,9401,0.49034,0.51055
2014,Rural regions,Not concerned at all,0.13966,1553,9401,0.13265,0.14667
2015,Urban regions,Very concerned,0.22343,4378,16091,0.21700,0.22987
2015,Urban regions,Somewhat concerned,0.47599,9366,16091,0.46827,0.48370
2015,Urban regions,Not concerned at all,0.11659,2347,16091,0.11163,0.12155
2015,Rural regions,Very concerned,0.19805,2010,8785,0.18971,0.20638
2015,Rural regions,Somewhat concerned,0.49744,5311,8785,0.48699,0.50790
2015,Rural regions,Not concerned at all,0.13232,1464,8785,0.12523,0.13940
2016,Urban regions,Very concerned,0.24203,4613,15588,0.23531,0.24876
2016,Urban regions,Somewhat concerned,0.46528,8822,15588,0.45745,0.47311
2016,Urban regions,Not concerned at all,0.11964,2153,15588,0.11455,0.12474
2016,Rural regions,Very concerned,0.21571,2187,8458,0.20694,0.22448
2016,Rural regions,Somewhat concerned,0.49042,4952,8458,0.47976,0.50107
2016,Rural regions,Not concerned at all,0.12887,1319,8458,0.12172,0.13601
2017,Urban regions,Very concerned,0.28323,5857,17062,0.27647,0.28999
2017,Urban regions,Somewhat concerned,0.44294,9229,17062,0.43549,0.45039
2017,Urban regions,Not concerned at all,0.10184,1976,17062,0.09730,0.10638
2017,Rural regions,Very concerned,0.25990,2886,9327,0.25100,0.26881
2017,Rural regions,Somewhat concerned,0.46911,5229,9327,0.45898,0.47923
2017,Rural regions,Not concerned at all,0.10138,1212,9327,0.09525,0.10750
2018,Urban regions,Very concerned,0.26964,5371,16620,0.26289,0.27638
2018,Urban regions,Somewhat concerned,0.46060,9164,16620,0.45302,0.46818
2018,Urban regions,Not concerned at all,0.10334,2085,16620,0.09872,0.10797
2018,Rural regions,Very concerned,0.23639,2485,8936,0.22758,0.24520
2018,Rural regions,Somewhat concerned,0.48111,5087,8936,0.47075,0.49147
2018,Rural regions,Not concerned at all,0.11786,1364,8936,0.11117,0.12454
2019,Urban regions,Very concerned,0.38049,7770,16296,0.37303,0.38794
2019,Urban regions,Somewhat concerned,0.37937,7347,16296,0.37192,0.38682
2019,Urban regions,Not concerned at all,0.06656,1179,16296,0.06273,0.07038
2019,Rural regions,Very concerned,0.35803,3706,8758,0.34799,0.36808
2019,Rural regions,Somewhat concerned,0.39964,4305,8758,0.38938,0.40990
2019,Rural regions,Not concerned at all,0.07271,747,8758,0.06728,0.07815
2020,Urban regions,Very concerned,0.30873,6289,16939,0.30178,0.31569
2020,Urban regions,Somewhat concerned,0.43222,8741,16939,0.42476,0.43968
2020,Urban regions,Not concerned at all,0.08456,1909,16939,0.08037,0.08875
2020,Rural regions,Very concerned,0.27712,2782,8608,0.26766,0.28658
2020,Rural regions,Somewhat concerned,0.45594,4727,8608,0.44542,0.46646
2020,Rural regions,Not concerned at all,0.09018,1099,8608,0.08413,0.09623
2021,Urban regions,Very concerned,0.35756,5045,11368,0.34875,0.36637
2021,Urban regions,Somewhat concerned,0.38863,5412,11368,0.37967,0.39759
2021,Urban regions,Not concerned at all,0.07041,911,11368,0.06570,0.07511
2021,Rural regions,Very concerned,0.34385,2297,5786,0.33161,0.35609
2021,Rural regions,Somewhat concerned,0.41065,2937,5786,0.39797,0.42332
2021,Rural regions,Not concerned at all,0.07337,552,5786,0.06665,0.08009
