year,age_gr,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,17-29 y.,Rural regions,Not concerned at all,0.03661,38,635,0.02199,0.05123
1987,30-45 y.,Urban regions,Very concerned,0.62564,1420,2495,0.60665,0.64463
1987,30-45 y.,Urban regions,Somewhat concerned,0.33115,920,2495,0.31268,0.34962
1987,30-45 y.,Urban regions,Not concerned at all,0.03373,155,2495,0.02665,0.04082
1987,30-45 y.,Rural regions,Very concerned,0.54780,331,637,0.50912,0.58649
1987,30-45 y.,Rural regions,Somewhat concerned,0.38754,249,637,0.34968,0.42541
1987,30-45 y.,Rural regions,Not concerned at all,0.04282,57,637,0.02708,0.05855
1987,46-65 y.,Urban regions,Very concerned,0.54149,1293,2517,0.52202,0.56096
1987,46-65 y.,Urban regions,Somewhat concerned,0.40054,1039,2517,0.38139,0.41969
1987,46-65 y.,Urban regions,Not concerned at all,0.04445,185,2517,0.03640,0.05250
1987,46-65 y.,Rural regions,Very concerned,0.55584,358,654,0.51773,0.59395
1987,46-65 y.,Rural regions,Somewhat concerned,0.38767,257,654,0.35030,0.42504
1987,46-65 y.,Rural regions,Not concerned at all,0.04609,39,654,0.03001,0.06218
1987,66 and older,Urban regions,Very concerned,0.48888,381,783,0.45385,0.52392
1987,66 and older,Urban regions,Somewhat concerned,0.38698,317,783,0.35284,0.42112
1987,66 and older,Urban regions,Not concerned at all,0.10556,85,783,0.08403,0.12710
1987,66 and older,Rural regions,Very concerned,0.43400,113,267,0.37444,0.49356
1987,66 and older,Rural regions,Somewhat concerned,0.41768,118,267,0.35842,0.47695
1987,66 and older,Rural regions,Not concerned at all,0.13062,36,267,0.09012,0.17112
1988,17-29 y.,Urban regions,Very concerned,0.62556,1271,2270,0.60564,0.64547
1988,17-29 y.,Urban regions,Somewhat concerned,0.32492,839,2270,0.30565,0.34419
1988,17-29 y.,Urban regions,Not concerned at all,0.03867,160,2270,0.03074,0.04661
1988,17-29 y.,Rural regions,Very concerned,0.59489,338,574,0.55470,0.63509
1988,17-29 y.,Rural regions,Somewhat concerned,0.35089,198,574,0.31182,0.38997
1988,17-29 y.,Rural regions,Not concerned at all,0.04811,38,574,0.03059,0.06563
1988,30-45 y.,Urban regions,Very concerned,0.62175,1281,2319,0.60201,0.64149
1988,30-45 y.,Urban regions,Somewhat concerned,0.34008,898,2319,0.32080,0.35937
1988,30-45 y.,Urban regions,Not concerned at all,0.03338,140,2319,0.02606,0.04069
1988,30-45 y.,Rural regions,Very concerned,0.56244,339,611,0.52307,0.60181
1988,30-45 y.,Rural regions,Somewhat concerned,0.38832,238,611,0.34964,0.42699
1988,30-45 y.,Rural regions,Not concerned at all,0.03447,34,611,0.01999,0.04894
1988,46-65 y.,Urban regions,Very concerned,0.55201,1265,2448,0.53231,0.57171
1988,46-65 y.,Urban regions,Somewhat concerned,0.39024,1017,2448,0.37091,0.40957
1988,46-65 y.,Urban regions,Not concerned at all,0.04183,166,2448,0.03390,0.04976
1988,46-65 y.,Rural regions,Very concerned,0.47911,312,590,0.43876,0.51945
1988,46-65 y.,Rural regions,Somewhat concerned,0.46265,278,590,0.42238,0.50292
1988,66 and older,Urban regions,Very concerned,0.44504,331,769,0.40989,0.48019
1988,66 and older,Urban regions,Somewhat concerned,0.43593,354,769,0.40085,0.47100
1988,66 and older,Urban regions,Not concerned at all,0.10477,84,769,0.08311,0.12643
1988,66 and older,Rural regions,Very concerned,0.40067,100,224,0.33635,0.46498
1988,66 and older,Rural regions,Somewhat concerned,0.47465,124,224,0.40911,0.54019
1989,17-29 y.,Urban regions,Very concerned,0.69298,1388,2246,0.67390,0.71206
1989,17-29 y.,Urban regions,Somewhat concerned,0.27216,724,2246,0.25375,0.29057
1989,17-29 y.,Urban regions,Not concerned at all,0.03025,134,2246,0.02316,0.03733
1989,17-29 y.,Rural regions,Very concerned,0.66939,367,557,0.63029,0.70850
1989,17-29 y.,Rural regions,Somewhat concerned,0.27886,154,557,0.24158,0.31613
1989,17-29 y.,Rural regions,Not concerned at all,0.03945,36,557,0.02327,0.05564
1989,30-45 y.,Urban regions,Very concerned,0.67722,1391,2255,0.65792,0.69652
1989,30-45 y.,Urban regions,Somewhat concerned,0.28709,740,2255,0.26841,0.30577
1989,30-45 y.,Urban regions,Not concerned at all,0.03079,124,2255,0.02365,0.03792
1989,30-45 y.,Rural regions,Very concerned,0.66871,358,570,0.63004,0.70738
1989,30-45 y.,Rural regions,Somewhat concerned,0.29017,179,570,0.25288,0.32746
1989,30-45 y.,Rural regions,Not concerned at all,0.03830,33,570,0.02253,0.05407
1989,46-65 y.,Urban regions,Very concerned,0.59698,1298,2361,0.57719,0.61677
1989,46-65 y.,Urban regions,Somewhat concerned,0.35036,893,2361,0.33111,0.36961
1989,46-65 y.,Urban regions,Not concerned at all,0.03898,170,2361,0.03117,0.04679
1989,46-65 y.,Rural regions,Very concerned,0.57781,334,576,0.53744,0.61818
1989,46-65 y.,Rural regions,Somewhat concerned,0.35181,209,576,0.31278,0.39085
1989,46-65 y.,Rural regions,Not concerned at all,0.04902,33,576,0.03137,0.06667
1989,66 and older,Urban regions,Very concerned,0.51006,382,754,0.47435,0.54576
1989,66 and older,Urban regions,Somewhat concerned,0.39952,312,754,0.36454,0.43450
1989,66 and older,Urban regions,Not concerned at all,0.08051,60,754,0.06108,0.09994
1989,66 and older,Rural regions,Very concerned,0.48005,118,224,0.41448,0.54563
1989,66 and older,Rural regions,Somewhat concerned,0.41439,106,224,0.34973,0.47904
1990,17-29 y.,Urban regions,Very concerned,0.67977,1569,2499,0.66148,0.69807
1990,17-29 y.,Urban regions,Somewhat concerned,0.27924,796,2499,0.26165,0.29684
1990,17-29 y.,Urban regions,Not concerned at all,0.03411,134,2499,0.02699,0.04123
1990,17-29 y.,Rural regions,Very concerned,0.61751,787,1311,0.59119,0.64383
1990,17-29 y.,Rural regions,Somewhat concerned,0.34714,482,1311,0.32136,0.37292
1990,17-29 y.,Rural regions,Not concerned at all,0.02771,42,1311,0.01883,0.03660
1990,30-45 y.,Urban regions,Very concerned,0.69351,1746,2722,0.67619,0.71083
1990,30-45 y.,Urban regions,Somewhat concerned,0.27171,858,2722,0.25500,0.28843
1990,30-45 y.,Urban regions,Not concerned at all,0.03033,118,2722,0.02389,0.03678
1990,30-45 y.,Rural regions,Very concerned,0.61143,909,1525,0.58696,0.63590
1990,30-45 y.,Rural regions,Somewhat concerned,0.35280,568,1525,0.32881,0.37679
1990,30-45 y.,Rural regions,Not concerned at all,0.03104,48,1525,0.02234,0.03975
1990,46-65 y.,Urban regions,Very concerned,0.60941,1607,2765,0.59122,0.62760
1990,46-65 y.,Urban regions,Somewhat concerned,0.34488,1004,2765,0.32716,0.36260
1990,46-65 y.,Urban regions,Not concerned at all,0.03550,154,2765,0.02860,0.04240
1990,46-65 y.,Rural regions,Very concerned,0.58643,843,1440,0.56099,0.61188
1990,46-65 y.,Rural regions,Somewhat concerned,0.37340,555,1440,0.34841,0.39839
1990,46-65 y.,Rural regions,Not concerned at all,0.03045,42,1440,0.02157,0.03933
1990,66 and older,Urban regions,Very concerned,0.45679,416,897,0.42417,0.48941
1990,66 and older,Urban regions,Somewhat concerned,0.42267,392,897,0.39032,0.45501
1990,66 and older,Urban regions,Not concerned at all,0.10568,89,897,0.08555,0.12581
1990,66 and older,Rural regions,Very concerned,0.46889,256,540,0.42676,0.51102
1990,66 and older,Rural regions,Somewhat concerned,0.42257,234,540,0.38086,0.46427
1990,66 and older,Rural regions,Not concerned at all,0.09717,50,540,0.07216,0.12218
1991,17-29 y.,Urban regions,Very concerned,0.61270,1332,2407,0.59323,0.63217
1991,17-29 y.,Urban regions,Somewhat concerned,0.34778,939,2407,0.32875,0.36681
1991,17-29 y.,Urban regions,Not concerned at all,0.03552,136,2407,0.02813,0.04292
1991,17-29 y.,Rural regions,Very concerned,0.55182,640,1243,0.52416,0.57948
1991,17-29 y.,Rural regions,Somewhat concerned,0.40190,536,1243,0.37463,0.42916
1991,17-29 y.,Rural regions,Not concerned at all,0.03982,67,1243,0.02894,0.05069
1991,30-45 y.,Urban regions,Very concerned,0.57690,1445,2721,0.55833,0.59546
1991,30-45 y.,Urban regions,Somewhat concerned,0.38310,1145,2721,0.36483,0.40137
1991,30-45 y.,Urban regions,Not concerned at all,0.03498,131,2721,0.02808,0.04189
1991,30-45 y.,Rural regions,Very concerned,0.48123,691,1529,0.45617,0.50628
1991,30-45 y.,Rural regions,Somewhat concerned,0.47057,778,1529,0.44555,0.49560
1991,30-45 y.,Rural regions,Not concerned at all,0.04233,60,1529,0.03224,0.05243
1991,46-65 y.,Urban regions,Very concerned,0.48670,1203,2674,0.46775,0.50565
1991,46-65 y.,Urban regions,Somewhat concerned,0.46216,1273,2674,0.44326,0.48106
1991,46-65 y.,Urban regions,Not concerned at all,0.04461,198,2674,0.03679,0.05244
1991,46-65 y.,Rural regions,Very concerned,0.45882,647,1410,0.43280,0.48484
1991,46-65 y.,Rural regions,Somewhat concerned,0.48910,705,1410,0.46300,0.51520
1991,46-65 y.,Rural regions,Not concerned at all,0.04200,58,1410,0.03152,0.05247
1991,66 and older,Urban regions,Very concerned,0.40793,372,905,0.37589,0.43997
1991,66 and older,Urban regions,Somewhat concerned,0.48245,435,905,0.44987,0.51502
1991,66 and older,Urban regions,Not concerned at all,0.09935,98,905,0.07985,0.11885
1991,66 and older,Rural regions,Very concerned,0.32921,174,525,0.28897,0.36944
1991,66 and older,Rural regions,Somewhat concerned,0.56528,302,525,0.52283,0.60772
1991,66 and older,Rural regions,Not concerned at all,0.10338,49,525,0.07731,0.12945
1992,17-29 y.,Urban regions,Very concerned,0.66003,1416,2340,0.64083,0.67923
1992,17-29 y.,Urban regions,Somewhat concerned,0.30032,804,2340,0.28174,0.31890
1992,17-29 y.,Urban regions,Not concerned at all,0.03245,120,2340,0.02527,0.03963
1992,17-29 y.,Rural regions,Very concerned,0.58293,677,1171,0.55467,0.61118
1992,17-29 y.,Rural regions,Somewhat concerned,0.37187,444,1171,0.34418,0.39956
1992,17-29 y.,Rural regions,Not concerned at all,0.03455,50,1171,0.02408,0.04501
1992,30-45 y.,Urban regions,Very concerned,0.65302,1659,2705,0.63508,0.67096
1992,30-45 y.,Urban regions,Somewhat concerned,0.32250,954,2705,0.30488,0.34012
1992,30-45 y.,Urban regions,Not concerned at all,0.02126,92,2705,0.01583,0.02670
1992,30-45 y.,Rural regions,Very concerned,0.55112,810,1486,0.52583,0.57642
1992,30-45 y.,Rural regions,Somewhat concerned,0.41371,631,1486,0.38866,0.43876
1992,30-45 y.,Rural regions,Not concerned at all,0.02896,45,1486,0.02043,0.03748
1992,46-65 y.,Urban regions,Very concerned,0.56706,1381,2627,0.54811,0.58601
1992,46-65 y.,Urban regions,Somewhat concerned,0.38412,1093,2627,0.36552,0.40272
1992,46-65 y.,Urban regions,Not concerned at all,0.03991,153,2627,0.03242,0.04740
1992,46-65 y.,Rural regions,Very concerned,0.52316,723,1340,0.49641,0.54992
1992,46-65 y.,Rural regions,Somewhat concerned,0.42831,575,1340,0.40180,0.45481
1992,46-65 y.,Rural regions,Not concerned at all,0.03584,42,1340,0.02588,0.04579
1992,66 and older,Urban regions,Very concerned,0.48714,455,918,0.45478,0.51949
1992,66 and older,Urban regions,Somewhat concerned,0.41941,389,918,0.38747,0.45135
1992,66 and older,Urban regions,Not concerned at all,0.08318,74,918,0.06531,0.10105
1992,66 and older,Rural regions,Very concerned,0.45344,234,510,0.41019,0.49669
1992,66 and older,Rural regions,Somewhat concerned,0.46611,242,510,0.42277,0.50945
1992,66 and older,Rural regions,Not concerned at all,0.07005,34,510,0.04788,0.09222
1993,17-29 y.,Urban regions,Very concerned,0.58300,1272,2301,0.56285,0.60315
1993,17-29 y.,Urban regions,Somewhat concerned,0.37735,923,2301,0.35754,0.39716
1993,17-29 y.,Urban regions,Not concerned at all,0.03293,106,2301,0.02563,0.04022
1993,17-29 y.,Rural regions,Very concerned,0.54756,614,1154,0.51883,0.57629
1993,17-29 y.,Rural regions,Somewhat concerned,0.40098,488,1154,0.37269,0.42927
1993,17-29 y.,Rural regions,Not concerned at all,0.03897,52,1154,0.02780,0.05014
1993,30-45 y.,Urban regions,Very concerned,0.56990,1489,2703,0.55123,0.58857
1993,30-45 y.,Urban regions,Somewhat concerned,0.39996,1106,2703,0.38149,0.41843
1993,30-45 y.,Urban regions,Not concerned at all,0.02626,108,2703,0.02023,0.03229
1993,30-45 y.,Rural regions,Very concerned,0.48807,696,1479,0.46259,0.51355
1993,30-45 y.,Rural regions,Somewhat concerned,0.47886,738,1479,0.45339,0.50433
1993,30-45 y.,Rural regions,Not concerned at all,0.02711,45,1479,0.01883,0.03539
1993,46-65 y.,Urban regions,Very concerned,0.47022,1173,2587,0.45099,0.48946
1993,46-65 y.,Urban regions,Somewhat concerned,0.47638,1269,2587,0.45713,0.49563
1993,46-65 y.,Urban regions,Not concerned at all,0.04420,145,2587,0.03628,0.05213
1993,46-65 y.,Rural regions,Very concerned,0.44727,582,1328,0.42052,0.47402
1993,46-65 y.,Rural regions,Somewhat concerned,0.51172,695,1328,0.48483,0.53862
1993,46-65 y.,Rural regions,Not concerned at all,0.03438,51,1328,0.02457,0.04418
1993,66 and older,Urban regions,Very concerned,0.44286,412,928,0.41088,0.47484
1993,66 and older,Urban regions,Somewhat concerned,0.45465,445,928,0.42259,0.48670
1993,66 and older,Urban regions,Not concerned at all,0.08083,71,928,0.06328,0.09837
1993,66 and older,Rural regions,Very concerned,0.39410,210,495,0.35100,0.43719
1993,66 and older,Rural regions,Somewhat concerned,0.54191,285,495,0.49797,0.58584
1994,17-29 y.,Urban regions,Very concerned,0.47616,1002,2220,0.45538,0.49694
1994,17-29 y.,Urban regions,Somewhat concerned,0.47147,1091,2220,0.45070,0.49224
1994,17-29 y.,Urban regions,Not concerned at all,0.04718,127,2220,0.03836,0.05600
1994,17-29 y.,Rural regions,Very concerned,0.41546,459,1102,0.38635,0.44457
1994,17-29 y.,Rural regions,Somewhat concerned,0.53263,578,1102,0.50316,0.56210
1994,17-29 y.,Rural regions,Not concerned at all,0.04447,65,1102,0.03229,0.05664
1994,30-45 y.,Urban regions,Very concerned,0.44658,1134,2677,0.42775,0.46542
1994,30-45 y.,Urban regions,Somewhat concerned,0.51198,1406,2677,0.49304,0.53092
1994,30-45 y.,Urban regions,Not concerned at all,0.03764,137,2677,0.03043,0.04485
1994,30-45 y.,Rural regions,Very concerned,0.36333,491,1449,0.33856,0.38810
1994,30-45 y.,Rural regions,Somewhat concerned,0.58093,881,1449,0.55551,0.60634
1994,30-45 y.,Rural regions,Not concerned at all,0.04992,77,1449,0.03871,0.06114
1994,46-65 y.,Urban regions,Very concerned,0.38666,919,2552,0.36776,0.40556
1994,46-65 y.,Urban regions,Somewhat concerned,0.54886,1430,2552,0.52955,0.56817
1994,46-65 y.,Urban regions,Not concerned at all,0.06132,203,2552,0.05201,0.07063
1994,46-65 y.,Rural regions,Very concerned,0.33554,437,1322,0.31007,0.36100
1994,46-65 y.,Rural regions,Somewhat concerned,0.59704,804,1322,0.57059,0.62349
1994,46-65 y.,Rural regions,Not concerned at all,0.06234,81,1322,0.04930,0.07538
1994,66 and older,Urban regions,Very concerned,0.31358,306,953,0.28411,0.34305
1994,66 and older,Urban regions,Somewhat concerned,0.55964,543,953,0.52810,0.59117
1994,66 and older,Urban regions,Not concerned at all,0.10760,104,953,0.08792,0.12728
1994,66 and older,Rural regions,Very concerned,0.25875,138,511,0.22074,0.29676
1994,66 and older,Rural regions,Somewhat concerned,0.62123,326,511,0.57912,0.66333
1994,66 and older,Rural regions,Not concerned at all,0.09896,47,511,0.07304,0.12487
1995,17-29 y.,Urban regions,Very concerned,0.52106,1092,2211,0.50023,0.54189
1995,17-29 y.,Urban regions,Somewhat concerned,0.42449,1003,2211,0.40388,0.44510
1995,17-29 y.,Urban regions,Not concerned at all,0.04513,116,2211,0.03647,0.05378
1995,17-29 y.,Rural regions,Very concerned,0.46087,497,1114,0.43158,0.49015
1995,17-29 y.,Rural regions,Somewhat concerned,0.49687,566,1114,0.46749,0.52624
1995,17-29 y.,Rural regions,Not concerned at all,0.03210,51,1114,0.02175,0.04246
1995,30-45 y.,Urban regions,Very concerned,0.47362,1291,2863,0.45533,0.49192
1995,30-45 y.,Urban regions,Somewhat concerned,0.47916,1430,2863,0.46086,0.49746
1995,30-45 y.,Urban regions,Not concerned at all,0.03883,142,2863,0.03175,0.04591
1995,30-45 y.,Rural regions,Very concerned,0.41989,587,1544,0.39527,0.44452
1995,30-45 y.,Rural regions,Somewhat concerned,0.52789,888,1544,0.50298,0.55280
1995,30-45 y.,Rural regions,Not concerned at all,0.04112,69,1544,0.03121,0.05103
1995,46-65 y.,Urban regions,Very concerned,0.42035,1044,2572,0.40127,0.43943
1995,46-65 y.,Urban regions,Somewhat concerned,0.51300,1352,2572,0.49368,0.53232
1995,46-65 y.,Urban regions,Not concerned at all,0.05514,176,2572,0.04632,0.06396
1995,46-65 y.,Rural regions,Very concerned,0.39336,526,1358,0.36737,0.41935
1995,46-65 y.,Rural regions,Somewhat concerned,0.53660,752,1358,0.51006,0.56313
1995,46-65 y.,Rural regions,Not concerned at all,0.05706,80,1358,0.04472,0.06940
1995,66 and older,Urban regions,Very concerned,0.38410,388,1000,0.35394,0.41426
1995,66 and older,Urban regions,Somewhat concerned,0.51098,514,1000,0.47998,0.54198
1995,66 and older,Urban regions,Not concerned at all,0.09677,98,1000,0.07844,0.11511
1995,66 and older,Rural regions,Very concerned,0.35444,185,510,0.31288,0.39600
1995,66 and older,Rural regions,Somewhat concerned,0.55502,285,510,0.51185,0.59820
1995,66 and older,Rural regions,Not concerned at all,0.08562,40,510,0.06131,0.10993
1996,17-29 y.,Urban regions,Very concerned,0.44486,867,2058,0.42339,0.46634
1996,17-29 y.,Urban regions,Somewhat concerned,0.49007,1035,2058,0.46847,0.51168
1996,17-29 y.,Urban regions,Not concerned at all,0.05605,156,2058,0.04611,0.06600
1996,17-29 y.,Rural regions,Very concerned,0.39563,430,1089,0.36657,0.42468
1996,17-29 y.,Rural regions,Somewhat concerned,0.54492,584,1089,0.51533,0.57451
1996,17-29 y.,Rural regions,Not concerned at all,0.05497,75,1089,0.04142,0.06851
1996,30-45 y.,Urban regions,Very concerned,0.40288,1104,2896,0.38501,0.42075
1996,30-45 y.,Urban regions,Somewhat concerned,0.54025,1614,2896,0.52209,0.55840
1996,30-45 y.,Urban regions,Not concerned at all,0.05285,178,2896,0.04470,0.06101
1996,30-45 y.,Rural regions,Very concerned,0.36365,509,1527,0.33951,0.38778
1996,30-45 y.,Rural regions,Somewhat concerned,0.58560,933,1527,0.56088,0.61032
1996,30-45 y.,Rural regions,Not concerned at all,0.04754,85,1527,0.03686,0.05821
1996,46-65 y.,Urban regions,Very concerned,0.36324,848,2510,0.34443,0.38206
1996,46-65 y.,Urban regions,Somewhat concerned,0.55928,1429,2510,0.53985,0.57871
1996,46-65 y.,Urban regions,Not concerned at all,0.07193,233,2510,0.06182,0.08204
1996,46-65 y.,Rural regions,Very concerned,0.31444,434,1375,0.28989,0.33899
1996,46-65 y.,Rural regions,Somewhat concerned,0.60501,841,1375,0.57916,0.63086
1996,46-65 y.,Rural regions,Not concerned at all,0.07301,100,1375,0.05925,0.08676
1996,66 and older,Urban regions,Very concerned,0.31888,328,1021,0.29028,0.34748
1996,66 and older,Urban regions,Somewhat concerned,0.56856,583,1021,0.53816,0.59895
1996,66 and older,Urban regions,Not concerned at all,0.10242,110,1021,0.08381,0.12103
1996,66 and older,Rural regions,Very concerned,0.31914,159,516,0.27888,0.35940
1996,66 and older,Rural regions,Somewhat concerned,0.58004,307,516,0.53741,0.62267
1996,66 and older,Rural regions,Not concerned at all,0.09631,50,516,0.07083,0.12179
1997,17-29 y.,Urban regions,Very concerned,0.44611,811,1962,0.42410,0.46811
1997,17-29 y.,Urban regions,Somewhat concerned,0.47693,982,1962,0.45482,0.49904
1997,17-29 y.,Urban regions,Not concerned at all,0.07078,169,1962,0.05943,0.08213
1997,17-29 y.,Rural regions,Very concerned,0.40372,407,1053,0.37407,0.43336
1997,17-29 y.,Rural regions,Somewhat concerned,0.52989,561,1053,0.49973,0.56005
1997,17-29 y.,Rural regions,Not concerned at all,0.06193,85,1053,0.04737,0.07650
1997,30-45 y.,Urban regions,Very concerned,0.35675,988,2868,0.33922,0.37429
1997,30-45 y.,Urban regions,Somewhat concerned,0.58417,1677,2868,0.56613,0.60221
1997,30-45 y.,Urban regions,Not concerned at all,0.05692,203,2868,0.04844,0.06540
1997,30-45 y.,Rural regions,Very concerned,0.29899,426,1482,0.27567,0.32230
1997,30-45 y.,Rural regions,Somewhat concerned,0.61065,938,1482,0.58582,0.63549
1997,30-45 y.,Rural regions,Not concerned at all,0.08164,118,1482,0.06770,0.09559
1997,46-65 y.,Urban regions,Very concerned,0.35133,807,2466,0.33248,0.37018
1997,46-65 y.,Urban regions,Somewhat concerned,0.55656,1400,2466,0.53695,0.57617
1997,46-65 y.,Urban regions,Not concerned at all,0.08997,259,2466,0.07867,0.10127
1997,46-65 y.,Rural regions,Very concerned,0.30497,405,1377,0.28064,0.32929
1997,46-65 y.,Rural regions,Somewhat concerned,0.61965,868,1377,0.59400,0.64530
1997,46-65 y.,Rural regions,Not concerned at all,0.07188,104,1377,0.05823,0.08553
1997,66 and older,Urban regions,Very concerned,0.29721,312,1041,0.26944,0.32499
1997,66 and older,Urban regions,Somewhat concerned,0.56271,592,1041,0.53256,0.59285
1997,66 and older,Urban regions,Not concerned at all,0.12552,137,1041,0.10538,0.14565
1997,66 and older,Rural regions,Very concerned,0.32393,170,526,0.28390,0.36396
1997,66 and older,Rural regions,Somewhat concerned,0.54608,292,526,0.50349,0.58867
1997,66 and older,Rural regions,Not concerned at all,0.12239,64,526,0.09435,0.15042
1998,17-29 y.,Urban regions,Very concerned,0.34830,688,2047,0.32765,0.36894
1998,17-29 y.,Urban regions,Somewhat concerned,0.56432,1194,2047,0.54284,0.58581
1998,17-29 y.,Urban regions,Not concerned at all,0.08214,165,2047,0.07024,0.09404
1998,17-29 y.,Rural regions,Very concerned,0.30569,314,1106,0.27852,0.33285
1998,17-29 y.,Rural regions,Somewhat concerned,0.61218,698,1106,0.58345,0.64091
1998,17-29 y.,Rural regions,Not concerned at all,0.07967,94,1106,0.06370,0.09564
1998,30-45 y.,Urban regions,Very concerned,0.33860,1024,3160,0.32210,0.35510
1998,30-45 y.,Urban regions,Somewhat concerned,0.59291,1915,3160,0.57577,0.61004
1998,30-45 y.,Urban regions,Not concerned at all,0.06411,221,3160,0.05557,0.07265
1998,30-45 y.,Rural regions,Very concerned,0.30265,470,1653,0.28050,0.32481
1998,30-45 y.,Rural regions,Somewhat concerned,0.63695,1072,1653,0.61376,0.66014
1998,30-45 y.,Rural regions,Not concerned at all,0.05942,111,1653,0.04802,0.07082
1998,46-65 y.,Urban regions,Very concerned,0.35040,944,2798,0.33272,0.36808
1998,46-65 y.,Urban regions,Somewhat concerned,0.57445,1619,2798,0.55612,0.59277
