year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,Urban regions,male,7288,7.85002,7.81778,7.88225,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2013,Urban regions,female,8937,7.65638,7.62523,7.68753,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2013,Rural regions,male,4258,7.75840,7.71592,7.80089,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2013,Rural regions,female,5033,7.62637,7.58589,7.66686,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2014,Urban regions,Implausible value,,,,,,,,,,,,
2014,Urban regions,male,,,,,,,,,,,,
2014,Urban regions,female,,,,,,,,,,,,
2014,Rural regions,No answer / don't know,,,,,,,,,,,,
2014,Rural regions,male,,,,,,,,,,,,
2014,Rural regions,female,,,,,,,,,,,,
2015,Urban regions,Implausible value,,,,,,,,,,,,
2015,Urban regions,No answer / don't know,,,,,,,,,,,,
2015,Urban regions,male,7330,7.78446,7.75269,7.81623,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2015,Urban regions,female,8763,7.61597,7.58470,7.64724,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2015,Rural regions,male,4040,7.77655,7.73399,7.81910,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2015,Rural regions,female,4724,7.63949,7.59717,7.68181,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2016,Urban regions,Implausible value,,,,,,,,,,,,
2016,Urban regions,No answer / don't know,,,,,,,,,,,,
2016,Urban regions,male,,,,,,,,,,,,
2016,Urban regions,female,,,,,,,,,,,,
2016,Rural regions,No answer / don't know,,,,,,,,,,,,
2016,Rural regions,male,,,,,,,,,,,,
2016,Rural regions,female,,,,,,,,,,,,
2017,Urban regions,Implausible value,,,,,,,,,,,,
2017,Urban regions,No answer / don't know,,,,,,,,,,,,
2017,Urban regions,male,7849,7.71943,7.68866,7.75020,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,Urban regions,female,9254,7.56591,7.53570,7.59613,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,Rural regions,male,4358,7.70323,7.66125,7.74522,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,Rural regions,female,4970,7.53392,7.49228,7.57556,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2018,Urban regions,Implausible value,,,,,,,,,,,,
2018,Urban regions,No answer / don't know,,,,,,,,,,,,
2018,Urban regions,male,,,,,,,,,,,,
2018,Urban regions,female,,,,,,,,,,,,
2018,Rural regions,male,,,,,,,,,,,,
2018,Rural regions,female,,,,,,,,,,,,
2019,No answer / don't know,Implausible value,,,,,,,,,,,,
2019,No answer / don't know,male,296,7.74514,7.56649,7.92378,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2019,No answer / don't know,female,251,7.64323,7.43983,7.84663,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Urban regions,Implausible value,,,,,,,,,,,,
2019,Urban regions,No answer / don't know,,,,,,,,,,,,
2019,Urban regions,male,7750,7.69267,7.66141,7.72394,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Urban regions,female,8584,7.49699,7.46543,7.52854,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Rural regions,No answer / don't know,,,,,,,,,,,,
2019,Rural regions,male,4191,7.59694,7.55444,7.63944,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Rural regions,female,4551,7.43154,7.38649,7.47659,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,Urban regions,Implausible value,,,,,,,,,,,,
2020,Urban regions,No answer / don't know,,,,,,,,,,,,
2020,Urban regions,male,9334,7.82388,7.79572,7.85203,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2020,Urban regions,female,9624,7.63535,7.60682,7.66388,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,Rural regions,No answer / don't know,,,,,,,,,,,,
2020,Rural regions,male,4557,7.75060,7.71109,7.79010,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,Rural regions,female,4736,7.60196,7.55815,7.64577,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,No answer / don't know,female,,,,,,,,,,,,
2021,Urban regions,Implausible value,,,,,,,,,,,,
2021,Urban regions,No answer / don't know,,,,,,,,,,,,
2021,Urban regions,male,6364,7.69460,7.66287,7.72634,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,Urban regions,female,6695,7.57074,7.53775,7.60373,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,Rural regions,No answer / don't know,,,,,,,,,,,,
2021,Rural regions,male,2979,7.67446,7.62616,7.72276,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,Rural regions,female,3204,7.40474,7.35223,7.45726,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Urban regions,Implausible value,,,,,,,,,,,,
2022,Urban regions,No answer / don't know,,,,,,,,,,,,
2022,Urban regions,male,9370,7.75370,7.72698,7.78042,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Urban regions,female,9668,7.55538,7.52637,7.58438,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Rural regions,Implausible value,,,,,,,,,,,,
2022,Rural regions,No answer / don't know,,,,,,,,,,,,
2022,Rural regions,male,4177,7.63020,7.58954,7.67087,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Rural regions,female,4578,7.46165,7.41973,7.50356,7.00000,8.00000,8.00000,5.50000,9.50000,,,
