"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1997","Sonstige","4","114.67","128","104","106.4","122.94"
"1997","Sonstige","5 Einkommensstärkstes Quintil","130.31","127.5","32","118.1","142.52"
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","82.77","76.5","936","80.82","84.72"
"1998","(Ehe-)Paar ohne Kind(er)","2","87.91","79.5","920","85.92","89.9"
"1998","(Ehe-)Paar ohne Kind(er)","3","88.85","83.5","1122","87.04","90.66"
"1998","(Ehe-)Paar ohne Kind(er)","4","97.75","89.5","854","95.31","100.19"
"1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","115.55","109","526","112.21","118.89"
"1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.38","53.5","549","56.41","60.35"
"1998","1-Pers.- Haushalt","2","65.51","59.5","491","63.17","67.85"
"1998","1-Pers.- Haushalt","3","65.97","61.5","305","63.32","68.62"
"1998","1-Pers.- Haushalt","4","75.54","65.5","218","71.15","79.93"
"1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","85.57","79","143","80.16","90.98"
"1998","Alleinerziehende","1 Einkommensschwächstes Quintil","78.07","71","576","75.94","80.2"
"1998","Alleinerziehende","2","88.49","81.5","269","84.42","92.56"
"1998","Alleinerziehende","3","85.81","83.5","160","81.43","90.19"
"1998","Alleinerziehende","4","128.66","117.5","66","117.92","139.4"
"1998","Alleinerziehende","5 Einkommensstärkstes Quintil","97.86","82.5","34","89.19","106.53"
"1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.25","95.5","4036","100.2","102.3"
"1998","Paar mit Kind(ern)","2","108.62","101.5","3171","107.36","109.88"
"1998","Paar mit Kind(ern)","3","119.19","114.5","1833","117.42","120.96"
"1998","Paar mit Kind(ern)","4","127.74","124.5","1111","125.22","130.26"
"1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","160.05","141.5","431","154.93","165.17"
"1998","Sonstige","1 Einkommensschwächstes Quintil","109.9","97","342","104.9","114.9"
"1998","Sonstige","2","102.39","89.5","323","97.6","107.18"
"1998","Sonstige","3","115.54","115","177","109.47","121.61"
"1998","Sonstige","4","133.86","136","134","126.26","141.46"
"1998","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","82.8","77.5","746","80.72","84.88"
"1999","(Ehe-)Paar ohne Kind(er)","2","84.27","76","908","82.29","86.25"
"1999","(Ehe-)Paar ohne Kind(er)","3","91.67","84.5","1114","89.85","93.49"
"1999","(Ehe-)Paar ohne Kind(er)","4","96.26","89.5","958","94.02","98.5"
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","116.62","109","586","113.47","119.77"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.28","53.5","498","56.11","60.45"
"1999","1-Pers.- Haushalt","2","64.81","58.5","472","62.33","67.29"
"1999","1-Pers.- Haushalt","3","65.89","61.5","284","63.09","68.69"
"1999","1-Pers.- Haushalt","4","74.8","64.5","227","70.55","79.05"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","83.79","79","157","78.39","89.19"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","80.85","74.5","539","78.26","83.44"
"1999","Alleinerziehende","2","84.51","79","312","81.65","87.37"
"1999","Alleinerziehende","3","89.46","84.5","160","84.67","94.25"
"1999","Alleinerziehende","4","121.41","105","73","107.5","135.32"
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","125.22","115","31","112.86","137.58"
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.72","93.5","3255","99.55","101.89"
"1999","Paar mit Kind(ern)","2","108.63","99.5","3391","107.34","109.92"
"1999","Paar mit Kind(ern)","3","118.83","114.5","1971","117.2","120.46"
"1999","Paar mit Kind(ern)","4","129.52","129.5","1120","127.26","131.78"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","167.48","149","520","162.23","172.73"
"1999","Sonstige","1 Einkommensschwächstes Quintil","116.42","102.5","220","109.7","123.14"
"1999","Sonstige","2","107.69","105","220","102","113.38"
"1999","Sonstige","3","115.56","117.5","134","106.86","124.26"
"1999","Sonstige","4","138.48","136","60","127.16","149.8"
"1999","Sonstige","5 Einkommensstärkstes Quintil","118.67","118","32","102.71","134.63"
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","78.36","69.5","1330","76.8","79.92"
"2000","(Ehe-)Paar ohne Kind(er)","2","88.68","79.5","1672","87.07","90.29"
"2000","(Ehe-)Paar ohne Kind(er)","3","94.78","85.5","1876","93.17","96.39"
"2000","(Ehe-)Paar ohne Kind(er)","4","96.8","89.5","1746","95.17","98.43"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","120.5","113.5","1312","118.07","122.93"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","60.05","53.5","941","58.24","61.86"
"2000","1-Pers.- Haushalt","2","63.76","59.5","835","61.99","65.53"
"2000","1-Pers.- Haushalt","3","67.6","61.5","592","65.34","69.86"
"2000","1-Pers.- Haushalt","4","73.72","64.5","471","70.76","76.68"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","85.7","79.5","421","81.91","89.49"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","81.2","73.5","928","79.37","83.03"
"2000","Alleinerziehende","2","88.42","81.5","456","85.69","91.15"
"2000","Alleinerziehende","3","88","79","298","84.61","91.39"
"2000","Alleinerziehende","4","113.32","99","165","107.04","119.6"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","125.71","117.5","64","111.67","139.75"
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.07","91.5","5065","99.11","101.03"
"2000","Paar mit Kind(ern)","2","110.24","103.5","5437","109.24","111.24"
"2000","Paar mit Kind(ern)","3","117.41","114","3736","116.21","118.61"
"2000","Paar mit Kind(ern)","4","130.32","129.5","2210","128.52","132.12"
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","153.21","139","1054","149.94","156.48"
"2000","Sonstige","1 Einkommensschwächstes Quintil","103.29","93.5","425","98.79","107.79"
"2000","Sonstige","2","117.16","107","314","111.47","122.85"
"2000","Sonstige","3","117.54","115.5","236","110.44","124.64"
"2000","Sonstige","4","136.23","118","160","127.01","145.45"
"2000","Sonstige","5 Einkommensstärkstes Quintil","151.27","130","63","135.07","167.47"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.73","71.5","1066","77.96","81.5"
"2001","(Ehe-)Paar ohne Kind(er)","2","86.84","79.5","1408","85.07","88.61"
"2001","(Ehe-)Paar ohne Kind(er)","3","91.53","84.5","1766","89.95","93.11"
"2001","(Ehe-)Paar ohne Kind(er)","4","98.84","89.5","1644","97.01","100.67"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","120.32","114.5","1294","118.15","122.49"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","59.58","54.5","784","57.79","61.37"
"2001","1-Pers.- Haushalt","2","66.1","59.5","712","63.89","68.31"
"2001","1-Pers.- Haushalt","3","67.45","59.5","557","65.03","69.87"
"2001","1-Pers.- Haushalt","4","73.78","67.5","494","71.13","76.43"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","86.47","79","379","82.47","90.47"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","79.77","74.5","819","77.87","81.67"
"2001","Alleinerziehende","2","87.33","80.5","432","84.6","90.06"
"2001","Alleinerziehende","3","97.14","87.5","302","92.81","101.47"
"2001","Alleinerziehende","4","108.81","91","160","102.03","115.59"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","113.86","102.5","48","104.6","123.12"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.98","92.5","4254","100.92","103.04"
"2001","Paar mit Kind(ern)","2","110.29","99.5","4792","109.15","111.43"
"2001","Paar mit Kind(ern)","3","119.65","114.5","3480","118.37","120.93"
"2001","Paar mit Kind(ern)","4","129.66","124.5","2196","127.93","131.39"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","147.38","139","1076","144.27","150.49"
"2001","Sonstige","1 Einkommensschwächstes Quintil","111.84","99","354","105.63","118.05"
"2001","Sonstige","2","121.48","118","303","116.61","126.35"
"2001","Sonstige","3","121.67","114.5","200","113.8","129.54"
"2001","Sonstige","4","127.53","127.5","142","121.78","133.28"
"2001","Sonstige","5 Einkommensstärkstes Quintil","155.48","133.5","66","139.57","171.39"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","82.5","75.5","994","80.6","84.4"
"2002","(Ehe-)Paar ohne Kind(er)","2","85.9","79.5","1322","84.23","87.57"
"2002","(Ehe-)Paar ohne Kind(er)","3","91.84","84.5","1602","90.25","93.43"
"2002","(Ehe-)Paar ohne Kind(er)","4","101.53","97.5","1740","99.85","103.21"
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.71","114.5","2146","119.59","123.83"
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.66","53.5","729","56.82","60.5"
"2002","1-Pers.- Haushalt","2","64.13","59.5","643","62.07","66.19"
"2002","1-Pers.- Haushalt","3","66.68","61.5","565","64.47","68.89"
"2002","1-Pers.- Haushalt","4","74.81","65.5","573","72.07","77.55"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","85.99","79.5","428","81.96","90.02"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","79.58","74.5","788","77.84","81.32"
"2002","Alleinerziehende","2","85.89","82.5","383","82.5","89.28"
"2002","Alleinerziehende","3","87.68","81","281","84.48","90.88"
"2002","Alleinerziehende","4","102.16","88","237","96.26","108.06"
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","122.41","115","81","109.88","134.94"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.23","92.5","3464","99.95","102.51"
"2002","Paar mit Kind(ern)","2","110.4","104.5","3983","109.26","111.54"
"2002","Paar mit Kind(ern)","3","116.29","111.5","3355","114.99","117.59"
"2002","Paar mit Kind(ern)","4","127.02","119.5","3094","125.46","128.58"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","158.29","146.5","2690","156.13","160.45"
"2002","Sonstige","1 Einkommensschwächstes Quintil","103.02","97.5","271","97.53","108.51"
"2002","Sonstige","2","114.19","108.5","249","107.95","120.43"
"2002","Sonstige","3","115.43","113.5","162","107.6","123.26"
"2002","Sonstige","4","121.98","124","215","116.25","127.71"
"2002","Sonstige","5 Einkommensstärkstes Quintil","140.4","132.5","121","130.84","149.96"
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.61","71.5","932","77.61","81.61"
"2003","(Ehe-)Paar ohne Kind(er)","2","83.76","75.5","1270","82.11","85.41"
"2003","(Ehe-)Paar ohne Kind(er)","3","90.42","83.5","1616","88.92","91.92"
"2003","(Ehe-)Paar ohne Kind(er)","4","98.7","93.5","1832","97.01","100.39"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","122.19","119","1986","120.07","124.31"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.81","53.5","732","56.88","60.74"
"2003","1-Pers.- Haushalt","2","65.95","59.5","585","63.82","68.08"
"2003","1-Pers.- Haushalt","3","64.74","59.5","566","62.43","67.05"
"2003","1-Pers.- Haushalt","4","73.65","66.5","625","71.23","76.07"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","87.56","79.5","411","83.55","91.57"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","80.45","75.5","798","78.47","82.43"
"2003","Alleinerziehende","2","86.08","79.5","410","83.14","89.02"
"2003","Alleinerziehende","3","92.15","84","272","88.72","95.58"
"2003","Alleinerziehende","4","111.08","98.5","202","104.94","117.22"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","123.76","127.5","60","112.86","134.66"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.68","93.5","3085","100.37","102.99"
"2003","Paar mit Kind(ern)","2","109.76","103","3662","108.47","111.05"
"2003","Paar mit Kind(ern)","3","117.79","114.5","3509","116.44","119.14"
"2003","Paar mit Kind(ern)","4","125.46","119.5","2999","123.82","127.1"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","153.89","138.5","2371","151.74","156.04"
"2003","Sonstige","1 Einkommensschwächstes Quintil","95.76","92.5","233","91.24","100.28"
"2003","Sonstige","2","108.32","105","199","101.07","115.57"
"2003","Sonstige","3","113.56","108.5","169","106.46","120.66"
"2003","Sonstige","4","125.5","118.5","180","117.84","133.16"
"2003","Sonstige","5 Einkommensstärkstes Quintil","106.91","95","88","96.08","117.74"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","80.71","74.5","888","78.68","82.74"
"2004","(Ehe-)Paar ohne Kind(er)","2","86.01","78.5","1188","84.22","87.8"
"2004","(Ehe-)Paar ohne Kind(er)","3","90.53","83.5","1658","89.04","92.02"
"2004","(Ehe-)Paar ohne Kind(er)","4","100.23","93.5","1850","98.48","101.98"
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.21","114.5","2054","119.08","123.34"
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.94","52.5","689","56.88","61"
"2004","1-Pers.- Haushalt","2","65.89","59.5","582","63.58","68.2"
"2004","1-Pers.- Haushalt","3","67.49","62.5","560","65.35","69.63"
"2004","1-Pers.- Haushalt","4","73.94","69.5","618","71.69","76.19"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.22","79","412","85.96","94.48"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","79.84","74.5","813","77.8","81.88"
"2004","Alleinerziehende","2","87.1","77.5","349","84.05","90.15"
"2004","Alleinerziehende","3","93.01","84.5","291","88.49","97.53"
"2004","Alleinerziehende","4","106.15","99","155","99.85","112.45"
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","120.31","116","78","112.66","127.96"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","104.94","95.5","2949","103.36","106.52"
"2004","Paar mit Kind(ern)","2","109.96","104.5","3629","108.71","111.21"
"2004","Paar mit Kind(ern)","3","117.43","114.5","3211","116.1","118.76"
"2004","Paar mit Kind(ern)","4","127.11","119.5","2936","125.53","128.69"
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","153.95","139.5","2222","151.57","156.33"
"2004","Sonstige","1 Einkommensschwächstes Quintil","92.12","84","226","85.87","98.37"
"2004","Sonstige","2","120.9","117.5","175","113.08","128.72"
"2004","Sonstige","3","109.98","105","167","104.24","115.72"
"2004","Sonstige","4","114.96","119","128","104.92","125"
"2004","Sonstige","5 Einkommensstärkstes Quintil","142.8","119","103","132.96","152.64"
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","80.27","71.5","862","77.99","82.55"
"2005","(Ehe-)Paar ohne Kind(er)","2","87.43","79","1168","85.59","89.27"
"2005","(Ehe-)Paar ohne Kind(er)","3","88.3","79.5","1552","86.73","89.87"
"2005","(Ehe-)Paar ohne Kind(er)","4","100.39","95.5","1726","98.72","102.06"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121","111.5","2076","118.85","123.15"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","57.82","52.5","691","55.7","59.94"
"2005","1-Pers.- Haushalt","2","67.33","59.5","555","64.94","69.72"
"2005","1-Pers.- Haushalt","3","68.31","62.5","584","66.13","70.49"
"2005","1-Pers.- Haushalt","4","75.07","67.5","633","72.34","77.8"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","92.21","79","450","88.24","96.18"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","81.23","76.5","848","79.18","83.28"
"2005","Alleinerziehende","2","87.69","83.5","386","85.13","90.25"
"2005","Alleinerziehende","3","91.9","84.5","259","87.88","95.92"
"2005","Alleinerziehende","4","104.54","104.5","163","99.16","109.92"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","116.48","120.5","80","108.01","124.95"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.77","92.5","2761","100.28","103.26"
"2005","Paar mit Kind(ern)","2","112","109.5","3187","110.72","113.28"
"2005","Paar mit Kind(ern)","3","119.7","114.5","3009","118.24","121.16"
"2005","Paar mit Kind(ern)","4","129.07","119.5","2823","127.41","130.73"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","148.47","136.5","2144","146.04","150.9"
"2005","Sonstige","1 Einkommensschwächstes Quintil","102.34","94.5","225","96.22","108.46"
"2005","Sonstige","2","108.52","106","198","101.24","115.8"
"2005","Sonstige","3","125.52","115.5","135","118.78","132.26"
"2005","Sonstige","4","121.22","117","110","113.61","128.83"
"2005","Sonstige","5 Einkommensstärkstes Quintil","127.03","119.5","81","116.77","137.29"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.34","71.5","1022","77.17","81.51"
"2006","(Ehe-)Paar ohne Kind(er)","2","85.79","79.5","1420","84.13","87.45"
"2006","(Ehe-)Paar ohne Kind(er)","3","91.01","82.5","1656","89.4","92.62"
"2006","(Ehe-)Paar ohne Kind(er)","4","99.98","89.5","1964","98.16","101.8"
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","124.33","119","2254","122.14","126.52"
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.93","53.5","811","57.25","60.61"
"2006","1-Pers.- Haushalt","2","66.23","59.5","595","64","68.46"
"2006","1-Pers.- Haushalt","3","70.51","63.5","633","68.35","72.67"
"2006","1-Pers.- Haushalt","4","76.49","69.5","738","74.07","78.91"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.86","79.5","523","86.98","94.74"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","81.36","74.5","920","79.3","83.42"
"2006","Alleinerziehende","2","87.89","83.5","420","85.08","90.7"
"2006","Alleinerziehende","3","92.11","79.5","274","87.38","96.84"
"2006","Alleinerziehende","4","99.67","99","211","95.5","103.84"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","119.38","117.5","99","111.99","126.77"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","98.65","89.5","2748","97.27","100.03"
"2006","Paar mit Kind(ern)","2","114.09","104.5","3301","112.51","115.67"
"2006","Paar mit Kind(ern)","3","117.21","109.5","3221","115.87","118.55"
"2006","Paar mit Kind(ern)","4","126.95","119.5","3012","125.36","128.54"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","154.12","139.5","2106","151.61","156.63"
"2006","Sonstige","1 Einkommensschwächstes Quintil","103.69","97","217","97.44","109.94"
"2006","Sonstige","2","122.01","117.5","193","116.35","127.67"
"2006","Sonstige","3","118.72","115","130","109.78","127.66"
"2006","Sonstige","4","135.61","115","133","124.33","146.89"
"2006","Sonstige","5 Einkommensstärkstes Quintil","129.79","111","67","118.62","140.96"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","80.61","74.5","826","78.51","82.71"
"2007","(Ehe-)Paar ohne Kind(er)","2","86.59","78.5","1324","84.74","88.44"
"2007","(Ehe-)Paar ohne Kind(er)","3","90.47","82.5","1554","88.89","92.05"
"2007","(Ehe-)Paar ohne Kind(er)","4","102.89","95.5","1868","101.24","104.54"
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","124.04","119.5","2180","121.8","126.28"
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","60.59","54.5","745","58.51","62.67"
"2007","1-Pers.- Haushalt","2","66.52","59.5","561","64.17","68.87"
"2007","1-Pers.- Haushalt","3","70.13","62.5","586","67.66","72.6"
"2007","1-Pers.- Haushalt","4","76.7","69.5","719","74.25","79.15"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.54","79.5","507","86.7","94.38"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","83.29","76.5","827","81.36","85.22"
"2007","Alleinerziehende","2","87.65","84.5","411","84.93","90.37"
"2007","Alleinerziehende","3","90.38","79","281","85.19","95.57"
"2007","Alleinerziehende","4","97.13","82.5","146","91.75","102.51"
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","121.76","118","109","114.43","129.09"
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","103.5","91.5","2312","101.6","105.4"
"2007","Paar mit Kind(ern)","2","111.76","107.5","2971","110.36","113.16"
"2007","Paar mit Kind(ern)","3","122.21","119","3057","120.66","123.76"
"2007","Paar mit Kind(ern)","4","123.86","119","2908","122.33","125.39"
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","155.74","139","2099","153.09","158.39"
"2007","Sonstige","1 Einkommensschwächstes Quintil","102.93","88.5","186","95.39","110.47"
"2007","Sonstige","2","125.99","115","146","118.74","133.24"
"2007","Sonstige","3","110.26","94.5","127","102.75","117.77"
"2007","Sonstige","4","142.59","125","95","132.29","152.89"
"2007","Sonstige","5 Einkommensstärkstes Quintil","120.05","116","70","109.6","130.5"
