"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1999","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"1999","1 Einkommensschwächstes Quintil","Staedtischer Raum","84.24","78.5","3156","48","62","100","125","200","83.13","85.35","10","240","78","80"
"1999","2","Laendlicher Raum","","","","","","","","","","","","","",""
"1999","2","Staedtischer Raum","91.93","83.5","3237","53","65","112","140","210","90.63","93.23","12","385","82","85"
"1999","3","Laendlicher Raum","","","","","","","","","","","","","",""
"1999","3","Staedtischer Raum","","","","","","","","","","","","","",""
"1999","4","Laendlicher Raum","115.63","118.5","691","63","87","140","160","220","112.46","118.8","30","250","110","120"
"1999","4","Staedtischer Raum","","","","","","","","","","","","","",""
"1999","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"1999","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2000","1 Einkommensschwächstes Quintil","Laendlicher Raum","92.91","89.5","3506","50","65","120","140","200","91.65","94.17","10","300","90","90"
"2000","1 Einkommensschwächstes Quintil","Staedtischer Raum","83.85","77.5","5183","48","61","100","125","200","82.91","84.79","10","280","79","80"
"2000","2","Laendlicher Raum","102.82","99.5","3437","56","70","127","153","220","101.49","104.15","8","270","100","100"
"2000","2","Staedtischer Raum","93.76","85.5","5277","54","67","115","140","220","92.72","94.8","12","400","90","90"
"2000","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2000","3","Staedtischer Raum","100.64","92.5","4474","58","71","120","150","220","99.47","101.81","15","397","95","100"
"2000","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2000","4","Staedtischer Raum","104.19","94.5","3427","60","72","130","160","230","102.76","105.62","16","300","100","104"
"2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","131.36","121","617","75","95","160","200","290","126.98","135.74","28","450","120","131"
"2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","84.36","78.5","4332","48","61","100","128","200","83.3","85.42","10","280","80","81"
"2001","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2001","2","Staedtischer Raum","94.75","86.5","4676","55","68","115","145","210","93.6","95.9","13","450","90","90"
"2001","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2001","3","Staedtischer Raum","100.24","90.5","4188","57","70","120","150","220","99.02","101.46","20","400","95","100"
"2001","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2001","4","Staedtischer Raum","105.17","99","3318","60","73","130","160","240","103.68","106.66","18","397","100","105"
"2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","134.19","123.5","625","77","96","160","200","350","129.46","138.92","28","450","120","130"
"2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","85.41","78.5","3725","49","61","101","130","210","84.19","86.63","10","300","80","80"
"2002","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2002","2","Staedtischer Raum","94.29","88.5","4086","55","69","116","140","200","93.17","95.41","10","320","87","90"
"2002","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2002","3","Staedtischer Raum","97.64","89.5","3874","57","70","120","150","200","96.4","98.88","20","350","92","97"
"2002","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2002","4","Staedtischer Raum","102.27","94.5","4011","57","71","125","150","250","100.88","103.66","25","320","105","110"
"2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","123.6","118.5","4297","65","84","150","190","320","121.94","125.26","20","450","130","130"
"2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","83.54","77.5","3438","48","60","100","120","200","82.34","84.74","12","350","78","80"
"2003","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2003","2","Staedtischer Raum","91.89","85.5","3812","55","68","110","135","200","90.7","93.08","14","300","87","90"
"2003","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2003","3","Staedtischer Raum","98.51","89.5","3965","56","70","120","148","205","97.25","99.77","19","450","95","100"
"2003","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2003","4","Staedtischer Raum","101.6","94.5","4070","58","71","120","150","250","100.23","102.97","18","350","100","105"
"2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","124.18","119.5","3867","68","84","150","190","360","122.53","125.83","20","450","128","130"
"2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","84.79","78.5","3325","48","60","100","125","200","83.44","86.14","12","360","80","81"
"2004","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2004","2","Staedtischer Raum","93.88","87.5","3715","55","68","120","140","200","92.67","95.09","10","300","89","90"
"2004","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2004","3","Staedtischer Raum","98.08","89.5","3776","59","70","120","150","200","96.88","99.28","18","300","95","100"
"2004","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2004","4","Staedtischer Raum","102.9","97.5","3965","57","72","125","150","250","101.5","104.3","14","400","105","110"
"2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","123.3","119.5","3784","68","84","150","185","320","121.57","125.03","20","450","125","130"
"2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","83.92","78.5","3190","48","60","100","122","200","82.55","85.29","14","400","80","82"
"2005","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2005","2","Staedtischer Raum","93.51","87.5","3425","56","69","120","140","190","92.34","94.68","10","300","90","92"
"2005","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2005","3","Staedtischer Raum","97.34","87.5","3598","58","70","120","148","220","96.06","98.62","20","300","90","93"
"2005","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2005","4","Staedtischer Raum","103.89","99.5","3784","57","73","125","150","245","102.46","105.32","15","420","107","110"
"2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","121.13","114.5","3755","70","83","145","180","300","119.4","122.86","8","450","125","130"
"2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.17","74.5","3290","45","60","96","120","200","78.96","81.38","15","260","76","79"
"2006","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","2","Staedtischer Raum","95.07","85.5","3644","56","70","118","140","220","93.68","96.46","9","400","89","90"
"2006","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","3","Staedtischer Raum","97.56","89.5","3731","57","70","120","150","200","96.35","98.77","12","260","95","100"
"2006","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","4","Staedtischer Raum","103.54","97","4230","58","72","126","160","220","102.17","104.91","20","650","103","109"
"2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","124.98","119","3920","70","86","150","185","300","123.13","126.83","25","838","130","130"
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","2","Staedtischer Raum","93.12","85.5","3228","55","68","120","140","200","91.82","94.42","10","400","88","90"
"2007","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","3","Staedtischer Raum","99.47","91.5","3505","58","70","120","150","207","98.15","100.79","20","360","96","100"
"2007","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","4","Staedtischer Raum","102.64","97.5","3992","58","74","128","150","210","101.34","103.94","9","420","104","110"
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","125.7","119.5","3867","70","86","150","185","350","123.87","127.53","25","838","128","130"
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","3","Staedtischer Raum","99.92","91.5","3441","58","72","120","150","210","98.67","101.17","15","400","95","100"
"2008","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","4","Staedtischer Raum","102.3","94.5","3691","60","73","128","150","212","100.98","103.62","16","300","100","105"
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","126.68","119.5","3866","70","87","150","187","350","124.82","128.54","26","938","125","130"
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","4","Staedtischer Raum","106.06","99.5","3598","60","75","130","160","250","104.67","107.45","13","400","100","105"
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","120.88","116.5","3698","68","86","140","180","300","119.15","122.61","23","500","122","128"
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","93.57","84.5","3255","49","60","116","150","250","92","95.14","16","550","90","90"
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.51","74.5","4878","45","60","95","120","200","79.5","81.52","14","400","80","81"
"2010","2","Laendlicher Raum","99.68","97.5","3310","53","70","120","150","230","98.19","101.17","18","350","100","105"
"2010","2","Staedtischer Raum","92.75","84.5","5049","54","65","114","140","210","91.73","93.77","20","330","88","90"
"2010","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","3","Staedtischer Raum","102.3","94.5","4494","60","72","125","160","220","101.06","103.54","25","345","100","100"
"2010","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","4","Staedtischer Raum","105.41","99.5","4931","60","75","130","160","240","104.22","106.6","24","300","108","110"
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","122.94","117.5","4974","67","85","150","180","300","121.41","124.47","13","500","126","130"
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","90.19","79.5","3582","49","60","112","140","220","88.72","91.66","13","350","85","90"
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","82.14","74.5","4995","46","60","98","120","204","81.09","83.19","9","300","80","82"
"2011","2","Laendlicher Raum","101.27","97.5","3670","57","70","120","150","230","99.85","102.69","20","350","100","105"
"2011","2","Staedtischer Raum","92.67","83.5","5599","54","65","115","140","200","91.61","93.73","12","350","90","92"
"2011","3","Laendlicher Raum","108.5","99","3487","60","75","130","165","250","106.98","110.02","20","330","110","116"
"2011","3","Staedtischer Raum","99.31","92.5","5258","56","72","120","150","220","98.18","100.44","20","320","100","101"
"2011","4","Laendlicher Raum","118.45","113.5","3123","65","86","140","174","280","116.59","120.31","28","450","120","125"
"2011","4","Staedtischer Raum","107.91","99.5","6173","60","75","130","160","250","106.81","109.01","15","400","110","112"
"2011","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","5 Einkommensstärkstes Quintil","Staedtischer Raum","122.04","114.5","6155","67","84","150","180","300","120.64","123.44","18","500","128","130"
"2012","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.73","74.5","4183","45","58","95","120","200","79.59","81.87","12","400","80","81"
"2012","2","Laendlicher Raum","98.77","89.5","3538","54","68","120","150","245","97.25","100.29","18","540","100","100"
"2012","2","Staedtischer Raum","93.77","84.5","5033","54","67","120","140","200","92.7","94.84","9","350","90","92"
"2012","3","Laendlicher Raum","110.8","99.5","3588","60","77","130","165","300","109.24","112.36","20","350","110","120"
"2012","3","Staedtischer Raum","100.06","89.5","5254","57","70","120","150","240","98.89","101.23","12","400","100","100"
"2012","4","Laendlicher Raum","118.36","114.5","3194","68","85","140","180","260","116.67","120.05","34","450","120","120"
"2012","4","Staedtischer Raum","108.13","99.5","6127","60","75","130","160","250","106.96","109.3","14","400","108","110"
"2012","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","5 Einkommensstärkstes Quintil","Staedtischer Raum","121.38","117.5","6354","68","85","145","180","300","120.06","122.7","15","500","127","130"
"2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","86.67","75.5","3119","45","59","110","140","220","85.07","88.27","10","540","84","87"
"2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.44","74.5","5662","45","58","97","120","198","79.52","81.36","10","400","80","81"
"2013","2","Laendlicher Raum","103.07","97.5","3495","57","72","120","158","250","101.58","104.56","20","400","98","100"
"2013","2","Staedtischer Raum","89.54","79.5","6124","53","65","105","140","209","88.58","90.5","10","350","86","88"
"2013","3","Laendlicher Raum","105.98","99.5","3557","59","75","130","160","260","104.38","107.58","20","360","110","115"
"2013","3","Staedtischer Raum","99.89","91.5","5789","59","71","120","150","220","98.83","100.95","15","375","95","99"
"2013","4","Laendlicher Raum","115.79","113.5","3665","65","84","140","160","280","114.21","117.37","15","450","120","120"
"2013","4","Staedtischer Raum","106.54","99.5","6893","60","75","130","160","250","105.5","107.58","12","400","105","110"
"2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","120.82","117.5","7045","68","85","150","180","275","119.6","122.04","11","500","125","128"
"2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.59","74.5","4122","45","60","97","120","200","79.49","81.69","10","300","80","80"
"2014","2","Laendlicher Raum","99.13","89.5","3012","56","70","120","158","245","97.46","100.8","20","540","100","100"
"2014","2","Staedtischer Raum","90.61","79.5","4833","53","65","110","140","220","89.5","91.72","12","400","86","89"
"2014","3","Laendlicher Raum","104.82","99.5","3147","57","72","130","150","240","103.24","106.4","21","400","104","110"
"2014","3","Staedtischer Raum","100.21","89.5","5095","58","70","120","160","240","99.03","101.39","13","350","97","100"
"2014","4","Laendlicher Raum","115.45","112.5","3463","65","82","140","166","280","113.83","117.07","12","450","120","120"
"2014","4","Staedtischer Raum","105.43","99.5","6174","60","75","129","160","250","104.38","106.48","12","400","103","108"
"2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","121.6","119.5","6919","68","85","150","180","280","120.38","122.82","20","500","125","126"
"2015","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.09","71.5","4202","43","56","94","128","200","79.05","81.13","11","300","77","79"
"2015","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","2","Staedtischer Raum","88.64","79.5","4499","50","64","104","136","200","87.47","89.81","12","400","84","86"
"2015","3","Laendlicher Raum","106.54","99.5","3076","59","75","130","160","275","104.89","108.19","22","450","102","108"
"2015","3","Staedtischer Raum","97.73","88.5","4902","57","70","120","150","220","96.61","98.85","11","300","92","96"
"2015","4","Laendlicher Raum","113.77","109","3433","63","82","136","170","240","112.25","115.29","20","400","120","120"
"2015","4","Staedtischer Raum","105.31","99.5","6115","61","75","128","155","240","104.23","106.39","13","320","100","105"
"2015","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","5 Einkommensstärkstes Quintil","Staedtischer Raum","121.1","119.5","7208","67","85","145","180","280","119.9","122.3","18","430","123","125"
"2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","85.22","77.5","4063","48","59","100","134","220","84.13","86.31","10","425","80","80"
"2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","76.54","70.5","8222","41","55","92","120","170","75.89","77.19","6","250","80","80"
"2016","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","2","Staedtischer Raum","89.72","79.5","4043","53","65","110","138","210","88.44","91","12","400","87","90"
"2016","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","3","Staedtischer Raum","97.63","89.5","4217","56","69","120","150","200","96.41","98.85","11","400","90","95"
"2016","4","Laendlicher Raum","112.9","109.5","3359","64","80","137","160","240","111.35","114.45","25","365","120","120"
"2016","4","Staedtischer Raum","104.63","97.5","5916","60","75","130","160","240","103.54","105.72","12","300","100","105"
"2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","120.98","119.5","6962","68","85","148","180","300","119.76","122.2","20","430","120","125"
"2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","84.16","74.5","4591","46","60","100","130","200","83.2","85.12","9","300","84","85"
"2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","80.95","72.5","9113","42","56","99","130","220","80.3","81.6","10","250","80","81"
"2017","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","2","Staedtischer Raum","88.51","79.5","4185","50","64","106","135","200","87.37","89.65","12","350","85","87"
"2017","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","3","Staedtischer Raum","96.52","87.5","4467","56","70","120","146","200","95.28","97.76","12","400","94","96"
"2017","4","Laendlicher Raum","114.86","114.5","3775","65","82","137","170","250","113.29","116.43","13","450","120","120"
"2017","4","Staedtischer Raum","105.45","99.5","6411","60","75","130","160","240","104.39","106.51","16","400","102","108"
"2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","134.11","126.5","3306","78","100","160","200","300","132.28","135.94","15","470","130","135"
"2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","119.37","114.5","8541","66","84","143","180","300","118.3","120.44","14","410","120","124"
"2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","81.78","69.5","3819","42","55","100","130","200","80.71","82.85","14","320","80","85"
"2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","78.93","71.5","8172","40","54","96","125","205","78.24","79.62","14","295","80","83"
"2018","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","2","Staedtischer Raum","84.91","77.5","4176","49","62","100","130","200","83.83","85.99","11","400","83","85"
"2018","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","3","Staedtischer Raum","96.27","84.5","4345","55","68","120","150","248","95.01","97.53","15","420","90","93"
"2018","4","Laendlicher Raum","115.08","114.5","3755","62","80","140","170","240","113.59","116.57","13","380","120","120"
"2018","4","Staedtischer Raum","104.69","99.5","6615","60","75","129","157","240","103.65","105.73","12","360","100","102"
"2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","133.3","124.5","3445","77","100","155","200","350","131.44","135.16","15","400","130","134"
"2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","119.75","116.5","8639","68","85","143","180","280","118.71","120.79","18","410","120","120"
"2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","84.31","72.5","3064","42","55","100","140","250","83.02","85.6","12","290","84","86"
"2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","78.97","71.5","6824","40","55","96","125","182","78.15","79.79","9","600","81","84"
"2019","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","2","Staedtischer Raum","85.7","76.5","3863","47","61","100","134","200","84.33","87.07","10","698","83","85"
"2019","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","3","Staedtischer Raum","97.13","88.5","3702","55","68","120","150","230","95.79","98.47","12","340","92","95"
"2019","4","Laendlicher Raum","113.9","114.5","3830","62","80","140","170","240","112.28","115.52","14","400","120","120"
"2019","4","Staedtischer Raum","102.43","94.5","6194","60","72","125","150","220","101.28","103.58","20","550","100","104"
"2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","133.69","124.5","4569","75","100","156","200","350","131.76","135.62","22","600","140","140"
"2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","76.87","71.5","6986","39","52","97","120","180","76.14","77.6","9","300","80","80"
"2020","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","2","Staedtischer Raum","86.01","78.5","5239","46","60","104","130","240","85.1","86.92","9","380","80","82"
"2020","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","3","Staedtischer Raum","93.25","84.5","4102","55","66","115","140","240","91.91","94.59","10","360","84","86"
"2020","4","Laendlicher Raum","115.44","109.5","3819","64","83","140","175","250","113.94","116.94","10","430","110","114"
"2020","4","Staedtischer Raum","107.55","99.5","6731","60","75","130","160","250","106.44","108.66","11","500","95","100"
"2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","131.24","123.5","4574","73","100","160","200","300","129.5","132.98","16","600","130","137"
"2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
