year,age_gr,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,male,(3b) Higher Tertiary Education,0.02672,45,1562,0.01872,0.03472
1985,17-29 y.,female,(0) No qualification (yet),0.05641,75,1474,0.04463,0.06819
1985,17-29 y.,female,(1a) Inadequately completed,0.02607,96,1474,0.01793,0.03421
1985,17-29 y.,female,(1b) General Elementary School,0.15823,310,1474,0.13959,0.17686
1985,17-29 y.,female,(1c) Basic Vocational Qualification,0.21837,311,1474,0.19727,0.23946
1985,17-29 y.,female,(2) Intermediate General/Vocational Qualification,0.36839,450,1474,0.34375,0.39302
1985,17-29 y.,female,(2c_gen) General Maturity Certificate,0.07931,122,1474,0.06551,0.09310
1985,17-29 y.,female,(2c_voc) Vocational Maturity Certificate,0.05730,70,1474,0.04543,0.06917
1985,17-29 y.,female,(3b) Higher Tertiary Education,0.02713,40,1474,0.01884,0.03543
1985,30-45 y.,male,(1a) Inadequately completed,0.02100,130,1663,0.01411,0.02790
1985,30-45 y.,male,(1b) General Elementary School,0.08035,238,1663,0.06728,0.09342
1985,30-45 y.,male,(1c) Basic Vocational Qualification,0.50878,766,1663,0.48475,0.53282
1985,30-45 y.,male,(2) Intermediate General/Vocational Qualification,0.15716,206,1663,0.13966,0.17465
1985,30-45 y.,male,(2c_voc) Vocational Maturity Certificate,0.04642,83,1663,0.03631,0.05654
1985,30-45 y.,male,(3a) Lower Tertiary Education,0.05473,73,1663,0.04380,0.06567
1985,30-45 y.,male,(3b) Higher Tertiary Education,0.11917,167,1663,0.10359,0.13474
1985,30-45 y.,female,(1a) Inadequately completed,0.03826,222,1719,0.02919,0.04733
1985,30-45 y.,female,(1b) General Elementary School,0.20660,412,1719,0.18745,0.22574
1985,30-45 y.,female,(1c) Basic Vocational Qualification,0.41528,613,1719,0.39198,0.43858
1985,30-45 y.,female,(2) Intermediate General/Vocational Qualification,0.21418,295,1719,0.19478,0.23358
1985,30-45 y.,female,(2c_voc) Vocational Maturity Certificate,0.02959,54,1719,0.02158,0.03760
1985,30-45 y.,female,(3a) Lower Tertiary Education,0.02160,32,1719,0.01472,0.02847
1985,30-45 y.,female,(3b) Higher Tertiary Education,0.06433,91,1719,0.05273,0.07593
1985,46-65 y.,male,(1a) Inadequately completed,0.02371,183,1628,0.01631,0.03110
1985,46-65 y.,male,(1b) General Elementary School,0.13806,256,1628,0.12130,0.15482
1985,46-65 y.,male,(1c) Basic Vocational Qualification,0.57386,814,1628,0.54983,0.59789
1985,46-65 y.,male,(2) Intermediate General/Vocational Qualification,0.11152,147,1628,0.09623,0.12682
1985,46-65 y.,male,(2c_voc) Vocational Maturity Certificate,0.03921,66,1628,0.02978,0.04864
1985,46-65 y.,male,(3a) Lower Tertiary Education,0.04750,62,1628,0.03717,0.05784
1985,46-65 y.,male,(3b) Higher Tertiary Education,0.06401,100,1628,0.05212,0.07591
1985,46-65 y.,female,(1a) Inadequately completed,0.02167,184,1576,0.01448,0.02886
1985,46-65 y.,female,(1b) General Elementary School,0.44930,691,1576,0.42473,0.47387
1985,46-65 y.,female,(1c) Basic Vocational Qualification,0.31277,458,1576,0.28987,0.33567
1985,46-65 y.,female,(2) Intermediate General/Vocational Qualification,0.15320,211,1576,0.13541,0.17099
1985,46-65 y.,female,(3b) Higher Tertiary Education,0.02193,32,1576,0.01469,0.02916
1985,66 and older,male,(1b) General Elementary School,0.13141,59,366,0.09675,0.16608
1985,66 and older,male,(1c) Basic Vocational Qualification,0.56515,247,366,0.51430,0.61601
1985,66 and older,male,(2) Intermediate General/Vocational Qualification,0.13395,60,366,0.09901,0.16890
1985,66 and older,female,(1b) General Elementary School,0.49769,337,623,0.45839,0.53698
1985,66 and older,female,(1c) Basic Vocational Qualification,0.27995,181,623,0.24467,0.31524
1985,66 and older,female,(2) Intermediate General/Vocational Qualification,0.16641,105,623,0.13714,0.19568
1986,17-29 y.,male,(0) No qualification (yet),0.07368,116,1504,0.06047,0.08689
1986,17-29 y.,male,(1a) Inadequately completed,0.02947,73,1504,0.02092,0.03802
1986,17-29 y.,male,(1b) General Elementary School,0.15031,320,1504,0.13224,0.16837
1986,17-29 y.,male,(1c) Basic Vocational Qualification,0.27207,412,1504,0.24957,0.29456
1986,17-29 y.,male,(2) Intermediate General/Vocational Qualification,0.25566,330,1504,0.23360,0.27771
1986,17-29 y.,male,(2c_gen) General Maturity Certificate,0.13048,189,1504,0.11345,0.14751
1986,17-29 y.,male,(2c_voc) Vocational Maturity Certificate,0.04646,64,1504,0.03582,0.05710
1986,17-29 y.,female,(0) No qualification (yet),0.04622,73,1389,0.03518,0.05727
1986,17-29 y.,female,(1a) Inadequately completed,0.02715,85,1389,0.01860,0.03570
1986,17-29 y.,female,(1b) General Elementary School,0.15721,301,1389,0.13806,0.17636
1986,17-29 y.,female,(1c) Basic Vocational Qualification,0.21817,292,1389,0.19644,0.23990
1986,17-29 y.,female,(2) Intermediate General/Vocational Qualification,0.36305,439,1389,0.33775,0.38835
1986,17-29 y.,female,(2c_gen) General Maturity Certificate,0.09792,129,1389,0.08229,0.11356
1986,17-29 y.,female,(2c_voc) Vocational Maturity Certificate,0.06059,70,1389,0.04804,0.07314
1986,30-45 y.,male,(1a) Inadequately completed,0.01917,107,1536,0.01231,0.02602
1986,30-45 y.,male,(1b) General Elementary School,0.07741,213,1536,0.06404,0.09077
1986,30-45 y.,male,(1c) Basic Vocational Qualification,0.49383,688,1536,0.46882,0.51884
1986,30-45 y.,male,(2) Intermediate General/Vocational Qualification,0.16430,202,1536,0.14576,0.18284
1986,30-45 y.,male,(2c_voc) Vocational Maturity Certificate,0.04893,85,1536,0.03814,0.05973
1986,30-45 y.,male,(3a) Lower Tertiary Education,0.05543,68,1536,0.04399,0.06688
1986,30-45 y.,male,(3b) Higher Tertiary Education,0.12522,173,1536,0.10866,0.14178
1986,30-45 y.,female,(1a) Inadequately completed,0.03869,202,1641,0.02935,0.04802
1986,30-45 y.,female,(1b) General Elementary School,0.18616,371,1641,0.16733,0.20500
1986,30-45 y.,female,(1c) Basic Vocational Qualification,0.40952,582,1641,0.38572,0.43332
1986,30-45 y.,female,(2) Intermediate General/Vocational Qualification,0.22248,288,1641,0.20235,0.24261
1986,30-45 y.,female,(2c_voc) Vocational Maturity Certificate,0.03703,63,1641,0.02789,0.04617
1986,30-45 y.,female,(3a) Lower Tertiary Education,0.02324,34,1641,0.01595,0.03053
1986,30-45 y.,female,(3b) Higher Tertiary Education,0.07329,101,1641,0.06068,0.08590
1986,46-65 y.,male,(1a) Inadequately completed,0.02360,174,1617,0.01620,0.03100
1986,46-65 y.,male,(1b) General Elementary School,0.12916,257,1617,0.11281,0.14551
1986,46-65 y.,male,(1c) Basic Vocational Qualification,0.57671,806,1617,0.55262,0.60080
1986,46-65 y.,male,(2) Intermediate General/Vocational Qualification,0.11549,148,1617,0.09991,0.13107
1986,46-65 y.,male,(2c_voc) Vocational Maturity Certificate,0.03621,60,1617,0.02710,0.04532
1986,46-65 y.,male,(3a) Lower Tertiary Education,0.04889,64,1617,0.03838,0.05941
1986,46-65 y.,male,(3b) Higher Tertiary Education,0.06732,108,1617,0.05510,0.07953
1986,46-65 y.,female,(1a) Inadequately completed,0.02191,177,1510,0.01453,0.02930
1986,46-65 y.,female,(1b) General Elementary School,0.43347,644,1510,0.40847,0.45848
1986,46-65 y.,female,(1c) Basic Vocational Qualification,0.32017,452,1510,0.29663,0.34371
1986,46-65 y.,female,(2) Intermediate General/Vocational Qualification,0.16199,205,1510,0.14340,0.18058
1986,46-65 y.,female,(3b) Higher Tertiary Education,0.02198,32,1510,0.01458,0.02937
1986,66 and older,male,(1b) General Elementary School,0.13927,58,340,0.10241,0.17612
1986,66 and older,male,(1c) Basic Vocational Qualification,0.54276,224,340,0.48973,0.59579
1986,66 and older,male,(2) Intermediate General/Vocational Qualification,0.14102,58,340,0.10397,0.17807
1986,66 and older,female,(1b) General Elementary School,0.48041,306,572,0.43943,0.52139
1986,66 and older,female,(1c) Basic Vocational Qualification,0.28285,164,572,0.24591,0.31980
1986,66 and older,female,(2) Intermediate General/Vocational Qualification,0.17457,102,572,0.14344,0.20571
1987,17-29 y.,male,(0) No qualification (yet),0.05812,102,1480,0.04620,0.07004
1987,17-29 y.,male,(1a) Inadequately completed,0.02553,56,1480,0.01749,0.03357
1987,17-29 y.,male,(1b) General Elementary School,0.14477,327,1480,0.12684,0.16270
1987,17-29 y.,male,(1c) Basic Vocational Qualification,0.28252,412,1480,0.25957,0.30546
1987,17-29 y.,male,(2) Intermediate General/Vocational Qualification,0.25473,331,1480,0.23252,0.27693
1987,17-29 y.,male,(2c_gen) General Maturity Certificate,0.14591,189,1480,0.12792,0.16390
1987,17-29 y.,male,(2c_voc) Vocational Maturity Certificate,0.05195,63,1480,0.04064,0.06326
1987,17-29 y.,female,(0) No qualification (yet),0.05660,90,1355,0.04429,0.06890
1987,17-29 y.,female,(1a) Inadequately completed,0.02001,72,1355,0.01255,0.02746
1987,17-29 y.,female,(1b) General Elementary School,0.15866,302,1355,0.13920,0.17812
1987,17-29 y.,female,(1c) Basic Vocational Qualification,0.21679,280,1355,0.19484,0.23874
1987,17-29 y.,female,(2) Intermediate General/Vocational Qualification,0.36574,432,1355,0.34008,0.39139
1987,17-29 y.,female,(2c_gen) General Maturity Certificate,0.08139,110,1355,0.06683,0.09595
1987,17-29 y.,female,(2c_voc) Vocational Maturity Certificate,0.06325,69,1355,0.05028,0.07621
1987,30-45 y.,male,(1a) Inadequately completed,0.02381,113,1505,0.01610,0.03151
1987,30-45 y.,male,(1b) General Elementary School,0.07580,200,1505,0.06242,0.08917
1987,30-45 y.,male,(1c) Basic Vocational Qualification,0.48412,667,1505,0.45886,0.50938
1987,30-45 y.,male,(2) Intermediate General/Vocational Qualification,0.17753,215,1505,0.15821,0.19684
1987,30-45 y.,male,(2c_voc) Vocational Maturity Certificate,0.04866,79,1505,0.03779,0.05953
1987,30-45 y.,male,(3a) Lower Tertiary Education,0.05776,67,1505,0.04597,0.06955
1987,30-45 y.,male,(3b) Higher Tertiary Education,0.11854,164,1505,0.10221,0.13488
1987,30-45 y.,female,(1a) Inadequately completed,0.04003,193,1571,0.03033,0.04972
1987,30-45 y.,female,(1b) General Elementary School,0.18319,354,1571,0.16406,0.20232
1987,30-45 y.,female,(1c) Basic Vocational Qualification,0.39946,548,1571,0.37523,0.42368
1987,30-45 y.,female,(2) Intermediate General/Vocational Qualification,0.22291,277,1571,0.20232,0.24350
1987,30-45 y.,female,(2c_voc) Vocational Maturity Certificate,0.04281,66,1571,0.03279,0.05282
1987,30-45 y.,female,(3a) Lower Tertiary Education,0.02235,32,1571,0.01503,0.02966
1987,30-45 y.,female,(3b) Higher Tertiary Education,0.07803,101,1571,0.06477,0.09130
1987,46-65 y.,male,(1a) Inadequately completed,0.02565,175,1608,0.01792,0.03338
1987,46-65 y.,male,(1b) General Elementary School,0.12741,261,1608,0.11111,0.14372
1987,46-65 y.,male,(1c) Basic Vocational Qualification,0.57697,795,1608,0.55282,0.60113
1987,46-65 y.,male,(2) Intermediate General/Vocational Qualification,0.11407,145,1608,0.09853,0.12962
1987,46-65 y.,male,(2c_voc) Vocational Maturity Certificate,0.03349,57,1608,0.02469,0.04228
1987,46-65 y.,male,(3a) Lower Tertiary Education,0.04696,62,1608,0.03662,0.05730
1987,46-65 y.,male,(3b) Higher Tertiary Education,0.07293,113,1608,0.06022,0.08565
1987,46-65 y.,female,(1a) Inadequately completed,0.02427,182,1500,0.01648,0.03206
1987,46-65 y.,female,(1b) General Elementary School,0.41654,613,1500,0.39158,0.44150
1987,46-65 y.,female,(1c) Basic Vocational Qualification,0.33825,474,1500,0.31430,0.36220
1987,46-65 y.,female,(2) Intermediate General/Vocational Qualification,0.15442,197,1500,0.13612,0.17271
1987,46-65 y.,female,(3b) Higher Tertiary Education,0.02507,34,1500,0.01715,0.03298
1987,66 and older,male,(1b) General Elementary School,0.12823,55,342,0.09274,0.16372
1987,66 and older,male,(1c) Basic Vocational Qualification,0.56175,233,342,0.50909,0.61442
1987,66 and older,male,(2) Intermediate General/Vocational Qualification,0.13209,54,342,0.09615,0.16803
1987,66 and older,female,(1b) General Elementary School,0.48235,323,603,0.44243,0.52226
1987,66 and older,female,(1c) Basic Vocational Qualification,0.27964,172,603,0.24379,0.31549
1987,66 and older,female,(2) Intermediate General/Vocational Qualification,0.17641,108,603,0.14596,0.20686
1988,17-29 y.,male,(0) No qualification (yet),0.06435,90,1394,0.05147,0.07724
1988,17-29 y.,male,(1a) Inadequately completed,0.02124,45,1394,0.01367,0.02881
1988,17-29 y.,male,(1b) General Elementary School,0.15836,339,1394,0.13919,0.17753
1988,17-29 y.,male,(1c) Basic Vocational Qualification,0.28043,384,1394,0.25684,0.30402
1988,17-29 y.,male,(2) Intermediate General/Vocational Qualification,0.23716,300,1394,0.21482,0.25949
1988,17-29 y.,male,(2c_gen) General Maturity Certificate,0.15086,178,1394,0.13207,0.16966
1988,17-29 y.,male,(2c_voc) Vocational Maturity Certificate,0.05107,58,1394,0.03951,0.06263
1988,17-29 y.,female,(0) No qualification (yet),0.05523,73,1292,0.04277,0.06770
1988,17-29 y.,female,(1a) Inadequately completed,0.02043,74,1292,0.01272,0.02815
1988,17-29 y.,female,(1b) General Elementary School,0.14725,287,1292,0.12792,0.16658
1988,17-29 y.,female,(1c) Basic Vocational Qualification,0.22074,268,1292,0.19812,0.24337
1988,17-29 y.,female,(2) Intermediate General/Vocational Qualification,0.37891,428,1292,0.35245,0.40537
1988,17-29 y.,female,(2c_gen) General Maturity Certificate,0.07464,93,1292,0.06030,0.08897
1988,17-29 y.,female,(2c_voc) Vocational Maturity Certificate,0.06988,69,1292,0.05597,0.08379
1988,30-45 y.,male,(1a) Inadequately completed,0.02608,101,1399,0.01772,0.03443
1988,30-45 y.,male,(1b) General Elementary School,0.06949,182,1399,0.05616,0.08282
1988,30-45 y.,male,(1c) Basic Vocational Qualification,0.48839,622,1399,0.46218,0.51459
1988,30-45 y.,male,(2) Intermediate General/Vocational Qualification,0.17628,204,1399,0.15630,0.19625
1988,30-45 y.,male,(2c_voc) Vocational Maturity Certificate,0.04930,77,1399,0.03795,0.06065
1988,30-45 y.,male,(3a) Lower Tertiary Education,0.05785,64,1399,0.04562,0.07009
1988,30-45 y.,male,(3b) Higher Tertiary Education,0.11763,149,1399,0.10074,0.13452
1988,30-45 y.,female,(1a) Inadequately completed,0.03460,162,1463,0.02523,0.04396
1988,30-45 y.,female,(1b) General Elementary School,0.16687,318,1463,0.14775,0.18598
1988,30-45 y.,female,(1c) Basic Vocational Qualification,0.39578,512,1463,0.37071,0.42085
1988,30-45 y.,female,(2) Intermediate General/Vocational Qualification,0.23804,277,1463,0.21620,0.25987
1988,30-45 y.,female,(2c_voc) Vocational Maturity Certificate,0.04671,64,1463,0.03589,0.05752
1988,30-45 y.,female,(3a) Lower Tertiary Education,0.02212,32,1463,0.01458,0.02966
1988,30-45 y.,female,(3b) Higher Tertiary Education,0.08251,98,1463,0.06840,0.09661
1988,46-65 y.,male,(1a) Inadequately completed,0.02134,156,1553,0.01415,0.02853
1988,46-65 y.,male,(1b) General Elementary School,0.12828,262,1553,0.11164,0.14491
1988,46-65 y.,male,(1c) Basic Vocational Qualification,0.57227,765,1553,0.54765,0.59688
1988,46-65 y.,male,(2) Intermediate General/Vocational Qualification,0.11879,143,1553,0.10269,0.13488
1988,46-65 y.,male,(2c_voc) Vocational Maturity Certificate,0.03210,54,1553,0.02333,0.04087
1988,46-65 y.,male,(3a) Lower Tertiary Education,0.04398,55,1553,0.03378,0.05418
1988,46-65 y.,male,(3b) Higher Tertiary Education,0.08069,118,1553,0.06714,0.09425
1988,46-65 y.,female,(1a) Inadequately completed,0.02408,187,1460,0.01622,0.03195
1988,46-65 y.,female,(1b) General Elementary School,0.41241,583,1460,0.38715,0.43767
1988,46-65 y.,female,(1c) Basic Vocational Qualification,0.34402,466,1460,0.31965,0.36840
1988,46-65 y.,female,(2) Intermediate General/Vocational Qualification,0.15124,190,1460,0.13286,0.16963
1988,46-65 y.,female,(3b) Higher Tertiary Education,0.02694,34,1460,0.01863,0.03525
1988,66 and older,male,(1b) General Elementary School,0.12721,53,335,0.09147,0.16295
1988,66 and older,male,(1c) Basic Vocational Qualification,0.56912,232,335,0.51601,0.62223
1988,66 and older,male,(2) Intermediate General/Vocational Qualification,0.12271,50,335,0.08752,0.15790
1988,66 and older,female,(1b) General Elementary School,0.46863,299,580,0.42798,0.50928
1988,66 and older,female,(1c) Basic Vocational Qualification,0.28608,172,580,0.24927,0.32289
1988,66 and older,female,(2) Intermediate General/Vocational Qualification,0.18650,109,580,0.15477,0.21823
1989,17-29 y.,male,(0) No qualification (yet),0.07942,91,1359,0.06504,0.09380
1989,17-29 y.,male,(1a) Inadequately completed,0.02025,47,1359,0.01276,0.02774
1989,17-29 y.,male,(1b) General Elementary School,0.15393,311,1359,0.13474,0.17313
1989,17-29 y.,male,(1c) Basic Vocational Qualification,0.26464,373,1359,0.24118,0.28810
1989,17-29 y.,male,(2) Intermediate General/Vocational Qualification,0.23037,290,1359,0.20798,0.25277
1989,17-29 y.,male,(2c_gen) General Maturity Certificate,0.15192,182,1359,0.13283,0.17101
1989,17-29 y.,male,(2c_voc) Vocational Maturity Certificate,0.05481,65,1359,0.04270,0.06691
1989,17-29 y.,female,(0) No qualification (yet),0.06255,85,1283,0.04929,0.07580
1989,17-29 y.,female,(1a) Inadequately completed,0.02185,71,1283,0.01385,0.02986
1989,17-29 y.,female,(1b) General Elementary School,0.14551,278,1283,0.12621,0.16481
1989,17-29 y.,female,(1c) Basic Vocational Qualification,0.21968,266,1283,0.19702,0.24234
1989,17-29 y.,female,(2) Intermediate General/Vocational Qualification,0.36610,412,1283,0.33973,0.39247
1989,17-29 y.,female,(2c_gen) General Maturity Certificate,0.07252,92,1283,0.05832,0.08671
1989,17-29 y.,female,(2c_voc) Vocational Maturity Certificate,0.07823,79,1283,0.06353,0.09293
1989,30-45 y.,male,(1a) Inadequately completed,0.02485,89,1360,0.01658,0.03313
1989,30-45 y.,male,(1b) General Elementary School,0.07075,172,1360,0.05712,0.08439
1989,30-45 y.,male,(1c) Basic Vocational Qualification,0.47695,586,1360,0.45039,0.50350
1989,30-45 y.,male,(2) Intermediate General/Vocational Qualification,0.17410,196,1360,0.15394,0.19427
1989,30-45 y.,male,(2c_gen) General Maturity Certificate,0.01911,31,1360,0.01183,0.02638
1989,30-45 y.,male,(2c_voc) Vocational Maturity Certificate,0.05460,75,1360,0.04252,0.06668
1989,30-45 y.,male,(3a) Lower Tertiary Education,0.06694,71,1360,0.05365,0.08022
1989,30-45 y.,male,(3b) Higher Tertiary Education,0.11270,140,1360,0.09589,0.12952
1989,30-45 y.,female,(1a) Inadequately completed,0.03751,155,1421,0.02763,0.04739
1989,30-45 y.,female,(1b) General Elementary School,0.15790,298,1421,0.13894,0.17687
1989,30-45 y.,female,(1c) Basic Vocational Qualification,0.40478,506,1421,0.37925,0.43031
1989,30-45 y.,female,(2) Intermediate General/Vocational Qualification,0.23071,271,1421,0.20879,0.25262
1989,30-45 y.,female,(2c_voc) Vocational Maturity Certificate,0.04880,64,1421,0.03760,0.06001
1989,30-45 y.,female,(3a) Lower Tertiary Education,0.02315,33,1421,0.01533,0.03097
1989,30-45 y.,female,(3b) Higher Tertiary Education,0.08428,94,1421,0.06983,0.09873
1989,46-65 y.,male,(1a) Inadequately completed,0.02305,154,1506,0.01547,0.03063
1989,46-65 y.,male,(1b) General Elementary School,0.12469,255,1506,0.10800,0.14138
1989,46-65 y.,male,(1c) Basic Vocational Qualification,0.56907,738,1506,0.54405,0.59409
1989,46-65 y.,male,(2) Intermediate General/Vocational Qualification,0.12110,139,1506,0.10461,0.13758
1989,46-65 y.,male,(2c_voc) Vocational Maturity Certificate,0.02878,48,1506,0.02033,0.03722
1989,46-65 y.,male,(3a) Lower Tertiary Education,0.04509,56,1506,0.03461,0.05558
1989,46-65 y.,male,(3b) Higher Tertiary Education,0.08504,116,1506,0.07095,0.09914
1989,46-65 y.,female,(1a) Inadequately completed,0.02604,181,1379,0.01763,0.03445
1989,46-65 y.,female,(1b) General Elementary School,0.39934,539,1379,0.37349,0.42520
1989,46-65 y.,female,(1c) Basic Vocational Qualification,0.34322,439,1379,0.31815,0.36829
1989,46-65 y.,female,(2) Intermediate General/Vocational Qualification,0.15981,185,1379,0.14046,0.17916
1989,46-65 y.,female,(3b) Higher Tertiary Education,0.02940,35,1379,0.02048,0.03832
1989,66 and older,male,(1b) General Elementary School,0.13438,52,347,0.09844,0.17032
1989,66 and older,male,(1c) Basic Vocational Qualification,0.54742,214,347,0.49498,0.59987
1989,66 and older,male,(2) Intermediate General/Vocational Qualification,0.12991,49,347,0.09448,0.16533
1989,66 and older,male,(2c_voc) Vocational Maturity Certificate,0.07861,32,347,0.05026,0.10697
1989,66 and older,female,(1b) General Elementary School,0.47156,299,576,0.43076,0.51236
1989,66 and older,female,(1c) Basic Vocational Qualification,0.28039,168,576,0.24367,0.31711
1989,66 and older,female,(2) Intermediate General/Vocational Qualification,0.18940,109,576,0.15737,0.22143
1990,17-29 y.,male,(0) No qualification (yet),0.05756,93,1897,0.04708,0.06804
1990,17-29 y.,male,(1a) Inadequately completed,0.02697,66,1897,0.01967,0.03426
1990,17-29 y.,male,(1b) General Elementary School,0.12118,291,1897,0.10649,0.13587
1990,17-29 y.,male,(1c) Basic Vocational Qualification,0.23045,425,1897,0.21149,0.24940
1990,17-29 y.,male,(2) Intermediate General/Vocational Qualification,0.32819,667,1897,0.30705,0.34933
1990,17-29 y.,male,(2c_gen) General Maturity Certificate,0.12459,178,1897,0.10973,0.13946
1990,17-29 y.,male,(2c_voc) Vocational Maturity Certificate,0.06301,97,1897,0.05207,0.07395
1990,17-29 y.,male,(3a) Lower Tertiary Education,0.02398,40,1897,0.01709,0.03087
1990,17-29 y.,male,(3b) Higher Tertiary Education,0.02408,40,1897,0.01718,0.03098
1990,17-29 y.,female,(0) No qualification (yet),0.04461,70,1843,0.03518,0.05403
1990,17-29 y.,female,(1a) Inadequately completed,0.02117,77,1843,0.01460,0.02775
1990,17-29 y.,female,(1b) General Elementary School,0.12781,285,1843,0.11257,0.14306
1990,17-29 y.,female,(1c) Basic Vocational Qualification,0.18149,291,1843,0.16389,0.19909
1990,17-29 y.,female,(2) Intermediate General/Vocational Qualification,0.42543,759,1843,0.40285,0.44801
