year,age_gr,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,46-65 y.,West,(1a) Inadequately completed,0.02960,316,2806,0.02333,0.03587
1991,46-65 y.,West,(1b) General Elementary School,0.24830,741,2806,0.23231,0.26429
1991,46-65 y.,West,(1c) Basic Vocational Qualification,0.44349,1124,2806,0.42510,0.46187
1991,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.14642,321,2806,0.13333,0.15950
1991,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02610,76,2806,0.02020,0.03200
1991,46-65 y.,West,(3a) Lower Tertiary Education,0.03434,79,2806,0.02760,0.04108
1991,46-65 y.,West,(3b) Higher Tertiary Education,0.06091,149,2806,0.05206,0.06976
1991,46-65 y.,East,(1b) General Elementary School,0.10460,131,1253,0.08764,0.12155
1991,46-65 y.,East,(1c) Basic Vocational Qualification,0.53625,687,1253,0.50863,0.56387
1991,46-65 y.,East,(2) Intermediate General/Vocational Qualification,0.09053,114,1253,0.07463,0.10642
1991,46-65 y.,East,(3a) Lower Tertiary Education,0.16246,213,1253,0.14203,0.18290
1991,46-65 y.,East,(3b) Higher Tertiary Education,0.08784,108,1253,0.07216,0.10352
1991,66 and older,West,(1b) General Elementary School,0.32934,344,993,0.30010,0.35859
1991,66 and older,West,(1c) Basic Vocational Qualification,0.39795,418,993,0.36749,0.42841
1991,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16426,157,993,0.14120,0.18732
1991,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03101,38,993,0.02022,0.04180
1991,66 and older,West,(3b) Higher Tertiary Education,0.03539,36,993,0.02390,0.04689
1991,66 and older,East,(1b) General Elementary School,0.30957,112,371,0.26246,0.35668
1991,66 and older,East,(1c) Basic Vocational Qualification,0.49340,194,371,0.44246,0.54434
1991,66 and older,East,(2) Intermediate General/Vocational Qualification,0.07859,31,371,0.05117,0.10601
1991,66 and older,East,(3a) Lower Tertiary Education,0.07618,34,371,0.04915,0.10321
1992,17-29 y.,West,(0) No qualification (yet),0.05845,145,2490,0.04923,0.06767
1992,17-29 y.,West,(1a) Inadequately completed,0.02619,117,2490,0.01991,0.03246
1992,17-29 y.,West,(1b) General Elementary School,0.14280,504,2490,0.12906,0.15655
1992,17-29 y.,West,(1c) Basic Vocational Qualification,0.20145,568,2490,0.18569,0.21721
1992,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.29651,692,2490,0.27857,0.31445
1992,17-29 y.,West,(2c_gen) General Maturity Certificate,0.11493,249,2490,0.10240,0.12746
1992,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.07703,173,2490,0.06655,0.08750
1992,17-29 y.,West,(3b) Higher Tertiary Education,0.01940,42,2490,0.01398,0.02482
1992,17-29 y.,East,(1a) Inadequately completed,0.04723,56,851,0.03297,0.06149
1992,17-29 y.,East,(1c) Basic Vocational Qualification,0.07753,64,851,0.05955,0.09550
1992,17-29 y.,East,(2) Intermediate General/Vocational Qualification,0.65237,587,851,0.62035,0.68438
1992,17-29 y.,East,(2c_gen) General Maturity Certificate,0.03451,41,851,0.02224,0.04679
1992,17-29 y.,East,(2c_voc) Vocational Maturity Certificate,0.03624,31,851,0.02367,0.04880
1992,17-29 y.,East,(3a) Lower Tertiary Education,0.08669,72,851,0.06777,0.10560
1992,30-45 y.,West,(1a) Inadequately completed,0.03167,213,2779,0.02516,0.03818
1992,30-45 y.,West,(1b) General Elementary School,0.10259,421,2779,0.09130,0.11387
1992,30-45 y.,West,(1c) Basic Vocational Qualification,0.40032,1047,2779,0.38210,0.41854
1992,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.20723,503,2779,0.19216,0.22230
1992,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01753,57,2779,0.01265,0.02241
1992,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.06511,161,2779,0.05593,0.07428
1992,30-45 y.,West,(3a) Lower Tertiary Education,0.05428,127,2779,0.04586,0.06271
1992,30-45 y.,West,(3b) Higher Tertiary Education,0.10822,250,2779,0.09666,0.11977
1992,30-45 y.,East,(1c) Basic Vocational Qualification,0.16415,230,1367,0.14450,0.18379
1992,30-45 y.,East,(2) Intermediate General/Vocational Qualification,0.48533,685,1367,0.45883,0.51184
1992,30-45 y.,East,(3a) Lower Tertiary Education,0.18432,286,1367,0.16376,0.20488
1992,30-45 y.,East,(3b) Higher Tertiary Education,0.11784,166,1367,0.10074,0.13494
