year,age_gr,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,30-45 y.,1st Quintile,(1c) Basic Vocational Qualification,0.45890,260,729,0.42271,0.49510
1984,30-45 y.,1st Quintile,(2) Intermediate General/Vocational Qualification,0.06792,34,729,0.04964,0.08619
1984,30-45 y.,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03674,34,729,0.02307,0.05040
1984,30-45 y.,2nd Quintile,(1a) Inadequately completed,0.04588,123,721,0.03060,0.06117
1984,30-45 y.,2nd Quintile,(1b) General Elementary School,0.22326,197,721,0.19285,0.25368
1984,30-45 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.53624,335,721,0.49981,0.57267
1984,30-45 y.,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11712,66,721,0.09363,0.14060
1984,30-45 y.,3rd Quintile,(1a) Inadequately completed,0.02140,62,696,0.01064,0.03216
1984,30-45 y.,3rd Quintile,(1b) General Elementary School,0.16050,155,696,0.13321,0.18779
1984,30-45 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.52808,344,696,0.49096,0.56519
1984,30-45 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.16390,97,696,0.13638,0.19142
1984,30-45 y.,3rd Quintile,(3b) Higher Tertiary Education,0.05321,38,696,0.03653,0.06990
1984,30-45 y.,4th Quintile,(1a) Inadequately completed,0.02128,75,715,0.01070,0.03187
1984,30-45 y.,4th Quintile,(1b) General Elementary School,0.11414,117,715,0.09082,0.13746
1984,30-45 y.,4th Quintile,(1c) Basic Vocational Qualification,0.44797,315,715,0.41149,0.48445
1984,30-45 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22821,140,715,0.19742,0.25899
1984,30-45 y.,4th Quintile,(3b) Higher Tertiary Education,0.09910,68,715,0.07718,0.12102
1984,30-45 y.,5th Quintile,(1a) Inadequately completed,0.00886,32,775,0.00226,0.01546
1984,30-45 y.,5th Quintile,(1b) General Elementary School,0.04816,55,775,0.03307,0.06324
1984,30-45 y.,5th Quintile,(1c) Basic Vocational Qualification,0.37399,282,775,0.33990,0.40808
1984,30-45 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25723,184,775,0.22643,0.28802
1984,30-45 y.,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05647,44,775,0.04021,0.07273
1984,30-45 y.,5th Quintile,(3a) Lower Tertiary Education,0.07197,51,775,0.05377,0.09018
1984,30-45 y.,5th Quintile,(3b) Higher Tertiary Education,0.17551,127,775,0.14871,0.20231
1984,46-65 y.,1st Quintile,(1a) Inadequately completed,0.05662,137,509,0.03652,0.07671
1984,46-65 y.,1st Quintile,(1b) General Elementary School,0.41135,189,509,0.36856,0.45414
1984,46-65 y.,1st Quintile,(1c) Basic Vocational Qualification,0.42580,183,509,0.38280,0.46880
1984,46-65 y.,2nd Quintile,(1a) Inadequately completed,0.02312,85,622,0.01130,0.03494
1984,46-65 y.,2nd Quintile,(1b) General Elementary School,0.40334,239,622,0.36476,0.44192
1984,46-65 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.46998,258,622,0.43072,0.50923
1984,46-65 y.,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.07832,40,622,0.05719,0.09945
1984,46-65 y.,3rd Quintile,(1a) Inadequately completed,0.02006,76,650,0.00927,0.03084
1984,46-65 y.,3rd Quintile,(1b) General Elementary School,0.36863,244,650,0.33151,0.40574
1984,46-65 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.44020,273,650,0.40200,0.47839
1984,46-65 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.10460,57,650,0.08105,0.12814
1984,46-65 y.,4th Quintile,(1a) Inadequately completed,0.02130,75,688,0.01050,0.03209
1984,46-65 y.,4th Quintile,(1b) General Elementary School,0.26144,199,688,0.22858,0.29430
1984,46-65 y.,4th Quintile,(1c) Basic Vocational Qualification,0.45640,316,688,0.41915,0.49364
1984,46-65 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.15386,98,688,0.12688,0.18085
1984,46-65 y.,5th Quintile,(1a) Inadequately completed,0.00850,43,866,0.00238,0.01462
1984,46-65 y.,5th Quintile,(1b) General Elementary School,0.17083,155,866,0.14575,0.19591
1984,46-65 y.,5th Quintile,(1c) Basic Vocational Qualification,0.40133,336,866,0.36867,0.43400
1984,46-65 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.19905,156,866,0.17244,0.22566
1984,46-65 y.,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05161,47,866,0.03687,0.06636
1984,46-65 y.,5th Quintile,(3a) Lower Tertiary Education,0.07356,55,866,0.05616,0.09096
1984,46-65 y.,5th Quintile,(3b) Higher Tertiary Education,0.08649,74,866,0.06776,0.10523
1984,66 and older,1st Quintile,(1b) General Elementary School,0.54653,188,307,0.49075,0.60231
1984,66 and older,1st Quintile,(1c) Basic Vocational Qualification,0.33434,119,307,0.28148,0.38720
1984,66 and older,2nd Quintile,(1b) General Elementary School,0.47511,130,242,0.41206,0.53816
1984,66 and older,2nd Quintile,(1c) Basic Vocational Qualification,0.40061,112,242,0.33874,0.46247
1984,66 and older,3rd Quintile,(1b) General Elementary School,0.32679,78,218,0.26438,0.38920
1984,66 and older,3rd Quintile,(1c) Basic Vocational Qualification,0.45487,108,218,0.38862,0.52113
1984,66 and older,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14237,32,218,0.09588,0.18886
1984,66 and older,4th Quintile,(1b) General Elementary School,0.28267,58,178,0.21633,0.34901
1984,66 and older,4th Quintile,(1c) Basic Vocational Qualification,0.40545,81,178,0.33312,0.47778
1984,66 and older,4th Quintile,(2) Intermediate General/Vocational Qualification,0.18680,39,178,0.12938,0.24422
1984,66 and older,5th Quintile,(1c) Basic Vocational Qualification,0.27534,55,111,0.19186,0.35882
1984,66 and older,5th Quintile,(2) Intermediate General/Vocational Qualification,0.31142,56,111,0.22488,0.39796
1985,17-29 y.,1st Quintile,(0) No qualification (yet),0.05629,40,730,0.03956,0.07303
1985,17-29 y.,1st Quintile,(1a) Inadequately completed,0.05617,70,730,0.03946,0.07288
1985,17-29 y.,1st Quintile,(1b) General Elementary School,0.22761,235,730,0.19718,0.25805
1985,17-29 y.,1st Quintile,(1c) Basic Vocational Qualification,0.16918,122,730,0.14197,0.19640
1985,17-29 y.,1st Quintile,(2) Intermediate General/Vocational Qualification,0.23302,132,730,0.20233,0.26371
1985,17-29 y.,1st Quintile,(2c_gen) General Maturity Certificate,0.14242,95,730,0.11705,0.16779
1985,17-29 y.,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06044,36,730,0.04314,0.07774
1985,17-29 y.,2nd Quintile,(0) No qualification (yet),0.06713,31,532,0.04584,0.08841
1985,17-29 y.,2nd Quintile,(1a) Inadequately completed,0.02849,37,532,0.01434,0.04264
1985,17-29 y.,2nd Quintile,(1b) General Elementary School,0.20007,137,532,0.16604,0.23410
1985,17-29 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.24651,145,532,0.20986,0.28317
1985,17-29 y.,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26109,118,532,0.22373,0.29844
1985,17-29 y.,2nd Quintile,(2c_gen) General Maturity Certificate,0.10070,64,532,0.07511,0.12630
1985,17-29 y.,3rd Quintile,(0) No qualification (yet),0.08448,46,565,0.06153,0.10743
1985,17-29 y.,3rd Quintile,(1b) General Elementary School,0.14411,123,565,0.11512,0.17309
1985,17-29 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.26414,167,565,0.22775,0.30053
1985,17-29 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.33643,180,565,0.29743,0.37542
1985,17-29 y.,3rd Quintile,(2c_gen) General Maturity Certificate,0.06658,49,565,0.04601,0.08716
1985,17-29 y.,4th Quintile,(0) No qualification (yet),0.06424,37,568,0.04406,0.08442
1985,17-29 y.,4th Quintile,(1b) General Elementary School,0.10587,84,568,0.08054,0.13119
1985,17-29 y.,4th Quintile,(1c) Basic Vocational Qualification,0.27595,174,568,0.23915,0.31274
1985,17-29 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.34070,190,568,0.30169,0.37971
1985,17-29 y.,4th Quintile,(2c_gen) General Maturity Certificate,0.08175,52,568,0.05920,0.10430
1985,17-29 y.,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05516,31,568,0.03637,0.07395
1985,17-29 y.,5th Quintile,(0) No qualification (yet),0.07725,33,422,0.05175,0.10276
1985,17-29 y.,5th Quintile,(1b) General Elementary School,0.07213,44,422,0.04742,0.09684
1985,17-29 y.,5th Quintile,(1c) Basic Vocational Qualification,0.27859,138,422,0.23577,0.32142
1985,17-29 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.35361,171,422,0.30794,0.39928
1985,17-29 y.,5th Quintile,(2c_gen) General Maturity Certificate,0.07165,36,422,0.04701,0.09628
1985,30-45 y.,1st Quintile,(1a) Inadequately completed,0.06634,128,622,0.04677,0.08592
1985,30-45 y.,1st Quintile,(1b) General Elementary School,0.25989,202,622,0.22540,0.29439
1985,30-45 y.,1st Quintile,(1c) Basic Vocational Qualification,0.48681,251,622,0.44750,0.52612
1985,30-45 y.,1st Quintile,(2) Intermediate General/Vocational Qualification,0.09541,41,622,0.07231,0.11852
1985,30-45 y.,2nd Quintile,(1a) Inadequately completed,0.03595,92,671,0.02185,0.05004
1985,30-45 y.,2nd Quintile,(1b) General Elementary School,0.20929,193,671,0.17848,0.24009
1985,30-45 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.54188,322,671,0.50415,0.57960
1985,30-45 y.,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11553,64,671,0.09133,0.13974
1985,30-45 y.,3rd Quintile,(1a) Inadequately completed,0.03122,63,576,0.01700,0.04543
1985,30-45 y.,3rd Quintile,(1b) General Elementary School,0.14095,114,576,0.11251,0.16939
1985,30-45 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.48819,274,576,0.44733,0.52904
1985,30-45 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18987,94,576,0.15781,0.22193
1985,30-45 y.,3rd Quintile,(3b) Higher Tertiary Education,0.05840,31,576,0.03923,0.07757
1985,30-45 y.,4th Quintile,(1a) Inadequately completed,0.01630,42,623,0.00635,0.02625
1985,30-45 y.,4th Quintile,(1b) General Elementary School,0.09918,100,623,0.07569,0.12268
1985,30-45 y.,4th Quintile,(1c) Basic Vocational Qualification,0.48597,297,623,0.44669,0.52525
1985,30-45 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21075,118,623,0.17869,0.24280
1985,30-45 y.,4th Quintile,(3b) Higher Tertiary Education,0.09782,66,623,0.07447,0.12116
1985,30-45 y.,5th Quintile,(1b) General Elementary School,0.05201,41,675,0.03524,0.06877
1985,30-45 y.,5th Quintile,(1c) Basic Vocational Qualification,0.33538,235,675,0.29974,0.37102
1985,30-45 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27012,183,675,0.23660,0.30365
1985,30-45 y.,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05479,39,675,0.03761,0.07197
1985,30-45 y.,5th Quintile,(3a) Lower Tertiary Education,0.07283,49,675,0.05321,0.09245
1985,30-45 y.,5th Quintile,(3b) Higher Tertiary Education,0.19695,128,675,0.16692,0.22697
1985,46-65 y.,1st Quintile,(1a) Inadequately completed,0.05092,121,490,0.03143,0.07040
1985,46-65 y.,1st Quintile,(1b) General Elementary School,0.43826,192,490,0.39428,0.48223
1985,46-65 y.,1st Quintile,(1c) Basic Vocational Qualification,0.41092,177,490,0.36731,0.45453
1985,46-65 y.,2nd Quintile,(1a) Inadequately completed,0.02431,67,501,0.01081,0.03781
1985,46-65 y.,2nd Quintile,(1b) General Elementary School,0.39788,202,501,0.35497,0.44078
1985,46-65 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.47092,232,501,0.42717,0.51467
1985,46-65 y.,3rd Quintile,(1a) Inadequately completed,0.02150,77,651,0.01035,0.03265
1985,46-65 y.,3rd Quintile,(1b) General Elementary School,0.35228,238,651,0.31555,0.38900
1985,46-65 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.45784,275,651,0.41954,0.49614
1985,46-65 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.10762,61,651,0.08380,0.13145
1985,46-65 y.,4th Quintile,(1a) Inadequately completed,0.02162,69,624,0.01020,0.03304
1985,46-65 y.,4th Quintile,(1b) General Elementary School,0.25588,181,624,0.22162,0.29015
1985,46-65 y.,4th Quintile,(1c) Basic Vocational Qualification,0.46676,293,624,0.42759,0.50594
1985,46-65 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.13763,81,624,0.11058,0.16468
1985,46-65 y.,5th Quintile,(1a) Inadequately completed,0.00706,32,787,0.00121,0.01291
1985,46-65 y.,5th Quintile,(1b) General Elementary School,0.15577,134,787,0.13041,0.18112
1985,46-65 y.,5th Quintile,(1c) Basic Vocational Qualification,0.38122,294,787,0.34726,0.41517
1985,46-65 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22876,161,787,0.19940,0.25813
1985,46-65 y.,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05313,42,787,0.03745,0.06881
1985,46-65 y.,5th Quintile,(3a) Lower Tertiary Education,0.06401,43,787,0.04690,0.08112
1985,46-65 y.,5th Quintile,(3b) Higher Tertiary Education,0.09971,81,787,0.07876,0.12065
1985,66 and older,1st Quintile,(1b) General Elementary School,0.52250,130,216,0.45574,0.58927
1985,66 and older,1st Quintile,(1c) Basic Vocational Qualification,0.32885,86,216,0.26605,0.39165
1985,66 and older,2nd Quintile,(1b) General Elementary School,0.43691,113,246,0.37480,0.49902
1985,66 and older,2nd Quintile,(1c) Basic Vocational Qualification,0.38102,101,246,0.32021,0.44184
1985,66 and older,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.12787,32,246,0.08605,0.16969
1985,66 and older,3rd Quintile,(1b) General Elementary School,0.39088,85,188,0.32094,0.46081
1985,66 and older,3rd Quintile,(1c) Basic Vocational Qualification,0.47413,103,188,0.40256,0.54570
1985,66 and older,4th Quintile,(1b) General Elementary School,0.19534,42,173,0.13609,0.25459
1985,66 and older,4th Quintile,(1c) Basic Vocational Qualification,0.44651,87,173,0.37221,0.52081
1985,66 and older,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23602,44,173,0.17256,0.29948
1985,66 and older,5th Quintile,(1c) Basic Vocational Qualification,0.27958,51,98,0.19027,0.36890
1985,66 and older,5th Quintile,(2) Intermediate General/Vocational Qualification,0.30437,47,98,0.21280,0.39595
1986,17-29 y.,1st Quintile,(0) No qualification (yet),0.05611,43,625,0.03805,0.07417
1986,17-29 y.,1st Quintile,(1a) Inadequately completed,0.04533,52,625,0.02901,0.06166
1986,17-29 y.,1st Quintile,(1b) General Elementary School,0.21104,182,625,0.17902,0.24305
1986,17-29 y.,1st Quintile,(1c) Basic Vocational Qualification,0.16691,104,625,0.13765,0.19616
1986,17-29 y.,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20403,107,625,0.17241,0.23565
1986,17-29 y.,1st Quintile,(2c_gen) General Maturity Certificate,0.17076,94,625,0.14123,0.20029
1986,17-29 y.,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.08159,43,625,0.06011,0.10307
1986,17-29 y.,2nd Quintile,(0) No qualification (yet),0.05749,38,568,0.03833,0.07665
1986,17-29 y.,2nd Quintile,(1a) Inadequately completed,0.03835,43,568,0.02254,0.05415
1986,17-29 y.,2nd Quintile,(1b) General Elementary School,0.22236,170,568,0.18813,0.25659
1986,17-29 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.22031,127,568,0.18619,0.25442
1986,17-29 y.,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30288,138,568,0.26506,0.34070
1986,17-29 y.,2nd Quintile,(2c_gen) General Maturity Certificate,0.08663,52,568,0.06347,0.10978
1986,17-29 y.,3rd Quintile,(0) No qualification (yet),0.07725,48,573,0.05537,0.09913
1986,17-29 y.,3rd Quintile,(1a) Inadequately completed,0.02662,31,573,0.01343,0.03981
1986,17-29 y.,3rd Quintile,(1b) General Elementary School,0.15344,128,573,0.12390,0.18297
1986,17-29 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.26856,154,573,0.23224,0.30488
1986,17-29 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29250,154,573,0.25522,0.32978
1986,17-29 y.,3rd Quintile,(2c_gen) General Maturity Certificate,0.10172,58,573,0.07695,0.12650
1986,17-29 y.,4th Quintile,(0) No qualification (yet),0.05290,33,579,0.03465,0.07115
1986,17-29 y.,4th Quintile,(1b) General Elementary School,0.09488,91,579,0.07099,0.11877
1986,17-29 y.,4th Quintile,(1c) Basic Vocational Qualification,0.28644,191,579,0.24959,0.32330
1986,17-29 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.36380,207,579,0.32458,0.40302
1986,17-29 y.,4th Quintile,(2c_gen) General Maturity Certificate,0.08937,57,579,0.06611,0.11263
1986,17-29 y.,5th Quintile,(1b) General Elementary School,0.07828,49,395,0.05175,0.10480
1986,17-29 y.,5th Quintile,(1c) Basic Vocational Qualification,0.25670,128,395,0.21357,0.29983
1986,17-29 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.34249,162,395,0.29563,0.38935
1986,17-29 y.,5th Quintile,(2c_gen) General Maturity Certificate,0.11411,56,395,0.08271,0.14550
1986,30-45 y.,1st Quintile,(1a) Inadequately completed,0.07017,107,533,0.04846,0.09187
1986,30-45 y.,1st Quintile,(1b) General Elementary School,0.29223,191,533,0.25358,0.33088
1986,30-45 y.,1st Quintile,(1c) Basic Vocational Qualification,0.43552,202,533,0.39338,0.47765
1986,30-45 y.,1st Quintile,(2) Intermediate General/Vocational Qualification,0.08489,33,533,0.06121,0.10858
1986,30-45 y.,2nd Quintile,(1a) Inadequately completed,0.03407,82,611,0.01967,0.04846
1986,30-45 y.,2nd Quintile,(1b) General Elementary School,0.16818,155,611,0.13850,0.19786
1986,30-45 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.54905,303,611,0.50956,0.58854
1986,30-45 y.,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14117,71,611,0.11353,0.16880
1986,30-45 y.,3rd Quintile,(1a) Inadequately completed,0.02746,58,618,0.01456,0.04035
1986,30-45 y.,3rd Quintile,(1b) General Elementary School,0.12036,108,618,0.09469,0.14604
1986,30-45 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.52284,289,618,0.48342,0.56225
1986,30-45 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17123,90,618,0.14151,0.20096
1986,30-45 y.,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05443,35,618,0.03653,0.07233
1986,30-45 y.,3rd Quintile,(3b) Higher Tertiary Education,0.05892,38,618,0.04034,0.07750
1986,30-45 y.,4th Quintile,(1a) Inadequately completed,0.01584,37,580,0.00567,0.02601
1986,30-45 y.,4th Quintile,(1b) General Elementary School,0.08748,92,580,0.06446,0.11049
1986,30-45 y.,4th Quintile,(1c) Basic Vocational Qualification,0.46320,267,580,0.42258,0.50381
1986,30-45 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23530,120,580,0.20075,0.26985
1986,30-45 y.,4th Quintile,(3b) Higher Tertiary Education,0.10654,64,580,0.08140,0.13167
1986,30-45 y.,5th Quintile,(1b) General Elementary School,0.04801,38,645,0.03150,0.06452
1986,30-45 y.,5th Quintile,(1c) Basic Vocational Qualification,0.31370,209,645,0.27787,0.34954
1986,30-45 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27894,176,645,0.24430,0.31357
1986,30-45 y.,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05635,40,645,0.03854,0.07416
1986,30-45 y.,5th Quintile,(3a) Lower Tertiary Education,0.07764,50,645,0.05697,0.09831
1986,30-45 y.,5th Quintile,(3b) Higher Tertiary Education,0.20507,132,645,0.17389,0.23626
1986,46-65 y.,1st Quintile,(1a) Inadequately completed,0.04570,110,500,0.02738,0.06402
1986,46-65 y.,1st Quintile,(1b) General Elementary School,0.41231,197,500,0.36912,0.45550
1986,46-65 y.,1st Quintile,(1c) Basic Vocational Qualification,0.44106,193,500,0.39750,0.48463
1986,46-65 y.,2nd Quintile,(1a) Inadequately completed,0.03025,75,497,0.01518,0.04532
1986,46-65 y.,2nd Quintile,(1b) General Elementary School,0.39659,196,497,0.35354,0.43965
1986,46-65 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.47235,226,497,0.42841,0.51628
1986,46-65 y.,3rd Quintile,(1a) Inadequately completed,0.01886,67,566,0.00764,0.03008
1986,46-65 y.,3rd Quintile,(1b) General Elementary School,0.34819,206,566,0.30891,0.38748
1986,46-65 y.,3rd Quintile,(1c) Basic Vocational Qualification,0.45756,244,566,0.41648,0.49864
1986,46-65 y.,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.09982,49,566,0.07511,0.12454
1986,46-65 y.,4th Quintile,(1a) Inadequately completed,0.02298,74,699,0.01186,0.03410
1986,46-65 y.,4th Quintile,(1b) General Elementary School,0.24039,187,699,0.20868,0.27209
1986,46-65 y.,4th Quintile,(1c) Basic Vocational Qualification,0.46639,309,699,0.42938,0.50340
1986,46-65 y.,4th Quintile,(2) Intermediate General/Vocational Qualification,0.16006,96,699,0.13286,0.18726
1986,46-65 y.,4th Quintile,(3b) Higher Tertiary Education,0.04396,33,699,0.02875,0.05917
1986,46-65 y.,5th Quintile,(1b) General Elementary School,0.13450,115,726,0.10967,0.15934
1986,46-65 y.,5th Quintile,(1c) Basic Vocational Qualification,0.38425,286,726,0.34885,0.41966
1986,46-65 y.,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23910,158,726,0.20805,0.27015
1986,46-65 y.,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.04924,38,726,0.03349,0.06499
1986,46-65 y.,5th Quintile,(3a) Lower Tertiary Education,0.06531,43,726,0.04733,0.08330
1986,46-65 y.,5th Quintile,(3b) Higher Tertiary Education,0.11001,86,726,0.08723,0.13278
1986,66 and older,1st Quintile,(1b) General Elementary School,0.49296,124,219,0.42660,0.55933
1986,66 and older,1st Quintile,(1c) Basic Vocational Qualification,0.36232,95,219,0.29852,0.42613
1986,66 and older,2nd Quintile,(1b) General Elementary School,0.45556,108,202,0.38671,0.52441
1986,66 and older,2nd Quintile,(1c) Basic Vocational Qualification,0.37261,94,202,0.30577,0.43945
1986,66 and older,3rd Quintile,(1b) General Elementary School,0.28745,60,191,0.22309,0.35180
1986,66 and older,3rd Quintile,(1c) Basic Vocational Qualification,0.47868,97,191,0.40764,0.54971
1986,66 and older,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17253,34,191,0.11881,0.22626
1986,66 and older,4th Quintile,(1b) General Elementary School,0.19398,42,147,0.12984,0.25812
1986,66 and older,4th Quintile,(1c) Basic Vocational Qualification,0.42513,67,147,0.34493,0.50532
1986,66 and older,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24486,38,147,0.17511,0.31461
1986,66 and older,5th Quintile,(1c) Basic Vocational Qualification,0.20957,35,77,0.11806,0.30108
1986,66 and older,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27394,42,77,0.17367,0.37421
1987,17-29 y.,1st Quintile,(0) No qualification (yet),0.06018,40,573,0.04069,0.07967
1987,17-29 y.,1st Quintile,(1a) Inadequately completed,0.03934,45,573,0.02341,0.05527
1987,17-29 y.,1st Quintile,(1b) General Elementary School,0.22175,204,573,0.18771,0.25580
1987,17-29 y.,1st Quintile,(1c) Basic Vocational Qualification,0.16503,100,573,0.13461,0.19546
1987,17-29 y.,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20185,100,573,0.16895,0.23474
1987,17-29 y.,1st Quintile,(2c_gen) General Maturity Certificate,0.16091,84,573,0.13080,0.19103
1987,17-29 y.,2nd Quintile,(0) No qualification (yet),0.05110,40,584,0.03323,0.06898
1987,17-29 y.,2nd Quintile,(1a) Inadequately completed,0.03175,39,584,0.01751,0.04598
1987,17-29 y.,2nd Quintile,(1b) General Elementary School,0.19507,163,584,0.16291,0.22724
1987,17-29 y.,2nd Quintile,(1c) Basic Vocational Qualification,0.25718,148,584,0.22170,0.29266
