year,bula_h,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.06758,96,1586,0.05522,0.07994
1984,North Rhine-Westphalia,female,(1a) Inadequately completed,0.03370,201,1591,0.02483,0.04257
1984,North Rhine-Westphalia,female,(1b) General Elementary School,0.29494,460,1591,0.27252,0.31735
1984,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.36262,513,1591,0.33899,0.38625
1984,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.18774,264,1591,0.16854,0.20693
1984,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.02782,56,1591,0.01973,0.03590
1984,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.02545,43,1591,0.01771,0.03319
1984,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.03646,54,1591,0.02725,0.04568
1984,Hesse,male,(1a) Inadequately completed,0.03242,61,563,0.01778,0.04707
1984,Hesse,male,(1b) General Elementary School,0.12819,113,563,0.10055,0.15583
1984,Hesse,male,(1c) Basic Vocational Qualification,0.42649,232,563,0.38560,0.46738
1984,Hesse,male,(2) Intermediate General/Vocational Qualification,0.17534,83,563,0.14390,0.20678
1984,Hesse,male,(2c_voc) Vocational Maturity Certificate,0.04472,31,563,0.02763,0.06180
1984,Hesse,male,(3b) Higher Tertiary Education,0.08315,43,563,0.06032,0.10597
1984,Hesse,female,(1a) Inadequately completed,0.02221,68,534,0.00970,0.03473
1984,Hesse,female,(1b) General Elementary School,0.32970,203,534,0.28979,0.36961
1984,Hesse,female,(1c) Basic Vocational Qualification,0.29363,158,534,0.25497,0.33229
1984,Hesse,female,(2) Intermediate General/Vocational Qualification,0.22210,105,534,0.18681,0.25739
1984,"Rhineland-Palatinate, Saarland",male,(1a) Inadequately completed,0.02496,32,361,0.00885,0.04108
1984,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.16190,73,361,0.12385,0.19995
1984,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.55792,210,361,0.50662,0.60922
1984,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.12221,46,361,0.08837,0.15604
1984,"Rhineland-Palatinate, Saarland",female,(1a) Inadequately completed,0.02518,35,408,0.00996,0.04040
1984,"Rhineland-Palatinate, Saarland",female,(1b) General Elementary School,0.48562,195,408,0.43707,0.53418
1984,"Rhineland-Palatinate, Saarland",female,(1c) Basic Vocational Qualification,0.27327,115,408,0.22998,0.31657
1984,"Rhineland-Palatinate, Saarland",female,(2) Intermediate General/Vocational Qualification,0.16274,63,408,0.12688,0.19860
1984,Baden-Wuerttemberg,male,(1a) Inadequately completed,0.02616,135,1084,0.01665,0.03567
1984,Baden-Wuerttemberg,male,(1b) General Elementary School,0.14097,207,1084,0.12024,0.16169
1984,Baden-Wuerttemberg,male,(1c) Basic Vocational Qualification,0.49177,460,1084,0.46199,0.52154
1984,Baden-Wuerttemberg,male,(2) Intermediate General/Vocational Qualification,0.13644,108,1084,0.11600,0.15689
1984,Baden-Wuerttemberg,male,(2c_gen) General Maturity Certificate,0.03354,35,1084,0.02282,0.04426
1984,Baden-Wuerttemberg,male,(2c_voc) Vocational Maturity Certificate,0.04280,47,1084,0.03075,0.05486
1984,Baden-Wuerttemberg,male,(3a) Lower Tertiary Education,0.04418,33,1084,0.03194,0.05642
1984,Baden-Wuerttemberg,male,(3b) Higher Tertiary Education,0.06199,59,1084,0.04763,0.07635
1984,Baden-Wuerttemberg,female,(1a) Inadequately completed,0.02807,164,1026,0.01796,0.03818
1984,Baden-Wuerttemberg,female,(1b) General Elementary School,0.40169,412,1026,0.37167,0.43170
1984,Baden-Wuerttemberg,female,(1c) Basic Vocational Qualification,0.27489,276,1026,0.24756,0.30222
1984,Baden-Wuerttemberg,female,(2) Intermediate General/Vocational Qualification,0.19740,174,1026,0.17303,0.22176
1984,Bavaria,male,(1a) Inadequately completed,0.01366,45,981,0.00639,0.02093
1984,Bavaria,male,(1b) General Elementary School,0.11467,141,981,0.09472,0.13462
1984,Bavaria,male,(1c) Basic Vocational Qualification,0.53106,479,981,0.49982,0.56231
1984,Bavaria,male,(2) Intermediate General/Vocational Qualification,0.16260,144,981,0.13950,0.18570
1984,Bavaria,male,(2c_gen) General Maturity Certificate,0.03089,31,981,0.02006,0.04173
1984,Bavaria,male,(2c_voc) Vocational Maturity Certificate,0.03883,44,981,0.02674,0.05093
1984,Bavaria,male,(3a) Lower Tertiary Education,0.04215,36,981,0.02957,0.05474
1984,Bavaria,male,(3b) Higher Tertiary Education,0.05875,61,981,0.04403,0.07347
1984,Bavaria,female,(1a) Inadequately completed,0.01487,63,1030,0.00748,0.02227
1984,Bavaria,female,(1b) General Elementary School,0.33466,354,1030,0.30583,0.36349
1984,Bavaria,female,(1c) Basic Vocational Qualification,0.30204,310,1030,0.27398,0.33009
1984,Bavaria,female,(2) Intermediate General/Vocational Qualification,0.22778,226,1030,0.20215,0.25340
1984,Bavaria,female,(2c_voc) Vocational Maturity Certificate,0.03330,36,1030,0.02234,0.04426
1984,Bavaria,female,(3b) Higher Tertiary Education,0.03701,41,1030,0.02547,0.04854
1984,Berlin,male,(1b) General Elementary School,0.15006,34,100,0.07971,0.22041
1984,Berlin,male,(1c) Basic Vocational Qualification,0.37376,66,100,0.27846,0.46907
1984,Berlin,female,(1b) General Elementary School,0.26368,57,156,0.19431,0.33305
1984,Berlin,female,(1c) Basic Vocational Qualification,0.30911,53,156,0.23636,0.38187
1984,Berlin,female,(2) Intermediate General/Vocational Qualification,0.25329,46,156,0.18482,0.32176
1985,Schleswig-Holstein,male,(1c) Basic Vocational Qualification,0.48613,78,110,0.39230,0.57996
1985,Schleswig-Holstein,male,(2) Intermediate General/Vocational Qualification,0.18227,32,110,0.10979,0.25475
1985,Schleswig-Holstein,female,(1b) General Elementary School,0.29388,50,163,0.22373,0.36403
1985,Schleswig-Holstein,female,(1c) Basic Vocational Qualification,0.35428,65,163,0.28063,0.42794
1985,Schleswig-Holstein,female,(2) Intermediate General/Vocational Qualification,0.26390,48,163,0.19603,0.33177
1985,Hamburg,male,(1c) Basic Vocational Qualification,0.47582,56,56,0.34383,0.60781
1985,Hamburg,female,(1c) Basic Vocational Qualification,0.33433,43,43,0.19165,0.47700
1985,Lower Saxony,male,(1b) General Elementary School,0.12538,72,445,0.09458,0.15619
1985,Lower Saxony,male,(1c) Basic Vocational Qualification,0.47888,237,445,0.43242,0.52535
1985,Lower Saxony,male,(2) Intermediate General/Vocational Qualification,0.19605,98,445,0.15912,0.23298
1985,Lower Saxony,male,(3b) Higher Tertiary Education,0.06731,38,445,0.04400,0.09062
1985,Lower Saxony,female,(1b) General Elementary School,0.35409,186,464,0.31053,0.39765
1985,Lower Saxony,female,(1c) Basic Vocational Qualification,0.27334,156,464,0.23274,0.31393
1985,Lower Saxony,female,(2) Intermediate General/Vocational Qualification,0.23602,122,464,0.19734,0.27470
1985,Bremen,male,(1c) Basic Vocational Qualification,0.60058,33,33,0.43088,0.77028
1985,North Rhine-Westphalia,male,(0) No qualification (yet),0.02871,37,1441,0.02008,0.03733
1985,North Rhine-Westphalia,male,(1a) Inadequately completed,0.02816,114,1441,0.01962,0.03671
1985,North Rhine-Westphalia,male,(1b) General Elementary School,0.12302,235,1441,0.10606,0.13999
1985,North Rhine-Westphalia,male,(1c) Basic Vocational Qualification,0.44741,561,1441,0.42173,0.47309
1985,North Rhine-Westphalia,male,(2) Intermediate General/Vocational Qualification,0.15104,193,1441,0.13255,0.16954
1985,North Rhine-Westphalia,male,(2c_gen) General Maturity Certificate,0.04760,75,1441,0.03660,0.05860
1985,North Rhine-Westphalia,male,(2c_voc) Vocational Maturity Certificate,0.05750,80,1441,0.04547,0.06952
1985,North Rhine-Westphalia,male,(3a) Lower Tertiary Education,0.04220,48,1441,0.03182,0.05259
1985,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.07435,98,1441,0.06080,0.08790
1985,North Rhine-Westphalia,female,(1a) Inadequately completed,0.03284,165,1435,0.02361,0.04206
1985,North Rhine-Westphalia,female,(1b) General Elementary School,0.27669,391,1435,0.25353,0.29984
1985,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.35562,462,1435,0.33084,0.38039
1985,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.20269,260,1435,0.18188,0.22349
1985,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.02918,54,1435,0.02047,0.03789
1985,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.02956,45,1435,0.02079,0.03832
1985,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.04181,58,1435,0.03145,0.05217
1985,Hesse,male,(1a) Inadequately completed,0.02910,50,484,0.01411,0.04409
1985,Hesse,male,(1b) General Elementary School,0.12335,101,484,0.09402,0.15268
1985,Hesse,male,(1c) Basic Vocational Qualification,0.41815,209,484,0.37416,0.46214
1985,Hesse,male,(2) Intermediate General/Vocational Qualification,0.18770,80,484,0.15288,0.22253
1985,Hesse,male,(3b) Higher Tertiary Education,0.09256,44,484,0.06671,0.11840
1985,Hesse,female,(1a) Inadequately completed,0.02205,57,483,0.00894,0.03516
1985,Hesse,female,(1b) General Elementary School,0.33310,188,483,0.29102,0.37518
1985,Hesse,female,(1c) Basic Vocational Qualification,0.29131,139,483,0.25074,0.33187
1985,Hesse,female,(2) Intermediate General/Vocational Qualification,0.22498,99,483,0.18770,0.26226
1985,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.15141,64,297,0.11058,0.19225
1985,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.54740,188,297,0.49069,0.60410
1985,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.13137,45,297,0.09289,0.16986
1985,"Rhineland-Palatinate, Saarland",female,(1b) General Elementary School,0.47672,173,334,0.42307,0.53036
1985,"Rhineland-Palatinate, Saarland",female,(1c) Basic Vocational Qualification,0.27383,102,334,0.22593,0.32172
1985,"Rhineland-Palatinate, Saarland",female,(2) Intermediate General/Vocational Qualification,0.17137,59,334,0.13089,0.21184
1985,Baden-Wuerttemberg,male,(1a) Inadequately completed,0.02516,107,973,0.01532,0.03501
1985,Baden-Wuerttemberg,male,(1b) General Elementary School,0.12704,186,973,0.10610,0.14797
1985,Baden-Wuerttemberg,male,(1c) Basic Vocational Qualification,0.48093,418,973,0.44952,0.51234
1985,Baden-Wuerttemberg,male,(2) Intermediate General/Vocational Qualification,0.14420,104,973,0.12211,0.16628
1985,Baden-Wuerttemberg,male,(2c_gen) General Maturity Certificate,0.03307,32,973,0.02183,0.04431
1985,Baden-Wuerttemberg,male,(2c_voc) Vocational Maturity Certificate,0.04841,43,973,0.03492,0.06191
1985,Baden-Wuerttemberg,male,(3a) Lower Tertiary Education,0.05069,34,973,0.03690,0.06449
1985,Baden-Wuerttemberg,male,(3b) Higher Tertiary Education,0.05766,49,973,0.04301,0.07232
1985,Baden-Wuerttemberg,female,(1a) Inadequately completed,0.02994,147,918,0.01891,0.04098
1985,Baden-Wuerttemberg,female,(1b) General Elementary School,0.37499,348,918,0.34366,0.40633
1985,Baden-Wuerttemberg,female,(1c) Basic Vocational Qualification,0.28651,254,918,0.25725,0.31578
1985,Baden-Wuerttemberg,female,(2) Intermediate General/Vocational Qualification,0.21373,169,918,0.18720,0.24026
1985,Bavaria,male,(1a) Inadequately completed,0.01656,38,863,0.00804,0.02509
1985,Bavaria,male,(1b) General Elementary School,0.11892,136,863,0.09731,0.14053
1985,Bavaria,male,(1c) Basic Vocational Qualification,0.51935,425,863,0.48600,0.55271
1985,Bavaria,male,(2) Intermediate General/Vocational Qualification,0.16735,135,863,0.14243,0.19227
1985,Bavaria,male,(2c_voc) Vocational Maturity Certificate,0.03950,37,863,0.02649,0.05250
1985,Bavaria,male,(3a) Lower Tertiary Education,0.04060,33,863,0.02743,0.05378
1985,Bavaria,male,(3b) Higher Tertiary Education,0.06306,59,863,0.04683,0.07928
1985,Bavaria,female,(1a) Inadequately completed,0.01469,48,929,0.00695,0.02243
1985,Bavaria,female,(1b) General Elementary School,0.33819,315,929,0.30775,0.36863
1985,Bavaria,female,(1c) Basic Vocational Qualification,0.29206,279,929,0.26280,0.32131
1985,Bavaria,female,(2) Intermediate General/Vocational Qualification,0.24039,219,929,0.21290,0.26788
1985,Bavaria,female,(2c_voc) Vocational Maturity Certificate,0.03208,31,929,0.02074,0.04341
1985,Bavaria,female,(3b) Higher Tertiary Education,0.03502,37,929,0.02320,0.04685
1985,Berlin,male,(1c) Basic Vocational Qualification,0.34569,57,57,0.22112,0.47025
1985,Berlin,female,(1b) General Elementary School,0.24879,46,136,0.17586,0.32171
1985,Berlin,female,(1c) Basic Vocational Qualification,0.29466,44,136,0.21775,0.37156
1985,Berlin,female,(2) Intermediate General/Vocational Qualification,0.27937,46,136,0.20368,0.35506
1986,Schleswig-Holstein,male,(1c) Basic Vocational Qualification,0.46771,71,102,0.37040,0.56502
1986,Schleswig-Holstein,male,(2) Intermediate General/Vocational Qualification,0.20095,31,102,0.12280,0.27910
1986,Schleswig-Holstein,female,(1b) General Elementary School,0.25831,45,148,0.18755,0.32907
1986,Schleswig-Holstein,female,(1c) Basic Vocational Qualification,0.38666,60,148,0.30794,0.46539
1986,Schleswig-Holstein,female,(2) Intermediate General/Vocational Qualification,0.27325,43,148,0.20121,0.34529
1986,Hamburg,male,(1c) Basic Vocational Qualification,0.47635,47,47,0.33202,0.62068
1986,Hamburg,female,(1c) Basic Vocational Qualification,0.31620,36,36,0.16215,0.47025
1986,Lower Saxony,male,(1b) General Elementary School,0.12844,76,443,0.09725,0.15963
1986,Lower Saxony,male,(1c) Basic Vocational Qualification,0.47022,227,443,0.42369,0.51675
1986,Lower Saxony,male,(2) Intermediate General/Vocational Qualification,0.20003,100,443,0.16273,0.23732
1986,Lower Saxony,male,(3b) Higher Tertiary Education,0.07016,40,443,0.04635,0.09397
1986,Lower Saxony,female,(1a) Inadequately completed,0.02253,33,494,0.00943,0.03563
1986,Lower Saxony,female,(1b) General Elementary School,0.34051,177,494,0.29868,0.38234
1986,Lower Saxony,female,(1c) Basic Vocational Qualification,0.27369,154,494,0.23434,0.31305
1986,Lower Saxony,female,(2) Intermediate General/Vocational Qualification,0.25233,130,494,0.21399,0.29067
1986,North Rhine-Westphalia,male,(0) No qualification (yet),0.02617,41,1401,0.01781,0.03454
1986,North Rhine-Westphalia,male,(1a) Inadequately completed,0.03089,116,1401,0.02183,0.03995
1986,North Rhine-Westphalia,male,(1b) General Elementary School,0.12172,228,1401,0.10459,0.13884
1986,North Rhine-Westphalia,male,(1c) Basic Vocational Qualification,0.43423,524,1401,0.40827,0.46019
1986,North Rhine-Westphalia,male,(2) Intermediate General/Vocational Qualification,0.16639,201,1401,0.14688,0.18590
1986,North Rhine-Westphalia,male,(2c_gen) General Maturity Certificate,0.05307,76,1401,0.04132,0.06481
1986,North Rhine-Westphalia,male,(2c_voc) Vocational Maturity Certificate,0.05457,74,1401,0.04267,0.06646
1986,North Rhine-Westphalia,male,(3a) Lower Tertiary Education,0.04047,46,1401,0.03014,0.05079
1986,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.07251,95,1401,0.05892,0.08609
1986,North Rhine-Westphalia,female,(0) No qualification (yet),0.01926,32,1398,0.01205,0.02646
1986,North Rhine-Westphalia,female,(1a) Inadequately completed,0.03238,152,1398,0.02310,0.04167
1986,North Rhine-Westphalia,female,(1b) General Elementary School,0.26253,356,1398,0.23945,0.28560
1986,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.35796,442,1398,0.33282,0.38309
1986,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.20393,252,1398,0.18280,0.22506
1986,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.03368,56,1398,0.02422,0.04314
1986,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.03365,50,1398,0.02420,0.04311
1986,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.04169,58,1398,0.03121,0.05217
1986,Hesse,male,(1a) Inadequately completed,0.02726,46,428,0.01182,0.04271
1986,Hesse,male,(1b) General Elementary School,0.11800,88,428,0.08740,0.14860
1986,Hesse,male,(1c) Basic Vocational Qualification,0.38747,178,428,0.34126,0.43368
1986,Hesse,male,(2) Intermediate General/Vocational Qualification,0.19028,71,428,0.15304,0.22751
1986,Hesse,male,(3b) Higher Tertiary Education,0.10415,45,428,0.07518,0.13312
1986,Hesse,female,(1a) Inadequately completed,0.02037,48,442,0.00719,0.03356
1986,Hesse,female,(1b) General Elementary School,0.31347,168,442,0.27017,0.35676
1986,Hesse,female,(1c) Basic Vocational Qualification,0.28623,131,442,0.24404,0.32842
1986,Hesse,female,(2) Intermediate General/Vocational Qualification,0.23065,95,442,0.19133,0.26996
1986,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.14380,61,292,0.10349,0.18412
1986,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.54321,189,292,0.48598,0.60045
1986,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.13762,42,292,0.09803,0.17720
1986,"Rhineland-Palatinate, Saarland",female,(1b) General Elementary School,0.45887,168,341,0.40591,0.51184
1986,"Rhineland-Palatinate, Saarland",female,(1c) Basic Vocational Qualification,0.27705,105,341,0.22948,0.32462
1986,"Rhineland-Palatinate, Saarland",female,(2) Intermediate General/Vocational Qualification,0.19615,68,341,0.15394,0.23835
1986,Baden-Wuerttemberg,male,(1a) Inadequately completed,0.02349,95,938,0.01379,0.03319
1986,Baden-Wuerttemberg,male,(1b) General Elementary School,0.13167,192,938,0.11002,0.15332
1986,Baden-Wuerttemberg,male,(1c) Basic Vocational Qualification,0.47531,411,938,0.44333,0.50728
1986,Baden-Wuerttemberg,male,(2) Intermediate General/Vocational Qualification,0.15339,110,938,0.13031,0.17646
1986,Baden-Wuerttemberg,male,(2c_gen) General Maturity Certificate,0.03600,33,938,0.02407,0.04793
1986,Baden-Wuerttemberg,male,(2c_voc) Vocational Maturity Certificate,0.05093,44,938,0.03686,0.06501
1986,Baden-Wuerttemberg,male,(3b) Higher Tertiary Education,0.06029,53,938,0.04505,0.07553
1986,Baden-Wuerttemberg,female,(1a) Inadequately completed,0.03221,136,880,0.02054,0.04388
1986,Baden-Wuerttemberg,female,(1b) General Elementary School,0.36189,325,880,0.33012,0.39365
1986,Baden-Wuerttemberg,female,(1c) Basic Vocational Qualification,0.29107,248,880,0.26104,0.32110
1986,Baden-Wuerttemberg,female,(2) Intermediate General/Vocational Qualification,0.21994,171,880,0.19256,0.24732
1986,Bavaria,male,(1a) Inadequately completed,0.01633,32,832,0.00771,0.02495
1986,Bavaria,male,(1b) General Elementary School,0.11201,133,832,0.09057,0.13346
1986,Bavaria,male,(1c) Basic Vocational Qualification,0.51946,391,832,0.48549,0.55343
1986,Bavaria,male,(2) Intermediate General/Vocational Qualification,0.15649,121,832,0.13179,0.18120
1986,Bavaria,male,(2c_gen) General Maturity Certificate,0.03611,33,832,0.02342,0.04879
1986,Bavaria,male,(2c_voc) Vocational Maturity Certificate,0.03759,32,832,0.02466,0.05052
1986,Bavaria,male,(3a) Lower Tertiary Education,0.04232,32,832,0.02864,0.05601
1986,Bavaria,male,(3b) Higher Tertiary Education,0.06675,58,832,0.04978,0.08372
1986,Bavaria,female,(1a) Inadequately completed,0.01630,45,886,0.00796,0.02464
1986,Bavaria,female,(1b) General Elementary School,0.32751,287,886,0.29659,0.35843
1986,Bavaria,female,(1c) Basic Vocational Qualification,0.29544,258,886,0.26538,0.32550
1986,Bavaria,female,(2) Intermediate General/Vocational Qualification,0.23347,199,886,0.20560,0.26135
1986,Bavaria,female,(2c_gen) General Maturity Certificate,0.03252,31,886,0.02083,0.04420
1986,Bavaria,female,(2c_voc) Vocational Maturity Certificate,0.03336,31,886,0.02153,0.04519
1986,Bavaria,female,(3b) Higher Tertiary Education,0.03380,35,886,0.02189,0.04570
1986,Berlin,male,(1c) Basic Vocational Qualification,0.39672,63,63,0.27494,0.51850
1986,Berlin,female,(1b) General Elementary School,0.27124,46,125,0.19298,0.34949
1986,Berlin,female,(1c) Basic Vocational Qualification,0.27834,40,125,0.19945,0.35722
1986,Berlin,female,(2) Intermediate General/Vocational Qualification,0.26345,39,125,0.18592,0.34099
1987,Schleswig-Holstein,male,(1c) Basic Vocational Qualification,0.47564,67,98,0.37625,0.57502
1987,Schleswig-Holstein,male,(2) Intermediate General/Vocational Qualification,0.20470,31,98,0.12440,0.28500
1987,Schleswig-Holstein,female,(1b) General Elementary School,0.24336,43,151,0.17468,0.31203
1987,Schleswig-Holstein,female,(1c) Basic Vocational Qualification,0.39256,64,151,0.31442,0.47071
1987,Schleswig-Holstein,female,(2) Intermediate General/Vocational Qualification,0.27759,44,151,0.20593,0.34926
1987,Hamburg,male,(1c) Basic Vocational Qualification,0.48365,42,42,0.33068,0.63662
1987,Hamburg,female,(1c) Basic Vocational Qualification,0.34672,34,34,0.18434,0.50910
1987,Lower Saxony,male,(1b) General Elementary School,0.11803,67,465,0.08867,0.14738
1987,Lower Saxony,male,(1c) Basic Vocational Qualification,0.48144,235,465,0.43598,0.52691
1987,Lower Saxony,male,(2) Intermediate General/Vocational Qualification,0.18585,96,465,0.15046,0.22124
1987,Lower Saxony,male,(2c_gen) General Maturity Certificate,0.05124,31,465,0.03117,0.07130
1987,Lower Saxony,male,(3b) Higher Tertiary Education,0.06583,36,465,0.04327,0.08839
1987,Lower Saxony,female,(1b) General Elementary School,0.34021,175,463,0.29701,0.38341
1987,Lower Saxony,female,(1c) Basic Vocational Qualification,0.26364,149,463,0.22346,0.30382
1987,Lower Saxony,female,(2) Intermediate General/Vocational Qualification,0.26113,139,463,0.22108,0.30119
1987,North Rhine-Westphalia,male,(0) No qualification (yet),0.02301,43,1390,0.01512,0.03089
1987,North Rhine-Westphalia,male,(1a) Inadequately completed,0.03074,110,1390,0.02166,0.03982
1987,North Rhine-Westphalia,male,(1b) General Elementary School,0.12148,233,1390,0.10429,0.13866
1987,North Rhine-Westphalia,male,(1c) Basic Vocational Qualification,0.44401,521,1390,0.41788,0.47014
1987,North Rhine-Westphalia,male,(2) Intermediate General/Vocational Qualification,0.16316,200,1390,0.14373,0.18259
1987,North Rhine-Westphalia,male,(2c_gen) General Maturity Certificate,0.05297,73,1390,0.04119,0.06475
1987,North Rhine-Westphalia,male,(2c_voc) Vocational Maturity Certificate,0.05343,72,1390,0.04161,0.06526
1987,North Rhine-Westphalia,male,(3a) Lower Tertiary Education,0.03930,44,1390,0.02908,0.04951
1987,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.07190,94,1390,0.05832,0.08549
1987,North Rhine-Westphalia,female,(0) No qualification (yet),0.02287,38,1369,0.01495,0.03080
1987,North Rhine-Westphalia,female,(1a) Inadequately completed,0.03062,141,1369,0.02149,0.03975
1987,North Rhine-Westphalia,female,(1b) General Elementary School,0.26479,349,1369,0.24141,0.28817
1987,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.35338,427,1369,0.32805,0.37871
1987,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.19936,248,1369,0.17819,0.22054
1987,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.03069,53,1369,0.02155,0.03983
1987,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.03500,51,1369,0.02526,0.04474
1987,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.04691,62,1369,0.03571,0.05812
1987,Hesse,male,(1a) Inadequately completed,0.02981,48,441,0.01392,0.04569
1987,Hesse,male,(1b) General Elementary School,0.10818,88,441,0.07916,0.13721
1987,Hesse,male,(1c) Basic Vocational Qualification,0.39580,185,441,0.35011,0.44150
1987,Hesse,male,(2) Intermediate General/Vocational Qualification,0.19350,75,441,0.15659,0.23041
1987,Hesse,male,(3b) Higher Tertiary Education,0.11009,45,441,0.08084,0.13933
1987,Hesse,female,(1a) Inadequately completed,0.02331,52,442,0.00923,0.03740
1987,Hesse,female,(1b) General Elementary School,0.32138,170,442,0.27780,0.36497
1987,Hesse,female,(1c) Basic Vocational Qualification,0.29365,132,442,0.25115,0.33616
1987,Hesse,female,(2) Intermediate General/Vocational Qualification,0.21314,88,442,0.17492,0.25137
1987,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.14391,61,295,0.10379,0.18404
1987,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.55439,192,295,0.49758,0.61121
1987,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.13674,42,295,0.09747,0.17602
1987,"Rhineland-Palatinate, Saarland",female,(1b) General Elementary School,0.47243,168,332,0.41864,0.52621
1987,"Rhineland-Palatinate, Saarland",female,(1c) Basic Vocational Qualification,0.25975,101,332,0.21251,0.30699
1987,"Rhineland-Palatinate, Saarland",female,(2) Intermediate General/Vocational Qualification,0.18671,63,332,0.14473,0.22869
