year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,No answer / don't know,(2) Intermediate General/Vocational Qualification,0.12860,370,3507,0.11752,0.13968
1984,46-65 y.,No answer / don't know,(2c_voc) Vocational Maturity Certificate,0.02996,103,3507,0.02431,0.03560
1984,46-65 y.,No answer / don't know,(3a) Lower Tertiary Education,0.03323,94,3507,0.02729,0.03916
1984,46-65 y.,No answer / don't know,(3b) Higher Tertiary Education,0.03854,127,3507,0.03217,0.04491
1984,66 and older,No answer / don't know,(1b) General Elementary School,0.39000,483,1217,0.36258,0.41741
1984,66 and older,No answer / don't know,(1c) Basic Vocational Qualification,0.37414,476,1217,0.34694,0.40133
1984,66 and older,No answer / don't know,(2) Intermediate General/Vocational Qualification,0.14390,177,1217,0.12418,0.16363
1984,66 and older,No answer / don't know,(2c_voc) Vocational Maturity Certificate,0.02912,41,1217,0.01967,0.03857
1984,66 and older,No answer / don't know,(3b) Higher Tertiary Education,0.03096,40,1217,0.02122,0.04069
1985,17-29 y.,Urban regions,(0) No qualification (yet),0.07201,150,2437,0.06174,0.08227
1985,17-29 y.,Urban regions,(1a) Inadequately completed,0.02480,135,2437,0.01862,0.03097
1985,17-29 y.,Urban regions,(1b) General Elementary School,0.14473,495,2437,0.13076,0.15870
1985,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.22897,550,2437,0.21229,0.24566
1985,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.30791,607,2437,0.28958,0.32624
1985,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.11259,268,2437,0.10004,0.12514
1985,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06184,123,2437,0.05227,0.07140
1985,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.01492,32,2437,0.01010,0.01973
1985,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03224,77,2437,0.02522,0.03925
1985,17-29 y.,Rural regions,(0) No qualification (yet),0.06666,37,576,0.04627,0.08704
1985,17-29 y.,Rural regions,(1b) General Elementary School,0.17956,128,576,0.14819,0.21093
1985,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.31517,196,576,0.27719,0.35314
1985,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.31471,184,576,0.27675,0.35267
1985,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.04467,31,576,0.02779,0.06156
1985,30-45 y.,Urban regions,(1a) Inadequately completed,0.03471,310,2718,0.02782,0.04159
1985,30-45 y.,Urban regions,(1b) General Elementary School,0.13349,513,2718,0.12070,0.14628
1985,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.45184,1050,2718,0.43312,0.47055
1985,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18452,383,2718,0.16993,0.19911
1985,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01312,48,2718,0.00884,0.01740
1985,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04059,113,2718,0.03317,0.04801
1985,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.04221,88,2718,0.03465,0.04977
1985,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.09952,213,2718,0.08827,0.11078
1985,30-45 y.,Rural regions,(1a) Inadequately completed,0.01296,42,671,0.00440,0.02153
1985,30-45 y.,Rural regions,(1b) General Elementary School,0.17416,137,671,0.14544,0.20288
1985,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.49631,329,671,0.45845,0.53417
1985,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.18863,118,671,0.15901,0.21826
1985,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06727,45,671,0.04830,0.08624
1985,46-65 y.,Urban regions,(1a) Inadequately completed,0.02540,334,2572,0.01932,0.03148
1985,46-65 y.,Urban regions,(1b) General Elementary School,0.28278,699,2572,0.26537,0.30019
1985,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43879,990,2572,0.41961,0.45798
1985,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14090,290,2572,0.12745,0.15435
1985,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02917,77,2572,0.02266,0.03567
1985,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.03578,73,2572,0.02860,0.04296
1985,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.04335,109,2572,0.03548,0.05122
1985,46-65 y.,Rural regions,(1a) Inadequately completed,0.01388,33,631,0.00474,0.02301
1985,46-65 y.,Rural regions,(1b) General Elementary School,0.35920,248,631,0.32174,0.39667
1985,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.43168,282,631,0.39300,0.47036
1985,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.10943,68,631,0.08506,0.13381
1985,66 and older,Urban regions,(1b) General Elementary School,0.34153,270,729,0.30708,0.37598
1985,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.39538,326,729,0.35986,0.43089
1985,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16597,133,729,0.13894,0.19300
1985,66 and older,Rural regions,(1b) General Elementary School,0.43068,126,260,0.37038,0.49099
1985,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.34876,102,260,0.29072,0.40680
1985,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.12434,32,260,0.08415,0.16453
1986,17-29 y.,Urban regions,(0) No qualification (yet),0.06819,166,2341,0.05797,0.07840
1986,17-29 y.,Urban regions,(1a) Inadequately completed,0.02630,132,2341,0.01982,0.03279
1986,17-29 y.,Urban regions,(1b) General Elementary School,0.13987,475,2341,0.12581,0.15392
1986,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.22930,531,2341,0.21227,0.24633
1986,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.30485,593,2341,0.28620,0.32350
1986,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.12936,275,2341,0.11576,0.14296
1986,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06018,114,2341,0.05054,0.06981
1986,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02677,55,2341,0.02023,0.03331
1986,17-29 y.,Rural regions,(1b) General Elementary School,0.19660,146,538,0.16298,0.23021
1986,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.29710,173,538,0.25844,0.33575
1986,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.31782,176,538,0.27843,0.35720
1986,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06873,43,538,0.04734,0.09013
1986,30-45 y.,Urban regions,(1a) Inadequately completed,0.03351,271,2562,0.02654,0.04048
1986,30-45 y.,Urban regions,(1b) General Elementary School,0.12650,467,2562,0.11362,0.13937
1986,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.43441,958,2562,0.41521,0.45361
1986,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.19266,379,2562,0.17739,0.20794
1986,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01418,48,2562,0.00960,0.01876
1986,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04706,125,2562,0.03885,0.05526
1986,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.04377,85,2562,0.03584,0.05169
1986,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.10792,229,2562,0.09591,0.11994
1986,30-45 y.,Rural regions,(1a) Inadequately completed,0.01342,38,623,0.00438,0.02246
1986,30-45 y.,Rural regions,(1b) General Elementary School,0.14747,117,623,0.11960,0.17534
1986,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.51033,312,623,0.47105,0.54962
1986,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.19481,111,623,0.16369,0.22594
1986,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07140,45,623,0.05117,0.09164
1986,46-65 y.,Urban regions,(1a) Inadequately completed,0.02480,315,2518,0.01872,0.03087
1986,46-65 y.,Urban regions,(1b) General Elementary School,0.27074,673,2518,0.25338,0.28810
1986,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44527,982,2518,0.42585,0.46468
1986,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14650,286,2518,0.13268,0.16031
1986,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02764,72,2518,0.02123,0.03404
1986,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.03783,76,2518,0.03038,0.04529
1986,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.04338,114,2518,0.03543,0.05134
1986,46-65 y.,Rural regions,(1a) Inadequately completed,0.01592,36,607,0.00595,0.02588
1986,46-65 y.,Rural regions,(1b) General Elementary School,0.34354,228,607,0.30573,0.38135
1986,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.43555,276,607,0.39607,0.47503
1986,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.11756,67,607,0.09192,0.14320
1986,66 and older,Urban regions,(1b) General Elementary School,0.33719,251,708,0.30234,0.37204
1986,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.38854,298,708,0.35261,0.42447
1986,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17234,128,708,0.14450,0.20018
1986,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03494,31,708,0.02141,0.04848
1986,66 and older,Rural regions,(1b) General Elementary School,0.41508,113,235,0.35194,0.47821
1986,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.34230,90,235,0.28151,0.40310
1986,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.13468,32,235,0.09094,0.17843
1987,17-29 y.,Urban regions,(0) No qualification (yet),0.06428,166,2272,0.05419,0.07436
1987,17-29 y.,Urban regions,(1a) Inadequately completed,0.02228,108,2272,0.01621,0.02835
1987,17-29 y.,Urban regions,(1b) General Elementary School,0.13891,482,2272,0.12469,0.15313
1987,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.23953,518,2272,0.22198,0.25709
1987,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.30022,578,2272,0.28137,0.31907
1987,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.12671,258,2272,0.11303,0.14039
1987,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06683,116,2272,0.05655,0.07710
1987,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02443,46,2272,0.01808,0.03078
1987,17-29 y.,Rural regions,(1b) General Elementary School,0.19203,147,547,0.15899,0.22507
1987,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.28260,174,547,0.24483,0.32037
1987,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.34034,185,547,0.30059,0.38008
1987,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07325,41,547,0.05140,0.09511
1987,30-45 y.,Urban regions,(1a) Inadequately completed,0.03643,266,2487,0.02907,0.04380
1987,30-45 y.,Urban regions,(1b) General Elementary School,0.12298,443,2487,0.11007,0.13588
1987,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.42208,917,2487,0.40266,0.44149
1987,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.19748,379,2487,0.18183,0.21313
1987,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01386,47,2487,0.00926,0.01846
1987,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05271,127,2487,0.04393,0.06149
1987,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.04468,81,2487,0.03655,0.05280
1987,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.10978,227,2487,0.09749,0.12207
1987,30-45 y.,Rural regions,(1a) Inadequately completed,0.01604,40,600,0.00598,0.02610
1987,30-45 y.,Rural regions,(1b) General Elementary School,0.14572,111,600,0.11746,0.17397
1987,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.51176,298,600,0.47172,0.55179
1987,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.20702,113,600,0.17457,0.23946
1987,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06207,38,600,0.04275,0.08140
1987,46-65 y.,Urban regions,(1a) Inadequately completed,0.02813,322,2510,0.02166,0.03460
1987,46-65 y.,Urban regions,(1b) General Elementary School,0.26252,660,2510,0.24530,0.27974
1987,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.45325,988,2510,0.43377,0.47273
1987,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14245,278,2510,0.12878,0.15613
1987,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02667,71,2510,0.02037,0.03297
1987,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.03621,73,2510,0.02890,0.04352
1987,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.04724,118,2510,0.03894,0.05554
1987,46-65 y.,Rural regions,(1a) Inadequately completed,0.01436,35,594,0.00479,0.02394
1987,46-65 y.,Rural regions,(1b) General Elementary School,0.32269,214,594,0.28507,0.36032
1987,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.45606,281,594,0.41597,0.49614
1987,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.10977,64,594,0.08461,0.13493
1987,66 and older,Urban regions,(1b) General Elementary School,0.33469,263,703,0.29978,0.36959
1987,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.39112,311,703,0.35502,0.42722
1987,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16784,129,703,0.14020,0.19549
1987,66 and older,Rural regions,(1b) General Elementary School,0.41951,115,242,0.35721,0.48182
1987,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.34761,94,242,0.28748,0.40773
1987,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.13969,33,242,0.09593,0.18346
1988,17-29 y.,Urban regions,(0) No qualification (yet),0.06236,134,2183,0.05221,0.07250
1988,17-29 y.,Urban regions,(1a) Inadequately completed,0.02050,99,2183,0.01455,0.02644
1988,17-29 y.,Urban regions,(1b) General Elementary School,0.14048,498,2183,0.12590,0.15506
1988,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.24170,498,2183,0.22373,0.25966
1988,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.30418,569,2183,0.28487,0.32348
1988,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.12515,235,2183,0.11126,0.13903
1988,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06962,113,2183,0.05894,0.08030
1988,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02210,37,2183,0.01593,0.02827
1988,17-29 y.,Rural regions,(1b) General Elementary School,0.19397,128,477,0.15845,0.22949
1988,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.28300,154,477,0.24253,0.32346
1988,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.31324,159,477,0.27157,0.35491
1988,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07597,36,477,0.05217,0.09977
1988,30-45 y.,Urban regions,(1a) Inadequately completed,0.03301,223,2302,0.02571,0.04031
1988,30-45 y.,Urban regions,(1b) General Elementary School,0.11132,396,2302,0.09847,0.12418
1988,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.42206,853,2302,0.40188,0.44224
1988,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.20196,364,2302,0.18556,0.21836
1988,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01568,47,2302,0.01061,0.02076
1988,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05474,123,2302,0.04544,0.06403
1988,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.04434,78,2302,0.03593,0.05275
1988,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.11689,218,2302,0.10376,0.13002
1988,30-45 y.,Rural regions,(1a) Inadequately completed,0.02119,40,542,0.00906,0.03333
1988,30-45 y.,Rural regions,(1b) General Elementary School,0.13738,104,542,0.10837,0.16638
1988,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.51170,281,542,0.46958,0.55382
1988,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.22214,117,542,0.18711,0.25717
1988,46-65 y.,Urban regions,(1a) Inadequately completed,0.02547,312,2442,0.01922,0.03172
1988,46-65 y.,Urban regions,(1b) General Elementary School,0.25992,642,2442,0.24252,0.27732
1988,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.45310,960,2442,0.43335,0.47285
1988,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14154,267,2442,0.12771,0.15537
1988,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02746,69,2442,0.02098,0.03395
1988,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.03440,66,2442,0.02717,0.04163
1988,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.05481,126,2442,0.04578,0.06383
1988,46-65 y.,Rural regions,(1a) Inadequately completed,0.01381,31,571,0.00423,0.02340
1988,46-65 y.,Rural regions,(1b) General Elementary School,0.32241,203,571,0.28404,0.36078
1988,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.46046,271,571,0.41954,0.50138
1988,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.11555,66,571,0.08931,0.14180
1988,66 and older,Urban regions,(1b) General Elementary School,0.32821,251,718,0.29384,0.36258
1988,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.39032,307,718,0.35462,0.42603
1988,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17417,129,718,0.14641,0.20193
1988,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03611,31,718,0.02246,0.04977
1988,66 and older,Rural regions,(1b) General Elementary School,0.39822,101,198,0.32986,0.46658
1988,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.38127,97,198,0.31345,0.44910
1989,17-29 y.,Urban regions,(0) No qualification (yet),0.07358,149,2164,0.06258,0.08458
1989,17-29 y.,Urban regions,(1a) Inadequately completed,0.02067,100,2164,0.01467,0.02667
1989,17-29 y.,Urban regions,(1b) General Elementary School,0.14009,470,2164,0.12546,0.15472
1989,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.22471,478,2164,0.20712,0.24230
1989,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29944,553,2164,0.28014,0.31874
1989,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.12520,239,2164,0.11125,0.13914
1989,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07636,129,2164,0.06517,0.08755
1989,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02802,46,2164,0.02106,0.03497
1989,17-29 y.,Rural regions,(1b) General Elementary School,0.18285,119,464,0.14764,0.21806
1989,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.30365,161,464,0.26177,0.34554
1989,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.28746,149,464,0.24624,0.32869
1989,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07205,35,464,0.04850,0.09561
1989,30-45 y.,Urban regions,(1a) Inadequately completed,0.03345,206,2240,0.02600,0.04090
1989,30-45 y.,Urban regions,(1b) General Elementary School,0.10820,374,2240,0.09533,0.12107
1989,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.42484,839,2240,0.40436,0.44531
1989,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.19432,357,2240,0.17793,0.21071
1989,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01757,49,2240,0.01212,0.02301
1989,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05933,121,2240,0.04954,0.06911
1989,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.04837,85,2240,0.03948,0.05726
1989,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.11393,209,2240,0.10077,0.12709
1989,30-45 y.,Rural regions,(1a) Inadequately completed,0.02267,38,497,0.00957,0.03577
1989,30-45 y.,Rural regions,(1b) General Elementary School,0.13262,96,497,0.10277,0.16247
1989,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.50037,253,497,0.45637,0.54438
1989,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.22880,110,497,0.19183,0.26577
1989,46-65 y.,Urban regions,(1a) Inadequately completed,0.02760,307,2351,0.02098,0.03423
1989,46-65 y.,Urban regions,(1b) General Elementary School,0.25361,613,2351,0.23602,0.27120
1989,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44928,917,2351,0.42916,0.46939
1989,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14607,257,2351,0.13179,0.16035
1989,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02730,66,2351,0.02071,0.03388
1989,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.03562,67,2351,0.02813,0.04312
1989,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.05695,124,2351,0.04758,0.06632
1989,46-65 y.,Rural regions,(1b) General Elementary School,0.30031,181,508,0.26041,0.34021
1989,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.47130,260,508,0.42785,0.51475
1989,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.12283,67,508,0.09425,0.15140
1989,66 and older,Urban regions,(1b) General Elementary School,0.33419,250,702,0.29927,0.36911
1989,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.37376,288,702,0.33795,0.40958
1989,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.18575,132,702,0.15696,0.21454
1989,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03615,32,702,0.02233,0.04997
1989,66 and older,Rural regions,(1b) General Elementary School,0.40677,101,195,0.33764,0.47589
1989,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.37797,94,195,0.30973,0.44620
1990,17-29 y.,Urban regions,(0) No qualification (yet),0.05800,134,2426,0.04870,0.06730
1990,17-29 y.,Urban regions,(1a) Inadequately completed,0.02317,99,2426,0.01718,0.02916
1990,17-29 y.,Urban regions,(1b) General Elementary School,0.13821,464,2426,0.12448,0.15195
1990,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.19987,472,2426,0.18395,0.21578
1990,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.33833,757,2426,0.31949,0.35716
1990,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.11722,232,2426,0.10441,0.13002
1990,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07430,142,2426,0.06387,0.08474
1990,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02334,65,2426,0.01733,0.02935
1990,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02756,61,2426,0.02104,0.03407
1990,17-29 y.,Rural regions,(1a) Inadequately completed,0.02648,44,1241,0.01755,0.03542
1990,17-29 y.,Rural regions,(1b) General Elementary School,0.09696,112,1241,0.08049,0.11343
1990,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.22139,241,1241,0.19828,0.24450
1990,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.45058,655,1241,0.42288,0.47827
1990,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06031,65,1241,0.04706,0.07356
1990,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03750,46,1241,0.02693,0.04808
1990,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.05406,78,1241,0.04148,0.06665
1990,30-45 y.,Urban regions,(1a) Inadequately completed,0.02832,187,2695,0.02205,0.03458
1990,30-45 y.,Urban regions,(1b) General Elementary School,0.09376,369,2695,0.08275,0.10477
1990,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.38600,887,2695,0.36762,0.40439
1990,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.22416,576,2695,0.20841,0.23991
1990,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01934,58,2695,0.01414,0.02454
1990,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06171,145,2695,0.05262,0.07080
1990,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06315,175,2695,0.05396,0.07233
1990,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.12356,298,2695,0.11113,0.13599
1990,30-45 y.,Rural regions,(1a) Inadequately completed,0.01414,38,1516,0.00819,0.02008
1990,30-45 y.,Rural regions,(1b) General Elementary School,0.09591,131,1516,0.08108,0.11074
1990,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.36287,429,1516,0.33866,0.38709
1990,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.33259,552,1516,0.30886,0.35631
1990,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02648,36,1516,0.01840,0.03457
1990,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10028,217,1516,0.08515,0.11541
1990,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06195,113,1516,0.04981,0.07409
1990,46-65 y.,Urban regions,(1a) Inadequately completed,0.02802,303,2745,0.02184,0.03419
1990,46-65 y.,Urban regions,(1b) General Elementary School,0.23251,635,2745,0.21670,0.24832
