year,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Urban regions,(2c_gen) General Maturity Certificate,0.03030,306,7751,0.02648,0.03411
1988,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03829,336,7751,0.03402,0.04257
1988,Urban regions,(3a) Lower Tertiary Education,0.02549,189,7751,0.02198,0.02900
1988,Urban regions,(3b) Higher Tertiary Education,0.04796,401,7751,0.04320,0.05272
1988,Rural regions,(1a) Inadequately completed,0.01339,94,2012,0.00836,0.01841
1988,Rural regions,(1b) General Elementary School,0.21064,536,2012,0.19282,0.22846
1988,Rural regions,(1c) Basic Vocational Qualification,0.33757,803,2012,0.31690,0.35823
1988,Rural regions,(2) Intermediate General/Vocational Qualification,0.15537,372,2012,0.13953,0.17120
1988,Rural regions,(2c_gen) General Maturity Certificate,0.01728,43,2012,0.01158,0.02297
1988,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02068,52,2012,0.01446,0.02690
1988,Rural regions,(3a) Lower Tertiary Education,0.01793,44,2012,0.01213,0.02373
1988,Rural regions,(3b) Higher Tertiary Education,0.02732,68,2012,0.02019,0.03444
1989,Urban regions,(0) No qualification (yet),0.01453,149,7552,0.01183,0.01723
1989,Urban regions,(1a) Inadequately completed,0.02018,626,7552,0.01701,0.02335
1989,Urban regions,(1b) General Elementary School,0.16838,1707,7552,0.15994,0.17682
1989,Urban regions,(1c) Basic Vocational Qualification,0.31273,2522,7552,0.30228,0.32319
1989,Urban regions,(2) Intermediate General/Vocational Qualification,0.16826,1299,7552,0.15982,0.17670
1989,Urban regions,(2c_gen) General Maturity Certificate,0.03082,311,7552,0.02692,0.03472
1989,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04075,348,7552,0.03629,0.04521
1989,Urban regions,(3a) Lower Tertiary Education,0.02636,191,7552,0.02275,0.02998
1989,Urban regions,(3b) Higher Tertiary Education,0.04961,399,7552,0.04471,0.05451
1989,Rural regions,(1a) Inadequately completed,0.01379,86,1906,0.00856,0.01903
1989,Rural regions,(1b) General Elementary School,0.20384,497,1906,0.18575,0.22193
1989,Rural regions,(1c) Basic Vocational Qualification,0.34052,768,1906,0.31924,0.36180
1989,Rural regions,(2) Intermediate General/Vocational Qualification,0.15103,352,1906,0.13495,0.16711
1989,Rural regions,(2c_gen) General Maturity Certificate,0.01677,41,1906,0.01100,0.02253
1989,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02122,54,1906,0.01475,0.02770
1989,Rural regions,(3a) Lower Tertiary Education,0.01886,41,1906,0.01275,0.02497
1989,Rural regions,(3b) Higher Tertiary Education,0.03124,67,1906,0.02343,0.03905
1990,Urban regions,(0) No qualification (yet),0.01095,134,8795,0.00878,0.01313
1990,Urban regions,(1a) Inadequately completed,0.01980,608,8795,0.01689,0.02272
1990,Urban regions,(1b) General Elementary School,0.15342,1755,8795,0.14589,0.16096
1990,Urban regions,(1c) Basic Vocational Qualification,0.29909,2842,8795,0.28952,0.30866
1990,Urban regions,(2) Intermediate General/Vocational Qualification,0.17635,1770,8795,0.16839,0.18432
1990,Urban regions,(2c_gen) General Maturity Certificate,0.02821,311,8795,0.02475,0.03167
1990,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03917,389,8795,0.03512,0.04323
1990,Urban regions,(3a) Lower Tertiary Education,0.03603,419,8795,0.03213,0.03992
1990,Urban regions,(3b) Higher Tertiary Education,0.05520,567,8795,0.05043,0.05998
1990,Rural regions,(1a) Inadequately completed,0.01202,119,4767,0.00892,0.01511
1990,Rural regions,(1b) General Elementary School,0.14986,710,4767,0.13972,0.15999
1990,Rural regions,(1c) Basic Vocational Qualification,0.31490,1684,4767,0.30171,0.32808
1990,Rural regions,(2) Intermediate General/Vocational Qualification,0.19975,1392,4767,0.18840,0.21110
1990,Rural regions,(2c_gen) General Maturity Certificate,0.01349,72,4767,0.01021,0.01676
1990,Rural regions,(2c_voc) Vocational Maturity Certificate,0.01826,104,4767,0.01446,0.02206
1990,Rural regions,(3a) Lower Tertiary Education,0.05387,459,4767,0.04746,0.06028
1990,Rural regions,(3b) Higher Tertiary Education,0.03413,227,4767,0.02897,0.03928
1991,Urban regions,(0) No qualification (yet),0.01000,122,8591,0.00790,0.01211
1991,Urban regions,(1a) Inadequately completed,0.02080,599,8591,0.01778,0.02381
1991,Urban regions,(1b) General Elementary School,0.14767,1662,8591,0.14017,0.15518
1991,Urban regions,(1c) Basic Vocational Qualification,0.29375,2773,8591,0.28411,0.30338
1991,Urban regions,(2) Intermediate General/Vocational Qualification,0.17874,1747,8591,0.17064,0.18684
1991,Urban regions,(2c_gen) General Maturity Certificate,0.02668,309,8591,0.02327,0.03009
1991,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04115,398,8591,0.03695,0.04535
1991,Urban regions,(3a) Lower Tertiary Education,0.03922,420,8591,0.03512,0.04333
1991,Urban regions,(3b) Higher Tertiary Education,0.05740,561,8591,0.05248,0.06232
1991,Rural regions,(0) No qualification (yet),0.00765,31,4671,0.00515,0.01015
1991,Rural regions,(1a) Inadequately completed,0.01305,126,4671,0.00979,0.01630
1991,Rural regions,(1b) General Elementary School,0.14576,681,4671,0.13564,0.15588
1991,Rural regions,(1c) Basic Vocational Qualification,0.31334,1614,4671,0.30003,0.32664
1991,Rural regions,(2) Intermediate General/Vocational Qualification,0.20229,1361,4671,0.19077,0.21381
1991,Rural regions,(2c_gen) General Maturity Certificate,0.01464,76,4671,0.01119,0.01808
1991,Rural regions,(2c_voc) Vocational Maturity Certificate,0.01852,105,4671,0.01465,0.02238
1991,Rural regions,(3a) Lower Tertiary Education,0.05593,452,4671,0.04934,0.06252
1991,Rural regions,(3b) Higher Tertiary Education,0.03794,225,4671,0.03246,0.04342
1992,Urban regions,(0) No qualification (yet),0.00966,121,8477,0.00758,0.01175
1992,Urban regions,(1a) Inadequately completed,0.02177,581,8477,0.01867,0.02488
1992,Urban regions,(1b) General Elementary School,0.14456,1613,8477,0.13708,0.15205
1992,Urban regions,(1c) Basic Vocational Qualification,0.29114,2721,8477,0.28146,0.30081
1992,Urban regions,(2) Intermediate General/Vocational Qualification,0.17812,1734,8477,0.16998,0.18627
1992,Urban regions,(2c_gen) General Maturity Certificate,0.02744,304,8477,0.02396,0.03092
1992,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04176,407,8477,0.03750,0.04602
1992,Urban regions,(3a) Lower Tertiary Education,0.04028,430,8477,0.03609,0.04446
1992,Urban regions,(3b) Higher Tertiary Education,0.05929,566,8477,0.05426,0.06432
1992,Rural regions,(1a) Inadequately completed,0.01538,143,4446,0.01176,0.01900
1992,Rural regions,(1b) General Elementary School,0.14245,650,4446,0.13218,0.15273
1992,Rural regions,(1c) Basic Vocational Qualification,0.31030,1524,4446,0.29670,0.32390
1992,Rural regions,(2) Intermediate General/Vocational Qualification,0.20604,1317,4446,0.19415,0.21793
1992,Rural regions,(2c_gen) General Maturity Certificate,0.01519,73,4446,0.01159,0.01878
1992,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02106,110,4446,0.01683,0.02528
1992,Rural regions,(3a) Lower Tertiary Education,0.05420,423,4446,0.04755,0.06086
1992,Rural regions,(3b) Higher Tertiary Education,0.03611,206,4446,0.03062,0.04159
1993,Urban regions,(0) No qualification (yet),0.00915,106,8406,0.00712,0.01119
1993,Urban regions,(1a) Inadequately completed,0.02388,573,8406,0.02061,0.02714
1993,Urban regions,(1b) General Elementary School,0.13853,1546,8406,0.13115,0.14592
1993,Urban regions,(1c) Basic Vocational Qualification,0.29023,2692,8406,0.28053,0.29994
1993,Urban regions,(2) Intermediate General/Vocational Qualification,0.17942,1763,8406,0.17122,0.18762
1993,Urban regions,(2c_gen) General Maturity Certificate,0.02767,318,8406,0.02416,0.03118
1993,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03979,391,8406,0.03561,0.04397
1993,Urban regions,(3a) Lower Tertiary Education,0.04106,433,8406,0.03682,0.04530
1993,Urban regions,(3b) Higher Tertiary Education,0.06180,584,8406,0.05665,0.06695
1993,Rural regions,(1a) Inadequately completed,0.01645,150,4412,0.01270,0.02020
1993,Rural regions,(1b) General Elementary School,0.14246,638,4412,0.13214,0.15277
1993,Rural regions,(1c) Basic Vocational Qualification,0.29891,1472,4412,0.28540,0.31242
1993,Rural regions,(2) Intermediate General/Vocational Qualification,0.21033,1332,4412,0.19830,0.22235
1993,Rural regions,(2c_gen) General Maturity Certificate,0.01389,79,4412,0.01043,0.01734
1993,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02592,122,4412,0.02123,0.03061
1993,Rural regions,(3a) Lower Tertiary Education,0.05634,413,4412,0.04954,0.06314
1993,Rural regions,(3b) Higher Tertiary Education,0.03790,206,4412,0.03226,0.04353
1994,Urban regions,(0) No qualification (yet),0.01292,155,8246,0.01048,0.01535
1994,Urban regions,(1a) Inadequately completed,0.02312,523,8246,0.01987,0.02636
1994,Urban regions,(1b) General Elementary School,0.13454,1457,8246,0.12718,0.14191
1994,Urban regions,(1c) Basic Vocational Qualification,0.28935,2630,8246,0.27956,0.29914
1994,Urban regions,(2) Intermediate General/Vocational Qualification,0.17675,1737,8246,0.16852,0.18499
1994,Urban regions,(2c_gen) General Maturity Certificate,0.02797,315,8246,0.02441,0.03152
1994,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03902,389,8246,0.03484,0.04320
1994,Urban regions,(3a) Lower Tertiary Education,0.04293,449,8246,0.03855,0.04730
1994,Urban regions,(3b) Higher Tertiary Education,0.06391,591,8246,0.05863,0.06919
1994,Rural regions,(0) No qualification (yet),0.00781,47,4327,0.00519,0.01043
1994,Rural regions,(1a) Inadequately completed,0.01449,123,4327,0.01093,0.01805
1994,Rural regions,(1b) General Elementary School,0.13436,590,4327,0.12420,0.14453
1994,Rural regions,(1c) Basic Vocational Qualification,0.29527,1427,4327,0.28168,0.30887
1994,Rural regions,(2) Intermediate General/Vocational Qualification,0.20967,1310,4327,0.19754,0.22180
1994,Rural regions,(2c_gen) General Maturity Certificate,0.01505,86,4327,0.01143,0.01868
1994,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02902,131,4327,0.02402,0.03403
1994,Rural regions,(3a) Lower Tertiary Education,0.05631,400,4327,0.04944,0.06318
1994,Rural regions,(3b) Higher Tertiary Education,0.04048,213,4327,0.03461,0.04636
1995,Urban regions,(0) No qualification (yet),0.01503,189,8474,0.01244,0.01762
1995,Urban regions,(1a) Inadequately completed,0.02000,507,8474,0.01702,0.02298
1995,Urban regions,(1b) General Elementary School,0.13031,1449,8474,0.12314,0.13748
1995,Urban regions,(1c) Basic Vocational Qualification,0.28361,2651,8474,0.27401,0.29321
1995,Urban regions,(2) Intermediate General/Vocational Qualification,0.17172,1761,8474,0.16369,0.17975
1995,Urban regions,(2c_gen) General Maturity Certificate,0.03094,361,8474,0.02726,0.03463
1995,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04426,450,8474,0.03988,0.04864
1995,Urban regions,(3a) Lower Tertiary Education,0.04345,455,8474,0.03911,0.04779
1995,Urban regions,(3b) Higher Tertiary Education,0.07050,651,8474,0.06505,0.07595
1995,Rural regions,(0) No qualification (yet),0.01022,76,4462,0.00727,0.01317
1995,Rural regions,(1a) Inadequately completed,0.01197,109,4462,0.00878,0.01516
1995,Rural regions,(1b) General Elementary School,0.13025,592,4462,0.12038,0.14013
1995,Rural regions,(1c) Basic Vocational Qualification,0.28997,1434,4462,0.27666,0.30329
1995,Rural regions,(2) Intermediate General/Vocational Qualification,0.20727,1354,4462,0.19538,0.21917
1995,Rural regions,(2c_gen) General Maturity Certificate,0.01570,105,4462,0.01205,0.01935
1995,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03074,145,4462,0.02568,0.03581
1995,Rural regions,(3a) Lower Tertiary Education,0.05796,409,4462,0.05110,0.06481
1995,Rural regions,(3b) Higher Tertiary Education,0.04330,238,4462,0.03732,0.04927
1996,Urban regions,(0) No qualification (yet),0.01593,197,8279,0.01323,0.01863
1996,Urban regions,(1a) Inadequately completed,0.01935,454,8279,0.01638,0.02232
1996,Urban regions,(1b) General Elementary School,0.12612,1378,8279,0.11897,0.13327
1996,Urban regions,(1c) Basic Vocational Qualification,0.28194,2579,8279,0.27224,0.29163
1996,Urban regions,(2) Intermediate General/Vocational Qualification,0.17358,1761,8279,0.16542,0.18174
1996,Urban regions,(2c_gen) General Maturity Certificate,0.02928,341,8279,0.02565,0.03292
1996,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04740,450,8279,0.04283,0.05198
1996,Urban regions,(3a) Lower Tertiary Education,0.04362,456,8279,0.03922,0.04802
1996,Urban regions,(3b) Higher Tertiary Education,0.07110,663,8279,0.06557,0.07664
1996,Rural regions,(0) No qualification (yet),0.01400,90,4417,0.01054,0.01747
1996,Rural regions,(1a) Inadequately completed,0.01301,100,4417,0.00967,0.01635
1996,Rural regions,(1b) General Elementary School,0.12402,563,4417,0.11430,0.13374
1996,Rural regions,(1c) Basic Vocational Qualification,0.29275,1426,4417,0.27933,0.30617
1996,Rural regions,(2) Intermediate General/Vocational Qualification,0.21143,1355,4417,0.19939,0.22347
1996,Rural regions,(2c_gen) General Maturity Certificate,0.01455,92,4417,0.01102,0.01808
1996,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03084,146,4417,0.02574,0.03594
1996,Rural regions,(3a) Lower Tertiary Education,0.06093,417,4417,0.05388,0.06799
1996,Rural regions,(3b) Higher Tertiary Education,0.04060,228,4417,0.03478,0.04642
1997,Urban regions,(0) No qualification (yet),0.01580,206,8126,0.01309,0.01851
1997,Urban regions,(1a) Inadequately completed,0.01981,428,8126,0.01678,0.02284
1997,Urban regions,(1b) General Elementary School,0.12739,1343,8126,0.12014,0.13464
1997,Urban regions,(1c) Basic Vocational Qualification,0.27882,2506,8126,0.26907,0.28857
1997,Urban regions,(2) Intermediate General/Vocational Qualification,0.17494,1743,8126,0.16668,0.18320
1997,Urban regions,(2c_gen) General Maturity Certificate,0.03143,352,8126,0.02764,0.03523
1997,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04757,440,8126,0.04294,0.05220
1997,Urban regions,(3a) Lower Tertiary Education,0.04526,464,8126,0.04074,0.04978
1997,Urban regions,(3b) Higher Tertiary Education,0.06855,644,8126,0.06306,0.07405
1997,Rural regions,(0) No qualification (yet),0.01489,106,4343,0.01129,0.01849
1997,Rural regions,(1a) Inadequately completed,0.01254,92,4343,0.00923,0.01586
1997,Rural regions,(1b) General Elementary School,0.11975,537,4343,0.11009,0.12941
1997,Rural regions,(1c) Basic Vocational Qualification,0.29189,1387,4343,0.27837,0.30541
1997,Rural regions,(2) Intermediate General/Vocational Qualification,0.20990,1336,4343,0.19779,0.22201
1997,Rural regions,(2c_gen) General Maturity Certificate,0.01208,77,4343,0.00883,0.01533
1997,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03276,149,4343,0.02747,0.03806
1997,Rural regions,(3a) Lower Tertiary Education,0.06199,409,4343,0.05482,0.06917
1997,Rural regions,(3b) Higher Tertiary Education,0.04427,250,4343,0.03815,0.05039
1998,Urban regions,(0) No qualification (yet),0.01624,218,8805,0.01360,0.01888
1998,Urban regions,(1a) Inadequately completed,0.02050,407,8805,0.01754,0.02346
1998,Urban regions,(1b) General Elementary School,0.12681,1448,8805,0.11986,0.13376
1998,Urban regions,(1c) Basic Vocational Qualification,0.25768,2655,8805,0.24855,0.26682
1998,Urban regions,(2) Intermediate General/Vocational Qualification,0.17090,1933,8805,0.16304,0.17877
1998,Urban regions,(2c_gen) General Maturity Certificate,0.03373,392,8805,0.02996,0.03750
1998,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04867,505,8805,0.04417,0.05316
1998,Urban regions,(3a) Lower Tertiary Education,0.04530,517,8805,0.04096,0.04965
1998,Urban regions,(3b) Higher Tertiary Education,0.06796,730,8805,0.06270,0.07321
1998,Rural regions,(0) No qualification (yet),0.01402,112,4726,0.01067,0.01738
1998,Rural regions,(1a) Inadequately completed,0.01187,87,4726,0.00878,0.01496
1998,Rural regions,(1b) General Elementary School,0.11153,587,4726,0.10255,0.12050
1998,Rural regions,(1c) Basic Vocational Qualification,0.27626,1507,4726,0.26351,0.28901
1998,Rural regions,(2) Intermediate General/Vocational Qualification,0.21318,1461,4726,0.20150,0.22486
1998,Rural regions,(2c_gen) General Maturity Certificate,0.01248,89,4726,0.00931,0.01565
1998,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02876,161,4726,0.02399,0.03352
1998,Rural regions,(3a) Lower Tertiary Education,0.06357,446,4726,0.05661,0.07053
1998,Rural regions,(3b) Higher Tertiary Education,0.04439,276,4726,0.03852,0.05027
1999,Urban regions,(0) No qualification (yet),0.01692,209,8618,0.01420,0.01964
1999,Urban regions,(1a) Inadequately completed,0.02259,400,8618,0.01946,0.02573
1999,Urban regions,(1b) General Elementary School,0.12703,1377,8618,0.12000,0.13407
1999,Urban regions,(1c) Basic Vocational Qualification,0.26883,2600,8618,0.25947,0.27819
1999,Urban regions,(2) Intermediate General/Vocational Qualification,0.17393,1910,8618,0.16593,0.18193
1999,Urban regions,(2c_gen) General Maturity Certificate,0.03313,370,8618,0.02935,0.03691
1999,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05115,506,8618,0.04650,0.05580
1999,Urban regions,(3a) Lower Tertiary Education,0.04632,510,8618,0.04188,0.05075
1999,Urban regions,(3b) Higher Tertiary Education,0.07136,736,8618,0.06593,0.07680
1999,Rural regions,(0) No qualification (yet),0.01315,107,4674,0.00988,0.01642
1999,Rural regions,(1a) Inadequately completed,0.01100,75,4674,0.00801,0.01399
1999,Rural regions,(1b) General Elementary School,0.10962,563,4674,0.10066,0.11858
1999,Rural regions,(1c) Basic Vocational Qualification,0.28920,1486,4674,0.27620,0.30220
1999,Rural regions,(2) Intermediate General/Vocational Qualification,0.22697,1470,4674,0.21496,0.23898
1999,Rural regions,(2c_gen) General Maturity Certificate,0.01454,101,4674,0.01110,0.01797
1999,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02850,159,4674,0.02373,0.03328
1999,Rural regions,(3a) Lower Tertiary Education,0.06372,439,4674,0.05672,0.07073
1999,Rural regions,(3b) Higher Tertiary Education,0.04520,274,4674,0.03925,0.05116
2000,Urban regions,(0) No qualification (yet),0.01420,324,15705,0.01235,0.01605
2000,Urban regions,(1a) Inadequately completed,0.01629,342,15705,0.01431,0.01827
2000,Urban regions,(1b) General Elementary School,0.10405,1970,15705,0.09928,0.10883
2000,Urban regions,(1c) Basic Vocational Qualification,0.27426,5001,15705,0.26728,0.28124
2000,Urban regions,(2) Intermediate General/Vocational Qualification,0.18539,3649,15705,0.17931,0.19146
2000,Urban regions,(2c_gen) General Maturity Certificate,0.03038,604,15705,0.02769,0.03306
2000,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06570,1194,15705,0.06182,0.06957
2000,Urban regions,(3a) Lower Tertiary Education,0.05466,1053,15705,0.05110,0.05821
2000,Urban regions,(3b) Higher Tertiary Education,0.08215,1568,15705,0.07786,0.08645
2000,Rural regions,(0) No qualification (yet),0.01433,171,8349,0.01178,0.01688
2000,Rural regions,(1a) Inadequately completed,0.00859,81,8349,0.00661,0.01057
2000,Rural regions,(1b) General Elementary School,0.09820,896,8349,0.09182,0.10458
2000,Rural regions,(1c) Basic Vocational Qualification,0.29922,2811,8349,0.28940,0.30904
2000,Rural regions,(2) Intermediate General/Vocational Qualification,0.23983,2643,8349,0.23067,0.24899
2000,Rural regions,(2c_gen) General Maturity Certificate,0.01570,195,8349,0.01303,0.01836
2000,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03688,357,8349,0.03283,0.04092
2000,Rural regions,(3a) Lower Tertiary Education,0.05686,646,8349,0.05189,0.06182
2000,Rural regions,(3b) Higher Tertiary Education,0.05331,549,8349,0.04849,0.05813
2001,Urban regions,(0) No qualification (yet),0.01657,351,14245,0.01447,0.01866
2001,Urban regions,(1a) Inadequately completed,0.01293,255,14245,0.01108,0.01479
2001,Urban regions,(1b) General Elementary School,0.09814,1689,14245,0.09326,0.10303
2001,Urban regions,(1c) Basic Vocational Qualification,0.26792,4424,14245,0.26065,0.27520
2001,Urban regions,(2) Intermediate General/Vocational Qualification,0.18773,3384,14245,0.18132,0.19415
2001,Urban regions,(2c_gen) General Maturity Certificate,0.03154,575,14245,0.02867,0.03441
2001,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06729,1124,14245,0.06317,0.07140
2001,Urban regions,(3a) Lower Tertiary Education,0.05715,993,14245,0.05334,0.06096
2001,Urban regions,(3b) Higher Tertiary Education,0.08476,1450,14245,0.08019,0.08934
2001,Rural regions,(0) No qualification (yet),0.01543,189,7542,0.01265,0.01821
2001,Rural regions,(1a) Inadequately completed,0.00800,67,7542,0.00599,0.01001
2001,Rural regions,(1b) General Elementary School,0.09846,780,7542,0.09174,0.10519
2001,Rural regions,(1c) Basic Vocational Qualification,0.29871,2497,7542,0.28838,0.30904
2001,Rural regions,(2) Intermediate General/Vocational Qualification,0.23796,2385,7542,0.22835,0.24757
2001,Rural regions,(2c_gen) General Maturity Certificate,0.01711,191,7542,0.01418,0.02003
2001,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03785,326,7542,0.03354,0.04215
2001,Rural regions,(3a) Lower Tertiary Education,0.05727,600,7542,0.05203,0.06252
2001,Rural regions,(3b) Higher Tertiary Education,0.05491,507,7542,0.04977,0.06005
2002,Urban regions,(0) No qualification (yet),0.01755,427,15173,0.01546,0.01964
2002,Urban regions,(1a) Inadequately completed,0.01328,232,15173,0.01146,0.01510
2002,Urban regions,(1b) General Elementary School,0.09701,1544,15173,0.09230,0.10172
2002,Urban regions,(1c) Basic Vocational Qualification,0.26969,4274,15173,0.26263,0.27675
2002,Urban regions,(2) Intermediate General/Vocational Qualification,0.19078,3588,15173,0.18453,0.19703
2002,Urban regions,(2c_gen) General Maturity Certificate,0.03221,651,15173,0.02940,0.03502
2002,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06670,1216,15173,0.06273,0.07067
2002,Urban regions,(3a) Lower Tertiary Education,0.05525,1157,15173,0.05162,0.05889
2002,Urban regions,(3b) Higher Tertiary Education,0.08216,2084,15173,0.07779,0.08653
2002,Rural regions,(0) No qualification (yet),0.01590,186,7645,0.01309,0.01870
2002,Rural regions,(1a) Inadequately completed,0.00798,62,7645,0.00599,0.00997
2002,Rural regions,(1b) General Elementary School,0.09957,734,7645,0.09286,0.10629
2002,Rural regions,(1c) Basic Vocational Qualification,0.29355,2367,7645,0.28334,0.30376
