year,quintil_oecd,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,1st Quintile,West,(1c) Basic Vocational Qualification,0.27702,544,1859,0.25667,0.29737
1989,1st Quintile,West,(2) Intermediate General/Vocational Qualification,0.08120,179,1859,0.06878,0.09362
1989,1st Quintile,West,(2c_gen) General Maturity Certificate,0.03714,90,1859,0.02854,0.04573
1989,1st Quintile,West,(2c_voc) Vocational Maturity Certificate,0.02204,58,1859,0.01537,0.02872
1989,1st Quintile,West,(3b) Higher Tertiary Education,0.01503,32,1859,0.00950,0.02057
1989,2nd Quintile,West,(0) No qualification (yet),0.01363,42,1876,0.00838,0.01888
1989,2nd Quintile,West,(1a) Inadequately completed,0.02312,191,1876,0.01632,0.02993
1989,2nd Quintile,West,(1b) General Elementary School,0.21476,562,1876,0.19617,0.23335
1989,2nd Quintile,West,(1c) Basic Vocational Qualification,0.32030,687,1876,0.29918,0.34142
1989,2nd Quintile,West,(2) Intermediate General/Vocational Qualification,0.13823,279,1876,0.12261,0.15385
1989,2nd Quintile,West,(2c_gen) General Maturity Certificate,0.01972,63,1876,0.01343,0.02601
1989,2nd Quintile,West,(2c_voc) Vocational Maturity Certificate,0.01897,52,1876,0.01280,0.02515
1989,3rd Quintile,West,(0) No qualification (yet),0.01543,35,1867,0.00984,0.02102
1989,3rd Quintile,West,(1a) Inadequately completed,0.01692,132,1867,0.01107,0.02278
1989,3rd Quintile,West,(1b) General Elementary School,0.17165,422,1867,0.15454,0.18875
1989,3rd Quintile,West,(1c) Basic Vocational Qualification,0.35817,735,1867,0.33642,0.37993
1989,3rd Quintile,West,(2) Intermediate General/Vocational Qualification,0.14797,303,1867,0.13186,0.16409
1989,3rd Quintile,West,(2c_gen) General Maturity Certificate,0.02851,73,1867,0.02096,0.03606
1989,3rd Quintile,West,(2c_voc) Vocational Maturity Certificate,0.03465,71,1867,0.02635,0.04295
1989,3rd Quintile,West,(3a) Lower Tertiary Education,0.01896,36,1867,0.01277,0.02514
1989,3rd Quintile,West,(3b) Higher Tertiary Education,0.02680,60,1867,0.01947,0.03412
1989,4th Quintile,West,(1a) Inadequately completed,0.01170,104,1946,0.00692,0.01648
1989,4th Quintile,West,(1b) General Elementary School,0.14331,354,1946,0.12774,0.15889
1989,4th Quintile,West,(1c) Basic Vocational Qualification,0.36565,766,1946,0.34424,0.38705
1989,4th Quintile,West,(2) Intermediate General/Vocational Qualification,0.20781,419,1946,0.18978,0.22584
1989,4th Quintile,West,(2c_gen) General Maturity Certificate,0.02639,65,1946,0.01927,0.03352
1989,4th Quintile,West,(2c_voc) Vocational Maturity Certificate,0.04344,99,1946,0.03438,0.05250
1989,4th Quintile,West,(3a) Lower Tertiary Education,0.02411,47,1946,0.01729,0.03093
1989,4th Quintile,West,(3b) Higher Tertiary Education,0.04263,92,1946,0.03366,0.05161
1989,5th Quintile,West,(1a) Inadequately completed,0.00732,45,1816,0.00340,0.01125
1989,5th Quintile,West,(1b) General Elementary School,0.07851,197,1816,0.06613,0.09088
1989,5th Quintile,West,(1c) Basic Vocational Qualification,0.27479,557,1816,0.25425,0.29532
1989,5th Quintile,West,(2) Intermediate General/Vocational Qualification,0.24600,471,1816,0.22619,0.26582
1989,5th Quintile,West,(2c_gen) General Maturity Certificate,0.02585,61,1816,0.01855,0.03315
1989,5th Quintile,West,(2c_voc) Vocational Maturity Certificate,0.06177,122,1816,0.05069,0.07284
1989,5th Quintile,West,(3a) Lower Tertiary Education,0.05986,110,1816,0.04895,0.07078
1989,5th Quintile,West,(3b) Higher Tertiary Education,0.13071,253,1816,0.11520,0.14622
1990,1st Quintile,West,(0) No qualification (yet),0.01287,42,1815,0.00768,0.01806
1990,1st Quintile,West,(1a) Inadequately completed,0.04176,254,1815,0.03255,0.05097
1990,1st Quintile,West,(1b) General Elementary School,0.28271,679,1815,0.26198,0.30343
1990,1st Quintile,West,(1c) Basic Vocational Qualification,0.27981,558,1815,0.25915,0.30047
1990,1st Quintile,West,(2) Intermediate General/Vocational Qualification,0.07862,153,1815,0.06623,0.09100
1990,1st Quintile,West,(2c_gen) General Maturity Certificate,0.02583,77,1815,0.01853,0.03313
1990,1st Quintile,West,(2c_voc) Vocational Maturity Certificate,0.01853,52,1815,0.01232,0.02474
1990,2nd Quintile,West,(0) No qualification (yet),0.01226,38,1826,0.00721,0.01731
1990,2nd Quintile,West,(1a) Inadequately completed,0.02102,173,1826,0.01444,0.02760
1990,2nd Quintile,West,(1b) General Elementary School,0.20238,495,1826,0.18395,0.22081
1990,2nd Quintile,West,(1c) Basic Vocational Qualification,0.30956,657,1826,0.28835,0.33077
1990,2nd Quintile,West,(2) Intermediate General/Vocational Qualification,0.14390,300,1826,0.12780,0.16001
1990,2nd Quintile,West,(2c_gen) General Maturity Certificate,0.02580,65,1826,0.01853,0.03308
1990,2nd Quintile,West,(2c_voc) Vocational Maturity Certificate,0.02358,57,1826,0.01662,0.03054
1990,2nd Quintile,West,(3b) Higher Tertiary Education,0.01933,41,1826,0.01301,0.02565
1990,3rd Quintile,West,(1a) Inadequately completed,0.01856,125,1825,0.01236,0.02475
1990,3rd Quintile,West,(1b) General Elementary School,0.16903,442,1825,0.15183,0.18623
1990,3rd Quintile,West,(1c) Basic Vocational Qualification,0.34959,717,1825,0.32771,0.37147
1990,3rd Quintile,West,(2) Intermediate General/Vocational Qualification,0.14774,296,1825,0.13146,0.16403
1990,3rd Quintile,West,(2c_gen) General Maturity Certificate,0.02875,71,1825,0.02108,0.03642
1990,3rd Quintile,West,(2c_voc) Vocational Maturity Certificate,0.03920,80,1825,0.03030,0.04811
1990,3rd Quintile,West,(3a) Lower Tertiary Education,0.01939,43,1825,0.01306,0.02572
1990,3rd Quintile,West,(3b) Higher Tertiary Education,0.02422,51,1825,0.01717,0.03128
1990,4th Quintile,West,(1a) Inadequately completed,0.01154,90,1893,0.00672,0.01635
1990,4th Quintile,West,(1b) General Elementary School,0.14049,356,1893,0.12483,0.15615
1990,4th Quintile,West,(1c) Basic Vocational Qualification,0.36165,730,1893,0.34000,0.38330
1990,4th Quintile,West,(2) Intermediate General/Vocational Qualification,0.20480,401,1893,0.18661,0.22298
1990,4th Quintile,West,(2c_gen) General Maturity Certificate,0.03383,73,1893,0.02569,0.04198
1990,4th Quintile,West,(2c_voc) Vocational Maturity Certificate,0.04058,88,1893,0.03169,0.04947
1990,4th Quintile,West,(3a) Lower Tertiary Education,0.02795,53,1893,0.02052,0.03537
1990,4th Quintile,West,(3b) Higher Tertiary Education,0.05287,102,1893,0.04278,0.06295
1990,5th Quintile,West,(1a) Inadequately completed,0.00688,40,1768,0.00303,0.01073
1990,5th Quintile,West,(1b) General Elementary School,0.06403,165,1768,0.05261,0.07544
1990,5th Quintile,West,(1c) Basic Vocational Qualification,0.27826,547,1768,0.25736,0.29915
1990,5th Quintile,West,(2) Intermediate General/Vocational Qualification,0.25259,475,1768,0.23233,0.27284
1990,5th Quintile,West,(2c_gen) General Maturity Certificate,0.02376,52,1768,0.01666,0.03086
1990,5th Quintile,West,(2c_voc) Vocational Maturity Certificate,0.06496,133,1768,0.05347,0.07645
1990,5th Quintile,West,(3a) Lower Tertiary Education,0.06151,109,1768,0.05031,0.07271
1990,5th Quintile,West,(3b) Higher Tertiary Education,0.12517,247,1768,0.10974,0.14060
1991,1st Quintile,West,(0) No qualification (yet),0.01146,34,1772,0.00650,0.01642
1991,1st Quintile,West,(1a) Inadequately completed,0.04142,239,1772,0.03214,0.05070
1991,1st Quintile,West,(1b) General Elementary School,0.27942,647,1772,0.25852,0.30031
1991,1st Quintile,West,(1c) Basic Vocational Qualification,0.25987,516,1772,0.23944,0.28029
