year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,30-45 y.,Hesse,(1b) General Elementary School,0.14971,75,309,0.10986,0.18956
1984,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.46211,143,309,0.40643,0.51779
1984,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.18232,43,309,0.13920,0.22544
1984,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.25163,54,142,0.18000,0.32326
1984,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.49453,88,142,0.41200,0.57705
1984,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04412,124,684,0.02871,0.05952
1984,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.20458,183,684,0.17433,0.23484
1984,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.45397,264,684,0.41663,0.49131
1984,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.14224,68,684,0.11604,0.16843
1984,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.07799,45,684,0.05788,0.09810
1984,30-45 y.,Bavaria,(1a) Inadequately completed,0.01682,44,611,0.00662,0.02703
1984,30-45 y.,Bavaria,(1b) General Elementary School,0.16322,140,611,0.13389,0.19255
1984,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.46345,274,611,0.42388,0.50303
1984,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.20280,110,611,0.17089,0.23471
1984,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.06858,43,611,0.04852,0.08864
1984,30-45 y.,Berlin,(1c) Basic Vocational Qualification,0.33447,46,46,0.19662,0.47232
1984,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.47671,47,47,0.33237,0.62104
1984,46-65 y.,Hamburg,(1c) Basic Vocational Qualification,0.53834,35,35,0.37076,0.70591
1984,46-65 y.,Lower Saxony,(1b) General Elementary School,0.33910,117,302,0.28562,0.39258
1984,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.42623,143,302,0.37036,0.48210
1984,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.13492,42,302,0.09632,0.17351
1984,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02829,121,849,0.01713,0.03945
1984,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.29429,256,849,0.26362,0.32496
1984,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.44997,352,849,0.41649,0.48345
1984,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.11935,87,849,0.09753,0.14117
1984,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.03952,33,849,0.02640,0.05263
1984,46-65 y.,Hesse,(1a) Inadequately completed,0.02562,53,354,0.00914,0.04210
1984,46-65 y.,Hesse,(1b) General Elementary School,0.30958,118,354,0.26135,0.35781
1984,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.40224,136,354,0.35109,0.45340
1984,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.15139,47,354,0.11400,0.18878
1984,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.36060,98,221,0.29714,0.42405
1984,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.46569,123,221,0.39978,0.53161
1984,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.03035,124,575,0.01631,0.04438
1984,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.32957,182,575,0.29112,0.36802
1984,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.41208,218,575,0.37181,0.45234
1984,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.11579,51,575,0.08962,0.14197
1984,46-65 y.,Bavaria,(1a) Inadequately completed,0.01424,41,543,0.00427,0.02422
1984,46-65 y.,Bavaria,(1b) General Elementary School,0.28914,174,543,0.25097,0.32730
1984,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.44116,252,543,0.39936,0.48296
1984,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.14138,76,543,0.11204,0.17071
1984,46-65 y.,Berlin,(1b) General Elementary School,0.28514,32,70,0.17861,0.39167
1984,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.36242,38,70,0.24900,0.47584
1984,66 and older,Lower Saxony,(1b) General Elementary School,0.45508,69,116,0.36407,0.54610
1984,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.29254,47,116,0.20939,0.37569
1984,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.35543,97,253,0.29633,0.41453
1984,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.44660,125,253,0.38521,0.50798
1984,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.10795,31,253,0.06964,0.14626
1984,66 and older,Hesse,(1b) General Elementary School,0.34730,36,73,0.23732,0.45728
1984,66 and older,Hesse,(1c) Basic Vocational Qualification,0.36605,37,73,0.25478,0.47732
1984,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.51495,54,91,0.41170,0.61821
1984,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.31718,37,91,0.22103,0.41332
1984,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.43400,89,190,0.36334,0.50466
1984,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.30805,68,190,0.24223,0.37387
1984,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15901,33,190,0.10687,0.21114
1984,66 and older,Bavaria,(1b) General Elementary School,0.35890,82,201,0.29242,0.42538
1984,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.37059,86,201,0.30366,0.43753
1984,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.14937,33,201,0.09997,0.19878
1985,17-29 y.,Lower Saxony,(1b) General Elementary School,0.14924,48,240,0.10406,0.19442
1985,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.22683,66,240,0.17373,0.27992
1985,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.34379,94,240,0.28357,0.40401
1985,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.09619,32,240,0.05881,0.13357
1985,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.08781,61,803,0.06822,0.10740
1985,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03319,54,803,0.02079,0.04559
1985,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.12359,149,803,0.10081,0.14637
1985,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.21232,173,803,0.18402,0.24062
1985,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.30417,213,803,0.27233,0.33601
1985,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.12595,106,803,0.10299,0.14891
1985,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.06464,47,803,0.04762,0.08166
1985,17-29 y.,Hesse,(1b) General Elementary School,0.12251,81,259,0.08250,0.16251
1985,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.19212,59,259,0.14404,0.24019
1985,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.32335,78,259,0.26627,0.38043
1985,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.13591,41,259,0.09409,0.17773
1985,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.22590,58,184,0.16531,0.28649
1985,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.30161,69,184,0.23511,0.36810
1985,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.27124,57,184,0.20682,0.33566
1985,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.08601,41,564,0.06285,0.10917
1985,17-29 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.01912,35,564,0.00781,0.03043
1985,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.18029,149,564,0.14853,0.21204
1985,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.27047,167,564,0.23377,0.30716
1985,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.29777,131,564,0.26000,0.33554
1985,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.07470,41,564,0.05298,0.09642
1985,17-29 y.,Bavaria,(1b) General Elementary School,0.16694,96,440,0.13206,0.20183
1985,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.32632,160,440,0.28246,0.37018
1985,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.30102,141,440,0.25811,0.34392
1985,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.07979,43,440,0.05444,0.10514
1985,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.49358,59,91,0.39029,0.59687
1985,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.25018,32,91,0.16070,0.33966
1985,30-45 y.,Hamburg,(1c) Basic Vocational Qualification,0.42406,31,31,0.24721,0.60091
1985,30-45 y.,Lower Saxony,(1b) General Elementary School,0.12605,51,303,0.08862,0.16349
1985,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.48518,153,303,0.42881,0.54155
1985,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.21044,64,303,0.16446,0.25641
1985,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.11036,35,303,0.07502,0.14569
1985,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03833,110,932,0.02600,0.05066
1985,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.12709,165,932,0.10569,0.14848
1985,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.47001,399,932,0.43795,0.50207
1985,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.15794,127,932,0.13451,0.18136
1985,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04325,43,932,0.03019,0.05632
1985,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.11314,88,932,0.09280,0.13349
1985,30-45 y.,Hesse,(1a) Inadequately completed,0.02465,38,277,0.00635,0.04294
1985,30-45 y.,Hesse,(1b) General Elementary School,0.13989,66,277,0.09897,0.18081
1985,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.44211,130,277,0.38352,0.50070
1985,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.19750,43,277,0.15053,0.24447
1985,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.21871,41,113,0.14215,0.29526
1985,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.50340,72,113,0.41080,0.59600
1985,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04596,102,590,0.02905,0.06288
1985,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.17411,151,590,0.14348,0.20473
1985,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.46648,236,590,0.42619,0.50677
1985,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15183,66,590,0.12285,0.18081
1985,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.06911,35,590,0.04862,0.08959
1985,30-45 y.,Bavaria,(1a) Inadequately completed,0.01645,37,553,0.00584,0.02707
1985,30-45 y.,Bavaria,(1b) General Elementary School,0.15576,121,553,0.12551,0.18602
1985,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.45650,246,553,0.41494,0.49805
1985,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.21770,107,553,0.18328,0.25213
1985,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.07341,42,553,0.05165,0.09517
1985,30-45 y.,Berlin,(1c) Basic Vocational Qualification,0.28563,38,38,0.14008,0.43118
1985,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.50317,48,48,0.36023,0.64611
1985,46-65 y.,Hamburg,(1c) Basic Vocational Qualification,0.52110,34,34,0.35065,0.69154
1985,46-65 y.,Lower Saxony,(1b) General Elementary School,0.33405,107,282,0.27890,0.38920
1985,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.42509,135,282,0.36729,0.48289
1985,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.14022,40,282,0.09962,0.18082
1985,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03057,112,798,0.01862,0.04252
1985,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.27888,230,798,0.24775,0.31002
1985,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.45535,337,798,0.42077,0.48992
1985,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.12542,86,798,0.10242,0.14841
1985,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.04089,33,798,0.02714,0.05463
1985,46-65 y.,Hesse,(1a) Inadequately completed,0.02633,47,327,0.00895,0.04372
1985,46-65 y.,Hesse,(1b) General Elementary School,0.31959,112,327,0.26897,0.37021
1985,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.38810,123,327,0.33520,0.44100
1985,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.15932,45,327,0.11959,0.19905
1985,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.35526,93,209,0.29022,0.42030
1985,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.48421,116,209,0.41629,0.55213
1985,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.03036,114,533,0.01578,0.04493
1985,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.30871,159,533,0.26946,0.34797
1985,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.43135,212,533,0.38926,0.47343
1985,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.11659,48,533,0.08932,0.14386
1985,46-65 y.,Bavaria,(1b) General Elementary School,0.29964,167,461,0.25778,0.34151
1985,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.42095,219,461,0.37583,0.46607
1985,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.14894,75,461,0.11641,0.18148
1985,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.32484,32,32,0.15998,0.48970
1985,66 and older,Lower Saxony,(1b) General Elementary School,0.40886,52,91,0.30729,0.51043
1985,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.29318,39,91,0.19913,0.38723
1985,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.33746,82,196,0.27110,0.40383
1985,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.46466,114,196,0.39465,0.53466
1985,66 and older,Hesse,(1c) Basic Vocational Qualification,0.39796,36,36,0.23580,0.56013
1985,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.48495,45,78,0.37332,0.59658
1985,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.32389,33,78,0.21937,0.42842
1985,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.42663,75,132,0.34193,0.51132
1985,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.31408,57,132,0.23460,0.39356
1985,66 and older,Bavaria,(1b) General Elementary School,0.34370,67,177,0.27353,0.41387
1985,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.37015,79,177,0.29881,0.44148
1985,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.15735,31,177,0.10356,0.21115
1986,17-29 y.,Lower Saxony,(1b) General Elementary School,0.15892,61,262,0.11457,0.20328
1986,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.20692,62,262,0.15777,0.25607
1986,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.38272,107,262,0.32375,0.44169
1986,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.09904,32,262,0.06280,0.13528
1986,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.09043,73,783,0.07032,0.11053
1986,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03491,52,783,0.02205,0.04778
1986,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11920,138,783,0.09649,0.14191
1986,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.20511,164,783,0.17681,0.23341
1986,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.30399,207,783,0.27175,0.33623
1986,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.14664,109,783,0.12184,0.17143
1986,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.06001,40,783,0.04336,0.07666
1986,17-29 y.,Hesse,(1b) General Elementary School,0.14058,74,240,0.09651,0.18465
1986,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.17753,52,240,0.12909,0.22598
1986,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.31692,72,240,0.25793,0.37591
1986,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.16840,42,240,0.12096,0.21585
1986,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.21210,56,181,0.15238,0.27182
1986,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.29009,66,181,0.22379,0.35638
1986,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.30510,59,181,0.23784,0.37237
1986,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.05702,32,568,0.03793,0.07610
1986,17-29 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.02466,37,568,0.01189,0.03742
1986,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.18731,153,568,0.15520,0.21943
1986,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.27027,163,568,0.23371,0.30682
1986,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.31039,141,568,0.27231,0.34847
1986,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.08221,42,568,0.05960,0.10482
1986,17-29 y.,Bavaria,(1b) General Elementary School,0.16536,95,407,0.12922,0.20149
1986,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.33177,147,407,0.28597,0.37757
1986,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.25164,113,407,0.20943,0.29386
1986,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.11656,52,407,0.08535,0.14778
1986,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.50453,54,54,0.36992,0.63914
1986,30-45 y.,Lower Saxony,(1b) General Elementary School,0.11239,40,277,0.07513,0.14965
1986,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.50421,145,277,0.44522,0.56319
1986,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.20369,58,277,0.15617,0.25120
1986,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.11095,34,277,0.07389,0.14800
1986,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03833,100,880,0.02564,0.05103
1986,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11459,144,880,0.09353,0.13564
1986,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.46063,362,880,0.42768,0.49358
1986,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16910,129,880,0.14432,0.19389
1986,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.05065,50,880,0.03616,0.06515
1986,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.11927,95,880,0.09784,0.14069
1986,30-45 y.,Hesse,(1a) Inadequately completed,0.02212,32,247,0.00374,0.04050
1986,30-45 y.,Hesse,(1b) General Elementary School,0.10899,57,247,0.07005,0.14794
1986,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.40622,117,247,0.34484,0.46759
1986,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.19608,41,247,0.14647,0.24570
1986,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.21654,42,120,0.14253,0.29054
1986,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.49863,78,120,0.40879,0.58847
1986,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04474,88,551,0.02746,0.06202
1986,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.16810,142,551,0.13685,0.19936
1986,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.43994,217,551,0.39845,0.48142
1986,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.16001,64,551,0.12937,0.19065
1986,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.08709,40,551,0.06353,0.11066
1986,30-45 y.,Bavaria,(1a) Inadequately completed,0.01626,33,518,0.00536,0.02716
1986,30-45 y.,Bavaria,(1b) General Elementary School,0.13512,105,518,0.10565,0.16458
1986,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.44675,226,518,0.40389,0.48960
1986,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.23219,109,518,0.19580,0.26859
1986,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.08161,45,518,0.05802,0.10521
1986,30-45 y.,Berlin,(1c) Basic Vocational Qualification,0.34077,36,36,0.18374,0.49780
1986,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.52741,46,46,0.38154,0.67328
1986,46-65 y.,Hamburg,(1c) Basic Vocational Qualification,0.53331,31,31,0.35479,0.71184
1986,46-65 y.,Lower Saxony,(1b) General Elementary School,0.31990,103,283,0.26546,0.37434
1986,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.41937,136,283,0.36178,0.47697
1986,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.14602,44,283,0.10481,0.18724
1986,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03096,112,794,0.01891,0.04302
1986,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.26600,225,794,0.23525,0.29676
