year,age_gr,pgisced97,plb0050,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.41097,216,443,0.36510,0.45683
2006,30-45 y.,First Stage of Tertiary Education,Yes,0.42204,272,555,0.38091,0.46317
2006,30-45 y.,First Stage of Tertiary Education,No,0.46399,283,555,0.42246,0.50551
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.51270,760,1264,0.48514,0.54027
2006,30-45 y.,Second Stage of Tertiary Education,No,0.34106,504,1264,0.31492,0.36721
2006,46-65 y.,Lower Secondary Level,Yes,0.21309,129,241,0.16128,0.26489
2006,46-65 y.,Lower Secondary Level,No,0.18870,112,241,0.13919,0.23820
2006,46-65 y.,Upper Secondary Level,Yes,0.30919,1186,2315,0.29036,0.32802
2006,46-65 y.,Upper Secondary Level,No,0.28502,1129,2315,0.26663,0.30342
2006,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.37288,101,180,0.30204,0.44372
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.30047,79,180,0.23331,0.36764
2006,46-65 y.,First Stage of Tertiary Education,Yes,0.34031,229,436,0.29578,0.38483
2006,46-65 y.,First Stage of Tertiary Education,No,0.32065,207,436,0.27679,0.36451
2006,46-65 y.,Second Stage of Tertiary Education,Yes,0.46243,1025,1648,0.43835,0.48651
2006,46-65 y.,Second Stage of Tertiary Education,No,0.30676,623,1648,0.28449,0.32904
2006,66 and older,Upper Secondary Level,No,0.03215,70,70,-0.00947,0.07377
2006,66 and older,Second Stage of Tertiary Education,No,0.05056,51,51,-0.01017,0.11130
2011,17-29 y.,Lower Secondary Level,Yes,0.24320,125,282,0.19304,0.29336
2011,17-29 y.,Lower Secondary Level,No,0.25341,157,282,0.20255,0.30427
2011,17-29 y.,Upper Secondary Level,Yes,0.28511,405,825,0.25428,0.31593
2011,17-29 y.,Upper Secondary Level,No,0.31948,420,825,0.28764,0.35132
2011,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.38824,80,148,0.30945,0.46702
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.28146,68,148,0.20876,0.35415
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.41787,137,226,0.35343,0.48232
2011,17-29 y.,Second Stage of Tertiary Education,No,0.32308,89,226,0.26197,0.38418
2011,30-45 y.,Lower Secondary Level,Yes,0.21844,82,207,0.16202,0.27487
2011,30-45 y.,Lower Secondary Level,No,0.28784,125,207,0.22601,0.34966
2011,30-45 y.,Upper Secondary Level,Yes,0.32580,909,1891,0.30467,0.34693
2011,30-45 y.,Upper Secondary Level,No,0.32571,982,1891,0.30458,0.34684
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.39837,206,382,0.34921,0.44753
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.27388,176,382,0.22910,0.31866
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.37447,164,322,0.32153,0.42742
2011,30-45 y.,First Stage of Tertiary Education,No,0.39373,158,322,0.34028,0.44718
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.45381,679,1057,0.42378,0.48383
2011,30-45 y.,Second Stage of Tertiary Education,No,0.26085,378,1057,0.23437,0.28733
2011,46-65 y.,Lower Secondary Level,Yes,0.24131,137,250,0.18816,0.29446
2011,46-65 y.,Lower Secondary Level,No,0.21247,113,250,0.16166,0.26328
2011,46-65 y.,Upper Secondary Level,Yes,0.33620,1372,2640,0.31817,0.35422
2011,46-65 y.,Upper Secondary Level,No,0.29925,1268,2640,0.28178,0.31672
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.41216,172,300,0.35637,0.46795
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.29647,128,300,0.24470,0.34823
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.39477,272,494,0.35162,0.43792
2011,46-65 y.,First Stage of Tertiary Education,No,0.34729,222,494,0.30526,0.38932
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.48827,1018,1584,0.46365,0.51290
2011,46-65 y.,Second Stage of Tertiary Education,No,0.26131,566,1584,0.23966,0.28295
2011,66 and older,Upper Secondary Level,No,0.02658,65,65,-0.01283,0.06599
2011,66 and older,Second Stage of Tertiary Education,No,0.04910,60,60,-0.00604,0.10424
2016,17-29 y.,Pre-primary Level,No,0.05225,39,39,-0.01850,0.12300
2016,17-29 y.,Lower Secondary Level,Yes,0.23712,189,433,0.19701,0.27722
2016,17-29 y.,Lower Secondary Level,No,0.27387,244,433,0.23181,0.31592
2016,17-29 y.,Upper Secondary Level,Yes,0.29817,421,895,0.26819,0.32816
2016,17-29 y.,Upper Secondary Level,No,0.33148,474,895,0.30062,0.36234
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.32449,95,200,0.25944,0.38954
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.43730,105,200,0.36838,0.50623
2016,17-29 y.,Second Stage of Tertiary Education,Yes,0.46931,194,300,0.41274,0.52587
2016,17-29 y.,Second Stage of Tertiary Education,No,0.23390,106,300,0.18592,0.28188
2016,30-45 y.,Primary Level,No,0.18390,39,39,0.06073,0.30708
2016,30-45 y.,Lower Secondary Level,Yes,0.21918,118,363,0.17657,0.26180
2016,30-45 y.,Lower Secondary Level,No,0.39530,245,363,0.34493,0.44567
2016,30-45 y.,Upper Secondary Level,Yes,0.36688,1011,2270,0.34705,0.38671
2016,30-45 y.,Upper Secondary Level,No,0.41700,1259,2270,0.39671,0.43728
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.44710,347,704,0.41035,0.48386
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.33658,357,704,0.30165,0.37151
2016,30-45 y.,First Stage of Tertiary Education,Yes,0.54431,177,303,0.48814,0.60048
2016,30-45 y.,First Stage of Tertiary Education,No,0.34716,126,303,0.29346,0.40085
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.54300,1028,1597,0.51856,0.56744
2016,30-45 y.,Second Stage of Tertiary Education,No,0.27007,569,1597,0.24829,0.29186
2016,46-65 y.,Lower Secondary Level,Yes,0.27709,148,329,0.22865,0.32552
2016,46-65 y.,Lower Secondary Level,No,0.27767,181,329,0.22920,0.32614
2016,46-65 y.,Upper Secondary Level,Yes,0.36957,1514,2904,0.35201,0.38713
2016,46-65 y.,Upper Secondary Level,No,0.32990,1390,2904,0.31280,0.34701
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.45061,302,543,0.40872,0.49250
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.33929,241,543,0.29943,0.37915
2016,46-65 y.,First Stage of Tertiary Education,Yes,0.42438,288,511,0.38148,0.46727
2016,46-65 y.,First Stage of Tertiary Education,No,0.32918,223,511,0.28839,0.36996
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.48881,1173,1774,0.46555,0.51208
2016,46-65 y.,Second Stage of Tertiary Education,No,0.26728,601,1774,0.24668,0.28788
2016,66 and older,Upper Secondary Level,Yes,0.01264,34,118,-0.00760,0.03288
2016,66 and older,Upper Secondary Level,No,0.04049,84,118,0.00477,0.07620
2016,66 and older,Second Stage of Tertiary Education,No,0.03882,59,59,-0.01089,0.08853
2019,17-29 y.,Pre-primary Level,No,0.05581,35,35,-0.02135,0.13298
2019,17-29 y.,Lower Secondary Level,Yes,0.18282,164,389,0.14436,0.22128
2019,17-29 y.,Lower Secondary Level,No,0.32317,225,389,0.27663,0.36970
2019,17-29 y.,Upper Secondary Level,Yes,0.35093,518,1016,0.32157,0.38029
2019,17-29 y.,Upper Secondary Level,No,0.32713,498,1016,0.29827,0.35600
2019,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.49279,133,225,0.42731,0.55826
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.29250,92,225,0.23292,0.35207
2019,17-29 y.,First Stage of Tertiary Education,Yes,0.52699,31,31,0.34833,0.70566
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.52079,227,348,0.46823,0.57336
2019,17-29 y.,Second Stage of Tertiary Education,No,0.22165,121,348,0.17794,0.26535
2019,30-45 y.,Primary Level,No,0.22088,40,40,0.09068,0.35108
2019,30-45 y.,Lower Secondary Level,Yes,0.29430,129,328,0.24490,0.34370
2019,30-45 y.,Lower Secondary Level,No,0.42183,199,328,0.36830,0.47536
2019,30-45 y.,Upper Secondary Level,Yes,0.37596,814,1861,0.35395,0.39798
2019,30-45 y.,Upper Secondary Level,No,0.43105,1047,1861,0.40855,0.45356
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.44111,312,641,0.40264,0.47957
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.36975,329,641,0.33235,0.40715
2019,30-45 y.,First Stage of Tertiary Education,Yes,0.55649,160,325,0.50240,0.61059
2019,30-45 y.,First Stage of Tertiary Education,No,0.35360,165,325,0.30154,0.40566
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.53041,974,1660,0.50639,0.55443
2019,30-45 y.,Second Stage of Tertiary Education,No,0.29047,686,1660,0.26863,0.31232
2019,46-65 y.,Primary Level,No,0.15789,32,32,0.02953,0.28625
2019,46-65 y.,Lower Secondary Level,Yes,0.27511,162,397,0.23112,0.31909
2019,46-65 y.,Lower Secondary Level,No,0.32965,235,397,0.28335,0.37595
2019,46-65 y.,Upper Secondary Level,Yes,0.36754,1649,3431,0.35140,0.38368
2019,46-65 y.,Upper Secondary Level,No,0.35536,1782,3431,0.33935,0.37138
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.47580,364,743,0.43986,0.51173
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.33536,379,743,0.30139,0.36933
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.44148,324,696,0.40456,0.47839
2019,46-65 y.,First Stage of Tertiary Education,No,0.31224,372,696,0.27778,0.34669
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.51267,1377,2526,0.49317,0.53217
2019,46-65 y.,Second Stage of Tertiary Education,No,0.26678,1149,2526,0.24953,0.28403
2019,66 and older,Lower Secondary Level,No,0.03457,32,32,-0.02974,0.09889
2019,66 and older,Upper Secondary Level,Yes,0.01349,42,206,-0.00230,0.02929
2019,66 and older,Upper Secondary Level,No,0.03989,164,206,0.01310,0.06668
2019,66 and older,First Stage of Tertiary Education,No,0.08264,44,44,0.00034,0.16494
2019,66 and older,Second Stage of Tertiary Education,No,0.05121,159,159,0.01684,0.08558
