"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1992","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1992","35-65 J.","kein Migrationshintergrund ","","","","",""
"1992","66 und älter","direkter Migrationshintergrund","","","","",""
"1992","66 und älter","indirekter Migrationshintergrund","","","","",""
"1992","66 und älter","kein Migrationshintergrund ","","","","",""
"1993","16-34 J.","direkter Migrationshintergrund","","","","",""
"1993","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1993","16-34 J.","kein Migrationshintergrund ","","","","",""
"1993","35-65 J.","direkter Migrationshintergrund","","","","",""
"1993","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1993","35-65 J.","kein Migrationshintergrund ","","","","",""
"1993","66 und älter","direkter Migrationshintergrund","","","","",""
"1993","66 und älter","indirekter Migrationshintergrund","","","","",""
"1993","66 und älter","kein Migrationshintergrund ","","","","",""
"1994","16-34 J.","direkter Migrationshintergrund","","","","",""
"1994","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1994","16-34 J.","kein Migrationshintergrund ","","","","",""
"1994","35-65 J.","direkter Migrationshintergrund","","","","",""
"1994","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1994","35-65 J.","kein Migrationshintergrund ","","","","",""
"1994","66 und älter","direkter Migrationshintergrund","","","","",""
"1994","66 und älter","indirekter Migrationshintergrund","","","","",""
"1994","66 und älter","kein Migrationshintergrund ","","","","",""
"1995","16-34 J.","direkter Migrationshintergrund","","","","",""
"1995","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1995","16-34 J.","kein Migrationshintergrund ","","","","",""
"1995","35-65 J.","direkter Migrationshintergrund","","","","",""
"1995","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1995","35-65 J.","kein Migrationshintergrund ","","","","",""
"1995","66 und älter","direkter Migrationshintergrund","","","","",""
"1995","66 und älter","indirekter Migrationshintergrund","","","","",""
"1995","66 und älter","kein Migrationshintergrund ","","","","",""
"1996","16-34 J.","direkter Migrationshintergrund","","","","",""
"1996","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1996","16-34 J.","kein Migrationshintergrund ","","","","",""
"1996","35-65 J.","direkter Migrationshintergrund","","","","",""
"1996","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1996","35-65 J.","kein Migrationshintergrund ","","","","",""
"1996","66 und älter","direkter Migrationshintergrund","","","","",""
"1996","66 und älter","indirekter Migrationshintergrund","","","","",""
"1996","66 und älter","kein Migrationshintergrund ","","","","",""
"1997","16-34 J.","direkter Migrationshintergrund","","","","",""
"1997","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1997","16-34 J.","kein Migrationshintergrund ","","","","",""
"1997","35-65 J.","direkter Migrationshintergrund","","","","",""
"1997","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1997","35-65 J.","kein Migrationshintergrund ","","","","",""
"1997","66 und älter","direkter Migrationshintergrund","","","","",""
"1997","66 und älter","indirekter Migrationshintergrund","","","","",""
"1997","66 und älter","kein Migrationshintergrund ","","","","",""
"1998","16-34 J.","direkter Migrationshintergrund","","","","",""
"1998","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1998","16-34 J.","kein Migrationshintergrund ","","","","",""
"1998","35-65 J.","direkter Migrationshintergrund","","","","",""
"1998","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1998","35-65 J.","kein Migrationshintergrund ","","","","",""
"1998","66 und älter","direkter Migrationshintergrund","","","","",""
"1998","66 und älter","indirekter Migrationshintergrund","","","","",""
"1998","66 und älter","kein Migrationshintergrund ","","","","",""
"1999","16-34 J.","direkter Migrationshintergrund","","","","",""
"1999","16-34 J.","indirekter Migrationshintergrund","","","","",""
"1999","16-34 J.","kein Migrationshintergrund ","","","","",""
"1999","35-65 J.","direkter Migrationshintergrund","","","","",""
"1999","35-65 J.","indirekter Migrationshintergrund","","","","",""
"1999","35-65 J.","kein Migrationshintergrund ","","","","",""
"1999","66 und älter","direkter Migrationshintergrund","","","","",""
"1999","66 und älter","indirekter Migrationshintergrund","","","","",""
"1999","66 und älter","kein Migrationshintergrund ","","","","",""
"2000","16-34 J.","direkter Migrationshintergrund","","","","",""
"2000","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2000","16-34 J.","kein Migrationshintergrund ","","","","",""
"2000","35-65 J.","direkter Migrationshintergrund","","","","",""
"2000","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2000","35-65 J.","kein Migrationshintergrund ","","","","",""
"2000","66 und älter","direkter Migrationshintergrund","","","","",""
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","","","","",""
"2001","16-34 J.","direkter Migrationshintergrund","","","","",""
"2001","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2001","16-34 J.","kein Migrationshintergrund ","","","","",""
"2001","35-65 J.","direkter Migrationshintergrund","","","","",""
"2001","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2001","35-65 J.","kein Migrationshintergrund ","","","","",""
"2001","66 und älter","direkter Migrationshintergrund","","","","",""
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","","","","",""
"2002","16-34 J.","direkter Migrationshintergrund","","","","",""
"2002","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2002","16-34 J.","kein Migrationshintergrund ","","","","",""
"2002","35-65 J.","direkter Migrationshintergrund","","","","",""
"2002","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2002","35-65 J.","kein Migrationshintergrund ","","","","",""
"2002","66 und älter","direkter Migrationshintergrund","","","","",""
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","","","","",""
"2003","16-34 J.","direkter Migrationshintergrund","","","","",""
"2003","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2003","16-34 J.","kein Migrationshintergrund ","","","","",""
"2003","35-65 J.","direkter Migrationshintergrund","","","","",""
"2003","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2003","35-65 J.","kein Migrationshintergrund ","","","","",""
"2003","66 und älter","direkter Migrationshintergrund","","","","",""
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","","","","",""
"2004","16-34 J.","direkter Migrationshintergrund","","","","",""
"2004","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2004","16-34 J.","kein Migrationshintergrund ","","","","",""
"2004","35-65 J.","direkter Migrationshintergrund","","","","",""
"2004","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2004","35-65 J.","kein Migrationshintergrund ","","","","",""
"2004","66 und älter","direkter Migrationshintergrund","","","","",""
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","","","","",""
"2005","16-34 J.","direkter Migrationshintergrund","","","","",""
"2005","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2005","16-34 J.","kein Migrationshintergrund ","","","","",""
"2005","35-65 J.","direkter Migrationshintergrund","","","","",""
"2005","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2005","35-65 J.","kein Migrationshintergrund ","","","","",""
"2005","66 und älter","direkter Migrationshintergrund","","","","",""
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","","","","",""
"2006","16-34 J.","direkter Migrationshintergrund","","","","",""
"2006","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2006","16-34 J.","kein Migrationshintergrund ","","","","",""
"2006","35-65 J.","direkter Migrationshintergrund","","","","",""
"2006","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2006","35-65 J.","kein Migrationshintergrund ","","","","",""
"2006","66 und älter","direkter Migrationshintergrund","","","","",""
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","","","","",""
"2007","16-34 J.","direkter Migrationshintergrund","","","","",""
"2007","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2007","16-34 J.","kein Migrationshintergrund ","","","","",""
"2007","35-65 J.","direkter Migrationshintergrund","","","","",""
"2007","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2007","35-65 J.","kein Migrationshintergrund ","","","","",""
"2007","66 und älter","direkter Migrationshintergrund","","","","",""
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","","","","",""
"2008","16-34 J.","direkter Migrationshintergrund","7.73","7.5","366","7.58","7.88"
"2008","16-34 J.","indirekter Migrationshintergrund","7.69","7.5","560","7.56","7.82"
"2008","16-34 J.","kein Migrationshintergrund ","7.54","7.5","3397","7.49","7.59"
"2008","35-65 J.","direkter Migrationshintergrund","6.67","6.5","1150","6.56","6.78"
"2008","35-65 J.","indirekter Migrationshintergrund","7.03","6.5","191","6.79","7.27"
"2008","35-65 J.","kein Migrationshintergrund ","6.96","6.5","9259","6.92","7"
"2008","66 und älter","direkter Migrationshintergrund","6.2","5.5","362","5.98","6.42"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","6.67","6.5","3831","6.61","6.73"
"2009","16-34 J.","direkter Migrationshintergrund","","","","",""
"2009","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2009","16-34 J.","kein Migrationshintergrund ","","","","",""
"2009","35-65 J.","direkter Migrationshintergrund","","","","",""
"2009","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2009","35-65 J.","kein Migrationshintergrund ","","","","",""
"2009","66 und älter","direkter Migrationshintergrund","","","","",""
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","","","","",""
"2010","16-34 J.","direkter Migrationshintergrund","","","","",""
"2010","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2010","16-34 J.","kein Migrationshintergrund ","","","","",""
"2010","35-65 J.","direkter Migrationshintergrund","","","","",""
"2010","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2010","35-65 J.","kein Migrationshintergrund ","","","","",""
"2010","66 und älter","direkter Migrationshintergrund","","","","",""
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","","","","",""
"2011","16-34 J.","direkter Migrationshintergrund","","","","",""
"2011","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2011","16-34 J.","kein Migrationshintergrund ","","","","",""
"2011","35-65 J.","direkter Migrationshintergrund","","","","",""
"2011","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2011","35-65 J.","kein Migrationshintergrund ","","","","",""
"2011","66 und älter","direkter Migrationshintergrund","","","","",""
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","","","","",""
"2012","16-34 J.","direkter Migrationshintergrund","","","","",""
"2012","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2012","16-34 J.","kein Migrationshintergrund ","","","","",""
"2012","35-65 J.","direkter Migrationshintergrund","","","","",""
"2012","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2012","35-65 J.","kein Migrationshintergrund ","","","","",""
"2012","66 und älter","direkter Migrationshintergrund","","","","",""
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","","","","",""
"2013","16-34 J.","direkter Migrationshintergrund","8.27","8.5","1572","8.2","8.34"
"2013","16-34 J.","indirekter Migrationshintergrund","8.02","7.5","1130","7.93","8.11"
"2013","16-34 J.","kein Migrationshintergrund ","7.85","7.5","3071","7.8","7.9"
"2013","35-65 J.","direkter Migrationshintergrund","7.34","7.5","3278","7.28","7.4"
"2013","35-65 J.","indirekter Migrationshintergrund","7.49","7.5","494","7.34","7.64"
"2013","35-65 J.","kein Migrationshintergrund ","7.23","7.5","9052","7.2","7.26"
"2013","66 und älter","direkter Migrationshintergrund","6.73","6.5","436","6.54","6.92"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","7.01","6.5","4470","6.96","7.06"
"2014","16-34 J.","direkter Migrationshintergrund","","","","",""
"2014","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2014","16-34 J.","kein Migrationshintergrund ","","","","",""
"2014","35-65 J.","direkter Migrationshintergrund","","","","",""
"2014","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2014","35-65 J.","kein Migrationshintergrund ","","","","",""
"2014","66 und älter","direkter Migrationshintergrund","","","","",""
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","","","","",""
"2015","16-34 J.","direkter Migrationshintergrund","","","","",""
"2015","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2015","16-34 J.","kein Migrationshintergrund ","","","","",""
"2015","35-65 J.","direkter Migrationshintergrund","","","","",""
"2015","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2015","35-65 J.","kein Migrationshintergrund ","","","","",""
"2015","66 und älter","direkter Migrationshintergrund","","","","",""
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","","","","",""
"2016","16-34 J.","direkter Migrationshintergrund","","","","",""
"2016","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2016","16-34 J.","kein Migrationshintergrund ","","","","",""
"2016","35-65 J.","direkter Migrationshintergrund","","","","",""
"2016","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2016","35-65 J.","kein Migrationshintergrund ","","","","",""
"2016","66 und älter","direkter Migrationshintergrund","","","","",""
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","","","","",""
"2017","16-34 J.","direkter Migrationshintergrund","","","","",""
"2017","16-34 J.","indirekter Migrationshintergrund","","","","",""
"2017","16-34 J.","kein Migrationshintergrund ","","","","",""
"2017","35-65 J.","direkter Migrationshintergrund","","","","",""
"2017","35-65 J.","indirekter Migrationshintergrund","","","","",""
"2017","35-65 J.","kein Migrationshintergrund ","","","","",""
"2017","66 und älter","direkter Migrationshintergrund","","","","",""
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","","","","",""
"2018","16-34 J.","direkter Migrationshintergrund","8.21","7.5","1055","8.13","8.29"
"2018","16-34 J.","indirekter Migrationshintergrund","7.99","7.5","970","7.89","8.09"
"2018","16-34 J.","kein Migrationshintergrund ","7.96","7.5","3938","7.92","8"
"2018","35-65 J.","direkter Migrationshintergrund","7.67","7.5","2843","7.61","7.73"
"2018","35-65 J.","indirekter Migrationshintergrund","7.64","7.5","700","7.52","7.76"
"2018","35-65 J.","kein Migrationshintergrund ","7.51","7.5","10945","7.48","7.54"
"2018","66 und älter","direkter Migrationshintergrund","6.99","6.5","430","6.81","7.17"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","7.29","7.5","4425","7.24","7.34"
