year,quintil_oecd,sex,pli0165,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2013,3rd Quintile,female,Seldom,0.06194865191305254,182,25350,0.06175833476147505,0.062138969064630026
2013,3rd Quintile,female,Never,0.5586222210061389,1361,25350,0.5582301966689195,0.5590142453433583
2013,4th Quintile,male,Daily,0.25004163010245056,578,25350,0.24970783861518495,0.2503754215897162
2013,4th Quintile,male,At least once per week,0.11971125905975752,277,25350,0.11946103412166952,0.11996148399784552
2013,4th Quintile,male,At least once per month,0.03345531539269686,77,25350,0.03331670555651107,0.03359392522888265
2013,4th Quintile,male,Seldom,0.08765001270888544,207,25350,0.08743203742874397,0.0878679879890269
2013,4th Quintile,male,Never,0.5091417827362096,1169,25350,0.5087564393406756,0.5095271261317436
2013,4th Quintile,female,Daily,0.24474907084949227,642,25350,0.24441614561265318,0.24508199608633136
2013,4th Quintile,female,At least once per week,0.10286891523126229,293,25350,0.1026336755458885,0.10310415491663609
2013,4th Quintile,female,At least once per month,0.036757763291917274,70,25350,0.03661205547396021,0.03690347110987434
2013,4th Quintile,female,Seldom,0.07001395579499411,190,25350,0.0698163630106406,0.07021154857934762
2013,4th Quintile,female,Never,0.5456102948323341,1330,25350,0.5452247311875084,0.5459958584771599
2013,5th Quintile,male,Daily,0.2290370768324184,583,25350,0.2287304767727422,0.2293436768920946
2013,5th Quintile,male,At least once per week,0.1120479817741629,308,25350,0.11181783793096853,0.11227812561735728
2013,5th Quintile,male,At least once per month,0.04321937609772083,113,25350,0.043071005438911195,0.04336774675653046
2013,5th Quintile,male,Seldom,0.10971447491626571,288,25350,0.10948644112214768,0.10994250871038373
2013,5th Quintile,male,Never,0.5059810903794322,1429,25350,0.5056163015571989,0.5063458792016654
2013,5th Quintile,female,Daily,0.22630240893797826,615,25350,0.22597634984150014,0.22662846803445638
2013,5th Quintile,female,At least once per week,0.12378479222438486,334,25350,0.12352816356851115,0.12404142088025857
2013,5th Quintile,female,At least once per month,0.031213308803666705,79,25350,0.031077805433628515,0.031348812173704894
2013,5th Quintile,female,Seldom,0.08243103833651708,236,25350,0.08221673405272252,0.08264534262031163
2013,5th Quintile,female,Never,0.5362684516974532,1435,25350,0.5358798626501662,0.5366570407447402
2017,1st Quintile,male,Daily,0.6961734405217376,626,1522,0.6938291244606376,0.6985177565828375
2017,1st Quintile,male,At least once per week,0.16174810824199054,149,1522,0.15987116367777765,0.16362505280620343
2017,1st Quintile,male,Seldom,0.05197950877024011,44,1522,0.050847969795152916,0.0531110477453273
2017,1st Quintile,male,Never,0.09009894246603174,85,1522,0.08863945119662277,0.09155843373544072
2017,1st Quintile,female,Daily,0.6135918806184254,327,1522,0.6095342890265143,0.6176494722103365
2017,1st Quintile,female,At least once per week,0.1359538733287975,93,1522,0.1330977979551835,0.13880994870241148
2017,1st Quintile,female,Seldom,0.06327667398617992,42,1522,0.06124790359813681,0.06530544437422303
2017,1st Quintile,female,Never,0.18717757206659721,113,1522,0.18392722189049612,0.1904279222426983
2017,2nd Quintile,male,Daily,1.0,43,1522,1.0,1.0
2018,1st Quintile,male,Daily,0.7214518194137384,997,2544,0.719630725827241,0.7232729130002358
2018,1st Quintile,male,At least once per week,0.14247218948459558,235,2544,0.14105225733847934,0.14389212163071183
2018,1st Quintile,male,At least once per month,0.030248364210517725,45,2544,0.029552603913356925,0.030944124507678524
2018,1st Quintile,male,Seldom,0.03661500744355901,68,2544,0.03585203660866419,0.03737797827845382
2018,1st Quintile,male,Never,0.06921261944758933,92,2544,0.06818153004883402,0.07024370884634464
2018,1st Quintile,female,Daily,0.601042396065795,575,2544,0.5981950329979397,0.6038897591336503
2018,1st Quintile,female,At least once per week,0.14585826272133687,151,2544,0.1438058844369563,0.14791064100571744
2018,1st Quintile,female,At least once per month,0.028666463887108116,33,2544,0.02769618144072024,0.029636746333495993
2018,1st Quintile,female,Seldom,0.0648737045959494,57,2544,0.0634415285527896,0.06630588063910921
2018,1st Quintile,female,Never,0.15955917272981066,159,2544,0.15742985054271114,0.16168849491691017
2018,2nd Quintile,male,Daily,1.0,85,2544,1.0,1.0
2018,2nd Quintile,female,Daily,1.0,47,2544,1.0,1.0
2019,1st Quintile,male,Daily,0.7613283319966371,1159,2699,0.7597735989139252,0.762883065079349
2019,1st Quintile,male,At least once per week,0.1472141838265143,236,2699,0.14592188121555147,0.14850648643747713
2019,1st Quintile,male,Seldom,0.03614474936694063,64,2699,0.03546398325710997,0.036825515476771285
2019,1st Quintile,male,Never,0.05531273480990801,84,2699,0.054479003701907204,0.05614646591790882
2019,1st Quintile,female,Daily,0.6270188792190104,685,2699,0.6245456346583216,0.6294921237796993
2019,1st Quintile,female,At least once per week,0.1604131399805507,163,2699,0.1585362616700264,0.162290018291075
2019,1st Quintile,female,Seldom,0.0717219955391754,69,2699,0.07040237659562706,0.07304161448272373
2019,1st Quintile,female,Never,0.14084598526126338,134,2699,0.13906692328719278,0.14262504723533398
2019,2nd Quintile,male,Daily,1.0,59,2699,1.0,1.0
2019,2nd Quintile,female,Daily,1.0,46,2699,1.0,1.0
