"pli0165","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2013","(noch) kein Abschluss","maennlich","12","","",""
"Seltener","2013","(noch) kein Abschluss","weiblich","13","","",""
"Seltener","2013","Hauptschule","maennlich","311","0.0795631025486843","0.0708422530771963","0.0882839520201723"
"Seltener","2013","Hauptschule","weiblich","230","","",""
"Seltener","2013","Realschule","maennlich","247","","",""
"Seltener","2013","Realschule","weiblich","322","0.0682893984110746","0.0608201203653861","0.0757586764567631"
"Seltener","2013","(Fach-)Abitur","maennlich","111","","",""
"Seltener","2013","(Fach-)Abitur","weiblich","135","","",""
"Seltener","2013","AkademikerIn","maennlich","325","0.0982279339956253","0.0875097438376442","0.108946124153606"
"Seltener","2013","AkademikerIn","weiblich","262","","",""
"Nie","2013","(noch) kein Abschluss","maennlich","94","0.353170270553176","0.304795433793638","0.401545107312713"
"Nie","2013","(noch) kein Abschluss","weiblich","119","","",""
"Nie","2013","Hauptschule","maennlich","2186","","",""
"Nie","2013","Hauptschule","weiblich","2539","","",""
"Nie","2013","Realschule","maennlich","1358","","",""
"Nie","2013","Realschule","weiblich","2039","","",""
"Nie","2013","(Fach-)Abitur","maennlich","505","0.332231691955658","0.306783696575961","0.357679687335356"
"Nie","2013","(Fach-)Abitur","weiblich","773","0.399894023329413","0.378083924305987","0.421704122352839"
"Nie","2013","AkademikerIn","maennlich","1624","","",""
"Nie","2013","AkademikerIn","weiblich","1458","","",""
"Taeglich","2014","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2014","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2014","Hauptschule","maennlich","","","",""
"Taeglich","2014","Hauptschule","weiblich","","","",""
"Taeglich","2014","Realschule","maennlich","","","",""
"Taeglich","2014","Realschule","weiblich","","","",""
"Taeglich","2014","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2014","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2014","AkademikerIn","maennlich","","","",""
"Taeglich","2014","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2014","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2014","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2014","Realschule","maennlich","","","",""
"Min 1x pro Woche","2014","Realschule","weiblich","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2014","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2014","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2014","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2014","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2014","Realschule","maennlich","","","",""
"Min 1x pro Monat","2014","Realschule","weiblich","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2014","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2014","AkademikerIn","weiblich","","","",""
"Seltener","2014","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2014","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2014","Hauptschule","maennlich","","","",""
"Seltener","2014","Hauptschule","weiblich","","","",""
"Seltener","2014","Realschule","maennlich","","","",""
"Seltener","2014","Realschule","weiblich","","","",""
"Seltener","2014","(Fach-)Abitur","maennlich","","","",""
"Seltener","2014","(Fach-)Abitur","weiblich","","","",""
"Seltener","2014","AkademikerIn","maennlich","","","",""
"Seltener","2014","AkademikerIn","weiblich","","","",""
"Nie","2014","(noch) kein Abschluss","maennlich","","","",""
"Nie","2014","(noch) kein Abschluss","weiblich","","","",""
"Nie","2014","Hauptschule","maennlich","","","",""
"Nie","2014","Hauptschule","weiblich","","","",""
"Nie","2014","Realschule","maennlich","","","",""
"Nie","2014","Realschule","weiblich","","","",""
"Nie","2014","(Fach-)Abitur","maennlich","","","",""
"Nie","2014","(Fach-)Abitur","weiblich","","","",""
"Nie","2014","AkademikerIn","maennlich","","","",""
"Nie","2014","AkademikerIn","weiblich","","","",""
"Taeglich","2015","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2015","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2015","Hauptschule","maennlich","","","",""
"Taeglich","2015","Hauptschule","weiblich","","","",""
"Taeglich","2015","Realschule","maennlich","","","",""
"Taeglich","2015","Realschule","weiblich","","","",""
"Taeglich","2015","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2015","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2015","AkademikerIn","maennlich","","","",""
"Taeglich","2015","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2015","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2015","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2015","Realschule","maennlich","","","",""
"Min 1x pro Woche","2015","Realschule","weiblich","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2015","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2015","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2015","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2015","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2015","Realschule","maennlich","","","",""
"Min 1x pro Monat","2015","Realschule","weiblich","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2015","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2015","AkademikerIn","weiblich","","","",""
"Seltener","2015","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2015","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2015","Hauptschule","maennlich","","","",""
"Seltener","2015","Hauptschule","weiblich","","","",""
"Seltener","2015","Realschule","maennlich","","","",""
"Seltener","2015","Realschule","weiblich","","","",""
"Seltener","2015","(Fach-)Abitur","maennlich","","","",""
"Seltener","2015","(Fach-)Abitur","weiblich","","","",""
"Seltener","2015","AkademikerIn","maennlich","","","",""
"Seltener","2015","AkademikerIn","weiblich","","","",""
"Nie","2015","(noch) kein Abschluss","maennlich","","","",""
"Nie","2015","(noch) kein Abschluss","weiblich","","","",""
"Nie","2015","Hauptschule","maennlich","","","",""
"Nie","2015","Hauptschule","weiblich","","","",""
"Nie","2015","Realschule","maennlich","","","",""
"Nie","2015","Realschule","weiblich","","","",""
"Nie","2015","(Fach-)Abitur","maennlich","","","",""
"Nie","2015","(Fach-)Abitur","weiblich","","","",""
"Nie","2015","AkademikerIn","maennlich","","","",""
"Nie","2015","AkademikerIn","weiblich","","","",""
"Taeglich","2016","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2016","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2016","Hauptschule","maennlich","","","",""
"Taeglich","2016","Hauptschule","weiblich","","","",""
"Taeglich","2016","Realschule","maennlich","","","",""
"Taeglich","2016","Realschule","weiblich","","","",""
"Taeglich","2016","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2016","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2016","AkademikerIn","maennlich","","","",""
"Taeglich","2016","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2016","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2016","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2016","Realschule","maennlich","","","",""
"Min 1x pro Woche","2016","Realschule","weiblich","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2016","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2016","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2016","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2016","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2016","Realschule","maennlich","","","",""
"Min 1x pro Monat","2016","Realschule","weiblich","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2016","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2016","AkademikerIn","weiblich","","","",""
"Seltener","2016","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2016","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2016","Hauptschule","maennlich","","","",""
"Seltener","2016","Hauptschule","weiblich","","","",""
"Seltener","2016","Realschule","maennlich","","","",""
"Seltener","2016","Realschule","weiblich","","","",""
"Seltener","2016","(Fach-)Abitur","maennlich","","","",""
"Seltener","2016","(Fach-)Abitur","weiblich","","","",""
"Seltener","2016","AkademikerIn","maennlich","","","",""
"Seltener","2016","AkademikerIn","weiblich","","","",""
"Nie","2016","(noch) kein Abschluss","maennlich","","","",""
"Nie","2016","(noch) kein Abschluss","weiblich","","","",""
"Nie","2016","Hauptschule","maennlich","","","",""
"Nie","2016","Hauptschule","weiblich","","","",""
"Nie","2016","Realschule","maennlich","","","",""
"Nie","2016","Realschule","weiblich","","","",""
"Nie","2016","(Fach-)Abitur","maennlich","","","",""
"Nie","2016","(Fach-)Abitur","weiblich","","","",""
"Nie","2016","AkademikerIn","maennlich","","","",""
"Nie","2016","AkademikerIn","weiblich","","","",""
"Taeglich","2017","(noch) kein Abschluss","maennlich","442","0.553150827833067","0.517989137630424","0.588312518035709"
"Taeglich","2017","(noch) kein Abschluss","weiblich","295","","",""
"Taeglich","2017","Hauptschule","maennlich","357","0.68760692877322","0.647383061634893","0.727830795911547"
"Taeglich","2017","Hauptschule","weiblich","202","","",""
"Taeglich","2017","Realschule","maennlich","5","0.278605879740375","-0.0535030162674409","0.610714775748191"
"Taeglich","2017","Realschule","weiblich","1","","",""
"Taeglich","2017","(Fach-)Abitur","maennlich","259","","",""
"Taeglich","2017","(Fach-)Abitur","weiblich","193","","",""
"Taeglich","2017","AkademikerIn","maennlich","356","0.767703711449621","0.729806534712142","0.805600888187101"
"Taeglich","2017","AkademikerIn","weiblich","183","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","maennlich","153","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","weiblich","111","","",""
"Min 1x pro Woche","2017","Hauptschule","maennlich","73","0.157633884604506","0.126008323728025","0.189259445480987"
"Min 1x pro Woche","2017","Hauptschule","weiblich","54","0.144236275995371","0.107637998408314","0.180834553582427"
"Min 1x pro Woche","2017","Realschule","maennlich","2","","",""
"Min 1x pro Woche","2017","Realschule","weiblich","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","maennlich","49","0.112513049739286","0.0799161027410175","0.145109996737555"
"Min 1x pro Woche","2017","(Fach-)Abitur","weiblich","61","0.16604023214002","0.124881453126357","0.207199011153684"
"Min 1x pro Woche","2017","AkademikerIn","maennlich","63","0.112648058035084","0.0842754859449343","0.141020630125233"
"Min 1x pro Woche","2017","AkademikerIn","weiblich","37","0.142976300812459","0.100345189599243","0.185607412025675"
"Min 1x pro Monat","2017","(noch) kein Abschluss","maennlich","21","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","weiblich","19","","",""
"Min 1x pro Monat","2017","Hauptschule","maennlich","11","","",""
"Min 1x pro Monat","2017","Hauptschule","weiblich","11","","",""
"Min 1x pro Monat","2017","Realschule","maennlich","","","",""
"Min 1x pro Monat","2017","Realschule","weiblich","1","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","maennlich","9","0.0396522940856475","0.019522334593233","0.059782253578062"
"Min 1x pro Monat","2017","(Fach-)Abitur","weiblich","8","0.0179131647236531","0.00324268310832166","0.0325836463389846"
"Min 1x pro Monat","2017","AkademikerIn","maennlich","9","0.0193412217488532","0.00698203730017701","0.0317004061975294"
"Min 1x pro Monat","2017","AkademikerIn","weiblich","4","0.0198747125803215","0.0028770409726208","0.0368723841880221"
"Seltener","2017","(noch) kein Abschluss","maennlich","48","0.0726541842875838","0.0542964679469904","0.0910119006281771"
"Seltener","2017","(noch) kein Abschluss","weiblich","38","0.0366057454801915","0.0225835785196661","0.0506279124407168"
"Seltener","2017","Hauptschule","maennlich","23","","",""
"Seltener","2017","Hauptschule","weiblich","25","","",""
"Seltener","2017","Realschule","maennlich","","","",""
"Seltener","2017","Realschule","weiblich","","","",""
"Seltener","2017","(Fach-)Abitur","maennlich","18","","",""
"Seltener","2017","(Fach-)Abitur","weiblich","26","","",""
"Seltener","2017","AkademikerIn","maennlich","27","","",""
"Seltener","2017","AkademikerIn","weiblich","12","","",""
"Nie","2017","(noch) kein Abschluss","maennlich","104","","",""
"Nie","2017","(noch) kein Abschluss","weiblich","226","","",""
"Nie","2017","Hauptschule","maennlich","46","0.0954575846075729","0.0699550883961764","0.120960080818969"
"Nie","2017","Hauptschule","weiblich","62","0.1961103886032","0.154749013557079","0.237471763649321"
"Nie","2017","Realschule","maennlich","","","",""
"Nie","2017","Realschule","weiblich","","","",""
"Nie","2017","(Fach-)Abitur","maennlich","26","","",""
"Nie","2017","(Fach-)Abitur","weiblich","26","","",""
"Nie","2017","AkademikerIn","maennlich","22","","",""
"Nie","2017","AkademikerIn","weiblich","23","","",""
"Taeglich","2018","(noch) kein Abschluss","maennlich","410","0.664075449469633","0.627076404912284","0.701074494026983"
"Taeglich","2018","(noch) kein Abschluss","weiblich","253","","",""
"Taeglich","2018","Hauptschule","maennlich","302","0.769652074920964","0.729854808926998","0.809449340914931"
"Taeglich","2018","Hauptschule","weiblich","167","","",""
"Taeglich","2018","Realschule","maennlich","4","0.855749993974016","0.547789887426705","1.16371010052133"
"Taeglich","2018","Realschule","weiblich","4","0.857684576023392","0.578132802808337","1.13723634923845"
"Taeglich","2018","(Fach-)Abitur","maennlich","235","","",""
"Taeglich","2018","(Fach-)Abitur","weiblich","152","","",""
"Taeglich","2018","AkademikerIn","maennlich","296","","",""
"Taeglich","2018","AkademikerIn","weiblich","147","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","maennlich","106","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","weiblich","96","0.210309098349295","0.175711808149963","0.244906388548628"
"Min 1x pro Woche","2018","Hauptschule","maennlich","70","0.117256641220136","0.0868478037369406","0.147665478703331"
"Min 1x pro Woche","2018","Hauptschule","weiblich","34","0.0970021794579194","0.0606052011494234","0.133399157766415"
"Min 1x pro Woche","2018","Realschule","maennlich","1","","",""
"Min 1x pro Woche","2018","Realschule","weiblich","1","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","maennlich","49","0.124886088821574","0.0882621332610383","0.16151004438211"
"Min 1x pro Woche","2018","(Fach-)Abitur","weiblich","40","0.167104369722374","0.118357579201644","0.215851160243103"
"Min 1x pro Woche","2018","AkademikerIn","maennlich","52","0.114466661825839","0.0825396424061815","0.146393681245497"
"Min 1x pro Woche","2018","AkademikerIn","weiblich","24","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","maennlich","22","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","weiblich","21","","",""
"Min 1x pro Monat","2018","Hauptschule","maennlich","17","","",""
"Min 1x pro Monat","2018","Hauptschule","weiblich","10","","",""
"Min 1x pro Monat","2018","Realschule","maennlich","","","",""
"Min 1x pro Monat","2018","Realschule","weiblich","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","maennlich","4","0.0114202629446095","-0.00035091232228714","0.0231914382115061"
"Min 1x pro Monat","2018","(Fach-)Abitur","weiblich","6","0.0201469476712405","0.00178824720581021","0.0385056481366708"
"Min 1x pro Monat","2018","AkademikerIn","maennlich","6","0.0195369748458499","0.00565789486684227","0.0334160548248575"
"Min 1x pro Monat","2018","AkademikerIn","weiblich","2","","",""
"Seltener","2018","(noch) kein Abschluss","maennlich","35","0.0498792089786905","0.032825842940037","0.0669325750173439"
"Seltener","2018","(noch) kein Abschluss","weiblich","36","0.0767747051221115","0.0541726769186498","0.0993767333255732"
"Seltener","2018","Hauptschule","maennlich","15","","",""
"Seltener","2018","Hauptschule","weiblich","6","0.0190106916330385","0.00221637532881823","0.0358050079372587"
"Seltener","2018","Realschule","maennlich","","","",""
"Seltener","2018","Realschule","weiblich","1","","",""
"Seltener","2018","(Fach-)Abitur","maennlich","9","0.0256813557339574","0.00815726867142389","0.0432054427964908"
"Seltener","2018","(Fach-)Abitur","weiblich","12","","",""
"Seltener","2018","AkademikerIn","maennlich","14","","",""
"Seltener","2018","AkademikerIn","weiblich","8","0.0434215519280411","0.0146686023198239","0.0721745015362583"
"Nie","2018","(noch) kein Abschluss","maennlich","53","0.0884508730974272","0.0662074293350419","0.110694316859812"
"Nie","2018","(noch) kein Abschluss","weiblich","127","","",""
"Nie","2018","Hauptschule","maennlich","26","","",""
"Nie","2018","Hauptschule","weiblich","37","0.172003182660644","0.125592943341729","0.218413421979559"
"Nie","2018","Realschule","maennlich","","","",""
"Nie","2018","Realschule","weiblich","","","",""
"Nie","2018","(Fach-)Abitur","maennlich","16","","",""
"Nie","2018","(Fach-)Abitur","weiblich","15","","",""
"Nie","2018","AkademikerIn","maennlich","14","","",""
"Nie","2018","AkademikerIn","weiblich","12","","",""
"Taeglich","2019","(noch) kein Abschluss","maennlich","450","0.668108988015472","0.631740389954072","0.704477586076872"
"Taeglich","2019","(noch) kein Abschluss","weiblich","291","","",""
"Taeglich","2019","Hauptschule","maennlich","310","0.781772949668049","0.742081584495253","0.821464314840844"
"Taeglich","2019","Hauptschule","weiblich","161","","",""
"Taeglich","2019","Realschule","maennlich","13","","",""
"Taeglich","2019","Realschule","weiblich","8","0.711998409130626","0.416153710550737","1.00784310771051"
"Taeglich","2019","(Fach-)Abitur","maennlich","213","","",""
"Taeglich","2019","(Fach-)Abitur","weiblich","153","","",""
"Taeglich","2019","AkademikerIn","maennlich","276","","",""
"Taeglich","2019","AkademikerIn","weiblich","138","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","maennlich","126","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","weiblich","72","0.149097355643664","0.118453788488197","0.179740922799132"
"Min 1x pro Woche","2019","Hauptschule","maennlich","61","0.116088606004931","0.0853063397814474","0.146870872228415"
"Min 1x pro Woche","2019","Hauptschule","weiblich","39","0.160182645764502","0.113780012795171","0.206585278733833"
"Min 1x pro Woche","2019","Realschule","maennlich","1","","",""
"Min 1x pro Woche","2019","Realschule","weiblich","1","","",""
"Min 1x pro Woche","2019","(Fach-)Abitur","maennlich","40","0.123463275722289","0.0852034597327986","0.16172309171178"
"Min 1x pro Woche","2019","(Fach-)Abitur","weiblich","36","0.189485293452301","0.137343444389959","0.241627142514643"
"Min 1x pro Woche","2019","AkademikerIn","maennlich","40","0.118992987151116","0.0851206706275825","0.15286530367465"
"Min 1x pro Woche","2019","AkademikerIn","weiblich","25","","",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","maennlich","6","0.00771562881508001","0.000957773395173615","0.0144734842349864"
"Min 1x pro Monat","2019","(noch) kein Abschluss","weiblich","11","","",""
"Min 1x pro Monat","2019","Hauptschule","maennlich","9","0.0219649068632065","0.00788034544999393","0.036049468276419"
"Min 1x pro Monat","2019","Hauptschule","weiblich","6","0.0174722170330803","0.000895867419965363","0.0340485666461951"
"Min 1x pro Monat","2019","Realschule","maennlich","","","",""
"Min 1x pro Monat","2019","Realschule","weiblich","","","",""
"Min 1x pro Monat","2019","(Fach-)Abitur","maennlich","5","0.0148612269039361","0.00078893096411098","0.0289335228437612"
"Min 1x pro Monat","2019","(Fach-)Abitur","weiblich","6","0.0360463315202204","0.0112448947503767","0.0608477682900641"
"Min 1x pro Monat","2019","AkademikerIn","maennlich","3","","",""
"Min 1x pro Monat","2019","AkademikerIn","weiblich","4","0.0308396186926593","0.00599433587043003","0.0556849015148887"
"Seltener","2019","(noch) kein Abschluss","maennlich","25","","",""
"Seltener","2019","(noch) kein Abschluss","weiblich","43","0.0884339508693755","0.0640070709795831","0.112860830759168"
"Seltener","2019","Hauptschule","maennlich","15","","",""
"Seltener","2019","Hauptschule","weiblich","13","","",""
"Seltener","2019","Realschule","maennlich","","","",""
"Seltener","2019","Realschule","weiblich","","","",""
"Seltener","2019","(Fach-)Abitur","maennlich","12","","",""
"Seltener","2019","(Fach-)Abitur","weiblich","9","0.0516819687436293","0.0222265804088872","0.0811373570783714"
"Seltener","2019","AkademikerIn","maennlich","16","","",""
"Seltener","2019","AkademikerIn","weiblich","12","","",""
"Nie","2019","(noch) kein Abschluss","maennlich","37","0.0594920635328321","0.0412230159805384","0.0777611110851258"
"Nie","2019","(noch) kein Abschluss","weiblich","102","","",""
"Nie","2019","Hauptschule","maennlich","21","","",""
"Nie","2019","Hauptschule","weiblich","21","","",""
"Nie","2019","Realschule","maennlich","1","","",""
"Nie","2019","Realschule","weiblich","","","",""
"Nie","2019","(Fach-)Abitur","maennlich","14","","",""
"Nie","2019","(Fach-)Abitur","weiblich","13","","",""
"Nie","2019","AkademikerIn","maennlich","16","","",""
"Nie","2019","AkademikerIn","weiblich","7","0.0341063019447621","0.00802233738483567","0.0601902665046884"
