year,pgisced97,sampreg,pli0165,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Secondary Level,West,Never,0.07874,42,503,0.05518,0.10231
2018,Lower Secondary Level,East,Daily,0.69460,62,62,0.57901,0.81018
2018,Upper Secondary Level,West,Daily,0.74489,332,406,0.70244,0.78735
2018,Upper Secondary Level,West,At least once per week,0.14392,74,406,0.10974,0.17811
2018,Upper Secondary Level,East,Daily,0.65591,53,53,0.52678,0.78503
2018,Post-secondary Non-tertiary Level,West,Daily,0.86743,50,50,0.77248,0.96238
2018,Second Stage of Tertiary Education,West,Daily,0.79938,380,445,0.76213,0.83663
2018,Second Stage of Tertiary Education,West,At least once per week,0.12476,65,445,0.09402,0.15550
2018,Second Stage of Tertiary Education,East,Daily,0.80742,63,63,0.70926,0.90558
2019,No answer / don't know,West,Daily,0.65304,118,118,0.56679,0.73930
2019,Primary Level,West,Daily,0.62577,627,970,0.59530,0.65624
2019,Primary Level,West,At least once per week,0.19965,170,970,0.17448,0.22482
2019,Primary Level,West,Seldom,0.06198,58,970,0.04680,0.07717
2019,Primary Level,West,Never,0.10140,115,970,0.08239,0.12040
2019,Primary Level,East,Daily,0.62808,95,95,0.53038,0.72579
2019,Lower Secondary Level,West,Daily,0.77202,397,477,0.73433,0.80971
2019,Lower Secondary Level,West,At least once per week,0.14190,80,477,0.11055,0.17325
2019,Lower Secondary Level,East,Daily,0.67537,56,56,0.55162,0.79911
2019,Upper Secondary Level,West,Daily,0.69545,319,380,0.64911,0.74178
2019,Upper Secondary Level,West,At least once per week,0.15502,61,380,0.11858,0.19146
2019,Upper Secondary Level,East,Daily,0.76653,50,50,0.64808,0.88498
2019,Post-secondary Non-tertiary Level,West,Daily,0.82858,54,54,0.72711,0.93004
2019,Second Stage of Tertiary Education,West,Daily,0.79890,357,415,0.76029,0.83752
2019,Second Stage of Tertiary Education,West,At least once per week,0.12704,58,415,0.09496,0.15912
2019,Second Stage of Tertiary Education,East,Daily,0.76048,57,57,0.64870,0.87226
