year,age_gr,sampreg,pli0165,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,66 and older,West,At least once per week,0.13636363636363635,43121,0.13312452107135517,0.13960275165591754
2018,66 and older,West,At least once per month,0.09090909090909091,43121,0.08819565870993216,0.09362252310824966
2018,66 and older,West,Seldom,0.045454545454545456,43121,0.04348847704088292,0.04742061386820799
2019,18-29 y.,West,Daily,0.789873417721519,42417,0.7859963325261919,0.793750502916846
2019,18-29 y.,West,At least once per week,0.1189873417721519,42417,0.11590608740562663,0.12206859613867715
2019,18-29 y.,West,Never,0.043037974683544304,42417,0.04110663189756206,0.04496931746952655
2019,18-29 y.,West,Seldom,0.03417721518987342,42417,0.032448182690286764,0.035906247689460075
2019,18-29 y.,West,At least once per month,0.013924050632911392,42417,0.012808924286155973,0.01503917697966681
2019,18-29 y.,East,Daily,0.7209302325581395,42417,0.7166615966722515,0.7251988684440275
2019,18-29 y.,East,At least once per week,0.11627906976744186,42417,0.11322840531399664,0.11932973422088708
2019,18-29 y.,East,Never,0.08527131782945736,42417,0.08261344784480905,0.08792918781410568
2019,18-29 y.,East,Seldom,0.06201550387596899,42417,0.05972023237091464,0.06431077538102334
2019,18-29 y.,East,At least once per month,0.015503875968992248,42417,0.014328130686798215,0.01667962125118628
2019,30-45 y.,West,Daily,0.6796116504854369,42417,0.6751709154395263,0.6840523855313475
2019,30-45 y.,West,At least once per week,0.1740104555638536,42417,0.17040250113250832,0.1776184099951989
2019,30-45 y.,West,Never,0.07542942494398805,42417,0.0729162279651048,0.0779426219228713
2019,30-45 y.,West,Seldom,0.05227781926811053,42417,0.05015952958616156,0.0543961089500595
2019,30-45 y.,West,At least once per month,0.018670649738610903,42417,0.017382479661565985,0.01995881981565582
2019,30-45 y.,East,Daily,0.5905172413793104,42417,0.5858375178317878,0.5951969649268329
2019,30-45 y.,East,At least once per week,0.1853448275862069,42417,0.1816468587940891,0.18904279637832472
2019,30-45 y.,East,Never,0.13793103448275862,42417,0.13464941592602545,0.1412126530394918
2019,30-45 y.,East,Seldom,0.06896551724137931,42417,0.06655402994304586,0.07137700453971275
2019,30-45 y.,East,At least once per month,0.017241379310344827,42417,0.01600259547119245,0.018480163149497204
2019,46-65 y.,West,Daily,0.6466019417475728,42417,0.6420527244850033,0.6511511590101423
2019,46-65 y.,West,At least once per week,0.15145631067961166,42417,0.14804464169342607,0.15486797966579724
2019,46-65 y.,West,Never,0.10485436893203884,42417,0.10193878055451454,0.10776995730956314
2019,46-65 y.,West,Seldom,0.06601941747572816,42417,0.06365626978695187,0.06838256516450446
2019,46-65 y.,West,At least once per month,0.031067961165048542,42417,0.029416801268706678,0.03271912106139041
2019,46-65 y.,East,Daily,0.7058823529411765,42417,0.7015461180406336,0.7102185878417194
2019,46-65 y.,East,Never,0.1323529411764706,42417,0.12912798034291698,0.1355779020100242
2019,46-65 y.,East,At least once per week,0.11764705882352941,42417,0.11458087772053772,0.1207132399265211
2019,46-65 y.,East,Seldom,0.04411764705882353,42417,0.042163332399278025,0.04607196171836904
2019,66 and older,West,Never,0.48,42417,0.47524546129415307,0.4847545387058469
2019,66 and older,West,Daily,0.24,42417,0.23593558061766726,0.24406441938233273
2019,66 and older,West,At least once per week,0.12,42417,0.1169074405586251,0.12309255944137489
2019,66 and older,West,Seldom,0.12,42417,0.1169074405586251,0.12309255944137489
2019,66 and older,West,At least once per month,0.04,42417,0.0381351164892888,0.0418648835107112
2019,66 and older,East,Seldom,1.0,42417,1.0,1.0
