year,bula_h,migback,ple0024,proportion,n,lower_confidence,upper_confidence
2009,Bremen,No migration background,2.0,0.0027092622904554948,18254,0.0019551891580911647,0.003463335422819825
2009,Nordrhein-Westfalen,Indirect migration background,2.0,0.002539933397302026,18254,0.0018097432452375021,0.0032701235493665503
2009,Hessen,Indirect migration background,1.0,0.0023141615397640684,18254,0.0016171005351075165,0.0030112225444206206
2009,"Rheinland-Pfalz,Saarland",Indirect migration background,1.0,0.0022012756109950895,18254,0.0015213901855759345,0.0028811610364142446
2009,Baden-Wuerttemberg,Indirect migration background,2.0,0.0022012756109950895,18254,0.0015213901855759345,0.0028811610364142446
2009,Bayern,Indirect migration background,2.0,0.0019755037534571317,18254,0.0013313543953149911,0.0026196531115992724
2009,Niedersachsen,Indirect migration background,1.0,0.0018061748603036632,18254,0.0011901980191558626,0.0024221517014514637
2009,Berlin,Direct migration background,2.0,0.0016932889315346843,18254,0.001096838196177962,0.0022897396668914065
2009,Schleswig-Holstein,Direct migration background,1.0,0.0012417452164587685,18254,0.0007308598219613551,0.0017526306109561817
2009,Schleswig-Holstein,Direct migration background,2.0,0.001185302252074279,18254,0.000686148815760033,0.001684455688388525
2009,Berlin,Direct migration background,1.0,0.0010724163233053,18254,0.000597599870806548,0.0015472327758040518
2009,Hessen,Indirect migration background,2.0,0.0010724163233053,18254,0.000597599870806548,0.0015472327758040518
2009,"Rheinland-Pfalz,Saarland",Indirect migration background,2.0,0.0010159733589208105,18254,0.0005538079042737365,0.0014781388135678844
2009,Sachsen,Direct migration background,2.0,0.0009030874301518316,18254,0.00046732904238114807,0.001338845817922515
2009,Berlin,Indirect migration background,1.0,0.0006773155726138737,18254,0.00029989510214675443,0.001054736043080993
2009,Niedersachsen,Indirect migration background,2.0,0.0006208726082293842,18254,0.0002595098141085549,0.0009822354023502136
2009,Sachsen-Anhalt,Direct migration background,2.0,0.0005644296438448947,18254,0.0002198740090058036,0.0009089852786839858
2009,Hamburg,Direct migration background,1.0,0.0005079866794604052,18254,0.00018110327348621057,0.0008348700854345999
2009,Thueringen,Direct migration background,2.0,0.0004515437150759158,18254,0.00014334638254272176,0.0007597410476091098
2009,Sachsen,Indirect migration background,1.0,0.0003951007506914263,18254,0.00010680040463331448,0.0006834010967495381
2009,Hamburg,Indirect migration background,1.0,0.0003951007506914263,18254,0.00010680040463331448,0.0006834010967495381
2009,Brandenburg,Direct migration background,2.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Brandenburg,Direct migration background,1.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Berlin,Indirect migration background,2.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Thueringen,Indirect migration background,1.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Brandenburg,Indirect migration background,1.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Brandenburg,Indirect migration background,2.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Sachsen,Direct migration background,1.0,0.00033865778630693685,18254,7.17359955680712e-05,0.0006055795770458025
2009,Schleswig-Holstein,Indirect migration background,1.0,0.00028221482192244734,18254,3.8542799969529284e-05,0.0005258868438753654
2009,Hamburg,Direct migration background,2.0,0.0002257718575379579,18254,7.818822983793105e-06,0.00044372489209212266
2009,Sachsen-Anhalt,Indirect migration background,1.0,0.0002257718575379579,18254,7.818822983793105e-06,0.00044372489209212266
2009,Mecklenburg-Vorpommern,Direct migration background,2.0,0.0002257718575379579,18254,7.818822983793105e-06,0.00044372489209212266
2009,Schleswig-Holstein,Indirect migration background,2.0,0.0002257718575379579,18254,7.818822983793105e-06,0.00044372489209212266
2009,Sachsen-Anhalt,Direct migration background,1.0,0.00016932889315346842,18254,-1.9429299615691584e-05,0.00035808708592262843
2009,Bremen,Direct migration background,1.0,0.00016932889315346842,18254,-1.9429299615691584e-05,0.00035808708592262843
2009,Thueringen,Direct migration background,1.0,0.00016932889315346842,18254,-1.9429299615691584e-05,0.00035808708592262843
2009,Bremen,Direct migration background,2.0,0.00011288592876897895,18254,-4.123884043102566e-05,0.00026701069796898353
2009,Sachsen,Indirect migration background,2.0,0.00011288592876897895,18254,-4.123884043102566e-05,0.00026701069796898353
2009,Bremen,Indirect migration background,2.0,5.6442964384489474e-05,18254,-5.254278102193926e-05,0.00016542870979091822
2009,Sachsen-Anhalt,Indirect migration background,2.0,5.6442964384489474e-05,18254,-5.254278102193926e-05,0.00016542870979091822
2009,Mecklenburg-Vorpommern,Indirect migration background,1.0,5.6442964384489474e-05,18254,-5.254278102193926e-05,0.00016542870979091822
2009,Mecklenburg-Vorpommern,Direct migration background,1.0,5.6442964384489474e-05,18254,-5.254278102193926e-05,0.00016542870979091822
2009,Hamburg,Indirect migration background,2.0,5.6442964384489474e-05,18254,-5.254278102193926e-05,0.00016542870979091822
2011,Nordrhein-Westfalen,No migration background,2.0,0.09976583081276222,28898,0.09631049042662486,0.10322117119889958
2011,Bayern,No migration background,2.0,0.08273977949068202,28898,0.07956344933811615,0.08591610964324789
2011,Nordrhein-Westfalen,No migration background,1.0,0.061615767391940676,28898,0.05884335098825833,0.06438818379562303
2011,Baden-Wuerttemberg,No migration background,2.0,0.05576153771099619,28898,0.05311589987924332,0.05840717554274907
2011,Niedersachsen,No migration background,2.0,0.05137086545028783,28898,0.04882562481319412,0.05391610608738154
2011,Bayern,No migration background,1.0,0.048541321104498,28898,0.04606348292781667,0.05101915928117933
2011,Sachsen,No migration background,2.0,0.04141867499268221,28898,0.03912128481130915,0.04371606517405527
2011,Baden-Wuerttemberg,No migration background,1.0,0.03858913064689238,28898,0.036368331974064166,0.04080992931972059
2011,Hessen,No migration background,2.0,0.03463752561225485,28898,0.03252918480633763,0.036745866418172075
2011,"Rheinland-Pfalz,Saarland",No migration background,2.0,0.030637135330276125,28898,0.02865017386479963,0.03262409679575262
2011,Niedersachsen,No migration background,1.0,0.02971021563079325,28898,0.027752607278094556,0.031667823983491945
2011,Brandenburg,No migration background,2.0,0.026880671285003415,28898,0.025015901247569836,0.028745441322436994
2011,Sachsen-Anhalt,No migration background,2.0,0.02610010732754415,28898,0.024261874643784185,0.027938340011304113
2011,Thueringen,No migration background,2.0,0.026051322080202947,28898,0.02421476217708893,0.027887881983316962
2011,Sachsen,No migration background,1.0,0.024246267928578397,28898,0.02247283512075815,0.026019700736398643
2011,Berlin,No migration background,2.0,0.021270367840764953,28898,0.01960679796734675,0.022933937714183155
2011,Hessen,No migration background,1.0,0.020684944872670506,28898,0.019043937329384492,0.02232595241595652
2011,Schleswig-Holstein,No migration background,2.0,0.017367548053468632,28898,0.015861332999073177,0.018873763107864087
2011,"Rheinland-Pfalz,Saarland",No migration background,1.0,0.016977266074738998,28898,0.01548777523594056,0.018466756913537434
2011,Thueringen,No migration background,1.0,0.01566006439652649,28898,0.014228563901982391,0.01709156489107059
2011,Mecklenburg-Vorpommern,No migration background,2.0,0.014879500439067226,28898,0.013483578825952929,0.016275422052181524
2011,Sachsen-Anhalt,No migration background,1.0,0.014586788955020002,28898,0.0132044605956418,0.015969117314398203
2011,Brandenburg,No migration background,1.0,0.014391647965655186,28898,0.013018461137008443,0.015764834794301928
2011,Nordrhein-Westfalen,Direct migration background,1.0,0.013562298760854718,28898,0.012228704669043864,0.014895892852665573
2011,Nordrhein-Westfalen,Direct migration background,2.0,0.013562298760854718,28898,0.012228704669043864,0.014895892852665573
2011,Berlin,No migration background,1.0,0.012586593814030636,28898,0.01130123080825795,0.013871956819803322
2011,Schleswig-Holstein,No migration background,1.0,0.010488828178358865,28898,0.00931421190193932,0.01166344445477841
2011,Mecklenburg-Vorpommern,No migration background,1.0,0.009610693726217192,28898,0.008485823251013883,0.010735564201420501
2011,Baden-Wuerttemberg,Direct migration background,2.0,0.009610693726217192,28898,0.008485823251013883,0.010735564201420501
2011,Bayern,Direct migration background,2.0,0.00946433798419358,28898,0.008347982895074204,0.010580693073312957
2011,Baden-Wuerttemberg,Direct migration background,1.0,0.008293492048004683,28898,0.007247851355855392,0.009339132740153975
2011,Hamburg,No migration background,2.0,0.007903210069275052,28898,0.006882268321580367,0.008924151816969737
2011,Nordrhein-Westfalen,Indirect migration background,1.0,0.006927505122450971,28898,0.005971189869977496,0.007883820374924445
2011,Bayern,Direct migration background,1.0,0.006000585422968095,28898,0.00511013026559397,0.00689104058034222
2011,Hessen,Direct migration background,2.0,0.0056103034442384625,28898,0.004749123986824269,0.006471482901652656
2011,Baden-Wuerttemberg,Indirect migration background,1.0,0.005415162454873646,28898,0.004569009568871873,0.006261315340875419
2011,Hamburg,No migration background,1.0,0.005268806712850034,28898,0.004434105239997144,0.006103508185702924
2011,Niedersachsen,Direct migration background,2.0,0.0046833837447555855,28898,0.0038961881096450587,0.005470579379866112
2011,"Rheinland-Pfalz,Saarland",Direct migration background,2.0,0.0038052492926139137,28898,0.003095367790807111,0.004515130794420716
2011,Bayern,Indirect migration background,1.0,0.0036588935505903015,28898,0.0029627463363613234,0.00435504076481928
2011,Niedersachsen,Direct migration background,1.0,0.0036588935505903015,28898,0.0029627463363613234,0.00435504076481928
2011,Hessen,Direct migration background,1.0,0.0036101083032490976,28898,0.002918600715380494,0.004301615891117701
2011,"Rheinland-Pfalz,Saarland",Direct migration background,1.0,0.0035613230559078933,28898,0.002874486895311395,0.004248159216504391
2011,Nordrhein-Westfalen,Indirect migration background,2.0,0.0035613230559078933,28898,0.002874486895311395,0.004248159216504391
2011,Bremen,No migration background,2.0,0.003122255829837057,28898,0.0024790094203635754,0.003765502239310539
2011,Bayern,Indirect migration background,2.0,0.002634403356425017,28898,0.0020433992407702913,0.003225407472079743
2011,Baden-Wuerttemberg,Indirect migration background,2.0,0.002244121377695385,28898,0.001698542564103072,0.002789700191287698
2011,Hessen,Indirect migration background,1.0,0.002195336130354181,28898,0.0016557069136879823,0.0027349653470203797
2011,Bremen,No migration background,1.0,0.0019514098936481608,28898,0.0014425804055044238,0.002460239381791898
2011,Niedersachsen,Indirect migration background,1.0,0.0018538393989657527,28898,0.0013578695196701164,0.002349809278261389
2011,"Rheinland-Pfalz,Saarland",Indirect migration background,1.0,0.0018050541516245488,28898,0.0013156417400701646,0.002294466563178933
2011,Schleswig-Holstein,Direct migration background,1.0,0.0016099131622597327,28898,0.0011476667664238758,0.0020721595580955893
2011,Schleswig-Holstein,Direct migration background,2.0,0.0015123426675773247,28898,0.001064300766930635,0.0019603845682240146
2011,Hessen,Indirect migration background,2.0,0.0013172016782125086,28898,0.0008990227931133556,0.0017353805633116615
2011,Berlin,Direct migration background,2.0,0.0013172016782125086,28898,0.0008990227931133556,0.0017353805633116615
2011,"Rheinland-Pfalz,Saarland",Indirect migration background,2.0,0.0012684164308713044,28898,0.0008580446399308459,0.001678788221811763
2011,Berlin,Direct migration background,1.0,0.0012196311835301005,28898,0.0008172187074827189,0.0016220436595774821
2011,Sachsen,Direct migration background,2.0,0.0009269196994828764,28898,0.0005760532334107586,0.0012777861655549941
2011,Niedersachsen,Indirect migration background,2.0,0.0007805639574592643,28898,0.00045856322364245703,0.0011025646912760714
2011,Brandenburg,Direct migration background,2.0,0.0007317787101180603,28898,0.00041999522935387654,0.001043562190882244
2011,Sachsen-Anhalt,Direct migration background,2.0,0.0007317787101180603,28898,0.00041999522935387654,0.001043562190882244
2011,Berlin,Indirect migration background,1.0,0.0007317787101180603,28898,0.00041999522935387654,0.001043562190882244
2011,Bremen,Direct migration background,1.0,0.0006342082154356522,28898,0.00034393942079669255,0.0009244770100746119
2011,Hamburg,Direct migration background,2.0,0.0005854229680944482,28898,0.00030653492405883316,0.0008643110121300632
2011,Sachsen,Indirect migration background,1.0,0.0004878524734120402,28898,0.00023325125836836985,0.0007424536884557105
2011,Hamburg,Indirect migration background,1.0,0.0004878524734120402,28898,0.00023325125836836985,0.0007424536884557105
2011,Hamburg,Direct migration background,1.0,0.00043906722607083617,28898,0.00019752541119697487,0.0006806090409446975
2011,Berlin,Indirect migration background,2.0,0.00043906722607083617,28898,0.00019752541119697487,0.0006806090409446975
2011,Schleswig-Holstein,Indirect migration background,1.0,0.00039028197872963214,28898,0.00016254861449549007,0.0006180153429637742
2011,Sachsen,Direct migration background,1.0,0.0003414967313884281,28898,0.0001284664770576444,0.0005545269857192118
2011,Thueringen,Direct migration background,2.0,0.0003414967313884281,28898,0.0001284664770576444,0.0005545269857192118
2011,Brandenburg,Direct migration background,1.0,0.0003414967313884281,28898,0.0001284664770576444,0.0005545269857192118
2011,Mecklenburg-Vorpommern,Direct migration background,2.0,0.0002927114840472241,28898,9.547898024251988e-05,0.0004899439878519284
2011,Hamburg,Indirect migration background,2.0,0.0002927114840472241,28898,9.547898024251988e-05,0.0004899439878519284
2011,Sachsen-Anhalt,Indirect migration background,1.0,0.0002927114840472241,28898,9.547898024251988e-05,0.0004899439878519284
2011,Thueringen,Direct migration background,1.0,0.0002927114840472241,28898,9.547898024251988e-05,0.0004899439878519284
2011,Thueringen,Indirect migration background,1.0,0.0002439262367060201,28898,6.387402462323783e-05,0.00042397844878880233
2011,Schleswig-Holstein,Indirect migration background,2.0,0.0002439262367060201,28898,6.387402462323783e-05,0.00042397844878880233
2011,Bremen,Direct migration background,2.0,0.0002439262367060201,28898,6.387402462323783e-05,0.00042397844878880233
2011,Brandenburg,Indirect migration background,1.0,0.00019514098936481607,28898,3.409346589199142e-05,0.00035618851283764075
2011,Brandenburg,Indirect migration background,2.0,0.00019514098936481607,28898,3.409346589199142e-05,0.00035618851283764075
2011,Sachsen,Indirect migration background,2.0,0.00014635574202361205,28898,6.881092787440468e-06,0.0002858303912597836
2011,Thueringen,Indirect migration background,2.0,9.757049468240804e-05,28898,-1.6312857763735124e-05,0.00021145384712855118
2011,Sachsen-Anhalt,Direct migration background,1.0,9.757049468240804e-05,28898,-1.6312857763735124e-05,0.00021145384712855118
2011,Bremen,Indirect migration background,2.0,9.757049468240804e-05,28898,-1.6312857763735124e-05,0.00021145384712855118
2011,Sachsen-Anhalt,Indirect migration background,2.0,4.878524734120402e-05,28898,-3.1744407887091175e-05,0.0001293149025694992
2011,Mecklenburg-Vorpommern,Indirect migration background,1.0,4.878524734120402e-05,28898,-3.1744407887091175e-05,0.0001293149025694992
2013,Nordrhein-Westfalen,No migration background,2.0,0.10699962568846585,31177,0.10356834805353222,0.11043090332339948
2013,Bayern,No migration background,2.0,0.08577081439495214,31177,0.08266241928210631,0.08887920950779797
2013,Nordrhein-Westfalen,No migration background,1.0,0.056200203197689966,31177,0.05364369145124307,0.05875671494413686
2013,Niedersachsen,No migration background,2.0,0.056200203197689966,31177,0.05364369145124307,0.05875671494413686
2013,Baden-Wuerttemberg,No migration background,2.0,0.05491684936634405,31177,0.052387978071563854,0.057445720661124244
2013,Bayern,No migration background,1.0,0.045933372546922625,31177,0.04360960635422953,0.04825713873961572
2013,Sachsen,No migration background,2.0,0.04566600716539222,31177,0.043348689209430594,0.04798332512135385
2013,Hessen,No migration background,2.0,0.03812630340623496,31177,0.036000562724408776,0.04025204408806115
2013,Baden-Wuerttemberg,No migration background,1.0,0.03507833805678841,31177,0.03303610903994877,0.03712056707362805
2013,"Rheinland-Pfalz,Saarland",No migration background,2.0,0.03272552269932089,31177,0.03075056831062971,0.03470047708801208
2013,Niedersachsen,No migration background,1.0,0.02796641890807978,31177,0.026136221341295153,0.02979661647486441
2013,Sachsen-Anhalt,No migration background,2.0,0.027431688145018982,31177,0.025618573628821636,0.02924480266121633
2013,Brandenburg,No migration background,2.0,0.026683065076733865,31177,0.024894173959896855,0.028471956193570874
2013,Thueringen,No migration background,2.0,0.026415699695203465,31177,0.024635549073796843,0.028195850316610087
2013,Berlin,No migration background,2.0,0.02459761510079675,31177,0.022878213537908428,0.02631701666368507
2013,Sachsen,No migration background,1.0,0.022939949735308274,31177,0.021278084629546484,0.024601814841070064
2013,Schleswig-Holstein,No migration background,2.0,0.01855515747820972,31177,0.017057183805008206,0.020053131151411236
2013,Hessen,No migration background,1.0,0.018020426715148922,31177,0.016543793367439285,0.01949706006285856
2013,Mecklenburg-Vorpommern,No migration background,2.0,0.015828030586599647,31177,0.014442590191753228,0.01721347098144607
2013,"Rheinland-Pfalz,Saarland",No migration background,1.0,0.015400245976151007,31177,0.01403335901703794,0.016767132935264075
2013,Thueringen,No migration background,1.0,0.015079407518314528,31177,0.01372661355142081,0.016432201485208246
2013,Nordrhein-Westfalen,Direct migration background,2.0,0.013849526763274691,31177,0.012552263945370224,0.015146789581179158
2013,Brandenburg,No migration background,1.0,0.013689107534356452,31177,0.012399274807450046,0.014978940261262858
2013,Sachsen-Anhalt,No migration background,1.0,0.012084915245174055,31177,0.010872027738152558,0.013297802752195552
2013,Berlin,No migration background,1.0,0.011924496016255816,31177,0.010719587725859635,0.013129404306651996
2013,Nordrhein-Westfalen,Direct migration background,1.0,0.010534196032297738,31177,0.009400908782742107,0.01166748328185337
2013,Bayern,Direct migration background,2.0,0.010106411421849098,31177,0.008996133631164032,0.011216689212534164
2013,Schleswig-Holstein,No migration background,1.0,0.0098390460403187,31177,0.008743404967627601,0.0109346871130098
2013,Baden-Wuerttemberg,Direct migration background,2.0,0.00967862681140046,31177,0.008591866278033641,0.010765387344767278
2013,Hamburg,No migration background,2.0,0.009304315277257901,31177,0.008238575306062156,0.010370055248453646
2013,Mecklenburg-Vorpommern,No migration background,1.0,0.007700122988075504,31177,0.006729815887338909,0.008670430088812098
2013,Baden-Wuerttemberg,Direct migration background,1.0,0.006042457622587027,31177,0.005182197813608761,0.006902717431565294
2013,Bayern,Direct migration background,1.0,0.005988984546280948,31177,0.005132516618209497,0.006845452474352399
2013,Nordrhein-Westfalen,Indirect migration background,1.0,0.005882038393668788,31177,0.005033206288016855,0.00673087049932072
2013,Hessen,Direct migration background,2.0,0.005400780706914069,31177,0.004587217614093164,0.006214343799734974
2013,Niedersachsen,Direct migration background,2.0,0.00491952302015935,31177,0.004142865572408017,0.005696180467910684
2013,Hamburg,No migration background,1.0,0.00486604994385327,31177,0.0040936042394771,0.005638495648229439
2013,"Rheinland-Pfalz,Saarland",Direct migration background,2.0,0.004170899951874231,31177,0.003455504454148681,0.004886295449599781
2013,Baden-Wuerttemberg,Indirect migration background,1.0,0.004063953799262072,31177,0.0033577516800227846,0.004770155918501359
2013,Bayern,Indirect migration background,1.0,0.003850061494037752,31177,0.003162621018483162,0.0045375019695923415
2013,Nordrhein-Westfalen,Indirect migration background,2.0,0.003689642265119512,31177,0.0030166216568279333,0.0043626628734110915
2013,Hessen,Direct migration background,1.0,0.003422276883589113,31177,0.002774012637860489,0.0040705411293177375
2013,Bayern,Indirect migration background,2.0,0.003047965349446554,31177,0.0024360645020727227,0.003659866196820385
2013,Bremen,No migration background,2.0,0.002887546120528314,31177,0.0022919176548064435,0.003483174586250184
2013,Niedersachsen,Direct migration background,1.0,0.0027805999679161543,31177,0.0021960743819369587,0.00336512555389535
2013,"Rheinland-Pfalz,Saarland",Direct migration background,1.0,0.0027805999679161543,31177,0.0021960743819369587,0.00336512555389535
2013,Baden-Wuerttemberg,Indirect migration background,2.0,0.0026736538153039942,31177,0.0021004485872050532,0.0032468590434029353
2013,Bremen,No migration background,1.0,0.0021923961285492755,31177,0.001673211497788743,0.002711580759309808
2013,"Rheinland-Pfalz,Saarland",Indirect migration background,1.0,0.0017646115181006363,31177,0.0012987252115980322,0.0022304978246032404
2013,Hessen,Indirect migration background,1.0,0.0017646115181006363,31177,0.0012987252115980322,0.0022304978246032404
2013,Schleswig-Holstein,Direct migration background,2.0,0.0017646115181006363,31177,0.0012987252115980322,0.0022304978246032404
2013,Hessen,Indirect migration background,2.0,0.0016576653654884765,31177,0.0012060932821478733,0.0021092374488290797
2013,Niedersachsen,Indirect migration background,1.0,0.0016041922891823967,31177,0.0011599514340158506,0.002048433144348943
2013,Berlin,Direct migration background,2.0,0.0015507192128763167,31177,0.0011139334259188975,0.001987504999833736
2013,"Rheinland-Pfalz,Saarland",Indirect migration background,2.0,0.001497246136570237,31177,0.001068045710988789,0.0019264465621516849
2013,Berlin,Direct migration background,1.0,0.0011764076787337575,31177,0.0007959010463383406,0.0015569143111291745
2013,Sachsen,Direct migration background,2.0,0.0011229346024276777,31177,0.0007511664672616599,0.0014947027375936956
2013,Niedersachsen,Indirect migration background,2.0,0.0010694615261215977,31177,0.0007066432648734732,0.0014322797873697222
2013,Schleswig-Holstein,Direct migration background,1.0,0.001015988449815518,31177,0.0006623474872450282,0.0013696294123860077
2013,Hamburg,Direct migration background,1.0,0.0009090422972033582,31177,0.0005745135303383074,0.001243571064068409
2013,Bremen,Direct migration background,1.0,0.0007486230682851185,31177,0.0004450187878364121,0.0010522273487338248
2013,Berlin,Indirect migration background,1.0,0.0006951499919790386,31177,0.0004025817591277868,0.0009877182248302903
2013,Brandenburg,Direct migration background,2.0,0.0006416769156729587,31177,0.00036057892922871526,0.000922774902117202
2013,Berlin,Indirect migration background,2.0,0.0006416769156729587,31177,0.00036057892922871526,0.000922774902117202
2013,Sachsen-Anhalt,Direct migration background,2.0,0.0005882038393668788,31177,0.0003190658070587561,0.0008573418716750015
2013,Hamburg,Indirect migration background,1.0,0.0005882038393668788,31177,0.0003190658070587561,0.0008573418716750015
2013,Hamburg,Direct migration background,2.0,0.0005347307630607989,31177,0.0002781108530211756,0.0007913506731004221
2013,Sachsen,Direct migration background,1.0,0.000481257686754719,31177,0.0002378001517200094,0.0007247152217894285
2013,Thueringen,Direct migration background,2.0,0.00042778461044863913,31177,0.00019824450536025685,0.0006573247155370214
2013,Sachsen,Indirect migration background,1.0,0.00037431153414255923,31177,0.00015959068358265075,0.0005890323847024678
2013,Mecklenburg-Vorpommern,Indirect migration background,1.0,0.00032083845783647933,31177,0.00012204026159533696,0.0005196366540776217
2013,Bremen,Direct migration background,2.0,0.00032083845783647933,31177,0.00012204026159533696,0.0005196366540776217
2013,Brandenburg,Direct migration background,1.0,0.00032083845783647933,31177,0.00012204026159533696,0.0005196366540776217
2013,Thueringen,Indirect migration background,1.0,0.00026736538153039944,31177,8.588343384780155e-05,0.0004488473292129973
2013,Schleswig-Holstein,Indirect migration background,1.0,0.00026736538153039944,31177,8.588343384780155e-05,0.0004488473292129973
2013,Brandenburg,Indirect migration background,1.0,0.00021389230522431956,31177,5.156557550002898e-05,0.00037621903494861015
2013,Thueringen,Direct migration background,1.0,0.00021389230522431956,31177,5.156557550002898e-05,0.00037621903494861015
2013,Sachsen,Indirect migration background,2.0,0.00021389230522431956,31177,5.156557550002898e-05,0.00037621903494861015
2013,Mecklenburg-Vorpommern,Direct migration background,2.0,0.00021389230522431956,31177,5.156557550002898e-05,0.00037621903494861015
2013,Schleswig-Holstein,Indirect migration background,2.0,0.00021389230522431956,31177,5.156557550002898e-05,0.00037621903494861015
2013,Hamburg,Indirect migration background,2.0,0.00021389230522431956,31177,5.156557550002898e-05,0.00037621903494861015
2013,Bremen,Indirect migration background,2.0,0.00016041922891823967,31177,1.9836397912199655e-05,0.0003010020599242797
