"ple0024","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2012","(Fach-)Abitur","","","",""
"Nein","2012","AkademikerIn","","","",""
"Ja","2013","(noch) kein Abschluss","257","0.452621846933772","0.408139566985858","0.497104126881687"
"Ja","2013","Hauptschule","1535","0.237151046352333","0.226544940943007","0.24775715176166"
"Ja","2013","Realschule","1886","0.367432024011478","0.354070322455993","0.380793725566964"
"Ja","2013","(Fach-)Abitur","1055","0.460669257121017","0.439793211505937","0.481545302736096"
"Ja","2013","AkademikerIn","1679","0.38547418042905","0.37111761841426","0.39983074244384"
"Nein","2013","(noch) kein Abschluss","224","0.547378153066228","0.502895873118313","0.591860433014142"
"Nein","2013","Hauptschule","4643","0.762848953647667","0.752242848238341","0.773455059056993"
"Nein","2013","Realschule","3115","0.632567975988522","0.619206274433036","0.645929677544007"
"Nein","2013","(Fach-)Abitur","1135","0.539330742878983","0.518454697263903","0.560206788494063"
"Nein","2013","AkademikerIn","2736","0.61452581957095","0.600169257556159","0.62888238158574"
"Ja","2014","(noch) kein Abschluss","","","",""
"Ja","2014","Hauptschule","","","",""
"Ja","2014","Realschule","","","",""
"Ja","2014","(Fach-)Abitur","","","",""
"Ja","2014","AkademikerIn","","","",""
"Nein","2014","(noch) kein Abschluss","","","",""
"Nein","2014","Hauptschule","","","",""
"Nein","2014","Realschule","","","",""
"Nein","2014","(Fach-)Abitur","","","",""
"Nein","2014","AkademikerIn","","","",""
"Ja","2015","(noch) kein Abschluss","432","0.462691919979152","0.428333635304391","0.497050204653913"
"Ja","2015","Hauptschule","2313","0.264148415946798","0.254047951661988","0.274248880231608"
"Ja","2015","Realschule","2538","0.36891619663134","0.357125249454563","0.380707143808118"
"Ja","2015","(Fach-)Abitur","1866","0.506965883674128","0.490670607198991","0.523261160149265"
"Ja","2015","AkademikerIn","2524","0.412925065429677","0.400260451139058","0.425589679720296"
"Nein","2015","(noch) kein Abschluss","377","0.537308080020848","0.502949795346087","0.571666364695609"
"Nein","2015","Hauptschule","5006","0.735851584053202","0.725751119768392","0.745952048338012"
"Nein","2015","Realschule","3895","0.63108380336866","0.619292856191882","0.642874750545437"
"Nein","2015","(Fach-)Abitur","1750","0.493034116325872","0.476738839850735","0.50932939280101"
"Nein","2015","AkademikerIn","3282","0.587074934570323","0.574410320279704","0.599739548860942"
"Ja","2016","(noch) kein Abschluss","","","",""
"Ja","2016","Hauptschule","","","",""
"Ja","2016","Realschule","","","",""
"Ja","2016","(Fach-)Abitur","","","",""
"Ja","2016","AkademikerIn","","","",""
"Nein","2016","(noch) kein Abschluss","","","",""
"Nein","2016","Hauptschule","","","",""
"Nein","2016","Realschule","","","",""
"Nein","2016","(Fach-)Abitur","","","",""
"Nein","2016","AkademikerIn","","","",""
"Ja","2017","(noch) kein Abschluss","469","0.422247380652139","0.390503423783752","0.453991337520527"
"Ja","2017","Hauptschule","2168","0.259560724452244","0.249384234782155","0.269737214122334"
"Ja","2017","Realschule","2545","0.347007985321855","0.335770539228772","0.358245431414937"
"Ja","2017","(Fach-)Abitur","2078","0.478810409790209","0.46353802567534","0.494082793905078"
"Ja","2017","AkademikerIn","2772","0.423007587123119","0.41097328602805","0.435041888218189"
"Nein","2017","(noch) kein Abschluss","461","0.577752619347861","0.546008662479473","0.609496576216248"
"Nein","2017","Hauptschule","4961","0.740439275547756","0.730262785877666","0.750615765217846"
"Nein","2017","Realschule","4348","0.652992014678145","0.641754568585063","0.664229460771228"
"Nein","2017","(Fach-)Abitur","2032","0.521189590209791","0.505917206094922","0.53646197432466"
"Nein","2017","AkademikerIn","3702","0.57699241287688","0.564958111781811","0.58902671397195"
"Ja","2018","(noch) kein Abschluss","","","",""
"Ja","2018","Hauptschule","","","",""
"Ja","2018","Realschule","","","",""
"Ja","2018","(Fach-)Abitur","","","",""
"Ja","2018","AkademikerIn","","","",""
"Nein","2018","(noch) kein Abschluss","","","",""
"Nein","2018","Hauptschule","","","",""
"Nein","2018","Realschule","","","",""
"Nein","2018","(Fach-)Abitur","","","",""
"Nein","2018","AkademikerIn","","","",""
"Ja","2019","(noch) kein Abschluss","384","0.414545392339397","0.379794008673955","0.449296776004838"
"Ja","2019","Hauptschule","1566","0.216753767661901","0.206479364010756","0.227028171313046"
"Ja","2019","Realschule","2116","0.297510470579572","0.286572782682093","0.308448158477052"
"Ja","2019","(Fach-)Abitur","1824","0.422996065467634","0.407938044926219","0.438054086009049"
"Ja","2019","AkademikerIn","2556","0.378194905271327","0.366818492144099","0.389571318398555"
"Nein","2019","(noch) kein Abschluss","388","0.585454607660604","0.550703223995162","0.620205991326045"
"Nein","2019","Hauptschule","4612","0.783246232338099","0.772971828686954","0.793520635989244"
"Nein","2019","Realschule","4595","0.702489529420428","0.691551841522948","0.713427217317907"
"Nein","2019","(Fach-)Abitur","2311","0.577003934532366","0.561945913990951","0.592061955073781"
"Nein","2019","AkademikerIn","4424","0.621805094728673","0.610428681601445","0.633181507855901"
