year,age_gr,regtyp,ple0024,proportion,n,lower_confidence,upper_confidence
2017,46-65 J.,Urban regions,2.0,0.16243885792287566,31140,0.1583420086026485,0.16653570724310282
2017,66 und älter,Urban regions,2.0,0.10192242065749062,31140,0.09856203935805392,0.10528280195692731
2017,30-45 J.,Urban regions,1.0,0.10093656391005953,31140,0.09759063897619993,0.10428248884391914
2017,46-65 J.,Rural regions,2.0,0.09650020854661964,31140,0.0932205780096693,0.09977983908356998
2017,30-45 J.,Urban regions,2.0,0.0810298411253934,31140,0.0779989525864666,0.0840607296643202
2017,46-65 J.,Urban regions,1.0,0.07397717362454025,31140,0.07107009698936305,0.07688425025971744
2017,17-29 J.,Urban regions,1.0,0.07291548174269138,31140,0.0700276871004154,0.07580327638496737
2017,66 und älter,Rural regions,2.0,0.06203313995374057,31140,0.05935395684380929,0.06471232306367185
2017,30-45 J.,Rural regions,1.0,0.049065331968300915,31140,0.04666617049707817,0.05146449343952366
2017,46-65 J.,Rural regions,1.0,0.042846850946043305,31140,0.040597553252840146,0.045096148639246464
2017,30-45 J.,Rural regions,2.0,0.042126417169074434,31140,0.03989527046473988,0.04435756387340899
2017,17-29 J.,Urban regions,2.0,0.03738672126796345,31140,0.03527963953801421,0.039493802997912685
2017,17-29 J.,Rural regions,1.0,0.036325029386114586,31140,0.034246936077123064,0.03840312269510611
2017,17-29 J.,Rural regions,2.0,0.017176657945626207,31140,0.01573353333835923,0.018619782552893184
2017,66 und älter,Urban regions,1.0,0.015356614719599591,31140,0.013990824509759739,0.016722404929439445
2017,66 und älter,Rural regions,1.0,0.007962689113866455,31140,0.006975522064918644,0.008949856162814266
2019,46-65 J.,Urban regions,2.0,0.1835990705872927,29565,0.17918586545959725,0.18801227571498813
2019,66 und älter,Urban regions,2.0,0.1140934220014422,29565,0.110469395240803,0.11771744876208139
2019,46-65 J.,Rural regions,2.0,0.10608124349010496,29565,0.1025710144437388,0.10959147253647113
2019,30-45 J.,Urban regions,2.0,0.08024196779104238,29565,0.07714522803588439,0.08333870754620037
2019,30-45 J.,Urban regions,1.0,0.08008172422081564,29565,0.07698780863117012,0.08317563981046115
2019,46-65 J.,Urban regions,1.0,0.07531447800656998,29565,0.07230630095519225,0.07832265505794772
2019,66 und älter,Rural regions,2.0,0.0671821168175627,29565,0.06432852137140244,0.07003571226372296
2019,17-29 J.,Urban regions,1.0,0.062294687925646984,29565,0.059539661143402964,0.065049714707891
2019,30-45 J.,Rural regions,2.0,0.04258472878775739,29565,0.04028305247796975,0.04488640509754503
2019,46-65 J.,Rural regions,1.0,0.04094223219293326,29565,0.038683445233535396,0.04320101915233113
2019,30-45 J.,Rural regions,1.0,0.04006089255668616,29565,0.037825523253568694,0.04229626185980363
2019,17-29 J.,Urban regions,2.0,0.03933979649066581,29565,0.03712380502180254,0.04155578795952908
2019,17-29 J.,Rural regions,1.0,0.02964506049194776,29565,0.027711718826173327,0.031578402157722195
2019,17-29 J.,Rural regions,2.0,0.01638490505568464,29565,0.014937794582183682,0.017832015529185598
2019,66 und älter,Urban regions,1.0,0.01450204310552039,29565,0.013139313818441321,0.01586477239259946
2019,66 und älter,Rural regions,1.0,0.007651630478327057,29565,0.006658340156055838,0.008644920800598277
2021,46-65 J.,Urban regions,2.0,0.17987788968324375,19931,0.17454552701889856,0.18521025234758895
2021,66 und älter,Urban regions,2.0,0.10353284976256327,19931,0.09930326433659258,0.10776243518853397
2021,30-45 J.,Urban regions,1.0,0.09956687366278766,19931,0.09540992468352061,0.10372382264205471
2021,46-65 J.,Rural regions,2.0,0.09278296717632939,19931,0.08875504331135016,0.09681089104130862
2021,30-45 J.,Urban regions,2.0,0.09158273756718677,19931,0.08757830461408544,0.09558717052028809
2021,17-29 J.,Urban regions,1.0,0.07890205082711475,19931,0.07515932012099079,0.08264478153323872
2021,46-65 J.,Urban regions,1.0,0.06914366226582476,19931,0.06562150254575862,0.0726658219858909
2021,66 und älter,Rural regions,2.0,0.06142044565047226,19931,0.05808707541521423,0.0647538158857303
2021,17-29 J.,Urban regions,2.0,0.04211240411209101,19931,0.039324012169894715,0.044900796054287304
2021,30-45 J.,Rural regions,2.0,0.04148619735949486,19931,0.03871771011510601,0.04425468460388371
2021,30-45 J.,Rural regions,1.0,0.039033554245159946,19931,0.03634471593224903,0.041722392558070864
2021,46-65 J.,Rural regions,1.0,0.034702290873036584,19931,0.0321613109277448,0.037243270818328365
2021,17-29 J.,Rural regions,1.0,0.028127119970777017,19931,0.025831717254329388,0.030422522687224646
2021,17-29 J.,Rural regions,2.0,0.01675103063194698,19931,0.014969291808929149,0.018532769454964813
2021,66 und älter,Urban regions,1.0,0.013463445180817199,19931,0.011863422197688468,0.01506346816394593
2021,66 und älter,Rural regions,1.0,0.007514481031153786,19931,0.006315525398179076,0.008713436664128495
