year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,No migration background,Rural regions,6819,26.66821,26.55455,26.78186,23.33547,26.08661,29.38775,14.25703,38.46619,26.093275,25.90372,26.29657
2012,Direct migration background,Urban regions,1500,26.13651,25.90890,26.36412,23.11111,25.68956,28.72485,14.69050,37.14546,25.689562,25.29938,26.02617
2012,Direct migration background,Rural regions,497,26.80102,26.34436,27.25768,23.54761,26.12663,29.39256,14.78019,38.15998,26.12861,25.70663,26.88094
2012,Indirect migration background,Urban regions,701,24.90652,24.53042,25.28262,21.17322,24.21875,27.42743,16.184275,36.80874,24.21875,23.62949,24.87918
2012,Indirect migration background,Rural regions,165,25.13381,24.30357,25.96404,21.10545,23.71185,27.74424,16.362309,37.70243,23.711845,23.07452,24.69136
2013,No migration background,Urban regions,,,,,,,,,,,,
2013,No migration background,Rural regions,,,,,,,,,,,,
2013,Direct migration background,Urban regions,,,,,,,,,,,,
2013,Direct migration background,Rural regions,,,,,,,,,,,,
2013,Indirect migration background,Urban regions,,,,,,,,,,,,
2013,Indirect migration background,Rural regions,,,,,,,,,,,,
2014,No migration background,Urban regions,12373,26.11141,26.02279,26.20002,22.67574,25.30814,28.65014,13.71414,37.61174,25.308641,25.09950,25.43269
2014,No migration background,Rural regions,7808,26.70626,26.59723,26.81530,23.32899,26.12245,29.38476,14.24535,38.46840,26.12245,25.95156,26.30902
2014,Direct migration background,Urban regions,3943,26.11010,25.96548,26.25472,22.78386,25.65639,28.63925,14.00078,37.42233,25.654373,25.34924,25.94564
2014,Direct migration background,Rural regions,1330,26.64918,26.36822,26.93014,23.39987,26.02527,29.41176,15.555555,38.42961,26.026175,25.38054,26.81359
2014,Indirect migration background,Urban regions,1457,25.03780,24.77610,25.29950,21.45329,24.08822,27.75510,13.364964,37.20782,24.088223,23.67125,24.61810
2014,Indirect migration background,Rural regions,336,25.28649,24.71308,25.85991,21.30544,24.22103,27.64133,15.570934,37.14516,24.221453,23.40567,24.85837
2015,No migration background,Urban regions,,,,,,,,,,,,
2015,No migration background,Rural regions,,,,,,,,,,,,
2015,Direct migration background,Urban regions,,,,,,,,,,,,
2015,Direct migration background,Rural regions,,,,,,,,,,,,
2015,Indirect migration background,Urban regions,,,,,,,,,,,,
2015,Indirect migration background,Rural regions,,,,,,,,,,,,
2016,No migration background,Urban regions,10883,26.21810,26.12073,26.31548,22.79036,25.35154,28.70143,13.92375,37.56804,25.351542,25.24121,25.49299
2016,No migration background,Rural regions,6937,26.84656,26.72838,26.96474,23.33733,26.29849,29.41176,14.692378,38.52341,26.298489,26.12245,26.54369
2016,Direct migration background,Urban regions,3623,26.38124,26.22764,26.53483,23.24341,25.90616,29.05329,14.52859,37.76811,25.90431,25.50752,26.26003
2016,Direct migration background,Rural regions,1272,26.60999,26.34650,26.87348,23.13864,26.19894,29.76086,15.615705,39.69419,26.196188,25.73645,26.83566
2016,Indirect migration background,Urban regions,1228,25.47371,25.17699,25.77043,21.75255,24.38444,28.08831,14.532872,37.59195,24.382715,23.72495,24.91393
2016,Indirect migration background,Rural regions,312,25.27762,24.66343,25.89181,21.73923,24.24194,27.06707,16.0,35.05885,24.242424,23.22543,24.73194
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,11912,26.35248,26.25813,26.44683,22.79033,25.51020,28.88723,13.64497,38.03259,25.510204,25.35154,25.68085
2018,No migration background,Rural regions,7463,27.02803,26.91110,27.14495,23.50780,26.29657,29.73812,14.16234,39.08358,26.296566,26.14928,26.54321
2018,Direct migration background,Urban regions,5652,26.29805,26.17961,26.41648,23.14216,25.71166,28.73192,14.75751,37.11657,25.711662,25.43637,26.12245
2018,Direct migration background,Rural regions,2001,26.79136,26.57855,27.00417,23.66144,26.42357,29.38775,15.485756,37.97723,26.42357,25.90372,26.89232
2018,Indirect migration background,Urban regions,1359,25.69905,25.39499,26.00312,21.62240,24.64792,28.08853,15.431518,37.78774,24.654833,24.16716,25.24934
2018,Indirect migration background,Rural regions,319,25.86890,25.18580,26.55200,21.50976,24.22145,28.08907,16.135393,37.95804,24.221453,23.43750,26.14992
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,11611,26.48381,26.38619,26.58143,22.87741,25.69707,29.03674,14.609203,38.27574,25.69707,25.50703,25.86451
2020,No migration background,Rural regions,6937,27.09445,26.96899,27.21992,23.58833,26.34649,29.75219,14.692378,38.99798,26.346495,26.12245,26.52888
2020,Direct migration background,Urban regions,4199,26.60768,26.46265,26.75271,23.37782,26.02617,29.17488,14.68223,37.87048,26.026175,25.63692,26.47263
2020,Direct migration background,Rural regions,1387,27.08024,26.82277,27.33771,23.63246,26.59471,29.90303,14.821342,39.30888,26.609713,25.90451,27.35884
2020,Indirect migration background,Urban regions,1287,26.42617,26.09150,26.76085,22.20653,25.31473,28.83955,15.622497,38.78909,25.308641,24.57787,25.76298
2020,Indirect migration background,Rural regions,297,25.35905,24.69673,26.02137,21.60494,24.50365,27.70391,12.45648,36.85237,24.508945,23.43675,26.29659
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
2022,No migration background,Urban regions,11149,26.26038,26.16310,26.35766,22.70425,25.25952,28.83538,13.50756,38.03207,25.259516,25.14194,25.43800
2022,No migration background,Rural regions,6883,26.81354,26.68349,26.94359,23.12406,26.02617,29.35752,14.298379,38.70771,26.026175,25.85393,26.23457
2022,Direct migration background,Urban regions,6576,26.05932,25.94531,26.17333,22.83737,25.40282,28.63299,14.14394,37.32642,25.402817,25.14286,25.71258
2022,Direct migration background,Rural regions,1401,26.80867,26.55986,27.05748,23.38852,26.21552,29.38775,14.38966,38.38661,26.21882,25.63692,26.88095
2022,Indirect migration background,Urban regions,1124,26.39850,26.02830,26.76870,22.49135,24.91443,28.63403,15.149602,37.84805,24.913494,24.48565,25.40366
2022,Indirect migration background,Rural regions,340,26.93404,26.35173,27.51634,23.12262,25.93243,30.10909,15.321268,40.58879,25.880571,24.69096,26.88145
