year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,Indirect migration background,male,260,2.13104,1.83692,2.42516,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
2007,Indirect migration background,female,240,2.54990,2.17053,2.92928,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2008,No migration background,male,,,,,,,,,,,,
2008,No migration background,female,,,,,,,,,,,,
2008,Direct migration background,male,,,,,,,,,,,,
2008,Direct migration background,female,,,,,,,,,,,,
2008,Indirect migration background,male,,,,,,,,,,,,
2008,Indirect migration background,female,,,,,,,,,,,,
2009,No migration background,male,4550,2.37420,2.30136,2.44704,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2009,No migration background,female,4270,2.50159,2.41965,2.58352,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2009,Direct migration background,male,438,3.07827,2.81611,3.34043,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2009,Direct migration background,female,437,2.51023,2.27787,2.74260,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2009,Indirect migration background,male,235,2.90502,2.53238,3.27767,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,3.00000
2009,Indirect migration background,female,219,2.25023,1.93537,2.56509,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,3.00000
2010,No migration background,male,,,,,,,,,,,,
2010,No migration background,female,,,,,,,,,,,,
2010,Direct migration background,male,,,,,,,,,,,,
2010,Direct migration background,female,,,,,,,,,,,,
2010,Indirect migration background,male,,,,,,,,,,,,
2010,Indirect migration background,female,,,,,,,,,,,,
2011,No migration background,male,,,,,,,,,,,,
2011,No migration background,female,,,,,,,,,,,,
2011,Direct migration background,male,,,,,,,,,,,,
2011,Direct migration background,female,,,,,,,,,,,,
2011,Indirect migration background,male,,,,,,,,,,,,
2011,Indirect migration background,female,,,,,,,,,,,,
2012,No migration background,male,,,,,,,,,,,,
2012,No migration background,female,,,,,,,,,,,,
2012,Direct migration background,male,,,,,,,,,,,,
2012,Direct migration background,female,,,,,,,,,,,,
2012,Indirect migration background,male,,,,,,,,,,,,
2012,Indirect migration background,female,,,,,,,,,,,,
2013,No migration background,male,4542,1.76654,1.69436,1.83872,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2013,No migration background,female,4640,1.82353,1.75000,1.89706,0.00000,0.00000,3.00000,0.00000,7.50000,0.00000,0.00000,1.00000
2013,Direct migration background,male,447,1.94007,1.71061,2.16953,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2013,Direct migration background,female,508,1.48313,1.28242,1.68384,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2013,Indirect migration background,male,254,1.46019,1.20434,1.71605,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,0.00000,1.00000
2013,Indirect migration background,female,226,1.91016,1.58382,2.23650,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2014,No migration background,male,,,,,,,,,,,,
2014,No migration background,female,,,,,,,,,,,,
2014,Direct migration background,male,,,,,,,,,,,,
2014,Direct migration background,female,,,,,,,,,,,,
2014,Indirect migration background,male,,,,,,,,,,,,
2014,Indirect migration background,female,,,,,,,,,,,,
2015,No migration background,male,5525,1.92568,1.86004,1.99131,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,No migration background,female,5912,2.03945,1.97251,2.10639,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Direct migration background,male,1976,2.06468,1.95140,2.17795,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Direct migration background,female,1793,2.10354,1.97599,2.23110,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2015,Indirect migration background,male,535,1.95934,1.74112,2.17756,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Indirect migration background,female,499,2.24449,1.98716,2.50182,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2016,No migration background,male,,,,,,,,,,,,
2016,No migration background,female,,,,,,,,,,,,
2016,Direct migration background,male,,,,,,,,,,,,
2016,Direct migration background,female,,,,,,,,,,,,
2016,Indirect migration background,male,,,,,,,,,,,,
2016,Indirect migration background,female,,,,,,,,,,,,
2017,No migration background,male,,,,,,,,,,,,
2017,No migration background,female,,,,,,,,,,,,
2017,Direct migration background,male,,,,,,,,,,,,
2017,Direct migration background,female,,,,,,,,,,,,
2017,Indirect migration background,male,,,,,,,,,,,,
2017,Indirect migration background,female,,,,,,,,,,,,
2018,No migration background,male,5805,1.22045,1.16639,1.27452,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,No migration background,female,6210,1.32459,1.26847,1.38070,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Direct migration background,male,1452,1.49769,1.37665,1.61872,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Direct migration background,female,1516,1.19146,1.08327,1.29965,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Indirect migration background,male,536,1.52957,1.31042,1.74872,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Indirect migration background,female,543,1.45610,1.24897,1.66322,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2019,No migration background,male,,,,,,,,,,,,
2019,No migration background,female,,,,,,,,,,,,
2019,Direct migration background,male,,,,,,,,,,,,
2019,Direct migration background,female,,,,,,,,,,,,
2019,Indirect migration background,male,,,,,,,,,,,,
2019,Indirect migration background,female,,,,,,,,,,,,
2020,No migration background,male,,,,,,,,,,,,
2020,No migration background,female,,,,,,,,,,,,
2020,Direct migration background,male,,,,,,,,,,,,
2020,Direct migration background,female,,,,,,,,,,,,
2020,Indirect migration background,male,,,,,,,,,,,,
2020,Indirect migration background,female,,,,,,,,,,,,
2021,No migration background,male,4042,1.34809,1.27768,1.41850,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2021,No migration background,female,4246,1.22635,1.15458,1.29811,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2021,Direct migration background,male,1798,1.65007,1.54358,1.75656,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,0.00000,1.00000
2021,Direct migration background,female,1180,1.42595,1.28515,1.56674,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2021,Indirect migration background,male,329,1.98729,1.66914,2.30544,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2021,Indirect migration background,female,334,1.58952,1.29948,1.87957,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2022,No migration background,male,,,,,,,,,,,,
2022,No migration background,female,,,,,,,,,,,,
2022,Direct migration background,male,,,,,,,,,,,,
2022,Direct migration background,female,,,,,,,,,,,,
2022,Indirect migration background,male,,,,,,,,,,,,
2022,Indirect migration background,female,,,,,,,,,,,,
