year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,Direct migration background,West,,,,,,,,,,,,
2004,Direct migration background,East,,,,,,,,,,,,
2004,Indirect migration background,West,,,,,,,,,,,,
2004,Indirect migration background,East,,,,,,,,,,,,
2005,No migration background,West,7259,2.13036,2.07095,2.18976,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2005,No migration background,East,2526,3.23539,3.12137,3.34941,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2005,Direct migration background,West,1170,2.58320,2.42775,2.73865,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2005,Direct migration background,East,,,,,,,,,,,,
2005,Indirect migration background,West,441,2.30524,2.07734,2.53314,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2005,Indirect migration background,East,,,,,,,,,,,,
2006,No migration background,West,,,,,,,,,,,,
2006,No migration background,East,,,,,,,,,,,,
2006,Direct migration background,West,,,,,,,,,,,,
2006,Direct migration background,East,,,,,,,,,,,,
2006,Indirect migration background,West,,,,,,,,,,,,
2006,Indirect migration background,East,,,,,,,,,,,,
2007,No migration background,West,7345,1.93717,1.87998,1.99437,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2007,No migration background,East,2577,2.89770,2.79039,3.00501,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,2.02500
2007,Direct migration background,West,1054,2.21665,2.06099,2.37231,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,471,2.23393,1.99286,2.47499,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,,,,,,,,,,,,
2008,No migration background,East,,,,,,,,,,,,
2008,Direct migration background,West,,,,,,,,,,,,
2008,Direct migration background,East,,,,,,,,,,,,
2008,Indirect migration background,West,,,,,,,,,,,,
2008,Indirect migration background,East,,,,,,,,,,,,
2009,No migration background,West,6476,2.27760,2.21494,2.34026,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2009,No migration background,East,2346,3.03443,2.92618,3.14267,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2009,Direct migration background,West,852,2.75763,2.58084,2.93441,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,3.00000
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,431,2.59198,2.33872,2.84525,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,,,,,,,,,,,,
2010,No migration background,East,,,,,,,,,,,,
2010,Direct migration background,West,,,,,,,,,,,,
2010,Direct migration background,East,,,,,,,,,,,,
2010,Indirect migration background,West,,,,,,,,,,,,
2010,Indirect migration background,East,,,,,,,,,,,,
2011,No migration background,West,,,,,,,,,,,,
2011,No migration background,East,,,,,,,,,,,,
2011,Direct migration background,West,,,,,,,,,,,,
2011,Direct migration background,East,,,,,,,,,,,,
2011,Indirect migration background,West,,,,,,,,,,,,
2011,Indirect migration background,East,,,,,,,,,,,,
2012,No migration background,West,,,,,,,,,,,,
2012,No migration background,East,,,,,,,,,,,,
2012,Direct migration background,West,,,,,,,,,,,,
2012,Direct migration background,East,,,,,,,,,,,,
2012,Indirect migration background,West,,,,,,,,,,,,
2012,Indirect migration background,East,,,,,,,,,,,,
2013,No migration background,West,6841,1.66689,1.60830,1.72547,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2013,No migration background,East,2351,2.23649,2.13094,2.34205,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2013,Direct migration background,West,915,1.68093,1.52912,1.83273,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2013,Direct migration background,East,,,,,,,,,,,,
2013,Indirect migration background,West,453,1.67081,1.45976,1.88186,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,0.00000,1.00000
2013,Indirect migration background,East,,,,,,,,,,,,
2014,No migration background,West,,,,,,,,,,,,
2014,No migration background,East,,,,,,,,,,,,
2014,Direct migration background,West,,,,,,,,,,,,
2014,Direct migration background,East,,,,,,,,,,,,
2014,Indirect migration background,West,,,,,,,,,,,,
2014,Indirect migration background,East,,,,,,,,,,,,
2015,No migration background,West,8706,1.85985,1.80677,1.91294,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,No migration background,East,2755,2.42655,2.32899,2.52411,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.97500,2.00000
2015,Direct migration background,West,3491,2.06253,1.97469,2.15037,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Direct migration background,East,236,2.66121,2.29193,3.03050,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,3.00000
2015,Indirect migration background,West,989,2.07181,1.90254,2.24107,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Indirect migration background,East,63,1.88979,1.21338,2.56619,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,2.02500
2016,No migration background,West,,,,,,,,,,,,
2016,No migration background,East,,,,,,,,,,,,
2016,Direct migration background,West,,,,,,,,,,,,
2016,Direct migration background,East,,,,,,,,,,,,
2016,Indirect migration background,West,,,,,,,,,,,,
2016,Indirect migration background,East,,,,,,,,,,,,
2017,No migration background,West,,,,,,,,,,,,
2017,No migration background,East,,,,,,,,,,,,
2017,Direct migration background,West,,,,,,,,,,,,
2017,Direct migration background,East,,,,,,,,,,,,
2017,Indirect migration background,West,,,,,,,,,,,,
2017,Indirect migration background,East,,,,,,,,,,,,
2018,No migration background,West,9113,1.23142,1.18683,1.27601,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,No migration background,East,2933,1.41441,1.33561,1.49322,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2018,Direct migration background,West,2710,1.31863,1.23434,1.40293,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Direct migration background,East,213,1.84546,1.50383,2.18709,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,2.00000
2018,Indirect migration background,West,1022,1.47131,1.32076,1.62186,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Indirect migration background,East,71,1.94685,1.12344,2.77026,0.00000,0.00000,1.44598,0.00000,3.61494,0.00000,0.00000,1.00000
2019,No migration background,West,,,,,,,,,,,,
2019,No migration background,East,,,,,,,,,,,,
2019,Direct migration background,West,,,,,,,,,,,,
2019,Direct migration background,East,,,,,,,,,,,,
2019,Indirect migration background,West,,,,,,,,,,,,
2019,Indirect migration background,East,,,,,,,,,,,,
2020,No migration background,West,,,,,,,,,,,,
2020,No migration background,East,,,,,,,,,,,,
2020,Direct migration background,West,,,,,,,,,,,,
2020,Direct migration background,East,,,,,,,,,,,,
2020,Indirect migration background,West,,,,,,,,,,,,
2020,Indirect migration background,East,,,,,,,,,,,,
2021,No migration background,West,6357,1.28642,1.22858,1.34427,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2021,No migration background,East,1968,1.29187,1.19299,1.39075,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2021,Direct migration background,West,2652,1.52613,1.43627,1.61599,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2021,Direct migration background,East,281,2.42737,2.11059,2.74414,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,1.00000,3.00000
2021,Indirect migration background,West,617,1.77583,1.55466,1.99700,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2021,Indirect migration background,East,57,0.90639,0.39666,1.41612,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
